E(MeV)	mcnp/Ag-107:1
0.000937638	40.1433
0.00093789	32.7046
0.000938164	30.1162
0.000938323	27.2437
0.000938639	23.0042
0.000938797	21.4022
0.000938955	20.044
0.000939113	18.8768
0.000939271	17.8642
0.000939429	16.9764
0.000939587	16.1922
0.000939903	15.4944
0.000940158	13.5202
0.000940535	13.3322
0.000940662	12.2411
0.000940852	11.8274
0.000941166	11.2354
0.000941484	11.2328
0.00094167	10.4455
0.0009418	10.2581
0.000942116	9.85194
0.000942432	9.48855
0.00094259	9.32142
0.000942906	9.16412
0.000943065	9.01779
0.000943182	8.8006
0.000943381	8.77165
0.00094419	10.585
0.000944694	19.9342
0.00094508	30.5977
0.000945198	43.607
0.000945515	48.3902
0.000945633	62.8045
0.00094586	74.5038
0.000946	78.0069
0.000946154	80.3871
0.000946325	78.6377
0.000946432	75.2164
0.000946603	70.8142
0.00094671	55.7853
0.000946817	49.5667
0.000946946	42.3024
0.000947088	35.0405
0.000947214	29.3749
0.00094734	24.6933
0.000948348	10.5757
0.000948474	10.1969
0.000948789	9.57403
0.000948947	9.35459
0.00094917	9.28617
0.000949471	8.83371
0.00094964	8.71193
0.000949775	8.6187
0.00095	8.48137
0.000950181	8.37857
0.000951713	7.78378
0.000951893	7.7334
0.000952073	7.68302
0.00095225	7.63367
0.000952614	7.54859
0.000952934	7.47374
0.000953334	7.3934
0.000953618	7.33646
0.000954303	7.21661
0.000954416	7.19912
0.000954987	7.11061
0.000955137	7.09088
0.000955857	6.99579
0.000956218	6.94824
0.000956356	6.93002
0.000956578	6.90571
0.000956939	6.86631
0.000957299	6.8269
0.000957659	6.78749
0.00095784	6.7693
0.00095802	6.75196
0.0009582	6.73462
0.00095838	6.71728
0.00095856	6.7014
0.000960227	6.56152
0.000960362	6.55116
0.00096052	6.53909
0.000960655	6.52873
0.000960768	6.52011
0.000960976	6.50417
0.000961473	6.46872
0.000961646	6.45682
0.000961906	6.43898
0.00096208	6.42708
0.000963179	6.35587
0.000963294	6.34866
0.00096341	6.34145
0.000963525	6.33424
0.000963641	6.32702
0.000963872	6.3126
0.000964104	6.29923
0.000964335	6.28592
0.000964566	6.27261
0.000964798	6.2593
0.000965253	6.2331
0.000965723	6.20778
0.000966185	6.18285
0.000966622	6.15934
0.000967111	6.13477
0.000967573	6.11152
0.000968036	6.08827
0.000968498	6.06502
0.000968961	6.04177
0.000969359	6.02176
0.000969886	5.99637
0.000970349	5.97408
0.000970811	5.9518
0.000971274	5.92951
0.000971505	5.91837
0.000971736	5.90722
0.000971968	5.89608
0.000972097	5.88988
0.000972199	5.88489
0.00097243	5.87363
0.000972662	5.86238
0.000972893	5.85112
0.000973008	5.84549
0.000973124	5.83986
0.00097324	5.83423
0.000973355	5.8286
0.000973465	5.82325
0.000973587	5.81715
0.000975032	5.74398
0.000975206	5.7348
0.000975379	5.72563
0.000975538	5.71723
0.000975697	5.70881
0.000976013	5.69215
0.000976517	5.6646
0.000976709	5.65389
0.000976997	5.63736
0.000978662	5.53536
0.00097879	5.527
0.000978918	5.51864
0.000979046	5.5098
0.000979174	5.50087
0.000979302	5.49194
0.00097943	5.48301
0.000979625	5.46945
0.000979943	5.44554
0.000980199	5.42629
0.000980309	5.41801
0.000980455	5.40609
0.000980711	5.38517
0.000980967	5.36425
0.00098148	5.31862
0.000981678	5.30088
0.000982248	5.24448
0.000982362	5.23322
0.000982761	5.18921
0.000983047	5.15762
0.000983273	5.13027
0.000983389	5.11628
0.000983731	5.0723
0.000984073	5.02544
0.000984298	4.99267
0.000984415	4.9755
0.000984758	4.92234
0.0009851	4.86591
0.000985442	4.80649
0.000985784	4.74492
0.000986126	4.68334
0.000986297	4.65398
0.000986469	4.62707
0.00098664	4.60479
0.000986811	4.59103
0.000986982	4.59318
0.000987153	4.62543
0.000987372	4.76046
0.000988396	15.135
0.000989334	62.8543
0.00098957	96.5573
0.000989677	109.243
0.000989869	123.873
0.000990014	130.258
0.000990363	129.696
0.000990674	112.757
0.000990956	97.0746
0.000991125	64.1069
0.000991295	49.9183
0.00099147	31.7864
0.000992593	11.3943
0.000992705	10.8804
0.000992818	10.4671
0.000992931	10.1276
0.000993044	9.84318
0.000993157	9.59979
0.00099327	9.38825
0.000993496	9.20181
0.000993721	8.88619
0.000993947	8.62692
0.000994173	8.40912
0.000994398	8.22296
0.000994545	7.97043
0.000995076	7.92061
0.000995301	7.68506
0.000995527	7.58566
0.000995979	7.49596
0.00099643	7.3404
0.000996594	7.16941
0.000996882	7.09843
0.000997333	7.00218
0.000997619	6.94902
0.000997785	6.91812
0.000998644	6.78481
0.000999156	6.71965
0.000999591	6.6655
0.001000042	6.61712
0.001000181	6.60404
0.001000693	6.55587
0.001000945	6.53216
0.001001205	6.51124
0.001001717	6.47005
0.001001848	6.45951
0.001002229	6.43294
0.001002742	6.39717
0.001003254	6.36745
0.001003766	6.33783
0.001004022	6.32303
0.001004278	6.30822
0.001004534	6.29341
0.001004791	6.28063
0.001005047	6.26811
0.001005303	6.25558
0.001005459	6.24795
0.001005687	6.23826
0.001005815	6.23282
0.001005943	6.22738
0.001006071	6.22194
0.001006199	6.2165
0.001006327	6.21106
0.001008057	6.14363
0.001008441	6.13027
0.001008617	6.12414
0.001009389	6.09727
0.001009506	6.0932
0.001009622	6.08917
0.001009762	6.08429
0.001009974	6.07691
0.001010135	6.07211
0.001012283	6.00945
0.00101247	6.00441
0.001012657	5.99937
0.001012844	5.99433
0.00101303	5.98931
0.001013217	5.98427
0.001013586	5.97432
0.001013964	5.96522
0.001014338	5.95621
0.001014711	5.94722
0.001015085	5.93822
0.001015458	5.92923
0.001015832	5.92022
0.001016579	5.90223
0.001016952	5.89325
0.001017198	5.88733
0.001017326	5.88448
0.001018073	5.86785
0.00101882	5.85123
0.001019004	5.84714
0.001019567	5.83503
0.001020314	5.81896
0.001021807	5.78685
0.001022554	5.77078
0.001024048	5.73824
0.001024795	5.72197
0.001026227	5.69077
0.001027036	5.67211
0.001028033	5.64911
0.001030024	5.59912
0.001030742	5.58109
0.001031518	5.5582
0.001033012	5.51415
0.001033451	5.5012
0.001034353	5.47063
0.001035999	5.40691
0.001036159	5.40072
0.001037062	5.36007
0.001037965	5.31451
0.001038987	5.25354
0.001039319	5.23374
0.001039771	5.20249
0.001040481	5.14694
0.001040674	5.13184
0.001041125	5.09165
0.001041577	5.04744
0.001041975	5.00457
0.00104248	4.99886
0.001042931	4.94509
0.001043383	4.88579
0.001043608	4.82032
0.001043834	4.78552
0.00104406	4.74929
0.001044216	4.68669
0.001044511	4.67523
0.001044737	4.64035
0.00104485	4.6116
0.001044963	4.60242
0.001045076	4.59954
0.001045189	4.60665
0.001045301	4.62942
0.001045414	4.67595
0.001045527	4.75995
0.001045709	5.32055
0.001046456	14.7947
0.001046938	30.2071
0.001047107	40.7419
0.001047276	48.7013
0.001047474	61.69
0.001047587	77.014
0.001047742	84.9856
0.001047898	94.0093
0.001048154	101.866
0.001048355	99.5898
0.001048461	94.8827
0.001048566	89.3881
0.001048694	82.8718
0.001048905	73.9838
0.001049033	58.6213
0.001049444	27.5127
0.001049817	16.6349
0.001050564	9.7371
0.001050938	8.80285
0.001051151	8.71771
0.00105132	8.45952
0.00105149	8.24809
0.001051659	8.0691
0.001051829	7.91625
0.001052058	7.6316
0.001052168	7.55928
0.001052432	7.41976
0.001052805	7.25036
0.001053179	7.11071
0.001053524	7.10852
0.001053739	6.94484
0.001053862	6.9117
0.001054112	6.8529
0.001055933	6.54739
0.001056073	6.52854
0.001056516	6.47651
0.001056715	6.45512
0.001056843	6.44136
0.001057141	6.41295
0.001057328	6.39581
0.001057534	6.37692
0.001057833	6.35256
0.001057983	6.34068
0.001060976	6.16327
0.001061162	6.15411
0.001061386	6.14308
0.001061574	6.13382
0.001062015	6.11697
0.001062441	6.10177
0.001062572	6.09709
0.001062861	6.08678
0.001063123	6.07744
0.001065066	6.0143
0.001065276	6.00867
0.001065487	6.00301
0.001065697	5.99738
0.001066117	5.98611
0.001066327	5.98048
0.001066747	5.96921
0.001067079	5.96031
0.001067587	5.94996
0.001068007	5.94141
0.001068848	5.92429
0.001069268	5.91574
0.001070108	5.89864
0.001070528	5.89009
0.001071145	5.87753
0.001071368	5.874
0.001072209	5.86068
0.001073049	5.84739
0.00107473	5.82078
0.001075212	5.81315
0.001076411	5.79691
0.001077923	5.77644
0.001078932	5.76443
0.001080612	5.74442
0.001083345	5.71187
0.001083973	5.70528
0.001085654	5.68765
0.001089016	5.65239
0.001091479	5.62656
0.001092377	5.6174
0.001094057	5.60025
0.001095738	5.58309
0.001099099	5.54878
0.001099612	5.54355
0.00110162	5.52197
0.001102323	5.51442
0.001102461	5.5128
0.001104141	5.49311
0.001105822	5.47342
0.001106662	5.46357
0.001107745	5.45088
0.001107923	5.44853
0.001108343	5.44299
0.001109184	5.43189
0.001109604	5.42634
0.001110024	5.4208
0.001110444	5.41526
0.001110864	5.40909
0.001111284	5.4029
0.001111704	5.39671
0.001112124	5.39053
0.001112334	5.38743
0.001112545	5.38433
0.001112755	5.38123
0.001112965	5.37814
0.001115223	5.33888
0.001115433	5.33518
0.001115564	5.33287
0.001115787	5.32893
0.001115907	5.32681
0.001116145	5.32261
0.001116306	5.31977
0.001116563	5.31524
0.001116778	5.31144
0.001116906	5.30919
0.001117035	5.30691
0.001119006	5.26423
0.001119177	5.26045
0.001119348	5.25667
0.00111952	5.25287
0.001119863	5.24529
0.001120206	5.23667
0.001120548	5.22775
0.001120891	5.2188
0.001121234	5.20985
0.001121919	5.18917
0.001122262	5.17866
0.001122948	5.15765
0.001123333	5.14585
0.001123633	5.1352
0.001124011	5.12177
0.001124319	5.10934
0.001125004	5.08171
0.001125366	5.0671
0.001126044	5.03582
0.001126376	5.01895
0.001126722	5.00136
0.001127062	4.98223
0.001127399	4.96326
0.001128077	4.92086
0.001128433	4.8961
0.001128755	4.8737
0.001129118	4.84577
0.001129433	4.82153
0.001129771	4.79378
0.00113011	4.76509
0.001130449	4.73618
0.001130788	4.70829
0.001131127	4.68407
0.001131466	4.66957
0.001131635	4.67021
0.001131805	4.68105
0.001131974	4.70918
0.001132144	4.76786
0.001132313	4.87872
0.001132546	5.1946
0.001134093	27.6619
0.00113422	35.0946
0.001134432	41.0991
0.001134601	51.1904
0.001134834	62.1717
0.001135018	65.5897
0.001135268	67.9202
0.001135543	63.0999
0.001135792	58.0547
0.001135942	47.596
0.001136091	40.9207
0.001138137	7.81362
0.001138337	7.52086
0.001138536	7.29289
0.001138736	7.10898
0.001138935	6.95454
0.001139334	6.82327
0.001139534	6.6083
0.001139933	6.51854
0.001140332	6.36523
0.001140731	6.23754
0.00114113	6.12831
0.00114153	6.03269
0.001142328	5.94697
0.001142727	5.79617
0.001143126	5.7272
0.001143515	5.59724
0.001143924	5.59561
0.001144323	5.53105
0.001144523	5.46696
0.001144723	5.43573
0.001144922	5.40666
0.001145122	5.38317
0.001147118	17.8556
0.001147367	23.0463
0.001147542	30.1414
0.001147692	34.8655
0.001147835	38.2556
0.00114802	41.355
0.001148173	42.0092
0.001148338	41.6581
0.001148473	39.8098
0.001148653	37.3405
0.001148923	33.1079
0.001149284	19.9522
0.001150366	7.83782
0.001150487	7.51616
0.001150607	7.2707
0.001150727	7.08448
0.001150847	6.93946
0.001150968	6.82408
0.001151208	6.72935
0.001151449	6.58403
0.001151689	6.47367
0.00115193	6.38537
0.001152411	6.31129
0.001152892	6.19263
0.001153373	6.09981
0.001153854	6.02401
0.001154485	5.89218
0.001154816	5.85653
0.001155297	5.81311
0.00115674	5.70341
0.001157227	5.67182
0.001157702	5.64101
0.001159626	5.52988
0.00116155	5.42607
0.001162512	5.37397
0.001162712	5.36286
0.001163474	5.32052
0.001165397	5.20557
0.001166359	5.14184
0.001167802	5.03482
0.001168283	4.99515
0.001169245	4.90806
0.001170207	4.80839
0.001170688	4.75278
0.001170939	4.72139
0.001171169	4.69263
0.00117165	4.62738
0.001172131	4.5564
0.001172612	4.47908
0.001173093	4.3949
0.001173574	4.30366
0.001174055	4.20596
0.001174295	4.15552
0.001174536	4.10461
0.001174776	4.05497
0.001175017	4.00848
0.001175257	3.96981
0.001175498	3.94729
0.001175618	3.94733
0.001175738	3.95976
0.001175858	3.99064
0.001175979	4.04975
0.001176099	4.14991
0.001176219	4.31175
0.001176339	4.56474
0.001177794	51.0723
0.001177963	55.524
0.001178083	67.8244
0.001178323	91.8087
0.001178504	109.835
0.001178865	149.223
0.001179016	159.875
0.00117948	157.73
0.001179623	145.47
0.00117994	132.001
0.001180227	84.9392
0.001180536	43.7671
0.001181908	12.3686
0.001182587	10.8868
0.001182818	10.3846
0.001183048	9.97705
0.001183278	9.63975
0.001183508	9.35363
0.001183738	9.10734
0.001183968	8.89285
0.001184198	8.70424
0.00118465	8.25854
0.001185119	8.253
0.00118558	8.02157
0.001186021	7.6717
0.001186501	7.66495
0.001186961	7.5245
0.001187392	7.30317
0.001188342	7.29646
0.001188763	7.0499
0.001189448	6.95319
0.001189723	6.91473
0.001190819	6.79297
0.001191105	6.76119
0.001192026	6.67773
0.001192191	6.66566
0.001192877	6.61549
0.001193562	6.56539
0.001193868	6.54301
0.001194248	6.52024
0.001194788	6.48787
0.001194933	6.48056
0.001195619	6.44599
0.001196304	6.41146
0.00119663	6.39503
0.001197333	6.36759
0.001197676	6.3542
0.001198019	6.34081
0.001198362	6.32742
0.001198704	6.31407
0.001199047	6.30068
0.00119939	6.28729
0.001199733	6.27664
0.001199904	6.27134
0.001200075	6.26604
0.001200246	6.26074
0.001200418	6.25541
0.001200589	6.25011
0.001200761	6.24478
0.001200932	6.23948
0.001202818	6.18823
0.001203032	6.18257
0.001203289	6.17681
0.001203439	6.17357
0.001203567	6.17081
0.001203804	6.16569
0.001204019	6.16105
0.001204267	6.1557
0.00120441	6.15261
0.001204583	6.14888
0.001204783	6.14456
0.001204956	6.14083
0.001205128	6.13711
0.001207825	6.08478
0.001208054	6.08111
0.001208284	6.07741
0.001208513	6.07373
0.001208743	6.07004
0.001208972	6.06636
0.001209202	6.06267
0.001209661	6.05529
0.00121012	6.04792
0.001210579	6.04055
0.001211038	6.03318
0.001211497	6.0258
0.001211956	6.01843
0.001212284	6.01316
0.001212415	6.01159
0.001212874	6.0061
0.001213333	6.0006
0.001213792	5.9951
0.001214021	5.99236
0.001214251	5.9896
0.00121448	5.98686
0.00121471	5.9841
0.001214939	5.98136
0.001215169	5.97861
0.001215398	5.97586
0.001218123	5.94404
0.001218295	5.94242
0.001218439	5.94107
0.001218611	5.93945
0.001219019	5.93562
0.00121971	5.92913
0.001220068	5.92577
0.001220198	5.92455
0.001220393	5.92271
0.001222017	5.90746
0.001222147	5.90624
0.001222277	5.90502
0.001222407	5.9038
0.001222537	5.90257
0.001222667	5.90135
0.001222797	5.90013
0.001223057	5.89769
0.001223317	5.89525
0.001223576	5.89316
0.001223836	5.89109
0.001224096	5.88903
0.001224356	5.88696
0.001224616	5.88489
0.001224876	5.88282
0.001225396	5.87868
0.001225916	5.87455
0.001226436	5.87041
0.001226956	5.86627
0.001227476	5.86271
0.001227995	5.85923
0.001228515	5.85575
0.001229035	5.85226
0.001229555	5.84878
0.001230075	5.84529
0.001230595	5.84181
0.001231115	5.83832
0.001231375	5.83658
0.001231635	5.83484
0.001231894	5.8331
0.001232154	5.83136
0.001232414	5.82961
0.001232674	5.82787
0.001232804	5.827
0.001232934	5.82613
0.001233064	5.82526
0.001233194	5.82439
0.001233324	5.82351
0.001233454	5.82264
0.001233584	5.82177
0.001234689	5.81479
0.001234819	5.8141
0.001235014	5.81307
0.001235339	5.81135
0.001235501	5.81049
0.001235696	5.80945
0.00123618	5.80689
0.001236361	5.80593
0.001236516	5.8051
0.001236703	5.80411
0.001237014	5.80246
0.001237201	5.80147
0.001237387	5.80049
0.001237573	5.7995
0.001238568	5.79422
0.001238693	5.79356
0.001238817	5.7929
0.001238942	5.79224
0.001239066	5.79158
0.001239191	5.79092
0.001239439	5.78961
0.001239688	5.78828
0.001239937	5.78696
0.001240186	5.78564
0.001240434	5.78433
0.001240683	5.78301
0.001241181	5.78037
0.001241678	5.77773
0.001242176	5.77509
0.001242673	5.77246
0.001243171	5.76982
0.001243668	5.76718
0.001244663	5.7619
0.001245161	5.75926
0.001245434	5.75782
0.001246156	5.75483
0.001247151	5.75071
0.001248146	5.7466
0.001249141	5.74248
0.00125	5.73893
0.001251131	5.73425
0.001252127	5.73013
0.001254117	5.7219
0.001256107	5.71367
0.001258097	5.70544
0.001260088	5.6972
0.001262078	5.69061
0.001266058	5.67756
0.001268049	5.67104
0.001272029	5.65799
0.001276009	5.64494
0.001277999	5.63842
0.001279989	5.63189
0.001281979	5.62537
0.001282267	5.62443
0.001284965	5.61687
0.00128596	5.61408
0.00128795	5.60851
0.001288945	5.60572
0.00128994	5.60293
0.001290437	5.60154
0.001291433	5.59875
0.001291931	5.59736
0.001292926	5.59457
0.001293423	5.59318
0.001293921	5.59178
0.001294418	5.59039
0.001294916	5.589
0.001295164	5.5883
0.001295413	5.5876
0.001295662	5.58691
0.001295911	5.58621
0.001296159	5.58551
0.001296408	5.58482
0.001296657	5.58412
0.001299207	5.57698
0.001299394	5.57645
0.001299533	5.57606
0.001299705	5.57558
0.001299876	5.5751
0.001300013	5.57472
0.001300592	5.5731
0.001300834	5.57242
0.001301077	5.57174
0.001303018	5.5663
0.001303179	5.56585
0.001303341	5.5654
0.001303502	5.56494
0.001303664	5.56449
0.001303826	5.56404
0.001303988	5.56358
0.001304311	5.56268
0.001304635	5.56177
0.001304958	5.56087
0.001305282	5.55996
0.001305928	5.55815
0.001306251	5.55724
0.001306898	5.55543
0.001307222	5.55452
0.001307869	5.55271
0.001308516	5.5509
0.001309163	5.54909
0.001310457	5.54546
0.001311734	5.54189
0.001313691	5.53641
0.001314338	5.5346
0.001316925	5.52736
0.001318219	5.52373
0.001320807	5.51649
0.001323394	5.50925
0.001326467	5.50065
0.001328568	5.49443
0.001333743	5.47911
0.001341506	5.45356
0.001348567	5.4303
0.001349267	5.4275
0.001351855	5.41716
0.00135703	5.39649
0.001359617	5.38616
0.001362205	5.37282
0.001366085	5.35281
0.001368672	5.33948
0.001369966	5.33281
0.001370667	5.32919
0.001371907	5.32098
0.001372554	5.31669
0.001373847	5.30812
0.001374494	5.30384
0.001375141	5.29955
0.001375788	5.29526
0.001376192	5.29259
0.001376435	5.29057
0.001377082	5.2852
0.001377405	5.28252
0.001378052	5.27715
0.001378375	5.27447
0.001378698	5.27179
0.001379022	5.26911
0.001379345	5.26643
0.001379507	5.26508
0.001379669	5.26374
0.00137983	5.2624
0.001379992	5.26106
0.001380154	5.25971
0.001382095	5.24263
0.001382337	5.23999
0.001383173	5.23087
0.001383344	5.22901
0.001383499	5.22732
0.001383685	5.22529
0.001383964	5.22225
0.00138415	5.22023
0.00138657	5.19385
0.001386818	5.19114
0.001387067	5.18843
0.001387242	5.18652
0.001387811	5.17886
0.00138806	5.17551
0.001388556	5.16883
0.001389053	5.16214
0.001390046	5.1461
0.001390542	5.13805
0.001391535	5.12192
0.001392031	5.11386
0.001392767	5.10191
0.001393024	5.09678
0.001394017	5.07697
0.001394608	5.06518
0.00139501	5.05532
0.001396996	5.0066
0.001397371	4.9974
0.001398982	4.94526
0.001399974	4.91315
0.001400134	4.90797
0.001400967	4.87485
0.00140196	4.82832
0.001402896	4.78384
0.001403817	4.73095
0.001404738	4.67027
0.001404939	4.65422
0.001405435	4.61463
0.001406119	4.56004
0.001406428	4.53101
0.00140658	4.51672
0.001407421	4.42649
0.001407918	4.36665
0.001408414	4.30016
0.001408881	4.29922
0.001409342	4.23084
0.001409802	4.15552
0.001410152	4.00593
0.001410648	3.90785
0.001410897	3.85985
0.001411145	3.81773
0.001411393	3.7903
0.001414093	67.8864
0.001414279	83.0835
0.001414434	95.3315
0.001414744	114.786
0.001414917	120.782
0.001415466	112.044
0.001415634	101.77
0.001415869	85.064
0.001416205	60.4383
0.0014191	8.89742
0.001419427	8.37239
0.001419618	8.20301
0.001419963	7.95428
0.001420232	7.79302
0.001420654	7.74746
0.001420999	7.57203
0.001421306	7.31346
0.001421575	7.21832
0.001422112	7.06143
0.001422379	6.98785
0.001422649	6.93107
0.001423186	6.81816
0.001423415	6.77
0.001424105	6.65612
0.001424261	6.63596
0.001424798	6.56657
0.001425485	6.4778
0.001425872	6.43793
0.001426176	6.40662
0.001426946	6.34147
0.001427556	6.28985
0.001428937	6.19778
0.001429094	6.18969
0.001430168	6.13439
0.001431007	6.09119
0.001432317	6.04354
0.001434459	5.96563
0.001435539	5.93547
0.00143584	5.92706
0.001437687	5.88449
0.001438601	5.86342
0.001441362	5.81281
0.001443058	5.78847
0.001445504	5.75336
0.001447354	5.73191
0.001448266	5.72134
0.001453788	5.66916
0.001460244	5.62321
0.001462072	5.6102
0.001462392	5.60838
0.001466689	5.58394
0.001467594	5.57879
0.001469911	5.56764
0.001470985	5.56247
0.001473133	5.55213
0.001474207	5.54696
0.001475282	5.54179
0.001475878	5.53892
0.001476356	5.53697
0.00147743	5.53257
0.001477967	5.53038
0.001478504	5.52818
0.001479041	5.52599
0.001479579	5.52379
0.001480116	5.52159
0.001480384	5.52049
0.001480653	5.51939
0.001480921	5.5183
0.00148327	5.50869
0.001483472	5.50787
0.00148364	5.50718
0.001484191	5.50493
0.001484421	5.50399
0.001484828	5.50232
0.001485099	5.50121
0.001487159	5.49291
0.001487376	5.49213
0.001487593	5.49135
0.001487809	5.49057
0.001488026	5.48979
0.00148846	5.48823
0.001488894	5.48667
0.001489761	5.48356
0.001490195	5.482
0.001491063	5.47888
0.00149193	5.47577
0.001493665	5.46954
0.001494533	5.46642
0.001496268	5.46019
0.001498003	5.45395
0.00149887	5.45084
0.001499737	5.44772
0.0015	5.44678
0.001501472	5.44149
0.001502339	5.43838
0.001503491	5.43424
0.001504074	5.4322
0.001504942	5.42918
0.001505809	5.42615
0.001506243	5.42464
0.001506677	5.42312
0.00150711	5.42161
0.001507544	5.4201
0.001507761	5.41934
0.001507978	5.41858
0.001508195	5.41783
0.001508412	5.41707
0.001508628	5.41631
0.001511068	5.4078
0.001511285	5.40704
0.001511448	5.40647
0.001511651	5.40577
0.00151197	5.40465
0.001512591	5.40249
0.00151281	5.40172
0.001513139	5.40057
0.001515913	5.39089
0.001516205	5.38988
0.001516497	5.38886
0.001516789	5.38784
0.00151708	5.38682
0.001517664	5.38478
0.001518248	5.38275
0.00151854	5.38173
0.001519124	5.37969
0.001519708	5.37765
0.001520057	5.37644
0.001520292	5.37553
0.00152146	5.37103
0.001522043	5.36878
0.001523211	5.36428
0.001524379	5.35977
0.001524963	5.35752
0.001527298	5.34852
0.001528466	5.34402
0.001530802	5.33501
0.001534305	5.32151
0.001536625	5.31256
0.001540144	5.29577
0.001542479	5.28463
0.001549486	5.25121
0.001550431	5.2467
0.001554157	5.22372
0.001556492	5.20933
0.001558715	5.19562
0.001561163	5.17664
0.001564237	5.1528
0.001564666	5.14857
0.00156817	5.11398
0.00156976	5.09828
0.001570505	5.08853
0.001571673	5.07325
0.001573424	5.05034
0.001573901	5.0441
0.001575176	5.02383
0.00157576	5.01305
0.001576928	4.9908
0.001578043	4.96957
0.001578679	4.95352
0.001579263	4.93879
0.001579847	4.92405
0.001580431	4.90932
0.001580805	4.89988
0.001581015	4.89271
0.001581307	4.88274
0.001581599	4.87276
0.001581891	4.86279
0.001582183	4.85282
0.001582474	4.84288
0.001582766	4.83291
0.001583058	4.82152
0.001586197	4.6528
0.001586726	4.61439
0.001587707	4.56603
0.001587986	4.52321
0.001588385	4.5142
0.001590335	11.8806
0.001590512	14.8233
0.00159069	18.4859
0.001591221	32.123
0.001591753	44.1008
0.001592108	46.5857
0.001592462	43.4267
0.001592658	43.0691
0.001593171	27.4053
0.001593438	25.8225
0.001593879	13.9609
0.001594588	8.57625
0.001595652	6.68842
0.001595949	6.66711
0.00159622	6.49412
0.001597034	6.24704
0.001597577	6.07398
0.001597779	5.90511
0.00159812	5.8405
0.001598488	5.78372
0.001598663	5.75673
0.001599205	5.68691
0.001599905	5.61521
0.001600291	5.57567
0.001601323	5.49402
0.001603005	5.48982
0.00160345	5.36739
0.001605176	5.28327
0.001606995	5.20822
0.001607347	5.1937
0.001610604	5.06771
0.001611248	5.04203
0.00161169	5.02441
0.001613861	4.93075
0.001614084	4.91997
0.001614946	4.87831
0.001616032	4.82032
0.001617118	4.75512
0.001617661	4.71904
0.001618337	4.6684
0.001618746	4.63776
0.001619832	4.5405
0.001620375	4.4841
0.001620917	4.4214
0.001621173	4.38826
0.00162146	4.3511
0.001622003	4.27235
0.001622546	4.18532
0.001622817	4.14032
0.001623088	4.09786
0.001623359	4.0664
0.00162621	37.9945
0.001626379	46.7523
0.001626549	53.8132
0.001626736	60.1688
0.001627187	69.7614
0.001627387	69.4977
0.001627726	62.6122
0.001628034	56.4631
0.001628219	44.4938
0.001628465	35.0276
0.00162968	9.31405
0.00163056	7.49982
0.001630806	7.16572
0.001631053	6.91834
0.001631299	6.72237
0.001631545	6.56133
0.001632038	6.42412
0.001632531	6.19825
0.001633024	6.01651
0.001633516	5.86373
0.001634009	5.73097
0.001634995	5.6116
0.001635487	5.39731
0.00163598	5.29667
0.001636473	5.19698
0.001636966	5.09647
0.001637458	4.99324
0.001637951	4.88565
0.001638187	4.71377
0.001638444	4.65076
0.00163869	4.58875
0.001638937	4.52754
0.001639183	4.47251
0.001639429	4.43498
0.001642139	42.7945
0.001642324	52.246
0.001642509	61.6944
0.001642693	70.3471
0.001642863	77.3514
0.001643601	79.5094
0.001643823	73.5222
0.001644156	64.1915
0.001644378	48.5979
0.001646693	8.55158
0.001646968	8.23956
0.001647264	7.9809
0.00164756	7.77199
0.001647856	7.598
0.001648151	7.4505
0.001648447	7.3227
0.001649039	7.11247
0.001649631	6.94609
0.001650223	6.81053
0.001650815	6.69748
0.001651407	6.60147
0.001651999	6.51878
0.001652365	6.47687
0.001653182	6.38332
0.001654958	6.23066
0.001656142	6.15151
0.001656618	6.12467
0.001657326	6.08475
0.001659694	5.97698
0.001660872	5.93731
0.001663245	5.85741
0.001663708	5.84573
0.001665835	5.79211
0.001666797	5.76786
0.001667961	5.74361
0.00166867	5.72884
0.001669164	5.71854
0.001670088	5.70225
0.001670797	5.68975
0.001671506	5.67724
0.00167186	5.671
0.001672569	5.6585
0.001672924	5.65224
0.001673278	5.646
0.001673633	5.63974
0.001673899	5.63505
0.001674164	5.63108
0.001674342	5.62842
0.001674519	5.62578
0.001674696	5.62313
0.001674873	5.62048
0.001677	5.58868
0.001677222	5.58536
0.001677421	5.58239
0.001677731	5.57775
0.001678184	5.57098
0.00167837	5.5682
0.001678974	5.55965
0.001679146	5.55732
0.001679318	5.55499
0.001679491	5.55265
0.00168156	5.52464
0.00168179	5.52153
0.001682019	5.51843
0.001682249	5.51531
0.001682479	5.5122
0.001682709	5.50909
0.001683168	5.50287
0.001683628	5.49665
0.001684087	5.49043
0.001684547	5.48421
0.001685467	5.47175
0.001685738	5.46808
0.001685926	5.46552
0.001686845	5.45297
0.001687305	5.44669
0.001689144	5.42157
0.001690473	5.40343
0.001690982	5.39601
0.00169284	5.36895
0.00169374	5.35413
0.001696498	5.30871
0.001697576	5.29096
0.001698336	5.27541
0.001701127	5.21832
0.001702013	5.19436
0.001704679	5.12224
0.001705691	5.08505
0.001707046	5.03526
0.00170823	4.98087
0.001709414	4.91582
0.001710005	4.87811
0.001711189	4.78877
0.001711781	4.7354
0.001712373	4.67464
0.001712965	4.60495
0.001713557	4.52449
0.001713853	4.47962
0.001714149	4.43147
0.001714445	4.38025
0.001714741	4.32715
0.001715037	4.27617
0.001715333	4.23904
0.001718071	33.0054
0.001718404	48.4327
0.001718755	61.2997
