E(MeV)	mcnp/Co-59:1			
0.30691	6.382594968			
0.30703	4.646693144			
0.30714	4.078491472			
0.30726	2.992689648			
0.30738	3.059687824			
0.30749	2.287086152			
0.30761	2.057284328			
0.30773	1.412382504			
0.30785	2.01558068			
0.30796	3.049879008			
0.30808	3.663077184			
0.3082	3.62947536			
0.30832	3.979773536			
0.30843	4.698271864			
0.30855	5.04557004			
0.30867	5.376768216			
0.30879	3.521566392			
0.3089	2.74576472			
0.30902	2.102562896			
0.30914	1.557161072			
0.30926	2.429159248			
0.30938	3.539757424			
0.30949	4.030255752			
0.30961	5.564953928			
0.30973	5.524252104			
0.30985	6.45095028			
0.30997	7.738848456			
0.31009	7.595146632			
0.3102	6.76154496			
0.31032	5.241243136			
0.31044	4.654041312			
0.31056	4.020139488			
0.31068	3.527137664			
0.3108	3.65673584			
0.31092	3.454534016			
0.31104	3.490832192			
0.31115	3.23183052			
0.31127	2.396028696			
0.31139	2.626026872			
0.31151	2.438525048			
0.31163	2.239423224			
0.31175	1.8129214			
0.31187	1.933919576			
0.31199	1.786517752			
0.31211	1.227615928			
0.31223	1.086614104			
0.31235	1.59851228			
0.31247	2.214510456			
0.31259	2.986708632			
0.31271	4.219006808			
0.31283	3.996604984			
0.31295	3.45650316			
0.31307	2.744201336			
0.31319	2.828299512			
0.31331	2.759697688			
0.31343	2.219695864			
0.31355	2.27649404			
0.31367	2.235892216			
0.31379	2.022390392			
0.31391	1.970388568			
0.31403	1.978286744			
0.31415	2.39598492			
0.31428	2.273482944			
0.3144	2.40158112			
0.31452	2.039079296			
0.31464	2.211177472			
0.31476	2.148775648			
0.31488	1.801473824			
0.315	2.266572			
0.31512	2.597170176			
0.31524	2.959568352			
0.31537	2.722266376			
0.31549	2.626364552			
0.31561	3.383362728			
0.31573	4.016360904			
0.31585	4.82085908			
0.31597	5.105457256			
0.3161	4.11665528			
0.31622	4.935253456			
0.31634	4.315351632			
0.31646	3.879949808			
0.31659	2.431847832			
0.31671	1.479346008			
0.31683	1.361744184			
0.31695	0.78009236			
0.31707	1.188340536			
0.3172	2.84243856			
0.31732	3.208036736			
0.31744	3.780134912			
0.31757	4.011832936			
0.31769	4.452431112			
0.31781	3.924929288			
0.31793	3.605527464			
0.31806	3.296825488			
0.31818	2.437623664			
0.3183	2.08802184			
0.31843	1.848019864			
0.31855	1.88581804			
0.31867	2.527516216			
0.3188	2.93821424			
0.31892	3.825212416			
0.31904	3.994110592			
0.31917	4.095108616			
0.31929	4.404506792			
0.31942	4.831004816			
0.31954	4.569002992			
0.31966	4.294001168			
0.31979	4.480699192			
0.31991	4.725497368			
0.32004	5.035595392			
0.32016	5.282593568			
0.32029	4.892191592			
0.32041	5.302289768			
0.32053	4.885587944			
0.32066	4.753785968			
0.32078	4.898284144			
0.32091	5.450482168			
0.32103	5.334080344			
0.32116	5.181478368			
0.32128	5.607376544			
0.32141	5.071774568			
0.32153	5.115372744			
0.32166	5.063770768			
0.32178	5.475668944			
0.32191	5.677166968			
0.32203	5.305865144			
0.32216	5.095263168			
0.32229	5.296961192			
0.32241	5.263659368			
0.32254	4.991457392			
0.32266	5.506655568			
0.32279	5.325553592			
0.32291	5.840451768			
0.32304	6.645349792			
0.32317	6.758347816			
0.32329	6.783445992			
0.32342	7.758344016			
0.32354	7.737342192			
0.32367	7.772740216			
0.3238	8.04983824			
0.32392	8.178036416			
0.32405	8.62033444			
0.32418	8.085732464			
0.3243	6.92663064			
0.32443	6.630028664			
0.32456	6.336926688			
0.32468	6.188024864			
0.32481	6.365622888			
0.32494	5.911820912			
0.32507	5.774518936			
0.32519	5.842717112			
0.32532	5.515715136			
0.32545	4.93571316			
0.32558	5.405211184			
0.3257	5.16320936			
0.32583	3.842707384			
0.32596	3.336605408			
0.32609	2.768003432			
0.32621	3.383201608			
0.32634	3.803699632			
0.32647	4.873697656			
0.3266	5.48729568			
0.32673	6.186693704			
0.32685	6.99949188			
0.32698	6.439489904			
0.32711	6.103387928			
0.32724	5.730385952			
0.32737	5.795883976			
0.3275	4.703582			
0.32762	4.906980176			
0.32775	4.4914782			
0.32788	4.023476224			
0.32801	4.122174248			
0.32814	3.407772272			
0.32827	2.256570296			
0.3284	2.78096832			
0.32853	3.641366344			
0.32866	4.901964368			
0.32879	5.638962392			
0.32892	5.779360416			
0.32905	6.05275844			
0.32917	6.473656616			
0.3293	7.01405464			
0.32943	5.596652664			
0.32956	5.594150688			
0.32969	6.293648712			
0.32982	6.310446736			
0.32995	5.90344476			
0.33008	5.396442784			
0.33021	4.830140808			
0.33034	4.524338832			
0.33047	3.891636856			
0.33061	4.070734728			
0.33074	3.272832752			
0.33087	3.335230776			
0.331	3.2733288			
0.33113	3.101426824			
0.33126	3.278124848			
0.33139	3.474622872			
0.33152	3.416620896			
0.33165	3.66401892			
0.33178	3.865516944			
0.33191	4.590314968			
0.33205	5.24641284			
0.33218	4.924210864			
0.33231	4.523108888			
0.33244	4.864806912			
0.33257	5.867204936			
0.3327	5.64720296			
0.33283	6.325100984			
0.33297	6.323598856			
0.3331	7.57479688			
0.33323	8.034694904			
0.33336	7.085492928			
0.33349	5.740590952			
0.33363	5.022088824			
0.33376	4.214086848			
0.33389	3.507284872			
0.33402	3.988982896			
0.33416	4.624880768			
0.33429	5.495978792			
0.33442	5.402176816			
0.33455	5.38497484			
0.33469	5.647572712			
0.33482	5.576470736			
0.33495	5.46626876			
0.33509	4.795666632			
0.33522	4.504364656			
0.33535	4.47336268			
0.33549	5.007660552			
0.33562	5.113158576			
0.33575	5.0835566			
0.33589	6.055154472			
0.33602	7.259352496			
0.33615	6.74285052			
0.33629	4.821048392			
0.33642	3.791746416			
0.33656	3.011844288			
0.33669	3.058442312			
0.33682	3.168940336			
0.33696	3.013838208			
0.33709	2.991636232			
0.33723	2.894634104			
0.33736	2.268332128			
0.3375	2.43203			
0.33763	2.511428024			
0.33777	2.912525896			
0.3379	3.69282392			
0.33803	3.451721944			
0.33817	3.854819816			
0.3383	4.24111784			
0.33844	4.224815712			
0.33857	5.126513736			
0.33871	5.261911608			
0.33885	5.10130948			
0.33898	5.108007504			
0.33912	5.253305376			
0.33925	5.0784034			
0.33939	4.772601272			
0.33952	5.026699296			
0.33966	4.869597168			
0.3398	5.20109504			
0.33993	4.764693064			
0.34007	4.905090936			
0.3402	5.14158896			
0.34034	4.644586832			
0.34048	4.629684704			
0.34061	5.095282728			
0.34075	5.1053806			
0.34089	4.407378472			
0.34102	3.486376496			
0.34116	3.598974368			
0.3413	4.17027224			
0.34143	3.386470264			
0.34157	3.593368136			
0.34171	3.141966008			
0.34184	2.677764032			
0.34198	2.690461904			
0.34212	1.992759776			
0.34226	1.302957648			
0.34239	2.030855672			
0.34253	4.161753544			
0.34267	6.282651416			
0.34281	6.805749288			
0.34294	6.466647312			
0.34308	6.238745184			
0.34322	6.511043056			
0.34336	7.388540928			
0.3435	7.5305388			
0.34363	6.647136824			
0.34377	5.773034696			
0.34391	4.465832568			
0.34405	4.05693044			
0.34419	3.318628312			
0.34433	2.584926184			
0.34447	2.345524056			
0.3446	2.12232208			
0.34474	1.993419952			
0.34488	1.859817824			
0.34502	1.293615696			
0.34516	1.199213568			
0.3453	1.15181144			
0.34544	0.952869312			
0.34558	0.985457184			
0.34572	1.633605056			
0.34586	2.110802928			
0.346	2.3669008			
0.34614	2.754798672			
0.34628	4.585196544			
0.34642	6.558894416			
0.34656	6.920792288			
0.3467	5.61609016			
0.34684	5.545288032			
0.34698	5.370985904			
0.34712	5.260183776			
0.34726	4.373281648			
0.3474	3.84747952			
0.34754	4.052277392			
0.34768	3.414975264			
0.34782	3.712473136			
0.34796	3.728571008			
0.3481	3.40856888			
0.34824	3.799366752			
0.34838	4.250264624			
0.34852	4.818362496			
0.34867	6.056460216			
0.34881	6.555458088			
0.34895	7.59595596			
0.34909	7.248553832			
0.34923	6.578651704			
0.34937	7.072149576			
0.34952	7.216747296			
0.34966	7.368945168			
0.3498	7.78494304			
0.34994	7.574840912			
0.35	7.38534			
0.35008	7.132639104			
0.35023	6.165637424			
0.35037	6.232235856			
0.35051	5.571134288			
0.35065	5.14863272			
0.3508	5.07193104			
0.35094	4.749429472			
0.35108	5.771627904			
0.35122	6.242226336			
0.35137	5.825424656			
0.35151	5.045523088			
0.35165	4.71262152			
0.3518	4.53681984			
0.35194	4.238018272			
0.35208	3.854716704			
0.35223	4.601115024			
0.35237	4.816813456			
0.35251	5.493011888			
0.35266	5.400410208			
0.3528	4.27210864			
0.35294	3.602207072			
0.35309	3.421705392			
0.35323	3.584903824			
0.35338	3.390702144			
0.35352	3.735900576			
0.35367	3.600498896			
0.35381	3.444997328			
0.35395	3.11569576			
0.3541	2.97209408			
0.35424	3.271592512			
0.35439	3.156390832			
0.35453	3.496889264			
0.35468	3.696887584			
0.35482	3.991986016			
0.35497	4.948484336			
0.35511	5.909482768			
0.35526	6.592981088			
0.3554	6.21187952			
0.35555	5.84587784			
0.35569	5.858776272			
0.35584	6.355174592			
0.35599	5.843772912			
0.35613	4.161071344			
0.35628	3.486469664			
0.35642	3.173868096			
0.35657	3.628366416			
0.35672	3.898164736			
0.35686	4.250363168			
0.35701	4.007061488			
0.35716	4.032759808			
0.3573	4.10225824			
0.35745	3.62285656			
0.3576	3.47785488			
0.35774	3.331953312			
0.35789	3.440651632			
0.35804	3.111249952			
0.35818	3.116448384			
0.35833	2.587246704			
0.35848	2.438145024			
0.35862	2.789743456			
0.35877	3.115641776			
0.35892	3.601340096			
0.35907	4.301238416			
0.35922	3.872436736			
0.35936	3.451335168			
0.35951	3.140233488			
0.35966	3.021331808			
0.35981	3.688130128			
0.35996	4.695728448			
0.3601	5.14672688			
0.36025	5.7646252			
0.3604	6.97002352			
0.36055	7.53682184			
0.3607	7.67662016			
0.36085	7.62651848			
0.361	7.7009168			
0.36114	7.809215232			
0.36129	7.787313552			
0.36144	8.429611872			
0.36159	7.910610192			
0.36174	7.129708512			
0.36189	6.195506832			
0.36204	6.391805152			
0.36219	6.001103472			
0.36234	5.734901792			
0.36249	5.644700112			
0.36264	5.590098432			
0.36279	5.564696752			
0.36294	5.847895072			
0.36309	6.084093392			
0.36324	5.694291712			
0.36339	5.157290032			
0.36354	4.317288352			
0.36369	3.982986672			
0.36384	3.745484992			
0.36399	4.317483312			
0.36414	4.961381632			
0.36429	5.518879952			
0.36444	6.999578272			
0.36459	7.588476592			
0.36475	6.5098748			
0.3649	5.83007312			
0.36505	4.77507144			
0.3652	4.32866976			
0.36535	3.58626808			
0.3655	3.2312664			
0.36565	3.74646472			
0.36581	4.518462928			
0.36596	4.792761248			
0.36611	4.063059568			
0.36626	3.375057888			
0.36641	2.846756208			
0.36657	2.360354416			
0.36672	2.880052736			
0.36687	3.989751056			
0.36702	4.745949376			
0.36718	5.600947584			
0.36733	6.175945904			
0.36748	6.032444224			
0.36764	6.694942432			
0.36779	6.323140752			
0.36794	6.351939072			
0.3681	5.50293728			
0.36825	4.6729356			
0.3684	4.58523392			
0.36856	3.990832128			
0.36871	3.994130448			
0.36886	3.866328768			
0.36902	4.294926976			
0.36917	4.603725296			
0.36932	4.353123616			
0.36948	4.013521824			
0.36963	3.574720144			
0.36979	3.560518352			
0.36994	2.746816672			
0.3701	2.61221488			
0.37025	2.2882132			
0.37041	2.441311408			
0.37056	2.781509728			
0.37072	3.609307936			
0.37087	3.192106256			
0.37103	2.664304464			
0.37118	1.894702784			
0.37134	2.384200992			
0.37149	2.006099312			
0.37165	2.67949752			
0.3718	3.76699584			
0.37196	5.156394048			
0.37211	5.334392368			
0.37227	4.192090576			
0.37243	3.259788784			
0.37258	3.122187104			
0.37274	3.437185312			
0.37289	3.576883632			
0.37305	3.76378184			
0.37321	5.054080048			
0.37336	6.506278368			
0.37352	6.537976576			
0.37368	6.236174784			
0.37383	4.968673104			
0.37399	4.909071312			
0.37415	4.22206952			
0.3743	4.18856784			
0.37446	4.881866048			
0.37462	5.757964256			
0.37478	7.421462464			
0.37493	7.825960784			
0.37509	7.402658992			
0.37525	5.6603572			
0.37541	5.077255408			
0.37556	4.932153728			
0.37572	4.372851936			
0.37588	4.235250144			
0.37604	4.995648352			
0.3762	5.90484656			
0.37636	6.250144768			
0.37651	6.666243088			
0.37667	6.424241296			
0.37683	6.303239504			
0.37699	6.274937712			
0.37715	6.58693592			
0.37731	6.869034128			
0.37747	6.767932336			
0.37763	6.313630544			
0.37779	5.523228752			
0.37795	5.42162696			
0.37811	5.169725168			
0.37826	4.465923488			
0.37842	4.502621696			
0.37858	4.096619904			
0.37874	3.329518112			
0.3789	3.98621632			
0.37906	3.931114528			
0.37922	4.827712736			
0.37939	5.286910832			
0.37955	5.39600904			
0.37971	4.678807248			
0.37987	5.097505456			
0.38003	4.946903664			
0.38019	5.473801872			
0.38035	5.78300008			
0.38051	5.971898288			
0.38067	5.296596496			
0.38083	4.950994704			
0.38099	5.532092912			
0.38116	5.638891008			
0.38132	6.245989216			
0.38148	6.613587424			
0.38164	7.626285632			
0.3818	7.09228384			
0.38196	5.898182048			
0.38213	5.285880144			
0.38229	4.802578352			
0.38245	4.78907656			
0.38261	4.725874768			
0.38278	4.507072864			
0.38294	4.355371072			
0.3831	4.71466928			
0.38326	4.762167488			
0.38343	4.471665584			
0.38359	3.627163792			
0.38375	3.976162			
0.38392	3.995960096			
0.38408	3.709858304			
0.38424	3.348156512			
0.38441	3.098354608			
0.38457	2.405852816			
0.38473	1.760751024			
0.3849	2.28024912			
0.38506	2.181647328			
0.38523	2.683045424			
0.38539	4.357243632			
0.38555	5.37784184			
0.38572	5.826639936			
0.38588	5.016138144			
0.38605	4.66843624			
0.38621	4.108134448			
0.38638	4.328432544			
0.38654	4.693130752			
0.38671	4.492228848			
0.38687	3.865027056			
0.38704	3.379225152			
0.3872	2.98912336			
0.38737	2.726021456			
0.38753	3.126519664			
0.3877	3.88651776			
0.38787	4.552615856			
0.38803	4.990414064			
0.3882	5.58411216			
0.38836	5.736310368			
0.38853	4.663008464			
0.3887	4.51460656			
0.38886	4.096004768			
0.38903	3.302602864			
0.3892	2.80650096			
0.38936	3.186399168			
0.38953	3.955697264			
0.3897	4.38429536			
0.38986	3.560893568			
0.39003	3.527491664			
0.3902	3.66138976			
0.39036	3.004987968			
0.39053	2.735686064			
0.3907	2.50288416			
0.39087	2.232382256			
0.39103	2.504480464			
0.3912	2.63167856			
0.39137	2.805276656			
0.39154	2.577374752			
0.39171	2.480572848			
0.39188	2.492170944			
0.39204	2.643369152			
0.39221	1.973067248			
0.39238	2.049965344			
0.39255	2.82916344			
0.39272	3.114561536			
0.39289	3.213159632			
0.39306	3.383157728			
0.39323	3.856655824			
0.3934	4.05575392			
0.39356	4.387452128			
0.39373	4.233050224			
0.3939	3.16974832			
0.39407	2.562446416			
0.39424	2.135444512			
0.39441	2.584042608			
0.39458	2.614340704			
0.39475	2.6882388			
0.39492	3.126336896			
0.39509	3.207034992			
0.39527	4.241432976			
0.39544	5.329531072			
0.39561	6.110729168			
0.39578	5.517127264			
0.39595	3.72202536			
0.39612	3.187423456			
0.39629	3.177621552			
0.39646	3.536419648			
0.39663	3.926717744			
0.3968	4.62211584			
0.39698	4.989113824			
0.39715	5.23011192			
0.39732	5.375210016			
0.39749	5.445608112			
0.39766	6.053706208			
0.39784	5.694904192			
0.39801	5.716902288			
0.39818	5.770500384			
0.39835	5.05169848			
0.39853	4.960096464			
0.3987	4.18049456			
0.39887	4.296792656			
0.39904	3.897290752			
0.39922	3.525488736			
0.39939	3.778086832			
0.39956	3.524484928			
0.39974	3.423082912			
0.39991	3.283081008			
0.4	3.09858			
0.40008	2.934579416			
0.40026	3.020978102			
0.40043	2.565176861			
0.40061	2.246775547			
0.40078	2.120274306			
0.40095	1.773873065			
0.40113	1.998671751			
0.4013	2.42457051			
0.40148	2.320469196			
0.40165	1.896667955			
0.40183	1.099766641			
0.402	1.0399654			
0.40218	1.438464086			
0.40235	2.070462845			
0.40253	3.265861531			
0.4027	3.80556029			
0.40288	3.897258976			
0.40305	3.485957735			
0.40323	2.256256421			
0.40341	1.714455107			
0.40358	0.956633866			
0.40376	1.583852552			
0.40393	2.255151311			
0.40411	3.154949997			
0.40429	4.546148683			
0.40446	3.864347442			
0.40464	3.226146128			
0.40482	3.097644814			
0.40499	3.051343573			
0.40517	3.088942259			
0.40535	3.246740945			
0.40552	3.422439704			
0.4057	3.81213839			
0.40588	3.474037076			
0.40606	2.945835762			
0.40623	1.476834521			
0.40641	1.129733207			
0.40659	1.228131893			
0.40677	2.308230579			
0.40695	3.911829265			
0.40712	5.804028024			
0.4073	6.88082671			
0.40748	5.295425396			
0.40766	4.097424082			
0.40784	3.716222768			
0.40802	3.000121454			
0.4082	2.37562014			
0.40838	1.822418826			
0.40855	1.457917585			
0.40873	1.183416271			
0.40891	0.959924957			
0.40909	0.873073643			
0.40927	0.995472329			
0.40945	1.131411015			
0.40963	1.562609701			
0.40981	1.737508387			
0.40999	1.794607073			
0.41017	1.948105759			
0.41035	2.099504445			
0.41053	2.263503131			
0.41071	3.388801817			
0.41089	4.006900503			
0.41108	4.144099116			
0.41126	4.242897802			
0.41144	4.222696488			
0.41162	4.495995174			
0.4118	4.86809386			
0.41198	5.076592546			
0.41216	5.759191232			
0.41235	5.834589845			
0.41253	5.450688531			
0.41271	5.352087217			
0.41289	5.810285903			
0.41307	5.992184589			
0.41326	6.970583202			
0.41344	7.080681888			
0.41362	7.429280574			
0.4138	7.48577926			
0.41399	6.111577873			
0.41417	5.431476559			
0.41435	5.534175245			
0.41453	4.988773931			
0.41472	4.518072544			
0.4149	4.40287123			
0.41508	3.353269916			
0.41527	4.105768529			
0.41545	4.983567215			
0.41564	5.079265828			
0.41582	5.199564514			
0.416	4.7792632			
0.41619	4.971861813			
0.41637	5.312260499			
0.41656	5.765159112			
0.41674	4.784957798			
0.41693	3.629356411			
0.41711	2.671855097			
0.4173	2.30705371			
0.41748	1.969352396			
0.41767	1.663151009			
0.41785	2.012849695			
0.41804	2.258648308			
0.41822	1.859346994			
0.41841	0.672885607			
0.41859	0.408014293			
0.41878	0.620822906			
0.41897	0.484221519			
0.41915	0.895540205			
0.41934	1.456438818			
0.41953	2.296337431			
0.41971	2.590136117			
0.4199	3.40783473			
0.42009	4.814233343			
0.42027	4.873032029			
0.42046	5.743230642			
0.42065	6.049529255			
0.42083	6.027927941			
0.42102	5.626326554			
0.42121	4.936325167			
0.4214	4.97242378			
0.42158	5.840922466			
0.42177	6.534921079			
0.42196	6.993219692			
0.42215	7.461218305			
0.42234	6.979316918			
0.42253	5.924215531			
0.42271	4.777314217			
0.4229	4.25641283			
0.42309	4.682411443			
0.42328	5.016910056			
0.42347	5.618108669			
0.42366	5.832307282			
0.42385	5.875605895			
0.42404	5.725904508			
0.42423	5.093603121			
0.42442	4.523801734			
0.42461	4.289100347			
0.4248	4.08129896			
0.42499	4.410297573			
0.42518	4.647196186			
0.42537	4.655294799			
0.42556	4.507093412			
0.42575	4.112692025			
0.42594	4.024190638			
0.42613	3.470589251			
0.42632	3.196887864			
0.42651	3.765386477			
0.4267	4.38948509			
0.4269	5.04338363			
0.42709	5.562882243			
0.42728	5.911180856			
0.42747	5.623279469			
0.42766	5.876378082			
0.42785	6.151076695			
0.42805	6.719175235			
0.42824	7.500873848			
0.42843	6.364772461			
0.42862	5.782171074			
0.42882	4.956869614			
0.42901	4.891868227			
0.4292	5.00866684			
0.4294	5.22356538			
0.42959	5.037563993			
0.42978	5.272762606			
0.42998	5.538061146			
0.43017	6.258559759			
0.43036	5.088358372			
0.43056	3.658656912			
0.43075	3.620955525			
0.43094	3.626454138			
0.43114	4.201552678			
0.43133	3.824451291			
0.43153	2.971549831			
0.43172	2.550648444			
0.43192	2.676846984			
0.43211	2.445045597			
0.43231	2.235744137			
0.4325	2.63994275			
0.4327	2.75974129			
0.43289	2.919339903			
0.43309	3.229038443			
0.43328	3.821437056			
0.43348	4.168735596			
0.43368	4.157734136			
0.43387	3.285732749			
0.43407	3.169831289			
0.43427	3.225129829			
0.43446	3.617028442			
0.43466	3.658726982			
0.43485	3.605625595			
0.43505	4.606524135			
0.43525	4.266122675			
0.43545	4.700621215			
0.43564	5.468319828			
0.43584	6.331918368			
0.43604	6.116116908			
0.43624	6.580115448			
0.43643	5.712514061			
0.43663	4.592712601			
0.43683	3.969311141			
0.43703	3.095509681			
0.43723	3.509408221			
0.43743	4.090806761			
0.43762	5.209905374			
0.43782	5.734703914			
0.43802	6.064002454			
0.43822	6.128800994			
0.43842	5.891499534			
0.43862	5.389998074			
0.43882	4.482796614			
0.43902	4.427095154			
0.43922	4.333693694			
0.43942	5.139192234			
0.43962	5.688790774			
0.43982	6.580889314			
0.44002	6.269787854			
0.44022	5.362286394			
0.44042	4.633084934			
0.44062	3.780983474			
0.44082	3.308282014			
0.44102	2.737880554			
0.44122	3.471579094			
0.44142	3.930777634			
0.44163	4.182776101			
0.44183	4.025874641			
0.44203	4.164973181			
0.44223	3.929371721			
0.44243	4.620670261			
0.44263	4.923968801			
0.44284	4.807767268			
0.44304	4.304065808			
0.44324	3.939464348			
0.44344	3.792662888			
0.44365	4.017761355			
0.44385	4.827659895			
0.44405	4.855258435			
0.44426	4.668456902			
0.44446	4.748455442			
0.44466	4.214953982			
0.44487	3.827252449			
0.44507	3.471650989			
0.44527	4.257849529			
0.44548	4.754447996			
0.44568	4.901646536			
0.44589	5.255845003			
0.44609	5.086643543			
0.4463	4.61704201			
0.4465	4.75314055			
0.44671	4.950639017			
0.44691	4.208337557			
0.44712	3.306736024			
0.44732	2.937234564			
0.44753	3.593933031			
0.44773	4.078331571			
0.44794	4.025730038			
0.44814	4.130728578			
0.44835	4.311427045			
0.44856	4.149725512			
0.44876	3.789424052			
0.44897	3.879922519			
0.44917	5.005021059			
0.44938	5.806819526			
0.44959	5.791717993			
0.4498	5.09121646			
0.45	4.067815			
0.45021	3.622613467			
0.45042	3.968511934			
0.45062	3.770810474			
0.45083	3.272308941			
0.45104	2.705507408			
0.45125	2.722105875			
0.45146	2.409904342			
0.45166	2.209002882			
0.45187	2.958601349			
0.45208	3.281199816			
0.45229	3.690098283			
0.4525	4.99829675			
0.45271	6.419795217			
0.45292	7.632293684			
0.45313	7.359592151			
0.45334	5.357190618			
0.45355	3.610889085			
0.45376	2.990487552			
0.45397	2.634486019			
0.45418	2.691084486			
0.45439	2.990582953			
0.4546	3.20338142			
0.45481	3.554679887			
0.45502	3.744078354			
0.45523	3.459376821			
0.45544	2.871575288			
0.45565	2.810373755			
0.45586	3.178372222			
0.45607	3.325770689			
0.45628	3.800569156			
0.4565	3.21516755			
0.45671	3.287466017			
0.45692	3.535164484			
0.45713	4.069162951			
0.45734	4.816761418			
0.45756	4.751559812			
0.45777	4.475958279			
0.45798	4.500556746			
0.45819	4.683355213			
0.45841	4.648353607			
0.45862	4.587152074			
0.45883	4.377850541			
0.45905	5.214748935			
0.45926	4.928947402			
0.45947	4.888745869			
0.45969	5.161044263			
0.4599	5.39134273			
0.46012	4.513241124			
0.46033	4.371639591			
0.46054	4.546038058			
0.46076	4.806936452			
0.46097	4.698134919			
0.46119	4.394033313			
0.4614	4.98473178			
0.46162	5.325630174			
0.46183	4.997628641			
0.46205	4.428027035			
0.46227	4.407125429			
0.46248	4.090823896			
0.4627	4.41562229			
0.46291	4.370920757			
0.46313	4.626719151			
0.46335	5.093017545			
0.46356	5.464016012			
0.46378	5.980814406			
0.464	6.1878128			
0.46421	6.358811267			
0.46443	6.253809661			
0.46465	5.708508055			
0.46487	6.266906449			
0.46508	6.229504916			
0.4653	6.29150331			
0.46552	6.593101704			
0.46574	7.071700098			
0.46596	6.404298492			
0.46617	6.306296959			
0.46639	5.158795353			
0.46661	4.922093747			
0.46683	4.647992141			
0.46705	4.266990535			
0.46727	3.782188929			
0.46749	4.119887323			
0.46771	4.948785717			
0.46793	5.608884111			
0.46815	7.044982505			
0.46837	7.299780899			
0.46859	6.724879293			
0.46881	6.224977687			
0.46903	6.402476081			
0.46925	6.207974475			
0.46947	5.436372869			
0.46969	4.802071263			
0.46991	4.544569657			
0.47013	4.215968051			
0.47035	4.469766445			
0.47057	4.857364839			
0.4708	5.25396316			
0.47102	5.565661554			
0.47124	5.242259948			
0.47146	4.991258342			
0.47168	4.370556736			
0.47191	4.341055057			
0.47213	4.348453451			
0.47235	4.571051845			
0.47258	4.699950166			
0.4728	4.77354856			
0.47302	4.571046954			
0.47324	4.741045348			
0.47347	5.256743669			
0.47369	5.914942063			
0.47392	6.200240384			
0.47414	5.981338778			
0.47436	5.814637172			
0.47459	5.473535493			
0.47481	5.258133887			
0.47504	5.192632208			
0.47526	5.730830602			
0.47549	6.206128923			
0.47571	6.735727317			
0.47594	6.511725638			
0.47616	5.723224032			
0.47639	5.012522353			
0.47661	5.303020747			
0.47684	6.076219068			
0.47707	6.219617389			
0.47729	6.590415783			
0.47752	7.025114104			
0.47775	6.800912425			
0.47797	5.295310819			
0.4782	4.52930914			
0.47843	4.312807461			
0.47865	4.359505855			
0.47888	3.943604176			
0.47911	3.777702497			
0.47934	4.108500818			
0.47956	4.500799212			
0.47979	4.943497533			
0.48002	4.873895854			
0.48025	5.233394175			
0.48048	5.426992496			
0.48071	5.441790817			
0.48094	5.257289138			
0.48116	4.603587532			
0.48139	4.504385853			
0.48162	4.294884174			
0.48185	4.152282495			
0.48208	4.508180816			
0.48231	3.833179137			
0.48254	3.642477458			
0.48277	3.298575779			
0.483	3.1907741			
0.48323	2.491672421			
0.48346	2.028070742			
0.48369	1.859569063			
0.48393	2.352567311			
0.48416	2.924765632			
0.48439	3.754863953			
0.48462	4.771262274			
0.48485	5.312760595			
0.48508	5.248958916			
0.48532	4.973057164			
0.48555	3.842355485			
0.48578	3.213253806			
0.48601	2.627452127			
0.48624	2.625050448			
0.48648	3.757748696			
0.48671	4.764347017			
0.48694	5.256245338			
0.48718	5.483443586			
0.48741	5.530641907			
0.48764	4.929040228			
0.48788	4.796238476			
0.48811	4.792536797			
0.48835	4.346635045			
0.48858	4.419133366			
0.48882	4.058831614			
0.48905	4.351329935			
0.48928	4.314528256			
0.48952	4.400626504			
0.48976	4.766924752			
0.48999	4.995723073			
0.49023	5.374321321			
0.49046	5.808519642			
0.4907	6.11051789			
0.49093	6.822816211			
0.49117	6.769814459			
0.49141	6.095512707			
0.49164	5.441411028			
0.49188	5.899609276			
0.49212	5.621207524			
0.49235	5.202805845			
0.49259	5.184904093			
0.49283	5.239402341			
0.49307	5.667700589			
0.4933	5.98809891			
0.49354	5.598597158			
0.49378	6.106795406			
0.49402	5.859493654			
0.49426	4.919391902			
0.49449	4.384290223			
0.49473	3.979988471			
0.49497	3.577286719			
0.49521	3.669984967			
0.49545	4.531383215			
0.49569	5.011881463			
0.49593	5.151579711			
0.49617	4.892377959			
0.49641	4.439776207			
0.49665	5.281074455			
0.49689	5.340272703			
0.49713	5.369870951			
0.49737	4.513369199			
0.49761	4.025267447			
0.49785	3.564965695			
0.49809	3.773163943			
0.49834	3.727062118			
0.49858	3.915260366			
0.49882	3.564558614			
0.49906	3.448356862			
0.4993	3.44825511			
0.49955	2.862753285			
0.49979	2.880951533			
0.5	2.56825			
0.50003	2.523549868			
0.50027	2.004748812			
0.50052	1.603147712			
0.50076	2.358446656			
0.501	3.5266456			
0.50125	4.7347445			
0.50149	4.801543444			
0.50173	4.403242388			
0.50198	4.494941288			
0.50222	4.724240232			
0.50247	4.144939132			
0.50271	3.090738076			
0.50296	2.222236976			
0.5032	1.34273592			
0.50345	1.78263482			
0.50369	2.978433764			
0.50394	3.577632664			
0.50418	4.499731608			
0.50443	5.244630508			
0.50467	5.774029452			
0.50492	5.908628352			
0.50517	5.913227252			
0.50541	5.466826196			
0.50566	5.131025096			
