E(MeV)	pendfb7/Ce142:1	
1.15638E+01	4.87551	
1.15654E+01	4.87573	
1.15703E+01	4.87639	
1.15706E+01	4.87643	
1.15756E+01	4.8771	
1.15773E+01	4.87734	
1.15832E+01	4.87814	
1.15855E+01	4.87844	
1.15872E+01	4.87867	
1.15920E+01	4.87932	
1.15968E+01	4.87998	
1.16010E+01	4.88054	
1.16047E+01	4.88105	
1.16062E+01	4.88125	
1.16154E+01	4.88249	
1.16171E+01	4.88272	
1.16244E+01	4.88371	
1.16290E+01	4.88434	
1.16332E+01	4.8849	
1.16406E+01	4.88591	
1.16417E+01	4.88605	
1.16501E+01	4.88719	
1.16519E+01	4.88743	
1.16583E+01	4.88829	
1.16596E+01	4.88848	
1.16627E+01	4.8889	
1.16662E+01	4.88937	
1.16710E+01	4.89002	
1.16733E+01	4.89033	
1.16740E+01	4.89043	
1.16816E+01	4.89146	
1.16835E+01	4.89171	
1.16891E+01	4.89247	
1.16934E+01	4.89305	
1.16963E+01	4.89345	
1.17022E+01	4.89424	
1.17030E+01	4.89435	
1.17057E+01	4.89473	
1.17122E+01	4.89561	
1.17149E+01	4.89597	
1.17238E+01	4.89717	
1.17239E+01	4.89718	
1.17256E+01	4.89742	
1.17325E+01	4.89835	
1.17384E+01	4.89915	
1.17408E+01	4.89948	
1.17489E+01	4.90058	
1.17505E+01	4.9008	
1.17568E+01	4.90164	
1.17622E+01	4.90237	
1.17644E+01	4.90268	
1.17718E+01	4.90367	
1.17732E+01	4.90387	
1.17739E+01	4.90396	
1.17766E+01	4.90434	
1.17789E+01	4.90464	
1.17838E+01	4.9053	
1.17858E+01	4.90558	
1.17885E+01	4.90595	
1.17925E+01	4.90649	
1.17938E+01	4.90666	
1.18022E+01	4.9078	
1.18034E+01	4.90797	
1.18113E+01	4.90904	
1.18157E+01	4.90964	
1.18201E+01	4.91024	
1.18272E+01	4.9112	
1.18282E+01	4.91133	
1.18285E+01	4.91137	
1.18365E+01	4.91248	
1.18380E+01	4.91269	
1.18441E+01	4.91353	
1.18481E+01	4.91409	
1.18513E+01	4.91453	
1.18534E+01	4.91482	
1.18576E+01	4.9154	
1.18606E+01	4.91582	
1.18619E+01	4.91599	
1.18693E+01	4.91703	
1.18708E+01	4.91723	
1.18775E+01	4.91816	
1.18827E+01	4.91887	
1.18852E+01	4.91922	
1.18864E+01	4.91939	
1.18923E+01	4.92021	
1.18936E+01	4.92038	
1.18943E+01	4.92048	
1.19002E+01	4.9213	
1.19022E+01	4.92158	
1.19058E+01	4.92207	
1.19113E+01	4.92284	
1.19127E+01	4.92303	
1.19194E+01	4.92396	
1.19236E+01	4.92454	
1.19269E+01	4.925	
1.19332E+01	4.92587	
1.19360E+01	4.92627	
1.19440E+01	4.92737	
1.19452E+01	4.92753	
1.19510E+01	4.92834	
1.19552E+01	4.92892	
1.19598E+01	4.92956	
1.19620E+01	4.92987	
1.19664E+01	4.93048	
1.19672E+01	4.93058	
1.19686E+01	4.93078	
1.19748E+01	4.93164	
1.19754E+01	4.93172	
1.19842E+01	4.93294	
1.19874E+01	4.93339	
1.19921E+01	4.93404	
1.20000E+01	4.93513	
1.20080E+01	4.93578	
1.20107E+01	4.936	
1.20158E+01	4.93641	
1.20209E+01	4.93682	
1.20260E+01	4.93724	
1.20309E+01	4.93764	
1.20406E+01	4.93843	
1.20408E+01	4.93844	
1.20500E+01	4.93919	
1.20547E+01	4.93957	
1.20591E+01	4.93993	
1.20680E+01	4.94064	
1.20681E+01	4.94065	
1.20765E+01	4.94134	
1.20808E+01	4.94168	
1.20848E+01	4.94201	
1.20854E+01	4.94206	
1.20928E+01	4.94266	
1.20930E+01	4.94267	
1.21006E+01	4.94329	
1.21045E+01	4.94361	
1.21081E+01	4.94391	
1.21154E+01	4.9445	
1.21156E+01	4.94451	
1.21259E+01	4.94535	
1.21297E+01	4.94566	
1.21360E+01	4.94617	
1.21429E+01	4.94673	
1.21455E+01	4.94694	
1.21547E+01	4.94769	
1.21554E+01	4.94774	
1.21634E+01	4.94839	
1.21670E+01	4.94869	
1.21708E+01	4.949	
1.21717E+01	4.94907	
1.21735E+01	4.94922	
1.21779E+01	4.94958	
1.21796E+01	4.94971	
1.21871E+01	4.95033	
1.21931E+01	4.95081	
1.21968E+01	4.95111	
1.22058E+01	4.95185	
1.22068E+01	4.95192	
1.22136E+01	4.95248	
1.22143E+01	4.95254	
1.22193E+01	4.95294	
1.22223E+01	4.95319	
1.22298E+01	4.9538	
1.22336E+01	4.95411	
1.22341E+01	4.95415	
1.22401E+01	4.95464	
1.22475E+01	4.95525	
1.22495E+01	4.9554	
1.22580E+01	4.9561	
1.22593E+01	4.95621	
1.22632E+01	4.95653	
1.22731E+01	4.95733	
1.22744E+01	4.95744	
1.22816E+01	4.95803	
1.22828E+01	4.95812	
1.22891E+01	4.95864	
1.22975E+01	4.95932	
1.22986E+01	4.95941	
1.23057E+01	4.95999	
1.23065E+01	4.96005	
1.23127E+01	4.96056	
1.23153E+01	4.96077	
1.23219E+01	4.96131	
1.23231E+01	4.96141	
1.23318E+01	4.96212	
1.23355E+01	4.96242	
1.23370E+01	4.96254	
1.23417E+01	4.96292	
1.23528E+01	4.96383	
1.23581E+01	4.96427	
1.23635E+01	4.9647	
1.23739E+01	4.96555	
1.23839E+01	4.96637	
1.23937E+01	4.96717	
1.23984E+01	4.96755	
1.24123E+01	4.96868	
1.24126E+01	4.96871	
1.24254E+01	4.96976	
1.24302E+01	4.97015	
1.24303E+01	4.97015	
1.24380E+01	4.97079	
1.24469E+01	4.97151	
1.24500E+01	4.97177	
1.24614E+01	4.97271	
1.24624E+01	4.97279	
1.24715E+01	4.97353	
1.24723E+01	4.9736	
1.24770E+01	4.97399	
1.24827E+01	4.97446	
1.24961E+01	4.97557	
1.24973E+01	4.97567	
1.25085E+01	4.9766	
1.25155E+01	4.97718	
1.25202E+01	4.97758	
1.25215E+01	4.97768	
1.25312E+01	4.97849	
1.25322E+01	4.97857	
1.25415E+01	4.97934	
1.25520E+01	4.98022	
1.25558E+01	4.98053	
1.25630E+01	4.98113	
1.25687E+01	4.9816	
1.25700E+01	4.98171	
1.25805E+01	4.98258	
1.25838E+01	4.98286	
1.25857E+01	4.98302	
1.25944E+01	4.98375	
1.26059E+01	4.9847	
1.26071E+01	4.9848	
1.26073E+01	4.98482	
1.26172E+01	4.98564	
1.26182E+01	4.98573	
1.26264E+01	4.98641	
1.26324E+01	4.98691	
1.26368E+01	4.98728	
1.26403E+01	4.98757	
1.26542E+01	4.98873	
1.26571E+01	4.98897	
1.26585E+01	4.98908	
1.26685E+01	4.98992	
1.26709E+01	4.99012	
1.26783E+01	4.99073	
1.26875E+01	4.99151	
1.26899E+01	4.99171	
1.26958E+01	4.9922	
1.27053E+01	4.99304	
1.27145E+01	4.99385	
1.27148E+01	4.99388	
1.27234E+01	4.99464	
1.27237E+01	4.99467	
1.27321E+01	4.99541	
1.27326E+01	4.99545	
1.27405E+01	4.99615	
1.27486E+01	4.99686	
1.27493E+01	4.99693	
1.27564E+01	4.99756	
1.27640E+01	4.99823	
1.27714E+01	4.99888	
1.27724E+01	4.99897	
1.27786E+01	4.99951	
1.27888E+01	5.00042	
1.27935E+01	5.00083	
1.27987E+01	5.00129	
1.28004E+01	5.00144	
1.28080E+01	5.00212	
1.28124E+01	5.00251	
1.28170E+01	5.00291	
1.28193E+01	5.00312	
1.28255E+01	5.00366	
1.28289E+01	5.00397	
1.28298E+01	5.00405	
1.28336E+01	5.00438	
1.28413E+01	5.00507	
1.28419E+01	5.00512	
1.28487E+01	5.00572	
1.28511E+01	5.00594	
1.28582E+01	5.00656	
1.28670E+01	5.00735	
1.28697E+01	5.00759	
1.28709E+01	5.00769	
1.28717E+01	5.00776	
1.28753E+01	5.00808	
1.28831E+01	5.00878	
1.28870E+01	5.00912	
1.28904E+01	5.00942	
1.28931E+01	5.00966	
1.29006E+01	5.01033	
1.29097E+01	5.01114	
1.29127E+01	5.0114	
1.29153E+01	5.01163	
1.29181E+01	5.01188	
1.29240E+01	5.0124	
1.29280E+01	5.01276	
1.29345E+01	5.01334	
1.29370E+01	5.01356	
1.29430E+01	5.01409	
1.29444E+01	5.01421	
1.29449E+01	5.01426	
1.29550E+01	5.01516	
1.29566E+01	5.0153	
1.29570E+01	5.01534	
1.29572E+01	5.01536	
1.29606E+01	5.01566	
1.29615E+01	5.01573	
1.29642E+01	5.01598	
1.29705E+01	5.01654	
1.29724E+01	5.01671	
1.29806E+01	5.01745	
1.29875E+01	5.01806	
1.29881E+01	5.01811	
1.29908E+01	5.01836	
1.29958E+01	5.01881	
1.30000E+01	5.01918	
1.30058E+01	5.01976	
1.30142E+01	5.0206	
1.30225E+01	5.02143	
1.30231E+01	5.02148	
1.30306E+01	5.02224	
1.30339E+01	5.02256	
1.30385E+01	5.02303	
1.30437E+01	5.02355	
1.30538E+01	5.02456	
1.30548E+01	5.02466	
1.30637E+01	5.02555	
1.30650E+01	5.02567	
1.30732E+01	5.0265	
1.30825E+01	5.02742	
1.30840E+01	5.02757	
1.30914E+01	5.02832	
1.30917E+01	5.02835	
1.30922E+01	5.02839	
1.30929E+01	5.02845	
1.31001E+01	5.02908	
1.31085E+01	5.02982	
1.31101E+01	5.02996	
1.31166E+01	5.03053	
1.31185E+01	5.03069	
1.31245E+01	5.03122	
1.31322E+01	5.03189	
1.31341E+01	5.03206	
1.31396E+01	5.03254	
1.31498E+01	5.03344	
1.31502E+01	5.03347	
1.31604E+01	5.03437	
1.31614E+01	5.03446	
1.31635E+01	5.03464	
1.31701E+01	5.03522	
1.31772E+01	5.03584	
1.31794E+01	5.03603	
1.31882E+01	5.0368	
1.31892E+01	5.03689	
1.31966E+01	5.03754	
1.32046E+01	5.03825	
1.32099E+01	5.03871	
1.32123E+01	5.03892	
1.32124E+01	5.03893	
1.32137E+01	5.03904	
1.32221E+01	5.03979	
1.32306E+01	5.04055	
1.32312E+01	5.04061	
1.32399E+01	5.04138	
1.32405E+01	5.04144	
1.32479E+01	5.0421	
1.32555E+01	5.04277	
1.32641E+01	5.04354	
1.32652E+01	5.04364	
1.32660E+01	5.04371	
1.32726E+01	5.04431	
1.32755E+01	5.04456	
1.32841E+01	5.04534	
1.32894E+01	5.04581	
1.32903E+01	5.04589	
1.32994E+01	5.0467	
1.33058E+01	5.04727	
1.33081E+01	5.04748	
1.33157E+01	5.04816	
1.33184E+01	5.0484	
1.33253E+01	5.04902	
1.33283E+01	5.04929	
1.33333E+01	5.04973	
1.33422E+01	5.05053	
1.33518E+01	5.05139	
1.33521E+01	5.05142	
1.33554E+01	5.05172	
1.33604E+01	5.05216	
1.33690E+01	5.05293	
1.33789E+01	5.05381	
1.33886E+01	5.05468	
1.33981E+01	5.05553	
1.34075E+01	5.05637	
1.34084E+01	5.05645	
1.34168E+01	5.0572	
1.34259E+01	5.05801	
1.34349E+01	5.05881	
1.34437E+01	5.0596	
1.34454E+01	5.05976	
1.34524E+01	5.06038	
1.34609E+01	5.06115	
1.34694E+01	5.0619	
1.34777E+01	5.06264	
1.34801E+01	5.06286	
1.34824E+01	5.06306	
1.34858E+01	5.06337	
1.34868E+01	5.06346	
1.34939E+01	5.06409	
1.35000E+01	5.06464	
1.35018E+01	5.06473	
1.35095E+01	5.06512	
1.35126E+01	5.06527	
1.35169E+01	5.06548	
1.35172E+01	5.0655	
1.35248E+01	5.06587	
1.35322E+01	5.06624	
1.35395E+01	5.0666	
1.35430E+01	5.06678	
1.35467E+01	5.06696	
1.35573E+01	5.06749	
1.35676E+01	5.068	
1.35773E+01	5.06849	
1.35777E+01	5.06851	
1.35850E+01	5.06887	
1.35876E+01	5.069	
1.35952E+01	5.06938	
1.35972E+01	5.06953	
1.35984E+01	5.06963	
1.36066E+01	5.07027	
1.36158E+01	5.071	
1.36235E+01	5.0716	
1.36247E+01	5.0717	
1.36335E+01	5.07239	
1.36352E+01	5.07253	
1.36377E+01	5.07272	
1.36421E+01	5.07306	
1.36504E+01	5.07372	
1.36580E+01	5.07432	
1.36586E+01	5.07437	
1.36665E+01	5.07499	
1.36691E+01	5.07519	
1.36743E+01	5.07561	
1.36830E+01	5.07629	
1.36844E+01	5.0764	
1.36845E+01	5.07641	
1.36897E+01	5.07682	
1.36943E+01	5.07718	
1.37038E+01	5.07794	
1.37090E+01	5.07835	
1.37104E+01	5.07846	
1.37131E+01	5.07867	
1.37221E+01	5.07938	
1.37285E+01	5.07989	
1.37308E+01	5.08007	
1.37392E+01	5.08073	
1.37466E+01	5.08132	
1.37473E+01	5.08138	
1.37552E+01	5.082	
1.37625E+01	5.08257	
1.37629E+01	5.08261	
1.37671E+01	5.08294	
1.37703E+01	5.08319	
1.37775E+01	5.08376	
1.37783E+01	5.08383	
1.37878E+01	5.08459	
1.37962E+01	5.08525	
1.37977E+01	5.08537	
1.38060E+01	5.08603	
1.38071E+01	5.08612	
1.38161E+01	5.08683	
1.38181E+01	5.08699	
1.38246E+01	5.08751	
1.38328E+01	5.08816	
1.38406E+01	5.08878	
1.38409E+01	5.0888	
1.38505E+01	5.08957	
1.38515E+01	5.08965	
1.38599E+01	5.09031	
1.38686E+01	5.09101	
1.38700E+01	5.09112	
1.38768E+01	5.09166	
1.38835E+01	5.0922	
1.38845E+01	5.09228	
1.38886E+01	5.0926	
1.38951E+01	5.09312	
1.38981E+01	5.09336	
1.39023E+01	5.0937	
1.39025E+01	5.09371	
1.39049E+01	5.0939	
1.39136E+01	5.0946	
1.39216E+01	5.09524	
1.39284E+01	5.09578	
1.39314E+01	5.09602	
1.39373E+01	5.0965	
1.39400E+01	5.09671	
1.39475E+01	5.09731	
1.39569E+01	5.09807	
1.39642E+01	5.09865	
1.39648E+01	5.0987	
1.39736E+01	5.0994	
1.39791E+01	5.09984	
1.39830E+01	5.10016	
1.39915E+01	5.10084	
1.40000E+01	5.10151	
1.40156E+01	5.10194	
1.40308E+01	5.10236	
1.40459E+01	5.10277	
1.40525E+01	5.10295	
1.40734E+01	5.10353	
1.40880E+01	5.10393	
1.40932E+01	5.10407	
1.41122E+01	5.10459	
1.41250E+01	5.10495	
1.41301E+01	5.10509	
1.41395E+01	5.10535	
1.41474E+01	5.10557	
1.41637E+01	5.10603	
1.41794E+01	5.10647	
1.41846E+01	5.10661	
1.41995E+01	5.10703	
1.42182E+01	5.10755	
1.42188E+01	5.10757	
1.42240E+01	5.10771	
1.42359E+01	5.10805	
1.42413E+01	5.1082	
1.42524E+01	5.10851	
1.42678E+01	5.10895	
1.42736E+01	5.10911	
1.42887E+01	5.10954	
1.42891E+01	5.10955	
1.42894E+01	5.10956	
1.43087E+01	5.11011	
1.43151E+01	5.1103	
1.43264E+01	5.11062	
1.43360E+01	5.11089	
1.43373E+01	5.11093	
1.43415E+01	5.11105	
1.43576E+01	5.11151	
1.43594E+01	5.11156	
1.43613E+01	5.11162	
1.43750E+01	5.11202	
1.43754E+01	5.11203	
1.43910E+01	5.11248	
1.43960E+01	5.11262	
1.44106E+01	5.11305	
1.44109E+01	5.11306	
1.44270E+01	5.11352	
1.44297E+01	5.1136	
1.44331E+01	5.1137	
1.44452E+01	5.11406	
1.44554E+01	5.11436	
1.44648E+01	5.11463	
1.44777E+01	5.11501	
1.44824E+01	5.11515	
1.45000E+01	5.11567	
1.45312E+01	5.11638	
1.45625E+01	5.11708	
1.45697E+01	5.11725	
1.45743E+01	5.11735	
1.46138E+01	5.11825	
1.46172E+01	5.11833	
1.46492E+01	5.11906	
1.46650E+01	5.11942	
1.46719E+01	5.11958	
1.46818E+01	5.11981	
1.46860E+01	5.11991	
1.47215E+01	5.12074	
1.47252E+01	5.12083	
1.47435E+01	5.12126	
1.47563E+01	5.12156	
1.47756E+01	5.12201	
1.47891E+01	5.12233	
1.48001E+01	5.12259	
1.48077E+01	5.12277	
1.48317E+01	5.12335	
1.48368E+01	5.12348	
1.48552E+01	5.12392	
1.48738E+01	5.12437	
1.48776E+01	5.12446	
1.48918E+01	5.12481	
1.49189E+01	5.12546	
1.49197E+01	5.12548	
1.49297E+01	5.12573	
1.49459E+01	5.12613	
1.49484E+01	5.12619	
1.49730E+01	5.1268	
1.49828E+01	5.12705	
1.50000E+01	5.12747	
1.50625E+01	5.12902	
1.51058E+01	5.13009	
1.51211E+01	5.13013	
1.51486E+01	5.13021	
1.51760E+01	5.13029	
1.51797E+01	5.1303	
1.52275E+01	5.13047	
1.52758E+01	5.13065	
1.52984E+01	5.13073	
1.53301E+01	5.13085	
1.53365E+01	5.13088	
1.53423E+01	5.1309	
1.53635E+01	5.13099	
1.54033E+01	5.13117	
1.54431E+01	5.13135	
1.54581E+01	5.13142	
1.54976E+01	5.13161	
1.55000E+01	5.13162	
1.55083E+01	5.13166	
1.55127E+01	5.13169	
1.55698E+01	5.13201	
1.55702E+01	5.13201	
1.55736E+01	5.13203	
1.56236E+01	5.13231	
1.56502E+01	5.13247	
1.56770E+01	5.13263	
1.56912E+01	5.13272	
1.57143E+01	5.13288	
1.57478E+01	5.13311	
1.57858E+01	5.13337	
1.58109E+01	5.13355	
1.58385E+01	5.13375	
1.58554E+01	5.13388	
1.58623E+01	5.13394	
1.58759E+01	5.13404	
1.58923E+01	5.13417	
1.59202E+01	5.1344	
1.59311E+01	5.13449	
1.59734E+01	5.13485	
1.60000E+01	5.13508	
1.60918E+01	5.13335	
1.61250E+01	5.13274	
1.61760E+01	5.13181	
1.62500E+01	5.13049	
1.62517E+01	5.13047	
1.62790E+01	5.12998	
1.63211E+01	5.12925	
1.63438E+01	5.12886	
1.63691E+01	5.12844	
1.64059E+01	5.12784	
1.64375E+01	5.12732	
1.64727E+01	5.12676	
1.64781E+01	5.12667	
1.64802E+01	5.12663	
1.64809E+01	5.12662	
1.64848E+01	5.12656	
1.64890E+01	5.12649	
1.64970E+01	5.12637	
1.65049E+01	5.12624	
1.65126E+01	5.12612	
1.65202E+01	5.126	
1.65277E+01	5.12588	
1.65351E+01	5.12577	
1.65423E+01	5.12565	
1.65452E+01	5.12561	
1.65492E+01	5.12554	
1.65495E+01	5.12554	
1.65565E+01	5.12543	
1.65635E+01	5.12532	
1.65693E+01	5.12523	
1.65736E+01	5.12517	
1.65836E+01	5.12502	
1.65933E+01	5.12488	
1.66028E+01	5.12473	
1.66121E+01	5.1246	
1.66212E+01	5.12446	
1.66286E+01	5.12435	
1.66300E+01	5.12433	
1.66386E+01	5.1242	
1.66471E+01	5.12408	
1.66553E+01	5.12396	
1.66619E+01	5.12386	
1.66633E+01	5.12384	
1.66712E+01	5.12373	
1.66789E+01	5.12362	
1.66864E+01	5.12351	
1.66913E+01	5.12344	
1.67009E+01	5.1233	
1.67103E+01	5.12316	
1.67156E+01	5.12309	
1.67188E+01	5.12304	
1.67193E+01	5.12303	
1.67231E+01	5.12298	
1.67281E+01	5.12291	
1.67366E+01	5.1228	
1.67448E+01	5.12269	
1.67528E+01	5.12258	
1.67605E+01	5.12248	
1.67680E+01	5.12238	
1.67753E+01	5.12228	
1.67781E+01	5.12224	
1.67823E+01	5.12219	
1.67867E+01	5.12213	
1.67924E+01	5.12205	
1.68021E+01	5.12193	
1.68113E+01	5.12181	
1.68201E+01	5.12169	
1.68284E+01	5.12159	
1.68364E+01	5.12148	
1.68440E+01	5.12138	
1.68461E+01	5.12136	
1.68513E+01	5.12129	
1.68574E+01	5.12121	
1.68606E+01	5.12117	
1.68629E+01	5.12114	
1.68693E+01	5.12106	
1.68774E+01	5.12096	
1.68851E+01	5.12086	
1.68923E+01	5.12077	
1.69023E+01	5.12064	
1.69077E+01	5.12057	
1.69112E+01	5.12053	
1.69195E+01	5.12043	
1.69245E+01	5.12037	
1.69339E+01	5.12026	
1.69422E+01	5.12016	
1.69494E+01	5.12007	
1.69525E+01	5.12003	
1.69543E+01	5.12001	
1.69585E+01	5.11996	
1.69661E+01	5.11987	
1.69706E+01	5.11982	
1.69746E+01	5.11978	
1.69809E+01	5.1197	
1.69905E+01	5.1196	
1.70000E+01	5.11949	
1.70117E+01	5.11927	
1.70233E+01	5.11904	
1.70347E+01	5.11883	
1.70460E+01	5.11861	
1.70571E+01	5.1184	
1.70625E+01	5.1183	
1.70682E+01	5.11819	
1.70790E+01	5.11798	
1.70898E+01	5.11778	
1.71005E+01	5.11758	
1.71110E+01	5.11738	
1.71214E+01	5.11718	
1.71250E+01	5.11711	
1.71317E+01	5.11699	
1.71418E+01	5.1168	
1.71519E+01	5.11661	
1.71618E+01	5.11642	
1.71716E+01	5.11624	
1.71797E+01	5.11609	
1.71845E+01	5.116	
1.71972E+01	5.11576	
1.72098E+01	5.11553	
1.72221E+01	5.1153	
1.72342E+01	5.11508	
1.72343E+01	5.11507	
1.72344E+01	5.11507	
1.72462E+01	5.11486	
1.72500E+01	5.1148	
1.72580E+01	5.11466	
1.72696E+01	5.11445	
1.72810E+01	5.11425	
1.72822E+01	5.11423	
1.72922E+01	5.11406	
1.72969E+01	5.11397	
1.73033E+01	5.11386	
1.73079E+01	5.11378	
1.73142E+01	5.11367	
1.73160E+01	5.11364	
1.73240E+01	5.1135	
1.73249E+01	5.11349	
1.73319E+01	5.11337	
1.73355E+01	5.1133	
1.73397E+01	5.11323	
1.73458E+01	5.11312	
1.73474E+01	5.1131	
1.73550E+01	5.11296	
1.73561E+01	5.11295	
1.73626E+01	5.11283	
1.73661E+01	5.11277	
1.73700E+01	5.1127	
1.73719E+01	5.11267	
1.73760E+01	5.1126	
1.73774E+01	5.11258	
1.73847E+01	5.11245	
1.73858E+01	5.11243	
1.73919E+01	5.11233	
1.73954E+01	5.11227	
1.73990E+01	5.11221	
1.74048E+01	5.11211	
1.74084E+01	5.11205	
1.74138E+01	5.11196	
1.74141E+01	5.11195	
1.74176E+01	5.11189	
1.74233E+01	5.1118	
1.74258E+01	5.11176	
1.74267E+01	5.11174	
1.74357E+01	5.1116	
1.74368E+01	5.11158	
1.74375E+01	5.11157	
1.74445E+01	5.11145	
1.74499E+01	5.11137	
1.74532E+01	5.11132	
1.74617E+01	5.11118	
1.74627E+01	5.11116	
1.74701E+01	5.11105	
1.74753E+01	5.11096	
1.74784E+01	5.11091	
1.74848E+01	5.11081	
1.74866E+01	5.11079	
1.74871E+01	5.11078	
1.74875E+01	5.11077	
1.74946E+01	5.11066	
1.74995E+01	5.11058	
1.75025E+01	5.11054	
1.75039E+01	5.11052	
1.75103E+01	5.11042	
1.75112E+01	5.1104	
1.75179E+01	5.1103	
1.75226E+01	5.11023	
1.75254E+01	5.11018	
1.75329E+01	5.11007	
1.75337E+01	5.11005	
1.75402E+01	5.10995	
1.75446E+01	5.10988	
1.75473E+01	5.10984	
1.75544E+01	5.10973	
1.75553E+01	5.10972	
1.75604E+01	5.10964	
1.75614E+01	5.10962	
1.75656E+01	5.10956	
1.75682E+01	5.10952	
1.75750E+01	5.10942	
1.75758E+01	5.1094	
1.75793E+01	5.10935	
1.75816E+01	5.10931	
1.75857E+01	5.10925	
1.75914E+01	5.10917	
1.75954E+01	5.1091	
1.76009E+01	5.10902	
1.76080E+01	5.10891	
1.76102E+01	5.10888	
1.76153E+01	5.1088	
1.76193E+01	5.10874	
1.76203E+01	5.10873	
1.76282E+01	5.10861	
1.76309E+01	5.10857	
1.76321E+01	5.10855	
1.76369E+01	5.10848	
1.76436E+01	5.10839	
1.76454E+01	5.10837	
1.76537E+01	5.10825	
1.76548E+01	5.10823	
1.76617E+01	5.10814	
1.76655E+01	5.10808	
1.76677E+01	5.10805	
1.76696E+01	5.10803	
1.76760E+01	5.10794	
1.76773E+01	5.10792	
1.76844E+01	5.10782	
1.76849E+01	5.10781	
1.76861E+01	5.10779	
1.76922E+01	5.10771	
1.76959E+01	5.10766	
1.76994E+01	5.10761	
1.77054E+01	5.10753	
1.77088E+01	5.10748	
1.77115E+01	5.10744	
1.77146E+01	5.1074	
1.77179E+01	5.10736	
1.77267E+01	5.10723	
1.77279E+01	5.10722	
1.77353E+01	5.10712	
1.77406E+01	5.10704	
1.77435E+01	5.107	
1.77502E+01	5.10691	
1.77516E+01	5.10689	
1.77527E+01	5.10688	
1.77593E+01	5.10679	
1.77633E+01	5.10673	
1.77641E+01	5.10672	
1.77668E+01	5.10669	
1.77741E+01	5.10659	
1.77751E+01	5.10658	
1.77812E+01	5.1065	
1.77856E+01	5.10644	
1.77880E+01	5.10641	
1.77956E+01	5.10631	
1.77979E+01	5.10628	
1.78073E+01	5.10615	
1.78083E+01	5.10614	
1.78125E+01	5.10608	
1.78145E+01	5.10606	
1.78162E+01	5.10604	
1.78203E+01	5.10598	
1.78248E+01	5.10593	
1.78315E+01	5.10584	
1.78329E+01	5.10582	
1.78407E+01	5.10572	
1.78421E+01	5.1057	
1.78481E+01	5.10562	
1.78519E+01	5.10557	
1.78552E+01	5.10553	
1.78612E+01	5.10545	
1.78642E+01	5.10542	
1.78727E+01	5.10531	
1.78739E+01	5.10529	
1.78764E+01	5.10526	
1.78770E+01	5.10525	
1.78807E+01	5.10521	
1.78817E+01	5.1052	
1.78856E+01	5.10515	
1.78881E+01	5.10512	
1.78951E+01	5.10504	
1.78961E+01	5.10503	
1.79049E+01	5.10493	
1.79058E+01	5.10492	
1.79136E+01	5.10483	
1.79175E+01	5.10478	
1.79216E+01	5.10473	
1.79265E+01	5.10468	
1.79279E+01	5.10466	
1.79357E+01	5.10457	
1.79382E+01	5.10454	
1.79411E+01	5.10451	
1.79437E+01	5.10448	
1.79484E+01	5.10443	
1.79508E+01	5.1044	
1.79596E+01	5.1043	
1.79613E+01	5.10428	
1.79670E+01	5.10421	
1.79746E+01	5.10413	
1.79753E+01	5.10412	
1.79814E+01	5.10405	
1.79837E+01	5.10402	
1.79907E+01	5.10394	
1.79946E+01	5.1039	
1.80000E+01	5.10384	
1.80117E+01	5.10365	
1.80233E+01	5.10347	
1.80312E+01	5.10334	
1.80347E+01	5.10328	
1.80460E+01	5.1031	
1.80571E+01	5.10293	
1.80615E+01	5.10286	
1.80682E+01	5.10275	
1.80790E+01	5.10258	
1.80898E+01	5.1024	
1.80909E+01	5.10239	
1.81005E+01	5.10223	
1.81110E+01	5.10207	
1.81193E+01	5.10193	
1.81214E+01	5.1019	
1.81250E+01	5.10184	
1.81270E+01	5.10181	
1.81317E+01	5.10164	
1.81418E+01	5.10127	
1.81468E+01	5.10108	
1.81519E+01	5.1009	
1.81618E+01	5.10053	
1.81716E+01	5.10017	
1.81797E+01	5.09987	
1.81813E+01	5.09982	
1.81864E+01	5.09963	
1.81908E+01	5.09947	
1.82035E+01	5.09901	
1.82159E+01	5.09856	
1.82243E+01	5.09825	
1.82282E+01	5.09811	
1.82344E+01	5.09789	
1.82402E+01	5.09767	
1.82500E+01	5.09732	
1.82521E+01	5.09725	
1.82603E+01	5.09696	
1.82638E+01	5.09684	
1.82753E+01	5.09643	
1.82866E+01	5.09603	
1.82948E+01	5.09575	
1.82978E+01	5.09564	
1.83087E+01	5.09526	
1.83195E+01	5.09488	
1.83275E+01	5.0946	
1.83301E+01	5.09451	
1.83302E+01	5.09451	
1.83406E+01	5.09414	
1.83510E+01	5.09379	
1.83588E+01	5.09351	
1.83611E+01	5.09343	
1.83711E+01	5.09309	
1.83719E+01	5.09306	
1.83809E+01	5.09275	
1.83886E+01	5.09248	
1.83906E+01	5.09242	
1.84001E+01	5.09209	
1.84095E+01	5.09176	
1.84171E+01	5.0915	
1.84187E+01	5.09145	
1.84278E+01	5.09113	
1.84411E+01	5.09068	
1.84535E+01	5.09025	
1.84542E+01	5.09023	
1.84669E+01	5.08979	
1.84794E+01	5.08936	
1.84804E+01	5.08932	
1.84871E+01	5.08909	
1.84877E+01	5.08907	
1.84915E+01	5.08894	
1.84976E+01	5.08874	
1.85000E+01	5.08865	
1.85034E+01	5.08854	
1.85078E+01	5.08839	
1.85150E+01	5.08816	
