E(MeV)	pendfb7/Ce142:1	
1.43374E-01	0.0524571	
1.43377E-01	0.0507828	
1.43380E-01	0.0494474	
1.43383E-01	0.0486584	
1.43385E-01	0.0480839	
1.43386E-01	0.0479424	
1.43388E-01	0.0477308	
1.43390E-01	0.0476054	
1.43392E-01	0.0477142	
1.43395E-01	0.0480641	
1.43397E-01	0.0486628	
1.43399E-01	0.0495171	
1.43402E-01	0.0506355	
1.43404E-01	0.052025	
1.43407E-01	0.0536939	
1.43409E-01	0.0556508	
1.43411E-01	0.057905	
1.43414E-01	0.0604636	
1.43416E-01	0.0633364	
1.43418E-01	0.0665328	
1.43421E-01	0.0700622	
1.43423E-01	0.0739345	
1.43424E-01	0.0756246	
1.43426E-01	0.0781604	
1.43428E-01	0.0827502	
1.43431E-01	0.0895433	
1.43434E-01	0.0970453	
1.43438E-01	0.105284	
1.43441E-01	0.11429	
1.43444E-01	0.124092	
1.43447E-01	0.134721	
1.43450E-01	0.146216	
1.43454E-01	0.158605	
1.43457E-01	0.17193	
1.43460E-01	0.186221	
1.43463E-01	0.202096	
1.43466E-01	0.215476	
1.43467E-01	0.220349	
1.43470E-01	0.23994	
1.43474E-01	0.260922	
1.43478E-01	0.283367	
1.43481E-01	0.307326	
1.43485E-01	0.332885	
1.43488E-01	0.360089	
1.43492E-01	0.389017	
1.43494E-01	0.411539	
1.43495E-01	0.41974	
1.43500E-01	0.463622	
1.43504E-01	0.506122	
1.43509E-01	0.551596	
1.43513E-01	0.600215	
1.43517E-01	0.652109	
1.43522E-01	0.70745	
1.43523E-01	0.727102	
1.43526E-01	0.766421	
1.43530E-01	0.829184	
1.43534E-01	0.895901	
1.43539E-01	0.966792	
1.43544E-01	1.06809	
1.43549E-01	1.15878	
1.43551E-01	1.20719	
1.43554E-01	1.26046	
1.43559E-01	1.36908	
1.43564E-01	1.48504	
1.43569E-01	1.60863	
1.43574E-01	1.74679	
1.43580E-01	1.90807	
1.43586E-01	2.08103	
1.43591E-01	2.26621	
1.43597E-01	2.46418	
1.43603E-01	2.67556	
1.43608E-01	2.901	
1.43614E-01	3.14108	
1.43620E-01	3.39648	
1.43627E-01	3.76172	
1.43633E-01	4.05441	
1.43640E-01	4.44334	
1.43645E-01	4.69243	
1.43647E-01	4.85855	
1.43655E-01	5.30046	
1.43662E-01	5.76895	
1.43671E-01	6.43413	
1.43681E-01	7.14437	
1.43690E-01	7.89685	
1.43704E-01	9.09234	
1.43709E-01	9.51175	
1.43723E-01	10.7701	
1.43728E-01	11.193	
1.43747E-01	12.8848	
1.43763E-01	14.2043	
1.43770E-01	14.7613	
1.43772E-01	14.9098	
1.43782E-01	15.6614	
1.43789E-01	16.0632	
1.43793E-01	16.3312	
1.43802E-01	16.8613	
1.43804E-01	16.9513	
1.43812E-01	17.3116	
1.43821E-01	17.6803	
1.43823E-01	17.7377	
1.43831E-01	17.9676	
1.43842E-01	18.2053	
1.43843E-01	18.2201	
1.43855E-01	18.3538	
1.43863E-01	18.3824	
1.43876E-01	18.3398	
1.43884E-01	18.2559	
1.43889E-01	18.2065	
1.43908E-01	17.8723	
1.43924E-01	17.4993	
1.43928E-01	17.4103	
1.43951E-01	16.7811	
1.43954E-01	16.6762	
1.43977E-01	16.007	
1.44004E-01	15.2263	
1.44021E-01	14.7245	
1.44030E-01	14.4686	
1.44057E-01	13.7523	
1.44061E-01	13.6499	
1.44087E-01	13.0004	
1.44097E-01	12.788	
1.44114E-01	12.4058	
1.44137E-01	11.9414	
1.44141E-01	11.864	
1.44167E-01	11.3713	
1.44177E-01	11.215	
1.44207E-01	10.7148	
1.44230E-01	10.3888	
1.44247E-01	10.1444	
1.44283E-01	9.6943	
1.44287E-01	9.64693	
1.44327E-01	9.21087	
1.44363E-01	8.86322	
1.44367E-01	8.82662	
1.44393E-01	8.59522	
1.44446E-01	8.18289	
1.44469E-01	8.0304	
1.44500E-01	7.82708	
1.44553E-01	7.51756	
1.44614E-01	7.20957	
1.44682E-01	6.91096	
1.44768E-01	6.59429	
1.44796E-01	6.50319	
1.44834E-01	6.38172	
1.44910E-01	6.16869	
1.45024E-01	5.89632	
1.45100E-01	5.74405	
1.45138E-01	5.66792	
1.45252E-01	5.47318	
1.45404E-01	5.25346	
1.45556E-01	5.06835	
1.45632E-01	4.99025	
1.45746E-01	4.87309	
1.45974E-01	4.67707	
1.46250E-01	4.47928	
1.46573E-01	4.28385	
1.46763E-01	4.18459	
1.46822E-01	4.15357	
1.47000E-01	4.06052	
1.47232E-01	3.94895	
1.47342E-01	3.89604	
1.47384E-01	3.87552	
1.47411E-01	3.86254	
1.47428E-01	3.8547	
1.47433E-01	3.85245	
1.47438E-01	3.85195	
1.47442E-01	3.85161	
1.47446E-01	3.85369	
1.47452E-01	3.8567	
1.47455E-01	3.85838	
1.47456E-01	3.86099	
1.47459E-01	3.86759	
1.47462E-01	3.8742	
1.47464E-01	3.87724	
1.47467E-01	3.89427	
1.47468E-01	3.90437	
1.47469E-01	3.90574	
1.47470E-01	3.9216	
1.47471E-01	3.93747	
1.47472E-01	3.93918	
1.47473E-01	3.97232	
1.47474E-01	3.98106	
1.47475E-01	4.02469	
1.47476E-01	4.04938	
1.47477E-01	4.08335	
1.47478E-01	4.1117	
1.47479E-01	4.18779	
1.47480E-01	4.28791	
1.47481E-01	4.35324	
1.47482E-01	4.49994	
1.47483E-01	4.58943	
1.47484E-01	4.80243	
1.47485E-01	5.06263	
1.47486E-01	5.25757	
1.47487E-01	5.4517	
1.47488E-01	5.8874	
1.47489E-01	6.12517	
1.47490E-01	6.45258	
1.47491E-01	6.92274	
1.47493E-01	8.07044	
1.47494E-01	8.2789	
1.47495E-01	8.666	
1.47496E-01	9.01413	
1.47497E-01	9.30869	
1.47498E-01	9.48049	
1.47499E-01	9.66713	
1.47500E-01	9.74455	
1.47501E-01	9.75653	
1.47502E-01	9.66881	
1.47503E-01	9.54762	
1.47504E-01	9.23073	
1.47505E-01	9.04757	
1.47506E-01	8.71399	
1.47507E-01	8.33997	
1.47508E-01	7.98977	
1.47510E-01	7.14498	
1.47511E-01	6.70638	
1.47512E-01	6.24625	
1.47513E-01	6.08281	
1.47514E-01	5.7274	
1.47515E-01	5.50521	
1.47516E-01	5.24482	
1.47517E-01	5.04764	
1.47518E-01	4.84875	
1.47519E-01	4.66771	
1.47520E-01	4.59056	
1.47521E-01	4.47737	
1.47522E-01	4.3724	
1.47523E-01	4.31882	
1.47524E-01	4.24423	
1.47525E-01	4.21423	
1.47526E-01	4.1772	
1.47527E-01	4.13345	
1.47528E-01	4.11357	
1.47529E-01	4.08373	
1.47530E-01	4.06225	
1.47532E-01	4.03202	
1.47533E-01	4.01943	
1.47534E-01	4.00903	
1.47536E-01	3.98527	
1.47539E-01	3.96153	
1.47542E-01	3.94676	
1.47546E-01	3.92218	
1.47548E-01	3.91235	
1.47551E-01	3.90458	
1.47559E-01	3.88302	
1.47564E-01	3.86923	
1.47565E-01	3.86739	
1.47578E-01	3.84897	
1.47588E-01	3.83424	
1.47590E-01	3.83213	
1.47616E-01	3.81106	
1.47637E-01	3.79316	
1.47666E-01	3.77742	
1.47781E-01	3.71447	
1.47816E-01	3.69531	
1.47960E-01	3.62207	
1.48276E-01	3.46131	
1.48334E-01	3.42646	
1.48445E-01	3.36065	
1.48497E-01	3.32969	
1.48509E-01	3.32275	
1.48543E-01	3.30197	
1.48567E-01	3.28714	
1.48582E-01	3.27826	
1.48589E-01	3.27432	
1.48595E-01	3.27292	
1.48603E-01	3.27118	
1.48606E-01	3.27243	
1.48614E-01	3.2766	
1.48620E-01	3.27954	
1.48624E-01	3.28819	
1.48628E-01	3.29497	
1.48631E-01	3.31022	
1.48634E-01	3.32309	
1.48636E-01	3.32858	
1.48637E-01	3.34047	
1.48639E-01	3.35732	
1.48641E-01	3.37088	
1.48643E-01	3.40454	
1.48645E-01	3.42332	
1.48646E-01	3.45472	
1.48647E-01	3.48045	
1.48648E-01	3.48558	
1.48649E-01	3.51615	
1.48650E-01	3.55444	
1.48651E-01	3.60475	
1.48652E-01	3.63321	
1.48653E-01	3.69042	
1.48654E-01	3.74099	
1.48655E-01	3.82196	
1.48656E-01	3.93657	
1.48657E-01	4.03716	
1.48658E-01	4.1508	
1.48659E-01	4.38245	
1.48660E-01	4.58636	
1.48661E-01	4.88319	
1.48662E-01	5.14391	
1.48663E-01	5.61444	
1.48664E-01	5.84329	
1.48665E-01	6.41821	
1.48666E-01	6.95131	
1.48667E-01	7.59326	
1.48668E-01	8.66929	
1.48669E-01	9.48268	
1.48670E-01	10.3562	
1.48671E-01	11.077	
1.48673E-01	13.4448	
1.48674E-01	14.3334	
1.48675E-01	14.7439	
1.48676E-01	15.5381	
1.48677E-01	16.2281	
1.48678E-01	16.771	
1.48679E-01	17.2275	
1.48680E-01	17.4853	
1.48681E-01	17.4933	
1.48682E-01	17.2998	
1.48683E-01	17.0449	
1.48684E-01	16.5481	
1.48685E-01	15.9365	
1.48686E-01	15.2134	
1.48687E-01	13.8823	
1.48688E-01	13.5388	
1.48690E-01	11.5174	
1.48691E-01	10.8629	
1.48692E-01	9.80802	
1.48693E-01	9.10418	
1.48694E-01	8.11371	
1.48695E-01	7.74509	
1.48696E-01	7.16944	
1.48697E-01	6.52521	
1.48698E-01	6.04963	
1.48699E-01	5.78057	
1.48700E-01	5.38866	
1.48701E-01	5.083	
1.48702E-01	4.92853	
1.48703E-01	4.74381	
1.48704E-01	4.50979	
1.48705E-01	4.43532	
1.48706E-01	4.33291	
1.48707E-01	4.18147	
1.48708E-01	4.11424	
1.48709E-01	4.05932	
1.48710E-01	3.98207	
1.48711E-01	3.93152	
1.48712E-01	3.88478	
1.48714E-01	3.811	
1.48715E-01	3.76395	
1.48717E-01	3.72107	
1.48719E-01	3.6818	
1.48721E-01	3.63931	
1.48723E-01	3.59372	
1.48725E-01	3.56583	
1.48726E-01	3.55778	
1.48728E-01	3.52454	
1.48729E-01	3.51985	
1.48732E-01	3.48673	
1.48735E-01	3.46185	
1.48736E-01	3.45372	
1.48742E-01	3.415	
1.48743E-01	3.40995	
1.48748E-01	3.38622	
1.48754E-01	3.35724	
1.48756E-01	3.35021	
1.48762E-01	3.32943	
1.48772E-01	3.30173	
1.48774E-01	3.29703	
1.48785E-01	3.27355	
1.48795E-01	3.25478	
1.48808E-01	3.23559	
1.48837E-01	3.19616	
1.48878E-01	3.15411	
1.48921E-01	3.10997	
1.48967E-01	3.06783	
1.49116E-01	2.9293	
1.49138E-01	2.90887	
1.49270E-01	2.77076	
1.49369E-01	2.65299	
1.49446E-01	2.54869	
1.49468E-01	2.51889	
1.49534E-01	2.41808	
1.49600E-01	2.30607	
1.49666E-01	2.18063	
1.49677E-01	2.1574	
1.49715E-01	2.07608	
1.49765E-01	1.96102	
1.49809E-01	1.84795	
1.49814E-01	1.83382	
1.49864E-01	1.69252	
1.49905E-01	1.56248	
1.49908E-01	1.55313	
1.49933E-01	1.46894	
1.49960E-01	1.36921	
1.49987E-01	1.26526	
1.49990E-01	1.25173	
1.50014E-01	1.15706	
1.50039E-01	1.04737	
1.50044E-01	1.02227	
1.50063E-01	0.936901	
1.50092E-01	0.799673	
1.50093E-01	0.794158	
1.50119E-01	0.661905	
1.50137E-01	0.571482	
1.50170E-01	0.401959	
1.50173E-01	0.38642	
1.50186E-01	0.319209	
1.50197E-01	0.268958	
1.50203E-01	0.241089	
1.50205E-01	0.230959	
1.50212E-01	0.20075	
1.50218E-01	0.174396	
1.50223E-01	0.157008	
1.50227E-01	0.140506	
1.50229E-01	0.132684	
1.50230E-01	0.128776	
1.50234E-01	0.11766	
1.50237E-01	0.107204	
1.50240E-01	0.0974708	
1.50243E-01	0.0906752	
1.50245E-01	0.0843459	
1.50247E-01	0.0791602	
1.50248E-01	0.0783523	
1.50250E-01	0.0726322	
1.50252E-01	0.069178	
1.50254E-01	0.0660255	
1.50256E-01	0.0631875	
1.50257E-01	0.0606774	
1.50259E-01	0.0585089	
1.50261E-01	0.0566963	
1.50263E-01	0.0555015	
1.50264E-01	0.0545573	
1.50265E-01	0.053871	
1.50267E-01	0.0534512	
1.50268E-01	0.0533683	
1.50269E-01	0.053398	
1.50271E-01	0.0537505	
1.50272E-01	0.0543753	
1.50274E-01	0.0552809	
1.50275E-01	0.0564759	
1.50276E-01	0.0579705	
1.50278E-01	0.0597715	
1.50279E-01	0.0618893	
1.50280E-01	0.0643336	
1.50282E-01	0.0671165	
1.50283E-01	0.0702441	
1.50284E-01	0.0726822	
1.50285E-01	0.0737293	
1.50286E-01	0.0775835	
1.50287E-01	0.08182	
1.50289E-01	0.086444	
1.50290E-01	0.0914702	
1.50292E-01	0.0986277	
1.50294E-01	0.105878	
1.50295E-01	0.113771	
1.50297E-01	0.122335	
1.50298E-01	0.131583	
1.50300E-01	0.142412	
1.50301E-01	0.14513	
1.50302E-01	0.155992	
1.50304E-01	0.170785	
1.50306E-01	0.186841	
1.50309E-01	0.204217	
1.50311E-01	0.222961	
1.50313E-01	0.243158	
1.50315E-01	0.264834	
1.50317E-01	0.288085	
1.50319E-01	0.312967	
1.50321E-01	0.339549	
1.50323E-01	0.367906	
1.50325E-01	0.398112	
1.50327E-01	0.430247	
1.50329E-01	0.46441	
1.50331E-01	0.505857	
1.50332E-01	0.513203	
1.50334E-01	0.557773	
1.50337E-01	0.608201	
1.50339E-01	0.662129	
1.50342E-01	0.719752	
1.50344E-01	0.781204	
1.50347E-01	0.846719	
1.50348E-01	0.885451	
1.50349E-01	0.916438	
1.50352E-01	0.990618	
1.50354E-01	1.06943	
1.50357E-01	1.18205	
1.50360E-01	1.27768	
1.50363E-01	1.39035	
1.50364E-01	1.45911	
1.50366E-01	1.51071	
1.50369E-01	1.63914	
1.50371E-01	1.77603	
1.50374E-01	1.9217	
1.50378E-01	2.0996	
1.50381E-01	2.29016	
1.50384E-01	2.49399	
1.50388E-01	2.71161	
1.50391E-01	2.94373	
1.50394E-01	3.19084	
1.50397E-01	3.45345	
1.50399E-01	3.59394	
1.50402E-01	3.82839	
1.50406E-01	4.23224	
1.50411E-01	4.67962	
1.50416E-01	5.20375	
1.50421E-01	5.76531	
1.50426E-01	6.36354	
1.50428E-01	6.69801	
1.50431E-01	7.01494	
1.50438E-01	7.94839	
1.50441E-01	8.50187	
1.50446E-01	9.13423	
1.50452E-01	10.1218	
1.50463E-01	11.6935	
1.50468E-01	12.4258	
1.50471E-01	12.7971	
1.50476E-01	13.6452	
1.50479E-01	13.9761	
1.50480E-01	14.1056	
1.50484E-01	14.6307	
1.50488E-01	15.1405	
1.50491E-01	15.4244	
1.50498E-01	16.1164	
1.50503E-01	16.5565	
1.50506E-01	16.8437	
1.50508E-01	16.9668	
1.50514E-01	17.2993	
1.50517E-01	17.4785	
1.50519E-01	17.5553	
1.50526E-01	17.7659	
1.50530E-01	17.8272	
1.50533E-01	17.8884	
1.50537E-01	17.9045	
1.50545E-01	17.8613	
1.50552E-01	17.7342	
1.50562E-01	17.4611	
1.50564E-01	17.3984	
1.50577E-01	16.8969	
1.50580E-01	16.7457	
1.50597E-01	15.9902	
1.50599E-01	15.8894	
1.50613E-01	15.2168	
1.50630E-01	14.4407	
1.50632E-01	14.3372	
1.50646E-01	13.723	
1.50654E-01	13.3922	
1.50663E-01	13.0546	
1.50676E-01	12.5482	
1.50679E-01	12.4331	
1.50687E-01	12.1645	
1.50696E-01	11.8862	
1.50709E-01	11.4688	
1.50718E-01	11.2253	
1.50731E-01	10.86	
1.50740E-01	10.6466	
1.50753E-01	10.3266	
1.50762E-01	10.1392	
1.50775E-01	9.85795	
1.50795E-01	9.48583	
1.50797E-01	9.4445	
1.50819E-01	9.07808	
1.50828E-01	8.94759	
1.50841E-01	8.75184	
1.50872E-01	8.35387	
1.50874E-01	8.32545	
1.50909E-01	7.93864	
1.50922E-01	7.81525	
1.50946E-01	7.58905	
1.50980E-01	7.32599	
1.50986E-01	7.27338	
1.51027E-01	6.99213	
1.51069E-01	6.75025	
1.51074E-01	6.72222	
1.51113E-01	6.52604	
1.51162E-01	6.30809	
1.51206E-01	6.14409	
1.51228E-01	6.0621	
1.51294E-01	5.85566	
1.51360E-01	5.67981	
1.51404E-01	5.58199	
1.51459E-01	5.45973	
1.51558E-01	5.27896	
1.51668E-01	5.11221	
1.51712E-01	5.05698	
1.51800E-01	4.94653	
1.51971E-01	4.77237	
1.52075E-01	4.68547	
1.52158E-01	4.61687	
1.52295E-01	4.52277	
1.52405E-01	4.4475	
1.52460E-01	4.41907	
1.52494E-01	4.4019	
1.52519E-01	4.38856	
1.52534E-01	4.38658	
1.52548E-01	4.39307	
1.52558E-01	4.39796	
1.52561E-01	4.39959	
1.52566E-01	4.41053	
1.52571E-01	4.42148	
1.52576E-01	4.43245	
1.52581E-01	4.456	
1.52585E-01	4.47172	
1.52588E-01	4.49876	
1.52591E-01	4.52583	
1.52594E-01	4.55907	
1.52596E-01	4.58492	
1.52597E-01	4.59971	
1.52598E-01	4.6217	
1.52601E-01	4.66568	
1.52602E-01	4.71205	
1.52604E-01	4.75841	
1.52606E-01	4.82175	
1.52607E-01	4.87078	
1.52608E-01	4.92662	
1.52609E-01	4.99085	
1.52610E-01	5.0636	
1.52611E-01	5.15659	
1.52612E-01	5.20311	
1.52613E-01	5.322	
1.52614E-01	5.41538	
1.52615E-01	5.51868	
1.52616E-01	5.70715	
1.52617E-01	5.93649	
1.52618E-01	6.1165	
1.52619E-01	6.43856	
1.52620E-01	6.67584	
1.52621E-01	7.06696	
1.52622E-01	7.53719	
1.52623E-01	8.17701	
1.52624E-01	8.57658	
1.52625E-01	9.30524	
1.52626E-01	9.96579	
1.52627E-01	10.6912	
1.52628E-01	11.477	
1.52630E-01	13.6655	
1.52633E-01	16.4932	
1.52634E-01	17.8508	
1.52635E-01	18.6967	
1.52636E-01	19.4581	
1.52637E-01	20.1216	
1.52638E-01	20.7706	
1.52639E-01	21.1812	
1.52640E-01	21.4351	
1.52641E-01	21.4325	
1.52642E-01	21.23	
1.52643E-01	20.8401	
1.52644E-01	20.4171	
1.52645E-01	19.8194	
1.52646E-01	18.3134	
1.52647E-01	17.9118	
1.52648E-01	17.0235	
1.52649E-01	16.1351	
1.52650E-01	14.3193	
1.52651E-01	13.8656	
1.52652E-01	13.0073	
1.52653E-01	12.177	
1.52654E-01	11.4012	
1.52655E-01	10.3351	
1.52656E-01	9.86205	
1.52657E-01	9.13518	
1.52658E-01	8.62466	
1.52659E-01	8.11696	
1.52660E-01	7.67579	
1.52661E-01	7.28676	
1.52662E-01	6.93944	
1.52663E-01	6.7428	
1.52664E-01	6.39456	
1.52665E-01	6.25301	
1.52666E-01	6.00181	
1.52667E-01	5.88174	
1.52668E-01	5.77596	
1.52669E-01	5.64448	
1.52670E-01	5.59195	
1.52671E-01	5.48703	
1.52672E-01	5.4018	
1.52673E-01	5.32407	
1.52674E-01	5.25382	
1.52676E-01	5.16805	
1.52677E-01	5.09542	
1.52679E-01	5.0294	
1.52680E-01	5.00743	
1.52681E-01	4.97418	
1.52683E-01	4.90771	
1.52686E-01	4.84519	
1.52688E-01	4.80768	
1.52691E-01	4.74959	
1.52694E-01	4.70573	
1.52698E-01	4.66189	
1.52702E-01	4.62019	
1.52707E-01	4.57853	
1.52714E-01	4.53576	
1.52717E-01	4.52151	
1.52722E-01	4.49907	
1.52734E-01	4.45421	
1.52747E-01	4.42043	
1.52755E-01	4.40074	
1.52763E-01	4.3886	
1.52782E-01	4.35915	
1.52793E-01	4.34183	
1.52816E-01	4.32064	
1.52866E-01	4.27404	
1.52893E-01	4.25558	
1.52937E-01	4.22549	
1.52971E-01	4.2023	
1.52999E-01	4.18318	
1.53016E-01	4.17125	
1.53024E-01	4.16588	
1.53030E-01	4.1642	
1.53040E-01	4.16138	
1.53049E-01	4.1587	
1.53050E-01	4.15845	
1.53055E-01	4.1634	
1.53060E-01	4.16722	
1.53064E-01	4.1707	
1.53066E-01	4.17228	
1.53067E-01	4.17774	
1.53071E-01	4.18866	
1.53073E-01	4.19414	
1.53074E-01	4.19966	
1.53076E-01	4.21624	
1.53079E-01	4.23136	
1.53081E-01	4.25968	
1.53083E-01	4.28095	
1.53084E-01	4.28804	
1.53085E-01	4.3122	
1.53087E-01	4.34499	
1.53088E-01	4.38059	
1.53089E-01	4.42106	
1.53090E-01	4.43452	
1.53091E-01	4.49269	
1.53092E-01	4.5121	
1.53093E-01	4.59198	
1.53094E-01	4.65411	
1.53095E-01	4.72522	
1.53096E-01	4.86303	
1.53097E-01	4.94831	
1.53098E-01	5.1119	
1.53099E-01	5.2723	
1.53100E-01	5.57397	
1.53101E-01	5.75818	
1.53102E-01	6.06869	
1.53103E-01	6.43197	
1.53104E-01	6.8664	
1.53105E-01	7.51679	
1.53106E-01	7.98737	
1.53107E-01	8.75676	
1.53108E-01	9.82697	
1.53109E-01	10.7202	
1.53111E-01	12.002	
1.53113E-01	14.339	
1.53114E-01	15.2991	
1.53115E-01	15.9243	
1.53116E-01	16.7605	
1.53117E-01	17.2362	
1.53118E-01	17.9853	
1.53119E-01	18.2865	
1.53120E-01	18.5371	
1.53121E-01	18.5972	
1.53122E-01	18.4485	
1.53123E-01	18.2268	
1.53124E-01	17.5818	
1.53125E-01	17.1352	
1.53126E-01	16.387	
1.53127E-01	15.5356	
1.53128E-01	14.9473	
1.53130E-01	12.4472	
1.53131E-01	12.1348	
1.53132E-01	10.9573	
1.53133E-01	10.414	
1.53134E-01	9.81825	
1.53135E-01	8.89978	
1.53136E-01	8.47624	
1.53137E-01	7.93062	
1.53138E-01	7.49937	
1.53139E-01	7.15322	
1.53140E-01	6.79239	
1.53141E-01	6.35393	
1.53142E-01	6.19493	
1.53143E-01	5.92915	
1.53144E-01	5.81596	
1.53145E-01	5.64644	
1.53146E-01	5.47314	
1.53147E-01	5.33213	
1.53148E-01	5.25729	
1.53149E-01	5.18239	
1.53150E-01	5.12358	
1.53151E-01	5.0648	
1.53153E-01	4.97052	
1.53154E-01	4.90537	
1.53155E-01	4.85091	
1.53156E-01	4.81459	
1.53157E-01	4.78822	
1.53159E-01	4.73548	
1.53160E-01	4.70671	
1.53162E-01	4.67764	
1.53164E-01	4.62744	
1.53168E-01	4.57804	
1.53170E-01	4.54946	
1.53171E-01	4.53499	
1.53175E-01	4.49526	
1.53177E-01	4.46819	
1.53179E-01	4.45581	
1.53186E-01	4.40942	
1.53190E-01	4.38868	
1.53199E-01	4.34721	
1.53208E-01	4.32067	
1.53216E-01	4.29547	
1.53220E-01	4.28867	
1.53239E-01	4.2504	
1.53266E-01	4.21822	
1.53276E-01	4.20536	
1.53303E-01	4.18599	
1.53352E-01	4.14985	
1.53359E-01	4.14663	
1.53503E-01	4.08065	
1.53830E-01	3.97534	
1.54019E-01	3.92793	
1.54370E-01	3.83989	
1.55232E-01	3.66081	
1.55448E-01	3.61828	
1.56453E-01	3.4201	
1.56817E-01	3.3326	
1.56929E-01	3.30568	
1.57042E-01	3.27479	
1.57126E-01	3.25163	
1.57176E-01	3.23765	
1.57208E-01	3.23406	
1.57213E-01	3.23347	
1.57234E-01	3.2392	
1.57248E-01	3.24298	
1.57249E-01	3.24362	
1.57263E-01	3.26098	
1.57269E-01	3.26776	
1.57273E-01	3.27923	
1.57280E-01	3.29933	
1.57281E-01	3.3022	
1.57286E-01	3.32524	
1.57289E-01	3.33841	
1.57291E-01	3.35629	
1.57296E-01	3.38953	
1.57297E-01	3.39715	
1.57300E-01	3.43535	
1.57301E-01	3.44681	
1.57304E-01	3.48342	
1.57305E-01	3.49914	
1.57306E-01	3.5302	
1.57308E-01	3.56819	
1.57309E-01	3.58613	
1.57311E-01	3.63097	
1.57313E-01	3.6939	
1.57314E-01	3.72139	
1.57315E-01	3.76806	
1.57316E-01	3.81329	
1.57317E-01	3.85949	
1.57318E-01	3.92976	
1.57320E-01	4.04241	
1.57321E-01	4.16775	
1.57322E-01	4.26872	
1.57323E-01	4.32757	
1.57324E-01	4.46693	
1.57325E-01	4.53478	
1.57326E-01	4.68337	
1.57327E-01	4.83098	
1.57328E-01	5.02563	
1.57329E-01	5.24813	
1.57330E-01	5.50115	
1.57331E-01	5.78815	
1.57332E-01	6.11121	
1.57333E-01	6.47339	
1.57334E-01	6.87451	
1.57335E-01	7.31573	
1.57336E-01	7.79485	
1.57337E-01	8.48797	
1.57338E-01	8.56267	
1.57339E-01	9.23133	
1.57340E-01	9.69501	
1.57342E-01	10.8545	
1.57343E-01	11.5999	
1.57344E-01	11.8899	
1.57345E-01	12.5381	
1.57346E-01	12.9777	
1.57347E-01	13.251	
1.57348E-01	13.5287	
1.57349E-01	13.6481	
1.57350E-01	13.7465	
1.57351E-01	13.7264	
1.57352E-01	13.6218	
1.57353E-01	13.5512	
1.57354E-01	13.086	
1.57355E-01	13.0008	
1.57356E-01	12.6028	
1.57357E-01	11.9796	
1.57358E-01	11.282	
1.57360E-01	10.6913	
1.57362E-01	9.58419	
1.57363E-01	9.06724	
1.57364E-01	8.37716	
1.57365E-01	7.86787	
1.57366E-01	7.42022	
1.57367E-01	7.01082	
1.57368E-01	6.90401	
1.57369E-01	6.54119	
1.57370E-01	6.21492	
1.57371E-01	5.92285	
1.57372E-01	5.66323	
1.57373E-01	5.4942	
1.57374E-01	5.28368	
1.57375E-01	5.10025	
1.57376E-01	4.93511	
1.57377E-01	4.79598	
1.57378E-01	4.6197	
1.57380E-01	4.4745	
1.57381E-01	4.37451	
1.57382E-01	4.26632	
1.57384E-01	4.17341	
1.57385E-01	4.089	
1.57386E-01	4.0512	
1.57387E-01	4.01243	
1.57388E-01	3.94006	
1.57389E-01	3.90739	
1.57390E-01	3.87478	
1.57392E-01	3.82548	
1.57393E-01	3.76827	
1.57394E-01	3.75375	
1.57397E-01	3.68539	
1.57401E-01	3.61628	
1.57402E-01	3.59116	
1.57404E-01	3.56317	
1.57407E-01	3.52122	
1.57410E-01	3.50052	
1.57414E-01	3.45227	
1.57415E-01	3.44622	
1.57422E-01	3.39908	
1.57424E-01	3.38459	
1.57431E-01	3.35062	
1.57434E-01	3.33704	
1.57442E-01	3.31156	
1.57448E-01	3.28909	
1.57459E-01	3.26537	
1.57471E-01	3.23772	
1.57476E-01	3.22979	
1.57497E-01	3.19811	
1.57505E-01	3.18986	
1.57539E-01	3.1541	
1.57546E-01	3.14677	
1.57622E-01	3.08515	
1.57709E-01	3.01464	
1.57749E-01	2.9822	
1.57839E-01	2.89199	
1.57870E-01	2.8543	
1.57900E-01	2.81662	
1.57945E-01	2.74794	
1.57960E-01	2.72011	
1.57990E-01	2.66445	
1.58020E-01	2.59505	
1.58033E-01	2.56383	
1.58060E-01	2.48776	
1.58074E-01	2.44266	
1.58087E-01	2.39756	
1.58108E-01	2.31791	
1.58114E-01	2.28702	
1.58128E-01	2.22525	
1.58138E-01	2.17244	
1.58143E-01	2.14604	
1.58158E-01	2.05572	
1.58173E-01	1.95185	
1.58178E-01	1.91269	
1.58183E-01	1.87353	
1.58193E-01	1.78658	
1.58203E-01	1.68963	
1.58208E-01	1.63553	
1.58212E-01	1.58955	
1.58221E-01	1.4874	
1.58227E-01	1.40357	
1.58229E-01	1.37333	
1.58233E-01	1.31287	
1.58238E-01	1.24735	
1.58240E-01	1.2146	
1.58244E-01	1.14669	
1.58246E-01	1.1142	
1.58250E-01	1.04423	
1.58252E-01	1.00926	
1.58256E-01	0.934265	
1.58258E-01	0.896775	
1.58260E-01	0.851764	
1.58263E-01	0.784271	
1.58264E-01	0.760638	
1.58268E-01	0.670422	
1.58272E-01	0.58149	
1.58276E-01	0.492563	
1.58279E-01	0.425906	
1.58280E-01	0.414789	
1.58282E-01	0.361017	
1.58284E-01	0.317702	
1.58285E-01	0.300016	
1.58286E-01	0.290207	
1.58287E-01	0.264117	
