MeV	"TL-203(N,TOT)"
1.07643E-02	11.2401
1.07644E-02	11.2109
1.07644E-02	11.1833
1.07645E-02	11.1572
1.07645E-02	11.1326
1.07646E-02	11.1092
1.07647E-02	11.0871
1.07647E-02	11.0662
1.07648E-02	11.0463
1.07649E-02	11.0274
1.07649E-02	11.0094
1.07650E-02	10.9979
1.07650E-02	10.987
1.07651E-02	10.9768
1.07652E-02	10.9672
1.07652E-02	10.9582
1.07653E-02	10.9497
1.07653E-02	10.9416
1.07654E-02	10.934
1.07655E-02	10.9269
1.07655E-02	10.92
1.07656E-02	10.9115
1.07657E-02	10.9035
1.07657E-02	10.8959
1.07658E-02	10.8888
1.07659E-02	10.8821
1.07660E-02	10.8757
1.07661E-02	10.8697
1.07661E-02	10.8639
1.07662E-02	10.8611
1.07662E-02	10.859
1.07663E-02	10.856
1.07664E-02	10.8533
1.07665E-02	10.8508
1.07666E-02	10.8485
1.07667E-02	10.8456
1.07668E-02	10.843
1.07669E-02	10.8405
1.07671E-02	10.8382
1.07672E-02	10.836
1.07674E-02	10.8329
1.07675E-02	10.8301
1.07677E-02	10.8274
1.07678E-02	10.8256
1.07681E-02	10.8223
1.07683E-02	10.8192
1.07685E-02	10.8162
1.07688E-02	10.8133
1.07690E-02	10.8105
1.07693E-02	10.8069
1.07696E-02	10.8035
1.07700E-02	10.8001
1.07703E-02	10.7968
1.07706E-02	10.7936
1.07710E-02	10.7899
1.07713E-02	10.7863
1.07716E-02	10.784
1.07721E-02	10.7794
1.07726E-02	10.7748
1.07730E-02	10.7703
1.07735E-02	10.7659
1.07740E-02	10.7616
1.07747E-02	10.7555
1.07753E-02	10.7502
1.07759E-02	10.745
1.07765E-02	10.7398
1.07773E-02	10.7329
1.07781E-02	10.7261
1.07789E-02	10.7193
1.07796E-02	10.7139
1.07798E-02	10.7127
1.07810E-02	10.7032
1.07823E-02	10.6928
1.07836E-02	10.6825
1.07845E-02	10.6757
1.07863E-02	10.662
1.07881E-02	10.6484
1.07898E-02	10.6348
1.07925E-02	10.6145
1.07952E-02	10.5942
1.07965E-02	10.5844
1.08000E-02	10.5574
1.08036E-02	10.5304
1.08071E-02	10.5035
1.08107E-02	10.4767
1.08158E-02	10.4379
1.08175E-02	10.425
1.08209E-02	10.3905
1.08260E-02	10.3393
1.08310E-02	10.2888
1.08361E-02	10.2384
1.08411E-02	10.1881
1.08444E-02	10.1545
1.08461E-02	10.1326
1.08511E-02	10.0668
1.08561E-02	10.0011
1.08595E-02	9.95737
1.08628E-02	9.91367
1.08645E-02	9.89185
1.08661E-02	9.8652
1.08692E-02	9.81196
1.08724E-02	9.75879
1.08748E-02	9.71898
1.08771E-02	9.67925
1.08794E-02	9.64103
1.08811E-02	9.61245
1.08817E-02	9.60295
1.08828E-02	9.57954
1.08840E-02	9.55621
1.08851E-02	9.53295
1.08863E-02	9.5098
1.08871E-02	9.49252
1.08880E-02	9.47536
1.08889E-02	9.45833
1.08894E-02	9.44709
1.08900E-02	9.43596
1.08906E-02	9.42497
1.08911E-02	9.41571
1.08915E-02	9.40813
1.08919E-02	9.40072
1.08922E-02	9.39532
1.08925E-02	9.39009
1.08927E-02	9.38674
1.08929E-02	9.38352
1.08931E-02	9.38048
1.08933E-02	9.37835
1.08934E-02	9.37639
1.08936E-02	9.37462
1.08937E-02	9.37311
1.08938E-02	9.37228
1.08939E-02	9.3716
1.08940E-02	9.37111
1.08941E-02	9.37085
1.08942E-02	9.37083
1.08943E-02	9.37111
1.08944E-02	9.37172
1.08945E-02	9.37243
1.08946E-02	9.37338
1.08947E-02	9.37461
1.08947E-02	9.37612
1.08948E-02	9.37797
1.08949E-02	9.38018
1.08950E-02	9.38278
1.08950E-02	9.38582
1.08951E-02	9.38935
1.08952E-02	9.39339
1.08953E-02	9.39801
1.08953E-02	9.40324
1.08954E-02	9.40915
1.08955E-02	9.4158
1.08956E-02	9.42324
1.08957E-02	9.43152
1.08957E-02	9.44071
1.08958E-02	9.44407
1.08958E-02	9.44975
1.08959E-02	9.46185
1.08959E-02	9.47477
1.08960E-02	9.48855
1.08961E-02	9.50324
1.08961E-02	9.5189
1.08962E-02	9.53555
1.08963E-02	9.55328
1.08963E-02	9.57207
1.08964E-02	9.59204
1.08964E-02	9.6132
1.08965E-02	9.64721
1.08966E-02	9.68414
1.08967E-02	9.72404
1.08968E-02	9.75234
1.08969E-02	9.79387
1.08970E-02	9.83814
1.08971E-02	9.88516
1.08972E-02	9.93493
1.08972E-02	9.95824
1.08973E-02	9.98995
1.08974E-02	10.0805
1.08975E-02	10.1767
1.08977E-02	10.2791
1.08978E-02	10.3862
1.08980E-02	10.5538
1.08986E-02	11.0055
1.08988E-02	11.1991
1.08990E-02	11.3412
1.08992E-02	11.4435
1.08993E-02	11.5246
1.08995E-02	11.5972
1.08995E-02	11.6024
1.08996E-02	11.654
1.08998E-02	11.6856
1.08998E-02	11.692
1.08999E-02	11.7007
1.09000E-02	11.7
1.09002E-02	11.6854
1.09003E-02	11.6591
1.09004E-02	11.6207
1.09006E-02	11.5563
1.09006E-02	11.525
1.09007E-02	11.4994
1.09008E-02	11.4175
1.09010E-02	11.297
1.09012E-02	11.1512
1.09014E-02	10.9734
1.09020E-02	10.4062
1.09021E-02	10.3305
1.09022E-02	10.2322
1.09024E-02	10.1126
1.09025E-02	9.99909
1.09027E-02	9.91831
1.09027E-02	9.85784
1.09028E-02	9.79144
1.09030E-02	9.72841
1.09031E-02	9.6688
1.09032E-02	9.61256
1.09033E-02	9.55965
1.09033E-02	9.53465
1.09033E-02	9.52329
1.09034E-02	9.49112
1.09035E-02	9.46064
1.09036E-02	9.43232
1.09036E-02	9.40581
1.09037E-02	9.38082
1.09038E-02	9.35718
1.09039E-02	9.33495
1.09039E-02	9.31399
1.09040E-02	9.29425
1.09041E-02	9.27567
1.09042E-02	9.25819
1.09042E-02	9.24174
1.09043E-02	9.22627
1.09044E-02	9.21167
1.09045E-02	9.19794
1.09045E-02	9.18499
1.09046E-02	9.17276
1.09046E-02	9.1707
1.09047E-02	9.16279
1.09048E-02	9.1538
1.09048E-02	9.14538
1.09049E-02	9.1375
1.09050E-02	9.1301
1.09051E-02	9.12315
1.09051E-02	9.11571
1.09052E-02	9.10991
1.09053E-02	9.10441
1.09053E-02	9.09918
1.09055E-02	9.0918
1.09056E-02	9.0849
1.09057E-02	9.07844
1.09058E-02	9.07233
1.09059E-02	9.06654
1.09060E-02	9.06103
1.09061E-02	9.05575
1.09062E-02	9.04901
1.09064E-02	9.04257
1.09065E-02	9.03636
1.09067E-02	9.03034
1.09069E-02	9.0216
1.09071E-02	9.01313
1.09073E-02	9.00486
1.09075E-02	8.99684
1.09078E-02	8.98638
1.09082E-02	8.97097
1.09086E-02	8.95579
1.09090E-02	8.94078
1.09096E-02	8.92098
1.09101E-02	8.90134
1.09110E-02	8.87212
1.09118E-02	8.84311
1.09123E-02	8.82558
1.09131E-02	8.79647
1.09145E-02	8.75009
1.09158E-02	8.70392
1.09171E-02	8.66152
1.09172E-02	8.65722
1.09192E-02	8.57537
1.09212E-02	8.49375
1.09230E-02	8.42249
1.09233E-02	8.40764
1.09255E-02	8.30397
1.09277E-02	8.2006
1.09289E-02	8.14662
1.09299E-02	8.08875
1.09321E-02	7.96757
1.09336E-02	7.88701
1.09348E-02	7.8239
1.09357E-02	7.76491
1.09377E-02	7.63664
1.09391E-02	7.55141
1.09392E-02	7.54345
1.09404E-02	7.45455
1.09418E-02	7.35673
1.09431E-02	7.25921
1.09436E-02	7.22277
1.09445E-02	7.15192
1.09457E-02	7.05127
1.09472E-02	6.91936
1.09480E-02	6.85287
1.09488E-02	6.77774
1.09499E-02	6.67664
1.09509E-02	6.57592
1.09517E-02	6.5017
1.09520E-02	6.47191
1.09530E-02	6.35782
1.09544E-02	6.2103
1.09550E-02	6.14717
1.09557E-02	6.06672
1.09569E-02	5.9169
1.09572E-02	5.88711
1.09578E-02	5.81033
1.09586E-02	5.70122
1.09595E-02	5.59275
1.09600E-02	5.5281
1.09603E-02	5.48026
1.09611E-02	5.37328
1.09618E-02	5.26702
1.09625E-02	5.17329
1.09626E-02	5.16044
1.09634E-02	5.04573
1.09641E-02	4.93201
1.09649E-02	4.81942
1.09650E-02	4.79469
1.09656E-02	4.70148
1.09664E-02	4.5831
1.09673E-02	4.44704
1.09676E-02	4.4024
1.09679E-02	4.35698
1.09685E-02	4.26744
1.09690E-02	4.17931
1.09696E-02	4.09275
1.09702E-02	4.00794
1.09708E-02	3.92511
1.09709E-02	3.9078
1.09713E-02	3.85959
1.09720E-02	3.77944
1.09722E-02	3.76061
1.09727E-02	3.71256
1.09730E-02	3.68658
1.09732E-02	3.67612
1.09736E-02	3.64857
1.09738E-02	3.63789
1.09741E-02	3.63072
1.09744E-02	3.62331
1.09745E-02	3.62443
1.09750E-02	3.63234
1.09750E-02	3.63317
1.09755E-02	3.65852
1.09755E-02	3.6592
1.09756E-02	3.67134
1.09759E-02	3.71031
1.09760E-02	3.72196
1.09764E-02	3.78707
1.09765E-02	3.80245
1.09768E-02	3.87615
1.09771E-02	3.96846
1.09773E-02	4.03159
1.09775E-02	4.07926
1.09777E-02	4.16323
1.09778E-02	4.22083
1.09780E-02	4.32185
1.09781E-02	4.39103
1.09783E-02	4.50944
1.09784E-02	4.53977
1.09786E-02	4.70924
1.09787E-02	4.73446
1.09789E-02	4.90212
1.09790E-02	5.00269
1.09791E-02	5.12018
1.09793E-02	5.31611
1.09794E-02	5.36624
1.09796E-02	5.6442
1.09797E-02	5.68538
1.09799E-02	5.9583
1.09800E-02	6.12148
1.09802E-02	6.31144
1.09804E-02	6.62789
1.09804E-02	6.70845
1.09807E-02	7.1554
1.09807E-02	7.22038
1.09808E-02	7.48481
1.09810E-02	7.83936
1.09810E-02	7.91535
1.09812E-02	8.22443
1.09813E-02	8.63892
1.09814E-02	8.72776
1.09815E-02	9.08895
1.09817E-02	9.57341
1.09817E-02	9.67729
1.09818E-02	10.0996
1.09820E-02	10.6659
1.09820E-02	10.7869
1.09822E-02	11.2795
1.09823E-02	11.7419
1.09823E-02	11.9421
1.09825E-02	12.6582
1.09825E-02	12.8123
1.09827E-02	13.4336
1.09828E-02	14.0174
1.09828E-02	14.2696
1.09831E-02	15.3619
1.09831E-02	15.3624
1.09833E-02	16.5622
1.09833E-02	16.8888
1.09835E-02	17.8775
1.09836E-02	18.5944
1.09837E-02	19.3177
1.09838E-02	20.4977
1.09839E-02	20.8934
1.09841E-02	22.6156
1.09843E-02	24.4995
1.09843E-02	25.01
1.09845E-02	26.5521
1.09846E-02	27.6665
1.09847E-02	28.7879
1.09848E-02	30.6052
1.09849E-02	31.2139
1.09851E-02	33.7311
1.09851E-02	33.8477
1.09852E-02	36.2054
1.09854E-02	38.7132
1.09854E-02	38.8405
1.09856E-02	41.6577
1.09857E-02	44.2388
1.09858E-02	45.6832
1.09861E-02	50.0273
1.09861E-02	50.358
1.09863E-02	54.6993
1.09865E-02	59.6682
1.09866E-02	60.7938
1.09868E-02	64.933
1.09870E-02	70.4627
1.09874E-02	79.1789
1.09877E-02	87.8733
1.09878E-02	91.3346
1.09881E-02	98.3228
1.09885E-02	108.73
1.09886E-02	111.095
1.09889E-02	117.016
1.09889E-02	117.827
1.09891E-02	122.735
1.09892E-02	125.354
1.09894E-02	128.043
1.09895E-02	131.431
1.09896E-02	132.825
1.09898E-02	136.139
1.09899E-02	136.949
1.09900E-02	138.827
1.09901E-02	140.31
1.09902E-02	141.694
1.09904E-02	142.94
1.09905E-02	143.946
1.09907E-02	145.161
1.09907E-02	145.482
1.09909E-02	146.206
1.09910E-02	146.227
1.09912E-02	146.272
1.09912E-02	146.182
1.09915E-02	145.558
1.09915E-02	145.152
1.09917E-02	144.262
1.09919E-02	142.449
1.09921E-02	141.309
1.09923E-02	138.753
1.09923E-02	138.646
1.09926E-02	134.418
1.09931E-02	126.85
1.09934E-02	121.824
1.09938E-02	115.706
1.09939E-02	113.453
1.09943E-02	107.852
1.09946E-02	102.286
1.09947E-02	101.734
1.09950E-02	97.0338
1.09952E-02	93.9199
1.09952E-02	93.1969
1.09955E-02	89.6023
1.09957E-02	86.7427
1.09957E-02	86.0899
1.09960E-02	82.8449
1.09962E-02	80.2635
1.09962E-02	79.6808
1.09965E-02	76.7857
1.09967E-02	74.4815
1.09967E-02	73.965
1.09970E-02	71.3972
1.09972E-02	69.354
1.09972E-02	68.8976
1.09975E-02	66.6291
1.09977E-02	64.823
1.09977E-02	64.42
1.09980E-02	62.4157
1.09982E-02	60.8205
1.09983E-02	59.8715
1.09987E-02	57.5141
1.09987E-02	57.2799
1.09990E-02	55.3932
1.09992E-02	54.1426
1.09993E-02	53.395
1.09997E-02	51.5358
1.09997E-02	51.3511
1.10000E-02	49.8541
1.10002E-02	48.8612
1.10004E-02	48.2638
1.10007E-02	46.7778
1.10007E-02	46.63
1.10010E-02	45.4431
1.10014E-02	44.1305
1.10014E-02	43.9999
1.10017E-02	42.9632
1.10020E-02	41.8162
1.10021E-02	41.7017
1.10024E-02	40.7902
1.10027E-02	39.7815
1.10028E-02	39.6812
1.10032E-02	38.4453
1.10036E-02	37.479
1.10037E-02	37.1705
1.10042E-02	36.019
1.10044E-02	35.7515
1.10047E-02	34.9695
1.10051E-02	34.225
1.10052E-02	33.9857
1.10057E-02	33.1815
1.10061E-02	32.5583
1.10062E-02	32.402
1.10066E-02	31.7012
1.10070E-02	31.1062
1.10071E-02	31.0148
1.10078E-02	30.0923
1.10079E-02	29.8315
1.10084E-02	29.2463
1.10089E-02	28.7036
1.10095E-02	28.0865
1.10101E-02	27.4716
1.10102E-02	27.384
1.10107E-02	26.9268
1.10113E-02	26.3951
1.10114E-02	26.2436
1.10118E-02	25.9044
1.10123E-02	25.5662
1.10124E-02	25.4465
1.10133E-02	24.8207
1.10139E-02	24.3753
1.10140E-02	24.3498
1.10148E-02	23.8938
1.10155E-02	23.439
1.10156E-02	23.3635
1.10163E-02	23.0366
1.10170E-02	22.6456
1.10173E-02	22.4939
1.10178E-02	22.2858
1.10185E-02	21.9461
1.10190E-02	21.739
1.10193E-02	21.6264
1.10201E-02	21.3214
1.10209E-02	21.0011
1.10215E-02	20.7774
1.10218E-02	20.6956
1.10226E-02	20.4238
1.10236E-02	20.1255
1.10239E-02	20.0314
1.10252E-02	19.6796
1.10259E-02	19.4691
1.10264E-02	19.3514
1.10275E-02	19.1066
1.10285E-02	18.8624
1.10295E-02	18.6479
1.10296E-02	18.624
1.10306E-02	18.425
1.10322E-02	18.1271
1.10333E-02	17.9171
1.10338E-02	17.8463
1.10349E-02	17.6859
1.10362E-02	17.4809
1.10376E-02	17.2762
1.10379E-02	17.2252
1.10389E-02	17.1
1.10403E-02	16.9335
1.10416E-02	16.7672
1.10425E-02	16.6634
1.10436E-02	16.5424
1.10457E-02	16.3353
1.10469E-02	16.2062
1.10479E-02	16.126
1.10501E-02	15.9395
1.10523E-02	15.7532
1.10528E-02	15.7089
1.10545E-02	15.5926
1.10567E-02	15.4401
1.10587E-02	15.3024
1.10589E-02	15.2908
1.10612E-02	15.1685
1.10634E-02	15.0465
1.10656E-02	14.9246
1.10676E-02	14.8145
1.10678E-02	14.8053
1.10707E-02	14.6771
1.10737E-02	14.5491
1.10764E-02	14.4304
1.10766E-02	14.423
1.10796E-02	14.3195
1.10828E-02	14.2087
1.10853E-02	14.1202
1.10861E-02	14.0965
1.10895E-02	14.0019
1.10929E-02	13.9073
1.10963E-02	13.8129
1.10979E-02	13.7657
1.10996E-02	13.7285
1.11030E-02	13.6542
1.11064E-02	13.58
1.11097E-02	13.5058
1.11114E-02	13.4688
1.11131E-02	13.4402
1.11165E-02	13.3831
1.11216E-02	13.2976
1.11266E-02	13.2122
1.11317E-02	13.1268
1.11317E-02	13.1268
1.11367E-02	13.0634
1.11418E-02	13.0001
1.11452E-02	12.9579
1.11485E-02	12.9158
1.11519E-02	12.8744
1.11541E-02	12.8468
1.11563E-02	12.8192
1.11574E-02	12.8054
1.11592E-02	12.788
1.11610E-02	12.7707
1.11622E-02	12.7591
1.11635E-02	12.7476
1.11647E-02	12.7362
1.11656E-02	12.7276
1.11665E-02	12.7191
1.11674E-02	12.7108
1.11680E-02	12.7055
1.11685E-02	12.7002
1.11691E-02	12.6949
1.11696E-02	12.691
1.11700E-02	12.6872
1.11704E-02	12.6834
1.11709E-02	12.6796
1.11711E-02	12.6772
1.11714E-02	12.6748
1.11717E-02	12.6725
1.11720E-02	12.6706
1.11722E-02	12.6687
1.11725E-02	12.667
1.11726E-02	12.6659
1.11728E-02	12.6649
1.11729E-02	12.6639
1.11731E-02	12.6633
1.11732E-02	12.6627
1.11733E-02	12.6622
1.11734E-02	12.6618
1.11736E-02	12.6616
1.11736E-02	12.6615
1.11737E-02	12.6615
1.11738E-02	12.6616
1.11739E-02	12.6618
1.11740E-02	12.6621
1.11740E-02	12.6625
1.11741E-02	12.6631
1.11742E-02	12.6639
1.11743E-02	12.6648
1.11744E-02	12.6657
1.11744E-02	12.6667
1.11745E-02	12.668
1.11746E-02	12.6694
1.11746E-02	12.671
1.11747E-02	12.6729
1.11748E-02	12.675
1.11748E-02	12.6774
1.11749E-02	12.68
1.11750E-02	12.683
1.11750E-02	12.6863
1.11751E-02	12.69
1.11751E-02	12.6926
1.11752E-02	12.6949
1.11752E-02	12.7015
1.11753E-02	12.7086
1.11753E-02	12.7162
1.11754E-02	12.7243
1.11755E-02	12.733
1.11755E-02	12.7424
1.11756E-02	12.7524
1.11757E-02	12.7631
1.11757E-02	12.7746
1.11758E-02	12.7866
1.11759E-02	12.7995
1.11759E-02	12.8131
1.11760E-02	12.8277
1.11761E-02	12.8433
1.11761E-02	12.8598
1.11762E-02	12.8774
1.11763E-02	12.8961
1.11763E-02	12.916
1.11764E-02	12.937
1.11765E-02	12.9592
1.11765E-02	12.9827
1.11766E-02	13.0204
1.11767E-02	13.0611
1.11768E-02	13.09
1.11769E-02	13.1297
1.11769E-02	13.1394
1.11770E-02	13.1762
1.11770E-02	13.2265
1.11771E-02	13.2792
1.11772E-02	13.3344
1.11773E-02	13.4219
1.11775E-02	13.5145
1.11776E-02	13.6149
1.11777E-02	13.72
1.11779E-02	13.8855
1.11782E-02	14.128
1.11784E-02	14.3389
1.11786E-02	14.4597
1.11788E-02	14.6512
1.11790E-02	14.8004
1.11791E-02	14.914
1.11793E-02	15.0025
1.11794E-02	15.0887
1.11796E-02	15.1609
1.11797E-02	15.2107
1.11797E-02	15.2169
1.11799E-02	15.2436
1.11800E-02	15.2534
1.11800E-02	15.2534
1.11801E-02	15.238
1.11803E-02	15.2059
1.11804E-02	15.153
1.11806E-02	15.0849
1.11807E-02	15.0029
1.11809E-02	14.9182
1.11810E-02	14.8235
1.11810E-02	14.8078
1.11812E-02	14.6531
1.11814E-02	14.4552
1.11820E-02	13.9244
1.11822E-02	13.7521
1.11824E-02	13.6151
1.11825E-02	13.5108
1.11826E-02	13.4213
1.11828E-02	13.3294
1.11829E-02	13.243
1.11829E-02	13.2262
1.11830E-02	13.1919
1.11830E-02	13.1448
1.11831E-02	13.1001
1.11832E-02	13.058
1.11833E-02	13.0167
1.11834E-02	12.9779
1.11835E-02	12.9416
1.11836E-02	12.9077
1.11837E-02	12.876
1.11837E-02	12.8466
1.11838E-02	12.8191
1.11839E-02	12.8019
1.11839E-02	12.7856
1.11840E-02	12.77
1.11841E-02	12.7552
1.11841E-02	12.7412
1.11842E-02	12.7243
1.11843E-02	12.7097
1.11843E-02	12.6961
1.11844E-02	12.6831
1.11845E-02	12.671
1.11845E-02	12.6595
1.11846E-02	12.6549
1.11846E-02	12.6504
1.11847E-02	12.643
1.11847E-02	12.6363
1.11848E-02	12.63
1.11849E-02	12.6243
1.11849E-02	12.6189
1.11850E-02	12.614
1.11851E-02	12.6095
1.11851E-02	12.6053
1.11852E-02	12.6015
1.11853E-02	12.5979
1.11854E-02	12.5946
1.11854E-02	12.5916
1.11855E-02	12.5888
1.11856E-02	12.5861
1.11856E-02	12.5834
1.11857E-02	12.5812
1.11858E-02	12.5792
1.11858E-02	12.5774
1.11859E-02	12.5756
1.11860E-02	12.5739
1.11861E-02	12.5716
1.11862E-02	12.5695
1.11862E-02	12.5675
1.11863E-02	12.5656
1.11864E-02	12.5639
1.11865E-02	12.5623
1.11866E-02	12.5607
1.11868E-02	12.5588
1.11869E-02	12.5569
1.11870E-02	12.5551
1.11872E-02	12.5534
1.11874E-02	12.551
1.11875E-02	12.5487
1.11877E-02	12.5472
1.11879E-02	12.5444
1.11882E-02	12.5416
1.11884E-02	12.539
1.11887E-02	12.5364
1.11890E-02	12.5325
1.11894E-02	12.5287
1.11898E-02	12.525
1.11901E-02	12.5213
1.11906E-02	12.5165
1.11911E-02	12.5117
1.11916E-02	12.5069
1.11922E-02	12.5016
1.11927E-02	12.4964
1.11935E-02	12.4886
1.11944E-02	12.4808
1.11952E-02	12.4731
1.11960E-02	12.4654
1.11971E-02	12.4551
1.11976E-02	12.4508
1.11982E-02	12.4465
1.11993E-02	12.4391
1.12009E-02	12.4284
1.12024E-02	12.4186
1.12044E-02	12.4055
1.12063E-02	12.3925
1.12078E-02	12.3828
1.12083E-02	12.3796
1.12099E-02	12.3685
1.12116E-02	12.3575
1.12127E-02	12.3502
1.12138E-02	12.343
1.12150E-02	12.3357
1.12158E-02	12.3303
1.12166E-02	12.325
1.12175E-02	12.3197
1.12180E-02	12.3164
1.12185E-02	12.313
1.12191E-02	12.3097
1.12196E-02	12.3065
1.12200E-02	12.3041
1.12204E-02	12.3017
1.12208E-02	12.2994
1.12212E-02	12.2972
1.12215E-02	12.2953
1.12218E-02	12.294
1.12220E-02	12.2927
1.12223E-02	12.2915
1.12225E-02	12.2907
1.12226E-02	12.29
1.12228E-02	12.2894
1.12230E-02	12.2888
1.12231E-02	12.2884
1.12232E-02	12.2881
1.12233E-02	12.2878
1.12235E-02	12.2876
1.12236E-02	12.2876
1.12237E-02	12.2876
1.12238E-02	12.2877
1.12239E-02	12.2879
1.12240E-02	12.2882
1.12240E-02	12.2886
1.12241E-02	12.289
1.12242E-02	12.2896
1.12243E-02	12.2904
1.12244E-02	12.2913
1.12245E-02	12.2923
1.12245E-02	12.2936
1.12246E-02	12.2947
1.12247E-02	12.2959
1.12247E-02	12.2973
1.12248E-02	12.2988
1.12249E-02	12.3005
1.12249E-02	12.3023
1.12250E-02	12.3044
1.12250E-02	12.3067
1.12251E-02	12.3092
1.12252E-02	12.3119
1.12252E-02	12.3149
1.12253E-02	12.3182
1.12254E-02	12.3219
1.12254E-02	12.3242
1.12254E-02	12.3264
1.12255E-02	12.3335
1.12256E-02	12.3403
1.12256E-02	12.3475
1.12257E-02	12.3552
1.12258E-02	12.3634
1.12258E-02	12.3722
1.12259E-02	12.3815
1.12260E-02	12.3914
1.12260E-02	12.4019
1.12261E-02	12.4132
1.12262E-02	12.4251
1.12262E-02	12.4377
1.12263E-02	12.4511
1.12264E-02	12.4653
1.12264E-02	12.4803
1.12265E-02	12.4961
1.12266E-02	12.5161
1.12267E-02	12.5408
1.12268E-02	12.5672
1.12269E-02	12.5954
1.12269E-02	12.6255
1.12270E-02	12.6574
1.12271E-02	12.6912
1.12272E-02	12.7268
1.12273E-02	12.7766
1.12275E-02	12.8256
1.12275E-02	12.8622
1.12276E-02	12.8966
1.12278E-02	12.9736
1.12279E-02	13.0625
1.12282E-02	13.2114
1.12286E-02	13.4183
1.12288E-02	13.5371
1.12290E-02	13.6308
1.12291E-02	13.7038
1.12293E-02	13.761
1.12294E-02	13.8168
1.12296E-02	13.8611
1.12297E-02	13.8906
1.12298E-02	13.9106
1.12298E-02	13.9112
1.12300E-02	13.9183
1.12300E-02	13.9183
1.12300E-02	13.9179
1.12301E-02	13.9088
1.12303E-02	13.8909
1.12304E-02	13.8643
1.12305E-02	13.8264
1.12307E-02	13.7777
1.12308E-02	13.7241
1.12310E-02	13.6578
1.12312E-02	13.5749
1.12313E-02	13.4851
1.12314E-02	13.4707
1.12316E-02	13.3231
1.12320E-02	13.0897
1.12322E-02	12.9938
1.12324E-02	12.9056
1.12325E-02	12.8385
1.12326E-02	12.7748
1.12328E-02	12.7221
1.12329E-02	12.6688
1.12330E-02	12.6352
1.12330E-02	12.6032
1.12331E-02	12.5726
1.12332E-02	12.5436
1.12333E-02	12.5161
1.12334E-02	12.485
1.12335E-02	12.4595
1.12335E-02	12.4538
1.12336E-02	12.4383
1.12337E-02	12.4194
1.12337E-02	12.4018
1.12338E-02	12.3856
1.12339E-02	12.3707
1.12340E-02	12.3569
1.12341E-02	12.3484
1.12341E-02	12.3403
1.12342E-02	12.3327
1.12342E-02	12.3255
1.12343E-02	12.3173
1.12344E-02	12.3106
1.12344E-02	12.3043
1.12345E-02	12.2983
1.12346E-02	12.2928
1.12346E-02	12.2876
1.12347E-02	12.2827
1.12347E-02	12.2781
1.12348E-02	12.2738
1.12349E-02	12.2698
1.12349E-02	12.266
1.12350E-02	12.2625
1.12351E-02	12.2592
1.12351E-02	12.2561
1.12352E-02	12.2532
1.12352E-02	12.2504
1.12353E-02	12.2478
1.12354E-02	12.2454
1.12354E-02	12.2431
1.12355E-02	12.2409
1.12356E-02	12.2388
1.12356E-02	12.2364
1.12357E-02	12.2345
1.12358E-02	12.2326
1.12358E-02	12.2308
1.12359E-02	12.2283
1.12360E-02	12.2259
1.12361E-02	12.2237
1.12362E-02	12.2216
1.12363E-02	12.2196
1.12364E-02	12.2177
1.12365E-02	12.2158
1.12367E-02	12.2135
1.12368E-02	12.2112
1.12369E-02	12.209
1.12371E-02	12.2069
1.12372E-02	12.2048
1.12374E-02	12.2018
1.12375E-02	12.2008
1.12376E-02	12.1998
1.12378E-02	12.1982
1.12381E-02	12.1967
1.12383E-02	12.1953
1.12386E-02	12.1932
1.12389E-02	12.1912
1.12393E-02	12.1893
1.12395E-02	12.188
1.12399E-02	12.1855
1.12403E-02	12.183
1.12408E-02	12.1806
1.12412E-02	12.1782
1.12417E-02	12.1756
1.12424E-02	12.1719
1.12431E-02	12.1681
1.12438E-02	12.1644
1.12445E-02	12.1608
1.12454E-02	12.1559
1.12463E-02	12.1511
1.12473E-02	12.1463
1.12487E-02	12.1392
1.12499E-02	12.1329
1.12511E-02	12.1266
1.12530E-02	12.1173
1.12548E-02	12.108
1.12567E-02	12.0987
1.12585E-02	12.0895
1.12608E-02	12.0781
1.12623E-02	12.0705
1.12638E-02	12.063
1.12654E-02	12.0555
1.12669E-02	12.048
1.12680E-02	12.0424
1.12692E-02	12.0368
1.12703E-02	12.0313
1.12714E-02	12.0259
1.12721E-02	12.0224
1.12729E-02	12.0189
1.12736E-02	12.0155
1.12743E-02	12.0121
1.12750E-02	12.0087
1.12756E-02	12.0062
1.12761E-02	12.0037
1.12767E-02	12.001
1.12772E-02	11.9991
1.12776E-02	11.9971
1.12781E-02	11.9952
1.12785E-02	11.9934
1.12790E-02	11.9916
1.12793E-02	11.9902
1.12796E-02	11.989
1.12800E-02	11.9878
1.12802E-02	11.9868
1.12806E-02	11.9858
1.12809E-02	11.9849
1.12812E-02	11.984
1.12814E-02	11.9834
1.12816E-02	11.9829
1.12819E-02	11.9824
1.12821E-02	11.9821
1.12823E-02	11.9819
1.12824E-02	11.9818
1.12826E-02	11.9818
1.12827E-02	11.9819
1.12829E-02	11.9821
1.12830E-02	11.9824
1.12831E-02	11.9827
1.12832E-02	11.9831
1.12833E-02	11.9837
1.12834E-02	11.9844
1.12835E-02	11.9852
1.12836E-02	11.986
1.12837E-02	11.9869
1.12838E-02	11.9879
1.12839E-02	11.9891
1.12839E-02	11.9905
1.12840E-02	11.992
1.12841E-02	11.9939
1.12842E-02	11.9959
1.12843E-02	11.9983
1.12843E-02	12.0004
1.12844E-02	12.0033
