MeV	Eu-nat	
2.02492E-05	296.954	
2.02511E-05	291.703	
2.02555E-05	278.923	
2.02590E-05	269.646	
2.02618E-05	262.307	
2.02670E-05	249.703	
2.02681E-05	247.008	
2.02742E-05	233.396	
2.02750E-05	231.794	
2.02803E-05	220.859	
2.02829E-05	215.771	
2.02863E-05	209.289	
2.02914E-05	200.427	
2.02924E-05	198.605	
2.03005E-05	185.639	
2.03008E-05	185.231	
2.03086E-05	173.996	
2.03102E-05	171.892	
2.03167E-05	163.506	
2.03197E-05	160.048	
2.03248E-05	154.026	
2.03259E-05	152.835	
2.03329E-05	145.49	
2.03385E-05	140.111	
2.03413E-05	137.468	
2.03497E-05	130.206	
2.03511E-05	129.094	
2.03581E-05	123.63	
2.03637E-05	119.604	
2.03665E-05	117.624	
2.03748E-05	112.141	
2.03762E-05	111.295	
2.03832E-05	107.132	
2.03888E-05	104.077	
2.03944E-05	101.071	
2.04028E-05	96.9725	
2.04056E-05	95.6283	
2.04167E-05	90.7209	
2.04293E-05	85.7847	
2.04363E-05	83.2363	
2.04377E-05	82.7629	
2.04503E-05	78.6023	
2.04587E-05	76.0826	
2.04642E-05	74.4384	
2.04782E-05	70.6904	
2.04796E-05	70.3469	
2.04922E-05	67.3201	
2.05006E-05	65.4651	
2.05062E-05	64.2523	
2.05201E-05	61.4572	
2.05215E-05	61.1985	
2.05341E-05	58.9245	
2.05509E-05	56.133	
2.05530E-05	55.8127	
2.05676E-05	53.6315	
2.05844E-05	51.3384	
2.06012E-05	49.2752	
2.06158E-05	47.6252	
2.06235E-05	46.7811	
2.06459E-05	44.5594	
2.06473E-05	44.433	
2.06682E-05	42.5851	
2.06818E-05	41.4897	
2.06906E-05	40.8056	
2.07129E-05	39.2056	
2.07227E-05	38.5628	
2.07344E-05	37.8146	
2.07559E-05	36.5504	
2.07636E-05	36.1384	
2.07845E-05	35.0451	
2.08044E-05	34.1116	
2.08131E-05	33.7137	
2.08418E-05	32.542	
2.08589E-05	31.913	
2.08704E-05	31.5026	
2.08991E-05	30.5905	
2.09102E-05	30.2743	
2.09277E-05	29.795	
2.09617E-05	28.9833	
2.09824E-05	28.5612	
2.09913E-05	28.3866	
2.10209E-05	27.8994	
2.10504E-05	27.5044	
2.10545E-05	27.4637	
2.10849E-05	27.1849	
2.10898E-05	27.1507	
2.11187E-05	27.0106	
2.11471E-05	26.9805	
2.11566E-05	27.0115	
2.11756E-05	27.0831	
2.12040E-05	27.3363	
2.12230E-05	27.6022	
2.12420E-05	27.9612	
2.12604E-05	28.4167	
2.12784E-05	28.9808	
2.12963E-05	29.6929	
2.13097E-05	30.3465	
2.13232E-05	31.1257	
2.13295E-05	31.5643	
2.13366E-05	32.0624	
2.13500E-05	33.1914	
2.13590E-05	34.0708	
2.13680E-05	35.0705	
2.13769E-05	36.2101	
2.13859E-05	37.5124	
2.13864E-05	37.6002	
2.13948E-05	39.0164	
2.14028E-05	40.526	
2.14107E-05	42.2313	
2.14180E-05	44.0308	
2.14186E-05	44.1604	
2.14265E-05	46.357	
2.14344E-05	48.8393	
2.14391E-05	50.5216	
2.14423E-05	51.6491	
2.14497E-05	54.6157	
2.14502E-05	54.8288	
2.14581E-05	58.4246	
2.14655E-05	62.1935	
2.14660E-05	62.4644	
2.14739E-05	67.0126	
2.14804E-05	71.1929	
2.14813E-05	71.7356	
2.14876E-05	76.196	
2.14939E-05	81.0375	
2.14950E-05	81.9108	
2.15003E-05	86.3018	
2.15066E-05	91.9847	
2.15095E-05	94.8353	
2.15129E-05	98.1088	
2.15205E-05	106.047	
2.15281E-05	114.649	
2.15315E-05	118.704	
2.15331E-05	120.739	
2.15416E-05	131.519	
2.15428E-05	133.244	
2.15500E-05	143.052	
2.15534E-05	147.93	
2.15584E-05	155.27	
2.15643E-05	164.317	
2.15711E-05	174.688	
2.15770E-05	184.238	
2.15896E-05	204.762	
2.15922E-05	208.878	
2.16090E-05	236.336	
2.16107E-05	238.942	
2.16217E-05	255.903	
2.16343E-05	273.755	
2.16360E-05	275.872	
2.16428E-05	284.317	
2.16512E-05	293.585	
2.16529E-05	295.144	
2.16596E-05	301.34	
2.16672E-05	306.85	
2.16681E-05	307.456	
2.16765E-05	311.777	
2.16774E-05	312.026	
2.16849E-05	314.211	
2.16901E-05	314.735	
2.16907E-05	314.79	
2.16976E-05	314.282	
2.16997E-05	313.728	
2.17052E-05	312.243	
2.17109E-05	309.607	
2.17128E-05	308.712	
2.17195E-05	304.363	
2.17204E-05	303.675	
2.17279E-05	297.416	
2.17330E-05	292.371	
2.17364E-05	288.975	
2.17448E-05	279.213	
2.17457E-05	278.108	
2.17575E-05	262.532	
2.17583E-05	261.308	
2.17701E-05	244.09	
2.17710E-05	242.795	
2.17878E-05	216.785	
2.18038E-05	191.986	
2.18131E-05	178.26	
2.18165E-05	173.265	
2.18249E-05	161.449	
2.18334E-05	150.297	
2.18418E-05	139.889	
2.18469E-05	134.127	
2.18502E-05	130.297	
2.18591E-05	121.151	
2.18616E-05	118.766	
2.18650E-05	115.598	
2.18709E-05	110.484	
2.18766E-05	105.958	
2.18806E-05	103.115	
2.18848E-05	100.143	
2.18903E-05	96.7339	
2.18958E-05	93.6856	
2.18962E-05	93.4785	
2.19012E-05	91.0167	
2.19067E-05	88.7018	
2.19118E-05	86.8864	
2.19122E-05	86.7369	
2.19198E-05	84.6145	
2.19235E-05	83.8752	
2.19261E-05	83.3569	
2.19325E-05	82.5675	
2.19352E-05	82.419	
2.19385E-05	82.2518	
2.19444E-05	82.3628	
2.19468E-05	82.5737	
2.19504E-05	82.8995	
2.19563E-05	83.8653	
2.19584E-05	84.3591	
2.19623E-05	85.2781	
2.19682E-05	87.1431	
2.19700E-05	87.8482	
2.19741E-05	89.4864	
2.19801E-05	92.3136	
2.19816E-05	93.155	
2.19860E-05	95.6592	
2.19919E-05	99.527	
2.19931E-05	100.421	
2.19979E-05	103.954	
2.20009E-05	106.485	
2.20047E-05	109.777	
2.20110E-05	115.892	
2.20116E-05	116.391	
2.20184E-05	123.847	
2.20205E-05	126.437	
2.20252E-05	132.165	
2.20300E-05	138.592	
2.20321E-05	141.362	
2.20389E-05	151.461	
2.20395E-05	152.421	
2.20458E-05	162.482	
2.20490E-05	168.132	
2.20526E-05	174.401	
2.20553E-05	179.54	
2.20603E-05	188.885	
2.20629E-05	194.065	
2.20680E-05	204.457	
2.20704E-05	209.625	
2.20766E-05	222.958	
2.20796E-05	230.044	
2.20868E-05	246.634	
2.20896E-05	253.325	
2.20998E-05	278.493	
2.21005E-05	280.175	
2.21101E-05	304.592	
2.21238E-05	339.553	
2.21279E-05	350.054	
2.21416E-05	383.704	
2.21511E-05	405.596	
2.21518E-05	407.156	
2.21621E-05	428.343	
2.21648E-05	433.25	
2.21724E-05	446.683	
2.21751E-05	450.691	
2.21826E-05	461.639	
2.21854E-05	464.714	
2.21914E-05	471.37	
2.21956E-05	474.647	
2.22011E-05	478.766	
2.22059E-05	480.58	
2.22107E-05	482.321	
2.22141E-05	482.699	
2.22162E-05	482.389	
2.22244E-05	481.017	
2.22264E-05	479.995	
2.22321E-05	477.106	
2.22339E-05	475.595	
2.22415E-05	469.445	
2.22442E-05	466.395	
2.22517E-05	457.893	
2.22545E-05	454.098	
2.22620E-05	443.557	
2.22647E-05	439.132	
2.22716E-05	428	
2.22757E-05	421.28	
2.22853E-05	404.335	
2.22990E-05	380	
2.23031E-05	372.681	
2.23168E-05	350.002	
2.23263E-05	336.067	
2.23270E-05	335.075	
2.23373E-05	322.62	
2.23400E-05	320.032	
2.23466E-05	313.827	
2.23491E-05	312.166	
2.23542E-05	308.74	
2.23581E-05	307.035	
2.23617E-05	305.538	
2.23659E-05	304.797	
2.23688E-05	304.32	
2.23737E-05	304.647	
2.23752E-05	304.762	
2.23824E-05	307.079	
2.23832E-05	307.369	
2.23897E-05	311.141	
2.23910E-05	312.171	
2.23954E-05	315.645	
2.23962E-05	316.347	
2.24040E-05	324.508	
2.24049E-05	325.425	
2.24127E-05	335.618	
2.24135E-05	336.76	
2.24213E-05	348.725	
2.24218E-05	349.394	
2.24300E-05	363.9	
2.24341E-05	371.199	
2.24410E-05	384.803	
2.24465E-05	395.494	
2.24534E-05	409.867	
2.24621E-05	427.906	
2.24724E-05	449.627	
2.24794E-05	463.355	
2.24854E-05	475.385	
2.24984E-05	498.463	
2.25054E-05	508.731	
2.25114E-05	517.679	
2.25192E-05	526.822	
2.25205E-05	528.334	
2.25296E-05	536.396	
2.25331E-05	538.348	
2.25407E-05	542.559	
2.25435E-05	543.143	
2.25507E-05	544.583	
2.25558E-05	543.983	
2.25608E-05	543.328	
2.25673E-05	540.597	
2.25703E-05	539.282	
2.25790E-05	532.974	
2.25833E-05	529.771	
2.25876E-05	525.357	
2.25963E-05	516.433	
2.26006E-05	511.084	
2.26093E-05	500.302	
2.26266E-05	475.921	
2.26508E-05	441.599	
2.26619E-05	425.897	
2.26828E-05	398.941	
2.26928E-05	387.204	
2.27000E-05	378.706	
2.27187E-05	358.348	
2.27507E-05	323.459	
2.27600E-05	312.657	
2.27673E-05	304.185	
2.27791E-05	289.558	
2.27936E-05	270.421	
2.27972E-05	265.623	
2.28199E-05	233.789	
2.28209E-05	232.496	
2.28481E-05	193.596	
2.28517E-05	188.403	
2.28654E-05	169.763	
2.28790E-05	152.138	
2.28881E-05	141.087	
2.28972E-05	130.667	
2.29026E-05	124.817	
2.29062E-05	120.928	
2.29153E-05	111.9	
2.29244E-05	103.576	
2.29299E-05	98.9486	
2.29312E-05	97.7965	
2.29380E-05	92.4221	
2.29449E-05	87.423	
2.29517E-05	82.7862	
2.29582E-05	78.6591	
2.29648E-05	74.8409	
2.29714E-05	71.3151	
2.29771E-05	68.513	
2.29780E-05	68.0683	
2.29846E-05	65.1027	
2.29912E-05	62.3774	
2.29978E-05	59.8753	
2.30044E-05	57.621	
2.30072E-05	56.6596	
2.30157E-05	54.0998	
2.30242E-05	51.814	
2.30316E-05	50.0445	
2.30327E-05	49.7757	
2.30413E-05	47.9763	
2.30498E-05	46.369	
2.30583E-05	44.9318	
2.30611E-05	44.5029	
2.30668E-05	43.6586	
2.30782E-05	42.175	
2.30895E-05	40.8947	
2.30906E-05	40.7846	
2.31014E-05	39.7602	
2.31139E-05	38.7525	
2.31264E-05	37.9036	
2.31349E-05	37.4205	
2.31389E-05	37.2013	
2.31514E-05	36.6386	
2.31639E-05	36.1923	
2.31764E-05	35.8553	
2.31780E-05	35.8289	
2.31951E-05	35.565	
2.32092E-05	35.5023	
2.32233E-05	35.5762	
2.32346E-05	35.7501	
2.32374E-05	35.7969	
2.32516E-05	36.1841	
2.32657E-05	36.7478	
2.32798E-05	37.5143	
2.32899E-05	38.2147	
2.32903E-05	38.2437	
2.33009E-05	39.1353	
2.33080E-05	39.8262	
2.33193E-05	41.1153	
2.33277E-05	42.2518	
2.33306E-05	42.6864	
2.33362E-05	43.5637	
2.33447E-05	45.0703	
2.33531E-05	46.7944	
2.33576E-05	47.8461	
2.33616E-05	48.7746	
2.33700E-05	51.0467	
2.33785E-05	53.6396	
2.33808E-05	54.4281	
2.33870E-05	56.6119	
2.33951E-05	59.8877	
2.33954E-05	60.0011	
2.33999E-05	62.0325	
2.34020E-05	62.9511	
2.34094E-05	66.6864	
2.34143E-05	69.4304	
2.34169E-05	70.8599	
2.34243E-05	75.5205	
2.34287E-05	78.5746	
2.34318E-05	80.7015	
2.34383E-05	85.7517	
2.34392E-05	86.4518	
2.34466E-05	92.8142	
2.34479E-05	93.9784	
2.34541E-05	99.8307	
2.34597E-05	105.636	
2.34612E-05	107.153	
2.34676E-05	114.354	
2.34680E-05	114.734	
2.34747E-05	122.925	
2.34755E-05	123.95	
2.34815E-05	131.739	
2.34840E-05	135.208	
2.34894E-05	142.811	
2.34930E-05	148.272	
2.34984E-05	156.502	
2.35029E-05	163.868	
2.35075E-05	171.266	
2.35124E-05	179.928	
2.35165E-05	187.042	
2.35205E-05	194.539	
2.35255E-05	203.734	
2.35291E-05	210.767	
2.35381E-05	228.407	
2.35391E-05	230.176	
2.35472E-05	246.723	
2.35607E-05	274.392	
2.35743E-05	302.15	
2.35752E-05	304.004	
2.35887E-05	330.335	
2.36022E-05	354.284	
2.36058E-05	359.939	
2.36113E-05	368.396	
2.36203E-05	380.699	
2.36239E-05	384.804	
2.36293E-05	390.908	
2.36383E-05	398.771	
2.36388E-05	399.16	
2.36465E-05	403.815	
2.36483E-05	404.455	
2.36551E-05	406.795	
2.36596E-05	407.412	
2.36603E-05	407.384	
2.36663E-05	407.049	
2.36717E-05	405.413	
2.36753E-05	404.269	
2.36830E-05	399.627	
2.36853E-05	398.23	
2.36934E-05	390.989	
2.36943E-05	390.174	
2.37013E-05	382.193	
2.37033E-05	379.853	
2.37114E-05	368.77	
2.37124E-05	367.528	
2.37205E-05	354.87	
2.37214E-05	353.452	
2.37340E-05	331.319	
2.37349E-05	329.726	
2.37476E-05	305.545	
2.37485E-05	303.808	
2.37611E-05	278.591	
2.37791E-05	242.415	
2.37800E-05	240.602	
2.37936E-05	214.498	
2.38026E-05	197.955	
2.38116E-05	182.262	
2.38207E-05	167.515	
2.38243E-05	162.021	
2.38297E-05	153.802	
2.38385E-05	141.454	
2.38401E-05	139.418	
2.38473E-05	130.142	
2.38536E-05	122.723	
2.38558E-05	120.216	
2.38635E-05	111.899	
2.38669E-05	108.597	
2.38713E-05	104.326	
2.38791E-05	97.4593	
2.38800E-05	96.7382	
2.38869E-05	91.2741	
2.38931E-05	86.8296	
2.38947E-05	85.7058	
2.39003E-05	82.0449	
2.39060E-05	78.6613	
2.39062E-05	78.5388	
2.39144E-05	74.1109	
2.39229E-05	70.0914	
2.39240E-05	69.619	
2.39313E-05	66.5857	
2.39398E-05	63.512	
2.39409E-05	63.1528	
2.39483E-05	60.8492	
2.39567E-05	58.5288	
2.39579E-05	58.2593	
2.39652E-05	56.5338	
2.39737E-05	54.8084	
2.39748E-05	54.6098	
2.39821E-05	53.3401	
2.39917E-05	51.9318	
2.40019E-05	50.7259	
2.40120E-05	49.7528	
2.40143E-05	49.5817	
2.40222E-05	49.0061	
2.40323E-05	48.4499	
2.40369E-05	48.2855	
2.40451E-05	48.0034	
2.40542E-05	47.8415	
2.40594E-05	47.8352	
2.40693E-05	47.8447	
2.40813E-05	48.073	
2.40933E-05	48.4869	
2.40934E-05	48.4898	
2.41055E-05	49.1213	
2.41175E-05	49.9478	
2.41198E-05	50.1387	
2.41296E-05	50.9984	
2.41423E-05	52.3407	
2.41462E-05	52.8474	
2.41555E-05	54.0503	
2.41687E-05	56.0964	
2.41727E-05	56.8075	
2.41786E-05	57.8865	
2.41859E-05	59.3783	
2.41885E-05	59.9263	
2.41985E-05	62.2472	
2.42044E-05	63.8207	
2.42084E-05	64.8812	
2.42183E-05	67.8766	
2.42203E-05	68.5547	
2.42282E-05	71.2944	
2.42362E-05	74.3978	
2.42381E-05	75.181	
2.42464E-05	78.8417	
2.42471E-05	79.1656	
2.42538E-05	82.5116	
2.42583E-05	84.9376	
2.42613E-05	86.5687	
2.42687E-05	91.0599	
2.42695E-05	91.6101	
2.42762E-05	96.0486	
2.42808E-05	99.4742	
2.42836E-05	101.573	
2.42910E-05	107.697	
2.42920E-05	108.598	
2.42985E-05	114.496	
2.43005E-05	116.497	
2.43059E-05	122.036	
2.43089E-05	125.364	
2.43134E-05	130.39	
2.43173E-05	135.306	
2.43208E-05	139.638	
2.43258E-05	146.451	
2.43285E-05	150.293	
2.43337E-05	158.148	
2.43363E-05	162.101	
2.43406E-05	169.451	
2.43440E-05	175.163	
2.43476E-05	181.793	
2.43517E-05	189.572	
2.43545E-05	195.242	
2.43595E-05	205.423	
2.43615E-05	209.877	
2.43679E-05	224.358	
2.43684E-05	225.646	
2.43737E-05	238.602	
2.43763E-05	245.581	
2.43824E-05	261.727	
2.43843E-05	267.061	
2.43906E-05	285.45	
2.43922E-05	290.396	
2.43986E-05	310.286	
2.44001E-05	315.602	
2.44065E-05	336.976	
2.44081E-05	342.657	
2.44144E-05	365.493	
2.44160E-05	371.579	
2.44239E-05	402.149	
2.44250E-05	406.243	
2.44319E-05	434.571	
2.44356E-05	449.894	
2.44425E-05	479.981	
2.44488E-05	507.877	
2.44530E-05	527.41	
2.44636E-05	576.417	
2.44700E-05	605.924	
2.44848E-05	675.127	
2.44911E-05	704.805	
2.45059E-05	770.248	
2.45070E-05	774.903	
2.45176E-05	817.628	
2.45218E-05	833.026	
2.45282E-05	855.957	
2.45324E-05	869.206	
2.45385E-05	888.083	
2.45422E-05	897.561	
2.45485E-05	913.613	
2.45512E-05	918.703	
2.45588E-05	933.193	
2.45610E-05	935.962	
2.45668E-05	943.331	
2.45715E-05	946.858	
2.45747E-05	949.068	
2.45796E-05	950.357	
2.45808E-05	950.057	
2.45895E-05	947.64	
2.45898E-05	947.408	
2.45975E-05	940.358	
2.45990E-05	938.005	
2.46070E-05	925.886	
2.46088E-05	922.127	
2.46139E-05	911.708	
2.46178E-05	901.521	
2.46244E-05	884.275	
2.46276E-05	874.297	
2.46350E-05	850.716	
2.46382E-05	839.174	
2.46456E-05	811.966	
2.46488E-05	799.159	
2.46562E-05	769.042	
2.46593E-05	755.143	
2.46720E-05	699.162	
2.46752E-05	684.584	
2.46964E-05	586.852	
2.47038E-05	552.596	
2.47170E-05	493.44	
2.47228E-05	468.596	
2.47276E-05	448.331	
2.47382E-05	405.713	
2.47387E-05	403.701	
2.47461E-05	375.645	
2.47493E-05	364.274	
2.47540E-05	347.289	
2.47599E-05	327.767	
2.47620E-05	320.703	
2.47699E-05	295.923	
2.47704E-05	294.385	
2.47778E-05	272.976	
2.47810E-05	264.361	
2.47831E-05	258.655	
2.47911E-05	238.623	
2.47916E-05	237.393	
2.47990E-05	220.296	
2.48009E-05	216.375	
2.48069E-05	203.579	
2.48101E-05	197.406	
2.48129E-05	192.042	
2.48187E-05	181.548	
2.48194E-05	180.446	
2.48264E-05	168.864	
2.48286E-05	165.48	
2.48341E-05	157.381	
2.48373E-05	152.998	
2.48417E-05	147.026	
2.48494E-05	137.676	
2.48503E-05	136.722	
2.48571E-05	129.304	
2.48632E-05	123.231	
2.48647E-05	121.773	
2.48724E-05	115.056	
2.48762E-05	112.025	
2.48785E-05	110.247	
2.48852E-05	105.437	
2.48892E-05	102.825	
2.48919E-05	101.096	
2.48986E-05	97.2023	
2.49020E-05	95.3936	
2.49053E-05	93.7153	
2.49120E-05	90.6103	
2.49146E-05	89.5414	
2.49209E-05	87.0296	
2.49299E-05	84.0126	
2.49314E-05	83.5784	
2.49388E-05	81.5499	
2.49477E-05	79.5687	
2.49482E-05	79.4906	
2.49566E-05	78.0909	
2.49650E-05	77.0809	
2.49654E-05	77.0287	
2.49743E-05	76.4003	
2.49787E-05	76.2267	
2.49854E-05	76.1767	
2.49881E-05	76.1681	
2.49981E-05	76.5607	
2.50008E-05	76.7744	
2.50072E-05	77.2955	
2.50180E-05	78.6272	
2.50194E-05	78.7983	
2.50330E-05	81.0965	
2.50357E-05	81.6572	
2.50466E-05	83.9352	
2.50539E-05	85.6692	
2.50648E-05	88.3033	
2.50720E-05	90.1315	
2.50965E-05	96.3831	
2.50992E-05	97.0011	
2.51101E-05	99.5081	
2.51224E-05	101.894	
2.51296E-05	102.97	
2.51355E-05	103.856	
2.51446E-05	104.78	
2.51568E-05	105.39	
2.51614E-05	105.419	
2.51705E-05	105.145	
2.51809E-05	104.295	
2.51904E-05	103.014	
2.51999E-05	101.276	
2.52081E-05	99.431	
2.52090E-05	99.2242	
2.52226E-05	95.4872	
2.52353E-05	91.4201	
2.52362E-05	91.1278	
2.52498E-05	86.3044	
2.52625E-05	81.5647	
2.52861E-05	72.7142	
2.52988E-05	68.1947	
2.52997E-05	67.8706	
2.53133E-05	63.3943	
2.53224E-05	60.6837	
2.53315E-05	58.2257	
2.53406E-05	56.0436	
2.53494E-05	54.1991	
2.53582E-05	52.6468	
2.53641E-05	51.7787	
2.53726E-05	50.7737	
2.53810E-05	50.0488	
2.53865E-05	49.7579	
2.53894E-05	49.6089	
2.53979E-05	49.456	
2.54048E-05	49.5364	
2.54115E-05	49.788	
2.54182E-05	50.2064	
2.54193E-05	50.3097	
2.54283E-05	51.1518	
2.54372E-05	52.2821	
2.54462E-05	53.6645	
2.54551E-05	55.2949	
2.54685E-05	58.1117	
2.54730E-05	59.1671	
2.54819E-05	61.2988	
2.54998E-05	65.8958	
2.55222E-05	71.6899	
2.55356E-05	74.9295	
2.55490E-05	77.7696	
2.55580E-05	79.2984	
2.55624E-05	80.0683	
2.55743E-05	81.5529	
2.55830E-05	82.2707	
2.55938E-05	82.6876	
2.55956E-05	82.7053	
2.56063E-05	82.4984	
2.56152E-05	81.9179	
2.56237E-05	81.0065	
2.56250E-05	80.8606	
2.56371E-05	78.9867	
2.56465E-05	77.0822	
2.56501E-05	76.3504	
2.56635E-05	73.0438	
2.56733E-05	70.2987	
2.56769E-05	69.2931	
2.56948E-05	63.8392	
2.57002E-05	62.1635	
2.57261E-05	54.0155	
2.57270E-05	53.7494	
2.57395E-05	50.0033	
2.57529E-05	46.2553	
2.57619E-05	43.9344	
2.57717E-05	41.5625	
2.57825E-05	39.1926	
2.57923E-05	37.2324	
2.58012E-05	35.6257	
2.58102E-05	34.1826	
2.58191E-05	32.8975	
2.58284E-05	31.7256	
2.58380E-05	30.6745	
2.58476E-05	29.7778	
2.58504E-05	29.5534	
2.58572E-05	29.0291	
2.58667E-05	28.4166	
2.58763E-05	27.9301	
2.58859E-05	27.562	
2.58955E-05	27.3061	
2.59049E-05	27.1595	
2.59095E-05	27.1244	
2.59187E-05	27.1254	
2.59279E-05	27.2207	
2.59347E-05	27.36	
2.59372E-05	27.4123	
2.59464E-05	27.7042	
2.59556E-05	28.0942	
2.59648E-05	28.5849	
2.59740E-05	29.1796	
2.59858E-05	30.0979	
2.59976E-05	31.1982	
2.59996E-05	31.4075	
2.60054E-05	32.0403	
2.60153E-05	33.2124	
2.60251E-05	34.5145	
2.60349E-05	35.9432	
2.60428E-05	37.2054	
2.60497E-05	38.3182	
2.60644E-05	40.9389	
2.60821E-05	44.3288	
2.60841E-05	44.7081	
2.61116E-05	50.2092	
2.61135E-05	50.6045	
2.61332E-05	54.3552	
2.61410E-05	55.704	
2.61479E-05	56.8912	
2.61627E-05	59.0825	
2.61745E-05	60.5269	
2.61882E-05	61.8291	
2.62023E-05	62.7021	
2.62138E-05	63.0731	
2.62157E-05	63.0898	
2.62236E-05	63.1531	
2.62354E-05	62.99	
2.62491E-05	62.4984	
2.62590E-05	61.9509	
2.62688E-05	61.395	
2.62983E-05	59.5026	
2.63130E-05	58.7834	
2.63277E-05	58.4283	
2.63302E-05	58.416	
2.63366E-05	58.485	
2.63395E-05	58.5199	
2.63454E-05	58.753	
2.63484E-05	58.8738	
2.63572E-05	59.5134	
2.63651E-05	60.3816	
2.63670E-05	60.6037	
2.63744E-05	61.7299	
2.63798E-05	62.762	
2.63818E-05	63.1429	
2.63892E-05	64.882	
2.63911E-05	65.437	
2.63965E-05	66.9828	
2.64030E-05	69.1353	
2.64039E-05	69.4876	
2.64094E-05	71.6269	
2.64150E-05	74.0857	
2.64159E-05	74.4683	
2.64223E-05	77.708	
2.64245E-05	78.9221	
2.64288E-05	81.3738	
2.64339E-05	84.6535	
2.64348E-05	85.2171	
2.64406E-05	89.3489	
2.64410E-05	89.6469	
2.64465E-05	93.924	
2.64481E-05	95.3387	
2.64523E-05	98.969	
2.64547E-05	101.239	
2.64581E-05	104.52	
2.64613E-05	107.795	
2.64640E-05	110.61	
2.64679E-05	115.056	
2.64698E-05	117.277	
2.64744E-05	123.071	
2.64756E-05	124.556	
2.64810E-05	131.893	
2.64815E-05	132.484	
2.64873E-05	141.101	
2.64876E-05	141.609	
2.64931E-05	150.444	
2.64942E-05	152.284	
2.64986E-05	159.881	
2.65008E-05	163.93	
2.65040E-05	170.008	
2.65074E-05	176.568	
2.65095E-05	180.849	
2.65139E-05	190.238	
2.65150E-05	192.427	
2.65203E-05	204.699	
2.65232E-05	211.231	
2.65263E-05	219.111	
2.65314E-05	231.783	
2.65323E-05	234.35	
2.65383E-05	250.689	
2.65398E-05	254.725	
2.65463E-05	273.961	
2.65486E-05	280.829	
2.65545E-05	299.541	
2.65574E-05	308.953	
2.65629E-05	327.417	
2.65645E-05	333.13	
2.65713E-05	357.076	
2.65729E-05	363.093	
2.65797E-05	388.453	
2.65856E-05	410.743	
2.65881E-05	420.793	
2.66007E-05	471.281	
2.66024E-05	478.043	
2.66133E-05	522.749	
2.66318E-05	598.627	
2.66444E-05	647.741	
2.66511E-05	671.971	
2.66570E-05	693.067	
2.66637E-05	714.431	
2.66696E-05	732.982	
2.66755E-05	749.057	
2.66780E-05	755.867	
2.66864E-05	775.317	
2.66868E-05	776.112	
2.66948E-05	790.906	
2.66982E-05	795.454	
2.67049E-05	804.295	
2.67066E-05	805.624	
2.67133E-05	810.668	
2.67173E-05	811.976	
2.67194E-05	812.586	
2.67259E-05	811.88	
2.67267E-05	811.755	
2.67343E-05	807.182	
2.67351E-05	806.639	
2.67435E-05	796.827	
2.67452E-05	794.796	
2.67519E-05	783.337	
2.67536E-05	780.408	
2.67603E-05	765.88	
2.67620E-05	762.187	
2.67687E-05	744.853	
2.67704E-05	740.463	
2.67771E-05	720.125	
2.67830E-05	702.108	
2.67897E-05	678.837	
2.67956E-05	658.25	
2.68023E-05	632.822	
2.68082E-05	610.421	
2.68108E-05	600.35	
2.68276E-05	532.84	
2.68460E-05	458.268	
2.68587E-05	409.239	
2.68696E-05	368.931	
2.68713E-05	362.753	
2.68797E-05	333.584	
2.68834E-05	321.168	
2.68885E-05	304.687	
2.68944E-05	286.658	
2.68973E-05	277.688	
2.69047E-05	256.788	
2.69059E-05	253.224	
2.69141E-05	231.714	
2.69143E-05	231.203	
2.69223E-05	211.92	
2.69240E-05	208.18	
2.69305E-05	193.788	
2.69336E-05	187.307	
2.69360E-05	182.591	
2.69414E-05	172.088	
2.69437E-05	167.957	
2.69490E-05	158.652	
2.69542E-05	150.066	
2.69553E-05	148.365	
2.69616E-05	138.899	
2.69647E-05	134.516	
2.69679E-05	130.177	
2.69742E-05	122.155	
2.69752E-05	120.92	
2.69805E-05	114.814	
2.69857E-05	109.182	
2.69868E-05	108.068	
2.69931E-05	101.913	
2.69962E-05	99.079	
2.69994E-05	96.2783	
2.70057E-05	91.1264	
2.70068E-05	90.3365	
2.70120E-05	86.4363	
2.70170E-05	82.9832	
2.70173E-05	82.8322	
2.70229E-05	79.2964	
2.70284E-05	76.0389	
2.70287E-05	75.8908	
2.70345E-05	72.7837	
2.70403E-05	69.9524	
2.70491E-05	66.0583	
2.70521E-05	64.8819	
2.70578E-05	62.6718	
2.70666E-05	59.6809	
2.70698E-05	58.6896	
2.70753E-05	57.0587	
2.70841E-05	54.7526	
2.70876E-05	53.9308	
2.70928E-05	52.7371	
2.71016E-05	50.9773	
2.71053E-05	50.31	
2.71101E-05	49.483	
2.71184E-05	48.2445	
2.71266E-05	47.172	
2.71276E-05	47.0703	
2.71349E-05	46.2864	
2.71431E-05	45.5564	
2.71483E-05	45.19	
2.71514E-05	44.9838	
2.71596E-05	44.5731	
2.71679E-05	44.3081	
2.71691E-05	44.2906	
2.71761E-05	44.2113	
2.71844E-05	44.2665	
2.71926E-05	44.4725	
2.71997E-05	44.7691	
2.72003E-05	44.8072	
2.72101E-05	45.4501	
2.72194E-05	46.2688	
2.72286E-05	47.2911	
2.72394E-05	48.7659	
2.72501E-05	50.514	
2.72599E-05	52.3336	
2.72697E-05	54.389	
2.72794E-05	56.6356	
2.72892E-05	59.0873	
2.72941E-05	60.3268	
2.73137E-05	65.6915	
2.73186E-05	67.0687	
