E(MeV)	mcnp/Bi209:1
0.09105064	10.02318882
0.09105367	10.36335148
0.09105518	10.64340558
0.0910567	11.04102263
0.09105821	11.58884177
0.09105973	12.32992397
0.09106124	13.27416498
0.09106276	14.42009001
0.09106504	16.35092694
0.0910679	18.48987076
0.09106895	18.9974673
0.09107	19.28702131
0.09107052	19.34266012
0.09107157	19.27517186
0.09107315	18.75249518
0.09107499	17.65752003
0.09107739	15.87624119
0.09107898	14.72545128
0.09108058	13.71431711
0.09108217	12.89500693
0.09108377	12.25359683
0.09108536	11.7711651
0.09108696	11.4073276
0.09109015	10.92594122
0.09109334	10.6343685
0.09109653	10.44334944
0.0911061	10.13692025
0.09111248	10.0289482
0.09112524	9.904826027
0.091138	9.835328224
0.09116352	9.75697232
0.0912018	9.696425711
0.09122732	9.669476221
0.09127837	9.627867623
0.09132941	9.59275685
0.09138045	9.56255179
0.09140597	9.55592782
0.09141873	9.561631846
0.09143149	9.583362253
0.09144425	9.648737401
0.09145063	9.721877118
0.0914602	9.964041017
0.09146339	10.12363857
0.09146658	10.36397935
0.09146977	10.73793805
0.09147296	11.33775118
0.09147455	11.76356714
0.09147615	12.30461547
0.09147774	12.97246617
0.09147934	13.78534466
0.0914844	17.04092469
0.0914872	18.70243537
0.09148813	19.10700656
0.09149	19.5921417
0.09149093	19.65084939
0.09149279	19.40221661
0.09149559	18.27234273
0.09149886	16.39347871
0.09150306	14.16574759
0.09150446	13.581248
0.09150586	13.08110225
0.09150866	12.30165035
0.09151146	11.74930685
0.09151426	11.35288772
0.09151706	11.06180896
0.09152547	10.53773131
0.09153108	10.33796473
0.09154229	10.10062518
0.09155349	9.966673145
0.09157591	9.819499412
0.09160953	9.715923766
0.09163195	9.674876855
0.09167679	9.620961518
0.09172162	9.584205015
0.09181128	9.530509755
0.09203545	9.430017982
0.09221479	9.356054245
0.09239412	9.27953888
0.09257345	9.195855481
0.09266311	9.149187088
0.09275278	9.097270061
0.09279761	9.069437544
0.09284245	9.045202293
0.09286486	9.043626959
0.09287607	9.053456511
0.09288728	9.083171256
0.09290409	9.233956164
0.0929097	9.370636271
0.0929153	9.632684633
0.0929181	9.85544906
0.09292091	10.18653274
0.09292371	10.68079452
0.09292651	11.41304933
0.09292791	11.88993063
0.09292931	12.44540254
0.09293212	13.76395292
0.09293606	15.70001563
0.09293803	16.42510045
0.09294	16.81604298
0.09294098	16.86288364
0.09294295	16.65853539
0.09294591	15.743886
0.0929501	13.93087606
0.09295233	13.03305432
0.09295455	12.28372711
0.09295678	11.68517491
0.092959	11.223896
0.09296346	10.59328246
0.09297014	10.07072084
0.0929746	9.862643346
0.09298351	9.608044997
0.09299241	9.460926695
0.09301023	9.296918432
0.09301914	9.248086864
0.09305477	9.1322824
0.09307259	9.097005876
0.09312604	9.024278927
0.09323294	8.925791754
0.09344674	8.756291393
0.09358927	8.634607635
0.09380307	8.415126365
0.09390996	8.270285841
0.0939456	8.209022889
0.09399905	8.085366302
0.09401687	8.023603695
0.09403468	7.937435514
0.09404359	7.876147732
0.0940525	7.789367544
0.09406141	7.656885944
0.09406586	7.556166677
0.09407032	7.40887461
0.09407254	7.309200546
0.09407477	7.188757584
0.094077	7.05946196
0.09407923	6.964764795
0.09408145	6.99661772
0.09408368	7.280489856
0.09408479	7.546157104
0.09408702	8.31929461
0.09409	9.567499225
0.09409139	10.05888572
0.09409325	10.48506219
0.09409464	10.6030956
0.09409603	10.56623103
0.09409742	10.41478383
0.09409881	10.19716465
0.09410298	9.520074473
0.09410576	9.204832465
0.09410854	8.995159974
0.09411411	8.747436181
0.09411967	8.603378831
0.09412524	8.507589143
0.09413637	8.382826945
0.09414749	8.300199286
0.09415862	8.240291328
0.09418088	8.151798588
0.09420313	8.083285763
0.09422539	8.02482275
0.09435893	7.722698296
0.09444796	7.512495146
0.09458149	7.141540721
0.09462601	6.996353538
0.09467052	6.837166582
0.09471503	6.664419412
0.09473728	6.579532246
0.09475954	6.526452591
0.09477067	6.5583946
0.09477623	6.623696439
0.0947818	6.768181702
0.09478458	6.899045232
0.09478736	7.102360859
0.09479014	7.427735044
0.09479293	7.966164179
0.09479432	8.356817339
0.09479571	8.859138084
0.0947971	9.497869379
0.09479849	10.29482727
0.09479988	11.2624137
0.09480127	12.39539763
0.0948048	15.72351165
0.09480777	18.17331107
0.09480851	18.59532612
0.09481	19.11807406
0.09481074	19.20033516
0.09481222	19.00673734
0.09481333	18.57158133
0.09481445	17.92370104
0.09481724	15.7518032
0.09482115	12.6113589
0.09482245	11.75156068
0.09482376	11.00578749
0.09482506	10.38072027
0.09482637	9.854841268
0.09482898	9.058580113
0.09483159	8.504208357
0.0948342	8.107107425
0.09483681	7.812787205
0.09483942	7.587587128
0.09484725	7.148086878
0.09485247	6.961470865
0.09486291	6.709997019
0.09488901	6.363635027
0.09492032	6.112009061
0.09496208	5.856695551
0.09502471	5.562146191
0.09508734	5.419977668
0.0951291	5.499507857
0.09514998	5.628685647
0.09517498	5.89308009
0.09519998	6.31063333
0.09522498	6.919809511
0.09524999	7.752782666
0.09527499	8.821538481
0.09529999	10.10382231
0.09535	12.98899776
0.095375	14.34709016
0.0954	15.49104484
0.095425	16.35363372
0.09545001	16.92261634
0.09547501	17.22156949
0.09552501	17.25251607
0.09558046	16.79871529
0.09567181	15.75169409
0.09576315	14.79583751
0.09585449	14.02878572
0.09603719	12.94767558
0.09621988	12.24469943
0.09640257	11.75537708
0.09676795	11.11267134
0.09713333	10.69495207
0.09749872	10.38611216
0.09822948	9.911055411
0.09896025	9.472126898
0.09914294	9.335716612
0.09920384	9.278789395
0.09926473	9.207142909
0.09932563	9.099884262
0.09934085	9.060885978
0.0993713	8.94681471
0.09938653	8.856538863
0.09940175	8.714819944
0.09940936	8.605674977
0.09942078	8.34152418
0.09942459	8.199785369
0.09942839	8.007545888
0.0994322	7.738156485
0.099436	7.388924581
0.0994379	7.224217653
0.09943981	7.136398892
0.09944171	7.220108916
0.09944362	7.581702104
0.09944552	8.28350715
0.09944647	8.75781256
0.09945	10.88591618
0.09945192	11.91624166
0.09945384	12.59187217
0.09945512	12.80568006
0.0994564	12.84327507
0.09945768	12.73919469
0.09946279	11.74360039
0.09946779	10.95446098
0.09947198	10.57396078
0.09948036	10.1624955
0.09948874	9.94305023
0.0995055	9.70648188
0.09953064	9.533166257
0.09958092	9.367956905
0.09979884	9.092745487
0.1000001	8.918005461
0.10037	7.79029812
0.10054	7.492692511
0.10072	7.321286571
0.1009	6.826680632
0.10108	6.732874693
0.10126	6.992168753
0.10144	5.954362814
0.10162	5.630456874
0.1018	5.841750935
0.10198	4.785744996
0.10216	5.166739056
0.10234	7.534433117
0.10263	16.77592355
0.10264	17.96592322
0.10266	17.23492256
0.10268	17.4679219
0.1027	17.98692124
0.10274	18.67991992
0.10275	18.28091959
0.10277	18.42891893
0.10279	17.85091827
0.10281	18.37791761
0.10283	18.55191695
0.10285	17.96091629
0.10286	17.96091596
0.1029	17.32291464
0.10292	17.33291398
0.10294	18.17191332
0.10299	16.73291167
0.10301	16.75891101
0.10303	16.74091035
0.10305	16.94990969
0.10307	16.66790903
0.10309	15.91590837
0.1031	15.69490804
0.10312	15.49390738
0.10314	15.60690672
0.10316	15.43490606
0.10318	16.0309054
0.1032	15.53190474
0.10321	15.11490441
0.10323	15.50990375
0.10325	15.06890309
0.10327	15.02790243
0.10329	15.23890177
0.10331	14.55190111
0.10333	14.13190045
0.10334	15.15790012
0.10338	14.0248988
0.1034	13.99089814
0.10342	14.38289748
0.10344	13.20589682
0.10345	14.31589649
0.10349	13.38689517
0.10351	13.28089451
0.10353	13.42689385
0.10355	13.01889319
0.10362	13.37989088
0.10364	13.01089022
0.10376	12.44688626
0.10392	12.00988098
0.10402	12.01487768
0.10412	11.52887438
0.10421	11.45887141
0.10431	11.03586811
0.1044	11.08586514
0.10449	11.40286217
0.10468	10.5128559
0.10478	10.7518526
0.10487	10.59984964
0.10497	10.66284634
0.10506	10.45584337
0.10516	10.35584007
0.10525	11.0608371
0.10535	10.1258338
0.10544	9.809130827
0.10563	9.772824558
0.10573	9.951521258
0.10582	9.409018288
0.10592	9.466114988
0.10621	9.238205419
0.1063	8.76110245
0.1064	8.86439915
0.1065	8.78879585
0.10669	8.232289581
0.10679	8.321186281
0.10689	8.155282982
0.10708	7.080976712
0.10718	6.403873413
0.10728	7.005870113
0.10737	13.50776714
0.10742	15.00276549
0.10743	15.05776516
0.10744	14.80276483
0.10745	13.6097645
0.10746	14.10476417
0.10747	13.16376384
0.10748	13.78876351
0.10749	12.31076318
0.10755	12.1907612
0.10765	12.3127579
0.1077	14.41275625
0.10771	13.56875592
0.10772	12.22875559
0.10778	10.20475361
0.10788	9.346350315
0.10797	9.003447345
0.10807	8.489944046
0.10817	8.511440746
0.10837	7.694634147
0.10847	6.697630847
0.10857	5.944827547
0.10867	7.907824248
0.10877	14.85172095
0.10882	16.3607193
0.10883	16.86571897
0.10885	18.36371831
0.10886	18.15071798
0.10887	18.25671765
0.10888	16.92771732
0.10889	16.25171699
0.1089	16.82071666
0.10891	17.02471633
0.10894	16.69671534
0.10895	16.14671501
0.10896	15.03171468
0.10897	15.84171435
0.10898	15.28171402
0.10899	14.17071369
0.109	15.09071336
0.10901	15.53071303
0.10902	14.9007127
0.10903	15.70371237
0.10904	15.32471204
0.10906	16.54771138
0.10907	15.17871105
0.10908	15.15871072
0.10909	14.72271039
0.1091	13.89971006
0.10911	13.26070973
0.10912	13.6867094
0.10914	12.76970874
0.1093	11.67570346
0.1094	11.36470016
0.1095	10.91569686
0.1096	11.58569356
0.10965	13.34669191
0.10966	13.36569158
0.10967	12.66069125
0.10973	10.93868927
0.10994	10.10268234
0.11004	10.16867904
0.11024	9.819072443
0.11045	9.269565513
0.11055	9.416362214
0.11065	9.263058914
0.11075	9.511255614
0.11086	9.158751985
0.11116	8.673442086
0.11127	8.696338456
0.11137	8.262535156
0.11147	8.330531857
0.11158	7.934928227
0.11179	7.851321298
0.11189	7.536517998
0.11199	6.941514698
0.1121	6.530311069
0.1122	6.227407769
0.11231	5.39300414
0.11241	4.79320084
0.11252	5.49939721
0.11262	9.249293911
0.11273	14.84959028
0.11278	17.12258863
0.11279	16.0835883
0.1128	16.69558797
0.11281	16.56558764
0.11283	16.77858698
0.11284	16.29658665
0.11285	16.80558632
0.11286	16.00858599
0.11287	16.33658566
0.11288	16.28458533
0.11289	17.204585
0.1129	15.99758467
0.11291	15.63558434
0.11292	16.27158401
0.11293	15.75958368
0.11294	14.99758335
0.11295	15.49158302
0.11296	14.70158269
0.11297	15.67358236
0.11298	15.68658203
0.11299	14.9315817
0.113	14.98458137
0.11302	14.30758071
0.11304	14.10758005
0.11305	14.66957972
0.11306	13.92257939
0.11307	14.65857906
0.11308	13.74757873
0.11309	14.0635784
0.1131	14.11357807
0.11311	14.32157774
0.11312	13.72057741
0.11313	14.39257708
0.11314	13.24357675
0.11315	13.76457642
0.11316	13.77557609
0.11317	13.51957576
0.1132	13.87757477
0.11321	13.67557444
0.11322	13.17557411
0.11323	14.20257378
0.11324	12.95357345
0.1134	12.23556817
0.11351	12.94056454
0.11362	11.57656091
0.11372	11.18355761
0.11383	11.28455398
0.11404	10.64154706
0.11415	10.73954343
0.11437	10.55453617
0.11447	10.16353287
0.11458	11.32352924
0.11469	15.52752561
0.11475	13.72552363
0.11476	12.5355233
0.11482	10.87152132
0.11493	10.17551769
0.11504	9.919214058
0.11515	9.934610429
0.11547	9.69359987
0.11558	9.44389624
0.11569	9.316392611
0.1158	9.486788981
0.11591	9.277385351
0.11602	9.188681722
0.11613	9.334678092
0.11624	8.937874462
0.11635	9.067470833
0.11646	8.650167203
0.11657	8.762863574
0.11668	8.783159944
0.11691	8.267252355
0.11702	8.118248725
0.11713	7.680845095
0.11724	7.481241466
0.11746	6.828634206
0.11769	5.623826617
0.1178	4.995922988
0.11791	5.539719358
0.11803	8.679215398
0.11814	14.53241177
0.11821	16.54540946
0.11824	15.91440847
0.11825	16.40740814
0.11826	15.54440781
0.11829	15.90840682
0.1183	15.43740649
0.11833	14.8294055
0.11834	14.26740517
0.11835	14.86340484
0.11836	14.74540451
0.11837	15.21540418
0.11838	14.94040385
0.11839	14.22940352
0.11841	14.10840286
0.11842	14.61040253
0.11843	13.9104022
0.11844	14.00640187
0.11845	13.89040154
0.11846	14.48640121
0.11847	13.79340088
0.11848	13.82740055
0.11851	12.99639956
0.11857	13.29439758
0.11863	13.3513956
0.11864	13.85239527
0.11866	13.98539461
0.11868	15.64239395
0.11869	16.24739362
0.1187	17.38039329
0.11871	17.39139296
0.11872	17.28339263
0.11873	18.1263923
0.11875	16.12039164
0.11876	15.54639131
0.11877	13.68839098
0.11878	13.62939065
0.11879	12.75439032
0.11885	12.28738834
0.11897	11.98038438
0.11908	11.47638075
0.11931	10.84237316
0.11943	11.0973692
0.11954	12.25336557
0.11966	12.41536161
0.11977	10.52335798
0.11989	10.57135402
0.12	10.36617648
0.12012	10.14234752
0.12024	10.11834464
0.12035	9.956241996
0.12047	10.38533912
0.12059	12.57033624
0.1207	10.1283336
0.12082	9.840430718
0.12094	9.989027838
0.12105	9.499425198
0.12117	9.421822319
0.12129	9.512719439
0.12141	9.727716559
0.12152	9.42281392
0.12164	9.51831104
0.12176	9.291508161
0.12188	9.437205281
0.122	10.8903024
0.12211	9.760199762
0.12223	8.917396882
0.12235	8.358794003
0.12247	8.456791123
0.12259	8.177088243
0.12271	11.12128536
0.12283	12.07328248
0.12295	10.9592796
0.12307	10.61127672
0.12319	11.07127385
0.12331	10.13227097
0.12355	9.835665206
0.1238	9.704959207
0.12392	9.489556328
0.12404	9.653153448
0.1244	9.525044809
0.12453	10.75824169
0.12465	9.40983881
0.12477	9.27773593
0.12489	10.76423305
0.12502	9.729429931
0.12514	10.14322705
0.12526	9.384924172
0.12539	9.160521053
0.12551	9.253418173
0.12564	8.877515053
0.12576	8.947612174
0.12588	9.247209294
0.12601	9.080806175
0.12613	9.241303295
0.12626	9.068600175
0.12638	9.069297296
0.12663	8.927291297
0.12676	8.561088177
0.12688	9.611885297
0.12701	9.615282178
0.12714	9.185679058
0.12726	9.072176179
0.12739	8.723873059
0.12752	8.93956994
0.12764	8.81836706
0.1279	8.791460821
0.12802	8.815257941
0.12815	8.657654822
0.12828	8.666951702
0.12841	8.433648582
0.12866	8.530942583
0.12879	8.433139464
0.12892	8.688736344
0.12905	8.650033225
0.12918	9.126730105
0.12931	10.73412699
0.12944	8.840223866
0.12957	9.651020746
0.1297	10.20611763
0.12983	8.638914507
0.13009	8.283508268
0.13022	8.798205148
0.13035	8.263902029
0.13048	8.703698909
0.13061	10.29009579
0.13074	8.26909267
0.13101	8.021086191
0.13127	8.003779952
0.13154	7.752873473
0.13194	6.969963874
0.13207	6.320260755
0.1322	5.455957635
0.13234	8.819554275
0.13247	12.39105116
0.13261	10.2890478
0.13274	9.518344677
0.13288	9.148241317
0.13301	8.633238198
0.13315	8.619034838
0.13328	8.459731718
0.13342	8.412628359
0.13355	7.759625239
0.13383	8.52641852
0.13396	7.658015401
0.1341	7.372012041
0.13424	7.239808682
0.13437	7.344305562
0.13451	6.846002203
0.13465	6.631198843
0.13479	6.583895483
0.13492	6.337792364
0.13506	5.981689004
0.1352	6.543985645
0.13534	6.017882285
0.13548	6.140578926
0.13562	7.392575566
0.13576	9.419772207
0.13589	12.13196909
0.13597	14.28696717
0.13598	15.46796693
0.136	16.50996645
0.13601	16.18896621
0.13603	16.06496573
0.13605	15.15596525
0.13607	15.54896477
0.13608	14.68296453
0.1361	14.11896405
0.13611	14.20296381
0.13612	14.19396357
0.13614	13.70296309
0.13615	14.55196285
0.13617	14.70196237
0.13618	13.49896213
0.13619	13.81796189
0.13621	14.04696141
0.13622	14.54696117
0.13624	13.88296069
0.13625	13.06596045
0.13626	14.15396021
0.13631	13.22695901
0.13632	13.97595877
0.13635	12.98295805
0.13643	13.09295613
0.13671	12.01494941
0.13685	11.97694605
0.13713	11.18593933
0.13727	10.95393597
0.13741	10.88393261
0.13755	10.55092925
0.1377	10.55792565
0.13784	10.41192229
0.13798	9.985418934
0.13812	10.20591557
0.13827	9.928211975
0.13841	9.981608615
0.13855	9.703005256
0.13884	9.614498297
0.13899	9.636194697
0.13942	9.482684379
0.13957	9.263580779
0.14	9.115070461
0.14015	9.291167761
0.1403	10.93686506
0.14044	9.695462542
0.14059	8.847859843
0.14074	8.846057143
0.14088	8.910054623
0.14118	10.66584922
0.14133	9.119046525
0.14147	8.886844005
0.14162	8.803741306
0.14177	8.608038606
0.14192	8.636335907
0.14207	8.954833207
0.14222	9.020430508
0.14237	8.697827808
0.14252	8.716125109
0.14267	10.22182241
0.14282	8.58621971
0.14297	8.30291701
0.14312	8.398114311
0.14327	8.593811611
0.14342	8.442208912
0.14357	8.417806212
0.14372	8.212903513
0.14387	9.884000813
0.14403	9.416297934
0.14418	8.256195234
0.14433	7.936992535
0.14464	9.463486956
0.14479	8.583884256
0.14494	8.335281557
0.1451	8.412878677
0.14525	8.092175978
0.14556	8.013470399
0.14571	7.843967699
0.14587	9.18006482
0.14602	8.01896212
0.14618	8.547259241
0.14633	7.818956541
0.14649	8.707453662
0.14665	7.571350782
0.14712	7.463742324
0.14727	7.332239625
0.14743	7.031436745
0.14759	7.138733866
0.14775	7.750630986
0.14791	6.665528107
0.14806	6.885425407
0.14822	6.393822528
0.14838	6.090319648
0.14854	5.663016769
0.1487	5.159913889
0.14886	4.76041101
0.14902	4.06450813
0.14918	3.160305251
0.14934	2.117302371
0.1495	1.675899492
0.14966	3.788196612
0.14983	10.44669355
0.14991	15.91969211
0.14993	15.90669175
0.14995	16.72169139
0.14996	16.46669121
0.14998	17.17369085
0.14999	17.08169067
0.15001	17.89369031
0.15003	16.74268995
0.15004	16.92068977
0.15006	17.53468941
0.15008	17.03568905
0.15009	16.44768887
0.15011	17.99668851
0.15012	15.99168833
0.15014	17.19768797
0.15016	16.11768761
0.15017	15.85668743
0.1502	16.52468689
0.15022	15.71868653
0.15024	15.64668617
0.15025	15.73268599
0.15027	14.83368563
0.15029	15.51268527
0.1503	16.03368509
0.15032	15.11068473
0.15033	14.18968455
0.15035	14.89968419
0.15037	14.31368383
0.15038	14.78568365
0.1504	13.69968329
0.15042	14.12968293
0.15043	13.25068276
0.15045	12.9256824
0.15054	13.13968078
0.1507	12.2926779
0.15086	11.68567502
0.15103	11.21367196
0.15119	11.11066908
0.15152	10.39266314
0.15185	11.2496572
0.15201	14.48465432
0.15218	10.47565126
0.15251	9.735945322
0.15268	9.653442262
0.15284	9.441939383
0.15301	9.501136323
0.15318	9.321233264
0.15334	9.426830384
0.15351	10.24262733
0.15368	10.06162427
0.15384	8.959321386
0.15401	9.315418327
0.15418	9.216515267
0.15435	9.667512208
0.15452	9.564209148
0.15486	8.837203029
0.15503	8.92369997
0.1552	8.701696911
0.15537	8.802193851
0.15554	8.585690792
0.15588	8.777084673
0.15605	10.30658161
0.15622	8.495378554
0.1564	8.504375315
0.15657	8.410272255
0.15674	8.699769196
0.15691	9.536766136
0.15709	8.531162897
0.15726	8.589659837
0.15743	11.90855678
0.15761	9.533553539
0.15778	8.686750479
0.15813	8.27644418
0.15848	8.151037881
0.15866	7.998834642
0.15901	8.291728343
0.15936	7.986122044
0.15954	7.922018805
0.15972	7.961915565
0.1599	7.756612326
0.16	7.862181955
0.16025	8.126106902
0.16043	11.37450429
0.16053	12.73350284
0.16063	9.437501394
0.16081	7.977698784
0.16099	7.912696175
0.16117	7.675793565
0.16135	7.544790956
0.16153	8.515788346
0.16171	8.275985737
0.16189	9.897283128
0.16207	7.232080518
0.16226	7.288277764
0.16244	7.022675154
0.16262	7.101972545
0.1628	6.228869936
0.16299	5.515467181
0.16317	4.758264572
0.16335	8.997761962
0.16354	9.053459208
0.16372	7.179256599
0.16391	6.615553844
0.16409	10.96845123
0.16428	9.79114848
0.16446	9.076445871
0.16465	8.502343117
0.16483	8.136140507
0.16502	8.146537753
0.16521	8.071934999
0.16539	7.858132389
0.16558	7.804629635
0.16577	7.54452688
0.16596	7.405724126
0.16615	7.472621372
0.16633	7.198118762
0.16652	7.264416008
0.16671	7.502913253
0.1669	8.993010499
0.16709	8.601707745
0.16728	7.01970499
0.16747	6.608002236
0.16766	5.977999482
0.16786	5.209096582
0.16805	4.334293828
0.16824	4.156291074
0.16843	8.858688319
0.16862	11.63938556
0.16882	10.81838267
0.16901	10.26737991
0.1692	10.17837716
0.1694	8.721574257
0.16959	8.452871503
0.16998	8.145965849
0.17018	7.89286295
0.17037	8.004260196
0.17057	7.578457296
0.17076	7.488854542
0.17096	7.558651642
0.17116	9.014348743
0.17136	7.222545844
0.17155	7.365443089
0.17175	8.73874019
0.17195	7.547637291
0.17215	6.749734391
0.17235	6.659231492
0.17255	6.290028593
0.17275	6.407425693
0.17295	6.682622794
0.17315	6.128619895
0.17355	5.321214096
0.17375	5.529611197
0.17395	4.987708297
0.17415	3.894605398
0.17436	5.331702354
0.17456	10.56629945
0.17476	9.464396555
0.17497	8.032493511
0.17517	7.121690611
0.17538	8.092987567
0.17558	10.56028467
0.17579	6.306481623
0.17599	6.934278724
0.1762	5.10687568
0.1764	4.55107278
0.17661	4.235369736
0.17682	4.952266692
0.17702	3.979663792
0.17723	3.448560748
0.17744	3.736757704
0.17765	4.846354659
0.17786	6.404751615
0.17806	8.234148716
0.17827	9.201445672
0.17848	10.05624263
0.17869	10.58123958
0.1789	10.71923654
0.17912	10.65223335
0.17954	10.27422726
0.17975	10.40622422
0.17996	9.993321172
0.18	10.06057514
0.18018	10.36321852
0.18039	10.01321611
0.1806	9.232813694
0.18103	8.900808751
0.18124	9.071406336
0.18146	9.478803807
0.18168	8.468901278
0.18189	8.739798863
0.18211	9.168496334
0.18232	7.92419392
0.18254	7.554891391
0.18276	7.516088861
0.18298	8.832986332
0.18319	7.161783918
0.18341	6.929881388
0.18363	6.548678859
0.18385	6.62347633
0.18407	9.705073801
0.18429	7.304071271
0.18451	6.022668742
0.18473	5.961566213
0.18495	5.998463683
0.1854	6.87685851
0.18562	7.715155981
0.18584	8.706653451
0.18607	10.22615081
0.18629	10.57914828
0.18651	11.41214575
0.18674	13.1431431
0.18696	12.03514058
0.18719	11.59313793
0.18764	11.34413276
0.18787	11.01913011
0.18809	12.00012758
0.18832	11.04612494
0.18855	10.5331223
0.18878	10.90911965
0.189	11.65311712
0.18923	9.694814478
0.18946	10.10911183
0.18969	11.93910919
0.18992	11.78310654
0.19015	10.4471039
0.19062	9.877898497
0.19085	9.855295853
0.19155	9.381487805
0.19202	9.142182402
0.19225	8.876379758
0.19248	8.717377113
0.19296	8.091671595
0.19319	8.315968951
0.19343	7.401966191
0.19367	5.724663432
0.1939	7.794660788
0.19414	12.23405803
0.19438	12.49305527
0.19462	9.78915251
0.19486	10.90704975
0.1951	10.45204699
0.19534	10.35404423
0.19558	9.839241473
0.19582	9.555838714
0.19606	9.630135955
0.1963	11.2370332
0.19643	14.8150317
0.19646	16.08603136
0.19648	15.86803113
0.19651	14.41203078
0.19656	12.53203021
0.19669	10.34502871
0.19693	9.487925953
0.19718	9.175123079
0.19791	8.830714686
0.19816	8.783511812
0.1984	8.816909053
0.19865	8.736406179
0.1989	10.4550033
0.19914	9.204600545
0.19939	9.358597671
0.19964	8.594294797
0.2	8.549458658
0.20039	8.500887383
0.20064	10.09098528
0.20089	9.376583185
0.20114	8.362881086
0.20139	8.919278987
0.20164	8.023476887
0.20189	7.491474788
0.20215	7.946172605
0.2024	9.238370506
0.20265	8.544468407
0.20291	8.416666224
0.20316	8.205664124
0.20342	7.836661941
0.20367	7.733059842
0.20393	7.084357659
0.20418	8.83325556
0.20444	8.391853377
0.20496	6.99134901
0.20522	7.111546827
0.20548	9.952044644
0.20574	8.925042461
0.20626	8.263638095
0.20678	7.965233728
0.20704	7.942831545
0.2073	7.735329362
0.20783	7.664324912
0.20809	8.062822729
0.20836	7.536320462
0.20889	7.289616011
0.20915	7.658113828
0.20942	8.580311561
0.20969	7.302109294
0.20996	6.513107027
0.21022	6.205304844
0.21049	8.667102577
0.21076	7.487300309
0.21103	6.922698042
0.2113	6.735595775
0.21157	6.351493508
0.21184	6.124091241
0.21212	6.49138889
0.21239	5.177186623
0.21266	4.623484356
0.21293	4.865782089
0.21321	6.982079737
0.21348	8.39687747
0.21376	9.328375119
0.21403	9.192772852
0.21431	8.945770501
0.21459	8.56016815
0.21486	8.294065883
0.21514	7.866863532
0.21542	7.732561181
0.2157	7.43745883
0.21598	7.521356479
0.21625	6.751854211
0.21654	6.253051776
0.21682	5.945049425
0.2171	5.242147074
0.21738	5.211044723
0.21766	5.948542372
0.21795	4.795639937
0.21823	4.582437586
0.21851	7.400135235
0.2188	7.9635328
0.21908	9.308530449
0.21937	9.740828014
0.21965	9.738825663
0.21994	9.569123228
0.22023	9.781920793
0.22052	9.847618358
0.22081	8.120815922
0.2211	10.83181349
0.22139	10.47281105
0.22168	10.52980862
0.22197	9.511106182
0.22226	9.115403747
0.22255	9.169301312
0.22284	8.703898877
0.22314	8.420996358
0.22343	8.260893923
0.22373	8.393591404
0.22402	9.442488969
0.22432	7.63608645
0.22461	6.499984015
0.22491	5.805581496
0.22521	7.775778977
0.22551	10.18677646
0.2264	8.979668985
0.2267	8.703766466
0.22731	8.580961344
0.22761	9.881758825
0.22791	8.304256306
0.22821	9.106353787
0.22852	8.479351184
0.22882	7.769348665
0.22913	7.748846062
0.22943	7.623243543
0.22974	7.62854094
0.23004	7.489238421
0.23035	8.127135818
0.23066	8.381633215
0.23097	7.267230612
0.23128	6.770928009
0.23159	6.703225406
0.2319	6.727222803
0.23221	5.8256202
0.23252	5.388817597
0.23283	5.045314994
0.23315	5.810612307
0.23346	5.376409704
0.23377	6.515007101
0.23409	8.061604414
0.2344	9.246301811
0.23472	9.123699124
0.23504	8.775296437
0.23567	8.670991147
0.23599	8.06058846
0.23663	7.519583087
0.23695	7.1659804
0.23727	7.676377713
0.2376	8.326874942
0.23792	6.052272255
0.23824	5.919369568
0.23857	8.204366797
0.23889	9.89066411
0.23922	9.714061339
0.23954	7.770158652
0.23987	6.248755881
0.2402	5.74585311
0.24053	9.116850339
0.24085	9.474347652
0.24118	9.375744881
0.24151	8.964942111
0.24218	8.502136485
0.24251	9.701333714
0.24284	10.48063094
0.24318	8.004728088
0.24384	7.635622546
0.24418	7.695719691
0.24519	6.708811211
0.24553	6.510408356
0.24587	5.468905501
0.24621	4.520002646
0.24655	4.435099791
0.24689	5.692896936
0.24723	7.653894081
0.24757	10.35159123
0.24792	10.02358829
0.24826	9.498985433
0.24861	10.52758249
0.24895	9.639679639
0.2493	9.0559767
0.24965	8.344173761
0.25	8.287370823
0.25034	8.006068852
0.25069	7.931266823
0.25139	7.524262765
0.25174	8.704460736
0.2521	7.397858649
0.25245	6.930056621
0.2528	6.538754592
0.25316	5.828352505
0.25351	6.403050476
0.25387	11.24854839
0.25422	9.31394636
0.25458	8.907944274
0.25494	9.680742187
0.2553	7.9361401
0.25566	7.654538013
0.25602	7.602035926
0.25638	8.049333839
0.25674	7.863731753
0.2571	7.324229666
0.25747	7.109827521
0.25783	7.141225434
0.2582	7.794023289
0.25856	7.763821203
0.25893	7.075819058
0.2593	7.111616913
0.25966	6.221914826
0.26003	5.862512682
0.2604	5.636710537
0.26077	4.843008392
0.26114	3.345806247
0.26151	5.890304102
0.26189	5.5688019
0.26226	5.769399755
0.26264	5.389897552
0.26301	4.779895407
0.26339	5.020293205
0.26376	6.22779106
0.26414	6.571988857
0.26452	7.312586654
0.26528	9.454882249
0.26566	9.146480046
0.26604	9.510977843
0.26642	8.496475641
0.26681	9.21627338
0.26719	9.146171177
0.26758	9.814368916
0.26796	9.549966714
0.26835	8.868364453
