E(MeV)	pendfb7/Sm149:1	
1.69968E-07	15624.8544	
1.70183E-07	15537.6848	
1.70507E-07	15410.032	
1.70515E-07	15406.5425	
1.70905E-07	15252.9058	
1.71047E-07	15198.2038	
1.71590E-07	14989.0695	
1.71600E-07	14985.3524	
1.71626E-07	14975.1767	
1.72133E-07	14784.7987	
1.72353E-07	14702.0626	
1.72679E-07	14582.7205	
1.72690E-07	14578.8806	
1.73081E-07	14435.6985	
1.73227E-07	14383.488	
1.73775E-07	14187.8616	
1.73786E-07	14183.816	
1.73814E-07	14173.7056	
1.74511E-07	13930.9928	
1.74548E-07	13918.2093	
1.74889E-07	13802.4768	
1.75248E-07	13680.4734	
1.75288E-07	13666.8933	
1.75991E-07	13434.0183	
1.76001E-07	13430.7376	
1.76028E-07	13421.756	
1.76774E-07	13180.6482	
1.77119E-07	13071.8815	
1.77520E-07	12945.4553	
1.78243E-07	12723.0059	
1.78272E-07	12714.0771	
1.78582E-07	12621.271	
1.79025E-07	12488.3913	
1.79335E-07	12397.4537	
1.79374E-07	12386.141	
1.79784E-07	12266.3522	
1.79906E-07	12231.5219	
1.80476E-07	12068.7688	
1.80515E-07	12057.6636	
1.80542E-07	12049.7267	
1.81047E-07	11909.0917	
1.81308E-07	11836.6163	
1.81622E-07	11751.0972	
1.81661E-07	11740.4585	
1.82073E-07	11628.6882	
1.82197E-07	11595.7154	
1.82582E-07	11493.6665	
1.82815E-07	11431.9822	
1.82845E-07	11424.0866	
1.82969E-07	11391.9918	
1.83355E-07	11292.0121	
1.83616E-07	11224.4734	
1.83742E-07	11192.8117	
1.83975E-07	11134.0148	
1.84130E-07	11094.8335	
1.84394E-07	11028.0401	
1.84520E-07	10997.2192	
1.84909E-07	10901.2071	
1.85144E-07	10843.3743	
1.85173E-07	10836.3509	
1.85299E-07	10805.9536	
1.85691E-07	10711.8752	
1.85958E-07	10647.7272	
1.86084E-07	10618.1245	
1.86320E-07	10562.5974	
1.86477E-07	10525.9197	
1.86742E-07	10463.6458	
1.86870E-07	10434.4476	
1.87265E-07	10344.0802	
1.87503E-07	10289.4569	
1.87534E-07	10282.4651	
1.87661E-07	10254.0373	
1.88058E-07	10165.4803	
1.88325E-07	10105.6579	
1.88454E-07	10077.6068	
1.88693E-07	10025.5143	
1.88852E-07	9990.80102	
1.89124E-07	9931.62398	
1.89252E-07	9904.31057	
1.89652E-07	9819.22511	
1.89893E-07	9767.97404	
1.89922E-07	9761.75009	
1.90052E-07	9734.80525	
1.90453E-07	9651.4122	
1.90727E-07	9594.55025	
1.90856E-07	9568.30322	
1.91099E-07	9519.07027	
1.91461E-07	9445.68181	
1.91532E-07	9431.335	
1.92068E-07	9325.29502	
1.92312E-07	9276.85084	
1.92344E-07	9270.64994	
1.92677E-07	9206.1518	
1.93155E-07	9113.80306	
1.93287E-07	9088.91216	
1.93532E-07	9042.68835	
1.93901E-07	8973.21794	
1.93974E-07	8959.37558	
1.94721E-07	8821.85378	
1.94763E-07	8814.1242	
1.94793E-07	8808.60003	
1.95544E-07	8673.46628	
1.95618E-07	8660.15844	
1.96000E-07	8593.12874	
1.96444E-07	8515.21586	
1.96785E-07	8456.76813	
1.97245E-07	8377.99028	
1.97277E-07	8372.48208	
1.98109E-07	8233.12028	
1.98496E-07	8169.91643	
1.98949E-07	8095.87123	
1.99294E-07	8041.07356	
1.99758E-07	7967.49782	
2.00135E-07	7907.60477	
2.00212E-07	7895.44422	
2.00984E-07	7777.25338	
2.01027E-07	7770.61813	
2.01482E-07	7700.90777	
2.01832E-07	7649.20653	
2.02303E-07	7579.52176	
2.02474E-07	7554.35555	
2.02763E-07	7511.54034	
2.03115E-07	7461.31477	
2.03587E-07	7394.00705	
2.03759E-07	7369.49443	
2.04052E-07	7327.70716	
2.04406E-07	7278.90913	
2.04881E-07	7213.38929	
2.05053E-07	7189.76232	
2.05347E-07	7149.22488	
2.05703E-07	7101.80813	
2.06183E-07	7038.02067	
2.06356E-07	7015.00126	
2.06650E-07	6975.91743	
2.07008E-07	6929.83942	
2.07492E-07	6867.73362	
2.07667E-07	6845.30453	
2.07964E-07	6807.14605	
2.08325E-07	6762.36493	
2.08808E-07	6702.35317	
2.08984E-07	6680.49784	
2.09285E-07	6643.24006	
2.09648E-07	6599.71391	
2.10136E-07	6541.27254	
2.10312E-07	6520.19788	
2.10614E-07	6484.04009	
2.10979E-07	6441.72874	
2.11471E-07	6384.80932	
2.11648E-07	6364.26856	
2.11950E-07	6329.3929	
2.12318E-07	6288.25947	
2.12813E-07	6232.81828	
2.13218E-07	6187.64772	
2.13297E-07	6178.73235	
2.14164E-07	6085.14696	
2.14652E-07	6032.35574	
2.15525E-07	5941.25679	
2.16015E-07	5890.12458	
2.16356E-07	5855.73756	
2.16895E-07	5801.43519	
2.17269E-07	5763.64249	
2.17386E-07	5751.90561	
2.17960E-07	5695.92536	
2.18272E-07	5665.55565	
2.18651E-07	5628.61084	
2.18768E-07	5617.1959	
2.19343E-07	5562.97743	
2.19656E-07	5533.48549	
2.20040E-07	5497.36712	
2.20158E-07	5486.26471	
2.20504E-07	5454.71265	
2.20969E-07	5412.42538	
2.21053E-07	5404.7462	
2.21437E-07	5369.79113	
2.21555E-07	5358.99137	
2.21905E-07	5328.2086	
2.22373E-07	5286.98192	
2.22457E-07	5279.59799	
2.22842E-07	5245.7665	
2.22961E-07	5235.25976	
2.23314E-07	5205.22542	
2.23786E-07	5165.02986	
2.23870E-07	5157.93052	
2.24258E-07	5124.84521	
2.24379E-07	5114.62276	
2.24731E-07	5085.64603	
2.25207E-07	5046.45298	
2.25290E-07	5039.62823	
2.25683E-07	5007.27053	
2.25804E-07	4997.32405	
2.26159E-07	4969.04643	
2.26636E-07	4931.14753	
2.26722E-07	4924.26533	
2.27116E-07	4892.93781	
2.27238E-07	4883.25868	
2.27596E-07	4855.65996	
2.28077E-07	4818.69754	
2.28163E-07	4812.0773	
2.28557E-07	4781.74513	
2.28679E-07	4772.3252	
2.29041E-07	4745.38717	
2.29526E-07	4709.33555	
2.29611E-07	4702.96814	
2.30010E-07	4673.29371	
2.30133E-07	4664.12508	
2.30739E-07	4620.543	
2.31068E-07	4596.83664	
2.31471E-07	4567.8038	
2.31595E-07	4558.87934	
2.32204E-07	4516.489	
2.32537E-07	4493.30282	
2.32941E-07	4465.18369	
2.33066E-07	4456.49589	
2.33680E-07	4415.11961	
2.34014E-07	4392.58044	
2.34419E-07	4365.34445	
2.34544E-07	4356.88602	
2.35412E-07	4300.3047	
2.35500E-07	4294.58508	
2.36036E-07	4259.69381	
2.36406E-07	4236.33079	
2.36994E-07	4199.2281	
2.37535E-07	4165.1195	
2.37909E-07	4142.30286	
2.38501E-07	4106.16993	
2.39043E-07	4073.08253	
2.40016E-07	4015.60447	
2.40560E-07	3983.505	
2.40940E-07	3961.73641	
2.41540E-07	3927.45768	
2.41960E-07	3903.47777	
2.42089E-07	3896.06871	
2.42983E-07	3846.60407	
2.43072E-07	3841.65202	
2.43627E-07	3810.95571	
2.44011E-07	3790.41401	
2.44618E-07	3757.88384	
2.45043E-07	3735.12658	
2.45174E-07	3728.09544	
2.45820E-07	3694.58418	
2.46172E-07	3676.32939	
2.46597E-07	3654.27052	
2.46729E-07	3647.41994	
2.47381E-07	3614.68389	
2.47735E-07	3596.92439	
2.48165E-07	3575.31973	
2.48298E-07	3568.64455	
2.48951E-07	3536.87934	
2.49307E-07	3519.60076	
2.49742E-07	3498.43991	
2.49876E-07	3491.93524	
2.50532E-07	3461.00486	
2.50892E-07	3444.08695	
2.51327E-07	3423.56957	
2.51462E-07	3417.23046	
2.52125E-07	3387.00727	
2.52486E-07	3370.54365	
2.52922E-07	3350.64917	
2.53057E-07	3344.47073	
2.53726E-07	3314.93687	
2.54089E-07	3298.91458	
2.54530E-07	3279.42331	
2.54666E-07	3273.40107	
2.55336E-07	3244.73373	
2.55701E-07	3229.14023	
2.56147E-07	3210.04405	
2.56284E-07	3204.17407	
2.56958E-07	3176.2527	
2.57773E-07	3142.45316	
2.57868E-07	3138.51849	
2.57911E-07	3136.72965	
2.58863E-07	3098.49642	
2.59548E-07	3071.02689	
2.60054E-07	3051.31531	
2.61198E-07	3006.82844	
2.62122E-07	2971.96745	
2.62259E-07	2966.83136	
2.62857E-07	2944.27157	
2.63229E-07	2930.70135	
2.64065E-07	2900.13358	
2.64482E-07	2884.92581	
2.64526E-07	2883.30886	
2.64902E-07	2869.99254	
2.65741E-07	2840.28862	
2.66204E-07	2823.90239	
2.66304E-07	2820.48209	
2.66724E-07	2806.07433	
2.66866E-07	2801.17782	
2.67429E-07	2781.87988	
2.67897E-07	2765.83842	
2.67994E-07	2762.60187	
2.68561E-07	2743.73334	
2.68985E-07	2729.65243	
2.69129E-07	2724.86693	
2.69599E-07	2709.24221	
2.69696E-07	2706.10501	
2.70266E-07	2687.74025	
2.70838E-07	2669.29797	
2.71265E-07	2655.53515	
2.71310E-07	2654.07185	
2.71410E-07	2650.95511	
2.71982E-07	2633.07929	
2.72557E-07	2615.12767	
2.73032E-07	2600.29398	
2.73134E-07	2597.19685	
2.73564E-07	2584.15041	
2.73711E-07	2579.7165	
2.74288E-07	2562.24193	
2.74767E-07	2547.71615	
2.74867E-07	2544.78455	
2.75449E-07	2527.6939	
2.75883E-07	2514.9397	
2.76031E-07	2510.60514	
2.76513E-07	2496.45258	
2.76613E-07	2493.61017	
2.77197E-07	2476.97106	
2.78078E-07	2451.9071	
2.78222E-07	2447.79213	
2.78269E-07	2446.46636	
2.78958E-07	2427.44104	
2.79843E-07	2403.00271	
2.80034E-07	2397.72811	
2.80581E-07	2383.09335	
2.80731E-07	2379.07384	
2.81618E-07	2355.31177	
2.81814E-07	2350.06427	
2.82514E-07	2331.90837	
2.82959E-07	2320.34306	
2.83409E-07	2308.66712	
2.83605E-07	2303.57918	
2.84608E-07	2278.33097	
2.85358E-07	2259.44274	
2.85405E-07	2258.24022	
2.86413E-07	2233.62995	
2.87216E-07	2214.02155	
2.87777E-07	2200.74044	
2.89042E-07	2170.76641	
2.90216E-07	2143.78741	
2.90879E-07	2128.57026	
2.91907E-07	2105.64581	
2.92676E-07	2088.496	
2.92725E-07	2087.40414	
2.93759E-07	2065.05345	
2.94582E-07	2047.24535	
2.95004E-07	2038.39821	
2.95157E-07	2035.1807	
2.96249E-07	2012.27808	
2.96455E-07	2007.95216	
2.97505E-07	1986.58629	
2.97659E-07	1983.43848	
2.98339E-07	1969.61186	
2.98447E-07	1967.4844	
2.99394E-07	1948.77739	
3.00183E-07	1933.19111	
3.00233E-07	1932.1988	
3.00343E-07	1930.08307	
3.01293E-07	1911.88118	
3.02138E-07	1895.69298	
3.02251E-07	1893.58845	
3.02727E-07	1884.72333	
3.03209E-07	1875.77346	
3.04059E-07	1859.96609	
3.04169E-07	1857.97209	
3.05135E-07	1840.53521	
3.05294E-07	1837.67246	
3.05990E-07	1825.09805	
3.06101E-07	1823.16286	
3.07072E-07	1806.14646	
3.07882E-07	1791.96874	
3.07933E-07	1791.06611	
3.08046E-07	1789.14119	
3.09020E-07	1772.58086	
3.09887E-07	1757.85258	
3.10003E-07	1755.93748	
3.10491E-07	1747.87023	
3.10985E-07	1739.72589	
3.11857E-07	1725.34125	
3.11970E-07	1723.52636	
3.12961E-07	1707.65578	
3.13123E-07	1705.05018	
3.13838E-07	1693.60529	
3.14282E-07	1686.70903	
3.15778E-07	1663.4462	
3.15831E-07	1662.6245	
3.17568E-07	1636.3988	
3.17834E-07	1632.38325	
3.18455E-07	1623.29262	
3.18909E-07	1616.64133	
3.19855E-07	1602.77614	
3.19922E-07	1601.81826	
3.20936E-07	1587.39568	
3.21154E-07	1584.29454	
3.21887E-07	1573.87027	
3.21953E-07	1572.96423	
3.22634E-07	1563.55137	
3.23316E-07	1554.13851	
3.23877E-07	1546.39614	
3.23931E-07	1545.6476	
3.23998E-07	1544.75289	
3.24682E-07	1535.57615	
3.25369E-07	1526.36069	
3.25986E-07	1518.09434	
3.26057E-07	1517.17253	
3.26622E-07	1509.8105	
3.26744E-07	1508.22276	
3.27434E-07	1499.23835	
3.28058E-07	1491.11485	
3.28128E-07	1490.24185	
3.28821E-07	1481.47887	
3.29391E-07	1474.27107	
3.29514E-07	1472.71659	
3.30143E-07	1464.77061	
3.30210E-07	1463.94476	
3.30909E-07	1455.36491	
3.31608E-07	1446.78507	
3.32183E-07	1439.72789	
3.32239E-07	1439.04559	
3.32307E-07	1438.22996	
3.33009E-07	1429.8643	
3.33714E-07	1421.46333	
3.34347E-07	1413.9276	
3.34772E-07	1409.00695	
3.34999E-07	1406.37499	
3.35832E-07	1396.73612	
3.36472E-07	1389.32973	
3.36899E-07	1384.53856	
3.37839E-07	1373.97115	
3.37965E-07	1372.55374	
3.38610E-07	1365.30841	
3.39037E-07	1360.64325	
3.40471E-07	1344.99502	
3.40703E-07	1342.47152	
3.40760E-07	1341.84932	
3.41911E-07	1329.64513	
3.42922E-07	1318.9417	
3.43358E-07	1314.4537	
3.43591E-07	1312.05315	
3.45102E-07	1296.50661	
3.45539E-07	1292.13638	
3.46503E-07	1282.49741	
3.47294E-07	1274.59578	
3.49441E-07	1253.76406	
3.49499E-07	1253.19649	
3.51717E-07	1232.29923	
3.52403E-07	1226.01498	
3.52905E-07	1221.41706	
3.53953E-07	1211.83229	
3.55390E-07	1199.05176	
3.55897E-07	1194.54923	
3.56201E-07	1191.84315	
3.58160E-07	1174.93839	
3.58403E-07	1172.83833	
3.58463E-07	1172.32054	
3.59675E-07	1162.16383	
3.60737E-07	1153.25609	
3.61196E-07	1149.52097	
3.61441E-07	1147.52311	
3.62723E-07	1137.08458	
3.63031E-07	1134.58464	
3.64258E-07	1124.88204	
3.64505E-07	1122.92572	
3.65337E-07	1116.34978	
3.65412E-07	1115.77808	
3.66572E-07	1106.86889	
3.67595E-07	1099.01377	
3.67657E-07	1098.54144	
3.67732E-07	1097.97678	
3.68899E-07	1089.27722	
3.69989E-07	1081.15221	
3.70069E-07	1080.57036	
3.70711E-07	1075.92339	
3.71240E-07	1072.09773	
3.72341E-07	1064.12277	
3.72420E-07	1063.5717	
3.73600E-07	1055.27423	
3.73854E-07	1053.4901	
3.74707E-07	1047.49301	
3.74783E-07	1046.97169	
3.75973E-07	1038.84748	
3.77023E-07	1031.68448	
3.77086E-07	1031.25377	
3.77164E-07	1030.73892	
3.78360E-07	1022.80671	
3.79478E-07	1015.39837	
3.79961E-07	1012.29254	
3.80219E-07	1010.6313	
3.81891E-07	999.872795	
3.83442E-07	990.180297	
3.84317E-07	984.713512	
3.84802E-07	981.770105	
3.86430E-07	971.8971	
3.86692E-07	970.304934	
3.86757E-07	969.912368	
3.87654E-07	964.630945	
3.88885E-07	957.382121	
3.89211E-07	955.46356	
3.89970E-07	951.14133	
3.90116E-07	950.312925	
3.91354E-07	943.271595	
3.92510E-07	936.695294	
3.92595E-07	936.229133	
3.93276E-07	932.506188	
3.93423E-07	931.703297	
3.94254E-07	927.160051	
3.95089E-07	922.597635	
3.95837E-07	918.505106	
3.95923E-07	918.053373	
3.96610E-07	914.445672	
3.96758E-07	913.667643	
3.98017E-07	907.05446	
3.99193E-07	900.878036	
3.99280E-07	900.440371	
3.99972E-07	896.944994	
4.00542E-07	894.067436	
4.01815E-07	887.642167	
4.02577E-07	883.799825	
4.03089E-07	881.317686	
4.03363E-07	879.990034	
4.04366E-07	875.1286	
4.05650E-07	868.905436	
4.05990E-07	867.258337	
4.07362E-07	860.868867	
4.08506E-07	855.541178	
4.09088E-07	852.831305	
4.09431E-07	851.236566	
4.10815E-07	845.051855	
4.12902E-07	835.72524	
4.13427E-07	833.472284	
4.13708E-07	832.267214	
4.16053E-07	822.207462	
4.16402E-07	820.712646	
4.18983E-07	810.087717	
4.19580E-07	807.630486	
4.19932E-07	806.184426	
4.23492E-07	792.132237	
4.24318E-07	789.00271	
4.24923E-07	786.713665	
4.27082E-07	778.545964	
4.29729E-07	768.94144	
4.30702E-07	765.41308	
4.32158E-07	760.354725	
4.34353E-07	752.726669	
4.35201E-07	749.905252	
4.37668E-07	741.697788	
4.38035E-07	740.47821	
4.40750E-07	731.832882	
4.41378E-07	729.833555	
4.41748E-07	728.656971	
4.44181E-07	721.25222	
4.45493E-07	717.25746	
4.46362E-07	714.727086	
4.46999E-07	712.876377	
4.49269E-07	706.272731	
4.49841E-07	704.685699	
4.52054E-07	698.535896	
4.52699E-07	696.746724	
4.53078E-07	695.693816	
4.55573E-07	689.083068	
4.56919E-07	685.516664	
4.57810E-07	683.263566	
4.58463E-07	681.615719	
4.60792E-07	675.735919	
4.63648E-07	668.867396	
4.64698E-07	666.344388	
4.68245E-07	658.236294	
4.68637E-07	657.339518	
4.69552E-07	655.353293	
4.71218E-07	651.738382	
4.72610E-07	648.717606	
4.74207E-07	645.429622	
4.75539E-07	642.68802	
4.76616E-07	640.473305	
4.77222E-07	639.293271	
4.80254E-07	633.389201	
4.80656E-07	632.605682	
4.81594E-07	630.879466	
4.83303E-07	627.737993	
4.84731E-07	625.112839	
4.86369E-07	622.272619	
4.87735E-07	619.904375	
4.88840E-07	617.991417	
4.90492E-07	615.300399	
4.92984E-07	611.242317	
4.93946E-07	609.773128	
4.96747E-07	605.500527	
4.97163E-07	604.865646	
5.00245E-07	600.473279	
5.01377E-07	598.860248	
5.05628E-07	593.229119	
5.06614E-07	592.018338	
5.09914E-07	587.974664	
5.11637E-07	586.029652	
5.13074E-07	584.407856	
5.14236E-07	583.09825	
5.17068E-07	580.17983	
5.18596E-07	578.605384	
5.19255E-07	577.989103	
5.19608E-07	577.659466	
5.20900E-07	576.45354	
5.22554E-07	574.909825	
5.22992E-07	574.501246	
5.23657E-07	573.944402	
5.24759E-07	573.020933	
5.25871E-07	572.089635	
5.26233E-07	571.786612	
5.26984E-07	571.159367	
5.27425E-07	570.79024	
5.28096E-07	570.293901	
5.28930E-07	569.676555	
5.29769E-07	569.05572	
5.30610E-07	568.433142	
5.31451E-07	567.810563	
5.31896E-07	567.481006	
5.32292E-07	567.226075	
5.32934E-07	566.812595	
5.33133E-07	566.684692	
5.33694E-07	566.324343	
5.34259E-07	565.960939	
5.34825E-07	565.597536	
5.35390E-07	565.234133	
5.35956E-07	564.87073	
5.36405E-07	564.582182	
5.36521E-07	564.517188	
5.37087E-07	564.201657	
5.37652E-07	563.886125	
5.38218E-07	563.570595	
5.38788E-07	563.252389	
5.39359E-07	562.934185	
5.39730E-07	562.727112	
5.39815E-07	562.679494	
5.39929E-07	562.624549	
5.40499E-07	562.348788	
5.41070E-07	562.073027	
5.41640E-07	561.797267	
5.42210E-07	561.521508	
5.42780E-07	561.245748	
5.43212E-07	561.037177	
5.43245E-07	561.021188	
5.43643E-07	560.857942	
5.44075E-07	560.681142	
5.44506E-07	560.504343	
5.44937E-07	560.327545	
5.45369E-07	560.150747	
5.45800E-07	559.973949	
5.46231E-07	559.797152	
5.46602E-07	559.645092	
5.46663E-07	559.620433	
5.46694E-07	559.607702	
5.47094E-07	559.47394	
5.47527E-07	559.329358	
5.47962E-07	559.183961	
5.48542E-07	558.990098	
5.49122E-07	558.796237	
5.49702E-07	558.602376	
5.50162E-07	558.448447	
5.50282E-07	558.417507	
5.50862E-07	558.2673	
5.51442E-07	558.117094	
5.52022E-07	557.966888	
5.52607E-07	557.81541	
5.53192E-07	557.663932	
5.53572E-07	557.565357	
5.53660E-07	557.542748	
5.53777E-07	557.521612	
5.54361E-07	557.415533	
5.54946E-07	557.309455	
5.55531E-07	557.203377	
5.56409E-07	557.044262	
5.57178E-07	556.904841	
5.57291E-07	556.895701	
5.58176E-07	556.824481	
5.59061E-07	556.753263	
5.60241E-07	556.658305	
5.60621E-07	556.627678	
5.62826E-07	556.452997	
5.63533E-07	556.469749	
5.64724E-07	556.498006	
5.65916E-07	556.526263	
5.66405E-07	556.537842	
5.66810E-07	556.580446	
5.67709E-07	556.674898	
5.67770E-07	556.681302	
5.68610E-07	556.770689	
5.69512E-07	556.866556	
5.70003E-07	556.918825	
5.70413E-07	556.996503	
5.71314E-07	557.16731	
5.72218E-07	557.338597	
5.73127E-07	557.510848	
5.73622E-07	557.604565	
5.74036E-07	557.718374	
5.74945E-07	557.967996	
5.74999E-07	557.982838	
5.75854E-07	558.218726	
5.76763E-07	558.469523	
5.77261E-07	558.606842	
5.77680E-07	558.759087	
5.78597E-07	559.092173	
5.79514E-07	559.425257	
5.80430E-07	559.75834	
5.80931E-07	559.94033	
5.81347E-07	560.128861	
5.82269E-07	560.546825	
5.82332E-07	560.575164	
5.83194E-07	560.967107	
5.84118E-07	561.38747	
5.84622E-07	561.616665	
5.85043E-07	561.846834	
5.85967E-07	562.352954	
5.86894E-07	562.860504	
5.87826E-07	563.370913	
5.88334E-07	563.648615	
5.89070E-07	564.121939	
5.89747E-07	564.557401	
5.90313E-07	564.922196	
5.91556E-07	565.723224	
5.92066E-07	566.052165	
5.92809E-07	566.604808	
5.94063E-07	567.537061	
5.94746E-07	568.044759	
5.95831E-07	568.852363	
5.95944E-07	568.948231	
5.97835E-07	570.55125	
5.99616E-07	572.061166	
5.99788E-07	572.22494	
6.00363E-07	572.775252	
6.02903E-07	575.202281	
6.03423E-07	575.699556	
6.04872E-07	577.246328	
6.06728E-07	579.22897	
6.07251E-07	579.78838	
6.09999E-07	583.045493	
6.11112E-07	584.365129	
6.11871E-07	585.358165	
6.14994E-07	589.445535	
6.15170E-07	589.6983	
6.18899E-07	595.059651	
6.20385E-07	597.362782	
6.21517E-07	599.11742	
6.24145E-07	603.439002	
6.24926E-07	604.797719	
6.25644E-07	606.047755	
6.26785E-07	608.035159	
6.28894E-07	611.918683	
6.29436E-07	612.918341	
6.30948E-07	615.859915	
6.31553E-07	617.039442	
6.32098E-07	618.100809	
6.34225E-07	622.47162	
6.34772E-07	623.596709	
6.36237E-07	626.772386	
6.36296E-07	626.902073	
6.37457E-07	629.419825	
6.38248E-07	631.230329	
6.39601E-07	634.32387	
6.40153E-07	635.58622	
6.40342E-07	636.041182	
6.40954E-07	637.51624	
6.42306E-07	640.777125	
6.42860E-07	642.113388	
6.43321E-07	643.281674	
6.44341E-07	645.871706	
6.44410E-07	646.047316	
6.45364E-07	648.470253	
6.45580E-07	649.017903	
6.46387E-07	651.176932	
6.47410E-07	653.912465	
6.48092E-07	655.736154	
6.48310E-07	656.31895	
6.48501E-07	656.857099	
6.48774E-07	657.625232	
6.49459E-07	659.553556	
6.50147E-07	661.49002	
6.50835E-07	663.426485	
6.51052E-07	664.038637	
6.51522E-07	665.432014	
6.52210E-07	667.469472	
6.52616E-07	668.669907	
6.52898E-07	669.507353	
6.53586E-07	671.54585	
6.53806E-07	672.197291	
6.54274E-07	673.65645	
6.54964E-07	675.810009	
6.55658E-07	677.972662	
6.56178E-07	679.594651	
6.56571E-07	680.818967	
6.56699E-07	681.237283	
6.56765E-07	681.454087	
6.57219E-07	682.944218	
6.57739E-07	684.651262	
6.58259E-07	686.358312	
6.58780E-07	688.065356	
6.59300E-07	689.772404	
6.59348E-07	689.93075	
6.59820E-07	691.559798	
6.60342E-07	693.360481	
6.60866E-07	695.171313	
6.60937E-07	695.416178	
6.61391E-07	696.982953	
6.61916E-07	698.79472	
6.62137E-07	699.558365	
6.62440E-07	700.66089	
6.62965E-07	702.566693	
6.63490E-07	704.472505	
6.64014E-07	706.378314	
6.64539E-07	708.284126	
6.64937E-07	709.731452	
6.65064E-07	710.213783	
6.65133E-07	710.481028	
6.65588E-07	712.219607	
6.66116E-07	714.236905	
6.66645E-07	716.259875	
6.67174E-07	718.282843	
6.67703E-07	720.305817	
6.67750E-07	720.484159	
6.68232E-07	722.412582	
6.68761E-07	724.527449	
6.69290E-07	726.642319	
6.69353E-07	726.893804	
6.69868E-07	728.951843	
6.69996E-07	729.483182	
6.70701E-07	732.414055	
6.71407E-07	735.344935	
6.71986E-07	737.752054	
6.72118E-07	738.322111	
6.72190E-07	738.633599	
6.72830E-07	741.394391	
6.73541E-07	744.466788	
6.74122E-07	746.976883	
6.74253E-07	747.561279	
6.74964E-07	750.75442	
6.75027E-07	751.039197	
6.76031E-07	755.545612	
6.76258E-07	756.566381	
6.77098E-07	760.485467	
6.77421E-07	761.989296	
6.78401E-07	766.564845	
6.79195E-07	770.420671	
6.80292E-07	775.742943	
6.80555E-07	777.020643	
6.82709E-07	787.896616	
6.82736E-07	788.036464	
6.83163E-07	790.279564	
6.84180E-07	795.619902	
6.84876E-07	799.275819	
6.85263E-07	801.390188	
6.86059E-07	805.740738	
6.86345E-07	807.308734	
6.87048E-07	811.150882	
6.87431E-07	813.33073	
6.88523E-07	819.543532	
6.88954E-07	821.994412	
6.89221E-07	823.511248	
6.89615E-07	825.849831	
6.90343E-07	830.163024	
6.91071E-07	834.476222	
6.91412E-07	836.491396	
6.91800E-07	838.884418	
6.91874E-07	839.345782	
6.92528E-07	843.377525	
6.93259E-07	847.889852	
6.93603E-07	850.012372	
6.93993E-07	852.521493	
6.94727E-07	857.241473	
6.94794E-07	857.674452	
6.95461E-07	861.962981	
6.95800E-07	864.139397	
6.96196E-07	866.791659	
6.96930E-07	871.711849	
6.97003E-07	872.20373	
6.97664E-07	876.633421	
6.98009E-07	878.94833	
6.98398E-07	881.665771	
6.99135E-07	886.818104	
6.99212E-07	887.351543	
6.99876E-07	891.993662	
7.00219E-07	894.390567	
7.00616E-07	897.288462	
7.01427E-07	903.195926	
7.01727E-07	905.385435	
7.02441E-07	910.590737	
7.02838E-07	913.609771	
7.03654E-07	919.821749	
7.03948E-07	922.0605	
7.04669E-07	927.546248	
7.05062E-07	930.668026	
7.05881E-07	937.177462	
7.06182E-07	939.566234	
7.06897E-07	945.249487	
7.07302E-07	948.60917	
7.08121E-07	955.408116	
7.08422E-07	957.90477	
7.09144E-07	963.900142	
7.09542E-07	967.350927	
7.10368E-07	974.510844	
7.10662E-07	977.067073	
7.11392E-07	983.394661	
7.12168E-07	990.388021	
7.12614E-07	994.399478	
7.12890E-07	996.882061	
7.13674E-07	1004.16386	
7.14400E-07	1010.89987	
7.14879E-07	1015.47893	
7.15181E-07	1018.36056	
7.15911E-07	1025.35052	
7.16687E-07	1032.99634	
7.17145E-07	1037.51267	
7.17422E-07	1040.24932	
7.18933E-07	1055.61517	
7.18965E-07	1055.95128	
7.19416E-07	1060.68709	
7.20456E-07	1071.60188	
7.21701E-07	1085.07543	
7.21980E-07	1088.0992	
7.22762E-07	1096.83908	
7.23224E-07	1102.00169	
7.23504E-07	1105.12959	
7.24747E-07	1119.47721	
7.25027E-07	1122.71362	
7.25825E-07	1132.22802	
7.26283E-07	1137.68025	
7.26564E-07	1141.03025	
7.27819E-07	1156.48817	
7.28100E-07	1159.95712	
7.28889E-07	1169.99651	
7.29355E-07	1175.92671	
7.29637E-07	1179.51978	
7.30891E-07	1196.02255	
7.31173E-07	1199.74516	
