E(MeV)	W-nat
1.92757E-05	4134.05
1.92871E-05	3954.81
1.92901E-05	3909.62
1.93035E-05	3716.15
1.93045E-05	3702.36
1.93189E-05	3511.66
1.93200E-05	3498.19
1.93333E-05	3335.77
1.93364E-05	3298.79
1.93529E-05	3115.56
1.93549E-05	3094.23
1.93693E-05	2946.98
1.93858E-05	2791.91
1.93878E-05	2773.87
1.94043E-05	2631.51
1.94063E-05	2614.99
1.94228E-05	2484.56
1.94248E-05	2469.39
1.94413E-05	2349.63
1.94433E-05	2335.67
1.94598E-05	2225.46
1.94618E-05	2212.6
1.94783E-05	2110.96
1.94803E-05	2099.27
1.94988E-05	1995.32
1.95060E-05	1955.34
1.95173E-05	1898.36
1.95338E-05	1816.5
1.95400E-05	1788.42
1.95585E-05	1705.3
1.95626E-05	1688.26
1.95832E-05	1604.2
1.95852E-05	1596.43
1.96078E-05	1512.05
1.96304E-05	1434.84
1.96325E-05	1427.91
1.96531E-05	1363.53
1.96572E-05	1350.84
1.96819E-05	1280.02
1.96870E-05	1266.27
1.97065E-05	1214.82
1.97148E-05	1194.59
1.97312E-05	1154.72
1.97476E-05	1117.63
1.97600E-05	1090.24
1.97805E-05	1047.93
1.97888E-05	1031.25
1.98134E-05	984.813
1.98176E-05	977.183
1.98463E-05	927.518
1.98751E-05	881.906
1.98792E-05	875.921
1.99121E-05	828.757
1.99183E-05	820.035
1.99450E-05	785.864
1.99615E-05	765.148
1.99821E-05	741.504
1.99985E-05	722.909
2.00232E-05	697.211
2.00355E-05	684.595
2.00643E-05	657.437
2.00725E-05	649.823
2.01054E-05	621.7
2.01095E-05	618.254
2.01466E-05	589.6
2.01836E-05	563.692
2.01877E-05	561.029
2.02206E-05	540.272
2.02288E-05	535.552
2.02699E-05	512.653
2.02720E-05	511.541
2.03028E-05	496.591
2.03152E-05	490.798
2.03337E-05	482.982
2.03584E-05	472.927
2.03604E-05	472.182
2.03871E-05	462.893
2.04015E-05	458.135
2.04139E-05	454.596
2.04406E-05	447.439
2.04447E-05	446.427
2.04673E-05	441.868
2.04879E-05	438.243
2.04941E-05	437.445
2.05141E-05	435.366
2.05307E-05	434.022
2.05309E-05	434.012
2.05506E-05	433.97
2.05706E-05	434.572
2.05740E-05	434.804
2.05905E-05	436.822
2.06062E-05	439.453
2.06104E-05	440.378
2.06253E-05	444.4
2.06385E-05	448.561
2.06402E-05	449.2
2.06551E-05	455.556
2.06600E-05	457.93
2.06700E-05	463.46
2.06800E-05	469.518
2.06850E-05	472.866
2.06925E-05	478.516
2.07050E-05	488.903
2.07088E-05	492.358
2.07175E-05	501.222
2.07266E-05	511.363
2.07300E-05	515.557
2.07394E-05	528.007
2.07444E-05	535.184
2.07488E-05	542.028
2.07581E-05	557.846
2.07622E-05	565.276
2.07675E-05	575.715
2.07741E-05	589.684
2.07769E-05	596.04
2.07844E-05	614.258
2.07853E-05	616.712
2.07931E-05	638.318
2.07959E-05	646.748
2.08019E-05	665.577
2.08066E-05	681.699
2.08106E-05	696.518
2.08172E-05	722.219
2.08237E-05	751.271
2.08278E-05	770.437
2.08303E-05	782.877
2.08358E-05	811.865
2.08369E-05	817.944
2.08434E-05	856.791
2.08438E-05	858.766
2.08500E-05	900.114
2.08517E-05	912.232
2.08563E-05	945.696
2.08597E-05	972.692
2.08625E-05	995.881
2.08681E-05	1045.15
2.08687E-05	1050.87
2.08744E-05	1105.51
2.08750E-05	1111.81
2.08806E-05	1171.99
2.08813E-05	1178.92
2.08869E-05	1245.11
2.08875E-05	1252.73
2.08931E-05	1325.41
2.08937E-05	1333.78
2.08994E-05	1413.45
2.09000E-05	1422.62
2.09056E-05	1509.53
2.09112E-05	1603.87
2.09119E-05	1614.86
2.09169E-05	1705.67
2.09181E-05	1729.44
2.09225E-05	1815.25
2.09244E-05	1853.69
2.09281E-05	1932.89
2.09306E-05	1987.96
2.09338E-05	2058.81
2.09369E-05	2132.55
2.09394E-05	2193.18
2.09431E-05	2288.3
2.09472E-05	2394.03
2.09494E-05	2453.56
2.09538E-05	2576.2
2.09588E-05	2722.5
2.09625E-05	2835.22
2.09650E-05	2913.66
2.09713E-05	3114.26
2.09737E-05	3197.45
2.09800E-05	3410.15
2.09825E-05	3498.22
2.09937E-05	3903.08
2.09956E-05	3972.12
2.10200E-05	4883.68
2.10250E-05	5066.07
2.10325E-05	5334.99
2.10362E-05	5463.13
2.10432E-05	5694.9
2.10475E-05	5827.26
2.10513E-05	5940.44
2.10578E-05	6118.3
2.10590E-05	6150.93
2.10654E-05	6304.14
2.10665E-05	6327.65
2.10740E-05	6474.54
2.10745E-05	6482.95
2.10815E-05	6586.6
2.10835E-05	6610.32
2.10890E-05	6664.67
2.10910E-05	6678.19
2.10968E-05	6705.4
2.10995E-05	6712.4
2.10997E-05	6712.44
2.11029E-05	6708.15
2.11080E-05	6694.45
2.11105E-05	6679.44
2.11155E-05	6639.91
2.11180E-05	6612.2
2.11240E-05	6533.66
2.11270E-05	6484.88
2.11325E-05	6384.76
2.11350E-05	6332.45
2.11400E-05	6218.53
2.11450E-05	6091.54
2.11500E-05	5956.39
2.11531E-05	5863.77
2.11612E-05	5612.33
2.11625E-05	5571.11
2.11725E-05	5228.97
2.11750E-05	5139.79
2.11913E-05	4543.57
2.11969E-05	4336.71
2.12112E-05	3807.85
2.12150E-05	3673.93
2.12216E-05	3443.72
2.12250E-05	3327.22
2.12316E-05	3109.43
2.12350E-05	2999.86
2.12403E-05	2834.54
2.12431E-05	2750.81
2.12491E-05	2578.83
2.12525E-05	2483.52
2.12556E-05	2399.69
2.12619E-05	2239.1
2.12628E-05	2215.73
2.12681E-05	2088.88
2.12684E-05	2081.6
2.12741E-05	1955.82
2.12744E-05	1949.11
2.12797E-05	1838.21
2.12806E-05	1819.45
2.12853E-05	1728.35
2.12869E-05	1699.29
2.12909E-05	1625.98
2.12931E-05	1588.25
2.12966E-05	1530.78
2.12994E-05	1485.89
2.13022E-05	1442.42
2.13056E-05	1391.88
2.13084E-05	1351.85
2.13119E-05	1305.62
2.13153E-05	1260.9
2.13181E-05	1226.44
2.13222E-05	1178.33
2.13244E-05	1153.94
2.13291E-05	1103.46
2.13306E-05	1087.62
2.13359E-05	1036.06
2.13400E-05	998.952
2.13428E-05	974.502
2.13484E-05	928.513
2.13497E-05	918.753
2.13566E-05	868.27
2.13569E-05	866.094
2.13622E-05	830.832
2.13653E-05	811.141
2.13687E-05	790.454
2.13738E-05	762.001
2.13753E-05	753.496
2.13819E-05	719.701
2.13822E-05	718.174
2.13884E-05	688.983
2.13906E-05	679.282
2.13950E-05	660.828
2.14019E-05	633.5
2.14037E-05	626.441
2.14125E-05	595.626
2.14131E-05	593.556
2.14212E-05	568.076
2.14244E-05	558.845
2.14300E-05	543.079
2.14362E-05	526.534
2.14384E-05	521.034
2.14469E-05	500.948
2.14487E-05	496.671
2.14525E-05	488.543
2.14613E-05	470.498
2.14638E-05	465.632
2.14750E-05	445.118
2.14800E-05	436.524
2.14863E-05	426.482
2.14975E-05	409.422
2.14988E-05	407.624
2.15088E-05	394.13
2.15175E-05	382.917
2.15200E-05	379.901
2.15313E-05	366.997
2.15381E-05	359.472
2.15425E-05	354.983
2.15575E-05	340.392
2.15625E-05	335.794
2.15725E-05	327.188
2.15869E-05	315.472
2.15875E-05	314.992
2.16025E-05	304.071
2.16112E-05	298.001
2.16175E-05	293.942
2.16325E-05	284.652
2.16437E-05	278.005
2.16500E-05	274.549
2.16700E-05	264.062
2.16719E-05	263.128
2.16900E-05	254.674
2.17075E-05	246.906
2.17100E-05	245.868
2.17300E-05	237.953
2.17431E-05	232.984
2.17500E-05	230.538
2.17700E-05	223.724
2.17787E-05	220.858
2.17900E-05	217.415
2.18141E-05	210.358
2.18263E-05	206.943
2.18422E-05	202.812
2.18703E-05	195.862
2.18813E-05	193.272
2.18984E-05	189.525
2.19266E-05	183.644
2.19437E-05	180.184
2.19547E-05	178.152
2.19828E-05	173.117
2.20063E-05	169.061
2.20109E-05	168.308
2.20453E-05	162.982
2.20688E-05	159.491
2.20859E-05	157.125
2.21266E-05	151.759
2.21500E-05	148.773
2.21672E-05	146.754
2.22078E-05	142.146
2.22250E-05	140.257
2.22484E-05	137.86
2.22891E-05	133.827
2.23000E-05	132.771
2.23297E-05	130.119
2.23781E-05	125.914
2.24000E-05	124.072
2.24344E-05	121.412
2.24906E-05	117.194
2.25000E-05	116.51
2.25469E-05	113.348
2.25937E-05	110.269
2.26031E-05	109.695
2.26594E-05	106.337
2.26875E-05	104.695
2.27156E-05	103.177
2.28000E-05	98.7459
2.28125E-05	98.1067
2.28750E-05	95.1769
2.29375E-05	92.3167
2.29500E-05	91.7918
2.30250E-05	88.7154
2.30750E-05	86.707
2.31000E-05	85.7892
2.31750E-05	83.0907
2.32250E-05	81.3304
2.32875E-05	79.3164
2.33750E-05	76.5677
2.34000E-05	75.8467
2.35125E-05	72.6807
2.35250E-05	72.3364
2.36250E-05	69.8089
2.36832E-05	68.3673
2.37375E-05	67.1352
2.38497E-05	64.6392
2.38500E-05	64.6334
2.39625E-05	62.3894
2.40162E-05	61.3387
2.40789E-05	60.2101
2.41827E-05	58.3781
2.41972E-05	58.1458
2.43155E-05	56.2931
2.44167E-05	54.7416
2.44338E-05	54.5072
2.45521E-05	52.9257
2.46428E-05	51.7428
2.46756E-05	51.3616
2.48095E-05	49.8533
2.48690E-05	49.2066
2.49434E-05	48.4916
2.49880E-05	48.0752
2.50921E-05	47.1332
2.50996E-05	47.075
2.52111E-05	46.2533
2.52855E-05	45.7376
2.53153E-05	45.5432
2.53599E-05	45.3057
2.54343E-05	44.9438
2.55086E-05	44.6209
2.55235E-05	44.5655
2.55830E-05	44.4188
2.56611E-05	44.285
2.57020E-05	44.2459
2.57132E-05	44.2487
2.57652E-05	44.2985
2.58173E-05	44.3908
2.58210E-05	44.401
2.58693E-05	44.5947
2.59214E-05	44.862
2.59400E-05	44.9789
2.59605E-05	45.142
2.59995E-05	45.4978
2.60367E-05	45.8839
2.60516E-05	46.0594
2.60739E-05	46.3545
2.60888E-05	46.5755
2.61111E-05	46.9442
2.61483E-05	47.629
2.61825E-05	48.3342
2.61854E-05	48.4032
2.62226E-05	49.3614
2.62449E-05	49.9948
2.62505E-05	50.169
2.62784E-05	51.1121
2.63074E-05	52.1836
2.63089E-05	52.2439
2.63327E-05	53.2879
2.63565E-05	54.4115
2.63632E-05	54.7529
2.63803E-05	55.6986
2.64041E-05	57.1173
2.64123E-05	57.6457
2.64279E-05	58.726
2.64491E-05	60.3135
2.64517E-05	60.5216
2.64755E-05	62.5827
2.64859E-05	63.5582
2.64956E-05	64.5267
2.65119E-05	66.276
2.65227E-05	67.5028
2.65283E-05	68.1772
2.65447E-05	70.2816
2.65499E-05	70.9966
2.65610E-05	72.6187
2.65774E-05	75.1598
2.65796E-05	75.5315
2.65938E-05	78.015
2.66019E-05	79.5588
2.66101E-05	81.182
2.66242E-05	84.1865
2.66250E-05	84.3535
2.66384E-05	87.5561
2.66466E-05	89.6433
2.66518E-05	91.0486
2.66652E-05	94.905
2.66689E-05	96.0536
2.66785E-05	99.1864
2.66838E-05	100.998
2.66919E-05	103.965
2.66986E-05	106.579
2.67053E-05	109.31
2.67135E-05	112.877
2.67154E-05	113.727
2.67254E-05	118.592
2.67284E-05	120.128
2.67358E-05	124.156
2.67432E-05	128.46
2.67462E-05	130.26
2.67544E-05	135.559
2.67566E-05	137.064
2.67656E-05	143.522
2.67670E-05	144.649
2.67775E-05	153.126
2.67782E-05	153.774
2.67853E-05	160.2
2.67886E-05	163.428
2.67931E-05	167.916
2.67990E-05	174.267
2.68009E-05	176.341
2.68087E-05	185.59
2.68094E-05	186.53
2.68169E-05	196.345
2.68199E-05	200.542
2.68251E-05	208.181
2.68277E-05	212.267
2.68332E-05	221.328
2.68355E-05	225.21
2.68414E-05	235.925
2.68433E-05	239.513
2.68496E-05	252.144
2.68511E-05	255.33
2.68578E-05	270.214
2.68600E-05	275.486
2.68639E-05	285.058
2.68675E-05	294.177
2.68701E-05	301.129
2.68749E-05	314.79
2.68775E-05	322.4
2.68823E-05	337.379
2.68842E-05	343.338
2.68898E-05	362.211
2.68909E-05	366.114
2.68972E-05	389.442
2.68976E-05	390.861
2.69043E-05	417.756
2.69046E-05	419.33
2.69110E-05	446.936
2.69121E-05	452.062
2.69177E-05	478.455
2.69191E-05	485.848
2.69244E-05	512.434
2.69258E-05	520.452
2.69325E-05	557.454
2.69329E-05	559.562
2.69392E-05	597.398
2.69407E-05	606.517
2.69459E-05	640.031
2.69485E-05	657.172
2.69526E-05	685.374
2.69563E-05	711.697
2.69627E-05	758.386
2.69641E-05	769.641
2.69694E-05	810.766
2.69738E-05	846.772
2.69790E-05	890.513
2.69827E-05	922.445
2.69887E-05	975.625
2.69961E-05	1043.56
2.70032E-05	1110.58
2.70125E-05	1200.54
2.70266E-05	1339.43
2.70415E-05	1485.71
2.70445E-05	1514.02
2.70549E-05	1611.25
2.70579E-05	1637.53
2.70680E-05	1723.97
2.70708E-05	1746.41
2.70776E-05	1797.86
2.70802E-05	1815.99
2.70872E-05	1862.24
2.70895E-05	1876.3
2.70961E-05	1912.48
2.70979E-05	1920.99
2.71050E-05	1952.24
2.71062E-05	1956.47
2.71139E-05	1980.6
2.71151E-05	1983.28
2.71229E-05	1997.18
2.71235E-05	1997.85
2.71294E-05	2001.41
2.71307E-05	2001.26
2.71371E-05	1997.82
2.71389E-05	1995.38
2.71461E-05	1982.33
2.71478E-05	1977.53
2.71550E-05	1954.97
2.71568E-05	1947.87
2.71639E-05	1916.37
2.71654E-05	1908.68
2.71711E-05	1877.59
2.71728E-05	1867.14
2.71824E-05	1804.69
2.71824E-05	1804.17
2.71920E-05	1731.35
2.71928E-05	1724.66
2.72033E-05	1635.57
2.72051E-05	1619.92
2.72178E-05	1502.9
2.72185E-05	1495.87
2.72549E-05	1141.43
2.72594E-05	1099.26
2.72683E-05	1016.51
2.72739E-05	966.455
2.72773E-05	937.104
2.72854E-05	867.717
2.72862E-05	861.559
2.72955E-05	787.668
2.72959E-05	784.787
2.73037E-05	726.892
2.73055E-05	713.676
2.73115E-05	672.634
2.73156E-05	645.675
2.73193E-05	621.954
2.73256E-05	583.557
2.73271E-05	574.78
2.73323E-05	545.688
2.73356E-05	527.463
2.73397E-05	506.337
2.73423E-05	493.27
2.73472E-05	470.148
2.73490E-05	461.511
2.73546E-05	436.863
2.73557E-05	432.079
2.73620E-05	406.328
2.73624E-05	404.859
2.73691E-05	379.77
2.73695E-05	378.447
2.73758E-05	356.679
2.73769E-05	353.036
2.73825E-05	335.412
2.73844E-05	329.86
2.73899E-05	313.753
2.73918E-05	308.671
2.73961E-05	297.404
2.74007E-05	285.757
2.74022E-05	282.175
2.74097E-05	265.289
2.74104E-05	263.665
2.74186E-05	246.973
2.74268E-05	231.963
2.74275E-05	230.683
2.74349E-05	218.4
2.74364E-05	216.095
2.74431E-05	206.13
2.74454E-05	203.011
2.74513E-05	195.011
2.74543E-05	191.247
2.74591E-05	185.358
2.74632E-05	180.657
2.74669E-05	176.555
2.74744E-05	168.809
2.74747E-05	168.438
2.74825E-05	161.08
2.74855E-05	158.446
2.74929E-05	152.142
2.74967E-05	149.2
2.75034E-05	144.123
2.75078E-05	140.957
2.75138E-05	136.926
2.75227E-05	131.259
2.75242E-05	130.361
2.75346E-05	124.454
2.75376E-05	122.862
2.75446E-05	119.258
2.75525E-05	115.491
2.75547E-05	114.462
2.75673E-05	108.986
2.75681E-05	108.677
2.75815E-05	103.492
2.75822E-05	103.221
2.75948E-05	98.8611
2.76045E-05	95.7275
2.76082E-05	94.5897
2.76216E-05	90.7361
2.76268E-05	89.32
2.76350E-05	87.2143
2.76491E-05	83.7846
2.76499E-05	83.6129
2.76662E-05	80.0689
2.76714E-05	79.0085
2.76826E-05	76.8623
2.76990E-05	73.8986
2.77012E-05	73.5165
2.77153E-05	71.2305
2.77250E-05	69.7503
2.77317E-05	68.7822
2.77481E-05	66.541
2.77607E-05	64.8953
2.77644E-05	64.4415
2.77830E-05	62.2923
2.77964E-05	60.8307
2.78038E-05	60.0665
2.78247E-05	58.0503
2.78321E-05	57.3689
2.78455E-05	56.2115
2.78663E-05	54.5065
2.78678E-05	54.3908
2.78871E-05	52.9708
2.79072E-05	51.5685
2.79080E-05	51.5196
2.79392E-05	49.5879
2.79541E-05	48.7269
2.79682E-05	47.9655
2.79972E-05	46.4974
2.80165E-05	45.5734
2.80262E-05	45.1453
2.80552E-05	43.9325
2.80790E-05	42.9887
2.80842E-05	42.7961
2.81132E-05	41.7784
2.81415E-05	40.8341
2.81422E-05	40.8109
2.81712E-05	39.9501
2.82084E-05	38.9021
2.82159E-05	38.7034
2.82456E-05	37.9648
2.82828E-05	37.0891
2.82903E-05	36.9223
2.83200E-05	36.3074
2.83572E-05	35.5754
2.83944E-05	34.8756
2.84018E-05	34.7427
2.84502E-05	33.95
2.84966E-05	33.2295
2.84985E-05	33.2021
2.85524E-05	32.4685
2.86082E-05	31.7493
2.86175E-05	31.6351
2.86640E-05	31.116
2.87198E-05	30.5221
2.87755E-05	29.9535
2.87960E-05	29.7532
2.88313E-05	29.4418
2.88871E-05	28.9695
2.89522E-05	28.4399
2.89894E-05	28.1495
2.90266E-05	27.8872
2.91009E-05	27.385
2.91753E-05	26.9021
2.92125E-05	26.6689
2.92497E-05	26.4571
2.93241E-05	26.0479
2.94356E-05	25.4575
2.95100E-05	25.1153
2.95993E-05	24.7167
2.97331E-05	24.1391
2.97777E-05	23.9536
2.98670E-05	23.618
3.00009E-05	23.132
3.00455E-05	22.9749
3.01347E-05	22.6877
3.02686E-05	22.2691
3.04025E-05	21.8609
3.05810E-05	21.3783
3.07595E-05	20.9086
3.09380E-05	20.4957
3.11165E-05	20.0919
3.12950E-05	19.6959
3.14735E-05	19.3499
3.17412E-05	18.8407
3.18305E-05	18.6745
3.20090E-05	18.3748
3.22767E-05	17.9341
3.23660E-05	17.7896
3.25445E-05	17.5316
3.28122E-05	17.1509
3.30800E-05	16.7758
3.34370E-05	16.3387
3.37940E-05	15.9088
3.41510E-05	15.5295
3.45080E-05	15.1557
3.48650E-05	14.8237
3.52220E-05	14.4963
3.55845E-05	14.1998
3.59470E-05	13.9079
3.62907E-05	13.6632
3.66344E-05	13.4226
3.68635E-05	13.2645
3.71543E-05	13.0883
3.74451E-05	12.9158
3.76390E-05	12.8037
3.77359E-05	12.755
3.80267E-05	12.6144
3.82206E-05	12.5242
3.84145E-05	12.4376
3.85908E-05	12.3629
3.87670E-05	12.2931
3.88992E-05	12.2577
3.90314E-05	12.227
3.91503E-05	12.2048
3.92429E-05	12.1922
3.93354E-05	12.1849
3.94279E-05	12.1846
3.94896E-05	12.1894
3.95513E-05	12.1994
3.96130E-05	12.216
3.96571E-05	12.2391
3.97011E-05	12.2673
3.97452E-05	12.3019
3.97893E-05	12.3443
3.98333E-05	12.3965
3.98664E-05	12.4436
3.98994E-05	12.4994
3.99325E-05	12.5657
3.99655E-05	12.6452
3.99875E-05	12.7073
4.00096E-05	12.7782
4.00316E-05	12.8643
4.00536E-05	12.9633
4.00702E-05	13.0479
4.00867E-05	13.1432
4.00977E-05	13.2152
4.01032E-05	13.2533
4.01197E-05	13.383
4.01362E-05	13.5319
4.01492E-05	13.6658
4.01605E-05	13.7958
4.01717E-05	13.9416
4.01829E-05	14.1062
4.01942E-05	14.2933
4.02054E-05	14.5072
4.02129E-05	14.6674
4.02158E-05	14.7348
4.02204E-05	14.8479
4.02279E-05	15.0491
4.02354E-05	15.2709
4.02429E-05	15.5161
4.02504E-05	15.7874
4.02579E-05	16.0882
4.02640E-05	16.3607
4.02660E-05	16.4569
4.02713E-05	16.7193
4.02786E-05	17.1183
4.02858E-05	17.5596
4.02931E-05	18.0479
4.03004E-05	18.588
4.03076E-05	19.1958
4.03149E-05	19.8659
4.03222E-05	20.604
4.03295E-05	21.4158
4.03356E-05	22.1721
4.03367E-05	22.3095
4.03431E-05	23.1768
4.03491E-05	24.047
4.03550E-05	24.9809
4.03610E-05	25.9814
4.03669E-05	27.0513
4.03709E-05	27.8207
4.03748E-05	28.5991
4.03828E-05	30.2889
4.03907E-05	32.1157
4.03973E-05	33.7542
4.03986E-05	34.0846
4.04079E-05	36.575
4.04158E-05	38.8603
4.04238E-05	41.2809
4.04343E-05	44.7292
4.04449E-05	48.3855
4.04581E-05	53.2015
4.04590E-05	53.5382
4.04801E-05	61.6357
4.05013E-05	69.7925
4.05110E-05	73.341
4.05189E-05	76.2264
4.05295E-05	79.7724
4.05365E-05	81.8958
4.05427E-05	83.7325
4.05551E-05	86.8448
4.05630E-05	88.4488
4.05666E-05	89.1636
4.05774E-05	90.7413
4.05866E-05	91.6165
4.05901E-05	91.7688
4.05965E-05	92.0287
4.05997E-05	92.0482
4.06085E-05	91.8237
4.06113E-05	91.6032
4.06197E-05	90.9077
4.06303E-05	89.4526
4.06324E-05	89.0518
4.06416E-05	87.2801
4.06538E-05	84.3167
4.06582E-05	83.0363
4.06670E-05	80.4457
4.06776E-05	76.9566
4.06943E-05	70.9278
4.06952E-05	70.5901
4.07406E-05	53.1551
4.07481E-05	50.4126
4.07542E-05	48.1675
4.07663E-05	44.0002
4.07760E-05	40.8628
4.07807E-05	39.4454
4.07833E-05	38.6424
4.07904E-05	36.6087
4.07974E-05	34.684
4.08045E-05	32.8693
4.08106E-05	31.3779
4.08115E-05	31.1671
4.08186E-05	29.5903
4.08256E-05	28.1205
4.08326E-05	26.7546
4.08397E-05	25.4892
4.08432E-05	24.9032
4.08463E-05	24.3977
4.08529E-05	23.3954
4.08595E-05	22.4699
4.08661E-05	21.6168
4.08727E-05	20.8319
4.08785E-05	20.2069
4.08794E-05	20.1124
4.08860E-05	19.4638
4.08926E-05	18.8703
4.08992E-05	18.3278
4.09058E-05	17.8324
4.09122E-05	17.3945
4.09181E-05	17.0203
4.09241E-05	16.6756
4.09243E-05	16.6638
4.09300E-05	16.3658
4.09380E-05	15.9916
4.09459E-05	15.6569
4.09538E-05	15.3572
4.09618E-05	15.0883
4.09697E-05	14.8468
4.09776E-05	14.6293
4.09807E-05	14.5529
4.09855E-05	14.4366
4.09935E-05	14.2649
4.10014E-05	14.1095
4.10133E-05	13.9029
4.10252E-05	13.7232
4.10371E-05	13.5656
4.10472E-05	13.4462
4.10624E-05	13.2881
4.10776E-05	13.1509
4.10864E-05	13.0812
4.10928E-05	13.0328
4.11080E-05	12.9315
4.11283E-05	12.8142
4.11486E-05	12.7134
4.11688E-05	12.6258
4.11891E-05	12.5492
4.12191E-05	12.4522
4.12488E-05	12.3714
4.12786E-05	12.303
4.13083E-05	12.2445
4.13380E-05	12.1942
4.13777E-05	12.1376
4.14174E-05	12.0907
4.14460E-05	12.0626
4.14570E-05	12.0534
4.15165E-05	12.0155
4.15694E-05	11.9914
4.16487E-05	11.9682
4.17280E-05	11.9571
4.18015E-05	11.9553
4.18338E-05	11.9575
4.18750E-05	11.9674
4.19730E-05	11.9998
4.20710E-05	12.041
4.21690E-05	12.09
4.22286E-05	12.1242
4.22670E-05	12.1547
4.23650E-05	12.2396
4.24630E-05	12.3317
4.25248E-05	12.3945
4.25608E-05	12.439
4.26583E-05	12.5675
4.27211E-05	12.6555
4.27559E-05	12.7125
4.28535E-05	12.8813
4.29162E-05	12.9962
4.29510E-05	13.0706
4.30486E-05	13.2901
4.31113E-05	13.4391
4.31462E-05	13.5337
4.32437E-05	13.8122
4.32577E-05	13.854
4.33273E-05	14.0892
4.34040E-05	14.3614
4.34319E-05	14.4733
4.35364E-05	14.9169
4.35434E-05	14.9479
4.36061E-05	15.2634
4.36758E-05	15.6275
4.36828E-05	15.6654
4.37455E-05	16.0459
4.37873E-05	16.3097
4.38152E-05	16.504
4.38814E-05	16.9832
4.38918E-05	17.0618
4.39441E-05	17.4973
4.39963E-05	17.9491
4.40068E-05	18.0498
4.40695E-05	18.6765
4.41009E-05	19.0023
4.41322E-05	19.3597
4.41706E-05	19.8139
4.41950E-05	20.1264
4.42402E-05	20.73
4.42577E-05	20.9818
4.43099E-05	21.7679
4.43204E-05	21.939
4.43734E-05	22.8387
4.43796E-05	22.9498
4.44382E-05	24.0786
4.44493E-05	24.3021
4.44814E-05	24.9963
4.45016E-05	25.4479
4.45246E-05	26.0051
4.45678E-05	27.0851
4.45692E-05	27.1212
4.46110E-05	28.2932
4.46194E-05	28.5357
4.46542E-05	29.6218
4.46695E-05	30.1164
4.46974E-05	31.0858
4.47197E-05	31.8865
4.47336E-05	32.4277
4.47699E-05	33.8766
4.48061E-05	35.4963
4.48200E-05	36.1393
4.48423E-05	37.246
4.48577E-05	38.0317
4.48786E-05	39.1753
4.48953E-05	40.1208
4.49148E-05	41.3026
4.49343E-05	42.525
4.49511E-05	43.6551
4.49762E-05	45.4097
4.49873E-05	46.256
4.50152E-05	48.438
4.50180E-05	48.6627
4.50430E-05	50.8291
4.50458E-05	51.077
4.50709E-05	53.4401
4.50737E-05	53.7108
4.50988E-05	56.295
4.51016E-05	56.5912
4.51267E-05	59.4245
4.51295E-05	59.7496
4.51545E-05	62.8595
4.51559E-05	63.0381
4.51810E-05	66.4501
4.51824E-05	66.6517
4.52061E-05	70.1914
4.52103E-05	70.8569
4.52312E-05	74.2857
4.52326E-05	74.5297
4.52549E-05	78.5425
4.52563E-05	78.8009
4.52772E-05	82.9409
4.52814E-05	83.7944
4.52995E-05	87.7555
4.53065E-05	89.327
4.53218E-05	93.0402
4.53316E-05	95.4792
4.53441E-05	98.839
4.53532E-05	101.346
4.53664E-05	105.239
4.53713E-05	106.723
4.53887E-05	112.332
4.53894E-05	112.563
4.54054E-05	118.206
4.54075E-05	118.962
4.54221E-05	124.587
4.54256E-05	125.964
4.54389E-05	131.535
4.54438E-05	133.647
4.54556E-05	139.121
4.54619E-05	142.105
4.54723E-05	147.425
4.54800E-05	151.445
4.54891E-05	156.519
4.54960E-05	160.546
4.55058E-05	166.528
4.55100E-05	169.175
4.55225E-05	177.583
4.55239E-05	178.546
4.55364E-05	187.737
4.55378E-05	188.788
4.55504E-05	198.833
4.55518E-05	199.983
4.55643E-05	210.99
4.55657E-05	212.251
4.55783E-05	224.345
4.55796E-05	225.731
4.55922E-05	239.054
4.55936E-05	240.583
4.56061E-05	255.273
4.56068E-05	256.117
4.56194E-05	272.299
4.56201E-05	273.258
4.56319E-05	290.1
4.56340E-05	293.277
4.56445E-05	309.631
4.56451E-05	310.797
4.56563E-05	329.963
4.56570E-05	331.196
4.56674E-05	350.966
4.56695E-05	355.035
4.56786E-05	373.911
4.56821E-05	381.38
4.56898E-05	398.993
4.56946E-05	410.523
4.57009E-05	426.359
4.57058E-05	439.029
4.57121E-05	456.298
4.57155E-05	466.168
4.57232E-05	489.094
4.57253E-05	495.515
4.57330E-05	520.364
4.57350E-05	527.31
4.57427E-05	554.182
4.57448E-05	561.692
4.57525E-05	590.726
4.57546E-05	598.837
4.57622E-05	630.173
4.57643E-05	638.923
4.57720E-05	672.696
4.57741E-05	682.121
4.57817E-05	718.392
4.57831E-05	725.136
4.57915E-05	767.853
4.57957E-05	789.768
4.58051E-05	842.149
4.58082E-05	860.072
4.58166E-05	910.694
4.58208E-05	936.58
4.58281E-05	984.401
4.58333E-05	1019.28
4.58396E-05	1063.29
4.58459E-05	1108.29
4.58549E-05	1176.5
4.58598E-05	1214.04
4.58695E-05	1292.55
4.58737E-05	1326.8
4.58835E-05	1409.8
4.58877E-05	1445.96
4.59044E-05	1595.86
4.59079E-05	1627.47
4.59560E-05	2074.67
4.59638E-05	2145.95
4.59785E-05	2274.84
4.59817E-05	2302.04
4.59936E-05	2396.09
4.59997E-05	2443.13
4.60086E-05	2505.12
4.60164E-05	2556.86
4.60231E-05	2596.22
