E(MeV)	mcnp/Ag-109:1
0.000924363	5.0293
0.000924922	4.98211
0.000925391	4.93797
0.000925615	4.91515
0.00092586	4.89025
0.000926241	4.84816
0.000926798	4.83845
0.000927268	4.78206
0.000927494	4.68813
0.000927737	4.65331
0.000927971	4.61749
0.00092812	4.59392
0.000928433	4.54285
0.000928675	4.54157
0.00092891	4.50179
0.000929059	4.4357
0.000929372	4.3835
0.000929613	4.38237
0.000929848	4.34829
0.000929965	4.32493
0.0009302	4.32667
0.000930311	4.38737
0.000930434	4.38961
0.000930552	4.46882
0.000932135	49.89
0.000932502	101.912
0.000932659	117.118
0.000933013	133.178
0.000933355	129.967
0.000933512	124.159
0.000933701	111.061
0.000933796	91.9785
0.000933985	82.0117
0.000935623	10.3251
0.000936127	8.94315
0.000936379	8.53589
0.000936631	8.36801
0.000936883	8.08288
0.000937135	7.84849
0.000937386	7.65161
0.000937638	7.48357
0.00093789	7.33809
0.000938164	7.09523
0.000938323	7.02854
0.000938639	6.91105
0.000938797	6.86194
0.000938955	6.81317
0.000939113	6.76444
0.000939271	6.72166
0.000939429	6.68076
0.000939587	6.63985
0.000939903	6.56733
0.000940158	6.5108
0.000940535	6.43808
0.000940662	6.41361
0.000940852	6.38134
0.000941166	6.3277
0.000941484	6.27916
0.00094167	6.25066
0.0009418	6.23334
0.000942116	6.19113
0.000942432	6.14893
0.00094259	6.12782
0.000942906	6.08883
0.000943065	6.06995
0.000943182	6.05589
0.000943381	6.03385
0.00094419	5.94396
0.000944694	5.89042
0.00094508	5.84995
0.000945198	5.83754
0.000945515	5.80434
0.000945633	5.7919
0.00094586	5.76818
0.000946	5.75363
0.000946154	5.73755
0.000946325	5.7208
0.000946432	5.71061
0.000946603	5.69857
0.00094671	5.69154
0.000946817	5.69044
0.000946946	5.69726
0.000947088	5.69831
0.000947214	5.72186
0.00094734	5.77015
0.000948348	9.55052
0.000948474	10.8046
0.000948789	12.2349
0.000948947	16.1398
0.00094917	19.618
0.000949471	20.0798
0.00094964	19.6193
0.000949775	18.8987
0.00095	15.1419
0.000950181	14.6254
0.000951713	6.21721
0.000951893	6.09862
0.000952073	6.01681
0.00095225	5.90878
0.000952614	5.90779
0.000952934	5.7776
0.000953334	5.77083
0.000953618	5.6818
0.000954303	5.60105
0.000954416	5.5879
0.000954987	5.52625
0.000955137	5.51012
0.000955857	5.43364
0.000956218	5.39477
0.000956356	5.37956
0.000956578	5.35508
0.000956939	5.31442
0.000957299	5.27308
0.000957659	5.2325
0.00095784	5.21388
0.00095802	5.19846
0.0009582	5.19001
0.00095838	5.19651
0.00095856	5.23422
0.000960227	19.5785
0.000960362	23.4503
0.00096052	27.539
0.000960655	32.2052
0.000960768	35.7528
0.000960976	39.2491
0.000961473	38.388
0.000961646	35.4118
0.000961906	30.9049
0.00096208	22.0609
0.000963179	7.68439
0.000963294	7.34923
0.00096341	7.09536
0.000963525	6.90022
0.000963641	6.74748
0.000963872	6.62483
0.000964104	6.43889
0.000964335	6.30114
0.000964566	6.19181
0.000964798	6.10098
0.000965253	5.89631
0.000965723	5.89424
0.000966185	5.78879
0.000966622	5.62228
0.000967111	5.61768
0.000967573	5.54357
0.000968036	5.47359
0.000968498	5.40593
0.000968961	5.33916
0.000969359	5.21303
0.000969886	5.20348
0.000970349	5.13244
0.000970811	5.05798
0.000971274	4.97922
0.000971505	4.89557
0.000971736	4.85188
0.000971968	4.80711
0.000972097	4.73627
0.000972199	4.7161
0.00097243	4.67203
0.000972662	4.63236
0.000972893	4.60389
0.000973008	4.59836
0.000973124	4.6033
0.00097324	4.62481
0.000973355	4.67262
0.000973465	4.75725
0.000973587	4.76164
0.000975032	38.2201
0.000975206	52.2844
0.000975379	62.8978
0.000975538	79.6682
0.000975697	94.5377
0.000976013	116.094
0.000976517	110.527
0.000976709	99.1972
0.000976997	73.8275
0.000978662	10.008
0.00097879	9.59331
0.000978918	9.26333
0.000979046	8.99316
0.000979174	8.76623
0.000979302	8.57151
0.00097943	8.40166
0.000979625	8.05741
0.000979943	7.99565
0.000980199	7.78516
0.000980309	7.54295
0.000980455	7.45661
0.000980711	7.3253
0.000980967	7.21026
0.00098148	7.01766
0.000981678	6.9545
0.000982248	6.93602
0.000982362	6.76838
0.000982761	6.67618
0.000983047	6.61954
0.000983273	6.5747
0.000983389	6.55478
0.000983731	6.49589
0.000984073	6.44293
0.000984298	6.40891
0.000984415	6.39301
0.000984758	6.3468
0.0009851	6.30606
0.000985442	6.26632
0.000985784	6.22657
0.000986126	6.19113
0.000986297	6.17378
0.000986469	6.1577
0.00098664	6.14214
0.000986811	6.12659
0.000986982	6.11103
0.000987153	6.09547
0.000987372	6.07558
0.000988396	5.99295
0.000989334	5.92435
0.00098957	5.90793
0.000989677	5.90067
0.000989869	5.8876
0.000990014	5.87779
0.000990363	5.85405
0.000990674	5.83378
0.000990956	5.81561
0.000991125	5.80471
0.000991295	5.7938
0.00099147	5.78247
0.000992593	5.71289
0.000992705	5.70589
0.000992818	5.69888
0.000992931	5.69189
0.000993044	5.68489
0.000993157	5.67789
0.00099327	5.67088
0.000993496	5.65689
0.000993721	5.64286
0.000993947	5.62884
0.000994173	5.61482
0.000994398	5.6008
0.000994545	5.59173
0.000995076	5.55783
0.000995301	5.54343
0.000995527	5.52902
0.000995979	5.49899
0.00099643	5.46883
0.000996594	5.45788
0.000996882	5.43741
0.000997333	5.40527
0.000997619	5.38495
0.000997785	5.37209
0.000998644	5.30549
0.000999156	5.26252
0.000999591	5.22253
0.001000042	5.181
0.001000181	5.16821
0.001000693	5.11606
0.001000945	5.08836
0.001001205	5.05978
0.001001717	4.99872
0.001001848	4.98167
0.001002229	4.9321
0.001002742	4.85894
0.001003254	4.7786
0.001003766	4.69006
0.001004022	4.64254
0.001004278	4.5929
0.001004534	4.54137
0.001004791	4.48823
0.001005047	4.43492
0.001005303	4.38324
0.001005459	4.35531
0.001005687	4.33741
0.001005815	4.31932
0.001005943	4.30713
0.001006071	4.30445
0.001006199	4.31716
0.001006327	4.35494
0.001008057	48.2716
0.001008441	81.9583
0.001008617	104.089
0.001009389	140.414
0.001009506	131.76
0.001009622	121.894
0.001009762	110.479
0.001009974	73.2321
0.001010135	71.0192
0.001012283	9.79286
0.00101247	9.44369
0.001012657	9.15282
0.001012844	8.90627
0.00101303	8.69375
0.001013217	8.50916
0.001013586	8.07316
0.001013964	8.06947
0.001014338	7.84579
0.001014711	7.65946
0.001015085	7.50232
0.001015458	7.36717
0.001015832	7.25019
0.001016579	7.14734
0.001016952	6.97549
0.001017198	6.85963
0.001017326	6.83712
0.001018073	6.72263
0.00101882	6.62565
0.001019004	6.6051
0.001019567	6.54223
0.001020314	6.46952
0.001021807	6.34812
0.001022554	6.29647
0.001024048	6.20639
0.001024795	6.16663
0.001026227	6.10016
0.001027036	6.06261
0.001028033	6.02395
0.001030024	5.94675
0.001030742	5.92191
0.001031518	5.89507
0.001033012	5.84603
0.001033451	5.83219
0.001034353	5.80374
0.001035999	5.75184
0.001036159	5.74677
0.001037062	5.71818
0.001037965	5.6896
0.001038987	5.65724
0.001039319	5.64622
0.001039771	5.63122
0.001040481	5.60765
0.001040674	5.60086
0.001041125	5.58499
0.001041577	5.56908
0.001041975	5.55507
0.00104248	5.53587
0.001042931	5.51872
0.001043383	5.50154
0.001043608	5.49259
0.001043834	5.48334
0.00104406	5.4741
0.001044216	5.46772
0.001044511	5.45443
0.001044737	5.44426
0.00104485	5.43917
0.001044963	5.43408
0.001045076	5.42899
0.001045189	5.4239
0.001045301	5.41886
0.001045414	5.41377
0.001045527	5.40868
0.001045709	5.40048
0.001046456	5.36303
0.001046938	5.3355
0.001047107	5.32585
0.001047276	5.3162
0.001047474	5.30489
0.001047587	5.29843
0.001047742	5.28958
0.001047898	5.28067
0.001048154	5.26421
0.001048355	5.25092
0.001048461	5.24391
0.001048566	5.23697
0.001048694	5.2285
0.001048905	5.21292
0.001049033	5.20345
0.001049444	5.17305
0.001049817	5.14278
0.001050564	5.07555
0.001050938	5.03798
0.001051151	5.01385
0.00105132	4.99471
0.00105149	4.97546
0.001051659	4.95632
0.001051829	4.93489
0.001052058	4.9055
0.001052168	4.89011
0.001052432	4.85315
0.001052805	4.79624
0.001053179	4.73448
0.001053524	4.67464
0.001053739	4.66979
0.001053862	4.62021
0.001054112	4.61081
0.001055933	18.851
0.001056073	23.9669
0.001056516	41.2586
0.001056715	53.5759
0.001056843	59.5038
0.001057141	65.4446
0.001057328	64.1308
0.001057534	58.7423
0.001057833	49.6636
0.001057983	41.0095
0.001060976	22.0094
0.001061162	27.4131
0.001061386	35.2511
0.001061574	45.4808
0.001062015	62.9031
0.001062441	61.5906
0.001062572	57.3237
0.001062861	52.616
0.001063123	36.0295
0.001065066	8.37229
0.001065276	8.10361
0.001065487	7.89495
0.001065697	7.72491
0.001066117	7.58335
0.001066327	7.35716
0.001066747	7.26471
0.001067079	7.00893
0.001067587	6.98239
0.001068007	6.87673
0.001068848	6.78687
0.001069268	6.64127
0.001070108	6.58134
0.001070528	6.47992
0.001071145	6.38066
0.001071368	6.36048
0.001072209	6.29559
0.001073049	6.23945
0.00107473	6.14624
0.001075212	6.12463
0.001076411	6.0709
0.001077923	6.01615
0.001078932	5.97962
0.001080612	5.92841
0.001083345	5.85652
0.001083973	5.84
0.001085654	5.8006
0.001089016	5.72726
0.001091479	5.67578
0.001092377	5.65701
0.001094057	5.6216
0.001095738	5.58519
0.001099099	5.5065
0.001099612	5.49257
0.00110162	5.43805
0.001102323	5.41653
0.001102461	5.4123
0.001104141	5.35463
0.001105822	5.28532
0.001106662	5.24457
0.001107745	5.18292
0.001107923	5.17279
0.001108343	5.1452
0.001109184	5.08269
0.001109604	5.04715
0.001110024	5.00817
0.001110444	4.96523
0.001110864	4.91777
0.001111284	4.86526
0.001111704	4.80737
0.001112124	4.74457
0.001112334	4.71221
0.001112545	4.68062
0.001112755	4.65337
0.001112965	4.63803
0.001115223	36.9138
0.001115433	45.9129
0.001115564	58.2808
0.001115787	69.2375
0.001115907	74.872
0.001116145	79.2067
0.001116306	78.8707
0.001116563	71.9762
0.001116778	65.3029
0.001116906	53.8956
0.001117035	46.8432
0.001119006	8.07952
0.001119177	7.8285
0.001119348	7.63181
0.00111952	7.47152
0.001119863	7.33616
0.001120206	7.11922
0.001120548	6.95031
0.001120891	6.8144
0.001121234	6.70165
0.001121919	6.60664
0.001122262	6.45519
0.001122948	6.39355
0.001123333	6.24387
0.001123633	6.20751
0.001124011	6.16948
0.001124319	6.13848
0.001125004	6.08012
0.001125366	6.05528
0.001126044	6.00876
0.001126376	5.98598
0.001126722	5.96643
0.001127062	5.94722
0.001127399	5.93103
0.001128077	5.89847
0.001128433	5.88137
0.001128755	5.86804
0.001129118	5.853
0.001129433	5.84192
0.001129771	5.83003
0.00113011	5.8181
0.001130449	5.80618
0.001130788	5.79425
0.001131127	5.78233
0.001131466	5.77198
0.001131635	5.76696
0.001131805	5.76191
0.001131974	5.75688
0.001132144	5.75183
0.001132313	5.7468
0.001132546	5.73987
0.001134093	5.70074
0.00113422	5.69753
0.001134432	5.69217
0.001134601	5.68789
0.001134834	5.682
0.001135018	5.67734
0.001135268	5.67102
0.001135543	5.66522
0.001135792	5.66005
0.001135942	5.65693
0.001136091	5.65383
0.001138137	5.61134
0.001138337	5.60718
0.001138536	5.60305
0.001138736	5.5989
0.001138935	5.59476
0.001139334	5.58648
0.001139534	5.58271
0.001139933	5.57559
0.001140332	5.56847
0.001140731	5.56135
0.00114113	5.55423
0.00114153	5.54709
0.001142328	5.53285
0.001142727	5.52573
0.001143126	5.51861
0.001143515	5.51167
0.001143924	5.50495
0.001144323	5.4984
0.001144523	5.49512
0.001144723	5.49183
0.001144922	5.48856
0.001145122	5.48528
0.001147118	5.4525
0.001147367	5.44841
0.001147542	5.44553
0.001147692	5.44307
0.001147835	5.44072
0.00114802	5.43768
0.001148173	5.43517
0.001148338	5.43246
0.001148473	5.43024
0.001148653	5.42729
0.001148923	5.42285
0.001149284	5.41701
0.001150366	5.39958
0.001150487	5.39763
0.001150607	5.3957
0.001150727	5.39376
0.001150847	5.39183
0.001150968	5.38988
0.001151208	5.38601
0.001151449	5.38213
0.001151689	5.37826
0.00115193	5.37438
0.001152411	5.36663
0.001152892	5.35888
0.001153373	5.35113
0.001153854	5.34338
0.001154485	5.33322
0.001154816	5.32774
0.001155297	5.31977
0.00115674	5.29588
0.001157227	5.28781
0.001157702	5.27944
0.001159626	5.24553
0.00116155	5.21163
0.001162512	5.19467
0.001162712	5.19115
0.001163474	5.1765
0.001165397	5.13953
0.001166359	5.11884
0.001167802	5.08759
0.001168283	5.07718
0.001169245	5.05635
0.001170207	5.03552
0.001170688	5.0251
0.001170939	5.01967
0.001171169	5.01392
0.00117165	5.00191
0.001172131	4.98989
0.001172612	4.97787
0.001173093	4.96586
0.001173574	4.95384
0.001174055	4.9404
0.001174295	4.93349
0.001174536	4.92655
0.001174776	4.91963
0.001175017	4.91269
0.001175257	4.90578
0.001175498	4.89884
0.001175618	4.89538
0.001175738	4.89193
0.001175858	4.88847
0.001175979	4.88499
0.001176099	4.88153
0.001176219	4.87807
0.001176339	4.87462
0.001177794	4.83271
0.001177963	4.82693
0.001178083	4.82282
0.001178323	4.8146
0.001178504	4.80841
0.001178865	4.79605
0.001179016	4.79088
0.00117948	4.77499
0.001179623	4.7701
0.00117994	4.75924
0.001180227	4.74942
0.001180536	4.73884
0.001181908	4.68611
0.001182587	4.65635
0.001182818	4.64623
0.001183048	4.63615
0.001183278	4.62607
0.001183508	4.61599
0.001183738	4.60591
0.001183968	4.59583
0.001184198	4.58575
0.00118465	4.56594
0.001185119	4.54224
0.00118558	4.51895
0.001186021	4.49667
0.001186501	4.46973
0.001186961	4.44392
0.001187392	4.41973
0.001188342	4.36022
0.001188763	4.33384
0.001189448	4.28693
0.001189723	4.26608
0.001190819	4.18298
0.001191105	4.158
0.001192026	4.07758
0.001192191	4.06317
0.001192877	3.99613
0.001193562	3.92363
0.001193868	3.88844
0.001194248	3.84473
0.001194788	3.77703
0.001194933	3.75886
0.001195619	3.66494
0.001196304	3.5624
0.00119663	3.51022
0.001197333	3.5075
0.001197676	3.39031
0.001198019	3.32814
0.001198362	3.26393
0.001198704	3.19826
0.001199047	3.13235
0.00119939	3.06765
0.001199733	3.00759
0.001199904	2.95805
0.001200075	2.94046
0.001200246	2.93043
0.001200418	2.93142
0.001200589	2.94901
0.001200761	2.9919
0.001200932	3.07581
0.001202818	53.9068
0.001203032	78.7418
0.001203289	96.2777
0.001203439	134.414
0.001203567	156.439
0.001203804	185.922
0.001204019	202.414
0.001204267	205.953
0.00120441	200.364
0.001204583	189.22
0.001204783	170.113
0.001204956	143.366
0.001205128	119.048
0.001207825	9.8305
0.001208054	9.28281
0.001208284	8.82621
0.001208513	8.43393
0.001208743	8.09431
0.001208972	7.79365
0.001209202	7.52673
0.001209661	7.28519
0.00121012	6.86495
0.001210579	6.50585
0.001211038	6.19016
0.001211497	5.90573
0.001211956	5.64373
0.001212284	5.22908
0.001212415	5.16182
0.001212874	4.93276
0.001213333	4.70747
0.001213792	4.48459
0.001214021	4.37449
0.001214251	4.26525
0.00121448	4.1588
0.00121471	4.05593
0.001214939	3.96048
0.001215169	3.87691
0.001215398	3.81572
0.001218123	93.471
0.001218295	114.952
0.001218439	142.108
0.001218611	164.397
0.001219019	212.267
0.00121971	187.745
0.001220068	166.497
0.001220198	115.122
0.001220393	89.7996
0.001222017	16.5168
0.001222147	15.6497
0.001222277	14.9287
0.001222407	14.3176
0.001222537	13.791
0.001222667	13.3304
0.001222797	12.9225
0.001223057	12.5576
0.001223317	11.9294
0.001223576	11.4053
0.001223836	10.9611
0.001224096	10.5761
0.001224356	10.2396
0.001224616	9.94263
0.001224876	9.67802
0.001225396	9.44031
0.001225916	9.02911
0.001226436	8.68354
0.001226956	8.38688
0.001227476	8.12772
0.001227995	7.89779
0.001228515	7.69133
0.001229035	7.50295
0.001229555	7.32967
0.001230075	7.16921
0.001230595	7.02043
0.001231115	6.8838
0.001231375	6.76251
0.001231635	6.71003
0.001231894	6.66554
0.001232154	6.63257
0.001232414	6.6166
0.001232674	6.62824
0.001232804	6.68786
0.001232934	6.74745
0.001233064	6.83769
0.001233194	6.97139
0.001233324	7.16705
0.001233454	7.45094
0.001233584	7.85975
0.001234689	27.6902
0.001234819	33.7519
0.001235014	40.8405
0.001235339	53.1687
0.001235501	76.0844
0.001235696	86.9708
0.00123618	106.899
0.001236361	106.206
0.001236516	101.459
0.001236703	94.5443
0.001237014	83.7477
0.001237201	63.4512
0.001237387	48.2982
0.001237573	38.7959
0.001238568	15.1021
0.001238693	14.1409
0.001238817	13.366
0.001238942	12.7445
0.001239066	12.2308
0.001239191	11.8067
0.001239439	11.4452
0.001239688	10.8696
0.001239937	10.422
0.001240186	10.0619
0.001240434	9.76382
0.001240683	9.51291
0.001241181	9.29658
0.001241678	8.94319
0.001242176	8.66597
0.001242673	8.44068
0.001243171	8.25369
0.001243668	8.09478
0.001244663	7.95817
0.001245161	7.73357
0.001245434	7.59577
0.001246156	7.47951
0.001247151	7.34635
0.001248146	7.23268
0.001249141	7.13418
0.00125	7.0636
0.001251131	6.97067
0.001252127	6.90138
0.001254117	6.78153
0.001256107	6.67977
0.001258097	6.5908
0.001260088	6.51185
0.001262078	6.44061
0.001266058	6.31442
0.001268049	6.25691
0.001272029	6.1482
0.001276009	6.04192
0.001277999	5.9873
0.001279989	5.9302
0.001281979	5.86891
0.001282267	5.85877
0.001284965	5.76372
0.00128596	5.72344
0.00128795	5.63095
0.001288945	5.5767
0.00128994	5.51531
0.001290437	5.48129
0.001291433	5.40445
0.001291931	5.36082
0.001292926	5.26035
0.001293423	5.202
0.001293921	5.13684
0.001294418	5.06398
0.001294916	4.98192
0.001295164	4.93731
0.001295413	4.88991
0.001295662	4.84001
0.001295911	4.78804
0.001296159	4.73546
0.001296408	4.68521
0.001296657	4.64631
0.001299207	46.0309
0.001299394	58.4299
0.001299533	71.0043
0.001299705	79.6633
0.001299876	88.5888
0.001300013	94.5787
0.001300592	89.0332
0.001300834	81.1999
0.001301077	66.8147
0.001303018	9.97349
0.001303179	9.55824
0.001303341	9.23854
0.001303502	8.98059
0.001303664	8.76861
0.001303826	8.5877
0.001303988	8.43126
0.001304311	8.2939
0.001304635	8.06316
0.001304958	7.87453
0.001305282	7.71768
0.001305928	7.58412
0.001306251	7.36971
0.001306898	7.28196
0.001307222	7.13444
0.001307869	7.07175
0.001308516	6.96349
0.001309163	6.87279
0.001310457	6.7955
0.001311734	6.57435
0.001313691	6.57315
0.001314338	6.46058
0.001316925	6.42951
0.001318219	6.32618
0.001320807	6.28385
0.001323394	6.21205
0.001326467	6.09511
0.001328568	6.05593
0.001333743	5.97659
0.001341506	5.87315
0.001348567	5.78343
0.001349267	5.77454
0.001351855	5.74046
0.00135703	5.66702
0.001359617	5.62386
0.001362205	5.58069
0.001366085	5.49943
0.001368672	5.43138
0.001369966	5.39094
0.001370667	5.36492
0.001371907	5.3189
0.001372554	5.2907
0.001373847	5.22571
0.001374494	5.1878
0.001375141	5.1453
0.001375788	5.09723
0.001376192	5.06295
0.001376435	5.04233
0.001377082	4.97892
0.001377405	4.9434
0.001378052	4.86291
0.001378375	4.81745
0.001378698	4.76827
0.001379022	4.71575
0.001379345	4.66311
0.001379507	4.63946
0.001379669	4.62143
0.00137983	4.61491
0.001379992	4.63015
0.001380154	4.68492
0.001382095	29.5838
0.001382337	36.3575
0.001383173	65.9494
0.001383344	65.6734
0.001383499	63.1196
0.001383685	59.073
0.001383964	52.6313
0.00138415	41.4515
0.00138657	7.51185
0.001386818	7.29438
0.001387067	7.12515
0.001387242	6.90506
0.001387811	6.87098
0.00138806	6.68529
0.001388556	6.60886
0.001389053	6.48029
0.001390046	6.37491
0.001390542	6.21088
0.001391535	6.14499
0.001392031	6.03446
0.001392767	5.92505
0.001393024	5.90336
0.001394017	5.82981
0.001394608	5.79019
0.00139501	5.76324
0.001396996	5.64205
0.001397371	5.62015
0.001398982	5.52604
0.001399974	5.4668
0.001400134	5.45685
0.001400967	5.40501
0.00140196	5.3394
0.001402896	5.27257
0.001403817	5.20074
0.001404738	5.12099
0.001404939	5.10331
0.001405435	5.05518
0.001406119	4.981
0.001406428	4.94749
0.00140658	4.92808
0.001407421	4.82069
0.001407918	4.74815
0.001408414	4.66848
0.001408881	4.58564
0.001409342	4.49578
0.001409802	4.39756
0.001410152	4.37549
0.001410648	4.2586
0.001410897	4.19773
0.001411145	4.13689
0.001411393	4.08028
0.001414093	57.1794
0.001414279	70.0925
0.001414434	86.2352
0.001414744	109.74
0.001414917	120.101
0.001415466	124.994
0.001415634	117.481
0.001415869	106.892
0.001416205	78.3347
0.0014191	9.31692
0.001419427	9.24372
0.001419618	8.79532
0.001419963	8.52539
0.001420232	8.52464
0.001420654	8.12047
0.001420999	7.95922
0.001421306	7.82713
0.001421575	7.72827
0.001422112	7.55687
0.001422379	7.48525
0.001422649	7.41283
0.001423186	7.28987
0.001423415	7.24744
0.001424105	7.11959
0.001424261	7.09068
0.001424798	7.00891
0.001425485	6.92078
0.001425872	6.87113
0.001426176	6.83946
0.001426946	6.75926
0.001427556	6.71059
0.001428937	6.6004
0.001429094	6.58788
0.001430168	6.51993
0.001431007	6.47627
0.001432317	6.4081
0.001434459	6.32355
0.001435539	6.28092
0.00143584	6.27149
0.001437687	6.21365
0.001438601	6.1912
0.001441362	6.1234
0.001443058	6.08175
0.001445504	6.03406
0.001447354	5.99799
0.001448266	5.98273
0.001453788	5.89029
0.001460244	5.89011
0.001462072	5.75833
0.001462392	5.75308
0.001466689	5.67606
0.001467594	5.6568
0.001469911	5.60751
0.001470985	5.58113
0.001473133	5.52031
0.001474207	5.48432
0.001475282	5.44311
0.001475878	5.41651
0.001476356	5.39518
0.00147743	5.33789
0.001477967	5.30464
0.001478504	5.26771
0.001479041	5.22674
0.001479579	5.18185
0.001480116	5.1363
0.001480384	5.11783
0.001480653	5.11096
0.001480921	5.13471
0.00148327	20.3166
0.001483472	28.1763
0.00148364	32.7587
0.001484191	39.8766
0.001484421	39.2875
0.001484828	35.4893
0.001485099	30.1195
0.001487159	7.31375
0.001487376	7.07089
0.001487593	6.89565
0.001487809	6.76233
0.001488026	6.65645
0.00148846	6.5684
0.001488894	6.42863
0.001489761	6.32064
0.001490195	6.16122
0.001491063	6.09955
0.00149193	5.99889
0.001493665	5.91827
0.001494533	5.79013
0.001496268	5.73575
0.001498003	5.63557
0.00149887	5.53826
0.001499737	5.48826
0.0015	5.41818
0.001501472	5.31923
0.001502339	5.25228
0.001503491	5.149
0.001504074	5.13565
0.001504942	5.09099
0.001505809	4.99025
0.001506243	4.87041
0.001506677	4.80141
0.00150711	4.72532
0.001507544	4.64171
0.001507761	4.55031
0.001507978	4.5025
0.001508195	4.45464
0.001508412	4.40947
0.001508628	4.373
0.001511068	42.7963
0.001511285	52.4871
0.001511448	65.936
0.001511651	75.5864
0.00151197	91.3351
0.001512591	89.9543
0.00151281	82.5863
0.001513139	71.2373
0.001515913	8.9001
0.001516205	8.55912
0.001516497	8.2933
0.001516789	8.07729
0.00151708	7.89696
0.001517664	7.74404
0.001518248	7.49606
0.00151854	7.30377
0.001519124	7.2228
0.001519708	7.08366
0.001520057	6.90965
0.001520292	6.8703
0.00152146	6.71355
0.001522043	6.64969
0.001523211	6.54233
0.001524379	6.45545
0.001524963	6.41786
0.001527298	6.29443
0.001528466	6.24457
0.001530802	6.16102
0.001534305	6.06246
0.001536625	6.01262
0.001540144	5.93701
0.001542479	5.894
0.001549486	5.77461
0.001550431	5.75844
0.001554157	5.69468
0.001556492	5.65224
0.001558715	5.60715
0.001561163	5.5575
0.001564237	5.48257
0.001564666	5.47211
0.00156817	5.36544
0.00156976	5.30449
0.001570505	5.27593
0.001571673	5.22325
0.001573424	5.13117
0.001573901	5.10011
0.001575176	5.01708
0.00157576	4.97262
0.001576928	4.87132
0.001578043	4.75466
0.001578679	4.74922
0.001579263	4.67815
0.001579847	4.599
0.001580431	4.51046
0.001580805	4.33926
0.001581015	4.29898
0.001581307	4.2378
0.001581599	4.1731
0.001581891	4.10499
0.001582183	4.034
0.001582474	3.96167
0.001582766	3.89052
0.001583058	3.82828
0.001586197	66.7022
0.001586726	111.002
0.001587707	107.821
0.001587986	106.946
0.001588385	70.2143
0.001590335	12.2397
0.001590512	11.587
0.00159069	11.0753
0.001591221	10.0257
0.001591753	9.55127
0.001592108	9.17942
0.001592462	8.87642
0.001592658	8.50748
0.001593171	8.41198
0.001593438	8.11746
0.001593879	7.93232
0.001594588	7.7
0.001595652	7.43334
0.001595949	7.37476
0.00159622	7.32132
0.001597034	7.18927
0.001597577	7.10518
0.001597779	7.07389
0.00159812	7.03162
0.001598488	6.98601
0.001598663	6.96813
0.001599205	6.91274
0.001599905	6.8412
0.001600291	6.80994
0.001601323	6.72636
0.001603005	6.62036
0.00160345	6.59231
0.001605176	6.51443
0.001606995	6.43234
0.001607347	6.42132
0.001610604	6.31938
0.001611248	6.29922
0.00161169	6.28868
0.001613861	6.23694
0.001614084	6.23162
0.001614946	6.21507
0.001616032	6.19421
0.001617118	6.17335
0.001617661	6.16293
0.001618337	6.14994
0.001618746	6.14337
0.001619832	6.12593
0.001620375	6.11721
0.001620917	6.10851
0.001621173	6.1044
0.00162146	6.10046
0.001622003	6.093
0.001622546	6.08555
0.001622817	6.08183
0.001623088	6.07811
0.001623359	6.07439
0.00162621	6.03525
0.001626379	6.03293
0.001626549	6.0306
0.001626736	6.02803
0.001627187	6.02239
0.001627387	6.01997
0.001627726	6.01586
0.001628034	6.01212
0.001628219	6.00988
0.001628465	6.00689
0.00162968	5.99216
0.00163056	5.9824
0.001630806	5.97967
0.001631053	5.97693
0.001631299	5.9742
0.001631545	5.97147
0.001632038	5.966
0.001632531	5.96053
0.001633024	5.95506
0.001633516	5.9496
0.001634009	5.94413
0.001634995	5.93319
0.001635487	5.92774
0.00163598	5.92227
0.001636473	5.9168
0.001636966	5.91133
0.001637458	5.90587
0.001637951	5.9004
0.001638187	5.89778
0.001638444	5.89497
0.00163869	5.89228
0.001638937	5.88958
0.001639183	5.88689
0.001639429	5.8842
0.001642139	5.85457
0.001642324	5.85255
0.001642509	5.85053
0.001642693	5.84852
0.001642863	5.84666
0.001643601	5.83859
0.001643823	5.83616
0.001644156	5.83235
0.001644378	5.82979
0.001646693	5.80311
0.001646968	5.79956
0.001647264	5.79573
0.00164756	5.79191
0.001647856	5.78809
0.001648151	5.78428
0.001648447	5.78046
0.001649039	5.77281
0.001649631	5.76516
0.001650223	5.75752
0.001650815	5.74987
0.001651407	5.74223
0.001651999	5.73458
0.001652365	5.72985
0.001653182	5.71683
0.001654958	5.68852
0.001656142	5.66965
0.001656618	5.66206
0.001657326	5.64715
0.001659694	5.5973
0.001660872	5.57249
0.001663245	5.50457
0.001663708	5.49132
0.001665835	5.41096
0.001666797	5.36196
0.001667961	5.30267
0.00166867	5.25742
0.001669164	5.21889
0.001670088	5.14681
0.001670797	5.07823
0.001671506	4.99773
0.00167186	4.95205
0.001672569	4.84704
0.001672924	4.78659
0.001673278	4.72052
0.001673633	4.64879
0.001673899	4.59325
0.001674164	4.57487
0.001674342	4.54024
0.001674519	4.51138
0.001674696	4.49544
0.001674873	4.50424
0.001677	33.0292
0.001677222	40.7871
0.001677421	51.0619
0.001677731	65.2199
0.001678184	75.6753
0.00167837	75.5782
0.001678974	63.5407
0.001679146	51.9244
0.001679318	44.6671
0.001679491	37.7634
0.00168156	8.96539
0.00168179	8.6145
0.001682019	8.35024
0.001682249	8.14204
0.001682479	7.97013
0.001682709	7.82491
0.001683168	7.69979
0.001683628	7.49421
