E(MeV)	"U-238(N,TOT)"
1.41407E-02	12.48
1.41412E-02	12.3524
1.41419E-02	12.2506
1.41428E-02	12.1146
1.41447E-02	11.8912
1.41459E-02	11.7582
1.41465E-02	11.6938
1.41471E-02	11.6387
1.41478E-02	11.5966
1.41485E-02	11.5803
1.41494E-02	11.6416
1.41514E-02	11.9063
1.41526E-02	11.7932
1.41542E-02	11.211
1.41554E-02	10.827
1.41561E-02	10.6476
1.41566E-02	10.519
1.41573E-02	10.3681
1.41580E-02	10.2288
1.41585E-02	10.1245
1.41590E-02	10.0496
1.41597E-02	10.0629
1.41602E-02	10.2749
1.41609E-02	10.988
1.41621E-02	13.3938
1.41632E-02	16.0677
1.41640E-02	17.0474
1.41648E-02	16.8137
1.41660E-02	14.6941
1.41669E-02	13.1642
1.41675E-02	12.3416
1.41680E-02	11.8453
1.41686E-02	11.4662
1.41690E-02	11.2309
1.41696E-02	11.0175
1.41704E-02	10.7891
1.41719E-02	10.4241
1.41744E-02	9.85939
1.41756E-02	9.54188
1.41763E-02	9.31599
1.41771E-02	9.05326
1.41780E-02	8.69761
1.41790E-02	8.32409
1.41798E-02	8.28793
1.41805E-02	8.87865
1.41811E-02	10.2509
1.41820E-02	14.2865
1.41833E-02	24.529
1.41841E-02	29.8163
1.41849E-02	31.5489
1.41860E-02	28.6495
1.41877E-02	20.2578
1.41889E-02	17.0364
1.41906E-02	14.4062
1.41929E-02	12.5728
1.41945E-02	11.7785
1.41953E-02	11.5114
1.41960E-02	11.343
1.41967E-02	11.2303
1.41977E-02	11.2057
1.41996E-02	11.2153
1.42009E-02	10.9571
1.42028E-02	10.2292
1.42037E-02	9.91814
1.42043E-02	9.73139
1.42051E-02	9.54086
1.42059E-02	9.34869
1.42070E-02	9.03394
1.42085E-02	8.56827
1.42095E-02	8.18897
1.42102E-02	7.86968
1.42109E-02	7.53027
1.42115E-02	7.226
1.42123E-02	6.87817
1.42131E-02	6.85998
1.42138E-02	7.63941
1.42145E-02	9.83585
1.42153E-02	15.2885
1.42165E-02	28.1617
1.42173E-02	37.6323
1.42180E-02	41.9651
1.42186E-02	42.2786
1.42198E-02	35.3773
1.42207E-02	27.5573
1.42213E-02	23.3054
1.42219E-02	19.8991
1.42224E-02	17.9062
1.42230E-02	16.2446
1.42236E-02	15.1679
1.42244E-02	14.0418
1.42252E-02	13.2717
1.42261E-02	12.5964
1.42268E-02	12.0805
1.42278E-02	11.4631
1.42296E-02	10.3934
1.42310E-02	9.57228
1.42319E-02	9.64622
1.42325E-02	10.5024
1.42330E-02	12.521
1.42338E-02	17.0983
1.42351E-02	28.9564
1.42358E-02	34.4749
1.42364E-02	36.7378
1.42370E-02	36.3016
1.42384E-02	28.8811
1.42391E-02	24.195
1.42397E-02	21.173
1.42403E-02	19.017
1.42409E-02	17.6137
1.42414E-02	16.7263
1.42420E-02	15.868
1.42429E-02	15.1402
1.42444E-02	14.3885
1.42465E-02	13.6706
1.42485E-02	13.2053
1.42495E-02	13.03
1.42501E-02	12.9176
1.42508E-02	12.8253
1.42515E-02	12.7424
1.42525E-02	12.6882
1.42546E-02	12.6076
1.42566E-02	12.3321
1.42578E-02	12.1873
1.42598E-02	12.0926
1.42615E-02	11.8095
1.42629E-02	11.5189
1.42637E-02	11.4161
1.42645E-02	11.3614
1.42656E-02	11.3656
1.42680E-02	11.592
1.42704E-02	12.6026
1.42717E-02	12.857
1.42731E-02	12.171
1.42742E-02	11.3763
1.42749E-02	10.9429
1.42756E-02	10.6399
1.42761E-02	10.4282
1.42768E-02	10.2295
1.42775E-02	10.0271
1.42785E-02	9.74713
1.42795E-02	9.45177
1.42803E-02	9.17214
1.42810E-02	8.89086
1.42818E-02	8.5411
1.42829E-02	8.08177
1.42838E-02	7.97642
1.42847E-02	8.90093
1.42853E-02	11.1379
1.42860E-02	15.4816
1.42873E-02	27.4507
1.42881E-02	34.6886
1.42888E-02	37.6502
1.42894E-02	37.1585
1.42906E-02	30.7175
1.42914E-02	24.8986
1.42920E-02	21.5958
1.42925E-02	19.2517
1.42930E-02	17.7247
1.42936E-02	16.4902
1.42941E-02	15.6618
1.42947E-02	15.0215
1.42952E-02	14.5914
1.42958E-02	14.2681
1.42965E-02	14.0345
1.42974E-02	13.9742
1.42992E-02	14.2737
1.43004E-02	14.0734
1.43023E-02	12.7242
1.43033E-02	11.9688
1.43040E-02	11.6206
1.43046E-02	11.42
1.43051E-02	11.3721
1.43057E-02	11.5707
1.43064E-02	12.2487
1.43073E-02	14.2477
1.43085E-02	17.7197
1.43094E-02	19.4209
1.43102E-02	19.4215
1.43117E-02	16.7229
1.43125E-02	15.1435
1.43131E-02	14.3016
1.43136E-02	13.7522
1.43141E-02	13.3818
1.43147E-02	13.1499
1.43153E-02	13.0279
1.43160E-02	13.0542
1.43171E-02	13.4342
1.43187E-02	14.0612
1.43202E-02	13.8472
1.43229E-02	13.0255
1.43250E-02	12.2847
1.43262E-02	11.8745
1.43269E-02	11.7442
1.43274E-02	11.7021
1.43279E-02	11.7167
1.43285E-02	11.8317
1.43292E-02	12.1473
1.43311E-02	13.5685
1.43321E-02	13.9651
1.43332E-02	13.4296
1.43349E-02	11.8622
1.43356E-02	11.3991
1.43362E-02	11.2353
1.43370E-02	11.2753
1.43382E-02	11.9313
1.43399E-02	13.3508
1.43411E-02	13.6482
1.43442E-02	12.2773
1.43455E-02	11.7219
1.43464E-02	11.4659
1.43472E-02	11.3275
1.43478E-02	11.253
1.43484E-02	11.2018
1.43489E-02	11.1561
1.43497E-02	11.1012
1.43507E-02	11.048
1.43522E-02	10.9777
1.43530E-02	10.9407
1.43535E-02	10.9194
1.43539E-02	10.9064
1.43545E-02	10.9113
1.43551E-02	10.9353
1.43558E-02	11.0389
1.43574E-02	11.4932
1.43588E-02	11.8371
1.43601E-02	11.6184
1.43614E-02	11.2026
1.43621E-02	11.2485
1.43628E-02	11.6613
1.43634E-02	12.558
1.43645E-02	15.1962
1.43659E-02	18.3309
1.43668E-02	18.6816
1.43681E-02	16.5388
1.43702E-02	12.6823
1.43718E-02	11.2008
1.43726E-02	10.7467
1.43734E-02	10.4925
1.43740E-02	10.3779
1.43746E-02	10.2997
1.43751E-02	10.2585
1.43758E-02	10.2165
1.43775E-02	10.153
1.43788E-02	10.0999
1.43806E-02	9.97209
1.43817E-02	9.91517
1.43826E-02	9.90553
1.43846E-02	9.9615
1.43865E-02	9.96571
1.43876E-02	10.1767
1.43893E-02	11.056
1.43906E-02	11.2709
1.43926E-02	10.7143
1.43945E-02	10.8301
1.43963E-02	10.8705
1.43972E-02	11.3637
1.43988E-02	12.6599
1.43995E-02	12.7492
1.44007E-02	11.5587
1.44021E-02	9.3618
1.44029E-02	8.50297
1.44034E-02	8.04273
1.44041E-02	7.67185
1.44046E-02	7.40861
1.44054E-02	7.12586
1.44062E-02	6.815
1.44076E-02	6.14427
1.44089E-02	5.3965
1.44099E-02	4.76926
1.44107E-02	4.41607
1.44112E-02	4.46866
1.44116E-02	4.89742
1.44121E-02	5.91907
1.44126E-02	8.16075
1.44131E-02	11.9862
1.44137E-02	18.321
1.44146E-02	33.2665
1.44155E-02	47.9467
1.44161E-02	56.0591
1.44167E-02	58.9848
1.44174E-02	57.3076
1.44184E-02	46.53
1.44195E-02	33.8819
1.44205E-02	26.3787
1.44217E-02	20.5851
1.44229E-02	17.9489
1.44238E-02	16.7364
1.44244E-02	16.2539
1.44251E-02	16.0991
1.44260E-02	16.3465
1.44273E-02	16.8867
1.44281E-02	16.7544
1.44286E-02	16.331
1.44293E-02	15.5202
1.44299E-02	14.6279
1.44305E-02	13.7012
1.44309E-02	13.1135
1.44313E-02	12.6428
1.44318E-02	12.3345
1.44321E-02	12.2819
1.44325E-02	12.4619
1.44329E-02	13.0213
1.44334E-02	14.0424
1.44340E-02	16.5617
1.44351E-02	21.4593
1.44357E-02	24.0009
1.44362E-02	25.2429
1.44367E-02	25.5519
1.44374E-02	24.4894
1.44384E-02	20.8845
1.44391E-02	18.3699
1.44396E-02	17.1027
1.44399E-02	16.2481
1.44403E-02	15.492
1.44406E-02	14.986
1.44409E-02	14.559
1.44412E-02	14.2392
1.44415E-02	13.9695
1.44417E-02	13.7757
1.44420E-02	13.6158
1.44423E-02	13.4813
1.44425E-02	13.3489
1.44429E-02	13.22
1.44433E-02	13.1114
1.44437E-02	13.0175
1.44442E-02	12.9432
1.44454E-02	12.9096
1.44462E-02	12.9409
1.44470E-02	12.9674
1.44481E-02	12.9805
1.44493E-02	13.0725
1.44500E-02	13.1321
1.44506E-02	13.1502
1.44511E-02	13.104
1.44515E-02	13.0042
1.44519E-02	12.889
1.44522E-02	12.7502
1.44527E-02	12.5677
1.44532E-02	12.3525
1.44536E-02	12.1683
1.44541E-02	12.0074
1.44546E-02	11.8843
1.44551E-02	11.786
1.44556E-02	11.7114
1.44568E-02	11.6329
1.44581E-02	11.5436
1.44592E-02	11.4481
1.44604E-02	11.369
1.44610E-02	11.3468
1.44615E-02	11.3738
1.44621E-02	11.4809
1.44629E-02	11.7867
1.44643E-02	12.6892
1.44654E-02	13.2371
1.44663E-02	13.1178
1.44680E-02	11.8274
1.44689E-02	11.2608
1.44696E-02	10.9972
1.44701E-02	10.875
1.44706E-02	10.8072
1.44710E-02	10.7717
1.44715E-02	10.7874
1.44720E-02	10.8509
1.44724E-02	11.0041
1.44730E-02	11.3832
1.44736E-02	12.0223
1.44742E-02	13.2511
1.44755E-02	17.0752
1.44764E-02	19.1784
1.44772E-02	19.5253
1.44781E-02	18.0635
1.44797E-02	13.4262
1.44807E-02	11.4484
1.44819E-02	10.3453
1.44828E-02	10.0007
1.44837E-02	9.791
1.44844E-02	9.65637
1.44850E-02	9.53681
1.44857E-02	9.42525
1.44865E-02	9.2626
1.44878E-02	8.98408
1.44892E-02	8.5837
1.44900E-02	8.46774
1.44905E-02	8.60523
1.44911E-02	9.15154
1.44917E-02	10.5541
1.44924E-02	12.9903
1.44937E-02	20.1542
1.44945E-02	23.5744
1.44952E-02	24.6671
1.44960E-02	23.1225
1.44975E-02	17.3903
1.44981E-02	15.1817
1.44986E-02	13.7038
1.44992E-02	12.6872
1.44997E-02	12.0577
1.45002E-02	11.6383
1.45008E-02	11.4268
1.45016E-02	11.5797
1.45029E-02	12.884
1.45043E-02	15.4281
1.45054E-02	16.7831
1.45064E-02	16.7114
1.45077E-02	14.7727
1.45087E-02	13.1735
1.45095E-02	12.3206
1.45102E-02	11.8873
1.45114E-02	11.6696
1.45128E-02	11.5314
1.45141E-02	11.0579
1.45159E-02	10.2078
1.45168E-02	9.88128
1.45176E-02	9.66336
1.45183E-02	9.50757
1.45189E-02	9.36656
1.45196E-02	9.22799
1.45201E-02	9.10792
1.45208E-02	8.96942
1.45214E-02	8.8519
1.45219E-02	8.766
1.45227E-02	8.69813
1.45237E-02	8.72493
1.45252E-02	8.7332
1.45262E-02	8.24474
1.45274E-02	7.21537
1.45282E-02	6.93992
1.45288E-02	7.53652
1.45293E-02	9.03408
1.45297E-02	11.2622
1.45303E-02	16.6944
1.45314E-02	30.3323
1.45322E-02	39.6921
1.45328E-02	44.6857
1.45334E-02	46.2951
1.45340E-02	44.2178
1.45352E-02	34.9122
1.45361E-02	27.3306
1.45367E-02	23.103
1.45372E-02	20.6556
1.45378E-02	18.7633
1.45384E-02	17.3845
1.45389E-02	16.4635
1.45395E-02	15.8226
1.45400E-02	15.3393
1.45406E-02	15.029
1.45411E-02	14.8602
1.45416E-02	14.864
1.45423E-02	15.2
1.45434E-02	16.4343
1.45446E-02	17.971
1.45454E-02	18.1555
1.45465E-02	16.864
1.45480E-02	14.1194
1.45489E-02	13.0441
1.45495E-02	12.6004
1.45499E-02	12.3784
1.45504E-02	12.2187
1.45509E-02	12.1171
1.45515E-02	12.0297
1.45522E-02	11.9579
1.45538E-02	11.9346
1.45551E-02	11.9297
1.45568E-02	11.7715
1.45581E-02	11.5774
1.45590E-02	11.4807
1.45595E-02	11.4235
1.45602E-02	11.368
1.45607E-02	11.3228
1.45616E-02	11.2697
1.45632E-02	11.1728
1.45641E-02	11.1195
1.45647E-02	11.081
1.45652E-02	11.0564
1.45657E-02	11.0472
1.45661E-02	11.0474
1.45667E-02	11.066
1.45674E-02	11.163
1.45685E-02	11.4429
1.45702E-02	11.9775
1.45713E-02	11.9161
1.45731E-02	11.1911
1.45740E-02	10.9001
1.45746E-02	10.821
1.45751E-02	10.8415
1.45759E-02	11.0191
1.45778E-02	11.8087
1.45790E-02	11.9004
1.45805E-02	11.2785
1.45817E-02	10.6555
1.45825E-02	10.4205
1.45832E-02	10.2933
1.45837E-02	10.2388
1.45842E-02	10.1956
1.45847E-02	10.1588
1.45852E-02	10.1232
1.45859E-02	10.0871
1.45864E-02	10.0582
1.45873E-02	10.0226
1.45892E-02	9.98058
1.45905E-02	9.91711
1.45921E-02	9.73934
1.45933E-02	9.54341
1.45940E-02	9.46265
1.45946E-02	9.41904
1.45953E-02	9.48297
1.45960E-02	9.74942
1.45970E-02	10.6348
1.45985E-02	12.687
1.45993E-02	13.2849
1.46005E-02	12.9331
1.46021E-02	11.3294
1.46028E-02	10.8276
1.46035E-02	10.5848
1.46042E-02	10.5444
1.46059E-02	11.0141
1.46076E-02	11.2363
1.46095E-02	10.4772
1.46107E-02	10.3661
1.46117E-02	11.0279
1.46133E-02	12.7384
1.46143E-02	12.8962
1.46161E-02	11.336
1.46171E-02	10.4475
1.46181E-02	9.91084
1.46199E-02	9.539
1.46217E-02	9.16154
1.46239E-02	8.69613
1.46247E-02	8.52552
1.46255E-02	8.38897
1.46262E-02	8.25213
1.46273E-02	8.04225
1.46292E-02	7.59559
1.46308E-02	7.05719
1.46316E-02	6.70384
1.46325E-02	6.31574
1.46331E-02	6.08684
1.46335E-02	6.03821
1.46340E-02	6.24519
1.46344E-02	6.82557
1.46349E-02	7.92497
1.46356E-02	11.4571
1.46362E-02	16.6702
1.46373E-02	29.3597
1.46381E-02	38.8501
1.46387E-02	42.9035
1.46394E-02	43.2522
1.46406E-02	35.5027
1.46416E-02	26.0967
1.46425E-02	20.4086
1.46434E-02	16.6615
1.46442E-02	14.613
1.46451E-02	13.4802
1.46458E-02	12.8551
1.46464E-02	12.4703
1.46472E-02	12.1764
1.46487E-02	11.9508
1.46500E-02	11.7576
1.46515E-02	11.2034
1.46530E-02	10.6179
1.46538E-02	10.427
1.46544E-02	10.3229
1.46549E-02	10.273
1.46557E-02	10.3109
1.46566E-02	10.5138
1.46585E-02	11.1493
1.46598E-02	10.9941
1.46615E-02	10.312
1.46626E-02	10.3258
1.46646E-02	10.8338
1.46658E-02	10.4873
1.46676E-02	9.2623
1.46685E-02	8.81302
1.46692E-02	8.58759
1.46698E-02	8.48758
1.46703E-02	8.43172
1.46708E-02	8.43828
1.46714E-02	8.54962
1.46722E-02	8.84138
1.46739E-02	10.1552
1.46750E-02	10.5093
1.46759E-02	10.0513
1.46776E-02	8.17972
1.46785E-02	7.45921
1.46792E-02	7.06795
1.46798E-02	6.80447
1.46804E-02	6.5992
1.46809E-02	6.46041
1.46816E-02	6.31541
1.46822E-02	6.2108
1.46830E-02	6.16523
1.46846E-02	6.32516
1.46858E-02	6.21387
1.46869E-02	5.52974
1.46883E-02	4.25145
1.46891E-02	3.63721
1.46899E-02	3.44596
1.46906E-02	3.95325
1.46912E-02	5.42274
1.46918E-02	8.53425
1.46924E-02	13.6294
1.46931E-02	22.8434
1.46942E-02	45.1082
1.46949E-02	60.7422
1.46956E-02	70.461
1.46962E-02	73.8984
1.46969E-02	70.9812
1.46981E-02	55.415
1.46992E-02	40.0074
1.47000E-02	31.374
1.47007E-02	26.4492
1.47015E-02	22.2098
1.47026E-02	18.613
1.47035E-02	16.5407
1.47042E-02	15.2307
1.47050E-02	14.1218
1.47056E-02	13.4109
1.47062E-02	13.1181
1.47068E-02	13.5188
1.47076E-02	15.8163
1.47088E-02	22.5985
1.47098E-02	29.6904
1.47106E-02	32.7385
1.47113E-02	32.5621
1.47128E-02	26.206
1.47137E-02	22.2891
1.47149E-02	18.4167
1.47161E-02	16.4119
1.47176E-02	15.0653
1.47185E-02	14.5506
1.47194E-02	14.2186
1.47203E-02	13.9846
1.47213E-02	13.9558
1.47223E-02	14.2778
1.47243E-02	15.4769
1.47254E-02	15.347
1.47275E-02	13.3738
1.47286E-02	12.517
1.47294E-02	12.1648
1.47300E-02	11.9956
1.47307E-02	11.8942
1.47319E-02	11.9199
1.47339E-02	12.4343
1.47357E-02	12.899
1.47369E-02	12.5732
1.47387E-02	11.5794
1.47395E-02	11.2895
1.47404E-02	11.1671
1.47423E-02	11.1489
1.47438E-02	10.9316
1.47454E-02	10.605
1.47461E-02	10.5565
1.47468E-02	10.6239
1.47476E-02	10.846
1.47493E-02	11.9228
1.47506E-02	12.5103
1.47519E-02	12.1043
1.47538E-02	10.6479
1.47546E-02	10.1809
1.47555E-02	9.91986
1.47571E-02	9.67162
1.47593E-02	9.39789
1.47604E-02	9.26653
1.47611E-02	9.18984
1.47618E-02	9.12222
1.47627E-02	9.0417
1.47647E-02	8.85084
1.47700E-02	8.26607
1.47727E-02	7.87595
1.47738E-02	7.69966
1.47745E-02	7.5774
1.47752E-02	7.45213
1.47760E-02	7.30141
1.47773E-02	7.06325
1.47790E-02	6.58646
1.47802E-02	6.10462
1.47812E-02	6.07582
1.47817E-02	6.57177
1.47822E-02	7.66297
1.47828E-02	9.80243
1.47836E-02	14.6258
1.47849E-02	24.4291
1.47857E-02	28.1506
1.47864E-02	28.5055
1.47877E-02	23.0153
1.47887E-02	17.6317
1.47893E-02	15.0371
1.47902E-02	12.9485
1.47914E-02	11.4143
1.47927E-02	10.3885
1.47945E-02	8.80715
1.47955E-02	8.20383
1.47960E-02	7.99179
1.47967E-02	7.85897
1.47976E-02	7.97571
1.47995E-02	8.7844
1.48016E-02	8.89706
1.48033E-02	8.4612
1.48048E-02	7.18944
1.48064E-02	5.48887
1.48071E-02	4.96167
1.48078E-02	4.50002
1.48086E-02	4.0785
1.48093E-02	3.69663
1.48101E-02	3.33325
1.48121E-02	2.45168
1.48133E-02	2.14342
1.48140E-02	2.43975
1.48145E-02	3.17521
1.48150E-02	4.96701
1.48156E-02	8.25604
1.48162E-02	13.322
1.48174E-02	28.2488
1.48183E-02	39.8678
1.48191E-02	45.0392
1.48199E-02	43.2593
1.48210E-02	32.0893
1.48221E-02	18.9975
1.48226E-02	14.0499
1.48233E-02	11.0426
1.48238E-02	11.023
1.48243E-02	13.4936
1.48249E-02	18.8418
1.48255E-02	28.6302
1.48263E-02	49.4274
1.48275E-02	82.3276
1.48282E-02	98.8511
1.48290E-02	108.22
1.48300E-02	105.937
1.48313E-02	87.3276
1.48324E-02	68.9534
1.48333E-02	55.8632
1.48346E-02	44.2399
1.48353E-02	39.8145
1.48361E-02	35.7525
1.48367E-02	33.5107
1.48374E-02	31.4636
1.48380E-02	29.9349
1.48386E-02	28.4924
1.48392E-02	27.4261
1.48399E-02	26.4968
1.48412E-02	25.4054
1.48432E-02	24.4163
1.48449E-02	22.8687
1.48485E-02	19.2337
1.48497E-02	18.3598
1.48504E-02	17.9117
1.48512E-02	17.5457
1.48519E-02	17.2391
1.48526E-02	16.968
1.48536E-02	16.5871
1.48547E-02	16.1895
1.48555E-02	15.9168
1.48564E-02	15.6428
1.48573E-02	15.3883
1.48592E-02	14.9112
1.48608E-02	14.2614
1.48627E-02	13.0883
1.48634E-02	13.0596
1.48640E-02	13.5718
1.48646E-02	14.8242
1.48654E-02	18.1738
1.48668E-02	26.1714
1.48675E-02	28.9387
1.48682E-02	29.5499
1.48697E-02	25.7081
1.48706E-02	22.7987
1.48714E-02	21.6463
1.48722E-02	21.7284
1.48736E-02	22.9339
1.48747E-02	22.4979
1.48763E-02	18.9661
1.48775E-02	16.7268
1.48788E-02	15.5511
1.48800E-02	15.0101
1.48810E-02	14.734
1.48819E-02	14.568
1.48830E-02	14.442
1.48855E-02	14.2742
1.48863E-02	14.3582
1.48870E-02	14.6081
1.48888E-02	15.8659
1.48898E-02	16.3335
1.48909E-02	15.963
1.48927E-02	14.2568
1.48936E-02	13.7368
1.48943E-02	13.5802
1.48950E-02	13.5934
1.48968E-02	14.0262
1.48981E-02	14.0608
1.49000E-02	13.6872
1.49010E-02	13.8627
1.49032E-02	14.5221
1.49055E-02	14.2182
1.49076E-02	14.9156
1.49095E-02	17.5982
1.49106E-02	18.5356
1.49115E-02	18.0117
1.49133E-02	14.8849
1.49142E-02	13.6974
1.49148E-02	13.1722
1.49153E-02	12.8515
1.49159E-02	12.6546
1.49164E-02	12.5491
1.49171E-02	12.4641
1.49188E-02	12.3747
1.49204E-02	12.2869
1.49221E-02	12.1423
1.49231E-02	12.1708
1.49241E-02	12.3322
1.49262E-02	12.8249
1.49279E-02	12.701
1.49304E-02	11.8205
1.49314E-02	11.5548
1.49322E-02	11.4321
1.49328E-02	11.3611
1.49334E-02	11.3019
1.49341E-02	11.2491
1.49348E-02	11.1967
1.49356E-02	11.1399
1.49362E-02	11.0993
1.49369E-02	11.0593
1.49376E-02	11.0305
1.49383E-02	11.0228
1.49392E-02	11.0621
1.49414E-02	11.2929
1.49429E-02	11.1689
1.49450E-02	10.5821
1.49460E-02	10.4105
1.49472E-02	10.3883
1.49495E-02	10.2625
1.49510E-02	10.2801
1.49518E-02	11.4537
1.49532E-02	16.7537
1.49544E-02	23.1344
1.49551E-02	25.5269
1.49560E-02	25.6332
1.49574E-02	21.0364
1.49583E-02	17.518
1.49592E-02	15.2108
1.49608E-02	13.1375
1.49624E-02	12.2333
1.49633E-02	11.9356
1.49641E-02	11.7219
1.49648E-02	11.5452
1.49658E-02	11.3631
1.49680E-02	11.0076
1.49697E-02	10.7457
1.49705E-02	10.6236
1.49714E-02	10.4987
1.49722E-02	10.3872
1.49732E-02	10.2835
1.49750E-02	10.077
1.49763E-02	9.76994
1.49779E-02	9.29203
1.49786E-02	9.2955
1.49792E-02	9.64991
1.49799E-02	10.5235
1.49808E-02	12.7962
1.49822E-02	17.6233
1.49833E-02	19.3755
1.49843E-02	18.6308
1.49856E-02	15.6396
1.49870E-02	12.3114
1.49879E-02	10.9038
1.49886E-02	10.2755
1.49895E-02	9.70309
1.49912E-02	8.98419
1.49926E-02	8.1109
1.49937E-02	7.74685
1.49943E-02	8.26047
1.49948E-02	9.55392
1.49954E-02	12.5109
1.49963E-02	20.4947
1.49978E-02	35.0811
1.49986E-02	40.0914
1.49995E-02	39.7092
1.50008E-02	32.6368
1.50019E-02	25.4525
1.50032E-02	19.6884
1.50044E-02	16.669
1.50068E-02	13.91
1.50080E-02	13.0937
1.50088E-02	12.7566
1.50094E-02	12.5123
1.50101E-02	12.2933
1.50108E-02	12.113
1.50119E-02	11.8585
1.50141E-02	11.4083
1.50167E-02	10.9084
1.50177E-02	10.737
1.50184E-02	10.6145
1.50189E-02	10.5272
1.50196E-02	10.4387
1.50204E-02	10.3711
1.50215E-02	10.3883
1.50234E-02	10.6953
1.50249E-02	11.6718
1.50270E-02	15.312
1.50280E-02	16.0071
1.50290E-02	15.1866
1.50309E-02	11.8846
1.50318E-02	10.738
1.50326E-02	10.0317
1.50334E-02	9.58749
1.50340E-02	9.27609
1.50347E-02	8.97993
1.50357E-02	8.59637
1.50372E-02	7.97922
1.50390E-02	7.04414
1.50403E-02	6.22259
1.50413E-02	5.51412
1.50419E-02	5.23562
1.50424E-02	5.1917
1.50429E-02	5.59113
1.50433E-02	6.43604
1.50438E-02	8.27825
1.50442E-02	11.0419
1.50449E-02	17.2428
1.50459E-02	32.1514
1.50468E-02	46.2763
1.50474E-02	52.7974
1.50481E-02	55.4226
1.50489E-02	52.49
1.50500E-02	40.56
1.50509E-02	31.6247
1.50514E-02	27.1969
1.50521E-02	23.1822
1.50527E-02	20.5308
1.50533E-02	18.5815
1.50540E-02	17.0852
1.50549E-02	15.6089
1.50556E-02	14.6774
1.50562E-02	13.9955
1.50568E-02	13.5041
1.50573E-02	13.3374
1.50578E-02	13.5035
1.50585E-02	14.5255
1.50597E-02	18.4818
1.50608E-02	23.3918
1.50617E-02	25.4081
1.50623E-02	25.2546
1.50636E-02	21.7167
1.50646E-02	18.6005
1.50652E-02	17.1389
1.50657E-02	16.0491
1.50663E-02	15.2993
1.50668E-02	14.7479
1.50675E-02	14.2594
1.50682E-02	13.8476
1.50692E-02	13.4389
1.50702E-02	13.0958
1.50712E-02	12.8127
1.50732E-02	12.3245
1.50745E-02	11.9915
1.50764E-02	11.5236
1.50779E-02	11.1698
1.50804E-02	10.4205
1.50816E-02	9.97895
1.50829E-02	9.74525
1.50842E-02	10.7873
1.50849E-02	13.0442
1.50858E-02	18.3686
1.50871E-02	27.7066
1.50878E-02	31.6341
1.50885E-02	32.5704
1.50895E-02	29.5849
1.50909E-02	22.0822
1.50914E-02	19.442
1.50919E-02	17.7259
1.50925E-02	16.3238
1.50930E-02	15.3883
1.50936E-02	14.6528
1.50943E-02	14.0887
1.50950E-02	13.6592
1.50958E-02	13.2993
1.50965E-02	13.0224
1.50971E-02	12.8559
1.50979E-02	12.6746
1.50989E-02	12.5154
1.51014E-02	12.5352
1.51032E-02	12.4769
1.51050E-02	11.8253
1.51068E-02	10.9728
1.51077E-02	10.6622
1.51085E-02	10.4358
1.51101E-02	10.0777
1.51122E-02	9.46363
1.51140E-02	8.85649
1.51160E-02	7.97476
1.51168E-02	8.15907
1.51174E-02	9.02852
1.51179E-02	10.8617
1.51186E-02	15.3672
1.51198E-02	27.1499
1.51208E-02	37.5852
1.51215E-02	41.8366
1.51222E-02	42.274
1.51232E-02	37.3756
1.51243E-02	29.0904
1.51249E-02	25.0256
1.51257E-02	21.2546
1.51270E-02	17.6212
1.51284E-02	15.4066
1.51294E-02	14.6807
1.51300E-02	15.0553
1.51308E-02	16.5719
1.51322E-02	20.9394
1.51330E-02	22.6562
1.51339E-02	22.5359
1.51352E-02	19.6605
1.51362E-02	17.3189
1.51370E-02	15.9819
1.51377E-02	15.2681
1.51393E-02	14.4987
1.51405E-02	14.1135
1.51423E-02	13.4968
1.51434E-02	13.1654
1.51442E-02	12.9871
1.51448E-02	12.8765
1.51454E-02	12.7928
1.51461E-02	12.6947
1.51469E-02	12.5997
1.51476E-02	12.5112
1.51482E-02	12.4565
1.51488E-02	12.4125
1.51496E-02	12.3802
1.51505E-02	12.405
1.51527E-02	12.6031
1.51554E-02	12.777
1.51570E-02	12.6249
1.51585E-02	12.2827
1.51592E-02	12.3364
1.51599E-02	12.7215
1.51605E-02	13.5266
1.51621E-02	16.4469
1.51630E-02	17.648
1.51639E-02	17.3337
1.51655E-02	14.7703
1.51662E-02	13.9477
1.51669E-02	14.1204
1.51676E-02	15.25
1.51689E-02	18.498
1.51699E-02	19.5649
1.51707E-02	18.81
1.51720E-02	15.1433
1.51729E-02	13.0206
1.51736E-02	11.8944
1.51742E-02	11.472
1.51746E-02	11.444
1.51752E-02	11.7195
1.51758E-02	12.4203
1.51772E-02	14.5855
1.51780E-02	15.2671
1.51788E-02	15.0848
1.51799E-02	13.4458
1.51812E-02	11.2603
1.51818E-02	10.5139
1.51823E-02	10.1129
1.51830E-02	9.78397
1.51837E-02	9.56915
1.51851E-02	9.28127
1.51863E-02	9.01763
1.51872E-02	8.73572
1.51879E-02	8.51513
1.51884E-02	8.3728
1.51888E-02	8.25385
1.51893E-02	8.16589
1.51898E-02	8.16979
1.51903E-02	8.32817
1.51908E-02	8.8385
1.51914E-02	9.8178
1.51920E-02	11.5807
1.51931E-02	16.6231
1.51938E-02	20.2278
1.51945E-02	22.4697
1.51951E-02	23.0907
1.51957E-02	22.1957
1.51967E-02	18.6263
1.51975E-02	15.5019
1.51979E-02	13.8544
1.51984E-02	12.5233
1.51987E-02	11.6451
