E(MeV)	Hf-179
2.08468E-05	5.3826
2.09525E-05	5.38634
2.09555E-05	5.38631
2.10660E-05	5.39796
2.11765E-05	5.42375
2.12331E-05	5.44524
2.12870E-05	5.46273
2.13606E-05	5.49697
2.14343E-05	5.54047
2.15047E-05	5.59167
2.15049E-05	5.59181
2.15719E-05	5.64525
2.16390E-05	5.70967
2.17062E-05	5.78635
2.17694E-05	5.87162
2.17734E-05	5.87658
2.18405E-05	5.97705
2.19077E-05	6.09547
2.19625E-05	6.20909
2.19749E-05	6.23359
2.20314E-05	6.36446
2.20774E-05	6.48538
2.21234E-05	6.62099
2.21555E-05	6.72741
2.21693E-05	6.77167
2.22153E-05	6.93764
2.22613E-05	7.12448
2.22934E-05	7.27183
2.23072E-05	7.33369
2.23532E-05	7.5669
2.23946E-05	7.80308
2.24313E-05	8.03674
2.24313E-05	8.03674
2.24681E-05	8.29165
2.25049E-05	8.57493
2.25417E-05	8.89032
2.25784E-05	9.24213
2.25968E-05	9.4388
2.26152E-05	9.6339
2.26520E-05	10.0716
2.26830E-05	10.4831
2.27209E-05	11.0465
2.27462E-05	11.4641
2.27715E-05	11.92
2.27968E-05	12.4186
2.28221E-05	12.9653
2.28473E-05	13.5659
2.28634E-05	13.9871
2.28726E-05	14.2289
2.29036E-05	15.1409
2.29243E-05	15.8158
2.29324E-05	16.1018
2.29450E-05	16.5539
2.29657E-05	17.3618
2.29783E-05	17.9023
2.29864E-05	18.2482
2.30071E-05	19.2242
2.30128E-05	19.5226
2.30277E-05	20.3029
2.30461E-05	21.3568
2.30473E-05	21.4285
2.30622E-05	22.3647
2.30645E-05	22.5209
2.30783E-05	23.4627
2.30933E-05	24.5714
2.30944E-05	24.6572
2.31105E-05	25.9651
2.31121E-05	26.1079
2.31266E-05	27.3997
2.31309E-05	27.8263
2.31427E-05	28.9775
2.31498E-05	29.7459
2.31588E-05	30.7183
2.31686E-05	31.8943
2.31735E-05	32.472
2.31828E-05	33.6869
2.31868E-05	34.2147
2.31969E-05	35.6597
2.32001E-05	36.1222
2.32110E-05	37.8354
2.32135E-05	38.2164
2.32252E-05	40.2435
2.32268E-05	40.5236
2.32393E-05	42.9199
2.32401E-05	43.0747
2.32495E-05	45.0752
2.32534E-05	45.9094
2.32606E-05	47.5941
2.32668E-05	49.0706
2.32716E-05	50.3374
2.32780E-05	52.0375
2.32826E-05	53.3595
2.32872E-05	54.6895
2.32909E-05	55.8414
2.32964E-05	57.5787
2.32992E-05	58.5219
2.33056E-05	60.7353
2.33075E-05	61.4242
2.33148E-05	64.1963
2.33157E-05	64.5751
2.33240E-05	68.006
2.33240E-05	68.0061
2.33323E-05	71.7961
2.33332E-05	72.2199
2.33385E-05	74.9043
2.33424E-05	76.8999
2.33447E-05	78.1986
2.33509E-05	81.7258
2.33516E-05	82.1202
2.33571E-05	85.6265
2.33608E-05	87.9794
2.33633E-05	89.7599
2.33677E-05	92.856
2.33695E-05	94.2761
2.33746E-05	98.2083
2.33757E-05	99.1846
2.33815E-05	104.101
2.33819E-05	104.531
2.33881E-05	110.39
2.33884E-05	110.608
2.33943E-05	116.851
2.33952E-05	117.819
2.34001E-05	123.411
2.34021E-05	125.826
2.34049E-05	129.376
2.34090E-05	134.738
2.34097E-05	135.725
2.34146E-05	142.686
2.34159E-05	144.689
2.34194E-05	150.208
2.34223E-05	154.84
2.34242E-05	158.272
2.34274E-05	163.966
2.34290E-05	167.044
2.34326E-05	173.909
2.34339E-05	176.544
2.34378E-05	184.749
2.34387E-05	186.838
2.34429E-05	196.572
2.34435E-05	197.995
2.34481E-05	209.47
2.34483E-05	210.09
2.34525E-05	221.345
2.34533E-05	223.55
2.34575E-05	236.157
2.34584E-05	238.906
2.34626E-05	252.279
2.34636E-05	255.651
2.34676E-05	269.817
2.34688E-05	273.9
2.34727E-05	288.885
2.34740E-05	293.773
2.34778E-05	309.73
2.34803E-05	320.456
2.34828E-05	332.059
2.34849E-05	341.63
2.34879E-05	356.386
2.34895E-05	364.393
2.34925E-05	380.248
2.34941E-05	388.844
2.34966E-05	403.228
2.34987E-05	415.072
2.35007E-05	427.669
2.35033E-05	443.161
2.35049E-05	453.63
2.35079E-05	473.193
2.35090E-05	481.17
2.35125E-05	505.247
2.35132E-05	510.346
2.35171E-05	539.4
2.35173E-05	541.231
2.35214E-05	574.37
2.35240E-05	594.761
2.35272E-05	622.823
2.35308E-05	655.133
2.35327E-05	672.524
2.35377E-05	720.675
2.35382E-05	725.364
2.35437E-05	782.003
2.35446E-05	791.504
2.35492E-05	842.06
2.35513E-05	864.964
2.35561E-05	921.847
2.35596E-05	962.75
2.35626E-05	1000.43
2.35678E-05	1067.48
2.35690E-05	1082.92
2.35754E-05	1169.83
2.35782E-05	1207.28
2.35842E-05	1292.56
2.35888E-05	1358.53
2.35952E-05	1454.44
2.36145E-05	1743.63
2.36219E-05	1853.76
2.36315E-05	1991.26
2.36356E-05	2049.82
2.36430E-05	2145.96
2.36448E-05	2169.75
2.36531E-05	2267.43
2.36539E-05	2276.12
2.36611E-05	2350.39
2.36614E-05	2353.21
2.36684E-05	2414.6
2.36689E-05	2419.36
2.36757E-05	2467.76
2.36765E-05	2472.86
2.36835E-05	2510.18
2.36836E-05	2511.13
2.36897E-05	2533.21
2.36912E-05	2536.36
2.36964E-05	2546.39
2.36997E-05	2548.81
2.36999E-05	2548.72
2.37059E-05	2544.9
2.37088E-05	2538.29
2.37132E-05	2527.41
2.37162E-05	2514.67
2.37221E-05	2487.93
2.37250E-05	2469.35
2.37294E-05	2440.58
2.37320E-05	2419.97
2.37368E-05	2380.81
2.37401E-05	2348.95
2.37450E-05	2300.25
2.37487E-05	2259.3
2.37533E-05	2207.32
2.37579E-05	2150
2.37625E-05	2092.01
2.37671E-05	2029.68
2.37717E-05	1966.72
2.37809E-05	1833.65
2.37869E-05	1746.5
2.38030E-05	1508.26
2.38112E-05	1385.74
2.38195E-05	1268.14
2.38214E-05	1242.11
2.38287E-05	1142.16
2.38361E-05	1046.95
2.38402E-05	996.011
2.38434E-05	956.685
2.38494E-05	887.963
2.38517E-05	861.71
2.38563E-05	812.553
2.38586E-05	788.135
2.38632E-05	742.393
2.38655E-05	719.685
2.38701E-05	677.353
2.38724E-05	656.352
2.38770E-05	617.377
2.38793E-05	598.052
2.38839E-05	561.86
2.38894E-05	521.302
2.38901E-05	516.562
2.38949E-05	483.675
2.38963E-05	474.909
2.39004E-05	448.852
2.39025E-05	436.723
2.39059E-05	416.696
2.39087E-05	401.809
2.39114E-05	387.064
2.39149E-05	369.966
2.39170E-05	359.808
2.39211E-05	340.988
2.39225E-05	334.777
2.39273E-05	314.666
2.39280E-05	311.822
2.39335E-05	290.796
2.39335E-05	290.795
2.39390E-05	271.577
2.39397E-05	269.359
2.39445E-05	254
2.39459E-05	249.95
2.39501E-05	237.934
2.39524E-05	231.773
2.39556E-05	223.25
2.39592E-05	214.261
2.39611E-05	209.82
2.39661E-05	198.55
2.39666E-05	197.537
2.39721E-05	186.322
2.39730E-05	184.594
2.39776E-05	176.061
2.39799E-05	172.114
2.39831E-05	166.656
2.39868E-05	160.89
2.39889E-05	157.691
2.39951E-05	148.852
2.39960E-05	147.647
2.40013E-05	140.829
2.40052E-05	136.186
2.40075E-05	133.496
2.40137E-05	126.792
2.40144E-05	126.103
2.40199E-05	120.673
2.40236E-05	117.356
2.40282E-05	113.271
2.40328E-05	109.563
2.40365E-05	106.639
2.40420E-05	102.642
2.40447E-05	100.677
2.40530E-05	95.2874
2.40558E-05	93.6369
2.40613E-05	90.4018
2.40696E-05	85.9309
2.40696E-05	85.9308
2.40778E-05	81.8739
2.40834E-05	79.3647
2.40861E-05	78.1322
2.40971E-05	73.5992
2.40971E-05	73.5991
2.41082E-05	69.5393
2.41142E-05	67.5228
2.41192E-05	65.8501
2.41302E-05	62.4922
2.41312E-05	62.2335
2.41413E-05	59.4435
2.41482E-05	57.696
2.41551E-05	55.9801
2.41652E-05	53.6815
2.41689E-05	52.8598
2.41822E-05	50.129
2.41826E-05	50.0367
2.41964E-05	47.4894
2.42077E-05	45.5677
2.42102E-05	45.1463
2.42240E-05	43.0183
2.42332E-05	41.7
2.42378E-05	41.0549
2.42516E-05	39.2532
2.42562E-05	38.6983
2.42700E-05	37.067
2.42792E-05	36.0706
2.42884E-05	35.0972
2.43067E-05	33.3085
2.43136E-05	32.6894
2.43251E-05	31.6858
2.43435E-05	30.2007
2.43481E-05	29.856
2.43619E-05	28.8493
2.43803E-05	27.601
2.43826E-05	27.4554
2.43987E-05	26.4622
2.44171E-05	25.4102
2.44217E-05	25.1542
2.44446E-05	23.9757
2.44630E-05	23.1039
2.44676E-05	22.8924
2.44906E-05	21.913
2.45090E-05	21.1845
2.45136E-05	21.0076
2.45366E-05	20.184
2.45550E-05	19.5686
2.45596E-05	19.419
2.45825E-05	18.7195
2.46009E-05	18.201
2.46147E-05	17.8238
2.46469E-05	17.0173
2.46595E-05	16.7254
2.46791E-05	16.2894
2.47113E-05	15.6267
2.47181E-05	15.495
2.47434E-05	15.0302
2.47756E-05	14.4813
2.47963E-05	14.1528
2.48078E-05	13.9776
2.48400E-05	13.5205
2.48744E-05	13.0685
2.48839E-05	12.9496
2.49278E-05	12.4445
2.49561E-05	12.1458
2.49717E-05	11.9881
2.50156E-05	11.5804
2.50413E-05	11.3607
2.50595E-05	11.2128
2.51034E-05	10.8847
2.51473E-05	10.5833
2.51691E-05	10.4455
2.51912E-05	10.3128
2.52328E-05	10.0836
2.52543E-05	9.97454
2.52743E-05	9.87807
2.53159E-05	9.69559
2.53574E-05	9.53064
2.53990E-05	9.38298
2.54058E-05	9.36152
2.54405E-05	9.26007
2.54821E-05	9.15639
2.55279E-05	9.06377
2.55710E-05	8.9987
2.56099E-05	8.96029
2.56331E-05	8.95023
2.56489E-05	8.94381
2.56878E-05	8.95236
2.57267E-05	8.98908
2.57559E-05	9.03813
2.57851E-05	9.10866
2.58143E-05	9.20415
2.58435E-05	9.32906
2.58603E-05	9.41817
2.58645E-05	9.43954
2.58856E-05	9.56722
2.59066E-05	9.71888
2.59277E-05	9.89842
2.59487E-05	10.1106
2.59697E-05	10.3615
2.59855E-05	10.5794
2.59866E-05	10.5959
2.60013E-05	10.8228
2.60196E-05	11.1487
2.60352E-05	11.4696
2.60508E-05	11.8386
2.60590E-05	12.0632
2.60663E-05	12.2626
2.60780E-05	12.6235
2.60897E-05	13.0299
2.61014E-05	13.4898
2.61130E-05	14.013
2.61196E-05	14.3477
2.61247E-05	14.6112
2.61325E-05	15.059
2.61419E-05	15.6597
2.61501E-05	16.2507
2.61583E-05	16.9121
2.61665E-05	17.6552
2.61747E-05	18.4934
2.61829E-05	19.4423
2.61911E-05	20.5205
2.61966E-05	21.3215
2.62004E-05	21.9274
2.62020E-05	22.1976
2.62075E-05	23.1576
2.62130E-05	24.2083
2.62185E-05	25.3592
2.62206E-05	25.8443
2.62239E-05	26.6232
2.62296E-05	28.0663
2.62353E-05	29.654
2.62391E-05	30.8184
2.62410E-05	31.4024
2.62467E-05	33.3289
2.62496E-05	34.4268
2.62523E-05	35.4494
2.62580E-05	37.7814
2.62637E-05	40.3394
2.62643E-05	40.6507
2.62694E-05	43.1506
2.62751E-05	46.2265
2.62770E-05	47.346
2.62807E-05	49.5932
2.62845E-05	52.007
2.62896E-05	55.4659
2.62904E-05	56.0444
2.62963E-05	60.454
2.63012E-05	64.3879
2.63022E-05	65.2459
2.63081E-05	70.4481
2.63106E-05	72.8552
2.63140E-05	76.0737
2.63199E-05	82.1345
2.63201E-05	82.3666
2.63258E-05	88.6515
2.63296E-05	93.1282
2.63317E-05	95.6223
2.63380E-05	103.603
2.63390E-05	105.019
2.63443E-05	112.116
2.63485E-05	118.183
2.63527E-05	124.266
2.63569E-05	130.772
2.63611E-05	137.293
2.63653E-05	144.193
2.63691E-05	150.416
2.63738E-05	158.441
2.63805E-05	170.138
2.63830E-05	174.745
2.63912E-05	189.747
2.63956E-05	197.841
2.64035E-05	212.489
2.64158E-05	235.382
2.64192E-05	241.654
2.64331E-05	266.074
2.64419E-05	280.39
2.64503E-05	292.812
2.64546E-05	298.337
2.64582E-05	303.077
2.64654E-05	311.301
2.64690E-05	314.757
2.64724E-05	317.956
2.64791E-05	323.087
2.64811E-05	324.231
2.64859E-05	326.876
2.64919E-05	329.047
2.64926E-05	329.284
2.64997E-05	330.269
2.65034E-05	330.01
2.65061E-05	329.803
2.65128E-05	327.924
2.65135E-05	327.579
2.65215E-05	323.388
2.65229E-05	322.386
2.65284E-05	318.214
2.65335E-05	313.48
2.65354E-05	311.733
2.65412E-05	305.11
2.65429E-05	303.209
2.65497E-05	294.462
2.65505E-05	293.363
2.65589E-05	281.07
2.65623E-05	275.699
2.65673E-05	267.608
2.65745E-05	255.185
2.65825E-05	241.254
2.65858E-05	235.102
2.66010E-05	207.342
2.66149E-05	181.84
2.66178E-05	176.661
2.66262E-05	161.851
2.66338E-05	149.126
2.66439E-05	133.081
2.66515E-05	121.817
2.66591E-05	111.26
2.66599E-05	110.168
2.66667E-05	101.451
2.66742E-05	92.3813
2.66768E-05	89.5618
2.66793E-05	86.7501
2.66852E-05	80.5946
2.66919E-05	74.081
2.66936E-05	72.5703
2.66970E-05	69.5589
2.67020E-05	65.3333
2.67062E-05	62.0455
2.67070E-05	61.39
2.67121E-05	57.7256
2.67171E-05	54.3165
2.67188E-05	53.261
2.67222E-05	51.1594
2.67273E-05	48.2359
2.67323E-05	45.5279
2.67357E-05	43.8628
2.67378E-05	42.8283
2.67441E-05	39.9979
2.67504E-05	37.4364
2.67525E-05	36.6644
2.67567E-05	35.1308
2.67630E-05	33.053
2.67693E-05	31.1765
2.67756E-05	29.4947
2.67820E-05	27.9762
2.67862E-05	27.0613
2.67883E-05	26.6074
2.67946E-05	25.3768
2.68009E-05	24.2632
2.68030E-05	23.9252
2.68066E-05	23.356
2.68137E-05	22.3252
2.68209E-05	21.4006
2.68245E-05	20.9849
2.68280E-05	20.5739
2.68352E-05	19.8338
2.68423E-05	19.1659
2.68459E-05	18.8637
2.68495E-05	18.5655
2.68602E-05	17.7744
2.68710E-05	17.0898
2.68745E-05	16.8918
2.68817E-05	16.5028
2.68924E-05	15.9968
2.69032E-05	15.5584
2.69139E-05	15.1798
2.69175E-05	15.0742
2.69278E-05	14.7776
2.69380E-05	14.5344
2.69483E-05	14.3341
2.69586E-05	14.1759
2.69644E-05	14.1103
2.69689E-05	14.0614
2.69792E-05	13.9924
2.69895E-05	13.969
2.69998E-05	13.9949
2.70095E-05	14.0696
2.70193E-05	14.1992
2.70290E-05	14.3911
2.70388E-05	14.6549
2.70461E-05	14.9068
2.70534E-05	15.2112
2.70607E-05	15.5749
2.70680E-05	16.0051
2.70754E-05	16.5103
2.70819E-05	17.0373
2.70882E-05	17.6046
2.70944E-05	18.2463
2.71006E-05	18.9697
2.71068E-05	19.7823
2.71131E-05	20.6921
2.71143E-05	20.8951
2.71193E-05	21.7096
2.71255E-05	22.8416
2.71317E-05	24.0962
2.71380E-05	25.4816
2.71442E-05	27.0062
2.71475E-05	27.9004
2.71508E-05	28.797
2.71575E-05	30.7663
2.71641E-05	32.9192
2.71707E-05	35.2682
2.71774E-05	37.8114
2.71840E-05	40.5509
2.71857E-05	41.2848
2.71907E-05	43.4921
2.71965E-05	46.2361
2.71973E-05	46.6289
2.72056E-05	50.8181
2.72073E-05	51.7103
2.72139E-05	55.2881
2.72222E-05	60.0032
2.72239E-05	60.9947
2.72342E-05	67.2105
2.72405E-05	71.087
2.72571E-05	81.4568
2.72712E-05	90.2982
2.72737E-05	91.766
2.72820E-05	96.672
2.72886E-05	100.255
2.72944E-05	103.398
2.73023E-05	107.187
2.73085E-05	109.836
2.73098E-05	110.366
2.73170E-05	113.013
2.73239E-05	115.129
2.73321E-05	117.011
2.73400E-05	118.208
2.73494E-05	118.767
2.73520E-05	118.676
2.73580E-05	118.458
2.73649E-05	117.635
2.73719E-05	116.226
2.73746E-05	115.684
2.73841E-05	112.861
2.73900E-05	110.602
2.73948E-05	108.746
2.74031E-05	104.951
2.74064E-05	103.257
2.74114E-05	100.705
2.74218E-05	94.8248
2.74251E-05	92.9361
2.74377E-05	85.1889
2.74442E-05	81.143
2.74512E-05	76.7052
2.74641E-05	68.5917
2.74678E-05	66.322
2.74753E-05	61.77
2.74869E-05	55.0598
2.74927E-05	51.907
2.74952E-05	50.5525
2.75035E-05	46.3098
2.75118E-05	42.3574
2.75193E-05	39.0568
2.75259E-05	36.3289
2.75326E-05	33.7936
2.75392E-05	31.4475
2.75459E-05	29.285
2.75525E-05	27.2992
2.75591E-05	25.4818
2.75658E-05	23.8236
2.75691E-05	23.0626
2.75712E-05	22.5883
2.75774E-05	21.2812
2.75836E-05	20.0897
2.75898E-05	19.0053
2.75961E-05	18.0198
2.76023E-05	17.1249
2.76085E-05	16.3181
2.76147E-05	15.5867
2.76210E-05	14.9237
2.76272E-05	14.3226
2.76334E-05	13.7772
2.76355E-05	13.6113
2.76390E-05	13.3322
2.76461E-05	12.8261
2.76531E-05	12.3714
2.76602E-05	11.962
2.76672E-05	11.5924
2.76743E-05	11.2578
2.76813E-05	10.9538
2.76828E-05	10.898
2.76919E-05	10.5536
2.77025E-05	10.2045
2.77131E-05	9.8966
2.77237E-05	9.62295
2.77301E-05	9.47397
2.77342E-05	9.37995
2.77483E-05	9.09692
2.77623E-05	8.84981
2.77764E-05	8.6301
2.77857E-05	8.49641
2.77998E-05	8.31374
2.78044E-05	8.2563
2.78230E-05	8.04964
2.78417E-05	7.86595
2.78604E-05	7.70118
2.78761E-05	7.57539
2.78791E-05	7.553
2.79076E-05	7.35812
2.79371E-05	7.18207
2.79667E-05	7.02705
2.79963E-05	6.88908
2.79973E-05	6.88465
2.80160E-05	6.80886
2.80554E-05	6.66474
2.80948E-05	6.53818
2.81342E-05	6.42587
2.81633E-05	6.35178
2.81737E-05	6.32665
2.82131E-05	6.24099
2.82784E-05	6.11688
2.83438E-05	6.01099
2.83542E-05	5.99653
2.84091E-05	5.92429
2.84745E-05	5.85077
2.85399E-05	5.78791
2.85616E-05	5.76912
2.86337E-05	5.71417
2.87057E-05	5.66966
2.87778E-05	5.63505
2.88498E-05	5.61016
2.89219E-05	5.59509
2.89939E-05	5.59017
2.90660E-05	5.59602
2.91017E-05	5.60467
2.91380E-05	5.6115
2.92071E-05	5.63642
2.92762E-05	5.67428
2.93452E-05	5.7266
2.93560E-05	5.73733
2.94143E-05	5.79065
2.94833E-05	5.87257
2.95524E-05	5.97642
2.95790E-05	6.02507
2.96042E-05	6.0688
2.96560E-05	6.17535
2.97137E-05	6.31662
2.97463E-05	6.40996
2.97602E-05	6.44868
2.98066E-05	6.59797
2.98531E-05	6.77043
2.98949E-05	6.9497
2.98996E-05	6.96918
2.99460E-05	7.19501
2.99925E-05	7.45703
3.00273E-05	7.68105
3.00343E-05	7.73127
3.00622E-05	7.92951
3.00924E-05	8.16907
3.01226E-05	8.43464
3.01528E-05	8.72957
3.01830E-05	9.05779
3.02132E-05	9.42396
3.02248E-05	9.58151
3.02434E-05	9.83338
3.02736E-05	10.2927
3.03038E-05	10.8099
3.03270E-05	11.2529
3.03502E-05	11.7434
3.03734E-05	12.2848
3.03967E-05	12.8839
3.04013E-05	13.017
3.04199E-05	13.5527
3.04431E-05	14.2984
3.04478E-05	14.465
3.04664E-05	15.136
3.04826E-05	15.7945
3.04896E-05	16.0788
3.05058E-05	16.812
3.05175E-05	17.3826
3.05221E-05	17.6124
3.05384E-05	18.4907
3.05407E-05	18.6281
3.05546E-05	19.4577
3.05639E-05	20.065
3.05709E-05	20.5235
3.05825E-05	21.3651
3.05871E-05	21.704
3.06002E-05	22.7526
3.06034E-05	23.0166
3.06178E-05	24.3137
3.06197E-05	24.4822
3.06310E-05	25.6193
3.06327E-05	25.7828
3.06443E-05	27.0599
3.06457E-05	27.2142
3.06575E-05	28.6538
3.06587E-05	28.796
3.06708E-05	30.4253
3.06717E-05	30.5517
3.06840E-05	32.4043
3.06847E-05	32.51
3.06928E-05	33.8805
3.06977E-05	34.7078
3.07017E-05	35.446
3.07075E-05	36.5384
3.07105E-05	37.1584
3.07172E-05	38.5508
3.07193E-05	39.0274
3.07284E-05	41.1076
3.07353E-05	42.8879
3.07377E-05	43.4852
3.07423E-05	44.7985
3.07470E-05	46.1207
3.07493E-05	46.8505
3.07563E-05	49.055
3.07632E-05	51.5165
3.07655E-05	52.3435
3.07702E-05	54.184
3.07748E-05	56.0395
3.07772E-05	57.0613
3.07818E-05	59.1222
3.07841E-05	60.2446
3.07888E-05	62.5091
3.07911E-05	63.745
3.07957E-05	66.2353
3.08022E-05	70.065
3.08085E-05	74.1155
3.08148E-05	78.5578
3.08211E-05	83.4365
3.08252E-05	87.0072
3.08273E-05	88.8041
3.08294E-05	90.7629
3.08336E-05	94.7057
3.08378E-05	99.0343
3.08399E-05	101.213
3.08420E-05	103.591
3.08462E-05	108.377
3.08503E-05	113.635
3.08524E-05	116.283
3.08545E-05	119.171
3.08587E-05	124.988
3.08629E-05	131.376
3.08650E-05	134.594
3.08678E-05	139.28
3.08715E-05	145.574
3.08719E-05	146.434
3.08761E-05	154.225
3.08780E-05	157.712
3.08803E-05	162.47
3.08845E-05	171.093
3.08845E-05	171.093
3.08887E-05	180.558
3.08910E-05	185.852
3.08928E-05	190.463
3.08975E-05	202.079
3.08984E-05	204.604
3.09040E-05	219.885
3.09096E-05	236.603
3.09105E-05	239.412
3.09142E-05	251.567
3.09170E-05	260.747
3.09189E-05	267.373
3.09235E-05	284.049
3.09240E-05	285.729
3.09281E-05	302.08
3.09309E-05	313.055
3.09328E-05	320.947
3.09374E-05	340.802
3.09379E-05	342.801
3.09421E-05	362.131
3.09449E-05	375.115
3.09486E-05	393.653
3.09518E-05	409.999
3.09542E-05	422.454
3.09588E-05	447.533
3.09597E-05	452.861
3.09653E-05	485.04
3.09658E-05	487.742
3.09728E-05	530.595
3.09728E-05	530.596
3.09797E-05	576.422
3.09820E-05	591.799
3.09862E-05	621.188
3.09913E-05	657.315
3.09927E-05	667.73
3.10025E-05	741.097
3.10025E-05	741.097
3.10122E-05	818.497
3.10136E-05	829.621
3.10252E-05	926.124
3.10406E-05	1054.06
3.10564E-05	1184.39
3.10629E-05	1235.06
3.10703E-05	1292.54
3.10759E-05	1332.38
3.10796E-05	1358.65
3.10880E-05	1412.74
3.10884E-05	1415.7
3.10968E-05	1463.32
3.10991E-05	1474.85
3.11048E-05	1502.36
3.11097E-05	1522.49
3.11124E-05	1533.19
3.11188E-05	1553.16
3.11210E-05	1559.84
3.11281E-05	1574.25
3.11296E-05	1577.11
3.11355E-05	1582.18
3.11397E-05	1585.31
3.11422E-05	1584.26
3.11489E-05	1580.82
3.11497E-05	1580.36
3.11564E-05	1569.27
3.11578E-05	1566.62
3.11653E-05	1546.67
3.11660E-05	1544.59
3.11723E-05	1521.71
3.11735E-05	1517.56
3.11805E-05	1485.94
3.11813E-05	1482.1
3.11892E-05	1440.12
3.11897E-05	1437.6
3.11985E-05	1383.73
3.11985E-05	1383.73
3.12078E-05	1320.49
3.12218E-05	1215.65
3.12227E-05	1208.59
3.12366E-05	1095.44
3.12427E-05	1046.13
3.12664E-05	851.43
3.12747E-05	785.485
3.12775E-05	763.622
3.12887E-05	680.243
3.12980E-05	614.936
3.13072E-05	553.835
3.13142E-05	510.976
3.13165E-05	497.462
3.13212E-05	470.669
3.13258E-05	445.484
3.13286E-05	430.511
3.13342E-05	402.297
3.13398E-05	375.809
3.13426E-05	363.282
3.13453E-05	350.884
3.13509E-05	327.484
3.13565E-05	305.687
3.13593E-05	295.44
3.13621E-05	285.312
3.13676E-05	266.305
3.13739E-05	246.593
3.13741E-05	245.869
3.13797E-05	229.726
3.13802E-05	228.469
3.13853E-05	214.782
3.13865E-05	211.879
3.13909E-05	200.961
3.13927E-05	196.676
3.13964E-05	188.2
3.13997E-05	181.294
3.14020E-05	176.418
3.14067E-05	167.346
3.14076E-05	165.553
3.14132E-05	155.551
3.14136E-05	154.776
3.14187E-05	146.356
3.14206E-05	143.511
3.14243E-05	137.89
3.14276E-05	133.321
3.14299E-05	130.097
3.14345E-05	124.161
3.14369E-05	121.235
3.14438E-05	113.228
3.14508E-05	106.038
3.14531E-05	103.847
3.14578E-05	99.5388
3.14624E-05	95.5968
3.14647E-05	93.6579
3.14717E-05	88.3302
3.14787E-05	83.5204
3.14810E-05	82.0458
3.14857E-05	79.1448
3.14903E-05	76.4721
3.14926E-05	75.1566
3.14996E-05	71.5142
3.15073E-05	67.8776
3.15089E-05	67.1721
3.15163E-05	64.0083
3.15228E-05	61.4874
3.15254E-05	60.5179
3.15344E-05	57.3779
3.15368E-05	56.6385
3.15435E-05	54.5385
3.15500E-05	52.6707
3.15526E-05	51.9522
3.15616E-05	49.5987
3.15672E-05	48.2547
3.15707E-05	47.4339
3.15827E-05	44.817
3.15844E-05	44.495
3.15948E-05	42.4715
3.16016E-05	41.2794
3.16081E-05	40.1521
3.16188E-05	38.4648
3.16225E-05	37.8892
3.16359E-05	35.9866
3.16369E-05	35.8583
3.16513E-05	34.0374
3.16617E-05	32.8207
3.16657E-05	32.3714
3.16789E-05	30.98
3.16801E-05	30.8603
3.16945E-05	29.4857
3.17021E-05	28.8053
3.17089E-05	28.2207
3.17254E-05	26.8933
3.17254E-05	26.8933
3.17440E-05	25.5513
3.17602E-05	24.4705
3.17625E-05	24.3207
3.17811E-05	23.215
3.17951E-05	22.4465
3.17997E-05	22.1977
3.18183E-05	21.2737
3.18299E-05	20.7356
3.18369E-05	20.4216
3.18555E-05	19.6402
3.18648E-05	19.2758
3.18764E-05	18.8344
3.18996E-05	18.0162
3.19112E-05	17.637
3.19228E-05	17.2707
3.19461E-05	16.5907
3.19577E-05	16.2739
3.19693E-05	15.9673
3.19925E-05	15.3953
3.20041E-05	15.1316
3.20274E-05	14.6211
3.20506E-05	14.1557
3.20605E-05	13.9648
3.20901E-05	13.4378
3.21168E-05	12.9963
3.21197E-05	12.9502
3.21493E-05	12.5129
3.21830E-05	12.0538
3.21888E-05	11.9776
3.22283E-05	11.5037
3.22492E-05	11.273
3.22678E-05	11.0756
3.23073E-05	10.6889
3.23154E-05	10.6152
3.23468E-05	10.3429
3.23921E-05	9.98023
3.24037E-05	9.89499
3.24432E-05	9.61851
3.24873E-05	9.33631
3.24943E-05	9.29357
3.25454E-05	9.00691
3.25709E-05	8.87521
3.25965E-05	8.74968
3.26476E-05	8.51899
3.26824E-05	8.3739
3.26987E-05	8.30971
3.27753E-05	8.03612
3.27939E-05	7.97733
3.28590E-05	7.78404
3.29426E-05	7.56577
3.29445E-05	7.56132
3.30262E-05	7.38544
3.30394E-05	7.36074
3.31098E-05	7.23759
3.31935E-05	7.11242
3.32213E-05	7.07506
3.32291E-05	7.06592
3.33164E-05	6.97458
3.34114E-05	6.89813
3.34188E-05	6.8939
3.35064E-05	6.85288
3.36015E-05	6.83046
3.36085E-05	6.83045
3.36965E-05	6.83757
3.37834E-05	6.8659
3.37916E-05	6.86917
3.38866E-05	6.93217
3.39583E-05	7.00006
3.39816E-05	7.02404
3.40866E-05	7.1664
3.41332E-05	7.24451
3.41565E-05	7.28594
3.42265E-05	7.4303
3.42964E-05	7.59719
3.43081E-05	7.62919
3.43664E-05	7.79582
3.44247E-05	7.9859
3.44363E-05	8.02532
3.45063E-05	8.2936
3.45413E-05	8.44496
3.45704E-05	8.57509
3.46287E-05	8.86503
3.46870E-05	9.19571
3.47162E-05	9.37913
3.47453E-05	9.56606
3.48036E-05	9.98956
3.48327E-05	10.2248
3.48619E-05	10.4664
3.48910E-05	10.735
3.49202E-05	11.0097
3.49493E-05	11.3157
3.49785E-05	11.6292
