E(MeV)	Sr-86
1.55649E-02	1.71174E+01
1.55689E-02	1.65261E+01
1.55704E-02	1.63045E+01
1.55734E-02	1.59085E+01
1.55764E-02	1.55126E+01
1.55779E-02	1.53356E+01
1.55825E-02	1.48049E+01
1.55870E-02	1.43280E+01
1.55885E-02	1.41691E+01
1.55915E-02	1.38821E+01
1.55945E-02	1.35951E+01
1.55960E-02	1.34679E+01
1.56005E-02	1.30864E+01
1.56035E-02	1.28320E+01
1.56050E-02	1.27212E+01
1.56096E-02	1.23886E+01
1.56126E-02	1.21669E+01
1.56156E-02	1.19720E+01
1.56216E-02	1.15823E+01
1.56276E-02	1.12372E+01
1.56306E-02	1.10647E+01
1.56336E-02	1.09109E+01
1.56397E-02	1.06033E+01
1.56457E-02	1.03274E+01
1.56487E-02	1.01895E+01
1.56517E-02	1.00674E+01
1.56577E-02	9.82319E+00
1.56607E-02	9.70112E+00
1.56668E-02	9.48598E+00
1.56728E-02	9.27087E+00
1.56758E-02	9.17547E+00
1.56848E-02	8.88932E+00
1.56941E-02	8.62748E+00
1.56974E-02	8.53549E+00
1.57039E-02	8.37099E+00
1.57104E-02	8.20651E+00
1.57137E-02	8.13460E+00
1.57230E-02	7.92994E+00
1.57290E-02	7.79721E+00
1.57320E-02	7.73987E+00
1.57410E-02	7.56786E+00
1.57485E-02	7.42453E+00
1.57523E-02	7.36271E+00
1.57636E-02	7.17726E+00
1.57711E-02	7.05365E+00
1.57749E-02	7.00031E+00
1.57862E-02	6.84032E+00
1.57937E-02	6.73366E+00
1.57975E-02	6.68706E+00
1.58088E-02	6.54728E+00
1.58163E-02	6.45410E+00
1.58238E-02	6.37013E+00
1.58313E-02	6.28617E+00
1.58389E-02	6.21138E+00
1.58539E-02	6.06183E+00
1.58614E-02	5.98707E+00
1.58687E-02	5.92472E+00
1.58831E-02	5.80003E+00
1.58903E-02	5.73770E+00
1.59016E-02	5.65277E+00
1.59194E-02	5.51838E+00
1.59260E-02	5.46893E+00
1.59392E-02	5.38377E+00
1.59542E-02	5.28657E+00
1.59692E-02	5.18937E+00
1.59917E-02	5.06371E+00
1.60142E-02	4.93807E+00
1.60367E-02	4.82807E+00
1.60592E-02	4.71808E+00
1.60817E-02	4.62128E+00
1.61005E-02	4.54062E+00
1.61117E-02	4.49223E+00
1.61342E-02	4.40712E+00
1.61642E-02	4.29364E+00
1.61792E-02	4.23691E+00
1.61943E-02	4.18690E+00
1.62243E-02	4.08689E+00
1.62543E-02	3.98688E+00
1.62843E-02	3.89806E+00
1.63143E-02	3.80924E+00
1.63443E-02	3.72042E+00
1.63743E-02	3.64022E+00
1.64193E-02	3.51993E+00
1.64493E-02	3.43973E+00
1.64643E-02	3.40270E+00
1.65094E-02	3.29162E+00
1.65544E-02	3.18053E+00
1.65844E-02	3.10648E+00
1.66444E-02	2.96499E+00
1.67044E-02	2.82350E+00
1.67584E-02	2.69616E+00
1.68125E-02	2.56883E+00
1.68665E-02	2.44150E+00
1.69085E-02	2.34247E+00
1.69325E-02	2.28588E+00
1.69565E-02	2.22712E+00
1.70045E-02	2.10962E+00
1.70525E-02	1.99212E+00
1.71006E-02	1.86960E+00
1.71486E-02	1.74709E+00
1.71966E-02	1.61924E+00
1.72446E-02	1.49140E+00
1.72926E-02	1.35814E+00
1.73286E-02	1.25819E+00
1.73406E-02	1.22378E+00
1.73766E-02	1.12057E+00
1.74127E-02	1.01736E+00
1.74487E-02	9.11820E-01
1.74847E-02	8.06288E-01
1.75207E-02	7.00763E-01
1.75567E-02	5.95244E-01
1.75687E-02	5.60074E-01
1.75807E-02	5.25819E-01
1.76047E-02	4.57314E-01
1.76107E-02	4.40189E-01
1.76287E-02	3.90414E-01
1.76347E-02	3.73823E-01
1.76527E-02	3.25597E-01
1.76587E-02	3.09524E-01
1.76767E-02	2.63297E-01
1.76917E-02	2.26343E-01
1.77008E-02	2.05045E-01
1.77038E-02	1.97947E-01
1.77158E-02	1.70670E-01
1.77248E-02	1.51130E-01
1.77338E-02	1.32430E-01
1.77428E-02	1.14633E-01
1.77488E-02	1.03362E-01
1.77501E-02	1.00897E-01
1.77566E-02	8.91651E-02
1.77632E-02	7.80285E-02
1.77685E-02	6.95586E-02
1.77728E-02	6.29422E-02
1.77731E-02	6.23669E-02
1.77777E-02	5.58089E-02
1.77822E-02	4.95953E-02
1.77855E-02	4.51697E-02
1.77893E-02	4.04969E-02
1.77930E-02	3.60903E-02
1.77960E-02	3.27629E-02
1.77968E-02	3.19763E-02
1.77990E-02	2.96173E-02
1.78018E-02	2.69260E-02
1.78044E-02	2.44757E-02
1.78070E-02	2.21769E-02
1.78090E-02	2.05548E-02
1.78114E-02	1.86695E-02
1.78137E-02	1.70521E-02
1.78154E-02	1.59180E-02
1.78170E-02	1.48527E-02
1.78187E-02	1.38571E-02
1.78204E-02	1.29326E-02
1.78219E-02	1.21748E-02
1.78221E-02	1.20802E-02
1.78238E-02	1.13018E-02
1.78255E-02	1.05975E-02
1.78266E-02	1.01697E-02
1.78277E-02	9.77583E-03
1.78292E-02	9.30401E-03
1.78306E-02	8.91789E-03
1.78320E-02	8.58696E-03
1.78335E-02	8.31198E-03
1.78344E-02	8.16008E-03
1.78353E-02	8.03356E-03
1.78363E-02	7.93260E-03
1.78372E-02	7.85746E-03
1.78381E-02	7.80834E-03
1.78391E-02	7.78545E-03
1.78395E-02	7.78392E-03
1.78405E-02	7.80082E-03
1.78414E-02	7.84454E-03
1.78424E-02	7.91530E-03
1.78433E-02	8.01335E-03
1.78440E-02	8.11380E-03
1.78442E-02	8.13903E-03
1.78452E-02	8.29288E-03
1.78461E-02	8.47475E-03
1.78470E-02	8.68488E-03
1.78480E-02	8.92353E-03
1.78489E-02	9.19093E-03
1.78499E-02	9.48735E-03
1.78513E-02	9.98700E-03
1.78527E-02	1.05535E-02
1.78541E-02	1.11878E-02
1.78556E-02	1.19401E-02
1.78571E-02	1.27988E-02
1.78587E-02	1.37428E-02
1.78602E-02	1.47730E-02
1.78613E-02	1.55520E-02
1.78618E-02	1.58910E-02
1.78634E-02	1.71364E-02
1.78651E-02	1.85596E-02
1.78667E-02	2.00920E-02
1.78684E-02	2.17352E-02
1.78701E-02	2.34912E-02
1.78718E-02	2.53617E-02
1.78735E-02	2.73485E-02
1.78752E-02	2.94536E-02
1.78774E-02	3.24473E-02
1.78797E-02	3.56592E-02
1.78821E-02	3.93901E-02
1.78838E-02	4.21400E-02
1.78841E-02	4.25987E-02
1.78867E-02	4.71558E-02
1.78893E-02	5.20380E-02
1.78922E-02	5.76396E-02
1.78947E-02	6.30162E-02
1.78972E-02	6.87159E-02
1.78998E-02	7.47462E-02
1.79023E-02	8.11161E-02
1.79029E-02	8.26733E-02
1.79057E-02	9.03109E-02
1.79093E-02	1.00671E-01
1.79129E-02	1.11784E-01
1.79165E-02	1.23678E-01
1.79203E-02	1.36928E-01
1.79204E-02	1.37491E-01
1.79234E-02	1.48760E-01
1.79276E-02	1.65567E-01
1.79318E-02	1.83597E-01
1.79360E-02	2.02907E-01
1.79384E-02	2.14662E-01
1.79396E-02	2.20541E-01
1.79444E-02	2.45649E-01
1.79492E-02	2.72591E-01
1.79540E-02	3.01490E-01
1.79582E-02	3.28466E-01
1.79627E-02	3.59202E-01
1.79672E-02	3.91915E-01
1.79717E-02	4.26693E-01
1.79762E-02	4.63632E-01
1.79768E-02	4.68858E-01
1.79807E-02	5.02835E-01
1.79852E-02	5.44402E-01
1.79912E-02	6.03692E-01
1.79948E-02	6.42069E-01
1.79972E-02	6.67657E-01
1.80033E-02	7.36592E-01
1.80093E-02	8.10808E-01
1.80129E-02	8.58706E-01
1.80153E-02	8.90643E-01
1.80213E-02	9.76461E-01
1.80273E-02	1.06864E+00
1.80309E-02	1.12801E+00
1.80333E-02	1.16760E+00
1.80393E-02	1.27378E+00
1.80429E-02	1.34211E+00
1.80453E-02	1.38766E+00
1.80513E-02	1.50976E+00
1.80549E-02	1.58827E+00
1.80573E-02	1.64061E+00
1.80633E-02	1.78081E+00
1.80669E-02	1.87092E+00
1.80693E-02	1.93100E+00
1.80753E-02	2.09186E+00
1.80789E-02	2.19521E+00
1.80813E-02	2.26412E+00
1.80873E-02	2.44859E+00
1.80909E-02	2.56710E+00
1.80933E-02	2.64611E+00
1.80993E-02	2.85761E+00
1.81029E-02	2.99349E+00
1.81053E-02	3.08409E+00
1.81113E-02	3.32662E+00
1.81149E-02	3.48247E+00
1.81173E-02	3.58637E+00
1.81233E-02	3.86461E+00
1.81269E-02	4.04345E+00
1.81293E-02	4.16268E+00
1.81353E-02	4.48208E+00
1.81389E-02	4.68747E+00
1.81413E-02	4.82441E+00
1.81473E-02	5.19139E+00
1.81509E-02	5.42750E+00
1.81533E-02	5.58491E+00
1.81593E-02	6.00703E+00
1.81629E-02	6.27877E+00
1.81653E-02	6.45994E+00
1.81713E-02	6.94608E+00
1.81749E-02	7.25926E+00
1.81773E-02	7.46806E+00
1.81833E-02	8.02873E+00
1.81869E-02	8.39019E+00
1.81893E-02	8.63118E+00
1.81953E-02	9.27879E+00
1.81959E-02	9.34843E+00
1.82013E-02	9.97523E+00
1.82049E-02	1.04248E+01
1.82073E-02	1.07245E+01
1.82133E-02	1.15309E+01
1.82139E-02	1.16177E+01
1.82193E-02	1.23992E+01
1.82229E-02	1.29604E+01
1.82253E-02	1.33345E+01
1.82313E-02	1.43424E+01
1.82319E-02	1.44510E+01
1.82373E-02	1.54289E+01
1.82409E-02	1.61318E+01
1.82433E-02	1.66005E+01
1.82493E-02	1.78645E+01
1.82499E-02	1.80008E+01
1.82553E-02	1.92283E+01
1.82589E-02	2.01116E+01
1.82613E-02	2.07004E+01
1.82673E-02	2.22896E+01
1.82679E-02	2.24611E+01
1.82733E-02	2.40053E+01
1.82769E-02	2.51167E+01
1.82793E-02	2.58577E+01
1.82853E-02	2.78576E+01
1.82859E-02	2.80735E+01
1.82914E-02	3.00162E+01
1.82949E-02	3.14137E+01
1.82974E-02	3.23454E+01
1.83034E-02	3.48572E+01
1.83040E-02	3.51279E+01
1.83094E-02	3.75641E+01
1.83130E-02	3.93127E+01
1.83154E-02	4.04784E+01
1.83214E-02	4.36122E+01
1.83220E-02	4.39486E+01
1.83274E-02	4.69767E+01
1.83310E-02	4.91399E+01
1.83334E-02	5.05820E+01
1.83394E-02	5.44363E+01
1.83400E-02	5.48472E+01
1.83454E-02	5.85453E+01
1.83490E-02	6.11645E+01
1.83514E-02	6.29108E+01
1.83604E-02	6.99329E+01
1.83610E-02	7.04368E+01
1.83694E-02	7.74909E+01
1.83784E-02	8.55114E+01
1.83910E-02	9.73380E+01
1.83964E-02	1.02406E+02
1.84030E-02	1.08546E+02
1.84114E-02	1.16360E+02
1.84120E-02	1.16877E+02
1.84204E-02	1.24101E+02
1.84210E-02	1.24560E+02
1.84292E-02	1.30827E+02
1.84294E-02	1.30988E+02
1.84374E-02	1.36128E+02
1.84376E-02	1.36282E+02
1.84445E-02	1.39794E+02
1.84455E-02	1.40283E+02
1.84495E-02	1.41822E+02
1.84511E-02	1.42419E+02
1.84561E-02	1.43753E+02
1.84576E-02	1.44159E+02
1.84621E-02	1.44766E+02
1.84642E-02	1.45052E+02
1.84678E-02	1.45188E+02
1.84702E-02	1.45028E+02
1.84755E-02	1.44680E+02
1.84783E-02	1.44120E+02
1.84831E-02	1.43178E+02
1.84870E-02	1.41958E+02
1.84912E-02	1.40644E+02
1.84990E-02	1.37396E+02
1.85002E-02	1.36897E+02
1.85122E-02	1.30774E+02
1.85302E-02	1.20268E+02
1.85314E-02	1.19545E+02
1.85434E-02	1.12312E+02
1.85524E-02	1.06888E+02
1.85542E-02	1.05803E+02
1.85614E-02	1.01735E+02
1.85704E-02	9.66493E+01
1.85722E-02	9.56322E+01
1.85794E-02	9.18828E+01
1.85842E-02	8.93832E+01
1.85884E-02	8.73601E+01
1.85963E-02	8.36032E+01
1.85975E-02	8.30723E+01
1.86065E-02	7.90906E+01
1.86083E-02	7.82943E+01
1.86155E-02	7.53816E+01
1.86203E-02	7.34398E+01
1.86245E-02	7.18903E+01
1.86323E-02	6.90125E+01
1.86335E-02	6.86093E+01
1.86425E-02	6.55849E+01
1.86443E-02	6.49800E+01
1.86515E-02	6.27769E+01
1.86563E-02	6.13081E+01
1.86605E-02	6.01374E+01
1.86683E-02	5.79633E+01
1.86695E-02	5.76583E+01
1.86785E-02	5.53710E+01
1.86803E-02	5.49136E+01
1.86875E-02	5.32430E+01
1.86923E-02	5.21292E+01
1.86965E-02	5.12382E+01
1.87043E-02	4.95833E+01
1.87055E-02	4.93501E+01
1.87163E-02	4.72513E+01
1.87175E-02	4.70417E+01
1.87295E-02	4.49456E+01
1.87343E-02	4.41072E+01
1.87415E-02	4.29969E+01
1.87523E-02	4.13315E+01
1.87535E-02	4.11674E+01
1.87655E-02	3.95265E+01
1.87703E-02	3.88702E+01
1.87775E-02	3.79934E+01
1.87883E-02	3.66782E+01
1.87895E-02	3.65475E+01
1.88015E-02	3.52406E+01
1.88063E-02	3.47179E+01
1.88135E-02	3.40137E+01
1.88243E-02	3.29575E+01
1.88255E-02	3.28517E+01
1.88375E-02	3.17936E+01
1.88423E-02	3.13704E+01
1.88495E-02	3.07960E+01
1.88603E-02	2.99343E+01
1.88675E-02	2.94205E+01
1.88843E-02	2.82218E+01
1.88855E-02	2.81460E+01
1.89036E-02	2.70098E+01
1.89084E-02	2.67068E+01
1.89216E-02	2.59703E+01
1.89348E-02	2.52339E+01
1.89396E-02	2.49980E+01
1.89612E-02	2.39362E+01
1.89636E-02	2.38182E+01
1.89828E-02	2.29889E+01
1.89936E-02	2.25224E+01
1.90032E-02	2.21549E+01
1.90212E-02	2.14659E+01
1.90392E-02	2.08539E+01
1.90512E-02	2.04460E+01
1.90692E-02	1.98981E+01
1.90812E-02	1.95328E+01
1.90932E-02	1.92066E+01
1.91172E-02	1.85540E+01
1.91412E-02	1.79815E+01
1.91532E-02	1.76952E+01
1.91652E-02	1.74386E+01
1.91892E-02	1.69256E+01
1.92133E-02	1.64760E+01
1.92373E-02	1.60265E+01
1.92613E-02	1.56352E+01
1.92853E-02	1.52439E+01
1.93213E-02	1.47287E+01
1.93333E-02	1.45570E+01
1.93573E-02	1.42580E+01
1.93933E-02	1.38095E+01
1.94293E-02	1.34195E+01
1.94533E-02	1.31596E+01
1.94653E-02	1.30467E+01
1.94953E-02	1.27646E+01
1.95134E-02	1.25953E+01
1.95494E-02	1.22953E+01
1.95734E-02	1.20953E+01
1.95974E-02	1.19181E+01
1.96454E-02	1.15637E+01
1.96934E-02	1.12566E+01
1.97174E-02	1.11031E+01
1.97414E-02	1.09691E+01
1.97894E-02	1.07012E+01
1.98135E-02	1.05672E+01
1.98375E-02	1.04520E+01
1.98855E-02	1.02215E+01
1.99095E-02	1.01063E+01
1.99335E-02	1.00039E+01
1.99815E-02	9.79920E+00
2.00055E-02	9.70976E+00
2.00775E-02	9.44144E+00
2.01016E-02	9.35200E+00
2.01256E-02	9.27445E+00
2.01856E-02	9.08058E+00
2.02156E-02	8.98365E+00
2.02456E-02	8.89950E+00
2.03056E-02	8.73121E+00
2.03656E-02	8.56293E+00
2.04257E-02	8.42001E+00
2.04857E-02	8.27709E+00
2.05457E-02	8.13417E+00
2.06057E-02	8.01116E+00
2.06657E-02	7.88815E+00
2.07258E-02	7.76514E+00
2.07858E-02	7.65822E+00
2.08458E-02	7.55131E+00
2.09058E-02	7.44440E+00
2.09658E-02	7.33750E+00
2.10259E-02	7.24347E+00
2.10859E-02	7.14944E+00
2.11459E-02	7.05542E+00
2.12059E-02	6.96141E+00
2.12659E-02	6.86742E+00
2.12959E-02	6.82043E+00
2.13110E-02	6.79768E+00
2.13560E-02	6.72943E+00
2.14010E-02	6.66120E+00
2.14460E-02	6.59298E+00
2.14910E-02	6.52477E+00
2.15360E-02	6.45657E+00
2.15810E-02	6.38839E+00
2.16261E-02	6.32023E+00
2.16561E-02	6.27480E+00
2.16861E-02	6.22938E+00
2.17161E-02	6.18397E+00
2.17461E-02	6.13288E+00
2.17761E-02	6.08180E+00
2.18061E-02	6.03073E+00
2.18361E-02	5.97968E+00
2.18661E-02	5.92865E+00
2.18961E-02	5.87765E+00
2.19262E-02	5.81847E+00
2.19562E-02	5.75932E+00
2.19862E-02	5.70020E+00
2.20162E-02	5.64112E+00
2.20312E-02	5.61161E+00
2.20537E-02	5.55948E+00
2.20762E-02	5.50740E+00
2.20987E-02	5.45534E+00
2.21212E-02	5.40333E+00
2.21362E-02	5.36868E+00
2.21437E-02	5.34806E+00
2.21662E-02	5.28624E+00
2.21836E-02	5.23866E+00
2.22009E-02	5.19110E+00
2.22226E-02	5.13183E+00
2.22442E-02	5.06138E+00
2.22685E-02	4.98222E+00
2.22848E-02	4.92951E+00
2.22929E-02	4.90319E+00
2.23010E-02	4.87242E+00
2.23172E-02	4.81094E+00
2.23334E-02	4.74953E+00
2.23416E-02	4.71887E+00
2.23497E-02	4.68337E+00
2.23659E-02	4.61245E+00
2.23821E-02	4.54164E+00
2.23902E-02	4.50630E+00
2.23983E-02	4.46583E+00
2.24105E-02	4.40523E+00
2.24227E-02	4.34472E+00
2.24349E-02	4.27662E+00
2.24470E-02	4.20863E+00
2.24551E-02	4.16339E+00
2.24592E-02	4.13763E+00
2.24714E-02	4.06048E+00
2.24835E-02	3.98350E+00
2.24876E-02	3.95791E+00
2.24957E-02	3.90002E+00
2.25079E-02	3.81341E+00
2.25119E-02	3.78462E+00
2.25201E-02	3.72012E+00
2.25322E-02	3.62365E+00
2.25363E-02	3.59159E+00
2.25428E-02	3.53449E+00
2.25525E-02	3.44909E+00
2.25557E-02	3.42071E+00
2.25622E-02	3.35758E+00
2.25728E-02	3.25536E+00
2.25763E-02	3.22143E+00
2.25833E-02	3.14539E+00
2.25904E-02	3.06961E+00
2.25969E-02	2.99994E+00
2.26001E-02	2.96157E+00
2.26066E-02	2.88512E+00
2.26098E-02	2.84704E+00
2.26131E-02	2.80595E+00
2.26196E-02	2.72404E+00
2.26228E-02	2.68327E+00
2.26261E-02	2.63901E+00
2.26326E-02	2.55087E+00
2.26358E-02	2.50701E+00
2.26390E-02	2.45941E+00
2.26455E-02	2.36469E+00
2.26488E-02	2.31760E+00
2.26520E-02	2.26644E+00
2.26585E-02	2.16474E+00
2.26618E-02	2.11424E+00
2.26650E-02	2.05995E+00
2.26715E-02	1.95217E+00
2.26780E-02	1.83858E+00
2.26812E-02	1.78225E+00
2.26829E-02	1.75239E+00
2.26877E-02	1.66350E+00
2.26910E-02	1.60473E+00
2.26926E-02	1.57373E+00
2.26975E-02	1.48154E+00
2.27010E-02	1.41564E+00
2.27023E-02	1.38908E+00
2.27072E-02	1.29455E+00
2.27118E-02	1.20641E+00
2.27121E-02	1.20108E+00
2.27169E-02	1.10653E+00
2.27218E-02	1.01359E+00
2.27267E-02	9.22501E-01
2.27299E-02	8.62945E-01
2.27332E-02	8.06248E-01
2.27353E-02	7.69211E-01
2.27364E-02	7.51496E-01
2.27391E-02	7.08277E-01
2.27397E-02	7.00059E-01
2.27418E-02	6.68162E-01
2.27429E-02	6.53090E-01
2.27443E-02	6.34931E-01
2.27461E-02	6.11122E-01
2.27463E-02	6.09501E-01
2.27483E-02	5.87057E-01
2.27497E-02	5.72903E-01
2.27501E-02	5.69360E-01
2.27516E-02	5.56897E-01
2.27528E-02	5.47987E-01
2.27533E-02	5.44570E-01
2.27539E-02	5.41100E-01
2.27550E-02	5.35725E-01
2.27558E-02	5.32342E-01
2.27566E-02	5.29549E-01
2.27570E-02	5.28538E-01
2.27574E-02	5.27731E-01
2.27581E-02	5.26933E-01
2.27589E-02	5.26698E-01
2.27596E-02	5.27042E-01
2.27603E-02	5.28705E-01
2.27608E-02	5.30149E-01
2.27613E-02	5.31894E-01
2.27618E-02	5.34197E-01
2.27624E-02	5.36897E-01
2.27629E-02	5.40008E-01
2.27630E-02	5.40715E-01
2.27635E-02	5.44028E-01
2.27640E-02	5.48612E-01
2.27645E-02	5.53654E-01
2.27649E-02	5.57747E-01
2.27653E-02	5.61367E-01
2.27658E-02	5.66765E-01
2.27662E-02	5.71704E-01
2.27663E-02	5.73102E-01
2.27666E-02	5.77312E-01
2.27670E-02	5.83361E-01
2.27674E-02	5.89724E-01
2.27678E-02	5.96408E-01
2.27682E-02	6.03427E-01
2.27686E-02	6.10786E-01
2.27690E-02	6.18497E-01
2.27694E-02	6.26565E-01
2.27695E-02	6.28816E-01
2.27698E-02	6.35431E-01
2.27703E-02	6.47404E-01
2.27707E-02	6.56628E-01
2.27711E-02	6.66203E-01
2.27717E-02	6.81247E-01
2.27722E-02	6.97130E-01
2.27728E-02	7.13092E-01
2.27733E-02	7.30569E-01
2.27738E-02	7.47044E-01
2.27743E-02	7.64234E-01
2.27748E-02	7.82165E-01
2.27749E-02	7.88392E-01
2.27752E-02	8.01249E-01
2.27758E-02	8.22459E-01
2.27763E-02	8.46956E-01
2.27769E-02	8.72606E-01
2.27771E-02	8.81556E-01
2.27775E-02	8.99970E-01
2.27780E-02	9.28828E-01
2.27786E-02	9.58981E-01
2.27792E-02	9.90484E-01
2.27793E-02	9.95182E-01
2.27797E-02	1.02411E+00
2.27803E-02	1.05931E+00
2.27811E-02	1.10861E+00
2.27814E-02	1.13283E+00
2.27818E-02	1.16341E+00
2.27825E-02	1.21169E+00
2.27831E-02	1.26226E+00
2.27838E-02	1.31524E+00
2.27844E-02	1.37213E+00
2.27851E-02	1.43164E+00
2.27859E-02	1.50991E+00
2.27864E-02	1.55959E+00
2.27867E-02	1.59350E+00
2.27875E-02	1.68311E+00
2.27883E-02	1.77778E+00
2.27888E-02	1.83115E+00
2.27891E-02	1.87882E+00
2.27900E-02	1.98664E+00
2.27908E-02	2.10052E+00
2.27909E-02	2.12456E+00
2.27916E-02	2.22256E+00
2.27924E-02	2.35184E+00
2.27931E-02	2.47011E+00
2.27932E-02	2.48864E+00
2.27940E-02	2.63526E+00
2.27948E-02	2.78996E+00
2.27953E-02	2.87705E+00
2.27956E-02	2.95459E+00
2.27965E-02	3.12983E+00
2.27973E-02	3.31479E+00
2.27974E-02	3.35382E+00
2.27981E-02	3.51258E+00
2.27990E-02	3.76522E+00
2.27996E-02	3.91495E+00
2.28000E-02	4.03671E+00
2.28010E-02	4.32885E+00
2.28018E-02	4.57133E+00
2.28020E-02	4.64158E+00
2.28029E-02	4.97878E+00
2.28034E-02	5.13877E+00
2.28039E-02	5.34103E+00
2.28049E-02	5.72969E+00
2.28050E-02	5.77577E+00
2.28059E-02	6.14877E+00
2.28066E-02	6.49731E+00
2.28068E-02	6.59807E+00
2.28078E-02	7.08197E+00
2.28082E-02	7.31175E+00
2.28088E-02	7.60214E+00
2.28098E-02	8.16061E+00
2.28099E-02	8.22691E+00
2.28107E-02	8.76313E+00
2.28115E-02	9.26476E+00
2.28117E-02	9.40958E+00
2.28127E-02	1.01064E+01
2.28131E-02	1.04376E+01
2.28137E-02	1.08557E+01
2.28146E-02	1.16609E+01
2.28147E-02	1.17566E+01
2.28156E-02	1.25298E+01
2.28164E-02	1.32538E+01
2.28166E-02	1.34627E+01
2.28175E-02	1.44681E+01
2.28180E-02	1.49463E+01
2.28185E-02	1.55495E+01
2.28195E-02	1.67113E+01
2.28196E-02	1.68494E+01
2.28205E-02	1.79641E+01
2.28212E-02	1.90073E+01
2.28214E-02	1.93079E+01
2.28224E-02	2.07544E+01
2.28228E-02	2.14415E+01
2.28234E-02	2.23073E+01
2.28244E-02	2.39721E+01
2.28245E-02	2.41695E+01
2.28253E-02	2.57609E+01
2.28261E-02	2.72462E+01
2.28263E-02	2.76734E+01
2.28273E-02	2.97217E+01
2.28277E-02	3.06905E+01
2.28283E-02	3.19088E+01
2.28292E-02	3.42382E+01
2.28293E-02	3.45142E+01
2.28304E-02	3.71484E+01
2.28310E-02	3.87767E+01
2.28315E-02	4.02642E+01
2.28326E-02	4.35877E+01
2.28330E-02	4.47618E+01
2.28338E-02	4.71198E+01
2.28353E-02	5.21353E+01
2.28368E-02	5.74661E+01
2.28371E-02	5.86653E+01
2.28383E-02	6.30591E+01
2.28403E-02	7.05771E+01
2.28419E-02	7.68116E+01
2.28435E-02	8.29179E+01
2.28446E-02	8.69557E+01
2.28451E-02	8.88336E+01
2.28462E-02	9.23817E+01
2.28468E-02	9.42238E+01
2.28476E-02	9.69642E+01
2.28478E-02	9.74906E+01
2.28491E-02	1.00909E+02
2.28493E-02	1.01380E+02
2.28500E-02	1.02856E+02
2.28505E-02	1.03843E+02
2.28514E-02	1.05393E+02
2.28519E-02	1.06336E+02
2.28529E-02	1.07402E+02
2.28530E-02	1.07605E+02
2.28541E-02	1.08407E+02
2.28543E-02	1.08465E+02
2.28556E-02	1.08768E+02
2.28559E-02	1.08746E+02
2.28572E-02	1.08230E+02
2.28576E-02	1.07957E+02
2.28589E-02	1.06832E+02
2.28594E-02	1.06166E+02
2.28600E-02	1.05489E+02
2.28617E-02	1.02756E+02
2.28618E-02	1.02585E+02
2.28636E-02	9.90800E+01
2.28664E-02	9.31215E+01
2.28669E-02	9.20054E+01
2.28690E-02	8.70738E+01
2.28712E-02	8.21743E+01
2.28727E-02	7.87668E+01
2.28728E-02	7.85375E+01
2.28744E-02	7.51194E+01
2.28760E-02	7.19487E+01
2.28761E-02	7.17377E+01
2.28777E-02	6.85932E+01
2.28781E-02	6.77599E+01
2.28793E-02	6.56174E+01
2.28803E-02	6.38753E+01
2.28809E-02	6.27958E+01
2.28825E-02	6.02927E+01
2.28826E-02	6.01271E+01
2.28842E-02	5.76592E+01
2.28846E-02	5.70049E+01
2.28858E-02	5.53431E+01
2.28868E-02	5.39912E+01
2.28874E-02	5.31598E+01
2.28889E-02	5.12310E+01
2.28891E-02	5.11039E+01
2.28907E-02	4.92088E+01
2.28911E-02	4.87060E+01
2.28923E-02	4.74310E+01
2.28933E-02	4.63931E+01
2.28939E-02	4.57669E+01
2.28955E-02	4.42094E+01
2.28965E-02	4.32792E+01
2.28972E-02	4.27282E+01
2.28993E-02	4.09017E+01
2.28998E-02	4.05384E+01
2.29015E-02	3.92439E+01
2.29030E-02	3.81175E+01
2.29037E-02	3.76858E+01
2.29058E-02	3.62550E+01
2.29063E-02	3.59702E+01
2.29080E-02	3.49484E+01
2.29095E-02	3.40587E+01
2.29101E-02	3.37153E+01
2.29123E-02	3.25763E+01
2.29127E-02	3.23495E+01
2.29145E-02	3.15298E+01
2.29160E-02	3.08157E+01
2.29166E-02	3.05381E+01
2.29188E-02	2.96169E+01
2.29192E-02	2.94334E+01
2.29210E-02	2.87755E+01
2.29231E-02	2.79563E+01
2.29236E-02	2.77930E+01
2.29253E-02	2.72141E+01
2.29275E-02	2.64931E+01
2.29279E-02	2.63494E+01
2.29307E-02	2.55175E+01
2.29322E-02	2.50716E+01
2.29339E-02	2.46153E+01
2.29365E-02	2.39339E+01
2.29372E-02	2.37829E+01
2.29404E-02	2.30314E+01
2.29422E-02	2.26198E+01
2.29437E-02	2.23241E+01
2.29469E-02	2.16698E+01
2.29479E-02	2.14743E+01
2.29500E-02	2.11090E+01
2.29530E-02	2.05726E+01
2.29534E-02	2.04914E+01
2.29560E-02	2.00861E+01
2.29587E-02	1.96608E+01
2.29590E-02	1.96156E+01
2.29621E-02	1.91952E+01
2.29658E-02	1.86865E+01
2.29666E-02	1.85813E+01
2.29712E-02	1.80313E+01
2.29728E-02	1.78355E+01
2.29749E-02	1.76047E+01
2.29787E-02	1.72021E+01
2.29798E-02	1.70874E+01
2.29825E-02	1.68335E+01
2.29863E-02	1.64789E+01
2.29874E-02	1.63779E+01
2.29901E-02	1.61537E+01
2.29939E-02	1.58407E+01
2.29950E-02	1.57515E+01
2.29996E-02	1.54219E+01
2.30052E-02	1.50161E+01
