E(MeV)	j33-k300/In115K3:1
0.000105409	5.12128
0.00010547	5.12027
0.000105531	5.11926
0.000105622	5.11774
0.000105713	5.11622
0.000105804	5.1147
0.000105895	5.11318
0.000106017	5.11116
0.000106139	5.10913
0.00010626	5.10711
0.000106382	5.10509
0.000106528	5.10266
0.000106674	5.10023
0.000106868	5.09699
0.000107063	5.09375
0.000107281	5.09011
0.000107525	5.08606
0.000107768	5.08201
0.000107838	5.08084
0.000108133	5.07785
0.000108552	5.07358
0.000108972	5.06932
0.000109464	5.06431
0.000109667	5.06225
0.000110092	5.07266
0.000110238	5.09954
0.000110326	5.14127
0.000110394	5.19981
0.000110463	5.29089
0.00011053	5.41721
0.000110594	5.57069
0.000110741	5.97041
0.000110811	5.98738
0.000110853	6.11904
0.0001109	6.1728
0.000110947	6.19318
0.000110989	6.17077
0.000111053	6.11529
0.000111227	5.98143
0.000111291	5.50677
0.00011136	5.36235
0.000111428	5.24448
0.000111503	5.16363
0.000111515	5.10389
0.000111591	5.07343
0.000111708	5.0518
0.000112133	5.03039
0.000112639	5.0236
0.000113068	5.01783
0.000113494	5.02818
0.00011364	5.05152
0.000113728	5.08896
0.00011378	5.12947
0.000113832	5.19216
0.000113884	5.28627
0.000113898	5.32077
0.000113923	5.38374
0.000113966	5.52257
0.000114011	5.70794
0.000114056	5.93713
0.000114098	6.19459
0.000114141	6.484
0.00011426	7.34924
0.000114302	7.61906
0.000114341	7.81548
0.000114373	7.93525
0.000114399	7.99981
0.000114434	8.03196
0.000114461	8.01516
0.000114487	7.96349
0.000114519	7.85833
0.000114558	7.67765
0.0001146	7.42234
0.000114643	7.12994
0.000114741	6.43047
0.000114783	6.155
0.000114819	5.94667
0.000114864	5.72668
0.000114909	5.54864
0.00011495	5.41988
0.000115002	5.29711
0.000115054	5.21123
0.000115106	5.15262
0.000115191	5.09527
0.000115308	5.05623
0.000115579	5.02106
0.000115991	5.00145
0.000116217	4.99068
0.000119499	4.92383
0.000119732	4.92152
0.000120013	4.92151
0.000120149	4.93081
0.000120259	4.95975
0.000120344	5.01541
0.000120582	5.0857
0.000120605	5.36157
0.000120657	5.39497
0.000120705	5.40486
0.00012077	5.38911
0.00012085	5.32772
0.000121037	5.10912
0.000121132	5.01647
0.000121151	5.00356
0.000121224	4.95482
0.000121348	4.90997
0.000121364	4.90773
0.000121539	4.88404
0.000121708	4.87825
0.000121817	4.87452
0.000121921	4.87097
0.000122019	4.86761
0.000122093	4.86509
0.000122166	4.86257
0.000122216	4.86089
0.000122265	4.85921
0.000122306	4.85781
0.000122347	4.85641
0.000122374	4.85547
0.000122401	4.85454
0.000122428	4.85361
0.000122452	4.85279
0.000122476	4.85242
0.000122497	4.8521
0.000122517	4.85178
0.000122538	4.85146
0.000122558	4.85114
0.000122572	4.85092
0.000122585	4.85071
0.000122599	4.8505
0.000122613	4.85028
0.000122626	4.85007
0.00012264	4.84986
0.000122654	4.84964
0.000122681	4.8501
0.000122695	4.85064
0.000122872	4.8576
0.000122887	4.85817
0.000122901	4.85873
0.000122916	4.8593
0.000122945	4.86541
0.000122959	4.86888
0.000122974	4.87235
0.000122992	4.8767
0.000123008	4.88062
0.000123024	4.88455
0.000123046	4.88978
0.00012309	4.91021
0.000123112	4.92181
0.000123158	4.94631
0.000123179	4.96523
0.000123214	4.99582
0.000123247	5.0245
0.000123273	5.04683
0.000123295	5.07107
0.000123317	5.09456
0.000123339	5.11804
0.000123362	5.1427
0.00012338	5.16266
0.000123403	5.18673
0.000123422	5.20728
0.000123445	5.23193
0.000123462	5.25031
0.000123485	5.2662
0.000123507	5.28109
0.000123529	5.29597
0.000123572	5.30998
0.0001236	5.31603
0.000123649	5.3039
0.000123664	5.30021
0.000123693	5.27975
0.000123725	5.25646
0.00012374	5.24581
0.000123769	5.21517
0.000123791	5.19186
0.000123808	5.1732
0.000123828	5.15221
0.000123848	5.13123
0.000123861	5.11724
0.000123874	5.10324
0.000123887	5.08925
0.0001239	5.07526
0.000123916	5.05836
0.00012393	5.04349
0.000123944	5.02862
0.000123957	5.01424
0.000123971	5.0029
0.000123985	4.99191
0.000123999	4.98093
0.000124013	4.96994
0.000124027	4.95896
0.000124041	4.94797
0.000124055	4.93707
0.000124069	4.93076
0.000124082	4.92449
0.000124096	4.91822
0.00012411	4.91195
0.000124123	4.90569
0.000124137	4.89942
0.00012415	4.89315
0.000124178	4.88801
0.000124198	4.88463
0.000124219	4.88125
0.000124239	4.87786
0.00012426	4.87448
0.000124272	4.87241
0.000124296	4.87187
0.000124328	4.87488
0.000124355	4.87746
0.000124382	4.88005
0.000124423	4.88393
0.00012444	4.88546
0.000124464	4.89214
0.000124513	4.9054
0.000124557	4.91718
0.000124575	4.92213
0.000124623	4.94501
0.000124688	4.97678
0.000124754	5.02774
0.000124797	5.06295
0.000124841	5.11922
0.000124857	5.13955
0.0001249	5.21475
0.000124923	5.27055
0.000124942	5.317
0.000124971	5.40665
0.000124999	5.51993
0.000125027	5.66435
0.000125049	5.79889
0.00012507	5.96155
0.000125084	6.0886
0.000125106	6.31609
0.000125138	6.51818
0.000125154	6.75182
0.000125171	7.02163
0.000125187	7.33278
0.000125203	7.69093
0.000125219	8.10234
0.000125236	8.57375
0.000125252	9.11245
0.000125267	9.72624
0.000125283	10.3987
0.000125298	11.1429
0.000125314	11.9774
0.000125329	12.9099
0.000125345	13.9483
0.00012536	15.1003
0.000125375	16.3734
0.000125406	19.311
0.000125422	20.9879
0.000125452	24.376
0.000125471	26.9065
0.000125489	29.6571
0.000125508	32.626
0.000125529	35.8076
0.000125551	43.919
0.000125581	44.755
0.000125624	50.1521
0.000125672	59.5968
0.0001257	70.3068
0.000125714	78.9787
0.000125731	82.327
0.000125757	86.8985
0.000125783	90.8321
0.000125807	93.8246
0.000125825	95.5147
0.000125842	96.8053
0.000125859	97.6786
0.000125882	98.1737
0.000125909	98.1815
0.000125947	96.7483
0.000125973	95.4426
0.000125999	92.7548
0.000126025	89.2714
0.000126051	85.1011
0.000126077	80.3692
0.000126112	75.2104
0.000126181	67.9076
0.000126209	53.0113
0.000126229	47.3254
0.00012625	43.2642
0.000126271	39.414
0.000126289	35.7995
0.000126303	32.9118
0.000126318	30.6618
0.000126333	28.5453
0.000126348	26.5625
0.000126362	24.7125
0.000126377	22.9933
0.000126392	21.4016
0.000126404	19.9333
0.000126421	18.7556
0.000126437	17.382
0.000126453	16.1392
0.000126469	15.0191
0.000126486	14.0129
0.000126502	13.1123
0.000126518	12.3084
0.000126534	11.5931
0.000126567	10.3955
0.000126583	9.89816
0.000126599	9.45914
0.000126615	9.07203
0.000126637	8.73095
0.000126659	8.33855
0.00012668	8.0071
0.000126702	7.72672
0.000126723	7.48893
0.000126755	7.28651
0.000126784	7.04365
0.000126823	6.85994
0.000126862	6.6625
0.00012692	6.50498
0.000126979	6.32011
0.000127056	6.17669
0.000127143	6.02705
0.000127273	5.89749
0.000127402	5.74983
0.000127417	5.62949
0.000127576	5.52745
0.000127751	5.44415
0.000127985	5.36494
0.000128063	5.33853
0.000128456	5.25329
0.000128552	5.24033
0.000128883	5.19609
0.000129345	5.16293
0.000129382	5.16212
0.000129668	5.15587
0.000130084	5.17062
0.000130396	5.20754
0.000130616	5.2548
0.000130772	5.30907
0.000130847	5.33502
0.00013102	5.42724
0.000131135	5.51177
0.000131251	5.62276
0.000131366	5.77119
0.000131463	5.93746
0.000131542	6.11182
0.000131601	6.2748
0.00013166	6.47513
0.000131699	6.63573
0.000131738	6.82417
0.00013178	7.06215
0.000131821	7.35123
0.000131849	7.58001
0.000131877	7.84458
0.000131904	8.15241
0.000131932	8.51259
0.00013196	8.93614
0.000131983	9.34698
0.000132006	9.81991
0.000132029	10.3652
0.000132047	10.8286
0.000132064	11.3446
0.000132081	11.9192
0.000132099	12.5586
0.000132116	13.2697
0.000132133	14.0595
0.00013215	14.9357
0.000132168	15.906
0.000132185	16.9783
0.000132202	18.1609
0.00013222	19.4617
0.000132237	20.8888
0.000132254	22.4496
0.000132272	24.1512
0.000132289	26
0.000132306	28.0013
0.000132324	30.1594
0.000132341	32.477
0.000132376	34.1114
0.000132399	37.5937
0.000132422	41.3551
0.000132445	45.3824
0.00013248	49.6542
0.000132514	56.4529
0.000132584	63.595
0.000132618	78.1485
0.000132653	85.0949
0.000132676	91.4779
0.000132699	95.2917
0.000132722	98.6668
0.000132745	101.537
0.000132768	103.845
0.000132792	105.544
0.000132817	106.598
0.000132838	106.99
0.000132862	106.705
0.000132884	105.694
0.000132907	104.123
0.00013293	101.975
0.000132953	99.2217
0.000132976	95.9667
0.000132999	92.2766
0.000133039	88.2237
0.000133136	80.7156
0.00013317	60.9501
0.000133193	54.1604
0.000133217	49.8548
0.00013324	45.7666
0.000133263	41.9214
0.000133282	38.3364
0.000133302	35.5014
0.000133322	32.864
0.000133341	30.4233
0.000133361	28.1758
0.000133381	26.1157
0.0001334	24.2355
0.00013342	22.5262
0.000133437	20.9777
0.000133454	19.7365
0.000133472	18.6047
0.000133489	17.5746
0.000133506	16.6386
0.000133524	15.7892
0.000133541	15.0194
0.000133558	14.322
0.000133582	13.6906
0.000133605	12.9408
0.000133628	12.2839
0.000133651	11.7077
0.000133674	11.2014
0.000133697	10.7554
0.000133732	10.3615
0.000133766	9.85246
0.000133806	9.42396
0.00013384	9.00995
0.00013389	8.71382
0.00013394	8.33884
0.00013399	8.02812
0.000134057	7.76634
0.000134115	7.47515
0.000134202	7.26492
0.000134288	7.00286
0.000134375	6.78918
0.000134462	6.61182
0.000134577	6.46245
0.00013475	6.29676
0.000134924	6.10094
0.000135132	5.94987
0.000135282	5.80916
0.000135582	5.72738
0.000135929	5.59856
0.000136275	5.48903
0.000136737	5.40661
0.00013743	5.32381
0.000138354	5.23508
0.0001385	5.14428
0.000139278	5.09473
0.000141146	5.00874
0.000142827	4.95668
0.000142891	4.95663
0.000143098	4.96537
0.000143205	4.9868
0.000143298	4.98951
0.000143364	5.02757
0.000143416	5.08415
0.000143468	5.15319
0.00014352	5.25114
0.000143563	5.38492
0.000143614	5.52664
0.000143665	5.73372
0.000143725	5.98222
0.00014384	6.31565
0.000143883	7.00571
0.000143925	7.23722
0.00014397	7.43321
0.000144002	7.58631
0.00014404	7.65601
0.000144076	7.69206
0.000144112	7.67498
0.000144138	7.61106
0.00014418	7.53921
0.000144223	7.37623
0.000144278	7.16956
0.000144389	6.85838
0.00014444	6.20673
0.00014449	5.93659
0.000144537	5.70932
0.000144585	5.52561
0.000144633	5.37737
0.000144688	5.2617
0.000144748	5.16423
0.000144809	5.08908
0.0001449	5.04059
0.000144976	5.00204
0.000145083	4.99231
0.000145165	5.00958
0.000145231	5.05403
0.000145296	5.11504
0.000145352	5.2035
0.00014542	5.30201
0.000145567	5.44789
0.000145637	5.80106
0.000145696	5.9405
0.000145755	6.01759
0.000145809	6.04481
0.000145854	6.02329
0.000145917	5.97316
0.000146007	5.85896
0.000146132	5.64559
0.000146213	5.33276
0.000146253	5.16813
0.000146332	5.10174
0.000146411	5.00265
0.000146529	4.93763
0.000146674	4.88362
0.000146993	4.85403
0.000147888	4.82859
0.000147974	4.79915
0.000148395	4.79878
0.000148618	4.81172
0.000148785	4.83768
0.000148952	4.87578
0.000149061	4.94457
0.000149133	5.0203
0.000149188	5.09586
0.000149242	5.17447
0.000149284	5.28271
0.000149326	5.39623
0.000149353	5.54841
0.000149381	5.67927
0.000149409	5.84105
0.00014943	6.04188
0.000149451	6.22407
0.000149472	6.43885
0.000149493	6.69199
0.000149514	6.99012
0.000149535	7.34071
0.000149704	13.6382
0.00014972	14.6701
0.000149736	15.8034
0.000149753	17.0435
0.000149769	18.3956
0.000149785	19.8644
0.000149801	21.4538
0.000149817	23.1667
0.000149834	25.0052
0.000149851	27.0404
0.000149873	29.2106
0.000149895	32.3104
0.000149918	35.6365
0.000149973	42.8976
0.000150071	48.7711
0.000150105	66.7196
0.000150136	72.5039
0.000150166	77.4544
0.000150186	81.6611
0.000150207	84.0876
0.00015023	86.2743
0.000150252	88.1209
0.000150276	89.4669
0.000150296	90.3138
0.00015032	90.5653
0.000150341	90.287
0.000150364	89.4966
0.000150386	88.1715
0.000150407	86.3525
0.000150428	84.2
0.000150451	81.6722
0.000150484	78.6533
0.000150517	73.5564
0.000150625	67.9545
0.000150658	48.9299
0.00015068	43.2685
0.000150704	39.69
0.000150728	36.1349
0.000150747	32.6565
0.000150765	30.2232
0.000150783	27.9451
0.000150799	25.8237
0.000150817	24.1754
0.000150836	22.3387
0.000150854	20.6526
0.000150872	19.1118
0.000150891	17.7101
0.000150909	16.4401
0.000150928	15.2942
0.000150944	14.2639
0.000151006	11.6784
0.000151027	10.9565
0.000151048	10.3276
0.000151069	9.78094
0.00015109	9.3065
0.000151111	8.89517
0.000151132	8.53868
0.000151153	8.22963
0.000151174	7.96142
0.000151202	7.72825
0.000151229	7.46319
0.000151257	7.24126
0.000151299	7.05412
0.000151341	6.82423
0.000151383	6.64026
0.000151445	6.48983
0.000151508	6.30877
0.000151592	6.16497
0.000151675	6.01213
0.000151773	5.88992
0.00015194	5.77435
0.000152107	5.62223
0.000152297	5.50869
0.000152565	5.41024
0.000152921	5.3065
0.000153367	5.20747
0.000153906	5.12002
0.000154853	5.04445
0.000156045	4.95172
0.000157195	4.86877
0.000157344	4.81321
0.000157583	4.8107
0.000157727	4.81896
0.000157799	4.8502
0.000157871	4.88727
0.000157919	4.952
0.00015797	5.01797
0.000158021	5.11554
0.000158059	5.24809
0.000158098	5.37443
0.00015814	5.52629
0.000158191	5.72635
0.000158242	6.00928
0.000158379	6.3334
0.000158434	7.28771
0.000158477	7.63997
0.000158512	7.86459
0.000158547	8.00828
0.000158587	8.10729
0.000158639	8.1625
0.000158675	8.12675
0.000158702	8.0413
0.000158745	7.94093
0.000158787	7.73663
0.000158855	7.48354
0.000158958	7.01514
0.000159009	6.28718
0.00015906	5.95803
0.000159102	5.67002
0.000159141	5.46558
0.000159179	5.30966
0.00015923	5.1791
0.000159281	5.04073
0.000159334	4.93715
0.000159414	4.85873
0.000159494	4.78173
0.000159654	4.73602
0.000159962	4.68936
0.000160585	4.64857
0.000161216	4.59955
0.000161245	4.57142
0.000161474	4.57128
0.00016158	4.58454
0.00016166	4.61256
0.00016174	4.65606
0.000161793	4.73249
0.000161847	4.80944
0.000161904	4.91275
0.000161962	5.05833
0.000162019	5.24133
0.000162076	5.45959
0.000162187	5.70523
0.000162251	6.19852
0.000162294	6.44699
0.00016234	6.57818
0.000162383	6.67956
0.000162406	6.72662
0.000162445	6.73304
0.000162482	6.71356
0.000162519	6.6603
0.000162572	6.57636
0.000162604	6.41254
0.000162758	6.29572
0.000162809	5.68024
0.00016286	5.49903
0.000162909	5.34616
0.000162958	5.23022
0.000163007	5.14523
0.000163068	5.0902
0.000163129	5.05892
0.000163178	5.06849
0.000163251	5.09978
0.000163313	5.18476
0.000163374	5.29076
0.000163415	5.43278
0.000163456	5.55159
0.000163496	5.69447
0.000163537	5.86763
0.000163568	6.07998
0.000163594	6.27243
0.000163618	6.46525
0.000163642	6.66967
0.000163666	6.90656
0.00016369	7.18261
0.000163713	7.50597
0.000164199	64.8098
0.000164218	71.5995
0.000164237	78.9229
0.000164256	86.7797
0.000164275	95.1616
0.000164295	104.052
0.00016432	113.427
0.000164346	126.617
0.000164384	140.496
0.000164471	162.288
0.000164509	212.84
0.000164534	233.808
0.000164564	246.698
0.000164593	260.055
0.000164618	271.495
0.000164644	279.629
0.000164665	285.888
0.00016469	289.539
0.000164708	292.012
0.00016473	292.53
0.000164749	291.691
0.000164771	289.672
0.000164797	285.84
0.000164822	279.604
0.000164846	271.755
0.000164871	262.591
0.000164896	251.827
0.000164935	239.584
0.000164984	219.489
0.000165033	191.545
0.00016507	163.934
0.000165095	143.524
0.000165121	130.088
0.000165146	117.329
0.000165166	105.346
0.000165187	96.6398
0.000165208	87.9548
0.000165229	79.8849
0.00016525	72.4332
0.000165282	61.3665
0.000165623	16.1593
0.000165647	15.2443
0.000165671	14.4546
0.000165695	13.7707
0.000165718	13.1757
0.000165742	12.6557
0.000165774	12.1986
0.000165806	11.6702
0.000165838	11.217
0.000165886	10.8241
0.000165934	10.3233
0.000165973	9.90397
0.000166021	9.60223
0.000166093	9.28521
0.000166165	8.8815
0.000166236	8.54387
0.000166332	8.25698
0.000166419	7.93566
0.000166506	7.69095
0.000166622	7.48281
0.000166738	7.2519
0.000166851	7.06623
0.000166959	6.92673
0.000167041	6.83502
0.000167095	6.80685
0.00016715	6.81904
0.00016719	6.86971
0.000167231	6.94409
0.000167264	7.06186
0.000167288	7.19706
0.000167315	7.32833
0.000167342	7.51028
0.000167369	7.73704
0.00016739	8.01644
0.00016741	8.26565
0.000167431	8.5531
0.000167451	8.88277
0.000167471	9.25871
0.000167492	9.68501
0.000167515	10.1656
0.000167537	10.7732
0.00016756	11.4586
0.000167583	12.2262
0.000167606	13.0792
0.000167629	14.02
0.000167651	15.0492
0.000167674	16.166
0.000167707	17.3678
0.000167739	19.2221
0.000167761	21.218
0.000167876	22.6122
0.000167915	30.2803
0.000167948	32.7064
0.000167981	34.5293
0.000168005	36.1065
0.00016803	37.1148
0.000168052	37.9251
0.000168074	38.4551
0.0001681	38.8136
0.000168129	39.0177
0.000168154	38.9194
0.000168176	38.5862
0.000168204	38.1106
0.000168233	37.2482
0.000168265	36.133
0.000168298	34.5723
0.000168343	32.771
0.000168443	29.9601
0.000168487	23.3814
0.000168519	20.6439
0.000168552	18.7258
0.000168574	16.953
0.000168596	15.834
0.000168619	14.794
0.000168641	13.8342
0.000168663	12.9546
0.000168685	12.1538
0.000168708	11.4291
0.00016873	10.7773
0.00016875	10.1943
0.000168771	9.71736
0.000168791	9.29048
0.000168811	8.90981
0.000168839	8.57149
0.000168866	8.17974
0.000168893	7.84785
0.00016892	7.56767
0.000168947	7.33169
0.000168983	7.13318
0.000169018	6.92135
0.000169053	6.75155
0.000169106	6.61458
0.000169159	6.45495
0.00016923	6.33436
0.000169338	6.21315
0.000169501	6.0789
0.000169664	5.93872
0.000169957	5.83639
0.000170251	5.70205
0.000170657	5.60369
0.000171288	5.50042
0.00017214	5.38195
0.000172928	5.2656
0.000173035	5.1916
0.000173195	5.18891
0.00017329	5.20458
0.00017336	5.24242
0.000173413	5.29674
0.000173466	5.36193
0.000173519	5.45418
0.000173568	5.5797
0.000173613	5.72921
0.000173658	5.89661
0.000173703	6.09381
0.000173768	6.31885
0.000173895	6.68506
0.000173938	7.43963
0.000173981	7.6609
0.000174028	7.84706
0.00017406	7.99853
0.000174104	8.06421
0.000174149	8.09999
0.000174194	8.06837
0.000174236	7.97161
0.000174279	7.82493
0.000174339	7.63398
0.000174484	7.31323
0.000174543	6.45882
0.000174592	6.14354
0.000174641	5.91824
0.00017469	5.72688
0.000174739	5.56939
0.000174803	5.44334
0.000174867	5.31969
0.000174952	5.23283
0.00017508	5.15759
0.000175256	5.09573
0.00017571	5.0538
0.000176194	5.0017
0.000176413	4.98023
0.0001766	4.98931
0.000176694	5.02185
0.000176785	5.0582
0.000176839	5.12293
0.00017687	5.2433
0.000176894	5.28529
0.00017693	5.37756
0.000176967	5.50014
0.000176998	5.63665
0.000177024	5.77831
0.00017705	5.95084
0.000177076	6.16023
0.000177102	6.41326
0.000177121	6.63623
0.000177141	6.8915
0.00017716	7.18279
0.00017718	7.51402
0.000177199	7.87603
0.000177394	13.8912
0.000177415	14.9386
0.000177436	16.1366
0.000177457	17.4256
0.000177478	18.8031
0.000177503	20.2651
0.000177534	22.0601
0.000177576	24.4856
0.000177672	27.8965
0.000177713	36.0048
0.000177744	39.1541
0.000177775	41.3415
0.000177796	43.2548
0.000177823	44.3494
0.000177844	45.5274
0.000177865	46.2293
0.000177893	46.7426
0.000177928	47.1781
0.000177952	47.0842
0.000177973	46.7298
0.000178	46.2131
0.000178027	45.265
0.000178058	44.0273
0.000178089	42.2789
0.000178116	40.2402
0.000178166	38.2856
0.000178249	34.3659
0.000178291	27.5449
0.000178322	24.2727
0.000178349	21.9624
0.000178373	20.1205
0.000178397	18.5505
0.000178421	17.0913
0.000178445	15.7465
0.000178468	14.5171
0.000178488	13.4702
0.000178507	12.6459
0.000178527	11.8915
0.000178546	11.204
0.000178566	10.5801
0.000178585	10.0162
0.000178605	9.50838
0.000178624	9.05267
0.000178644	8.64505
0.000178663	8.28153
0.000178683	7.95821
0.000178709	7.67133
0.000178735	7.33934
0.000178761	7.05785
0.000178787	6.81963
0.000178813	6.61823
0.000178852	6.44793
0.000178878	6.24006
0.000178922	6.12716
0.000178966	5.97157
0.000179032	5.85072
0.000179099	5.71425
0.000179187	5.61313
0.000179335	5.51182
0.000179439	5.39056
0.000179647	5.32675
0.000179959	5.22968
0.000180271	5.12814
0.00018075	5.05519
0.000181561	4.97204
0.000182913	4.86851
0.000183523	4.73849
0.000183981	4.69497
0.000184133	4.67717
0.000184177	4.67899
0.000184499	4.696
0.000184697	4.72623
0.000184926	4.79172
0.000185079	4.86439
0.000185193	4.94224
0.000185277	5.01705
0.000185368	5.12175
0.00018546	5.25914
0.000185528	5.39156
0.000185597	5.5587
0.000185654	5.73406
0.000185692	5.87522
0.00018573	6.0414
0.000185769	6.23926
0.000185807	6.47775
0.000185835	6.69037
0.000185864	6.93909
0.000185892	7.23205
0.00018592	7.5668
0.000185947	7.95613
0.000186434	51.2514
0.000186455	56.6673
0.000186475	62.5517
0.000186498	68.9122
0.000186521	76.5403
0.000186544	84.7523
0.000186567	93.5308
0.000186597	102.846
0.000186632	116.027
0.000186689	131.73
0.00018675	159.242
0.000186796	188.815
0.000186829	209.749
0.000186863	223.716
0.000186893	236.04
0.000186916	245.488
0.000186939	251.317
0.000186969	255.968
0.000186989	260.136
0.000187011	261.726
0.000187032	262.23
0.000187053	261.565
0.000187079	259.742
0.000187102	256.016
0.000187125	251.413
0.000187151	245.656
0.000187177	237.856
0.000187207	228.853
0.000187238	216.963
0.000187284	203.961
0.000187364	183.071
0.000187403	145.337
0.000187433	127.668
0.000187464	114.506
0.000187486	102.124
0.000187509	93.4173
0.000187532	85.243
0.000187555	77.6208
0.000187578	70.5595
0.000187843	23.8984
0.000187862	22.4397
0.000187881	21.1322
0.0001879	19.961
0.000187919	18.9122
0.000187938	17.9729
0.000187957	17.1313
0.000187976	16.3767
0.000187995	15.6994
0.000188024	15.0905
0.000188081	13.5999
0.000188109	13.0053
0.000188129	12.4886
0.000188167	12.1807
0.000188205	11.638
0.000188243	11.1753
0.000188281	10.7757
0.000188338	10.4266
0.000188395	9.97729
0.000188458	9.59708
0.000188533	9.23972
0.000188607	8.88064
0.000188681	8.57475
0.00018878	8.31069
0.000188906	8.0099
0.000188983	7.69329
0.000189135	7.52924
0.000189288	7.24981
0.00018944	7.0208
0.000189669	6.82984
0.000189898	6.59646
0.000190138	6.40989
0.000190402	6.25032
0.000190754	6.107
0.000191105	5.9539
0.000191202	5.81272
0.000191328	5.78347
0.000191435	5.77423
0.000191541	5.7842
0.000191647	5.82203
0.000191756	5.89473
0.000192021	6.14962
0.000192111	6.20367
0.000192168	6.2151
0.000192249	6.19507
0.000192323	6.14034
0.000192404	6.04971
0.000192659	5.7071
0.000192763	5.60081
0.00019287	5.52428
0.000193029	5.45606
0.000193221	5.41384
0.00019331	5.40542
0.000193503	5.38696
0.000193527	5.38694
0.00019367	5.40343
0.000193766	5.44117
0.000193862	5.5151
0.000193935	5.60471
0.000194009	5.72722
0.000194092	5.90399
0.000194279	6.37138
0.000194355	6.53012
0.000194415	6.61452
0.000194473	6.65385
0.000194495	6.65636
0.000194549	6.63361
0.000194594	6.58454
0.000194657	6.47281
0.000194747	6.25701
0.000194913	5.80727
0.000194994	5.62003
0.000195062	5.49221
0.00019513	5.39261
0.000195198	5.31842
0.000195266	5.26501
0.000195372	5.21128
0.000195479	5.17972
0.000195691	5.14455
0.000196389	5.07973
0.000196693	5.05145
0.000197705	4.98069
0.000197785	4.97897
0.000197971	4.991
0.000198032	5.00739
0.000198077	5.01942
0.000198191	5.08192
0.000198277	5.15866
0.000198363	5.26258
0.000198613	5.63154
0.000198698	5.71933
0.000198764	5.75212
0.000198789	5.75514
0.000198855	5.73706
0.000198932	5.67199
0.000199011	5.56616
0.000199206	5.24058
0.000199304	5.09933
0.000199401	4.99306
0.000199496	4.92025
0.000199592	4.87284
0.000199675	4.84899
0.000199736	4.83171
0.000200055	4.78825
0.000200223	4.77338
0.000200278	4.76854
0.000200579	4.74195
0.000200784	4.72383
0.00020099	4.7057
0.000201127	4.69361
0.000201264	4.68153
0.000201366	4.67246
0.000201469	4.6634
0.000201567	4.65479
0.000201654	4.64708
0.000201712	4.64195
0.00020177	4.63681
0.000201829	4.63167
0.000201887	4.62654
0.00020193	4.62268
0.000201974	4.61883
0.00020202	4.61475
0.000202055	4.61173
0.000202089	4.60871
0.000202123	4.60569
0.000202149	4.60342
0.000202171	4.60146
0.0002022	4.5999
0.000202226	4.59852
0.000202251	4.59714
0.000202856	4.5735
0.000202877	4.5733
0.000202897	4.57311
0.000202945	4.57594
0.000202973	4.57766
0.000203008	4.57986
0.000203043	4.58205
0.000203134	4.58782
0.000203175	4.5904
0.000203217	4.59298
0.000203251	4.59835
0.000203271	4.6021
0.000203299	4.60711
0.000203326	4.61212
