E(MeV)	JEFF-3.3:	"HF-176(N,TOT)"
1.37680E-03	12.6043	
1.37694E-03	12.4489	
1.37702E-03	12.3716	
1.37709E-03	12.3077	
1.37731E-03	12.117	
1.37753E-03	11.9275	
1.37754E-03	11.9149	
1.37770E-03	11.7991	
1.37791E-03	11.6524	
1.37807E-03	11.5376	
1.37811E-03	11.5112	
1.37831E-03	11.3884	
1.37852E-03	11.2661	
1.37865E-03	11.1878	
1.37872E-03	11.1509	
1.37893E-03	11.0477	
1.37913E-03	10.945	
1.37923E-03	10.8938	
1.37936E-03	10.8389	
1.37963E-03	10.7297	
1.37989E-03	10.6209	
1.38011E-03	10.5305	
1.38015E-03	10.5157	
1.38041E-03	10.4271	
1.38068E-03	10.3388	
1.38094E-03	10.2507	
1.38098E-03	10.2361	
1.38120E-03	10.1764	
1.38149E-03	10.097	
1.38181E-03	10.01	
1.38213E-03	9.9232	
1.38215E-03	9.91926	
1.38245E-03	9.85362	
1.38278E-03	9.78503	
1.38310E-03	9.71661	
1.38358E-03	9.61425	
1.38361E-03	9.60806	
1.38390E-03	9.55938	
1.38436E-03	9.48167	
1.38483E-03	9.40417	
1.38530E-03	9.32686	
1.38536E-03	9.31721	
1.38576E-03	9.26398	
1.38623E-03	9.20328	
1.38670E-03	9.1427	
1.38716E-03	9.08222	
1.38735E-03	9.05769	
1.38763E-03	9.02901	
1.38827E-03	8.96273	
1.38891E-03	8.89659	
1.38956E-03	8.83056	
1.38960E-03	8.82607	
1.39020E-03	8.77787	
1.39084E-03	8.72623	
1.39148E-03	8.67467	
1.39212E-03	8.62318	
1.39306E-03	8.5478	
1.39314E-03	8.54138	
1.39396E-03	8.48775	
1.39486E-03	8.42893	
1.39556E-03	8.38261	
1.39575E-03	8.37218	
1.39665E-03	8.32295	
1.39755E-03	8.27377	
1.39849E-03	8.22187	
1.39944E-03	8.17001	
1.40070E-03	8.10142	
1.40070E-03	8.10101	
1.40197E-03	8.04301	
1.40319E-03	7.98675	
1.40438E-03	7.93223	
1.40557E-03	7.87775	
1.40676E-03	7.82332	
1.40831E-03	7.75261	
1.40953E-03	7.69713	
1.41074E-03	7.64169	
1.41196E-03	7.58629	
1.41317E-03	7.53093	
1.41444E-03	7.47335	
1.41570E-03	7.41582	
1.41697E-03	7.35836	
1.41774E-03	7.32301	
1.41823E-03	7.29703	
1.41917E-03	7.24694	
1.42011E-03	7.1969	
1.42104E-03	7.14691	
1.42198E-03	7.09699	
1.42270E-03	7.05901	
1.42292E-03	7.04452	
1.42383E-03	6.98571	
1.42472E-03	6.92795	
1.42561E-03	6.8703	
1.42624E-03	6.83002	
1.42651E-03	6.80904	
1.42710E-03	6.76248	
1.42770E-03	6.71599	
1.42827E-03	6.67133	
1.42868E-03	6.63949	
1.42882E-03	6.6261	
1.42937E-03	6.57405	
1.42992E-03	6.5221	
1.43048E-03	6.47026	
1.43091E-03	6.42905	
1.43103E-03	6.41639	
1.43158E-03	6.35414	
1.43213E-03	6.29206	
1.43243E-03	6.25778	
1.43259E-03	6.23674	
1.43296E-03	6.18677	
1.43333E-03	6.13693	
1.43371E-03	6.08722	
1.43395E-03	6.05452	
1.43408E-03	6.03426	
1.43445E-03	5.97483	
1.43482E-03	5.91561	
1.43514E-03	5.86488	
1.43519E-03	5.85492	
1.43552E-03	5.79396	
1.43592E-03	5.71772	
1.43618E-03	5.66711	
1.43633E-03	5.63911	
1.43645E-03	5.61217	
1.43672E-03	5.55179	
1.43699E-03	5.49166	
1.43723E-03	5.43846	
1.43726E-03	5.43052	
1.43752E-03	5.35932	
1.43784E-03	5.27672	
1.43812E-03	5.20251	
1.43815E-03	5.19331	
1.43836E-03	5.12929	
1.43857E-03	5.06559	
1.43872E-03	5.02037	
1.43878E-03	4.99939	
1.43898E-03	4.92637	
1.43919E-03	4.85384	
1.43934E-03	4.80239	
1.43937E-03	4.79059	
1.43955E-03	4.72026	
1.43973E-03	4.65042	
1.43976E-03	4.63888	
1.43991E-03	4.57386	
1.44009E-03	4.49649	
1.44017E-03	4.45816	
1.44026E-03	4.41506	
1.44044E-03	4.32968	
1.44053E-03	4.28747	
1.44062E-03	4.24056	
1.44076E-03	4.1709	
1.44083E-03	4.13258	
1.44089E-03	4.09867	
1.44102E-03	4.02311	
1.44113E-03	3.96501	
1.44116E-03	3.94656	
1.44129E-03	3.86448	
1.44143E-03	3.78347	
1.44143E-03	3.78347	
1.44156E-03	3.69421	
1.44169E-03	3.60635	
1.44172E-03	3.58713	
1.44180E-03	3.53315	
1.44190E-03	3.45865	
1.44201E-03	3.38534	
1.44202E-03	3.37507	
1.44211E-03	3.30651	
1.44221E-03	3.22805	
1.44224E-03	3.20613	
1.44232E-03	3.14609	
1.44242E-03	3.06402	
1.44247E-03	3.02983	
1.44253E-03	2.98004	
1.44262E-03	2.90745	
1.44269E-03	2.84883	
1.44271E-03	2.83618	
1.44280E-03	2.7629	
1.44288E-03	2.69264	
1.44293E-03	2.65929	
1.44297E-03	2.62523	
1.44304E-03	2.57689	
1.44311E-03	2.53132	
1.44317E-03	2.48897	
1.44317E-03	2.48897	
1.44324E-03	2.45541	
1.44330E-03	2.43119	
1.44331E-03	2.42766	
1.44336E-03	2.41526	
1.44338E-03	2.41164	
1.44341E-03	2.41064	
1.44345E-03	2.41239	
1.44346E-03	2.41513	
1.44350E-03	2.42701	
1.44351E-03	2.43251	
1.44355E-03	2.45721	
1.44356E-03	2.46476	
1.44359E-03	2.49276	
1.44361E-03	2.51564	
1.44362E-03	2.52273	
1.44365E-03	2.58049	
1.44366E-03	2.59038	
1.44369E-03	2.65563	
1.44371E-03	2.69299	
1.44372E-03	2.71535	
1.44374E-03	2.77969	
1.44375E-03	2.78494	
1.44377E-03	2.86578	
1.44378E-03	2.88485	
1.44380E-03	2.95905	
1.44382E-03	3.04979	
1.44382E-03	3.06356	
1.44385E-03	3.19326	
1.44386E-03	3.25462	
1.44387E-03	3.30897	
1.44389E-03	3.41545	
1.44390E-03	3.43754	
1.44392E-03	3.58025	
1.44392E-03	3.59943	
1.44394E-03	3.73836	
1.44395E-03	3.80948	
1.44396E-03	3.91238	
1.44398E-03	4.04647	
1.44399E-03	4.10346	
1.44401E-03	4.31291	
1.44401E-03	4.31301	
1.44403E-03	4.54439	
1.44404E-03	4.61668	
1.44405E-03	4.79743	
1.44407E-03	4.95657	
1.44408E-03	5.07345	
1.44409E-03	5.33539	
1.44410E-03	5.34812	
1.44412E-03	5.64744	
1.44412E-03	5.76299	
1.44414E-03	5.97071	
1.44415E-03	6.23808	
1.44416E-03	6.31869	
1.44418E-03	6.69505	
1.44418E-03	6.76747	
1.44420E-03	7.1018	
1.44421E-03	7.35737	
1.44422E-03	7.53871	
1.44424E-03	8.00708	
1.44426E-03	8.52793	
1.44427E-03	8.91315	
1.44428E-03	9.08307	
1.44430E-03	9.68129	
1.44431E-03	9.93395	
1.44432E-03	10.3234	
1.44434E-03	11.0083	
1.44435E-03	11.081	
1.44437E-03	11.8496	
1.44438E-03	12.3768	
1.44439E-03	12.8096	
1.44442E-03	13.8158	
1.44442E-03	13.8447	
1.44444E-03	14.7796	
1.44445E-03	15.4341	
1.44446E-03	15.7692	
1.44448E-03	16.9695	
1.44449E-03	17.2324	
1.44451E-03	18.5752	
1.44452E-03	19.23	
1.44454E-03	20.2311	
1.44455E-03	20.8816	
1.44457E-03	21.9498	
1.44458E-03	22.6615	
1.44459E-03	23.7494	
1.44461E-03	25.2333	
1.44462E-03	25.7216	
1.44465E-03	27.947	
1.44465E-03	28.1322	
1.44468E-03	30.506	
1.44468E-03	30.9768	
1.44470E-03	32.7723	
1.44472E-03	34.2764	
1.44473E-03	35.152	
1.44475E-03	37.3029	
1.44476E-03	38.5526	
1.44479E-03	41.6909	
1.44479E-03	41.858	
1.44482E-03	45.4009	
1.44483E-03	46.8977	
1.44486E-03	49.9371	
1.44486E-03	50.7377	
1.44489E-03	54.1909	
1.44490E-03	55.6847	
1.44492E-03	59.1472	
1.44493E-03	60.9718	
1.44496E-03	65.1399	
1.44498E-03	68.0816	
1.44500E-03	72.5561	
1.44502E-03	75.7184	
1.44505E-03	80.5224	
1.44507E-03	83.9095	
1.44510E-03	90.2051	
1.44513E-03	95.6504	
1.44515E-03	101.168	
1.44519E-03	108.26	
1.44521E-03	112.826	
1.44526E-03	125.129	
1.44527E-03	127.201	
1.44533E-03	142.299	
1.44535E-03	146.774	
1.44544E-03	168.487	
1.44554E-03	195.05	
1.44560E-03	210.35	
1.44563E-03	218.121	
1.44569E-03	231.7	
1.44570E-03	234.894	
1.44576E-03	246.354	
1.44577E-03	248.291	
1.44580E-03	255.879	
1.44581E-03	257.729	
1.44587E-03	267.839	
1.44592E-03	274.921	
1.44594E-03	277.994	
1.44597E-03	281.058	
1.44600E-03	285.276	
1.44602E-03	286.919	
1.44605E-03	289.38	
1.44608E-03	290.546	
1.44610E-03	291.793	
1.44611E-03	292.238	
1.44615E-03	293.017	
1.44617E-03	293.307	
1.44619E-03	293.251	
1.44620E-03	293.07	
1.44624E-03	292.041	
1.44625E-03	291.237	
1.44629E-03	289.405	
1.44631E-03	287.547	
1.44634E-03	284.924	
1.44638E-03	281.015	
1.44640E-03	277.713	
1.44643E-03	273.68	
1.44648E-03	267.406	
1.44650E-03	263.34	
1.44655E-03	253.716	
1.44658E-03	249.681	
1.44661E-03	242.975	
1.44666E-03	232.353	
1.44670E-03	223.638	
1.44682E-03	196.188	
1.44690E-03	178.286	
1.44697E-03	161.901	
1.44698E-03	159.261	
1.44705E-03	144.573	
1.44706E-03	142.317	
1.44710E-03	133.343	
1.44712E-03	129.981	
1.44716E-03	122.664	
1.44718E-03	118.327	
1.44720E-03	115.034	
1.44724E-03	107.444	
1.44725E-03	105.391	
1.44729E-03	99.3166	
1.44729E-03	98.7536	
1.44732E-03	93.584	
1.44733E-03	91.998	
1.44736E-03	88.1464	
1.44737E-03	85.6647	
1.44739E-03	83.0005	
1.44742E-03	79.7513	
1.44743E-03	78.1442	
1.44746E-03	74.251	
1.44746E-03	73.5732	
1.44750E-03	69.1572	
1.44750E-03	68.8652	
1.44754E-03	65.2741	
1.44754E-03	64.4593	
1.44757E-03	61.9056	
1.44759E-03	60.1372	
1.44760E-03	58.7398	
1.44763E-03	55.745	
1.44764E-03	55.5071	
1.44767E-03	52.9947	
1.44768E-03	51.8953	
1.44770E-03	50.4156	
1.44772E-03	48.6032	
1.44773E-03	47.9991	
1.44776E-03	45.7501	
1.44776E-03	45.6094	
1.44779E-03	43.6901	
1.44781E-03	42.9009	
1.44783E-03	41.7661	
1.44785E-03	40.4443	
1.44785E-03	40.2984	
1.44788E-03	38.9508	
1.44789E-03	38.2279	
1.44791E-03	37.6672	
1.44793E-03	36.4563	
1.44794E-03	36.2249	
1.44796E-03	35.3362	
1.44798E-03	34.4192	
1.44798E-03	34.2641	
1.44801E-03	33.2888	
1.44804E-03	32.3257	
1.44804E-03	32.2846	
1.44806E-03	31.4618	
1.44808E-03	30.7339	
1.44809E-03	30.6241	
1.44811E-03	29.8646	
1.44814E-03	29.1144	
1.44814E-03	29.1142	
1.44818E-03	28.1179	
1.44820E-03	27.6979	
1.44822E-03	27.1948	
1.44824E-03	26.6161	
1.44825E-03	26.4522	
1.44828E-03	25.9284	
1.44829E-03	25.7068	
1.44831E-03	25.3064	
1.44834E-03	24.7138	
1.44836E-03	24.3888	
1.44838E-03	24.1607	
1.44841E-03	23.6541	
1.44844E-03	23.2648	
1.44844E-03	23.1667	
1.44848E-03	22.7303	
1.44851E-03	22.2988	
1.44851E-03	22.2987	
1.44856E-03	21.7312	
1.44859E-03	21.4621	
1.44861E-03	21.2093	
1.44866E-03	20.7288	
1.44870E-03	20.3949	
1.44871E-03	20.2741	
1.44876E-03	19.8713	
1.44881E-03	19.5028	
1.44882E-03	19.4256	
1.44888E-03	19.0065	
1.44892E-03	18.7428	
1.44894E-03	18.6096	
1.44900E-03	18.2472	
1.44903E-03	18.084	
1.44907E-03	17.912	
1.44911E-03	17.7034	
1.44918E-03	17.327	
1.44919E-03	17.2941	
1.44927E-03	16.9353	
1.44933E-03	16.6928	
1.44935E-03	16.5949	
1.44943E-03	16.2897	
1.44951E-03	16.0006	
1.44954E-03	15.9049	
1.44959E-03	15.7411	
1.44970E-03	15.416	
1.44975E-03	15.2432	
1.44980E-03	15.1132	
1.44990E-03	14.8354	
1.44996E-03	14.6777	
1.45001E-03	14.5759	
1.45011E-03	14.3401	
1.45022E-03	14.1057	
1.45025E-03	14.0392	
1.45034E-03	13.869	
1.45047E-03	13.6155	
1.45054E-03	13.4896	
1.45060E-03	13.3811	
1.45074E-03	13.1658	
1.45083E-03	13.0111	
1.45087E-03	12.9594	
1.45101E-03	12.7743	
1.45113E-03	12.6004	
1.45114E-03	12.5917	
1.45127E-03	12.4355	
1.45141E-03	12.2715	
1.45156E-03	12.0996	
1.45158E-03	12.0825	
1.45171E-03	11.9554	
1.45186E-03	11.8149	
1.45201E-03	11.675	
1.45211E-03	11.5775	
1.45223E-03	11.4852	
1.45246E-03	11.3133	
1.45264E-03	11.1764	
1.45265E-03	11.1651	
1.45284E-03	11.0426	
1.45305E-03	10.9113	
1.45326E-03	10.7805	
1.45331E-03	10.7526	
1.45347E-03	10.667	
1.45368E-03	10.5583	
1.45389E-03	10.4501	
1.45390E-03	10.4424	
1.45409E-03	10.3593	
1.45433E-03	10.2574	
1.45460E-03	10.1432	
1.45479E-03	10.061	
1.45487E-03	10.0352	
1.45514E-03	9.94249	
1.45540E-03	9.85011	
1.45567E-03	9.75799	
1.45569E-03	9.75289	
1.45594E-03	9.68032	
1.45634E-03	9.56544	
1.45658E-03	9.4976	
1.45673E-03	9.46229	
1.45712E-03	9.37079	
1.45750E-03	9.27957	
1.45777E-03	9.21659	
1.45789E-03	9.19379	
1.45828E-03	9.11989	
1.45867E-03	9.04617	
1.45905E-03	8.97262	
1.45929E-03	8.92744	
1.45944E-03	8.90422	
1.45998E-03	8.8208	
1.46051E-03	8.73761	
1.46081E-03	8.69148	
1.46105E-03	8.66134	
1.46158E-03	8.59367	
1.46212E-03	8.52613	
1.46265E-03	8.45871	
1.46316E-03	8.39513	
1.46319E-03	8.39208	
1.46373E-03	8.3373	
1.46438E-03	8.27046	
1.46504E-03	8.20373	
1.46569E-03	8.13709	
1.46584E-03	8.12197	
1.46635E-03	8.07878	
1.46700E-03	8.02297	
1.46798E-03	7.93938	
1.46897E-03	7.85592	
1.46950E-03	7.81046	
1.46980E-03	7.78786	
1.47064E-03	7.72484	
1.47119E-03	7.68287	
1.47231E-03	7.59901	
1.47314E-03	7.53619	
1.47342E-03	7.51527	
1.47435E-03	7.44515	
1.47529E-03	7.37512	
1.47622E-03	7.30516	
1.47715E-03	7.2353	
1.47809E-03	7.16552	
1.47900E-03	7.09717	
1.47918E-03	7.08366	
1.47991E-03	7.02193	
1.48081E-03	6.94489	
1.48172E-03	6.86798	
1.48263E-03	6.79122	
1.48308E-03	6.75292	
1.48323E-03	6.73774	
1.48379E-03	6.68167	
1.48435E-03	6.62569	
1.48491E-03	6.5698	
1.48544E-03	6.51704	
1.48547E-03	6.51345	
1.48603E-03	6.44719	
1.48658E-03	6.38107	
1.48714E-03	6.31511	
1.48752E-03	6.27068	
1.48770E-03	6.24544	
1.48811E-03	6.18878	
1.48852E-03	6.13225	
1.48888E-03	6.08214	
1.48893E-03	6.07479	
1.48933E-03	6.00888	
1.48974E-03	5.94316	
1.49015E-03	5.87767	
1.49024E-03	5.86318	
1.49056E-03	5.80263	
1.49097E-03	5.72508	
1.49127E-03	5.66786	
1.49145E-03	5.63365	
1.49157E-03	5.60672	
1.49187E-03	5.53962	
1.49217E-03	5.47279	
1.49236E-03	5.43289	
1.49248E-03	5.40158	
1.49278E-03	5.32368	
1.49308E-03	5.2462	
1.49326E-03	5.19999	
1.49338E-03	5.16418	
1.49370E-03	5.07078	
1.49387E-03	5.02216	
1.49391E-03	5.00701	
1.49412E-03	4.93668	
1.49433E-03	4.86674	
1.49447E-03	4.82208	
1.49455E-03	4.79337	
1.49476E-03	4.71351	
1.49497E-03	4.63422	
1.49507E-03	4.59489	
1.49516E-03	4.55915	
1.49532E-03	4.48817	
1.49549E-03	4.4177	
1.49557E-03	4.38276	
1.49566E-03	4.34241	
1.49582E-03	4.26237	
1.49599E-03	4.18306	
1.49607E-03	4.14383	
1.49615E-03	4.09919	
1.49632E-03	4.01086	
1.49640E-03	3.96721	
1.49647E-03	3.92754	
1.49661E-03	3.84907	
1.49671E-03	3.79307	
1.49674E-03	3.76914	
1.49688E-03	3.68405	
1.49701E-03	3.60482	
1.49702E-03	3.59961	
1.49715E-03	3.50733	
1.49729E-03	3.4166	
1.49731E-03	3.40178	
1.49742E-03	3.31978	
1.49754E-03	3.2394	
1.49754E-03	3.23359	
1.49765E-03	3.15375	
1.49773E-03	3.09231	
1.49776E-03	3.07408	
1.49786E-03	2.9909	
1.49797E-03	2.90989	
1.49797E-03	2.90428	
1.49807E-03	2.82458	
1.49818E-03	2.74172	
1.49822E-03	2.71321	
1.49826E-03	2.67989	
1.49834E-03	2.61856	
1.49841E-03	2.56257	
1.49849E-03	2.50935	
1.49856E-03	2.45937	
1.49864E-03	2.41325	
1.49865E-03	2.40903	
1.49870E-03	2.38543	
1.49875E-03	2.36282	
1.49875E-03	2.36156	
1.49881E-03	2.34613	
1.49882E-03	2.34461	
1.49887E-03	2.34054	
1.49888E-03	2.34058	
1.49892E-03	2.34603	
1.49894E-03	2.34922	
1.49898E-03	2.36517	
1.49899E-03	2.37096	
1.49903E-03	2.39936	
1.49904E-03	2.40889	
1.49907E-03	2.44463	
1.49908E-03	2.45172	
1.49911E-03	2.49135	
1.49913E-03	2.52853	
1.49914E-03	2.55204	
1.49916E-03	2.59433	
1.49917E-03	2.61066	
1.49920E-03	2.67458	
1.49920E-03	2.6794	
1.49923E-03	2.76008	
1.49923E-03	2.77204	
1.49925E-03	2.85373	
1.49926E-03	2.88859	
1.49928E-03	2.96154	
1.49930E-03	3.02606	
1.49931E-03	3.08503	
1.49933E-03	3.18717	
1.49934E-03	3.22591	
1.49937E-03	3.37488	
1.49937E-03	3.38593	
1.49940E-03	3.56815	
1.49940E-03	3.59484	
1.49942E-03	3.77435	
1.49943E-03	3.84941	
1.49945E-03	3.95807	
1.49947E-03	4.14138	
1.49947E-03	4.15853	
1.49949E-03	4.37981	
1.49950E-03	4.41933	
1.49952E-03	4.6229	
1.49953E-03	4.79725	
1.49954E-03	4.88733	
1.49956E-03	5.17588	
1.49956E-03	5.22741	
1.49958E-03	5.49235	
1.49960E-03	5.71866	
1.49961E-03	5.8351	
1.49963E-03	6.23223	
1.49963E-03	6.27393	
1.49965E-03	6.66807	
1.49967E-03	6.90596	
1.49968E-03	7.14171	
1.49970E-03	7.61409	
1.49970E-03	7.65533	
1.49973E-03	8.21713	
1.49973E-03	8.41536	
1.49975E-03	8.70286	
1.49977E-03	9.30978	
1.49977E-03	9.30987	
1.49979E-03	9.96981	
1.49980E-03	10.3189	
1.49981E-03	10.6774	
1.49983E-03	11.3382	
1.49984E-03	11.4377	
1.49986E-03	12.2536	
1.49986E-03	12.4162	
1.49988E-03	13.2461	
1.49989E-03	13.6561	
1.49991E-03	14.1943	
1.49993E-03	15.0126	
1.49993E-03	15.1411	
1.49995E-03	16.1521	
1.49996E-03	16.5098	
1.49998E-03	17.6753	
1.49999E-03	18.134	
1.50000E-03	19.0057	
1.50002E-03	19.9058	
1.50003E-03	20.6531	
1.50005E-03	21.9315	
1.50005E-03	22.102	
1.50008E-03	23.802	
1.50008E-03	23.9436	
1.50010E-03	25.62	
1.50011E-03	26.3294	
1.50013E-03	27.9768	
1.50015E-03	28.9595	
1.50016E-03	30.3493	
1.50019E-03	32.515	
1.50019E-03	32.7544	
1.50022E-03	35.228	
1.50023E-03	36.4288	
1.50024E-03	37.6496	
1.50026E-03	40.211	
1.50027E-03	40.8623	
1.50030E-03	44.2922	
1.50031E-03	45.3797	
1.50034E-03	48.6978	
1.50036E-03	51.0318	
1.50037E-03	52.8122	
1.50040E-03	57.0737	
1.50040E-03	57.6013	
1.50044E-03	63.3876	
1.50044E-03	63.3879	
1.50049E-03	70.1963	
1.50049E-03	70.5569	
1.50053E-03	77.7315	
1.50053E-03	78.2497	
1.50058E-03	85.9252	
1.50058E-03	87.5896	
1.50064E-03	97.5591	
1.50064E-03	98.1533	
1.50069E-03	109.394	
1.50071E-03	113.321	
1.50076E-03	123.246	
1.50080E-03	133.579	
1.50082E-03	137.74	
1.50093E-03	162.91	
1.50101E-03	183.848	
1.50109E-03	202.802	
1.50109E-03	203.088	
1.50117E-03	220.023	
1.50118E-03	223.505	
1.50124E-03	234.583	
1.50125E-03	237.534	
1.50130E-03	246.664	
1.50131E-03	248.439	
1.50136E-03	256.526	
1.50137E-03	258.093	
1.50141E-03	264.228	
1.50144E-03	267.838	
1.50146E-03	270.249	
1.50150E-03	274.831	
1.50151E-03	275.625	
1.50155E-03	278.748	
1.50157E-03	279.561	
1.50160E-03	281.061	
1.50161E-03	281.489	
1.50165E-03	282.241	
1.50167E-03	282.523	
1.50169E-03	282.474	
1.50170E-03	282.302	
1.50174E-03	281.328	
1.50175E-03	280.563	
1.50179E-03	278.82	
1.50181E-03	277.048	
1.50184E-03	274.547	
1.50188E-03	270.814	
1.50191E-03	267.664	
1.50194E-03	263.809	
1.50198E-03	257.816	
1.50201E-03	253.928	
1.50206E-03	244.727	
1.50208E-03	240.866	
1.50212E-03	234.45	
1.50217E-03	224.279	
1.50221E-03	215.935	
1.50233E-03	189.625	
1.50243E-03	167.818	
1.50248E-03	156.685	
1.50249E-03	154.149	
1.50256E-03	140.019	
1.50257E-03	137.847	
1.50262E-03	129.204	
1.50263E-03	125.966	
1.50267E-03	118.913	
1.50269E-03	114.73	
1.50271E-03	111.553	
1.50275E-03	104.227	
1.50277E-03	102.245	
1.50280E-03	96.377	
1.50281E-03	95.8329	
1.50284E-03	90.8354	
1.50285E-03	89.3017	
1.50288E-03	85.5755	
1.50289E-03	83.174	
1.50291E-03	80.5948	
1.50294E-03	77.4483	
1.50295E-03	75.8912	
1.50298E-03	72.1185	
1.50298E-03	71.4613	
1.50302E-03	67.1786	
1.50302E-03	66.8954	
1.50306E-03	63.4101	
1.50306E-03	62.6192	
1.50309E-03	60.139	
1.50311E-03	58.4211	
1.50312E-03	57.063	
1.50316E-03	54.1515	
1.50316E-03	53.9203	
1.50319E-03	51.4761	
1.50320E-03	50.4063	
1.50322E-03	48.9658	
1.50325E-03	47.201	
1.50325E-03	46.6125	
1.50329E-03	44.4212	
1.50329E-03	44.2841	
1.50332E-03	42.4128	
1.50333E-03	41.6432	
1.50335E-03	40.5361	
1.50338E-03	39.2464	
1.50338E-03	39.1041	
1.50341E-03	37.7885	
1.50342E-03	37.0826	
1.50343E-03	36.535	
1.50346E-03	35.352	
1.50346E-03	35.126	
1.50348E-03	34.2574	
1.50351E-03	33.361	
1.50351E-03	33.2095	
1.50354E-03	32.2557	
1.50356E-03	31.3138	
1.50356E-03	31.2736	
1.50359E-03	30.4687	
1.50361E-03	29.7564	
1.50362E-03	29.649	
1.50364E-03	28.9057	
1.50367E-03	28.1712	
1.50367E-03	28.1711	
1.50371E-03	27.1956	
1.50373E-03	26.7844	
1.50375E-03	26.2918	
1.50378E-03	25.725	
1.50378E-03	25.5645	
1.50381E-03	25.0516	
1.50382E-03	24.8344	
1.50384E-03	24.4424	
1.50388E-03	23.862	
1.50390E-03	23.5436	
1.50391E-03	23.3204	
1.50395E-03	22.8243	
1.50397E-03	22.4431	
1.50398E-03	22.347	
1.50401E-03	21.9198	
1.50405E-03	21.4974	
1.50405E-03	21.4974	
1.50410E-03	20.9421	
1.50412E-03	20.6787	
1.50415E-03	20.4315	
1.50420E-03	19.9616	
1.50424E-03	19.6351	
1.50425E-03	19.517	
1.50430E-03	19.1234	
1.50435E-03	18.7632	
1.50436E-03	18.6879	
1.50442E-03	18.2785	
1.50446E-03	18.0208	
1.50449E-03	17.8908	
1.50455E-03	17.537	
1.50458E-03	17.3777	
1.50461E-03	17.2097	
1.50465E-03	17.0061	
1.50473E-03	16.6386	
1.50473E-03	16.6065	
1.50482E-03	16.2562	
1.50487E-03	16.0194	
1.50490E-03	15.9237	
1.50498E-03	15.6256	
1.50506E-03	15.3431	
1.50509E-03	15.2496	
1.50514E-03	15.0894	
1.50525E-03	14.7714	
1.50530E-03	14.6024	
1.50535E-03	14.4751	
1.50546E-03	14.2029	
1.50552E-03	14.0485	
1.50557E-03	13.9486	
1.50567E-03	13.7172	
1.50578E-03	13.4872	
1.50581E-03	13.4218	
1.50590E-03	13.2544	
1.50603E-03	13.0049	
1.50610E-03	12.881	
1.50617E-03	12.774	
1.50631E-03	12.5614	
1.50640E-03	12.4087	
1.50644E-03	12.3575	
1.50658E-03	12.1741	
1.50671E-03	12.0018	
1.50671E-03	11.9931	
1.50685E-03	11.8376	
1.50701E-03	11.6572	
1.50716E-03	11.4862	
1.50719E-03	11.4572	
1.50737E-03	11.284	
1.50755E-03	11.1118	
1.50758E-03	11.0832	
1.50773E-03	10.9594	
1.50791E-03	10.8115	
1.50801E-03	10.7379	
1.50810E-03	10.6751	
1.50828E-03	10.5501	
1.50849E-03	10.4048	
1.50864E-03	10.3015	
1.50873E-03	10.2484	
1.50897E-03	10.1077	
1.50915E-03	10.0025	
1.50921E-03	9.97189	
1.50946E-03	9.84983	
1.50970E-03	9.7282	
1.50976E-03	9.69788	
1.50994E-03	9.6203	
1.51018E-03	9.51719	
1.51045E-03	9.40156	
1.51066E-03	9.31189	
1.51075E-03	9.27939	
1.51106E-03	9.17141	
1.51136E-03	9.06376	
1.51163E-03	8.96713	
1.51166E-03	8.95787	
1.51196E-03	8.86557	
1.51242E-03	8.72756	
1.51272E-03	8.6358	
1.51317E-03	8.5172	
1.51362E-03	8.39896	
1.51407E-03	8.28103	
1.51417E-03	8.25421	
1.51452E-03	8.17363	
1.51496E-03	8.0695	
1.51541E-03	7.96563	
1.51586E-03	7.86198	
1.51631E-03	7.75857	
1.51656E-03	7.70145	
1.51675E-03	7.65933	
1.51718E-03	7.56129	
1.51762E-03	7.46347	
1.51805E-03	7.36588	
1.51849E-03	7.26854	
1.51892E-03	7.17145	
1.51906E-03	7.14037	
1.51936E-03	7.06854	
1.51979E-03	6.96306	
1.52025E-03	6.85277	
1.52034E-03	6.83079	
1.52056E-03	6.77375	
1.52086E-03	6.69249	
1.52116E-03	6.61147	
1.52138E-03	6.55496	
1.52147E-03	6.52764	
1.52177E-03	6.43686	
1.52208E-03	6.34645	
1.52229E-03	6.28343	
1.52235E-03	6.26267	
1.52260E-03	6.17997	
1.52284E-03	6.09759	
1.52308E-03	6.01559	
1.52320E-03	5.9748	
1.52333E-03	5.92723	
1.52357E-03	5.83259	
1.52381E-03	5.73848	
1.52394E-03	5.69174	
1.52406E-03	5.63844	
1.52427E-03	5.54575	
1.52442E-03	5.47995	
1.52445E-03	5.46514	
1.52464E-03	5.3768	
1.52482E-03	5.28905	
1.52491E-03	5.24551	
1.52500E-03	5.19651	
1.52518E-03	5.09928	
1.52531E-03	5.03504	
1.52537E-03	4.99864	
1.52555E-03	4.89047	
1.52571E-03	4.79674	
1.52576E-03	4.7658	
1.52585E-03	4.71095	
1.52598E-03	4.62202	
1.52607E-03	4.56824	
1.52612E-03	4.53028	
1.52626E-03	4.43373	
1.52637E-03	4.35426	
1.52639E-03	4.33652	
1.52653E-03	4.23149	
1.52667E-03	4.128	
1.52668E-03	4.12235	
1.52679E-03	4.02702	
1.52690E-03	3.93936	
1.52698E-03	3.8716	
1.52700E-03	3.85106	
1.52711E-03	3.75684	
1.52721E-03	3.67104	
1.52722E-03	3.66382	
