E(MeV)	mcnp/Sm-147:1	
4.90534E-05	336.7369995	
4.90655E-05	375.4992371	
4.90763E-05	413.4532776	
4.90922E-05	474.7834778	
4.91072E-05	539.397644	
4.91212E-05	604.8780518	
4.91431E-05	717.6480713	
4.91552E-05	784.0822144	
4.91743E-05	893.7885132	
4.92076E-05	1091.546997	
4.92414E-05	1283.899536	
4.92658E-05	1405.631104	
4.92883E-05	1497.122437	
4.93126E-05	1566.030151	
4.93400E-05	1601.473022	
4.93518E-05	1601.995239	
4.93635E-05	1593.689819	
4.93932E-05	1534.82019	
4.94113E-05	1475.387207	
4.94404E-05	1348.89563	
4.94624E-05	1235.28125	
4.95010E-05	1018.755554	
4.95484E-05	759.4981689	
4.95666E-05	669.9078369	
4.95862E-05	581.8753662	
4.96073E-05	497.7461853	
4.96300E-05	419.6719055	
4.96423E-05	382.833252	
4.96545E-05	349.49823	
4.96677E-05	317.27771	
4.96810E-05	288.6279602	
4.96952E-05	261.3630066	
4.97095E-05	237.5568848	
4.97249E-05	215.2955933	
4.97403E-05	196.1564484	
4.97569E-05	178.4695892	
4.97735E-05	163.4394073	
4.97915E-05	149.7094574	
4.98094E-05	138.1259613	
4.98288E-05	127.5729675	
4.98482E-05	118.6634674	
4.98692E-05	110.5069504	
4.98902E-05	103.5860519	
4.99128E-05	97.20806885	
4.99354E-05	91.73434448	
4.99573E-05	87.14346313	
4.99791E-05	83.10383606	
5.00228E-05	76.32437897	
5.00664E-05	70.84913635	
5.01101E-05	66.33692169	
5.01664E-05	61.57131195	
5.02227E-05	57.69023132	
5.02790E-05	54.46920776	
5.03353E-05	51.75658035	
5.04079E-05	48.83300781	
5.04805E-05	46.40590286	
5.05531E-05	44.36038589	
5.06257E-05	42.61356354	
5.07194E-05	40.70314789	
5.08131E-05	39.09470367	
5.09068E-05	37.72073364	
5.10005E-05	36.53354645	
5.11215E-05	35.2182312	
5.12424E-05	34.0945549	
5.13633E-05	33.12161255	
5.14843E-05	32.27012634	
5.16130E-05	31.47143364	
5.17417E-05	30.76356316	
5.18704E-05	30.13176155	
5.19991E-05	29.56494331	
5.22591E-05	28.56949043	
5.25191E-05	27.72803497	
5.27817E-05	27.00267601	
5.30443E-05	26.3769207	
5.33095E-05	25.8284111	
5.35747E-05	25.35132217	
5.39384E-05	24.80658913	
5.42068E-05	24.48082352	
5.44778E-05	24.22197151	
5.47489E-05	24.04360962	
5.50226E-05	23.9636364	
5.52964E-05	24.01068497	
5.54346E-05	24.0990963	
5.55728E-05	24.24713707	
5.57111E-05	24.46729088	
5.58493E-05	24.77741051	
5.59706E-05	25.14415932	
5.60919E-05	25.62467575	
5.62132E-05	26.25148392	
5.63345E-05	27.07062912	
5.64284E-05	27.87962914	
5.65224E-05	28.88831711	
5.66164E-05	30.15634537	
5.67103E-05	31.76857758	
5.67832E-05	33.33178711	
5.68560E-05	35.25609207	
5.69288E-05	37.65525818	
5.70016E-05	40.69355392	
5.70581E-05	43.63825226	
5.71145E-05	47.27414322	
5.71710E-05	51.83829498	
5.72274E-05	57.68457413	
5.72712E-05	63.45191193	
5.73150E-05	70.73877716	
5.73369E-05	75.14279175	
5.73588E-05	80.19770813	
5.73807E-05	86.05667114	
5.74026E-05	92.91738129	
5.74196E-05	99.09983826	
5.74366E-05	106.1916122	
5.74536E-05	114.3887253	
5.74706E-05	123.9278412	
5.74876E-05	135.0906372	
5.75046E-05	148.2468872	
5.75216E-05	163.8037109	
5.75386E-05	182.2928162	
5.75562E-05	205.1937714	
5.75738E-05	232.659256	
5.75902E-05	262.854126	
5.76065E-05	298.5378113	
5.76216E-05	337.2043152	
5.76367E-05	381.9840088	
5.76502E-05	427.6482849	
5.76637E-05	479.2026978	
5.76772E-05	537.1668091	
5.76907E-05	601.9758301	
5.77147E-05	735.5264893	
5.77371E-05	881.2866821	
5.77578E-05	1034.392456	
5.77770E-05	1191.940918	
5.78114E-05	1503.728394	
5.78547E-05	1923.220093	
5.78902E-05	2253.025879	
5.79199E-05	2491.369141	
5.79548E-05	2696.628662	
5.79806E-05	2780.483643	
5.80000E-05	2801.106689	
5.80332E-05	2749.636475	
5.80546E-05	2660.638672	
5.80772E-05	2526.363281	
5.80962E-05	2385.738281	
5.81288E-05	2102.282959	
5.82170E-05	1273.214966	
5.82358E-05	1115.856323	
5.82560E-05	960.7277832	
5.82778E-05	811.8936768	
5.83013E-05	673.4630127	
5.83144E-05	605.4620361	
5.83276E-05	544.1591797	
5.83407E-05	489.0929871	
5.83539E-05	440.0106812	
5.83686E-05	391.3583679	
5.83834E-05	348.9542847	
5.83993E-05	309.3811646	
5.84152E-05	275.5003052	
5.84324E-05	244.4718933	
5.84496E-05	218.3504181	
5.84682E-05	194.7149658	
5.84868E-05	175.0480347	
5.85068E-05	157.3922729	
5.85269E-05	142.7794495	
5.85486E-05	129.6753693	
5.85703E-05	118.7861938	
5.85912E-05	109.9421768	
5.86121E-05	102.3782806	
5.86330E-05	95.84842682	
5.86539E-05	90.16436768	
5.86958E-05	80.73828888	
5.87375E-05	73.24814606	
5.87645E-05	69.18377686	
5.87915E-05	65.59771729	
5.88454E-05	59.5627327	
5.88993E-05	54.69287872	
5.89532E-05	50.6913681	
5.90228E-05	46.4877739	
5.90923E-05	43.09290314	
5.91619E-05	40.30255127	
5.92314E-05	37.97642517	
5.93212E-05	35.4977684	
5.94109E-05	33.46777344	
5.95006E-05	31.77965164	
5.95904E-05	30.3562851	
5.97062E-05	28.82130432	
5.98220E-05	27.54771423	
5.99379E-05	26.47494316	
6.00537E-05	25.55976295	
6.02032E-05	24.55896187	
6.03527E-05	23.71415138	
6.05022E-05	22.99028587	
6.06516E-05	22.36182404	
6.08033E-05	21.80178833	
6.09549E-05	21.30464935	
6.11065E-05	20.8592205	
6.12582E-05	20.45734215	
6.15500E-05	19.77482224	
6.18578E-05	19.15094757	
6.21656E-05	18.60088158	
6.24764E-05	18.10075951	
6.27872E-05	17.64267731	
6.30480E-05	17.28540802	
6.31783E-05	17.11637497	
6.33087E-05	16.95487213	
6.35107E-05	16.72282219	
6.36117E-05	16.61836052	
6.37127E-05	16.52568626	
6.37909E-05	16.46509552	
6.38691E-05	16.41799164	
6.39474E-05	16.38946342	
6.40256E-05	16.3871994	
6.40863E-05	16.41088676	
6.41469E-05	16.46576309	
6.42075E-05	16.56432152	
6.42682E-05	16.72604561	
6.43151E-05	16.91445923	
6.43621E-05	17.18450737	
6.44091E-05	17.57824326	
6.44326E-05	17.84339523	
6.44560E-05	18.17230225	
6.44743E-05	18.48464966	
6.44925E-05	18.86109543	
6.45107E-05	19.31871033	
6.45289E-05	19.88009071	
6.45471E-05	20.5723896	
6.45654E-05	21.4326992	
6.45836E-05	22.50704575	
6.46018E-05	23.85183144	
6.46159E-05	25.12811661	
6.46300E-05	26.64664459	
6.46442E-05	28.45635033	
6.46583E-05	30.60287666	
6.46724E-05	33.14897537	
6.46865E-05	36.15620422	
6.47007E-05	39.69348145	
6.47148E-05	43.83456802	
6.47258E-05	47.51289368	
6.47367E-05	51.638134	
6.47477E-05	56.2472496	
6.47586E-05	61.37656784	
6.47806E-05	73.33250427	
6.48025E-05	87.74884796	
6.48253E-05	105.4880447	
6.48464E-05	124.5037079	
6.48659E-05	144.27565	
6.48840E-05	164.2173462	
6.49007E-05	183.9288635	
6.49163E-05	203.0969086	
6.49441E-05	238.3544464	
6.49982E-05	304.5641479	
6.50188E-05	326.1440735	
6.50399E-05	344.7098083	
6.50730E-05	364.7200623	
6.51000E-05	371.4142151	
6.51151E-05	371.1431885	
6.51401E-05	364.4235229	
6.51583E-05	354.8723145	
6.51789E-05	339.8509216	
6.52234E-05	295.5311584	
6.52587E-05	253.5930023	
6.53027E-05	199.9916534	
6.53381E-05	160.3390808	
6.53580E-05	140.3461304	
6.53794E-05	120.9725494	
6.54026E-05	102.7971497	
6.54150E-05	94.12762451	
6.54275E-05	86.24134064	
6.54410E-05	78.57453156	
6.54545E-05	71.72766876	
6.54691E-05	65.19855499	
6.54837E-05	59.49315643	
6.54978E-05	54.69527054	
6.55118E-05	50.51963806	
6.55259E-05	46.89725494	
6.55400E-05	43.76246643	
6.55540E-05	41.0539856	
6.55681E-05	38.71556854	
6.55822E-05	36.69631577	
6.55963E-05	34.95235062	
6.56144E-05	33.04421997	
6.56325E-05	31.44956017	
6.56507E-05	30.10923195	
6.56688E-05	28.97457504	
6.56870E-05	28.00409508	
6.57051E-05	27.16797256	
6.57232E-05	26.43951607	
6.57413E-05	25.79885674	
6.57647E-05	25.07664299	
6.57881E-05	24.4494915	
6.58349E-05	23.40834045	
6.58817E-05	22.57236862	
6.59285E-05	21.88228989	
6.59889E-05	21.14774895	
6.60493E-05	20.54303551	
6.61097E-05	20.03465652	
6.61701E-05	19.60026169	
6.62480E-05	19.12347221	
6.63260E-05	18.71906471	
6.64039E-05	18.37048531	
6.64818E-05	18.06554222	
6.65824E-05	17.72274399	
6.66830E-05	17.42439461	
6.67835E-05	17.16087914	
6.68841E-05	16.92529106	
6.70139E-05	16.65401077	
6.71438E-05	16.41230583	
6.74035E-05	15.99255848	
6.77387E-05	15.53406906	
6.80739E-05	15.13774586	
6.84253E-05	14.76702499	
6.87767E-05	14.4272747	
6.91780E-05	14.06479549	
6.95817E-05	13.71852875	
6.99877E-05	13.38216496	
7.03961E-05	13.05071354	
7.08069E-05	12.7199955	
7.12201E-05	12.38609505	
7.16357E-05	12.04504299	
7.20537E-05	11.69259739	
7.24742E-05	11.32397556	
7.28966E-05	10.93447399	
7.32577E-05	10.58312321	
7.34383E-05	10.40021515	
7.36188E-05	10.21215153	
7.37587E-05	10.06349373	
7.38985E-05	9.912989616	
7.40384E-05	9.762001991	
7.41782E-05	9.612807274	
7.42865E-05	9.500918388	
7.43949E-05	9.395356178	
7.45032E-05	9.300589561	
7.46115E-05	9.223589897	
7.46955E-05	9.18296814	
7.47794E-05	9.167280197	
7.48633E-05	9.188023567	
7.49472E-05	9.26269722	
7.50122E-05	9.374530792	
7.50773E-05	9.554213524	
7.51423E-05	9.830885887	
7.52073E-05	10.25040627	
7.52577E-05	10.72153664	
7.53081E-05	11.38466072	
7.53332E-05	11.81934547	
7.53584E-05	12.34824848	
7.53836E-05	13.00114155	
7.54088E-05	13.81873035	
7.54283E-05	14.60232639	
7.54479E-05	15.55840302	
7.54674E-05	16.73618126	
7.54869E-05	18.1997776	
7.55064E-05	20.03335762	
7.55162E-05	21.12314224	
7.55260E-05	22.34909439	
7.55358E-05	23.72968292	
7.55455E-05	25.28326797	
7.55553E-05	27.03752708	
7.55650E-05	29.01621246	
7.55726E-05	30.72045708	
7.55801E-05	32.58727646	
7.55877E-05	34.64334106	
7.55953E-05	36.89454269	
7.56029E-05	39.36742783	
7.56104E-05	42.07209396	
7.56180E-05	45.03351593	
7.56256E-05	48.27349091	
7.56331E-05	51.81507874	
7.56407E-05	55.68257141	
7.56482E-05	59.89325333	
7.56558E-05	64.48950195	
7.56634E-05	69.49150085	
7.56709E-05	74.9280014	
7.56861E-05	87.22376251	
7.56920E-05	92.55801392	
7.57037E-05	104.2090302	
7.57155E-05	117.3017502	
7.57331E-05	139.9198608	
7.57448E-05	157.1256714	
7.57625E-05	186.4026794	
7.57801E-05	220.1085968	
7.57983E-05	259.8779602	
7.58100E-05	288.0678406	
7.58269E-05	332.5282898	
7.58426E-05	377.5322266	
7.58574E-05	423.4238892	
7.58933E-05	545.0005493	
7.59378E-05	708.7959595	
7.59680E-05	819.1640015	
7.59975E-05	918.4983521	
7.60379E-05	1028.066406	
7.60549E-05	1061.518066	
7.60847E-05	1098.376953	
7.61033E-05	1106.165527	
7.61132E-05	1105.431274	
7.61401E-05	1086.549927	
7.61688E-05	1040.650024	
7.62075E-05	943.5331421	
7.62383E-05	845.6588135	
7.62766E-05	710.7918701	
7.63075E-05	600.831543	
7.63248E-05	541.2460327	
7.63434E-05	479.9777527	
7.63636E-05	418.2098694	
7.63854E-05	357.3248596	
7.64089E-05	299.3178711	
7.64216E-05	271.1887817	
7.64343E-05	245.4324951	
7.64466E-05	222.704483	
7.64588E-05	202.0215607	
7.64711E-05	183.2647247	
7.64834E-05	166.329361	
7.64956E-05	151.1009827	
7.65079E-05	137.4445496	
7.65202E-05	125.2684708	
7.65324E-05	114.432785	
7.65482E-05	102.2588959	
7.65640E-05	91.85855103	
7.65798E-05	82.9988327	
7.65956E-05	75.46560669	
7.66114E-05	69.06549835	
7.66272E-05	63.62646866	
7.66430E-05	59.00146484	
7.66588E-05	55.05147934	
7.66792E-05	50.78004074	
7.66996E-05	47.25767899	
7.67200E-05	44.31884003	
7.67403E-05	41.84844971	
7.67607E-05	39.74143982	
7.67811E-05	37.9233284	
7.68015E-05	36.3397789	
7.68219E-05	34.94279099	
7.68482E-05	33.36432648	
7.68745E-05	31.9868927	
7.69271E-05	29.68745422	
7.69797E-05	27.83218193	
7.70323E-05	26.29675484	
7.71002E-05	24.66475105	
7.71681E-05	23.3249836	
7.72360E-05	22.20528412	
7.73039E-05	21.25561333	
7.73915E-05	20.22374725	
7.74792E-05	19.36097336	
7.75668E-05	18.62931633	
7.76544E-05	18.00105667	
7.78022E-05	17.12068367	
7.79501E-05	16.40962982	
7.80544E-05	15.98714733	
7.81587E-05	15.61947155	
7.82630E-05	15.29975414	
7.83673E-05	15.02300739	
7.85289E-05	14.67415047	
7.86097E-05	14.53784466	
7.86905E-05	14.43099117	
7.87531E-05	14.37240124	
7.88157E-05	14.34019661	
7.88783E-05	14.34218502	
7.89409E-05	14.39137077	
7.89894E-05	14.47607708	
7.90379E-05	14.62182713	
7.90864E-05	14.86331844	
7.91107E-05	15.03863907	
7.91349E-05	15.26621342	
7.91725E-05	15.7662878	
7.91913E-05	16.10987663	
7.92101E-05	16.53820801	
7.92289E-05	17.07343864	
7.92477E-05	17.74242783	
7.92665E-05	18.57898712	
7.92853E-05	19.62342834	
7.92999E-05	20.60815048	
7.93145E-05	21.77132225	
7.93291E-05	23.14231491	
7.93436E-05	24.75073051	
7.93582E-05	26.63163757	
7.93728E-05	28.82350731	
7.93874E-05	31.35985756	
7.94020E-05	34.28159714	
7.94246E-05	39.68080902	
7.94473E-05	46.24103928	
7.94699E-05	54.08675003	
7.94926E-05	63.31242752	
7.95161E-05	74.35945129	
7.95378E-05	85.88248444	
7.95580E-05	97.67032623	
7.95767E-05	109.3407211	
7.96100E-05	131.5670319	
7.96515E-05	160.0113983	
7.96846E-05	181.4998779	
7.97113E-05	196.6554718	
7.97487E-05	213.0485535	
7.97728E-05	219.7651367	
7.98000E-05	223.2004089	
7.98150E-05	223.1336365	
7.98408E-05	219.7793732	
7.98781E-05	208.2141571	
7.99218E-05	186.4928589	
7.99565E-05	165.1295776	
8.00000E-05	136.4976654	
8.00350E-05	114.1146545	
8.00545E-05	102.3770065	
8.00757E-05	90.59732056	
8.00985E-05	79.05437469	
8.01242E-05	67.66419983	
8.01499E-05	57.96626282	
8.01642E-05	53.26439667	
8.01786E-05	49.03988266	
8.01925E-05	45.38187408	
8.02064E-05	42.12532425	
8.02203E-05	39.23619843	
8.02342E-05	36.6861496	
8.02481E-05	34.43894196	
8.02619E-05	32.46909332	
8.02758E-05	30.74503899	
8.02897E-05	29.23935699	
8.03076E-05	27.58002281	
8.03255E-05	26.19013977	
8.03434E-05	25.02892303	
8.03613E-05	24.05514908	
8.03792E-05	23.23791122	
8.03971E-05	22.54894066	
8.04150E-05	21.96538353	
8.04329E-05	21.46802521	
8.04560E-05	20.93044853	
8.04791E-05	20.48499298	
8.05252E-05	19.79745102	
8.05714E-05	19.29839325	
8.06176E-05	18.92704391	
8.06771E-05	18.58048058	
8.07367E-05	18.3438549	
8.08558E-05	18.10798836	
8.09327E-05	18.08487701	
8.10096E-05	18.1452179	
8.11634E-05	18.49326706	
8.12626E-05	18.8787384	
8.13619E-05	19.40112495	
8.14611E-05	20.07747078	
8.15603E-05	20.93355179	
8.16000E-05	21.33357048	
8.17016E-05	22.53593254	
8.18033E-05	24.04473305	
8.19049E-05	25.94670868	
8.20065E-05	28.36722565	
8.20853E-05	30.71490479	
8.21640E-05	33.60511398	
8.22428E-05	37.21156311	
8.23216E-05	41.78559875	
8.23827E-05	46.23308563	
8.24437E-05	51.74721527	
8.25048E-05	58.7171402	
8.25354E-05	62.92303467	
8.25659E-05	67.74423981	
8.26133E-05	76.78302765	
8.26607E-05	88.39600372	
8.26844E-05	95.51953888	
8.27081E-05	103.7725067	
8.27318E-05	113.4340897	
8.27555E-05	124.8277206	
8.27801E-05	138.9473877	
8.28047E-05	155.9789429	
8.28275E-05	174.9530792	
8.28502E-05	197.7435455	
8.28713E-05	223.0786591	
8.28924E-05	253.2223053	
8.29120E-05	286.1755371	
8.29315E-05	324.803772	
8.29496E-05	366.1747742	
8.29677E-05	413.773407	
8.29838E-05	462.1407166	
8.29999E-05	516.369751	
8.30161E-05	577.0388794	
8.30323E-05	644.5516968	
8.30611E-05	782.5170288	
8.30877E-05	931.1855469	
8.31127E-05	1087.932861	
8.31357E-05	1246.877563	
8.31771E-05	1559.22644	
8.32294E-05	1976.869507	
8.32726E-05	2302.04541	
8.33095E-05	2536.352783	
8.33279E-05	2630.640869	
8.33557E-05	2737.212402	
8.34000E-05	2805.633789	
8.34149E-05	2798.943848	
8.34438E-05	2743.619385	
8.34721E-05	2638.608887	
8.35019E-05	2481.331299	
8.35268E-05	2319.644531	
8.35699E-05	1999.46106	
8.36220E-05	1586.831177	
8.36420E-05	1433.030518	
8.36863E-05	1117.046143	
8.37112E-05	960.5412598	
8.37377E-05	811.5413208	
8.37665E-05	672.1187744	
8.37826E-05	604.0033569	
8.37987E-05	542.5610962	
8.38148E-05	487.4332275	
8.38309E-05	438.2066956	
8.38489E-05	389.6285706	
8.38669E-05	347.1809692	
8.38864E-05	307.4016724	
8.39059E-05	273.3530884	
8.39269E-05	242.1327667	
8.39479E-05	215.762207	
8.39706E-05	191.8867035	
8.39932E-05	171.9214783	
8.40177E-05	153.9035492	
8.40422E-05	138.8958893	
8.40687E-05	125.3702011	
8.40952E-05	114.0747604	
8.41238E-05	103.8259888	
8.41525E-05	95.18080902	
8.41801E-05	88.04159546	
8.42076E-05	81.85549927	
8.42628E-05	71.66033936	
8.43180E-05	63.61968613	
8.43732E-05	57.12850571	
8.44443E-05	50.4162674	
8.45154E-05	45.07245255	
8.45866E-05	40.73059464	
8.46577E-05	37.14558029	
8.47495E-05	33.36418915	
8.48412E-05	30.29879379	
8.49330E-05	27.7730732	
8.50248E-05	25.6618309	
8.51432E-05	23.40781975	
8.52616E-05	21.55718231	
8.53800E-05	20.01509476	
8.54985E-05	18.71274567	
8.56513E-05	17.30534935	
8.58041E-05	16.13403702	
8.59569E-05	15.14442444	
8.61097E-05	14.29772186	
8.63070E-05	13.36776638	
8.65042E-05	12.57854176	
8.67014E-05	11.89854622	
8.68987E-05	11.30485344	
8.71159E-05	10.72930527	
8.73331E-05	10.21874714	
8.75504E-05	9.760272026	
8.79870E-05	8.959061623	
8.82065E-05	8.604736328	
8.86453E-05	7.962475777	
8.90886E-05	7.381409168	
8.95318E-05	6.852869034	
8.99795E-05	6.360069275	
9.04271E-05	5.900562286	
9.07870E-05	5.552910328	
9.11419E-05	5.229195595	
9.16180E-05	4.828026295	
9.20349E-05	4.51324892	
9.23579E-05	4.302554131	
9.26808E-05	4.133612156	
9.29311E-05	4.044892311	
9.31812E-05	4.012670994	
9.33750E-05	4.047669411	
9.35689E-05	4.167654037	
9.37190E-05	4.35581255	
9.37940E-05	4.498375416	
9.38691E-05	4.688164711	
9.39273E-05	4.87957859	
9.39855E-05	5.124860764	
9.40437E-05	5.44701004	
9.41019E-05	5.886975288	
9.41419E-05	6.296317577	
9.41819E-05	6.840807438	
9.42219E-05	7.592916965	
9.42419E-05	8.079620361	
9.42619E-05	8.665701866	
9.42820E-05	9.375154495	
9.43020E-05	10.23777771	
9.43220E-05	11.28872871	
9.43420E-05	12.56926632	
9.43620E-05	14.13377666	
9.43720E-05	15.03895664	
9.43920E-05	17.13979912	
9.44120E-05	19.68099594	
9.44220E-05	21.13964462	
9.44342E-05	23.08921432	
9.44462E-05	25.26027107	
9.44583E-05	27.67459106	
9.44704E-05	30.34442329	
9.44825E-05	33.29507065	
9.44946E-05	36.54099655	
9.45067E-05	40.09414291	
9.45188E-05	43.97388077	
9.45309E-05	48.19945526	
9.45430E-05	52.77096176	
9.45551E-05	57.70202637	
9.45793E-05	68.65872955	
9.45914E-05	74.68221283	
9.46156E-05	87.77880859	
9.46519E-05	109.7541199	
9.47548E-05	178.4903564	
9.47850E-05	196.7073975	
9.48227E-05	215.2472839	
9.48496E-05	224.7213898	
9.48723E-05	229.8078766	
9.49000E-05	232.1043854	
9.49324E-05	229.1942596	
9.49560E-05	223.3822784	
9.49828E-05	213.4393768	
9.50285E-05	189.6442566	
9.50667E-05	165.4822083	
9.51506E-05	109.6567841	
9.51811E-05	91.28205109	
9.52039E-05	78.82225037	
9.52266E-05	67.59672546	
9.52494E-05	57.64161682	
9.52722E-05	48.95471573	
9.52949E-05	41.48836517	
9.53177E-05	35.16511154	
9.53404E-05	29.87204933	
9.53632E-05	25.50012398	
9.53860E-05	21.92495918	
9.54087E-05	19.02888107	
9.54315E-05	16.70170975	
9.54542E-05	14.84497356	
9.54770E-05	13.36775112	
9.54998E-05	12.20015812	
9.55225E-05	11.27583981	
9.55453E-05	10.54450035	
9.55688E-05	9.947289467	
9.55924E-05	9.476298332	
9.56159E-05	9.103489876	
9.56395E-05	8.807351112	
9.56630E-05	8.571793556	
9.56865E-05	8.383925438	
9.57101E-05	8.234513283	
9.57337E-05	8.116729736	
9.57640E-05	8.002991676	
9.57944E-05	7.924424648	
9.58247E-05	7.875216961	
9.58551E-05	7.850929737	
9.58855E-05	7.848383904	
9.59158E-05	7.865136147	
9.59462E-05	7.899352074	
9.59766E-05	7.949541092	
9.60158E-05	8.036249161	
9.60550E-05	8.145993233	
9.60942E-05	8.277415276	
9.61334E-05	8.429644585	
9.61725E-05	8.601942062	
9.62118E-05	8.794163704	
9.62902E-05	9.237686157	
9.63408E-05	9.566198349	
9.63913E-05	9.928806305	
9.64420E-05	10.32699394	
9.64926E-05	10.76182842	
9.65432E-05	11.23560715	
9.65938E-05	11.75043011	
9.66443E-05	12.30886555	
9.66949E-05	12.91403389	
9.67581E-05	13.73931599	
9.68212E-05	14.64972496	
9.68844E-05	15.65402699	
9.69475E-05	16.76127434	
9.70106E-05	17.9832859	
9.70738E-05	19.33308983	
9.71369E-05	20.82574272	
9.72000E-05	22.47815514	
9.72651E-05	24.37119865	
9.73303E-05	26.48267746	
9.73954E-05	28.84062958	
9.74605E-05	31.48077965	
9.75256E-05	34.44635773	
9.75907E-05	37.78505707	
9.76559E-05	41.5592308	
9.77210E-05	45.83951187	
9.77715E-05	49.56726837	
9.78221E-05	53.70188904	
9.78726E-05	58.30101013	
9.79231E-05	63.43270111	
9.79737E-05	69.17978668	
9.80242E-05	75.63534546	
9.80748E-05	82.92240143	
9.81254E-05	91.17552185	
9.81758E-05	100.5532074	
9.82263E-05	111.2789612	
9.82767E-05	123.6195374	
9.83272E-05	137.9023132	
9.83898E-05	158.947876	
9.84523E-05	184.7086792	
9.84836E-05	199.8105774	
9.85149E-05	216.7113037	
9.85462E-05	235.7102356	
9.85774E-05	257.1729431	
9.86272E-05	297.5080872	
9.86770E-05	347.6480408	
9.87019E-05	377.3770447	
9.87267E-05	410.8908997	
9.87516E-05	448.8747253	
9.87765E-05	492.0377502	
9.88021E-05	542.8034058	
9.88277E-05	601.1563721	
9.88532E-05	668.3747559	
9.88789E-05	746.1160889	
9.89044E-05	835.8410645	
9.89300E-05	939.7295532	
9.89556E-05	1059.665405	
9.89812E-05	1197.793457	
9.90045E-05	1341.253784	
9.90277E-05	1503.050659	
9.90510E-05	1684.981201	
9.90743E-05	1888.030396	
9.90975E-05	2113.202393	
9.91208E-05	2360.897949	
9.91441E-05	2631.100342	
9.91901E-05	3226.508301	
9.92357E-05	3879.296387	
9.93040E-05	4905.386719	
9.93521E-05	5586.327148	
9.93891E-05	6038.754883	
9.94168E-05	6318.205078	
9.94446E-05	6534.625	
9.94815E-05	6710.493652	
9.95001E-05	6746.874023	
9.95377E-05	6711.242676	
9.95565E-05	6639.547852	
9.95847E-05	6468.770996	
9.96129E-05	6229.344727	
9.96317E-05	6036.356934	
9.96840E-05	5393.01123	
9.97832E-05	3985.956299	
9.98405E-05	3215.86377	
9.98581E-05	2998.869385	
9.98932E-05	2597.781982	
9.99284E-05	2243.618652	
9.99635E-05	1936.808105	
9.99971E-05	1685.584473	
1.00031E-04	1471.947632	
1.00064E-04	1291.536011	
1.00098E-04	1140.27832	
1.00125E-04	1036.955688	
1.00151E-04	946.7988281	
1.00178E-04	868.5932007	
1.00205E-04	800.3706665	
1.00236E-04	731.7589111	
1.00267E-04	672.4893188	
1.00299E-04	621.333252	
1.00330E-04	576.6702881	
1.00365E-04	533.3483276	
1.00399E-04	495.6594543	
1.00437E-04	460.2977905	
1.00475E-04	429.6155701	
1.00515E-04	400.7753906	
1.00556E-04	375.7061768	
1.00600E-04	352.0372925	
1.00644E-04	331.4478455	
1.00738E-04	295.4479675	
1.00841E-04	266.552002	
1.00951E-04	244.1541138	
1.01050E-04	230.3399658	
1.01138E-04	222.3960266	
1.01226E-04	218.3490143	
1.01314E-04	218.3027954	
1.01402E-04	222.690506	
1.01494E-04	232.8654327	
1.01578E-04	248.9024963	
1.01618E-04	259.1441345	
1.01657E-04	271.6320801	
1.01693E-04	285.5447998	
1.01729E-04	302.2408447	
1.01763E-04	320.7724304	
1.01796E-04	342.9346924	
1.01828E-04	367.3581238	
1.01859E-04	396.2886047	
1.01887E-04	428.031311	
1.01916E-04	465.7038269	
1.01943E-04	506.7597656	
1.01970E-04	554.9223633	
1.01995E-04	607.3879395	
1.02019E-04	668.098999	
1.02043E-04	733.0922241	
1.02066E-04	807.7745361	
1.02087E-04	886.5386353	
1.02108E-04	975.3165283	
1.02147E-04	1163.213135	
