TOF,usX	Sigma,barn
252.52	4.89227
252.56	4.89219
252.6	4.89211
252.64	4.89204
252.68	4.89197
252.72	4.8919
252.76	4.89183
252.8	4.89177
252.84	4.89171
252.88	4.89165
252.92	4.89159
252.96	4.89154
253	4.89148
253.04	4.89143
253.08	4.89138
253.12	4.89133
253.16	4.89129
253.2	4.89124
253.24	4.8912
253.28	4.89116
253.32	4.89112
253.36	4.89108
253.4	4.89104
253.44	4.89101
253.48	4.89097
253.52	4.89094
253.56	4.8909
253.6	4.89087
253.64	4.89084
253.68	4.89081
253.72	4.89078
253.76	4.89075
253.8	4.89072
253.84	4.89069
253.88	4.89066
253.92	4.89063
253.96	4.89061
254	4.89058
254.04	4.89055
254.08	4.89053
254.12	4.8905
254.16	4.89048
254.2	4.89046
254.24	4.89043
254.28	4.89041
254.32	4.89039
254.36	4.89037
254.4	4.89034
254.44	4.89032
254.48	4.8903
254.52	4.89028
254.56	4.89026
254.6	4.89024
254.64	4.89022
254.68	4.8902
254.72	4.89018
254.76	4.89016
254.8	4.89014
254.84	4.89012
254.88	4.89011
254.92	4.89009
254.96	4.89007
255	4.89005
255.04	4.89004
255.08	4.89002
255.12	4.89
255.16	4.88999
255.2	4.88997
255.24	4.88996
255.28	4.88994
255.32	4.88993
255.36	4.88991
255.4	4.8899
255.44	4.88988
255.48	4.88987
255.52	4.88985
255.56	4.88984
255.6	4.88983
255.64	4.88982
255.68	4.8898
255.72	4.88979
255.76	4.88978
255.8	4.88977
255.84	4.88976
255.88	4.88975
255.92	4.88974
255.96	4.88973
256	4.88972
256.04	4.88971
256.08	4.8897
256.12	4.88969
256.16	4.88968
256.2	4.88967
256.24	4.88966
256.28	4.88966
256.32	4.88965
256.36	4.88964
256.4	4.88964
256.44	4.88963
256.48	4.88962
256.52	4.88962
256.56	4.88961
256.6	4.88961
256.64	4.8896
256.68	4.8896
256.72	4.88959
256.76	4.88959
256.8	4.88958
256.84	4.88958
256.88	4.88958
256.92	4.88958
256.96	4.88957
257	4.88957
257.04	4.88957
257.08	4.88957
257.12	4.88957
257.16	4.88956
257.2	4.88956
257.24	4.88956
257.28	4.88956
257.32	4.88956
257.36	4.88956
257.4	4.88957
257.44	4.88957
257.48	4.88957
257.52	4.88957
257.56	4.88957
257.6	4.88957
257.64	4.88958
257.68	4.88958
257.72	4.88958
257.76	4.88959
257.8	4.88959
257.84	4.88959
257.88	4.8896
257.92	4.8896
257.96	4.88961
258	4.88961
258.04	4.88962
258.08	4.88962
258.12	4.88963
258.16	4.88964
258.2	4.88964
258.24	4.88965
258.28	4.88966
258.32	4.88966
258.36	4.88967
258.4	4.88968
258.44	4.88969
258.48	4.8897
258.52	4.88971
258.56	4.88971
258.6	4.88972
258.64	4.88973
258.68	4.88974
258.72	4.88975
258.76	4.88976
258.8	4.88977
258.84	4.88978
258.88	4.8898
258.92	4.88981
258.96	4.88982
259	4.88983
259.04	4.88984
259.08	4.88986
259.12	4.88987
259.16	4.88988
259.2	4.88989
259.24	4.88991
259.28	4.88992
259.32	4.88994
259.36	4.88995
259.4	4.88996
259.44	4.88998
259.48	4.88999
259.52	4.89001
259.56	4.89002
259.6	4.89004
259.64	4.89006
259.68	4.89007
259.72	4.89009
259.76	4.89011
259.8	4.89012
259.84	4.89014
259.88	4.89016
259.92	4.89018
259.96	4.89019
260	4.89021
260.04	4.89023
260.08	4.89025
260.12	4.89027
260.16	4.89029
260.2	4.89031
260.24	4.89033
260.28	4.89035
260.32	4.89037
260.36	4.89039
260.4	4.89041
260.44	4.89043
260.48	4.89045
260.52	4.89047
260.56	4.89049
260.6	4.89051
260.64	4.89053
260.68	4.89056
260.72	4.89058
260.76	4.8906
260.8	4.89062
260.84	4.89065
260.88	4.89067
260.92	4.89069
260.96	4.89072
261	4.89074
261.04	4.89077
261.08	4.89079
261.12	4.89081
261.16	4.89084
261.2	4.89086
261.24	4.89089
261.28	4.89091
261.32	4.89094
261.36	4.89097
261.4	4.89099
261.44	4.89102
261.48	4.89104
261.52	4.89107
261.56	4.8911
261.6	4.89113
261.64	4.89115
261.68	4.89118
261.72	4.89121
261.76	4.89124
261.8	4.89126
261.84	4.89129
261.88	4.89132
261.92	4.89135
261.96	4.89138
262	4.89141
262.04	4.89144
262.08	4.89147
262.12	4.8915
262.16	4.89153
262.2	4.89156
262.24	4.89159
262.28	4.89162
262.32	4.89165
262.36	4.89168
262.4	4.89171
262.44	4.89174
262.48	4.89177
262.52	4.8918
262.56	4.89184
262.6	4.89187
262.64	4.8919
262.68	4.89193
262.72	4.89196
262.76	4.892
262.8	4.89203
262.84	4.89206
262.88	4.8921
262.92	4.89213
262.96	4.89216
263	4.8922
263.04	4.89223
263.08	4.89227
263.12	4.8923
263.16	4.89233
263.2	4.89237
263.24	4.8924
263.28	4.89244
263.32	4.89247
263.36	4.89251
263.4	4.89255
263.44	4.89258
263.48	4.89262
263.52	4.89265
263.56	4.89269
263.6	4.89273
263.64	4.89276
263.68	4.8928
263.72	4.89284
263.76	4.89287
263.8	4.89291
263.84	4.89295
263.88	4.89299
263.92	4.89302
263.96	4.89306
264	4.8931
264.04	4.89314
264.08	4.89318
264.12	4.89321
264.16	4.89325
264.2	4.89329
264.24	4.89333
264.28	4.89337
264.32	4.89341
264.36	4.89345
264.4	4.89349
264.44	4.89353
264.48	4.89357
264.52	4.89361
264.56	4.89365
264.6	4.89369
264.64	4.89373
264.68	4.89377
264.72	4.89381
264.76	4.89385
264.8	4.89389
264.84	4.89393
264.88	4.89397
264.92	4.89401
264.96	4.89406
265	4.8941
265.04	4.89414
265.08	4.89418
265.12	4.89422
265.16	4.89427
265.2	4.89431
265.24	4.89435
265.28	4.89439
265.32	4.89444
265.36	4.89448
265.4	4.89452
265.44	4.89457
265.48	4.89461
265.52	4.89465
265.56	4.89469
265.6	4.89474
265.64	4.89478
265.68	4.89483
265.72	4.89487
265.76	4.89491
265.8	4.89496
265.84	4.895
265.88	4.89505
265.92	4.89509
265.96	4.89514
266	4.89518
266.04	4.89523
266.08	4.89527
266.12	4.89532
266.16	4.89536
266.2	4.89541
266.24	4.89545
266.28	4.8955
266.32	4.89554
266.36	4.89559
266.4	4.89564
266.44	4.89568
266.48	4.89573
266.52	4.89577
266.56	4.89582
266.6	4.89587
266.64	4.89591
266.68	4.89596
266.72	4.89601
266.76	4.89605
266.8	4.8961
266.84	4.89615
266.88	4.8962
266.92	4.89624
266.96	4.89629
267	4.89634
267.04	4.89638
267.08	4.89643
267.12	4.89648
267.16	4.89653
267.2	4.89658
267.24	4.89662
267.28	4.89667
267.32	4.89672
267.36	4.89677
267.4	4.89682
267.44	4.89687
267.48	4.89691
267.52	4.89696
267.56	4.89701
267.6	4.89706
267.64	4.89711
267.68	4.89716
267.72	4.89721
267.76	4.89726
267.8	4.89731
267.84	4.89735
267.88	4.8974
267.92	4.89745
267.96	4.8975
268	4.89755
268.04	4.8976
268.08	4.89765
268.12	4.8977
268.16	4.89775
268.2	4.8978
268.24	4.89785
268.28	4.8979
268.32	4.89795
268.36	4.898
268.4	4.89805
268.44	4.8981
268.48	4.89815
268.52	4.8982
268.56	4.89825
268.6	4.8983
268.64	4.89836
268.68	4.89841
268.72	4.89846
268.76	4.89851
268.8	4.89856
268.84	4.89861
268.88	4.89866
268.92	4.89871
268.96	4.89876
269	4.89881
269.04	4.89886
269.08	4.89892
269.12	4.89897
269.16	4.89902
269.2	4.89907
269.24	4.89912
269.28	4.89917
269.32	4.89922
269.36	4.89928
269.4	4.89933
269.44	4.89938
269.48	4.89943
269.52	4.89948
269.56	4.89954
269.6	4.89959
269.64	4.89964
269.68	4.89969
269.72	4.89974
269.76	4.89979
269.8	4.89985
269.84	4.8999
269.88	4.89995
269.92	4.9
269.96	4.90006
270	4.90011
270.04	4.90016
270.08	4.90021
270.12	4.90026
270.16	4.90032
270.2	4.90037
270.24	4.90042
270.28	4.90047
270.32	4.90053
270.36	4.90058
270.4	4.90063
270.44	4.90068
270.48	4.90074
270.52	4.90079
270.56	4.90084
270.6	4.9009
270.64	4.90095
270.68	4.901
270.72	4.90105
270.76	4.90111
270.8	4.90116
270.84	4.90121
270.88	4.90126
270.92	4.90132
270.96	4.90137
271	4.90142
271.04	4.90148
271.08	4.90153
271.12	4.90158
271.16	4.90163
271.2	4.90169
271.24	4.90174
271.28	4.90179
271.32	4.90185
271.36	4.9019
271.4	4.90195
271.44	4.902
271.48	4.90206
271.52	4.90211
271.56	4.90216
271.6	4.90222
271.64	4.90227
271.68	4.90232
271.72	4.90237
271.76	4.90243
271.8	4.90248
271.84	4.90253
271.88	4.90259
271.92	4.90264
271.96	4.90269
272	4.90274
272.04	4.9028
272.08	4.90285
272.12	4.9029
272.16	4.90296
272.2	4.90301
272.24	4.90306
272.28	4.90311
272.32	4.90317
272.36	4.90322
272.4	4.90327
272.44	4.90333
272.48	4.90338
272.52	4.90343
272.56	4.90348
272.6	4.90354
272.64	4.90359
272.68	4.90364
272.72	4.90369
272.76	4.90375
272.8	4.9038
272.84	4.90385
272.88	4.9039
272.92	4.90396
272.96	4.90401
273	4.90406
273.04	4.90411
273.08	4.90417
273.12	4.90422
273.16	4.90427
273.2	4.90432
273.24	4.90438
273.28	4.90443
273.32	4.90448
273.36	4.90453
273.4	4.90458
273.44	4.90464
273.48	4.90469
273.52	4.90474
273.56	4.90479
273.6	4.90484
273.64	4.9049
273.68	4.90495
273.72	4.905
273.76	4.90505
273.8	4.9051
273.84	4.90515
273.88	4.90521
273.92	4.90526
273.96	4.90531
274	4.90536
274.04	4.90541
274.08	4.90546
274.12	4.90551
274.16	4.90556
274.2	4.90562
274.24	4.90567
274.28	4.90572
274.32	4.90577
274.36	4.90582
274.4	4.90587
274.44	4.90592
274.48	4.90597
274.52	4.90602
274.56	4.90607
274.6	4.90612
274.64	4.90617
274.68	4.90623
274.72	4.90628
274.76	4.90633
274.8	4.90638
274.84	4.90643
274.88	4.90648
274.92	4.90653
274.96	4.90658
275	4.90663
275.04	4.90668
275.08	4.90673
275.12	4.90678
275.16	4.90683
275.2	4.90688
275.24	4.90692
275.28	4.90697
275.32	4.90702
275.36	4.90707
275.4	4.90712
275.44	4.90717
275.48	4.90722
275.52	4.90727
275.56	4.90732
275.6	4.90737
275.64	4.90741
275.68	4.90746
275.72	4.90751
275.76	4.90756
275.8	4.90761
275.84	4.90766
275.88	4.90771
275.92	4.90775
275.96	4.9078
276	4.90785
276.04	4.9079
276.08	4.90794
276.12	4.90799
276.16	4.90804
276.2	4.90809
276.24	4.90813
276.28	4.90818
276.32	4.90823
276.36	4.90828
276.4	4.90832
276.44	4.90837
276.48	4.90842
276.52	4.90846
276.56	4.90851
276.6	4.90856
276.64	4.9086
276.68	4.90865
276.72	4.9087
276.76	4.90874
276.8	4.90879
276.84	4.90883
276.88	4.90888
276.92	4.90892
276.96	4.90897
277	4.90902
277.04	4.90906
277.08	4.90911
277.12	4.90915
277.16	4.90919
277.2	4.90924
277.24	4.90928
277.28	4.90933
277.32	4.90937
277.36	4.90942
277.4	4.90946
277.44	4.90951
277.48	4.90955
277.52	4.90959
277.56	4.90964
277.6	4.90968
277.64	4.90973
277.68	4.90977
277.72	4.90981
277.76	4.90985
277.8	4.9099
277.84	4.90994
277.88	4.90998
277.92	4.91003
277.96	4.91007
278	4.91011
278.04	4.91015
278.08	4.9102
278.12	4.91024
278.16	4.91028
278.2	4.91032
278.24	4.91037
278.28	4.91041
278.32	4.91045
278.36	4.91049
278.4	4.91053
278.44	4.91057
278.48	4.91061
278.52	4.91066
278.56	4.9107
278.6	4.91074
278.64	4.91078
278.68	4.91082
278.72	4.91086
278.76	4.9109
278.8	4.91094
278.84	4.91098
278.88	4.91102
278.92	4.91106
278.96	4.9111
279	4.91114
279.04	4.91118
279.08	4.91122
279.12	4.91126
279.16	4.9113
279.2	4.91134
279.24	4.91138
279.28	4.91142
279.32	4.91146
279.36	4.9115
279.4	4.91153
279.44	4.91157
279.48	4.91161
279.52	4.91165
279.56	4.91169
279.6	4.91173
279.64	4.91177
279.68	4.9118
279.72	4.91184
279.76	4.91188
279.8	4.91192
279.84	4.91196
279.88	4.91199
279.92	4.91203
279.96	4.91207
280	4.91211
280.04	4.91215
280.08	4.91218
280.12	4.91222
280.16	4.91226
280.2	4.91229
280.24	4.91233
280.28	4.91237
280.32	4.9124
280.36	4.91244
280.4	4.91248
280.44	4.91251
280.48	4.91255
280.52	4.91259
280.56	4.91262
280.6	4.91266
280.64	4.91269
280.68	4.91273
280.72	4.91277
280.76	4.9128
280.8	4.91284
280.84	4.91287
280.88	4.91291
280.92	4.91295
280.96	4.91298
281	4.91302
281.04	4.91305
281.08	4.91309
281.12	4.91312
281.16	4.91316
281.2	4.91319
281.24	4.91323
281.28	4.91326
281.32	4.9133
281.36	4.91333
281.4	4.91336
281.44	4.9134
281.48	4.91343
281.52	4.91347
281.56	4.9135
281.6	4.91354
281.64	4.91357
281.68	4.9136
281.72	4.91364
281.76	4.91367
281.8	4.9137
281.84	4.91374
281.88	4.91377
281.92	4.91381
281.96	4.91384
282	4.91387
282.04	4.9139
282.08	4.91394
282.12	4.91397
282.16	4.914
282.2	4.91404
282.24	4.91407
282.28	4.9141
282.32	4.91413
282.36	4.91417
282.4	4.9142
282.44	4.91423
282.48	4.91426
282.52	4.9143
282.56	4.91433
282.6	4.91436
282.64	4.91439
282.68	4.91443
282.72	4.91446
282.76	4.91449
282.8	4.91452
282.84	4.91455
282.88	4.91458
282.92	4.91462
282.96	4.91465
283	4.91468
283.04	4.91471
283.08	4.91474
283.12	4.91477
283.16	4.9148
283.2	4.91484
283.24	4.91487
283.28	4.9149
283.32	4.91493
283.36	4.91496
283.4	4.91499
283.44	4.91502
283.48	4.91505
283.52	4.91508
283.56	4.91511
283.6	4.91514
283.64	4.91517
283.68	4.9152
283.72	4.91523
283.76	4.91526
283.8	4.91529
283.84	4.91532
283.88	4.91535
283.92	4.91538
283.96	4.91541
284	4.91544
284.04	4.91547
284.08	4.9155
284.12	4.91553
284.16	4.91556
284.2	4.91559
284.24	4.91562
284.28	4.91565
284.32	4.91568
284.36	4.91571
284.4	4.91574
284.44	4.91577
284.48	4.9158
284.52	4.91583
284.56	4.91586
284.6	4.91589
284.64	4.91591
284.68	4.91594
284.72	4.91597
284.76	4.916
284.8	4.91603
284.84	4.91606
284.88	4.91609
284.92	4.91611
284.96	4.91614
285	4.91617
285.04	4.9162
285.08	4.91623
285.12	4.91626
285.16	4.91629
285.2	4.91631
285.24	4.91634
285.28	4.91637
285.32	4.9164
285.36	4.91643
285.4	4.91645
285.44	4.91648
285.48	4.91651
285.52	4.91654
285.56	4.91657
285.6	4.91659
285.64	4.91662
285.68	4.91665
285.72	4.91668
285.76	4.9167
285.8	4.91673
285.84	4.91676
285.88	4.91679
285.92	4.91681
285.96	4.91684
286	4.91687
286.04	4.91689
286.08	4.91692
286.12	4.91695
286.16	4.91698
286.2	4.917
286.24	4.91703
286.28	4.91706
286.32	4.91708
286.36	4.91711
286.4	4.91714
286.44	4.91716
286.48	4.91719
286.52	4.91722
286.56	4.91724
286.6	4.91727
286.64	4.9173
286.68	4.91732
286.72	4.91735
286.76	4.91738
286.8	4.9174
286.84	4.91743
286.88	4.91746
286.92	4.91748
286.96	4.91751
287	4.91753
287.04	4.91756
287.08	4.91759
287.12	4.91761
287.16	4.91764
287.2	4.91767
287.24	4.91769
287.28	4.91772
287.32	4.91774
287.36	4.91777
287.4	4.9178
287.44	4.91782
287.48	4.91785
287.52	4.91787
287.56	4.9179
287.6	4.91792
287.64	4.91795
287.68	4.91798
287.72	4.918
287.76	4.91803
287.8	4.91805
287.84	4.91808
287.88	4.9181
287.92	4.91813
287.96	4.91815
288	4.91818
288.04	4.91821
288.08	4.91823
288.12	4.91826
288.16	4.91828
288.2	4.91831
288.24	4.91833
288.28	4.91836
288.32	4.91838
288.36	4.91841
288.4	4.91843
288.44	4.91846
288.48	4.91848
288.52	4.91851
288.56	4.91853
288.6	4.91856
288.64	4.91858
288.68	4.91861
288.72	4.91863
288.76	4.91866
288.8	4.91868
288.84	4.91871
288.88	4.91873
288.92	4.91876
288.96	4.91878
289	4.91881
289.04	4.91883
289.08	4.91886
289.12	4.91888
289.16	4.91891
289.2	4.91893
289.24	4.91896
289.28	4.91898
289.32	4.91901
289.36	4.91903
289.4	4.91906
289.44	4.91908
289.48	4.9191
289.52	4.91913
289.56	4.91915
289.6	4.91918
289.64	4.9192
289.68	4.91923
289.72	4.91925
289.76	4.91928
289.8	4.9193
289.84	4.91933
289.88	4.91935
289.92	4.91937
289.96	4.9194
290	4.91942
290.04	4.91945
290.08	4.91947
290.12	4.9195
290.16	4.91952
290.2	4.91955
290.24	4.91957
290.28	4.91959
290.32	4.91962
290.36	4.91964
290.4	4.91967
290.44	4.91969
290.48	4.91972
290.52	4.91974
290.56	4.91976
290.6	4.91979
290.64	4.91981
290.68	4.91984
290.72	4.91986
290.76	4.91989
290.8	4.91991
290.84	4.91994
290.88	4.91996
290.92	4.91998
290.96	4.92001
291	4.92003
291.04	4.92006
291.08	4.92008
291.12	4.9201
291.16	4.92013
291.2	4.92015
291.24	4.92018
291.28	4.9202
291.32	4.92023
291.36	4.92025
291.4	4.92027
291.44	4.9203
291.48	4.92032
291.52	4.92035
291.56	4.92037
291.6	4.9204
291.64	4.92042
291.68	4.92044
291.72	4.92047
291.76	4.92049
291.8	4.92052
291.84	4.92054
291.88	4.92057
291.92	4.92059
291.96	4.92061
292	4.92064
292.04	4.92066
292.08	4.92069
292.12	4.92071
292.16	4.92074
292.2	4.92076
292.24	4.92078
292.28	4.92081
292.32	4.92083
292.36	4.92086
292.4	4.92088
292.44	4.92091
292.48	4.92093
292.52	4.92095
292.56	4.92098
292.6	4.921
292.64	4.92103
292.68	4.92105
292.72	4.92108
292.76	4.9211
292.8	4.92113
292.84	4.92115
292.88	4.92117
292.92	4.9212
292.96	4.92122
293	4.92125
293.04	4.92127
293.08	4.9213
293.12	4.92132
293.16	4.92135
293.2	4.92137
293.24	4.9214
293.28	4.92142
293.32	4.92144
293.36	4.92147
293.4	4.92149
293.44	4.92152
293.48	4.92154
293.52	4.92157
293.56	4.92159
293.6	4.92162
293.64	4.92164
293.68	4.92167
293.72	4.92169
293.76	4.92172
293.8	4.92174
293.84	4.92177
293.88	4.92179
293.92	4.92182
293.96	4.92184
294	4.92187
294.04	4.92189
294.08	4.92192
294.12	4.92194
294.16	4.92197
294.2	4.92199
294.24	4.92202
294.28	4.92204
294.32	4.92207
294.36	4.92209
294.4	4.92212
294.44	4.92214
294.48	4.92217
294.52	4.92219
294.56	4.92222
294.6	4.92224
294.64	4.92227
294.68	4.92229
294.72	4.92232
294.76	4.92234
294.8	4.92237
294.84	4.92239
294.88	4.92242
294.92	4.92244
294.96	4.92247
295	4.9225
295.04	4.92252
295.08	4.92255
295.12	4.92257
295.16	4.9226
295.2	4.92262
295.24	4.92265
295.28	4.92268
295.32	4.9227
295.36	4.92273
295.4	4.92275
295.44	4.92278
295.48	4.9228
295.52	4.92283
295.56	4.92286
295.6	4.92288
295.64	4.92291
295.68	4.92293
295.72	4.92296
295.76	4.92299
295.8	4.92301
295.84	4.92304
295.88	4.92307
295.92	4.92309
295.96	4.92312
296	4.92314
296.04	4.92317
296.08	4.9232
296.12	4.92322
296.16	4.92325
296.2	4.92328
296.24	4.9233
296.28	4.92333
296.32	4.92336
296.36	4.92338
296.4	4.92341
296.44	4.92344
296.48	4.92346
296.52	4.92349
296.56	4.92352
296.6	4.92354
296.64	4.92357
296.68	4.9236
296.72	4.92363
296.76	4.92365
296.8	4.92368
296.84	4.92371
296.88	4.92373
296.92	4.92376
296.96	4.92379
297	4.92382
297.04	4.92384
297.08	4.92387
297.12	4.9239
297.16	4.92393
297.2	4.92395
297.24	4.92398
297.28	4.92401
297.32	4.92404
297.36	4.92407
297.4	4.92409
297.44	4.92412
297.48	4.92415
297.52	4.92418
297.56	4.9242
297.6	4.92423
297.64	4.92426
297.68	4.92429
297.72	4.92432
297.76	4.92435
297.8	4.92437
297.84	4.9244
297.88	4.92443
297.92	4.92446
297.96	4.92449
298	4.92452
298.04	4.92455
298.08	4.92457
298.12	4.9246
298.16	4.92463
298.2	4.92466
298.24	4.92469
298.28	4.92472
298.32	4.92475
298.36	4.92478
298.4	4.92481
298.44	4.92484
298.48	4.92486
298.52	4.92489
298.56	4.92492
298.6	4.92495
298.64	4.92498
298.68	4.92501
298.72	4.92504
298.76	4.92507
298.8	4.9251
298.84	4.92513
298.88	4.92516
298.92	4.92519
298.96	4.92522
299	4.92525
299.04	4.92528
299.08	4.92531
299.12	4.92534
299.16	4.92537
299.2	4.9254
299.24	4.92543
299.28	4.92546
299.32	4.92549
299.36	4.92552
299.4	4.92555
299.44	4.92559
299.48	4.92562
299.52	4.92565
299.56	4.92568
299.6	4.92571
299.64	4.92574
299.68	4.92577
299.72	4.9258
299.76	4.92583
299.8	4.92586
299.84	4.9259
299.88	4.92593
299.92	4.92596
299.96	4.92599
300	4.92602
300.04	4.92605
300.08	4.92609
300.12	4.92612
300.16	4.92615
300.2	4.92618
300.24	4.92621
300.28	4.92625
300.32	4.92628
300.36	4.92631
300.4	4.92634
300.44	4.92638
300.48	4.92641
300.52	4.92644
300.56	4.92647
300.6	4.92651
300.64	4.92654
300.68	4.92657
300.72	4.92661
300.76	4.92664
300.8	4.92667
300.84	4.9267
300.88	4.92674
300.92	4.92677
300.96	4.92681
301	4.92684
301.04	4.92687
301.08	4.92691
301.12	4.92694
301.16	4.92697
301.2	4.92701
301.24	4.92704
301.28	4.92708
301.32	4.92711
301.36	4.92714
301.4	4.92718
301.44	4.92721
301.48	4.92725
301.52	4.92728
301.56	4.92732
301.6	4.92735
301.64	4.92739
301.68	4.92742
301.72	4.92746
301.76	4.92749
301.8	4.92753
301.84	4.92756
301.88	4.9276
301.92	4.92763
301.96	4.92767
302	4.9277
302.04	4.92774
302.08	4.92777
302.12	4.92781
302.16	4.92785
302.2	4.92788
302.24	4.92792
302.28	4.92795
302.32	4.92799
302.36	4.92803
302.4	4.92806
302.44	4.9281
302.48	4.92814
302.52	4.92817
302.56	4.92821
302.6	4.92825
302.64	4.92828
302.68	4.92832
302.72	4.92836
302.76	4.92839
302.8	4.92843
302.84	4.92847
302.88	4.92851
302.92	4.92854
302.96	4.92858
303	4.92862
303.04	4.92866
303.08	4.9287
303.12	4.92873
303.16	4.92877
303.2	4.92881
303.24	4.92885
303.28	4.92889
303.32	4.92893
303.36	4.92896
303.4	4.929
303.44	4.92904
303.48	4.92908
303.52	4.92912
303.56	4.92916
303.6	4.9292
303.64	4.92924
303.68	4.92928
303.72	4.92932
303.76	4.92936
303.8	4.9294
303.84	4.92944
303.88	4.92948
303.92	4.92952
303.96	4.92956
304	4.9296
304.04	4.92964
304.08	4.92968
304.12	4.92972
304.16	4.92976
304.2	4.9298
304.24	4.92984
304.28	4.92988
304.32	4.92992
304.36	4.92996
304.4	4.93
304.44	4.93005
304.48	4.93009
304.52	4.93013
304.56	4.93017
304.6	4.93021
304.64	4.93025
304.68	4.9303
304.72	4.93034
304.76	4.93038
304.8	4.93042
304.84	4.93046
304.88	4.93051
304.92	4.93055
304.96	4.93059
305	4.93063
305.04	4.93068
305.08	4.93072
305.12	4.93076
305.16	4.93081
305.2	4.93085
305.24	4.93089
305.28	4.93094
305.32	4.93098
305.36	4.93102
305.4	4.93107
305.44	4.93111
305.48	4.93115
305.52	4.9312
305.56	4.93124
305.6	4.93128
305.64	4.93133
305.68	4.93137
305.72	4.93142
305.76	4.93146
305.8	4.93151
305.84	4.93155
305.88	4.93159
305.92	4.93164
305.96	4.93168
306	4.93173
306.04	4.93177
306.08	4.93182
306.12	4.93186
306.16	4.93191
306.2	4.93195
306.24	4.932
306.28	4.93204
306.32	4.93209
306.36	4.93214
306.4	4.93218
306.44	4.93223
306.48	4.93227
306.52	4.93232
306.56	4.93236
306.6	4.93241
306.64	4.93246
306.68	4.9325
306.72	4.93255
306.76	4.93259
306.8	4.93264
306.84	4.93269
306.88	4.93273
306.92	4.93278
306.96	4.93283
307	4.93287
307.04	4.93292
307.08	4.93297
307.12	4.93301
307.16	4.93306
307.2	4.93311
307.24	4.93315
307.28	4.9332
307.32	4.93325
307.36	4.9333
307.4	4.93334
307.44	4.93339
307.48	4.93344
307.52	4.93349
307.56	4.93353
307.6	4.93358
307.64	4.93363
307.68	4.93368
307.72	4.93372
307.76	4.93377
307.8	4.93382
307.84	4.93387
307.88	4.93392
307.92	4.93396
307.96	4.93401
308	4.93406
308.04	4.93411
308.08	4.93416
308.12	4.93421
308.16	4.93425
308.2	4.9343
308.24	4.93435
308.28	4.9344
308.32	4.93445
308.36	4.9345
308.4	4.93455
308.44	4.9346
308.48	4.93464
308.52	4.93469
308.56	4.93474
308.6	4.93479
308.64	4.93484
308.68	4.93489
308.72	4.93494
308.76	4.93499
308.8	4.93504
308.84	4.93509
308.88	4.93514
308.92	4.93519
308.96	4.93524
309	4.93529
309.04	4.93534
309.08	4.93538
309.12	4.93543
309.16	4.93548
309.2	4.93553
309.24	4.93558
309.28	4.93563
309.32	4.93568
309.36	4.93573
309.4	4.93578
309.44	4.93583
309.48	4.93588
309.52	4.93594
309.56	4.93599
309.6	4.93604
309.64	4.93609
309.68	4.93614
309.72	4.93619
309.76	4.93624
309.8	4.93629
309.84	4.93634
309.88	4.93639
309.92	4.93644
309.96	4.93649
310	4.93654
310.04	4.93659
310.08	4.93664
310.12	4.93669
310.16	4.93674
310.2	4.9368
310.24	4.93685
310.28	4.9369
310.32	4.93695
310.36	4.937
310.4	4.93705
310.44	4.9371
310.48	4.93715
310.52	4.9372
310.56	4.93726
310.6	4.93731
310.64	4.93736
310.68	4.93741
310.72	4.93746
310.76	4.93751
310.8	4.93756
310.84	4.93761
310.88	4.93767
310.92	4.93772
310.96	4.93777
311	4.93782
311.04	4.93787
311.08	4.93792
311.12	4.93798
311.16	4.93803
311.2	4.93808
311.24	4.93813
311.28	4.93818
311.32	4.93824
311.36	4.93829
311.4	4.93834
311.44	4.93839
311.48	4.93844
311.52	4.93849
311.56	4.93855
311.6	4.9386
311.64	4.93865
311.68	4.9387
311.72	4.93875
311.76	4.93881
311.8	4.93886
311.84	4.93891
311.88	4.93896
311.92	4.93901
311.96	4.93907
312	4.93912
312.04	4.93917
312.08	4.93922
312.12	4.93928
312.16	4.93933
312.2	4.93938
312.24	4.93943
312.28	4.93949
312.32	4.93954
312.36	4.93959
312.4	4.93964
312.44	4.93969
312.48	4.93975
312.52	4.9398
312.56	4.93985
312.6	4.9399
312.64	4.93996
312.68	4.94001
312.72	4.94006
312.76	4.94011
312.8	4.94017
312.84	4.94022
312.88	4.94027
312.92	4.94032
312.96	4.94038
313	4.94043
313.04	4.94048
313.08	4.94054
313.12	4.94059
313.16	4.94064
313.2	4.94069
313.24	4.94074
313.28	4.9408
313.32	4.94085
313.36	4.9409
313.4	4.94096
313.44	4.94101
313.48	4.94106
313.52	4.94111
313.56	4.94117
313.6	4.94122
313.64	4.94127
313.68	4.94132
313.72	4.94138
313.76	4.94143
313.8	4.94148
313.84	4.94153
313.88	4.94159
313.92	4.94164
313.96	4.94169
314	4.94175
314.04	4.9418
314.08	4.94185
314.12	4.9419
314.16	4.94196
314.2	4.94201
314.24	4.94206
314.28	4.94211
314.32	4.94217
314.36	4.94222
314.4	4.94227
314.44	4.94232
314.48	4.94238
314.52	4.94243
314.56	4.94248
314.6	4.94253
314.64	4.94259
314.68	4.94264
314.72	4.94269
314.76	4.94274
314.8	4.9428
314.84	4.94285
314.88	4.9429
314.92	4.94295
314.96	4.94301
315	4.94306
315.04	4.94311
315.08	4.94316
315.12	4.94322
315.16	4.94327
315.2	4.94332
315.24	4.94337
