E(MeV)	pendfb7/Zn:1
6.71992E-03	3.98077
6.72000E-03	3.95949
6.72008E-03	3.93916
6.72016E-03	3.91974
6.72024E-03	3.90408
6.72033E-03	3.88743
6.72040E-03	3.87429
6.72048E-03	3.86177
6.72056E-03	3.84984
6.72063E-03	3.83845
6.72071E-03	3.82759
6.72076E-03	3.81998
6.72078E-03	3.81771
6.72086E-03	3.80967
6.72093E-03	3.80205
6.72101E-03	3.79484
6.72108E-03	3.78799
6.72116E-03	3.78149
6.72123E-03	3.77531
6.72134E-03	3.76754
6.72144E-03	3.76025
6.72154E-03	3.7534
6.72157E-03	3.75147
6.72164E-03	3.74797
6.72174E-03	3.74333
6.72184E-03	3.73902
6.72192E-03	3.73568
6.72202E-03	3.73196
6.72212E-03	3.72847
6.72222E-03	3.72519
6.72231E-03	3.72209
6.72237E-03	3.72036
6.72241E-03	3.71954
6.72251E-03	3.71769
6.72261E-03	3.71598
6.72274E-03	3.71388
6.72287E-03	3.71195
6.72300E-03	3.71019
6.72313E-03	3.70856
6.72326E-03	3.70705
6.72339E-03	3.70564
6.72359E-03	3.70369
6.72379E-03	3.70189
6.72398E-03	3.70023
6.72416E-03	3.69878
6.72434E-03	3.69742
6.72462E-03	3.69548
6.72489E-03	3.69366
6.72516E-03	3.69193
6.72543E-03	3.69028
6.72579E-03	3.68817
6.72616E-03	3.68615
6.72652E-03	3.6842
6.72688E-03	3.68232
6.72730E-03	3.68022
6.72754E-03	3.67901
6.72771E-03	3.67854
6.72813E-03	3.67743
6.72854E-03	3.67636
6.72910E-03	3.67499
6.72965E-03	3.67368
6.73020E-03	3.67242
6.73076E-03	3.67121
6.73131E-03	3.67003
6.73194E-03	3.66873
6.73256E-03	3.66747
6.73298E-03	3.66665
6.73382E-03	3.66503
6.73465E-03	3.66346
6.73548E-03	3.66192
6.73632E-03	3.6604
6.73715E-03	3.65891
6.73831E-03	3.65687
6.73929E-03	3.65517
6.74027E-03	3.65349
6.74125E-03	3.65182
6.74256E-03	3.64963
6.74387E-03	3.64745
6.74517E-03	3.6453
6.74648E-03	3.64315
6.74844E-03	3.63996
6.75007E-03	3.63732
6.75171E-03	3.63468
6.75389E-03	3.63119
6.75606E-03	3.62771
6.75824E-03	3.62425
6.76151E-03	3.61907
6.76478E-03	3.61391
6.76804E-03	3.60876
6.77240E-03	3.6019
6.77676E-03	3.59506
6.78111E-03	3.58824
6.78852E-03	3.57665
6.79636E-03	3.56439
6.79723E-03	3.56303
6.80420E-03	3.55256
6.81465E-03	3.53688
6.82511E-03	3.52121
6.83556E-03	3.50555
6.84602E-03	3.4899
6.85648E-03	3.47427
6.86693E-03	3.45864
6.87738E-03	3.44303
6.88523E-03	3.43134
6.89220E-03	3.42095
6.89873E-03	3.41122
6.90178E-03	3.40669
6.90527E-03	3.40012
6.91180E-03	3.38782
6.91833E-03	3.37555
6.92269E-03	3.36737
6.92705E-03	3.35921
6.93140E-03	3.35107
6.93576E-03	3.34295
6.93663E-03	3.34132
6.93903E-03	3.33538
6.94229E-03	3.32729
6.94556E-03	3.31922
6.94883E-03	3.31117
6.95209E-03	3.30314
6.95427E-03	3.29781
6.95645E-03	3.2925
6.95850E-03	3.28752
6.96041E-03	3.28288
6.96207E-03	3.27889
6.96233E-03	3.27806
6.96425E-03	3.27198
6.96617E-03	3.26593
6.96808E-03	3.25991
6.97000E-03	3.25392
6.97144E-03	3.24947
6.97287E-03	3.24504
6.97418E-03	3.24104
6.97549E-03	3.23707
6.97679E-03	3.23314
6.97810E-03	3.22925
6.97941E-03	3.2254
6.98072E-03	3.22161
6.98202E-03	3.21788
6.98300E-03	3.21514
6.98420E-03	3.21184
6.98507E-03	3.2095
6.98594E-03	3.20721
6.98612E-03	3.20676
6.98681E-03	3.20613
6.98768E-03	3.2054
6.98856E-03	3.20475
6.98943E-03	3.20418
6.99030E-03	3.20371
6.99117E-03	3.20335
6.99121E-03	3.20351
6.99182E-03	3.20582
6.99243E-03	3.20819
6.99304E-03	3.21065
6.99365E-03	3.21321
6.99426E-03	3.21587
6.99448E-03	3.21686
6.99487E-03	3.22113
6.99542E-03	3.22718
6.99590E-03	3.2326
6.99638E-03	3.23813
6.99657E-03	3.24044
6.99686E-03	3.2461
6.99733E-03	3.25582
6.99781E-03	3.26569
6.99814E-03	3.27254
6.99829E-03	3.27737
6.99877E-03	3.29274
6.99921E-03	3.30691
6.99945E-03	3.31481
6.99960E-03	3.3222
6.99999E-03	3.34139
7.00038E-03	3.3608
7.00075E-03	3.37935
7.00078E-03	3.38086
7.00117E-03	3.40838
7.00156E-03	3.4362
7.00163E-03	3.4409
7.00195E-03	3.47174
7.00230E-03	3.50496
7.00250E-03	3.52383
7.00261E-03	3.53723
7.00291E-03	3.57503
7.00315E-03	3.60499
7.00322E-03	3.61514
7.00352E-03	3.66287
7.00380E-03	3.70756
7.00383E-03	3.7118
7.00413E-03	3.77167
7.00440E-03	3.82555
7.00444E-03	3.83333
7.00472E-03	3.90117
7.00489E-03	3.94321
7.00498E-03	3.96803
7.00524E-03	4.04291
7.00538E-03	4.08373
7.00550E-03	4.12442
7.00576E-03	4.2137
7.00587E-03	4.25113
7.00602E-03	4.31261
7.00629E-03	4.41856
7.00636E-03	4.44965
7.00655E-03	4.53767
7.00685E-03	4.6835
7.00690E-03	4.70742
7.00722E-03	4.88785
7.00729E-03	4.92414
7.00755E-03	5.08799
7.00772E-03	5.19777
7.00788E-03	5.30513
7.00816E-03	5.50547
7.00831E-03	5.62462
7.00860E-03	5.84694
7.00880E-03	6.02534
7.00900E-03	6.19694
7.00938E-03	6.54434
7.00962E-03	6.76676
7.01048E-03	7.61877
7.01100E-03	8.13559
7.01123E-03	8.3584
7.01135E-03	8.47031
7.01173E-03	8.81983
7.01212E-03	9.12729
7.01225E-03	9.23794
7.01246E-03	9.37958
7.01260E-03	9.47279
7.01281E-03	9.58934
7.01295E-03	9.66579
7.01315E-03	9.74719
7.01330E-03	9.81013
7.01334E-03	9.82705
7.01359E-03	9.89214
7.01368E-03	9.91568
7.01382E-03	9.93517
7.01399E-03	9.95597
7.01415E-03	9.96125
7.01449E-03	9.93731
7.01487E-03	9.8557
7.01525E-03	9.72093
7.01560E-03	9.54958
7.01577E-03	9.46302
7.01612E-03	9.24695
7.01630E-03	9.13822
7.01707E-03	8.57769
7.01760E-03	8.17105
7.01799E-03	7.87866
7.01840E-03	7.56747
7.01857E-03	7.43558
7.01872E-03	7.32848
7.01905E-03	7.09995
7.01922E-03	6.97861
7.01938E-03	6.88203
7.01970E-03	6.67613
7.01988E-03	6.56687
7.02005E-03	6.46912
7.02031E-03	6.32321
7.02047E-03	6.23845
7.02057E-03	6.18451
7.02084E-03	6.05561
7.02102E-03	5.96468
7.02110E-03	5.93147
7.02136E-03	5.81809
7.02158E-03	5.72401
7.02162E-03	5.70738
7.02188E-03	5.60808
7.02213E-03	5.51333
7.02217E-03	5.50243
7.02247E-03	5.40119
7.02269E-03	5.32922
7.02277E-03	5.30449
7.02308E-03	5.2184
7.02338E-03	5.1327
7.02349E-03	5.10221
7.02369E-03	5.05659
7.02399E-03	4.98594
7.02430E-03	4.91558
7.02436E-03	4.90056
7.02465E-03	4.84642
7.02504E-03	4.77183
7.02524E-03	4.7347
7.02543E-03	4.70351
7.02582E-03	4.64143
7.02611E-03	4.59678
7.02622E-03	4.58274
7.02661E-03	4.53244
7.02700E-03	4.48234
7.02739E-03	4.43243
7.02741E-03	4.42967
7.02783E-03	4.38778
7.02831E-03	4.33948
7.02872E-03	4.29794
7.02879E-03	4.2926
7.02927E-03	4.25362
7.02974E-03	4.21479
7.03003E-03	4.19193
7.03022E-03	4.17905
7.03070E-03	4.14769
7.03142E-03	4.10085
7.03160E-03	4.08954
7.03201E-03	4.06868
7.03260E-03	4.03916
7.03299E-03	4.01953
7.03377E-03	3.98041
7.03395E-03	3.97175
7.03456E-03	3.94871
7.03534E-03	3.91922
7.03613E-03	3.88984
7.03630E-03	3.88333
7.03691E-03	3.86621
7.03770E-03	3.84429
7.03858E-03	3.81958
7.03947E-03	3.79496
7.03952E-03	3.7935
7.04036E-03	3.77639
7.04124E-03	3.75828
7.04213E-03	3.74022
7.04274E-03	3.72779
7.04346E-03	3.71742
7.04479E-03	3.69832
7.04582E-03	3.68366
7.04735E-03	3.66178
7.04761E-03	3.65814
7.04889E-03	3.64617
7.05043E-03	3.63189
7.05196E-03	3.6177
7.05248E-03	3.61298
7.05299E-03	3.61021
7.05435E-03	3.60285
7.05572E-03	3.59555
7.05709E-03	3.58831
7.05726E-03	3.58742
7.05845E-03	3.58551
7.05982E-03	3.5834
7.06118E-03	3.58135
7.06187E-03	3.58037
7.06255E-03	3.58253
7.06392E-03	3.58693
7.06520E-03	3.59115
7.06648E-03	3.59547
7.06776E-03	3.6073
7.06904E-03	3.61927
7.06972E-03	3.62571
7.06989E-03	3.62844
7.07075E-03	3.64214
7.07160E-03	3.65592
7.07228E-03	3.66702
7.07245E-03	3.67127
7.07331E-03	3.69261
7.07416E-03	3.71407
7.07484E-03	3.73135
7.07501E-03	3.73744
7.07587E-03	3.76802
7.07655E-03	3.79263
7.07672E-03	3.80078
7.07736E-03	3.83145
7.07817E-03	3.8705
7.07826E-03	3.87463
7.07877E-03	3.90639
7.07937E-03	3.94359
7.07954E-03	3.95426
7.07997E-03	3.98749
7.08056E-03	4.03418
7.08082E-03	4.05427
7.08116E-03	4.08796
7.08176E-03	4.14712
7.08214E-03	4.18532
7.08236E-03	4.21129
7.08300E-03	4.28951
7.08308E-03	4.29998
7.08364E-03	4.3808
7.08402E-03	4.43699
7.08428E-03	4.48152
7.08492E-03	4.5933
7.08496E-03	4.60079
7.08556E-03	4.7248
7.08586E-03	4.78705
7.08616E-03	4.86001
7.08671E-03	4.99598
7.08673E-03	5.00206
7.08731E-03	5.16673
7.08757E-03	5.24016
7.08789E-03	5.34603
7.08842E-03	5.52299
7.08846E-03	5.53907
7.08903E-03	5.7534
7.08921E-03	5.82285
7.08958E-03	5.97704
7.08995E-03	6.13155
7.09031E-03	6.30257
7.09105E-03	6.64529
7.09142E-03	6.8314
7.09281E-03	7.53703
7.09332E-03	7.79612
7.09358E-03	7.91745
7.09417E-03	8.19954
7.09468E-03	8.41192
7.09486E-03	8.48236
7.09520E-03	8.59923
7.09554E-03	8.71528
7.09571E-03	8.7585
7.09622E-03	8.88681
7.09669E-03	8.95856
7.09684E-03	8.98142
7.09708E-03	8.99443
7.09750E-03	9.01667
7.09755E-03	9.01439
7.09807E-03	8.99037
7.09810E-03	8.98868
7.09858E-03	8.92424
7.09868E-03	8.91021
7.09909E-03	8.82032
7.09936E-03	8.75997
7.09943E-03	8.73998
7.09998E-03	8.57928
7.10012E-03	8.53084
7.10080E-03	8.28755
7.10109E-03	8.16971
7.10189E-03	7.84336
7.10271E-03	7.49731
7.10343E-03	7.19501
7.10377E-03	7.05136
7.10414E-03	6.90477
7.10468E-03	6.69538
7.10490E-03	6.61248
7.10522E-03	6.49779
7.10575E-03	6.31115
7.10579E-03	6.29751
7.10643E-03	6.09352
7.10660E-03	6.03929
7.10707E-03	5.90554
7.10746E-03	5.79648
7.10771E-03	5.73167
7.10831E-03	5.58098
7.10835E-03	5.57153
7.10899E-03	5.43027
7.10934E-03	5.35516
7.10951E-03	5.32262
7.11002E-03	5.22529
7.11036E-03	5.16057
7.11053E-03	5.1325
7.11104E-03	5.04853
7.11138E-03	4.99269
7.11155E-03	4.96906
7.11207E-03	4.89837
7.11258E-03	4.82785
7.11284E-03	4.79266
7.11309E-03	4.76325
7.11369E-03	4.6948
7.11412E-03	4.64602
7.11429E-03	4.62981
7.11488E-03	4.5732
7.11548E-03	4.51674
7.11582E-03	4.48454
7.11608E-03	4.46479
7.11668E-03	4.4188
7.11753E-03	4.35328
7.11757E-03	4.35056
7.11826E-03	4.30725
7.11903E-03	4.25864
7.11924E-03	4.24517
7.11979E-03	4.21695
7.12056E-03	4.17797
7.12133E-03	4.13909
7.12180E-03	4.11537
7.12210E-03	4.10349
7.12287E-03	4.07302
7.12402E-03	4.02742
7.12436E-03	4.01394
7.12487E-03	3.99784
7.12573E-03	3.97106
7.12701E-03	3.93099
7.12718E-03	3.92566
7.12829E-03	3.89827
7.12957E-03	3.86675
7.13051E-03	3.84369
7.13085E-03	3.83724
7.13222E-03	3.81149
7.13358E-03	3.78581
7.13495E-03	3.76018
7.13631E-03	3.74088
7.13768E-03	3.72161
7.13905E-03	3.70239
7.14007E-03	3.688
7.14041E-03	3.6843
7.14178E-03	3.66956
7.14366E-03	3.64934
7.14519E-03	3.63282
7.14553E-03	3.63006
7.14741E-03	3.61491
7.14929E-03	3.59979
7.15117E-03	3.5847
7.15305E-03	3.56963
7.15339E-03	3.56689
7.15586E-03	3.55241
7.15800E-03	3.53995
7.16039E-03	3.52602
7.16278E-03	3.51211
7.16295E-03	3.51112
7.16517E-03	3.50173
7.16876E-03	3.48659
7.17234E-03	3.47147
7.17593E-03	3.45638
7.17661E-03	3.45351
7.17964E-03	3.44425
7.18336E-03	3.43293
7.18831E-03	3.41785
7.19326E-03	3.40278
7.19403E-03	3.40045
7.19787E-03	3.39182
7.20427E-03	3.37745
7.21068E-03	3.3631
7.21793E-03	3.34686
7.21964E-03	3.34304
7.22562E-03	3.33317
7.23330E-03	3.3205
7.24098E-03	3.30783
7.24867E-03	3.29518
7.25891E-03	3.27832
7.26916E-03	3.26147
7.27087E-03	3.25866
7.27940E-03	3.24679
7.28965E-03	3.23254
7.29989E-03	3.21831
7.30502E-03	3.21119
7.31782E-03	3.19342
7.32721E-03	3.18039
7.33746E-03	3.16619
7.34770E-03	3.152
7.35795E-03	3.13782
7.36563E-03	3.1272
7.37331E-03	3.11658
7.38100E-03	3.10599
7.38783E-03	3.09658
7.39423E-03	3.08778
7.39850E-03	3.08192
7.40063E-03	3.079
7.40277E-03	3.07514
7.40704E-03	3.06743
7.41131E-03	3.05973
7.41558E-03	3.05205
7.41878E-03	3.0463
7.42198E-03	3.04057
7.42518E-03	3.03486
7.42838E-03	3.02917
7.43158E-03	3.0235
7.43372E-03	3.01974
7.43585E-03	3.01599
7.43799E-03	3.01226
7.44012E-03	3.00855
7.44226E-03	3.00487
7.44332E-03	3.00304
7.44439E-03	3.00122
7.44652E-03	2.9976
7.44813E-03	2.99491
7.44973E-03	2.99224
7.45133E-03	2.98961
7.45303E-03	2.98684
7.45479E-03	2.98404
7.45597E-03	2.9822
7.45714E-03	2.9804
7.45832E-03	2.97863
7.45949E-03	2.97691
7.46066E-03	2.97523
7.46167E-03	2.97385
7.46251E-03	2.97273
7.46335E-03	2.97166
7.46388E-03	2.97102
7.46419E-03	2.97113
7.46503E-03	2.97148
7.46587E-03	2.9719
7.46650E-03	2.97227
7.46650E-03	2.97228
7.46713E-03	2.97436
7.46776E-03	2.97652
7.46825E-03	2.97824
7.46880E-03	2.98027
7.46935E-03	2.9824
7.46976E-03	2.98408
7.47018E-03	2.98587
7.47045E-03	2.98713
7.47073E-03	2.98848
7.47083E-03	2.98902
7.47100E-03	2.99153
7.47121E-03	2.99459
7.47142E-03	2.99776
7.47162E-03	3.00104
7.47183E-03	3.00449
7.47197E-03	3.00688
7.47211E-03	3.00938
7.47217E-03	3.01069
7.47224E-03	3.01329
7.47238E-03	3.01862
7.47250E-03	3.02332
7.47262E-03	3.02814
7.47274E-03	3.03311
7.47286E-03	3.03825
7.47297E-03	3.04357
7.47307E-03	3.0482
7.47309E-03	3.0497
7.47321E-03	3.05907
7.47333E-03	3.06871
7.47345E-03	3.07864
7.47357E-03	3.0889
7.47367E-03	3.09816
7.47368E-03	3.10009
7.47380E-03	3.11556
7.47392E-03	3.13148
7.47404E-03	3.14789
7.47411E-03	3.15812
7.47416E-03	3.1671
7.47427E-03	3.19031
7.47439E-03	3.21418
7.47451E-03	3.23876
7.47455E-03	3.24723
7.47463E-03	3.26831
7.47475E-03	3.3008
7.47485E-03	3.32823
7.47487E-03	3.33533
7.47496E-03	3.36666
7.47506E-03	3.40303
7.47514E-03	3.43094
7.47517E-03	3.44188
7.47527E-03	3.48658
7.47537E-03	3.53221
7.47543E-03	3.55943
7.47548E-03	3.58204
7.47558E-03	3.63737
7.47568E-03	3.69381
7.47573E-03	3.7178
7.47579E-03	3.75589
7.47589E-03	3.82239
7.47596E-03	3.86755
7.47600E-03	3.89276
7.47610E-03	3.96969
7.47620E-03	4.04794
7.47622E-03	4.06121
7.47631E-03	4.13497
7.47641E-03	4.22487
7.47648E-03	4.28598
7.47657E-03	4.37013
7.47671E-03	4.50749
7.47674E-03	4.54248
7.47685E-03	4.65689
7.47698E-03	4.81203
7.47700E-03	4.83175
7.47712E-03	4.98058
7.47726E-03	5.15317
7.47747E-03	5.43735
7.47762E-03	5.65421
7.47768E-03	5.73162
7.47787E-03	6.01933
7.47799E-03	6.20475
7.47815E-03	6.4694
7.47899E-03	7.83355
7.47905E-03	7.93313
7.47933E-03	8.35711
7.47945E-03	8.52533
7.47962E-03	8.7474
7.47978E-03	8.96212
7.47984E-03	9.0329
7.48003E-03	9.23708
7.48006E-03	9.26608
7.48022E-03	9.41307
7.48031E-03	9.48214
7.48044E-03	9.56744
7.48058E-03	9.65295
7.48065E-03	9.67985
7.48084E-03	9.74101
7.48086E-03	9.74324
7.48100E-03	9.75812
7.48103E-03	9.75942
7.48122E-03	9.73502
7.48130E-03	9.71878
7.48142E-03	9.6698
7.48155E-03	9.61464
7.48159E-03	9.58748
7.48175E-03	9.48172
7.48194E-03	9.31392
7.48203E-03	9.2382
7.48213E-03	9.12662
7.48230E-03	8.93326
7.48235E-03	8.881
7.48261E-03	8.53873
7.48262E-03	8.52944
7.48294E-03	8.05456
7.48300E-03	7.97204
7.48343E-03	7.30259
7.48391E-03	6.54564
7.48394E-03	6.50295
7.48419E-03	6.13665
7.48431E-03	5.95614
7.48440E-03	5.84327
7.48460E-03	5.56571
7.48462E-03	5.54753
7.48480E-03	5.32735
7.48487E-03	5.24
7.48494E-03	5.15972
7.48509E-03	5.00197
7.48517E-03	4.91345
7.48523E-03	4.85391
7.48538E-03	4.71785
7.48547E-03	4.6322
7.48552E-03	4.59031
7.48567E-03	4.47582
7.48577E-03	4.39602
7.48581E-03	4.36846
7.48596E-03	4.27471
7.48607E-03	4.20305
7.48610E-03	4.18657
7.48621E-03	4.13313
7.48632E-03	4.07747
7.48637E-03	4.05034
7.48644E-03	4.02237
7.48655E-03	3.98163
7.48665E-03	3.94195
7.48676E-03	3.91095
7.48686E-03	3.88089
7.48693E-03	3.86146
7.48696E-03	3.85402
7.48707E-03	3.83253
7.48717E-03	3.81185
7.48720E-03	3.80521
7.48727E-03	3.79591
7.48738E-03	3.78268
7.48748E-03	3.77012
7.48759E-03	3.7634
7.48769E-03	3.75727
7.48776E-03	3.7536
7.48783E-03	3.75365
7.48797E-03	3.75462
7.48810E-03	3.75638
7.48817E-03	3.75762
7.48824E-03	3.76262
7.48838E-03	3.77328
7.48852E-03	3.78451
7.48859E-03	3.79039
7.48866E-03	3.79946
7.48880E-03	3.81808
7.48901E-03	3.84677
7.48907E-03	3.85937
7.48928E-03	3.89764
7.48942E-03	3.92358
7.48949E-03	3.93967
7.48970E-03	3.98848
7.48997E-03	4.05431
7.49025E-03	4.13506
7.49053E-03	4.21646
7.49080E-03	4.31337
7.49108E-03	4.41082
7.49150E-03	4.5822
7.49164E-03	4.6397
7.49191E-03	4.77219
7.49219E-03	4.90539
7.49233E-03	4.9813
7.49274E-03	5.21006
7.49302E-03	5.38197
7.49328E-03	5.54409
7.49350E-03	5.69263
7.49380E-03	5.90277
7.49397E-03	6.03132
7.49432E-03	6.29326
7.49469E-03	6.58913
7.49510E-03	6.92558
7.49581E-03	7.52492
7.49625E-03	7.8985
7.49636E-03	7.99158
7.49670E-03	8.25622
7.49701E-03	8.50198
7.49714E-03	8.59803
7.49745E-03	8.82062
7.49758E-03	8.90528
7.49789E-03	9.10123
7.49791E-03	9.11303
7.49825E-03	9.28833
7.49834E-03	9.33461
7.49859E-03	9.43901
7.49876E-03	9.50787
7.49899E-03	9.57311
7.49918E-03	9.6265
7.49934E-03	9.65092
7.49958E-03	9.68598
7.49973E-03	9.69007
7.50000E-03	9.69559
7.50006E-03	9.6887
7.50040E-03	9.65264
7.50042E-03	9.65013
7.50075E-03	9.57258
7.50086E-03	9.54619
7.50124E-03	9.41449
7.50130E-03	9.39095
7.50170E-03	9.2114
7.50175E-03	9.19129
7.50237E-03	8.8512
7.50241E-03	8.82682
7.50308E-03	8.41037
7.50374E-03	7.96984
7.50423E-03	7.64749
7.50467E-03	7.35529
7.50471E-03	7.32776
7.50520E-03	7.02616
7.50548E-03	6.85545
7.50562E-03	6.77806
7.50603E-03	6.54685
7.50631E-03	6.39335
7.50645E-03	6.32422
7.50686E-03	6.11777
7.50728E-03	5.93427
7.50758E-03	5.80024
7.50764E-03	5.77595
7.50792E-03	5.66956
7.50825E-03	5.54236
7.50830E-03	5.52123
7.50858E-03	5.42816
7.50891E-03	5.31688
7.50897E-03	5.2984
7.50924E-03	5.21709
7.50958E-03	5.11987
7.50963E-03	5.10372
7.50991E-03	5.03407
7.51027E-03	4.94386
7.51052E-03	4.88163
7.51066E-03	4.85262
7.51104E-03	4.77174
7.51143E-03	4.69115
7.51151E-03	4.67394
7.51182E-03	4.61916
7.51207E-03	4.5745
7.51221E-03	4.55298
7.51259E-03	4.49295
7.51298E-03	4.43311
7.51318E-03	4.40329
7.51343E-03	4.37135
7.51392E-03	4.30772
7.51428E-03	4.26193
7.51442E-03	4.24709
7.51492E-03	4.1939
7.51539E-03	4.14383
7.51542E-03	4.14141
7.51592E-03	4.09808
7.51642E-03	4.05488
7.51691E-03	4.01182
7.51705E-03	3.99989
7.51747E-03	3.97121
7.51808E-03	3.92929
7.51869E-03	3.8875
7.51871E-03	3.88561
7.51929E-03	3.85382
7.51990E-03	3.82062
7.52051E-03	3.78751
7.52076E-03	3.774
7.52112E-03	3.7583
7.52204E-03	3.71857
7.52264E-03	3.69217
7.52292E-03	3.68265
7.52381E-03	3.65228
7.52469E-03	3.62201
7.52547E-03	3.5956
7.52558E-03	3.59268
7.52647E-03	3.56941
7.52735E-03	3.5462
7.52824E-03	3.52306
7.52846E-03	3.51729
7.52912E-03	3.50375
7.53023E-03	3.48126
7.53134E-03	3.45883
7.53178E-03	3.44988
7.53245E-03	3.43957
7.53355E-03	3.42243
7.53466E-03	3.40533
7.53577E-03	3.38827
7.53621E-03	3.38147
7.53688E-03	3.3738
7.53843E-03	3.35596
7.53976E-03	3.34071
7.54153E-03	3.32042
7.54330E-03	3.30599
7.54507E-03	3.29161
7.54684E-03	3.27725
7.54862E-03	3.26293
7.55039E-03	3.24863
7.55216E-03	3.2385
7.55438E-03	3.22585
7.55659E-03	3.21324
7.55881E-03	3.20064
7.55903E-03	3.19938
7.56102E-03	3.1907
7.56323E-03	3.18106
7.56656E-03	3.16664
7.56767E-03	3.16184
7.56988E-03	3.15484
7.57320E-03	3.14436
7.57652E-03	3.1339
7.57874E-03	3.12694
7.58317E-03	3.11303
7.58760E-03	3.09914
7.59203E-03	3.08921
7.59646E-03	3.07928
7.60089E-03	3.06937
7.60753E-03	3.05452
7.61418E-03	3.03969
7.62082E-03	3.02783
7.62747E-03	3.01597
7.63412E-03	3.00413
7.64187E-03	2.99033
7.64298E-03	2.98836
7.65111E-03	2.9739
7.65924E-03	2.95946
7.66700E-03	2.94568
7.67402E-03	2.93324
7.68104E-03	2.92081
7.68573E-03	2.91254
7.69041E-03	2.90428
7.69509E-03	2.89603
7.69977E-03	2.88779
7.70211E-03	2.88368
7.70445E-03	2.8785
7.70796E-03	2.87073
7.71147E-03	2.86299
7.71498E-03	2.85526
7.71849E-03	2.84755
7.72191E-03	2.84007
7.72514E-03	2.83303
7.72729E-03	2.82836
7.72945E-03	2.82371
7.73160E-03	2.81778
7.73376E-03	2.81188
7.73591E-03	2.80601
7.73806E-03	2.80017
7.73956E-03	2.79614
7.74106E-03	2.79212
7.74256E-03	2.78813
7.74405E-03	2.78417
7.74555E-03	2.78025
7.74705E-03	2.77636
7.74855E-03	2.77252
7.74967E-03	2.76968
7.75098E-03	2.7664
7.75239E-03	2.76296
7.75332E-03	2.7607
7.75426E-03	2.75848
7.75520E-03	2.75631
7.75529E-03	2.75609
7.75613E-03	2.75538
7.75707E-03	2.75464
7.75791E-03	2.75403
7.75866E-03	2.75353
7.75941E-03	2.75309
7.76016E-03	2.7527
7.76072E-03	2.75246
7.76091E-03	2.75302
7.76166E-03	2.75532
7.76240E-03	2.75771
7.76315E-03	2.7602
7.76381E-03	2.76246
7.76428E-03	2.76414
7.76437E-03	2.76498
7.76493E-03	2.77005
7.76549E-03	2.77522
7.76606E-03	2.78048
7.76652E-03	2.78496
7.76662E-03	2.7865
7.76718E-03	2.79585
7.76774E-03	2.80535
7.76821E-03	2.8134
7.76826E-03	2.81462
7.76872E-03	2.82698
7.76919E-03	2.83949
7.76961E-03	2.8509
7.76966E-03	2.85277
7.77013E-03	2.87166
7.77060E-03	2.89076
7.77102E-03	2.90817
7.77106E-03	2.91086
7.77153E-03	2.93801
7.77195E-03	2.96272
7.77233E-03	2.99192
7.77270E-03	3.02138
7.77289E-03	3.03626
7.77308E-03	3.05528
7.77345E-03	3.09365
7.77359E-03	3.10817
7.77383E-03	3.13826
7.77420E-03	3.1868
7.77429E-03	3.19905
7.77458E-03	3.24445
7.77490E-03	3.29782
7.77494E-03	3.30358
7.77518E-03	3.3521
7.77547E-03	3.40788
7.77575E-03	3.47423
7.77599E-03	3.53262
7.77603E-03	3.54247
7.77631E-03	3.62168
7.77652E-03	3.68142
7.77659E-03	3.70484
7.77687E-03	3.79902
7.77705E-03	3.85825
7.77724E-03	3.93675
7.77757E-03	4.06684
7.77760E-03	4.07754
7.77795E-03	4.23886
7.77804E-03	4.28212
7.77830E-03	4.41677
7.77851E-03	4.52745
7.77865E-03	4.61017
7.77898E-03	4.80407
7.77909E-03	4.88078
7.77944E-03	5.11186
7.77951E-03	5.16223
7.77988E-03	5.42844
7.78015E-03	5.63346
7.78054E-03	5.94534
7.78134E-03	6.61232
7.78156E-03	6.80122
7.78191E-03	7.09627
7.78227E-03	7.39778
7.78235E-03	7.45643
7.78271E-03	7.74072
7.78282E-03	7.82037
7.78308E-03	8.00029
7.78338E-03	8.20412
7.78345E-03	8.24759
7.78375E-03	8.41944
7.78383E-03	8.45521
7.78413E-03	8.59635
7.78413E-03	8.59903
7.78450E-03	8.72782
7.78454E-03	8.74328
7.78481E-03	8.80229
7.78490E-03	8.82365
7.78506E-03	8.84094
7.78524E-03	8.85944
7.78542E-03	8.86353
7.78577E-03	8.83992
7.78619E-03	8.76293
7.78660E-03	8.6371
7.78697E-03	8.47804
7.78716E-03	8.39777
7.78753E-03	8.19816
7.78772E-03	8.09781
7.78855E-03	7.58276
7.78913E-03	7.21208
7.78954E-03	6.9456
7.78998E-03	6.66196
7.79016E-03	6.54173
7.79033E-03	6.44483
7.79068E-03	6.23803
7.79087E-03	6.12821
7.79103E-03	6.04117
7.79138E-03	5.85554
7.79157E-03	5.75701
7.79176E-03	5.66917
7.79204E-03	5.53803
7.79220E-03	5.46183
7.79232E-03	5.41346
7.79260E-03	5.29786
7.79280E-03	5.2163
7.79288E-03	5.18657
7.79316E-03	5.08505
7.79339E-03	5.00079
7.79344E-03	4.98593
7.79372E-03	4.89711
7.79399E-03	4.81235
7.79403E-03	4.80261
7.79435E-03	4.71211
7.79459E-03	4.64776
7.79468E-03	4.62515
7.79501E-03	4.54637
7.79522E-03	4.49593
7.79534E-03	4.47153
7.79566E-03	4.40349
7.79592E-03	4.35024
7.79599E-03	4.3379
7.79632E-03	4.28057
7.79669E-03	4.21532
