E(MeV)	pendfb7/Gd152:1	
4.850E-04	15.9668245	
4.851E-04	15.6621876	
4.852E-04	15.6084636	
4.853E-04	15.2880976	
4.855E-04	15.0225686	
4.855E-04	14.9752827	
4.858E-04	14.6462103	
4.859E-04	14.4592684	
4.860E-04	14.294104	
4.863E-04	13.9657987	
4.864E-04	13.8025177	
4.865E-04	13.6599001	
4.868E-04	13.3761759	
4.869E-04	13.1784909	
4.870E-04	13.1043149	
4.873E-04	12.8582159	
4.875E-04	12.613135	
4.875E-04	12.5887277	
4.878E-04	12.3410773	
4.881E-04	12.0732293	
4.882E-04	12.0264172	
4.886E-04	11.7470267	
4.890E-04	11.4688797	
4.890E-04	11.4042296	
4.893E-04	11.2180827	
4.897E-04	10.9762301	
4.899E-04	10.8878604	
4.901E-04	10.7507425	
4.905E-04	10.5349894	
4.907E-04	10.427452	
4.909E-04	10.3246281	
4.913E-04	10.1196549	
4.917E-04	9.91531058	
4.919E-04	9.81349833	
4.923E-04	9.62928662	
4.929E-04	9.3541673	
4.930E-04	9.27595269	
4.935E-04	9.09508785	
4.940E-04	8.88504036	
4.945E-04	8.65706182	
4.951E-04	8.43022038	
4.954E-04	8.27971911	
4.958E-04	8.12990318	
4.962E-04	7.98089287	
4.965E-04	7.83285648	
4.968E-04	7.72260451	
4.971E-04	7.59658936	
4.971E-04	7.59088827	
4.973E-04	7.49777344	
4.976E-04	7.39907111	
4.978E-04	7.30134091	
4.980E-04	7.20479938	
4.981E-04	7.16815468	
4.982E-04	7.12829417	
4.984E-04	7.04746111	
4.985E-04	6.96781306	
4.987E-04	6.89762919	
4.987E-04	6.88848426	
4.988E-04	6.8255426	
4.989E-04	6.76367193	
4.991E-04	6.70306704	
4.992E-04	6.6345306	
4.993E-04	6.56781579	
4.994E-04	6.51921226	
4.994E-04	6.50349882	
4.995E-04	6.46524611	
4.996E-04	6.40959528	
4.997E-04	6.35601127	
4.997E-04	6.31205574	
4.998E-04	6.29813773	
4.998E-04	6.26297404	
4.999E-04	6.21291599	
4.999E-04	6.17753445	
5.000E-04	6.14688837	
5.000E-04	6.14376198	
5.001E-04	6.10438587	
5.001E-04	6.0685965	
5.002E-04	6.04724839	
5.002E-04	6.0284038	
5.002E-04	6.02489665	
5.002E-04	6.00649581	
5.003E-04	5.98662192	
5.003E-04	5.97251626	
5.003E-04	5.96327695	
5.004E-04	5.96037327	
5.004E-04	5.96053989	
5.004E-04	5.96424783	
5.004E-04	5.97204134	
5.005E-04	5.98454727	
5.005E-04	6.00248812	
5.005E-04	6.02669049	
5.005E-04	6.04951611	
5.005E-04	6.0768362	
5.006E-04	6.10914613	
5.006E-04	6.14698378	
5.006E-04	6.19094258	
5.006E-04	6.2416635	
5.006E-04	6.29985318	
5.007E-04	6.36627405	
5.007E-04	6.4556312	
5.007E-04	6.55694904	
5.007E-04	6.64155592	
5.007E-04	6.73417973	
5.007E-04	6.83544529	
5.007E-04	6.86410219	
5.008E-04	6.95245044	
5.008E-04	7.08168218	
5.008E-04	7.22159211	
5.008E-04	7.37295754	
5.008E-04	7.53655316	
5.008E-04	7.71324716	
5.008E-04	7.74853056	
5.008E-04	7.91208559	
5.009E-04	8.12765814	
5.009E-04	8.32473823	
5.009E-04	8.36028519	
5.009E-04	8.61703401	
5.009E-04	8.89156932	
5.009E-04	9.04366409	
5.009E-04	9.19003497	
5.009E-04	9.51387271	
5.009E-04	9.85873808	
5.009E-04	9.92669111	
5.010E-04	10.2361484	
5.010E-04	10.7009948	
5.010E-04	11.0084573	
5.010E-04	11.3418778	
5.010E-04	11.9565358	
5.010E-04	12.0493399	
5.010E-04	12.8315266	
5.010E-04	13.047988	
5.011E-04	13.6913039	
5.011E-04	14.2879684	
5.011E-04	14.6303457	
5.011E-04	15.6533239	
5.011E-04	15.6814062	
5.011E-04	16.7734431	
5.011E-04	17.2641567	
5.011E-04	17.9859949	
5.012E-04	19.0211854	
5.012E-04	19.2944292	
5.012E-04	20.7076848	
5.012E-04	20.9750839	
5.012E-04	21.0607968	
5.012E-04	21.9897388	
5.012E-04	23.1394255	
5.012E-04	23.6426173	
5.012E-04	25.4106803	
5.012E-04	25.5036581	
5.013E-04	27.3050416	
5.013E-04	28.1003624	
5.013E-04	29.3165244	
5.013E-04	31.0113605	
5.013E-04	31.4433717	
5.013E-04	34.3983393	
5.013E-04	34.8617651	
5.014E-04	38.0380777	
5.014E-04	38.28675	
5.014E-04	41.9406494	
5.014E-04	42.4711129	
5.014E-04	46.0914355	
5.014E-04	48.0693313	
5.015E-04	50.4347597	
5.015E-04	55.1080415	
5.015E-04	55.2295346	
5.015E-04	62.4481363	
5.016E-04	69.8880404	
5.017E-04	78.3478092	
5.017E-04	85.4464566	
5.017E-04	90.9435554	
5.018E-04	91.8444736	
5.018E-04	96.7337831	
5.018E-04	98.1580834	
5.018E-04	101.102573	
5.019E-04	102.963509	
5.019E-04	104.1546	
5.019E-04	106.477854	
5.019E-04	106.655838	
5.019E-04	108.531387	
5.019E-04	108.733042	
5.020E-04	109.793438	
5.020E-04	110.074775	
5.020E-04	110.23343	
5.020E-04	110.340692	
5.020E-04	110.336129	
5.021E-04	109.889457	
5.021E-04	109.78191	
5.021E-04	108.636605	
5.021E-04	108.350312	
5.021E-04	107.233578	
5.021E-04	106.685904	
5.022E-04	105.055784	
5.022E-04	103.804234	
5.022E-04	101.606721	
5.022E-04	100.265115	
5.022E-04	97.8273462	
5.023E-04	96.6771077	
5.023E-04	93.107289	
5.023E-04	90.5393015	
5.023E-04	86.5852153	
5.023E-04	86.1184887	
5.024E-04	78.9828214	
5.024E-04	71.729683	
5.025E-04	63.9132266	
5.025E-04	58.1987976	
5.026E-04	52.9144519	
5.026E-04	49.059462	
5.026E-04	48.5155081	
5.026E-04	44.3643353	
5.027E-04	41.3932717	
5.027E-04	38.3671148	
5.027E-04	36.8108494	
5.027E-04	36.1544457	
5.027E-04	34.0582268	
5.028E-04	32.6552635	
5.028E-04	32.0648299	
5.028E-04	30.1879861	
5.028E-04	29.2946163	
5.028E-04	28.4190274	
5.028E-04	26.7560252	
5.028E-04	26.2829945	
5.029E-04	25.2040852	
5.029E-04	23.9596637	
5.029E-04	23.6127781	
5.029E-04	22.5307942	
5.029E-04	21.259626	
5.029E-04	21.1976953	
5.029E-04	19.979546	
5.030E-04	19.2104936	
5.030E-04	18.4954193	
5.030E-04	17.8120424	
5.030E-04	17.6254264	
5.030E-04	17.1737287	
5.030E-04	16.5703351	
5.030E-04	15.9946297	
5.030E-04	15.9161645	
5.030E-04	15.4633403	
5.031E-04	14.960097	
5.031E-04	14.4806594	
5.031E-04	14.0425665	
5.031E-04	13.6258323	
5.031E-04	13.2864554	
5.031E-04	13.2051509	
5.031E-04	12.8204274	
5.032E-04	12.4560075	
5.032E-04	12.2948137	
5.032E-04	12.1188489	
5.032E-04	11.8066538	
5.032E-04	11.5109893	
5.032E-04	11.4736221	
5.032E-04	11.2447912	
5.032E-04	10.9950536	
5.032E-04	10.7585229	
5.033E-04	10.5342731	
5.033E-04	10.5058846	
5.033E-04	10.3353692	
5.033E-04	10.1490743	
5.033E-04	9.97240897	
5.033E-04	9.80460487	
5.033E-04	9.7407485	
5.033E-04	9.65299916	
5.034E-04	9.51424483	
5.034E-04	9.38232526	
5.034E-04	9.25669506	
5.034E-04	9.11388727	
5.034E-04	9.09940113	
5.034E-04	8.96363947	
5.035E-04	8.84832476	
5.035E-04	8.75071095	
5.035E-04	8.65819795	
5.035E-04	8.61591424	
5.035E-04	8.49709627	
5.036E-04	8.38517905	
5.036E-04	8.31451705	
5.036E-04	8.28239647	
5.036E-04	8.19112009	
5.036E-04	8.1042112	
5.037E-04	8.02105768	
5.037E-04	7.96809926	
5.037E-04	7.92053322	
5.037E-04	7.83014471	
5.038E-04	7.74369014	
5.038E-04	7.66052986	
5.038E-04	7.64232569	
5.038E-04	7.55276566	
5.039E-04	7.45221151	
5.039E-04	7.3559457	
5.040E-04	7.26352231	
5.040E-04	7.20953151	
5.041E-04	7.17780464	
5.041E-04	7.07862224	
5.042E-04	7.03203495	
5.042E-04	6.98778595	
5.042E-04	6.94624054	
5.043E-04	6.90787364	
5.043E-04	6.87432112	
5.043E-04	6.84588141	
5.044E-04	6.82759475	
5.044E-04	6.81232863	
5.044E-04	6.80050966	
5.044E-04	6.79262531	
5.045E-04	6.78922524	
5.045E-04	6.7909288	
5.045E-04	6.79842892	
5.045E-04	6.81249589	
5.045E-04	6.82594031	
5.046E-04	6.8429547	
5.046E-04	6.86383006	
5.046E-04	6.88887492	
5.046E-04	6.91841541	
5.046E-04	6.95279532	
5.046E-04	6.99237597	
5.047E-04	7.03753596	
5.047E-04	7.0886707	
5.047E-04	7.14619181	
5.047E-04	7.21052631	
5.047E-04	7.2821156	
5.047E-04	7.36141419	
5.048E-04	7.44888824	
5.048E-04	7.54501383	
5.048E-04	7.65499029	
5.048E-04	7.77459195	
5.048E-04	7.91937094	
5.048E-04	8.07731765	
5.049E-04	8.24910373	
5.049E-04	8.43539045	
5.049E-04	8.63682252	
5.049E-04	8.76714182	
5.049E-04	8.85626385	
5.049E-04	9.09542677	
5.050E-04	9.35150072	
5.050E-04	9.62499317	
5.050E-04	9.7998119	
5.050E-04	9.91943931	
5.050E-04	10.4023893	
5.050E-04	10.9274289	
5.051E-04	11.4951485	
5.051E-04	11.9428509	
5.051E-04	12.1097507	
5.051E-04	12.9166072	
5.052E-04	13.7824761	
5.052E-04	13.8848746	
5.052E-04	14.7183694	
5.052E-04	15.6520848	
5.052E-04	15.7078564	
5.053E-04	17.1145692	
5.053E-04	17.6120789	
5.054E-04	19.8830868	
5.054E-04	22.1857431	
5.054E-04	23.2231068	
5.055E-04	24.8149537	
5.055E-04	25.3732353	
5.055E-04	26.218749	
5.056E-04	27.4183035	
5.056E-04	28.1176007	
5.056E-04	29.0757766	
5.057E-04	29.8815378	
5.057E-04	30.3726048	
5.057E-04	30.4493532	
5.058E-04	30.7393693	
5.058E-04	30.9287571	
5.058E-04	30.9334712	
5.058E-04	30.9274925	
5.059E-04	30.7478582	
5.059E-04	30.5608349	
5.059E-04	30.4462444	
5.059E-04	29.8698514	
5.059E-04	29.7625751	
5.060E-04	29.1499386	
5.060E-04	28.3579294	
5.060E-04	28.2827027	
5.061E-04	27.276859	
5.061E-04	26.5450812	
5.061E-04	25.8417072	
5.061E-04	24.7477023	
5.062E-04	23.9714554	
5.062E-04	21.8248133	
5.063E-04	19.0203201	
5.063E-04	18.2797312	
5.063E-04	17.4664852	
5.064E-04	16.269961	
5.064E-04	15.1603028	
5.065E-04	14.1919828	
5.065E-04	13.2813838	
5.065E-04	12.6378499	
5.065E-04	12.0287113	
5.066E-04	11.4541862	
5.066E-04	10.9140511	
5.066E-04	10.4078637	
5.066E-04	9.93482565	
5.066E-04	9.72257349	
5.067E-04	9.49762427	
5.067E-04	9.10916819	
5.067E-04	8.77506728	
5.067E-04	8.46340955	
5.067E-04	8.17311052	
5.068E-04	8.08308819	
5.068E-04	7.90734031	
5.068E-04	7.6627975	
5.068E-04	7.43616877	
5.068E-04	7.22629031	
5.069E-04	7.03201089	
5.069E-04	6.97207452	
5.069E-04	6.85619341	
5.069E-04	6.69574433	
5.069E-04	6.54760817	
5.069E-04	6.410769	
5.070E-04	6.28425909	
5.070E-04	6.24522678	
5.070E-04	6.17039173	
5.070E-04	6.06668947	
5.070E-04	5.97072969	
5.071E-04	5.88175988	
5.071E-04	5.79908242	
5.071E-04	5.77340616	
5.071E-04	5.72478352	
5.071E-04	5.65690705	
5.071E-04	5.59354743	
5.072E-04	5.5342123	
5.072E-04	5.47845513	
5.072E-04	5.42587249	
5.072E-04	5.35699082	
5.072E-04	5.3524504	
5.073E-04	5.28834133	
5.073E-04	5.22859492	
5.073E-04	5.17345393	
5.074E-04	5.10495457	
5.074E-04	5.0866181	
5.074E-04	5.04279146	
5.075E-04	4.98467224	
5.076E-04	4.87528439	
5.076E-04	4.79760354	
5.077E-04	4.69817707	
5.078E-04	4.60241884	
5.079E-04	4.50968677	
5.080E-04	4.41966597	
5.080E-04	4.32854089	
5.081E-04	4.30097305	
5.081E-04	4.23274745	
5.082E-04	4.13841048	
5.083E-04	4.04737879	
5.084E-04	4.02113677	
5.084E-04	3.95451493	
5.085E-04	3.86322865	
5.086E-04	3.77624264	
5.086E-04	3.75158904	
5.087E-04	3.68801279	
5.088E-04	3.60674557	
5.089E-04	3.53884665	
5.089E-04	3.53447081	
5.089E-04	3.46133222	
5.090E-04	3.3946094	
5.090E-04	3.38471733	
5.091E-04	3.33040653	
5.092E-04	3.27376864	
5.092E-04	3.24975164	
5.093E-04	3.23690444	
5.093E-04	3.20469979	
5.094E-04	3.17970684	
5.094E-04	3.16540237	
5.095E-04	3.15651839	
5.095E-04	3.15742574	
5.096E-04	3.15842709	
5.096E-04	3.17536892	
5.096E-04	3.18130782	
5.097E-04	3.21087251	
5.097E-04	3.22462046	
5.097E-04	3.25259682	
5.097E-04	3.27640779	
5.098E-04	3.31100653	
5.098E-04	3.3490818	
5.098E-04	3.38891916	
5.098E-04	3.41132854	
5.099E-04	3.4866289	
5.099E-04	3.49250488	
5.099E-04	3.5788841	
5.099E-04	3.67543599	
5.099E-04	3.71884161	
5.099E-04	3.78738545	
5.100E-04	3.87070093	
5.100E-04	3.89267619	
5.100E-04	3.96547789	
5.100E-04	4.05174966	
5.100E-04	4.06915295	
5.100E-04	4.1863945	
5.100E-04	4.24056712	
5.100E-04	4.31615106	
5.100E-04	4.4217444	
5.101E-04	4.46305534	
5.101E-04	4.53760178	
5.101E-04	4.66185801	
5.101E-04	4.72670333	
5.101E-04	4.79682717	
5.101E-04	4.94300372	
5.101E-04	5.03839909	
5.101E-04	5.10022822	
5.101E-04	5.2721431	
5.101E-04	5.40683401	
5.101E-04	5.45526744	
5.102E-04	5.6573805	
5.102E-04	5.84217041	
5.102E-04	5.87061979	
5.102E-04	6.1081218	
5.102E-04	6.35633152	
5.102E-04	6.63279749	
5.102E-04	6.81280138	
5.102E-04	6.8761788	
5.102E-04	7.19286789	
5.102E-04	7.33089906	
5.103E-04	7.53479168	
5.103E-04	7.90011057	
5.103E-04	7.91600939	
5.103E-04	8.26778261	
5.103E-04	8.58129226	
5.103E-04	8.61801215	
5.103E-04	8.99887736	
5.103E-04	9.33488085	
5.103E-04	9.39732526	
5.103E-04	9.91738367	
5.103E-04	10.1885837	
5.103E-04	10.4025161	
5.104E-04	10.9211538	
5.104E-04	11.1530341	
5.104E-04	11.5589223	
5.104E-04	12.2375179	
5.104E-04	12.9777303	
5.104E-04	13.1708013	
5.104E-04	13.7081991	
5.104E-04	14.5501272	
5.104E-04	14.6233384	
5.104E-04	15.4637895	
5.104E-04	15.7019248	
5.104E-04	16.2789763	
5.105E-04	17.1331257	
5.105E-04	18.0680318	
5.105E-04	18.9168575	
5.105E-04	19.0169123	
5.105E-04	20.0524719	
5.105E-04	21.0175253	
5.105E-04	21.1290487	
5.105E-04	22.4008526	
5.105E-04	22.7624793	
5.105E-04	24.0118089	
5.105E-04	25.0538328	
5.105E-04	25.5278408	
5.106E-04	27.4337738	
5.106E-04	27.5820319	
5.106E-04	29.727545	
5.106E-04	29.887519	
5.106E-04	31.5370931	
5.106E-04	32.3933705	
5.106E-04	33.6289429	
5.106E-04	35.0987411	
5.106E-04	36.04507	
5.106E-04	38.0201647	
5.106E-04	38.8336162	
5.107E-04	41.1600707	
5.107E-04	41.2476257	
5.107E-04	44.2431667	
5.107E-04	45.637386	
5.107E-04	47.4246113	
5.107E-04	50.5309795	
5.107E-04	50.7949789	
5.107E-04	54.4157953	
5.107E-04	56.2966861	
5.107E-04	58.2369581	
5.107E-04	60.9928624	
5.107E-04	63.0670129	
5.108E-04	66.0197718	
5.108E-04	68.2406312	
5.108E-04	71.4010707	
5.108E-04	73.9202675	
5.108E-04	77.2269821	
5.108E-04	80.3067126	
5.108E-04	83.5216112	
5.108E-04	87.1420617	
5.108E-04	90.236668	
5.108E-04	95.1885391	
5.109E-04	101.108427	
5.109E-04	104.165904	
5.109E-04	112.95196	
5.109E-04	113.775703	
5.109E-04	124.084432	
5.109E-04	125.874732	
5.109E-04	135.080287	
5.109E-04	139.870164	
5.110E-04	147.246463	
5.110E-04	154.923266	
5.110E-04	161.216824	
5.110E-04	171.031939	
5.110E-04	176.051261	
5.110E-04	188.196332	
5.110E-04	191.749719	
5.111E-04	212.685009	
5.111E-04	213.94601	
5.111E-04	237.569262	
5.111E-04	238.929357	
5.111E-04	262.544127	
5.111E-04	274.036712	
5.112E-04	295.237478	
5.112E-04	311.11354	
5.112E-04	343.230994	
5.113E-04	435.481029	
5.114E-04	456.949698	
5.114E-04	479.289195	
5.114E-04	498.08491	
5.114E-04	517.381	
5.115E-04	533.26375	
5.115E-04	548.119612	
5.115E-04	561.130415	
5.115E-04	568.758221	
5.115E-04	582.178687	
5.116E-04	588.73978	
5.116E-04	598.336285	
5.116E-04	604.541146	
5.116E-04	610.938574	
5.116E-04	615.789963	
5.116E-04	623.331368	
5.117E-04	626.397942	
5.117E-04	629.781284	
5.117E-04	630.893462	
5.117E-04	632.196738	
5.117E-04	632.191636	
5.118E-04	628.569024	
5.118E-04	627.62784	
5.118E-04	621.396745	
5.118E-04	620.365888	
5.118E-04	609.296298	
5.119E-04	608.595074	
5.119E-04	594.811521	
5.119E-04	593.488521	
5.119E-04	574.206653	
5.119E-04	572.215812	
5.120E-04	550.200843	
5.120E-04	549.018536	
5.120E-04	525.594797	
5.120E-04	515.08496	
5.121E-04	485.258457	
5.121E-04	469.562594	
5.121E-04	434.051121	
5.122E-04	359.388402	
5.123E-04	327.331955	
5.123E-04	324.505779	
5.123E-04	291.203202	
5.123E-04	285.762484	
5.123E-04	267.354503	
5.124E-04	259.634028	
5.124E-04	242.232824	
5.124E-04	234.941674	
5.124E-04	224.440898	
5.124E-04	211.879364	
5.124E-04	207.517664	
5.125E-04	191.540864	
5.125E-04	190.497829	
5.125E-04	180.532468	
5.125E-04	175.647221	
5.125E-04	169.082566	
5.125E-04	162.429242	
5.125E-04	158.249135	
5.125E-04	150.398987	
5.125E-04	148.031338	
5.126E-04	139.184488	
5.126E-04	138.416057	
5.126E-04	129.421156	
5.126E-04	128.781142	
5.126E-04	121.0323	
5.126E-04	119.164941	
5.126E-04	113.195039	
5.126E-04	110.281254	
5.127E-04	107.068308	
5.127E-04	102.112697	
5.127E-04	100.179287	
5.127E-04	94.6075334	
5.127E-04	93.7820156	
5.127E-04	87.8599543	
5.127E-04	87.7398765	
5.127E-04	82.4229691	
5.127E-04	81.4885607	
5.128E-04	77.3996078	
5.128E-04	75.7914361	
5.128E-04	72.7565941	
5.128E-04	71.1000255	
5.128E-04	68.4895	
5.128E-04	66.801312	
5.128E-04	64.5686345	
5.128E-04	62.8675236	
5.129E-04	60.9698728	
5.129E-04	59.2717078	
5.129E-04	57.6698672	
5.129E-04	55.9815535	
5.129E-04	55.3692353	
5.129E-04	52.9807601	
5.129E-04	50.8199386	
5.129E-04	48.9775779	
5.129E-04	48.7369009	
5.130E-04	46.8623174	
5.130E-04	45.4919194	
5.130E-04	45.0743596	
5.130E-04	43.4478648	
5.130E-04	42.4564634	
5.130E-04	41.9128673	
5.130E-04	40.5002847	
5.131E-04	39.8110492	
5.131E-04	39.1809088	
5.131E-04	37.9519419	
5.131E-04	37.5018138	
5.131E-04	36.8154381	
5.131E-04	35.7434873	
5.131E-04	35.4815154	
5.131E-04	34.7614529	
5.132E-04	33.7118194	
5.132E-04	33.3902617	
5.132E-04	32.5570924	
5.132E-04	32.1502925	
5.132E-04	31.5958212	
5.132E-04	30.6961225	
5.132E-04	30.3449464	
5.132E-04	29.8710428	
5.133E-04	29.1005848	
5.133E-04	28.7993069	
5.133E-04	28.3905479	
5.133E-04	27.4631993	
5.133E-04	27.4028392	
5.134E-04	26.5268214	
5.134E-04	26.299776	
5.134E-04	25.7401439	
5.134E-04	24.9978534	
5.134E-04	24.8046199	
5.135E-04	24.3340714	
5.135E-04	23.70751	
5.135E-04	23.54387	
5.135E-04	23.1407928	
5.136E-04	22.5312552	
5.136E-04	22.4610149	
5.136E-04	21.9528992	
5.137E-04	21.5173335	
5.137E-04	21.4060112	
5.137E-04	20.7533439	
5.138E-04	20.3014252	
5.138E-04	20.1367898	
5.138E-04	19.5846107	
5.139E-04	19.2686028	
5.139E-04	19.066715	
5.139E-04	18.5911662	
5.140E-04	18.3767751	
5.140E-04	18.1482321	
5.141E-04	17.5961264	
5.141E-04	17.1115425	
5.142E-04	16.6952272	
5.142E-04	16.6441225	
5.143E-04	16.2428724	
5.144E-04	15.8482162	
5.144E-04	15.459327	
5.145E-04	15.1323477	
5.146E-04	14.8098511	
5.146E-04	14.6508206	
5.147E-04	14.4409629	
5.148E-04	14.096594	
5.148E-04	13.9607272	
5.149E-04	13.7816103	
5.150E-04	13.4872023	
5.150E-04	13.2545776	
5.150E-04	13.2034838	
5.151E-04	12.9512221	
5.152E-04	12.7018075	
5.153E-04	12.6525188	
5.154E-04	12.3957322	
5.155E-04	12.1529651	
5.155E-04	12.1316357	
5.156E-04	11.8699507	
5.157E-04	11.5932927	
5.158E-04	11.5021413	
5.159E-04	11.3426602	
5.160E-04	11.1062162	
5.161E-04	11.0282089	
5.162E-04	10.8913952	
5.163E-04	10.6882977	
5.164E-04	10.4870697	
5.166E-04	10.2553885	
5.168E-04	10.0262185	
5.170E-04	9.8255889	
5.172E-04	9.62682245	
5.174E-04	9.4531427	
5.175E-04	9.28087752	
5.177E-04	9.17826397	
5.177E-04	9.11806463	
5.180E-04	8.91103588	
5.181E-04	8.79077127	
5.182E-04	8.74662021	
5.185E-04	8.55275979	
5.188E-04	8.36051437	
5.191E-04	8.16963782	
5.191E-04	8.14516072	
5.193E-04	8.00368744	
5.196E-04	7.84227951	
5.198E-04	7.7697889	
5.199E-04	7.69056909	
5.202E-04	7.54688962	
5.204E-04	7.43625552	
5.206E-04	7.36578639	
5.210E-04	7.19682117	
5.213E-04	7.02871116	
5.214E-04	6.99197529	
5.217E-04	6.87465781	
5.221E-04	6.7250137	
5.225E-04	6.56167451	
5.227E-04	6.50705569	
5.232E-04	6.30492564	
5.238E-04	6.09165986	
5.240E-04	6.0242438	
5.245E-04	5.89095721	
5.249E-04	5.76126352	
5.255E-04	5.56919518	
5.260E-04	5.37799793	
5.266E-04	5.18770791	
5.272E-04	4.9983701	
5.278E-04	4.8100701	
5.284E-04	4.63383367	
5.288E-04	4.52079422	
5.290E-04	4.46147981	
5.293E-04	4.34366307	
5.297E-04	4.22659942	
5.299E-04	4.16850358	
5.300E-04	4.10703622	
5.304E-04	3.98515338	
5.306E-04	3.92485711	
5.308E-04	3.85996353	
5.311E-04	3.74993764	
5.313E-04	3.65926306	
5.315E-04	3.61448082	
5.316E-04	3.56576519	
5.319E-04	3.4696632	
5.320E-04	3.42241381	
5.321E-04	3.371173	
5.323E-04	3.29556271	
5.325E-04	3.22121365	
5.327E-04	3.14169521	
5.329E-04	3.06391571	
5.331E-04	2.98100888	
5.333E-04	2.90060266	
5.334E-04	2.84260861	
5.336E-04	2.78615935	
5.337E-04	2.73148813	
5.338E-04	2.67267147	
5.339E-04	2.61625131	
5.341E-04	2.55682309	
5.342E-04	2.51164305	
5.342E-04	2.50630066	
5.343E-04	2.46439436	
5.344E-04	2.41932506	
5.344E-04	2.40365715	
5.345E-04	2.37392335	
5.346E-04	2.3302071	
5.347E-04	2.30534302	
5.347E-04	2.29965965	
5.347E-04	2.2684852	
5.348E-04	2.24066978	
5.348E-04	2.2386754	
5.349E-04	2.21315179	
5.350E-04	2.19337314	
5.350E-04	2.18366113	
5.350E-04	2.175869	
5.351E-04	2.16053227	
5.352E-04	2.15002366	
5.352E-04	2.14713632	
5.352E-04	2.1445522	
5.353E-04	2.14491753	
5.353E-04	2.15055962	
5.354E-04	2.17272277	
5.354E-04	2.17580964	
5.355E-04	2.20085855	
5.355E-04	2.22911337	
5.355E-04	2.25851793	
5.356E-04	2.26515598	
5.356E-04	2.30536758	
5.356E-04	2.31405808	
5.356E-04	2.36599135	
5.356E-04	2.37726549	
5.357E-04	2.44394957	
5.357E-04	2.45830832	
5.357E-04	2.51574829	
5.357E-04	2.52462097	
5.357E-04	2.60329633	
5.357E-04	2.63611166	
5.357E-04	2.69433168	
5.358E-04	2.70724434	
5.358E-04	2.7881049	
5.358E-04	2.80222729	
5.358E-04	2.88013278	
5.358E-04	2.92908795	
5.358E-04	2.9830758	
5.358E-04	3.07725609	
5.358E-04	3.09788965	
5.358E-04	3.20540367	
5.358E-04	3.22788595	
5.359E-04	3.34909164	
5.359E-04	3.37453469	
5.359E-04	3.51080629	
5.359E-04	3.53941886	
5.359E-04	3.6925219	
5.359E-04	3.7244017	
5.359E-04	3.82671443	
5.359E-04	3.93234008	
5.359E-04	3.97001055	
5.359E-04	4.12546776	
5.359E-04	4.16562142	
5.360E-04	4.29424816	
5.360E-04	4.42704848	
5.360E-04	4.47432114	
5.360E-04	4.66941021	
5.360E-04	4.71979734	
5.360E-04	4.88090458	
5.360E-04	5.04722367	
5.360E-04	5.10631486	
5.360E-04	5.35014808	
5.360E-04	5.41311103	
5.360E-04	5.61404746	
5.360E-04	5.82143426	
5.360E-04	5.89497284	
5.361E-04	6.19834248	
5.361E-04	6.27665086	
5.361E-04	6.52607799	
5.361E-04	6.78341558	
5.361E-04	6.87448466	
5.361E-04	7.25002718	
5.361E-04	7.34691818	
5.361E-04	7.65492563	
5.361E-04	7.97254343	
5.361E-04	8.08471538	
5.361E-04	8.54704691	
5.361E-04	8.66625771	
5.362E-04	9.0444517	
5.362E-04	9.43496301	
5.362E-04	9.64138122	
5.362E-04	10.2814992	
5.362E-04	10.9801727	
5.362E-04	11.2209791	
5.362E-04	11.7287396	
5.362E-04	12.2533525	
5.362E-04	12.5297595	
5.362E-04	13.1932031	
5.362E-04	13.3879825	
5.362E-04	14.0026646	
5.363E-04	14.6349181	
5.363E-04	14.8565259	
5.363E-04	15.7676071	
5.363E-04	16.0026929	
5.363E-04	16.9895305	
5.363E-04	17.4992541	
5.363E-04	18.1657574	
5.363E-04	18.9557073	
5.363E-04	19.4201367	
5.363E-04	20.3417461	
5.363E-04	20.9150578	
5.363E-04	21.8232309	
5.364E-04	22.5250328	
5.364E-04	24.2308629	
5.364E-04	24.3200804	
5.364E-04	26.0672197	
5.364E-04	28.0337597	
5.364E-04	28.2384975	
5.364E-04	30.7806125	
5.364E-04	33.4797263	
5.364E-04	34.1313357	
5.365E-04	35.8066595	
5.365E-04	37.788446	
5.365E-04	38.851055	
5.365E-04	40.4998486	
5.365E-04	42.4881048	
5.365E-04	43.9603339	
5.365E-04	46.7157506	
5.365E-04	48.6127244	
5.365E-04	50.2607064	
5.366E-04	53.6559407	
5.366E-04	54.7149033	
5.366E-04	58.8032773	
5.366E-04	58.8977424	
5.366E-04	64.1487513	
5.366E-04	65.4542115	
5.366E-04	70.3661377	
5.366E-04	72.8262181	
5.366E-04	77.0011511	
5.367E-04	81.4024576	
5.367E-04	84.8186456	
5.367E-04	90.6559655	
5.367E-04	91.3732003	
5.367E-04	100.752174	
5.367E-04	101.624261	
5.368E-04	112.868374	
5.368E-04	113.100118	
5.368E-04	125.767826	
5.368E-04	126.751352	
5.368E-04	140.936804	
5.368E-04	146.128101	
5.369E-04	156.798105	
5.369E-04	173.139761	
5.369E-04	178.64877	
5.370E-04	218.840411	
5.371E-04	234.142958	
5.371E-04	240.567808	
5.371E-04	252.947855	
5.371E-04	260.959227	
5.371E-04	268.581761	
5.372E-04	274.976221	
5.372E-04	282.743821	
5.372E-04	286.830054	
5.372E-04	293.636157	
5.372E-04	298.530741	
5.373E-04	305.190301	
5.373E-04	306.327684	
