E(MeV)	"ENDF/B-VIII.b5: SE-82(N,TOT)"	
2.67543E-02	17.1839	
2.67547E-02	17.1549	
2.67609E-02	16.7986	
2.67675E-02	16.4172	
2.67680E-02	16.3918	
2.67742E-02	16.0809	
2.67808E-02	15.7479	
2.67812E-02	15.7258	
2.67874E-02	15.4466	
2.67900E-02	15.3271	
2.67962E-02	15.0796	
2.68050E-02	14.7264	
2.68077E-02	14.6205	
2.68139E-02	14.4081	
2.68227E-02	14.1049	
2.68253E-02	14.014	
2.68315E-02	13.8299	
2.68403E-02	13.567	
2.68430E-02	13.4882	
2.68492E-02	13.3271	
2.68580E-02	13.0972	
2.68606E-02	13.0282	
2.68668E-02	12.8903	
2.68756E-02	12.6933	
2.68845E-02	12.4964	
2.68871E-02	12.4374	
2.68977E-02	12.2385	
2.69109E-02	11.9902	
2.69136E-02	11.9405	
2.69242E-02	11.7721	
2.69374E-02	11.5617	
2.69414E-02	11.4986	
2.69507E-02	11.3728	
2.69641E-02	11.1903	
2.69718E-02	11.0856	
2.69780E-02	11.0151	
2.69919E-02	10.8565	
2.70063E-02	10.6931	
2.70089E-02	10.6629	
2.70208E-02	10.5494	
2.70354E-02	10.4108	
2.70486E-02	10.2849	
2.70503E-02	10.2716	
2.70652E-02	10.1521	
2.70801E-02	10.0326	
2.70883E-02	9.96626	
2.70949E-02	9.92127	
2.71148E-02	9.78635	
2.71324E-02	9.66647	
2.71501E-02	9.56575	
2.71678E-02	9.46507	
2.71854E-02	9.36442	
2.72031E-02	9.28211	
2.72207E-02	9.19984	
2.72384E-02	9.11758	
2.72560E-02	9.03535	
2.72825E-02	8.93518	
2.73089E-02	8.83505	
2.73266E-02	8.76833	
2.73354E-02	8.74123	
2.73619E-02	8.65996	
2.73884E-02	8.57873	
2.74148E-02	8.49752	
2.74413E-02	8.43228	
2.74678E-02	8.36707	
2.74943E-02	8.30187	
2.75119E-02	8.25842	
2.75384E-02	8.20601	
2.75737E-02	8.13616	
2.76090E-02	8.06633	
2.76267E-02	8.03143	
2.76443E-02	8.00377	
2.76796E-02	7.94847	
2.77149E-02	7.89319	
2.77502E-02	7.83792	
2.77679E-02	7.81029	
2.77855E-02	7.78882	
2.78208E-02	7.74588	
2.78561E-02	7.70296	
2.78914E-02	7.66004	
2.79267E-02	7.61712	
2.79443E-02	7.59567	
2.79620E-02	7.57921	
2.79973E-02	7.54631	
2.80502E-02	7.49695	
2.81032E-02	7.44761	
2.81562E-02	7.39827	
2.82091E-02	7.3609	
2.82621E-02	7.32353	
2.83150E-02	7.28616	
2.83679E-02	7.2488	
2.84209E-02	7.21144	
2.84562E-02	7.19263	
2.85268E-02	7.15501	
2.85974E-02	7.11739	
2.86680E-02	7.07978	
2.87386E-02	7.04217	
2.88092E-02	7.01431	
2.88798E-02	6.98644	
2.89504E-02	6.95859	
2.90210E-02	6.93073	
2.90916E-02	6.90288	
2.91622E-02	6.87502	
2.92328E-02	6.85485	
2.93034E-02	6.83469	
2.93740E-02	6.81452	
2.94799E-02	6.78427	
2.95858E-02	6.75403	
2.96917E-02	6.72379	
2.97270E-02	6.71371	
2.97976E-02	6.69764	
2.99035E-02	6.67354	
2.99694E-02	6.65854	
3.00000E-02	6.65236	
3.04232E-02	9.42849	
3.08525E-02	9.4086	
3.12500E-02	9.39017	
3.16909E-02	9.37089	
3.21380E-02	9.35134	
3.25000E-02	9.33551	
3.29585E-02	9.31704	
3.34235E-02	9.29832	
3.38950E-02	9.27933	
3.43732E-02	9.26008	
3.48582E-02	9.24055	
3.50000E-02	9.23484	
3.54938E-02	9.21691	
3.59945E-02	9.19873	
3.65024E-02	9.18029	
3.70173E-02	9.16159	
3.75000E-02	9.14406	
3.80291E-02	9.12661	
3.85656E-02	9.1089	
3.91097E-02	9.09095	
3.96614E-02	9.07275	
4.00000E-02	9.06158	
4.05643E-02	9.04454	
4.11366E-02	9.02727	
4.17170E-02	9.00975	
4.23055E-02	8.99198	
4.25000E-02	8.98611	
4.30996E-02	8.96946	
4.37077E-02	8.95257	
4.43243E-02	8.93544	
4.49496E-02	8.91807	
4.50000E-02	8.91667	
4.56349E-02	8.90036	
4.62787E-02	8.88382	
4.69316E-02	8.86705	
4.75000E-02	8.85244	
4.81701E-02	8.83644	
4.88497E-02	8.82022	
4.95389E-02	8.80376	
5.00000E-02	8.79275	
5.07054E-02	8.77704	
5.14208E-02	8.7611	
5.21462E-02	8.74493	
5.25000E-02	8.73705	
5.32407E-02	8.72159	
5.39918E-02	8.70591	
5.47535E-02	8.69001	
5.50000E-02	8.68487	
5.57759E-02	8.66964	
5.65628E-02	8.6542	
5.73608E-02	8.63854	
5.75000E-02	8.63581	
5.83112E-02	8.62079	
5.91339E-02	8.60557	
5.99682E-02	8.59013	
6.00000E-02	8.58954	
6.08465E-02	8.5751	
6.17049E-02	8.56045	
6.25755E-02	8.5456	
6.34583E-02	8.53054	
6.43536E-02	8.51526	
6.50000E-02	8.50424	
6.59170E-02	8.4901	
6.68470E-02	8.47575	
6.77901E-02	8.46121	
6.87465E-02	8.44646	
6.97164E-02	8.43151	
7.00000E-02	8.42714	
7.09876E-02	8.41325	
7.19891E-02	8.39917	
7.30047E-02	8.3849	
7.40347E-02	8.37042	
7.50000E-02	8.35684	
7.60581E-02	8.34318	
7.71312E-02	8.32932	
7.82193E-02	8.31526	
7.93229E-02	8.301	
8.00000E-02	8.29225	
8.11287E-02	8.27877	
8.22732E-02	8.26509	
8.34340E-02	8.25122	
8.46111E-02	8.23715	
8.50000E-02	8.23251	
8.61992E-02	8.21917	
8.74153E-02	8.20565	
8.86486E-02	8.19194	
8.98993E-02	8.17803	
9.00000E-02	8.17691	
1.00000E-01	8.07608	
1.14616E-01	8.05807	
1.31581E-01	8.02567	
1.50000E-01	7.9906	
1.78713E-01	7.93656	
2.00000E-01	7.88282	
2.50000E-01	7.75708	
2.55315E-01	7.74373	
3.06318E-01	7.58307	
3.26243E-01	7.50145	
3.67748E-01	7.33145	
4.45393E-01	7.07471	
4.85398E-01	6.9585	
5.07054E-01	6.89561	
5.87941E-01	6.59763	
6.62717E-01	6.36238	
6.62863E-01	6.36192	
6.67539E-01	6.34715	
6.73140E-01	6.32958	
6.77986E-01	6.31447	
6.83424E-01	6.29761	
6.87531E-01	6.28494	
6.93737E-01	6.26588	
7.00000E-01	6.24675	
7.04938E-01	6.22487	
7.11782E-01	6.20334	
7.23762E-01	6.16496	
7.32880E-01	6.13578	
7.49113E-01	6.08279	
7.58889E-01	6.05026	
7.74138E-01	6.00872	
7.77781E-01	5.99852	
7.99882E-01	5.93667	
8.00000E-01	5.93634	
8.05643E-01	5.91598	
8.42305E-01	5.81209	
8.60499E-01	5.75928	
8.80050E-01	5.70254	
8.80342E-01	5.70187	
9.00000E-01	5.65576	
9.37057E-01	5.55214	
9.48683E-01	5.5242	
1.00000E+00	5.39848	
1.00705E+00	5.37865	
1.07229E+00	5.22513	
1.10255E+00	5.16227	
1.15777E+00	5.0452	
1.19878E+00	4.97187	
1.24146E+00	4.89438	
1.25000E+00	4.87888	
1.25882E+00	4.86148	
1.35938E+00	4.69744	
1.38813E+00	4.65415	
1.43748E+00	4.57895	
1.45776E+00	4.55557	
1.50000E+00	4.50286	
1.51058E+00	4.48762	
1.52918E+00	4.46651	
1.55518E+00	4.43684	
1.60175E+00	4.3833	
1.63161E+00	4.3487	
1.63759E+00	4.34276	
1.69286E+00	4.28737	
1.75000E+00	4.22948	
1.75252E+00	4.22646	
1.75464E+00	4.22647	
1.75615E+00	4.22585	
1.75677E+00	4.22562	
1.75978E+00	4.22304	
1.77107E+00	4.21344	
1.78457E+00	4.20184	
1.81018E+00	4.17961	
1.81098E+00	4.1789	
1.84291E+00	4.15073	
1.85649E+00	4.13854	
1.87075E+00	4.12576	
1.87243E+00	4.12423	
1.87444E+00	4.1228	
1.90652E+00	4.10115	
1.91593E+00	4.09481	
1.93620E+00	4.08074	
1.95751E+00	4.06589	
1.96834E+00	4.05814	
1.97950E+00	4.05017	
2.00000E+00	4.03731	
2.09396E+00	3.98968	
2.12342E+00	3.9745	
2.17599E+00	3.94672	
2.20214E+00	3.9327	
2.22985E+00	3.92094	
2.27112E+00	3.90295	
2.27254E+00	3.90232	
2.34980E+00	3.86918	
2.37767E+00	3.85688	
2.42243E+00	3.83673	
2.44169E+00	3.82808	
2.49126E+00	3.80787	
2.50104E+00	3.80388	
2.50229E+00	3.80338	
2.51215E+00	3.79934	
2.58221E+00	3.77015	
2.83877E+00	3.71164	
2.92984E+00	3.69262	
2.96471E+00	3.68824	
3.00000E+00	3.68466	
3.02595E+00	3.68093	
3.05212E+00	3.67714	
3.11701E+00	3.66937	
3.15373E+00	3.66635	
3.20411E+00	3.66217	
3.24885E+00	3.65912	
3.25185E+00	3.65891	
3.26562E+00	3.65815	
3.33712E+00	3.65471	
3.34948E+00	3.65428	
3.36066E+00	3.65394	
3.37513E+00	3.65349	
3.42463E+00	3.65193	
3.43550E+00	3.65172	
3.49176E+00	3.65092	
3.51639E+00	3.65091	
3.52154E+00	3.65091	
3.56868E+00	3.65087	
3.59335E+00	3.65105	
3.61994E+00	3.65175	
3.63550E+00	3.65235	
3.66540E+00	3.65347	
3.68454E+00	3.65443	
3.77819E+00	3.65918	
3.80378E+00	3.66061	
3.80523E+00	3.66069	
3.81340E+00	3.66123	
3.82905E+00	3.66224	
3.85072E+00	3.66391	
3.94336E+00	3.67124	
3.95039E+00	3.67181	
3.95197E+00	3.67195	
4.00000E+00	3.67595	
4.11314E+00	3.69492	
4.16364E+00	3.70358	
4.21476E+00	3.713	
4.22949E+00	3.71538	
4.30574E+00	3.72777	
4.31890E+00	3.73006	
4.34616E+00	3.73491	
4.39868E+00	3.74428	
4.45927E+00	3.75386	
4.46970E+00	3.75551	
4.47994E+00	3.75726	
4.58871E+00	3.77618	
4.59863E+00	3.77791	
4.60465E+00	3.77896	
4.65231E+00	3.78621	
4.72613E+00	3.79847	
4.77362E+00	3.80637	
4.80134E+00	3.81111	
4.82302E+00	3.81493	
4.85619E+00	3.8209	
4.86458E+00	3.82241	
4.89649E+00	3.82752	
4.92337E+00	3.83183	
4.93288E+00	3.83339	
4.95516E+00	3.83712	
4.97000E+00	3.83963	
5.00000E+00	3.84471	
5.03527E+00	3.85371	
5.11526E+00	3.87411	
5.21829E+00	3.90039	
5.23318E+00	3.9043	
5.35083E+00	3.93522	
5.40361E+00	3.9491	
5.46435E+00	3.96545	
5.47723E+00	3.96891	
5.48503E+00	3.97087	
5.54691E+00	3.98642	
5.59360E+00	3.99817	
5.60948E+00	4.00217	
5.66367E+00	4.01609	
5.69255E+00	4.02353	
5.70466E+00	4.02665	
5.77710E+00	4.04533	
5.80145E+00	4.05167	
5.84425E+00	4.06288	
5.85046E+00	4.06451	
5.88573E+00	4.07376	
5.89555E+00	4.07635	
5.92476E+00	4.08359	
5.94974E+00	4.08981	
6.00000E+00	4.1024	
6.11673E+00	4.13128	
6.22074E+00	4.15702	
6.23574E+00	4.16073	
6.34748E+00	4.18864	
6.35407E+00	4.19029	
6.41860E+00	4.20641	
6.46786E+00	4.2188	
6.48855E+00	4.22401	
6.52122E+00	4.23223	
6.54294E+00	4.2377	
6.55244E+00	4.24009	
6.56552E+00	4.24339	
6.57753E+00	4.24641	
6.58831E+00	4.24913	
6.59697E+00	4.25131	
6.59820E+00	4.25162	
6.61029E+00	4.25466	
6.61280E+00	4.2553	
6.62088E+00	4.25734	
6.63014E+00	4.25969	
6.64178E+00	4.26264	
6.65153E+00	4.26511	
6.66239E+00	4.26785	
6.66677E+00	4.26896	
6.67402E+00	4.2708	
6.68449E+00	4.27345	
6.69496E+00	4.27611	
6.70911E+00	4.27969	
6.72267E+00	4.28313	
6.73283E+00	4.2857	
6.73537E+00	4.28635	
6.74001E+00	4.28749	
6.74856E+00	4.28961	
6.75626E+00	4.29152	
6.77149E+00	4.2953	
6.78577E+00	4.29884	
6.79916E+00	4.30216	
6.81760E+00	4.30673	
6.83136E+00	4.31015	
6.83451E+00	4.31093	
6.84971E+00	4.3147	
6.86364E+00	4.31816	
6.88069E+00	4.3224	
6.88422E+00	4.32327	
6.89560E+00	4.3261	
6.90865E+00	4.32934	
6.91516E+00	4.33096	
6.92507E+00	4.33343	
6.93880E+00	4.33685	
6.95410E+00	4.34066	
6.97050E+00	4.34475	
6.98525E+00	4.34843	
7.00000E+00	4.35211	
7.02332E+00	4.35544	
7.04615E+00	4.3587	
7.06839E+00	4.36188	
7.09016E+00	4.36499	
7.11138E+00	4.36802	
7.11782E+00	4.36894	
7.13215E+00	4.37099	
7.15238E+00	4.37388	
7.17220E+00	4.37672	
7.19150E+00	4.37948	
7.21040E+00	4.38218	
7.22254E+00	4.38391	
7.22273E+00	4.38394	
7.23762E+00	4.38607	
7.24702E+00	4.38742	
7.27056E+00	4.3908	
7.29335E+00	4.39408	
7.31543E+00	4.39725	
7.33683E+00	4.40033	
7.35645E+00	4.40315	
7.35755E+00	4.40331	
7.37763E+00	4.40619	
7.39708E+00	4.40899	
7.41592E+00	4.4117	
7.43417E+00	4.41432	
7.45185E+00	4.41687	
7.47043E+00	4.41954	
7.47728E+00	4.42052	
7.49113E+00	4.42252	
7.50165E+00	4.42404	
7.52477E+00	4.42737	
7.54693E+00	4.43058	
7.56794E+00	4.43361	
7.58809E+00	4.43652	
7.59944E+00	4.43816	
7.60720E+00	4.43928	
7.62551E+00	4.44193	
7.64892E+00	4.44531	
7.66904E+00	4.44822	
7.67086E+00	4.44848	
7.69143E+00	4.45146	
7.69766E+00	4.45236	
7.71072E+00	4.45426	
7.72880E+00	4.45688	
7.75395E+00	4.46052	
7.77654E+00	4.4638	
7.79726E+00	4.4668	
7.80993E+00	4.46864	
7.83277E+00	4.47195	
7.83369E+00	4.47208	
7.84737E+00	4.47407	
7.85448E+00	4.47511	
7.87267E+00	4.47775	
7.89555E+00	4.48108	
7.91470E+00	4.48386	
7.93602E+00	4.48696	
7.95202E+00	4.48929	
7.97601E+00	4.49278	
8.00000E+00	4.49627	
8.03208E+00	4.497	
8.06151E+00	4.49766	
8.08736E+00	4.49825	
8.08794E+00	4.49826	
8.10374E+00	4.49862	
8.10758E+00	4.49871	
8.11136E+00	4.4988	
8.11220E+00	4.49882	
8.11508E+00	4.49888	
8.11865E+00	4.49896	
8.11874E+00	4.49896	
8.12235E+00	4.49905	
8.12590E+00	4.49913	
8.12939E+00	4.49921	
8.13283E+00	4.49928	
8.13621E+00	4.49936	
8.13955E+00	4.49944	
8.14185E+00	4.49949	
8.14282E+00	4.49951	
8.14605E+00	4.49958	
8.14923E+00	4.49966	
8.15236E+00	4.49973	
8.15544E+00	4.4998	
8.15847E+00	4.49987	
8.16145E+00	4.49993	
8.16439E+00	4.5	
8.16780E+00	4.50008	
8.16871E+00	4.5001	
8.17293E+00	4.5002	
8.17705E+00	4.50029	
8.18108E+00	4.50038	
8.18500E+00	4.50047	
8.18885E+00	4.50056	
8.19259E+00	4.50064	
8.19626E+00	4.50073	
8.19983E+00	4.50081	
8.20111E+00	4.50084	
8.20333E+00	4.50089	
8.20673E+00	4.50096	
8.21007E+00	4.50104	
8.21332E+00	4.50111	
8.21650E+00	4.50119	
8.21858E+00	4.50123	
8.21965E+00	4.50126	
8.22267E+00	4.50133	
8.22663E+00	4.50142	
8.23047E+00	4.5015	
8.23419E+00	4.50159	
8.23779E+00	4.50167	
8.23907E+00	4.5017	
8.24128E+00	4.50175	
8.24466E+00	4.50183	
8.24793E+00	4.5019	
8.25111E+00	4.50197	
8.25210E+00	4.502	
8.25418E+00	4.50205	
8.25716E+00	4.50211	
8.26144E+00	4.50221	
8.26554E+00	4.50231	
8.26943E+00	4.5024	
8.27040E+00	4.50242	
8.27316E+00	4.50248	
8.27670E+00	4.50256	
8.28010E+00	4.50264	
8.28331E+00	4.50271	
8.28556E+00	4.50277	
8.28640E+00	4.50278	
8.29034E+00	4.50287	
8.29403E+00	4.50296	
8.29750E+00	4.50304	
8.30074E+00	4.50311	
8.30379E+00	4.50318	
8.30802E+00	4.50328	
8.30838E+00	4.50329	
8.31182E+00	4.50337	
8.31531E+00	4.50345	
8.31745E+00	4.5035	
8.32145E+00	4.50359	
8.32495E+00	4.50367	
8.32801E+00	4.50374	
8.33186E+00	4.50383	
8.33509E+00	4.5039	
8.33576E+00	4.50392	
8.33868E+00	4.50399	
8.34253E+00	4.50407	
8.34599E+00	4.50415	
8.34945E+00	4.50423	
8.36462E+00	4.50458	
8.37947E+00	4.50492	
8.38947E+00	4.50515	
8.39394E+00	4.50525	
8.39958E+00	4.50538	
8.40811E+00	4.50558	
8.42191E+00	4.5059	
8.42763E+00	4.50603	
8.43542E+00	4.50621	
8.44858E+00	4.50651	
8.46147E+00	4.50681	
8.46340E+00	4.50685	
8.47403E+00	4.5071	
8.48632E+00	4.50738	
8.49309E+00	4.50753	
8.49694E+00	4.50762	
8.49830E+00	4.50766	
8.51003E+00	4.50793	
8.52534E+00	4.50828	
8.52838E+00	4.50835	
8.54017E+00	4.50863	
8.54583E+00	4.50876	
8.55454E+00	4.50896	
8.55786E+00	4.50904	
8.56846E+00	4.50928	
8.58195E+00	4.50959	
8.59501E+00	4.5099	
8.59886E+00	4.50999	
8.60767E+00	4.51019	
8.61993E+00	4.51048	
8.63181E+00	4.51075	
8.63569E+00	4.51084	
8.64331E+00	4.51102	
8.65446E+00	4.51128	
8.66947E+00	4.51163	
8.67057E+00	4.51165	
8.67077E+00	4.51166	
8.68585E+00	4.51201	
8.69930E+00	4.51232	
8.70050E+00	4.51235	
8.70950E+00	4.51256	
8.71439E+00	4.51267	
8.72771E+00	4.51299	
8.74034E+00	4.51328	
8.74581E+00	4.51341	
8.75245E+00	4.51356	
8.76792E+00	4.51393	
8.77759E+00	4.51415	
8.78242E+00	4.51426	
8.79602E+00	4.51458	
8.80552E+00	4.5148	
8.80877E+00	4.51488	
8.81836E+00	4.5151	
8.82072E+00	4.51516	
8.83385E+00	4.51547	
8.83718E+00	4.51554	
8.84107E+00	4.51564	
8.85228E+00	4.5159	
8.86584E+00	4.51622	
8.87828E+00	4.51651	
8.88080E+00	4.51657	
8.88889E+00	4.51676	
8.89350E+00	4.51686	
8.90681E+00	4.51718	
8.91846E+00	4.51745	
8.92177E+00	4.51753	
8.93311E+00	4.51779	
8.93470E+00	4.51783	
8.94537E+00	4.51808	
8.94971E+00	4.51819	
8.95903E+00	4.5184	
8.97366E+00	4.51875	
8.98324E+00	4.51897	
8.98683E+00	4.51906	
9.00000E+00	4.51937	
9.02408E+00	4.51749	
9.04665E+00	4.51574	
9.04816E+00	4.51562	
9.05946E+00	4.51474	
9.06782E+00	4.51409	
9.08766E+00	4.51254	
9.09029E+00	4.51234	
9.10626E+00	4.5111	
9.12717E+00	4.50947	
9.13187E+00	4.5091	
9.15537E+00	4.50727	
9.17354E+00	4.50586	
9.17647E+00	4.50563	
9.19584E+00	4.50412	
9.20984E+00	4.50303	
9.21236E+00	4.50284	
9.21951E+00	4.50228	
9.24021E+00	4.50067	
9.24023E+00	4.50067	
9.25558E+00	4.49948	
9.26682E+00	4.4986	
9.28800E+00	4.49695	
9.28810E+00	4.49695	
9.30591E+00	4.49556	
9.32575E+00	4.49402	
9.33663E+00	4.49317	
9.34700E+00	4.49237	
9.34731E+00	4.49234	
9.37251E+00	4.49038	
9.38526E+00	4.48939	
9.41378E+00	4.48673	
9.44111E+00	4.48417	
9.44169E+00	4.48412	
9.47604E+00	4.48091	
9.48683E+00	4.4799	
9.49347E+00	4.47938	
9.49465E+00	4.47929	
9.50879E+00	4.47819	
9.53949E+00	4.47581	
9.53997E+00	4.47577	
9.56827E+00	4.47358	
9.58263E+00	4.47246	
9.59525E+00	4.47148	
9.63241E+00	4.4686	
9.63480E+00	4.46841	
9.66650E+00	4.46595	
9.67213E+00	4.46551	
9.68045E+00	4.46487	
9.69711E+00	4.46357	
9.72520E+00	4.46139	
9.73904E+00	4.46032	
9.74004E+00	4.46024	
9.75955E+00	4.45873	
9.77166E+00	4.45779	
9.78961E+00	4.4564	
9.81591E+00	4.45436	
9.82874E+00	4.45336	
9.83470E+00	4.4529	
9.84899E+00	4.45179	
9.87667E+00	4.44965	
9.88761E+00	4.4488	
9.88949E+00	4.44865	
9.90751E+00	4.44726	
9.92775E+00	4.44569	
9.94054E+00	4.4447	
9.97027E+00	4.44239	
9.97592E+00	4.44196	
1.00000E+01	4.44009	
1.00259E+01	4.43858	
1.00388E+01	4.43724	
1.00518E+01	4.4359	
1.00958E+01	4.42792	
1.01111E+01	4.42515	
1.01379E+01	4.42027	
1.01411E+01	4.4197	
1.01649E+01	4.41539	
1.01666E+01	4.41507	
1.01673E+01	4.41495	
1.02171E+01	4.40592	
1.02305E+01	4.40348	
1.02411E+01	4.40172	
1.02431E+01	4.40139	
1.02660E+01	4.39758	
1.03108E+01	4.39015	
1.03119E+01	4.38996	
1.03133E+01	4.38972	
1.03330E+01	4.38645	
1.03549E+01	4.38282	
1.03764E+01	4.37925	
1.03856E+01	4.37772	
1.03952E+01	4.37612	
1.04330E+01	4.36984	
1.04342E+01	4.36964	
1.04562E+01	4.36598	
1.04851E+01	4.36119	
1.04881E+01	4.36069	
1.05049E+01	4.35789	
1.05328E+01	4.35326	
1.05668E+01	4.34762	
1.05757E+01	4.34614	
1.06037E+01	4.34148	
1.06151E+01	4.3396	
1.06203E+01	4.33874	
1.06361E+01	4.33611	
1.06462E+01	4.33443	
1.06468E+01	4.33433	
1.06632E+01	4.33188	
1.07053E+01	4.32558	
1.07098E+01	4.3249	
1.07410E+01	4.32023	
1.07593E+01	4.31771	
1.07630E+01	4.3172	
1.07861E+01	4.31403	
1.07894E+01	4.31358	
1.08222E+01	4.30906	
1.08420E+01	4.30634	
1.08697E+01	4.30254	
1.08857E+01	4.30034	
1.08925E+01	4.29941	
1.08963E+01	4.29889	
1.09287E+01	4.29444	
1.09334E+01	4.2938	
1.09619E+01	4.28988	
1.09701E+01	4.28876	
1.09778E+01	4.28781	
1.10000E+01	4.28506	
1.10625E+01	4.27549	
1.10918E+01	4.27101	
1.11203E+01	4.26665	
1.11211E+01	4.26652	
1.11552E+01	4.2613	
1.11760E+01	4.25811	
1.11872E+01	4.2564	
1.12114E+01	4.25271	
1.12275E+01	4.25023	
1.12517E+01	4.24654	
1.12984E+01	4.23938	
1.13126E+01	4.23722	
1.13137E+01	4.23704	
1.13211E+01	4.236	
1.13494E+01	4.23199	
1.13635E+01	4.23	
1.13851E+01	4.22694	
1.14059E+01	4.22399	
1.14219E+01	4.22172	
1.14722E+01	4.21461	
1.14755E+01	4.21414	
1.14802E+01	4.21348	
1.14891E+01	4.21222	
1.15000E+01	4.21067	
1.15411E+01	4.20486	
1.15542E+01	4.203	
1.15755E+01	4.2002	
1.15985E+01	4.19718	
1.16010E+01	4.19684	
1.16147E+01	4.19503	
1.16340E+01	4.1925	
1.16487E+01	4.19057	
1.16518E+01	4.19016	
1.17131E+01	4.1821	
1.17156E+01	4.18177	
1.17500E+01	4.17724	
1.17739E+01	4.1741	
1.17786E+01	4.17348	
1.17803E+01	4.17325	
1.17867E+01	4.17241	
1.17982E+01	4.17091	
1.18058E+01	4.1699	
1.18352E+01	4.16603	
1.18495E+01	4.16416	
1.18629E+01	4.16251	
1.18750E+01	4.16101	
1.18864E+01	4.1596	
1.18941E+01	4.15865	
1.19375E+01	4.15329	
1.19543E+01	4.15122	
1.19620E+01	4.15026	
1.19646E+01	4.14994	
1.19647E+01	4.14993	
1.19688E+01	4.14943	
1.19724E+01	4.14899	
1.19844E+01	4.1475	
1.19883E+01	4.14702	
1.19912E+01	4.14666	
1.19956E+01	4.14612	
1.20000E+01	4.14558	
1.20122E+01	4.1436	
1.20240E+01	4.14168	
1.20355E+01	4.13982	
1.20466E+01	4.13802	
1.20488E+01	4.13765	
1.20573E+01	4.13627	
1.20677E+01	4.13458	
1.20702E+01	4.13419	
1.20778E+01	4.13295	
1.20923E+01	4.13059	
1.21062E+01	4.12834	
1.21194E+01	4.1262	
1.21289E+01	4.12466	
1.21320E+01	4.12415	
1.21342E+01	4.12379	
1.21440E+01	4.1222	
1.21555E+01	4.12034	
1.21664E+01	4.11857	
1.21693E+01	4.1181	
1.21768E+01	4.11687	
1.21902E+01	4.11471	
1.21942E+01	4.11405	
1.22027E+01	4.11268	
1.22120E+01	4.11117	
1.22144E+01	4.11077	
1.22254E+01	4.10899	
1.22257E+01	4.10895	
1.22357E+01	4.10732	
1.22501E+01	4.10499	
1.22630E+01	4.1029	
1.22643E+01	4.10268	
1.22748E+01	4.10098	
1.22888E+01	4.09871	
1.23015E+01	4.09665	
1.23081E+01	4.09559	
1.23126E+01	4.09485	
1.23269E+01	4.09254	
1.23274E+01	4.09246	
1.23348E+01	4.09125	
1.23370E+01	4.09089	
1.23410E+01	4.09025	
1.23487E+01	4.08899	
1.23630E+01	4.08667	
1.23728E+01	4.08509	
1.23843E+01	4.08323	
1.23845E+01	4.08318	
1.23904E+01	4.08223	
1.23966E+01	4.081	
1.24053E+01	4.07927	
1.24191E+01	4.07655	
1.24311E+01	4.07416	
1.24358E+01	4.07322	
1.24401E+01	4.07237	
1.24505E+01	4.0707	
1.24616E+01	4.06892	
1.24633E+01	4.06864	
1.24673E+01	4.068	
1.24715E+01	4.06734	
1.24718E+01	4.06729	
1.24781E+01	4.0663	
1.24795E+01	4.06608	
1.24875E+01	4.06483	
1.24900E+01	4.06444	
1.24930E+01	4.06397	
1.24957E+01	4.06355	
1.25060E+01	4.06193	
1.25080E+01	4.06161	
1.25125E+01	4.06092	
1.25147E+01	4.06058	
1.25242E+01	4.05909	
1.25243E+01	4.05907	
1.25315E+01	4.05794	
1.25387E+01	4.05682	
1.25424E+01	4.05624	
1.25532E+01	4.05455	
1.25672E+01	4.05236	
1.25739E+01	4.05131	
1.25807E+01	4.05025	
1.25811E+01	4.05018	
1.25938E+01	4.0482	
1.26065E+01	4.04621	
1.26126E+01	4.04525	
1.26156E+01	4.04478	
1.26188E+01	4.04429	
1.26264E+01	4.0431	
1.26307E+01	4.04242	
1.26335E+01	4.04199	
1.26478E+01	4.03974	
1.26579E+01	4.03816	
1.26642E+01	4.03717	
1.26662E+01	4.03687	
1.26798E+01	4.03474	
1.26852E+01	4.03389	
1.26948E+01	4.0324	
1.27007E+01	4.03147	
1.27049E+01	4.03081	
1.27089E+01	4.03019	
1.27225E+01	4.02806	
1.27233E+01	4.02793	
1.27354E+01	4.02605	
1.27406E+01	4.02522	
1.27424E+01	4.02494	
1.27434E+01	4.02479	
1.27477E+01	4.02412	
1.27569E+01	4.02269	
1.27635E+01	4.02165	
1.27755E+01	4.01977	
1.27782E+01	4.01934	
1.27794E+01	4.01916	
1.27921E+01	4.01718	
1.27936E+01	4.01694	
1.27997E+01	4.016	
1.28051E+01	4.01514	
1.28173E+01	4.01324	
1.28182E+01	4.01309	
1.28342E+01	4.01059	
1.28351E+01	4.01046	
1.28402E+01	4.00965	
1.28494E+01	4.00821	
1.28557E+01	4.00724	
1.28602E+01	4.00653	
1.28634E+01	4.00603	
1.28777E+01	4.0038	
1.28799E+01	4.00344	
1.28950E+01	4.0011	
1.29001E+01	4.00029	
1.29081E+01	3.99905	
1.29126E+01	3.99834	
1.29175E+01	3.99757	
1.29222E+01	3.99684	
1.29249E+01	3.99641	
1.29278E+01	3.99596	
1.29343E+01	3.99495	
1.29344E+01	3.99493	
1.29507E+01	3.99238	
1.29566E+01	3.99147	
1.29570E+01	3.99141	
1.29677E+01	3.98974	
1.29723E+01	3.98901	
1.29741E+01	3.98873	
1.29771E+01	3.98826	
1.29792E+01	3.98794	
1.29908E+01	3.98617	
1.29931E+01	3.98582	
1.30000E+01	3.98476	
1.30233E+01	3.98135	
1.30312E+01	3.98019	
