E(MeV)	"GA-71(N,TOT)"
1.74833E-03	7.78407
1.75694E-03	7.71922
1.76269E-03	7.67601
1.77034E-03	7.61842
1.77800E-03	7.56086
1.77800E-03	7.56086
1.78566E-03	7.51106
1.79332E-03	7.4613
1.80097E-03	7.41157
1.80863E-03	7.36187
1.81437E-03	7.32463
1.82012E-03	7.28742
1.82515E-03	7.25484
1.82893E-03	7.23043
1.83253E-03	7.20719
1.83604E-03	7.18456
1.83955E-03	7.16198
1.84189E-03	7.14697
1.84423E-03	7.132
1.84599E-03	7.12081
1.84774E-03	7.10966
1.84942E-03	7.09907
1.85043E-03	7.09269
1.85145E-03	7.08635
1.85246E-03	7.08005
1.85348E-03	7.07379
1.85424E-03	7.06914
1.85500E-03	7.06453
1.85576E-03	7.05997
1.85652E-03	7.05547
1.85728E-03	7.05107
1.85777E-03	7.04823
1.85827E-03	7.04543
1.85877E-03	7.0427
1.85927E-03	7.04003
1.85977E-03	7.03746
1.86014E-03	7.03559
1.86052E-03	7.0338
1.86089E-03	7.03209
1.86117E-03	7.03088
1.86149E-03	7.0296
1.86180E-03	7.02842
1.86211E-03	7.02734
1.86242E-03	7.0264
1.86266E-03	7.0258
1.86289E-03	7.0253
1.86295E-03	7.0252
1.86312E-03	7.02501
1.86336E-03	7.02489
1.86351E-03	7.02491
1.86370E-03	7.02503
1.86389E-03	7.02531
1.86407E-03	7.02575
1.86426E-03	7.0264
1.86440E-03	7.02704
1.86454E-03	7.02786
1.86468E-03	7.02888
1.86482E-03	7.03015
1.86492E-03	7.03117
1.86505E-03	7.03285
1.86515E-03	7.0345
1.86526E-03	7.03647
1.86533E-03	7.03799
1.86540E-03	7.03972
1.86547E-03	7.04167
1.86554E-03	7.04388
1.86561E-03	7.0464
1.86568E-03	7.04926
1.86575E-03	7.05254
1.86582E-03	7.05627
1.86587E-03	7.05942
1.86592E-03	7.06291
1.86597E-03	7.06677
1.86603E-03	7.07104
1.86608E-03	7.07578
1.86613E-03	7.08102
1.86618E-03	7.0866
1.86623E-03	7.09276
1.86628E-03	7.09955
1.86632E-03	7.10473
1.86634E-03	7.10735
1.86639E-03	7.11666
1.86644E-03	7.12679
1.86649E-03	7.13784
1.86654E-03	7.14987
1.86659E-03	7.16299
1.86664E-03	7.17729
1.86669E-03	7.19286
1.86674E-03	7.20981
1.86679E-03	7.22825
1.86684E-03	7.24829
1.86689E-03	7.27007
1.86694E-03	7.29369
1.86700E-03	7.32343
1.86706E-03	7.35602
1.86712E-03	7.39167
1.86718E-03	7.4306
1.86724E-03	7.47304
1.86729E-03	7.51921
1.86732E-03	7.53924
1.86735E-03	7.57128
1.86741E-03	7.62881
1.86747E-03	7.69074
1.86753E-03	7.75724
1.86757E-03	7.80421
1.86763E-03	7.88136
1.86769E-03	7.96393
1.86775E-03	8.05207
1.86781E-03	8.14592
1.86787E-03	8.24559
1.86793E-03	8.35112
1.86799E-03	8.46255
1.86807E-03	8.62644
1.86814E-03	8.77124
1.86818E-03	8.85546
1.86824E-03	8.97858
1.86833E-03	9.20024
1.86842E-03	9.43306
1.86854E-03	9.73388
1.86873E-03	10.2579
1.86903E-03	11.0883
1.86918E-03	11.4802
1.86931E-03	11.7954
1.86942E-03	12.035
1.86952E-03	12.2309
1.86954E-03	12.2576
1.86964E-03	12.401
1.86975E-03	12.5311
1.86984E-03	12.6013
1.86993E-03	12.6426
1.86998E-03	12.6506
1.87000E-03	12.6522
1.87008E-03	12.6364
1.87017E-03	12.5899
1.87026E-03	12.51
1.87038E-03	12.3723
1.87048E-03	12.2187
1.87049E-03	12.1961
1.87057E-03	12.0448
1.87068E-03	11.8217
1.87079E-03	11.5435
1.87092E-03	11.2054
1.87109E-03	10.7442
1.87141E-03	9.85592
1.87154E-03	9.51314
1.87165E-03	9.22397
1.87174E-03	9.00416
1.87184E-03	8.78541
1.87187E-03	8.7094
1.87192E-03	8.61062
1.87200E-03	8.44829
1.87208E-03	8.29671
1.87216E-03	8.15593
1.87222E-03	8.06804
1.87228E-03	7.97333
1.87233E-03	7.8981
1.87239E-03	7.82706
1.87244E-03	7.76007
1.87249E-03	7.69705
1.87254E-03	7.63784
1.87260E-03	7.5823
1.87265E-03	7.53027
1.87270E-03	7.48161
1.87274E-03	7.44459
1.87275E-03	7.43671
1.87281E-03	7.39733
1.87286E-03	7.36211
1.87291E-03	7.32942
1.87296E-03	7.29911
1.87301E-03	7.27105
1.87306E-03	7.24509
1.87311E-03	7.22111
1.87316E-03	7.19897
1.87321E-03	7.17854
1.87326E-03	7.15971
1.87331E-03	7.14236
1.87336E-03	7.12637
1.87342E-03	7.11166
1.87347E-03	7.09811
1.87352E-03	7.08563
1.87357E-03	7.07415
1.87362E-03	7.06356
1.87366E-03	7.05452
1.87371E-03	7.04614
1.87376E-03	7.03835
1.87380E-03	7.03111
1.87385E-03	7.02437
1.87390E-03	7.01808
1.87396E-03	7.01035
1.87402E-03	7.00329
1.87409E-03	6.99681
1.87412E-03	6.99382
1.87415E-03	6.9913
1.87421E-03	6.98669
1.87427E-03	6.9825
1.87434E-03	6.97865
1.87440E-03	6.97512
1.87446E-03	6.97187
1.87452E-03	6.96885
1.87462E-03	6.96472
1.87470E-03	6.96129
1.87479E-03	6.95814
1.87487E-03	6.95522
1.87496E-03	6.95251
1.87509E-03	6.94876
1.87522E-03	6.94532
1.87534E-03	6.94212
1.87547E-03	6.93913
1.87564E-03	6.9354
1.87582E-03	6.93191
1.87599E-03	6.92861
1.87614E-03	6.92575
1.87638E-03	6.92168
1.87661E-03	6.91781
1.87685E-03	6.91412
1.87708E-03	6.91057
1.87731E-03	6.90715
1.87755E-03	6.90383
1.87786E-03	6.89955
1.87817E-03	6.8954
1.87848E-03	6.89137
1.87886E-03	6.88665
1.87923E-03	6.88204
1.87961E-03	6.87754
1.87998E-03	6.87311
1.88048E-03	6.86731
1.88098E-03	6.86161
1.88148E-03	6.85599
1.88198E-03	6.85043
1.88247E-03	6.84494
1.88310E-03	6.83814
1.88372E-03	6.8314
1.88466E-03	6.8214
1.88559E-03	6.81149
1.88653E-03	6.80166
1.88747E-03	6.79189
1.88855E-03	6.78067
1.88963E-03	6.76951
1.89071E-03	6.75841
1.89101E-03	6.75535
1.89179E-03	6.744
1.89288E-03	6.72834
1.89396E-03	6.71274
1.89504E-03	6.6972
1.89612E-03	6.68172
1.89721E-03	6.6662
1.89830E-03	6.65075
1.89939E-03	6.63538
1.89943E-03	6.63485
1.90048E-03	6.6145
1.90157E-03	6.59352
1.90266E-03	6.57265
1.90375E-03	6.55192
1.90457E-03	6.53647
1.90484E-03	6.53135
1.90559E-03	6.51179
1.90635E-03	6.49234
1.90710E-03	6.47299
1.90785E-03	6.45378
1.90860E-03	6.4347
1.90935E-03	6.41578
1.90965E-03	6.40829
1.91010E-03	6.39201
1.91086E-03	6.36509
1.91165E-03	6.3371
1.91217E-03	6.31861
1.91270E-03	6.30028
1.91322E-03	6.28214
1.91371E-03	6.26548
1.91375E-03	6.26371
1.91428E-03	6.2392
1.91480E-03	6.21495
1.91525E-03	6.19441
1.91582E-03	6.16908
1.91582E-03	6.16908
1.91638E-03	6.13707
1.91676E-03	6.11602
1.91713E-03	6.09523
1.91751E-03	6.07475
1.91762E-03	6.0687
1.91788E-03	6.05064
1.91824E-03	6.02647
1.91858E-03	6.00393
1.91892E-03	5.98177
1.91912E-03	5.9685
1.91926E-03	5.95758
1.91959E-03	5.93001
1.91993E-03	5.90299
1.92027E-03	5.87661
1.92059E-03	5.85238
1.92061E-03	5.85047
1.92090E-03	5.82164
1.92114E-03	5.798
1.92139E-03	5.77492
1.92163E-03	5.75245
1.92188E-03	5.73067
1.92202E-03	5.71856
1.92212E-03	5.70657
1.92237E-03	5.67911
1.92261E-03	5.65266
1.92283E-03	5.63022
1.92301E-03	5.61155
1.92311E-03	5.60264
1.92320E-03	5.59051
1.92339E-03	5.56724
1.92358E-03	5.54506
1.92377E-03	5.52413
1.92395E-03	5.50462
1.92414E-03	5.48674
1.92424E-03	5.47869
1.92431E-03	5.47001
1.92446E-03	5.45412
1.92461E-03	5.4398
1.92476E-03	5.42727
1.92491E-03	5.41681
1.92506E-03	5.40876
1.92521E-03	5.40353
1.92533E-03	5.40179
1.92544E-03	5.40222
1.92557E-03	5.4057
1.92569E-03	5.41295
1.92574E-03	5.41706
1.92579E-03	5.42402
1.92588E-03	5.44065
1.92598E-03	5.46061
1.92600E-03	5.46679
1.92607E-03	5.49073
1.92617E-03	5.52752
1.92626E-03	5.56948
1.92627E-03	5.57066
1.92636E-03	5.63048
1.92645E-03	5.69881
1.92646E-03	5.70631
1.92654E-03	5.77592
1.92659E-03	5.83661
1.92662E-03	5.86559
1.92670E-03	5.97324
1.92673E-03	6.00881
1.92678E-03	6.10226
1.92684E-03	6.19751
1.92685E-03	6.21548
1.92689E-03	6.30907
1.92695E-03	6.42856
1.92696E-03	6.45747
1.92700E-03	6.56656
1.92706E-03	6.71475
1.92707E-03	6.75846
1.92711E-03	6.88221
1.92716E-03	7.02976
1.92717E-03	7.06517
1.92722E-03	7.27041
1.92724E-03	7.34716
1.92728E-03	7.49713
1.92733E-03	7.71541
1.92733E-03	7.74265
1.92739E-03	8.05491
1.92741E-03	8.14377
1.92746E-03	8.40212
1.92750E-03	8.63756
1.92752E-03	8.78416
1.92758E-03	9.20304
1.92758E-03	9.20312
1.92764E-03	9.67623
1.92767E-03	9.85482
1.92770E-03	10.192
1.92774E-03	10.4915
1.92777E-03	10.7583
1.92781E-03	11.1447
1.92783E-03	11.3798
1.92787E-03	11.8657
1.92789E-03	12.0596
1.92794E-03	12.6595
1.92795E-03	12.801
1.92801E-03	13.533
1.92803E-03	13.789
1.92805E-03	14.1598
1.92810E-03	14.7727
1.92813E-03	15.2898
1.92816E-03	15.8393
1.92820E-03	16.5308
1.92823E-03	16.9975
1.92828E-03	17.8886
1.92830E-03	18.2513
1.92835E-03	19.3681
1.92837E-03	19.6043
1.92843E-03	20.9742
1.92843E-03	21.0592
1.92850E-03	22.6231
1.92851E-03	22.7121
1.92858E-03	24.5839
1.92859E-03	24.7802
1.92866E-03	26.5891
1.92867E-03	26.9043
1.92872E-03	28.5709
1.92877E-03	29.9676
1.92879E-03	30.655
1.92888E-03	33.2903
1.92890E-03	33.9957
1.92900E-03	37.5399
1.92900E-03	37.5661
1.92911E-03	41.37
1.92914E-03	42.6414
1.92921E-03	45.3624
1.92934E-03	50.3381
1.92936E-03	51.2624
1.92955E-03	58.9212
1.92965E-03	63.4135
1.92983E-03	70.7486
1.92983E-03	70.7489
1.92998E-03	76.2497
1.92998E-03	76.25
1.93010E-03	80.6432
1.93012E-03	81.247
1.93018E-03	83.1173
1.93024E-03	84.9002
1.93030E-03	86.5313
1.93035E-03	87.7428
1.93042E-03	89.3607
1.93046E-03	90.0994
1.93053E-03	91.2595
1.93059E-03	92.1544
1.93063E-03	92.663
1.93070E-03	93.3533
1.93070E-03	93.3631
1.93081E-03	93.8817
1.93082E-03	93.8864
1.93091E-03	93.7733
1.93094E-03	93.6532
1.93101E-03	93.1855
1.93105E-03	92.8217
1.93114E-03	91.7499
1.93116E-03	91.4744
1.93124E-03	90.1482
1.93127E-03	89.4316
1.93134E-03	87.8823
1.93140E-03	86.5652
1.93146E-03	85.0114
1.93154E-03	82.6136
1.93158E-03	81.5399
1.93170E-03	77.6877
1.93171E-03	77.2769
1.93188E-03	71.3679
1.93197E-03	67.9251
1.93221E-03	59.0869
1.93222E-03	58.923
1.93236E-03	53.7633
1.93241E-03	51.7522
1.93246E-03	50.3186
1.93256E-03	46.8638
1.93256E-03	46.6134
1.93266E-03	43.4851
1.93271E-03	41.8373
1.93274E-03	41.0493
1.93282E-03	38.7343
1.93283E-03	38.5186
1.93290E-03	36.5609
1.93294E-03	35.4506
1.93296E-03	34.9711
1.93303E-03	33.2797
1.93305E-03	32.6359
1.93309E-03	31.6808
1.93316E-03	30.1532
1.93317E-03	30.0705
1.93323E-03	28.7467
1.93328E-03	27.7585
1.93330E-03	27.4032
1.93336E-03	26.1562
1.93339E-03	25.6832
1.93343E-03	24.9935
1.93349E-03	24.0754
1.93351E-03	23.7167
1.93356E-03	23.0491
1.93360E-03	22.399
1.93362E-03	22.094
1.93369E-03	21.2038
1.93376E-03	20.3928
1.93378E-03	20.1298
1.93383E-03	19.6464
1.93389E-03	18.9413
1.93392E-03	18.7126
1.93396E-03	18.3009
1.93403E-03	17.7006
1.93405E-03	17.5058
1.93410E-03	17.1561
1.93417E-03	16.646
1.93419E-03	16.48
1.93421E-03	16.3
1.93427E-03	15.948
1.93432E-03	15.6034
1.93432E-03	15.5977
1.93438E-03	15.301
1.93443E-03	15.0056
1.93446E-03	14.851
1.93449E-03	14.7302
1.93454E-03	14.4764
1.93460E-03	14.2161
1.93462E-03	14.1165
1.93471E-03	13.7931
1.93474E-03	13.6738
1.93479E-03	13.5025
1.93487E-03	13.2342
1.93494E-03	12.9999
1.93495E-03	12.9766
1.93503E-03	12.7574
1.93513E-03	12.5144
1.93515E-03	12.457
1.93522E-03	12.2898
1.93532E-03	12.0788
1.93537E-03	11.9709
1.93542E-03	11.8867
1.93552E-03	11.7141
1.93562E-03	11.5452
1.93564E-03	11.5057
1.93572E-03	11.3971
1.93582E-03	11.2574
1.93591E-03	11.1265
1.93591E-03	11.1208
1.93605E-03	10.9639
1.93615E-03	10.8373
1.93618E-03	10.8102
1.93628E-03	10.7068
1.93641E-03	10.582
1.93653E-03	10.4591
1.93653E-03	10.4591
1.93670E-03	10.3202
1.93687E-03	10.1838
1.93690E-03	10.1614
1.93704E-03	10.0669
1.93721E-03	9.9553
1.93738E-03	9.84529
1.93746E-03	9.79101
1.93757E-03	9.73588
1.93778E-03	9.62735
1.93798E-03	9.52037
1.93803E-03	9.49637
1.93819E-03	9.42928
1.93840E-03	9.34364
1.93860E-03	9.25905
1.93881E-03	9.17538
1.93882E-03	9.17161
1.93902E-03	9.10809
1.93925E-03	9.03335
1.93951E-03	8.95063
1.93972E-03	8.88635
1.93978E-03	8.87208
1.94004E-03	8.80632
1.94030E-03	8.74127
1.94057E-03	8.67685
1.94062E-03	8.66316
1.94083E-03	8.62232
1.94109E-03	8.57084
1.94139E-03	8.51254
1.94173E-03	8.44757
1.94175E-03	8.44399
1.94207E-03	8.3945
1.94241E-03	8.3426
1.94275E-03	8.29114
1.94288E-03	8.27128
1.94308E-03	8.24614
1.94342E-03	8.20536
1.94376E-03	8.16488
1.94415E-03	8.11802
1.94446E-03	8.08258
1.94461E-03	8.06918
1.94506E-03	8.02935
1.94551E-03	7.98986
1.94596E-03	7.95066
1.94641E-03	7.91173
1.94686E-03	7.87302
1.94694E-03	7.86661
1.94731E-03	7.84331
1.94784E-03	7.81093
1.94844E-03	7.77419
1.94904E-03	7.7377
1.94964E-03	7.70143
1.94994E-03	7.68339
1.95024E-03	7.66993
1.95084E-03	7.64318
1.95145E-03	7.61658
1.95205E-03	7.59011
1.95272E-03	7.56047
1.95295E-03	7.55064
1.95348E-03	7.53358
1.95423E-03	7.50936
1.95498E-03	7.48525
1.95573E-03	7.46126
1.95648E-03	7.43736
1.95723E-03	7.41355
1.95746E-03	7.40644
1.95836E-03	7.38612
1.95947E-03	7.36131
1.96058E-03	7.33662
1.96168E-03	7.31203
1.96279E-03	7.28753
1.96362E-03	7.26926
1.96390E-03	7.26497
1.96501E-03	7.24803
1.96611E-03	7.23115
1.96775E-03	7.20631
1.96933E-03	7.18236
1.97092E-03	7.15848
1.97250E-03	7.13466
1.97303E-03	7.12674
1.97408E-03	7.11574
1.97567E-03	7.09929
1.97778E-03	7.07742
1.97989E-03	7.05561
1.98200E-03	7.03385
1.98411E-03	7.01213
1.98622E-03	6.99046
1.98675E-03	6.98659
1.98939E-03	6.9673
1.99202E-03	6.94805
1.99466E-03	6.92883
1.99838E-03	6.90184
2.00209E-03	6.87489
2.00590E-03	6.84726
2.00813E-03	6.83111
2.00991E-03	6.82141
2.01393E-03	6.7996
2.01794E-03	6.77782
2.02329E-03	6.7488
2.02864E-03	6.71981
2.03667E-03	6.67637
2.04380E-03	6.63779
2.05093E-03	6.59923
2.05807E-03	6.56421
2.06520E-03	6.52921
2.07234E-03	6.49422
2.08304E-03	6.44177
2.09374E-03	6.38934
2.10444E-03	6.33695
2.11514E-03	6.28457
2.12584E-03	6.23223
2.13654E-03	6.17991
2.14368E-03	6.14506
2.14724E-03	6.12465
2.15794E-03	6.06346
2.16508E-03	6.02269
2.17221E-03	5.98194
2.17935E-03	5.94121
2.18648E-03	5.90051
2.19361E-03	5.85216
2.20075E-03	5.80385
2.20788E-03	5.75557
2.21502E-03	5.70734
2.22215E-03	5.6501
2.22928E-03	5.59292
2.23463E-03	5.55007
2.23999E-03	5.50727
2.24534E-03	5.45593
2.25069E-03	5.40465
2.25604E-03	5.35342
2.26139E-03	5.30227
2.26674E-03	5.24163
2.27075E-03	5.19621
2.27476E-03	5.15086
2.27744E-03	5.12067
2.27878E-03	5.10284
2.28279E-03	5.04943
2.28680E-03	4.99612
2.29081E-03	4.94291
2.29349E-03	4.90752
2.29483E-03	4.88697
2.29884E-03	4.82545
2.30152E-03	4.78453
2.30419E-03	4.74368
2.30820E-03	4.67449
2.31088E-03	4.6285
2.31355E-03	4.58263
2.31489E-03	4.55976
2.31623E-03	4.53391
2.31890E-03	4.48237
2.32158E-03	4.431
2.32426E-03	4.37983
2.32559E-03	4.35436
2.32693E-03	4.32619
2.32961E-03	4.27013
2.33161E-03	4.22828
2.33362E-03	4.18663
2.33563E-03	4.14519
2.33752E-03	4.10628
2.33936E-03	4.06875
2.34120E-03	4.03148
2.34304E-03	3.99451
2.34488E-03	3.95786
2.34668E-03	3.92226
2.34842E-03	3.88837
2.35016E-03	3.86183
2.35190E-03	3.8358
2.35306E-03	3.81883
2.35364E-03	3.81349
2.35538E-03	3.79816
2.35649E-03	3.78882
2.35702E-03	3.7877
2.35865E-03	3.78501
2.35872E-03	3.78493
2.35975E-03	3.78905
2.35984E-03	3.78945
2.36084E-03	3.80164
2.36193E-03	3.81541
2.36251E-03	3.82302
2.36302E-03	3.83585
2.36412E-03	3.86384
2.36429E-03	3.86855
2.36545E-03	3.91424
2.36608E-03	3.93944
2.36679E-03	3.97858
2.36742E-03	4.01338
2.36768E-03	4.03247
2.36858E-03	4.0968
2.36875E-03	4.10983
2.36947E-03	4.17563
2.37009E-03	4.23385
2.37036E-03	4.26516
2.37125E-03	4.37054
2.37143E-03	4.39187
2.37232E-03	4.51997
2.37232E-03	4.51997
2.37321E-03	4.67007
2.37339E-03	4.70485
2.37410E-03	4.84518
2.37410E-03	4.84518
2.37482E-03	5.00764
2.37491E-03	5.0281
2.37553E-03	5.19157
2.37571E-03	5.23862
2.37624E-03	5.39986
2.37651E-03	5.48105
2.37696E-03	5.63583
2.37731E-03	5.76062
2.37783E-03	5.96606
2.37812E-03	6.08316
2.37870E-03	6.34708
2.37872E-03	6.35731
2.37928E-03	6.64091
2.37932E-03	6.66373
2.37986E-03	6.96811
2.37992E-03	7.00637
2.38044E-03	7.33312
2.38052E-03	7.39026
2.38102E-03	7.73828
2.38104E-03	7.75737
2.38156E-03	8.16353
2.38160E-03	8.19441
2.38208E-03	8.61372
2.38228E-03	8.8066
2.38259E-03	9.11285
2.38296E-03	9.50389
2.38311E-03	9.66711
2.38363E-03	10.2837
2.38364E-03	10.3014
2.38410E-03	10.9064
2.38415E-03	10.972
2.38455E-03	11.575
2.38466E-03	11.7414
2.38501E-03	12.304
2.38504E-03	12.3554
2.38541E-03	13.0232
2.38542E-03	13.0404
2.38579E-03	13.7511
2.38598E-03	14.1655
2.38616E-03	14.5443
2.38654E-03	15.4097
2.38654E-03	15.4322
2.38691E-03	16.3573
2.38692E-03	16.3819
2.38728E-03	17.3955
2.38729E-03	17.4226
2.38766E-03	18.5352
2.38767E-03	18.5652
2.38804E-03	19.8271
2.38809E-03	19.9779
2.38839E-03	21.1187
2.38851E-03	21.5907
2.38880E-03	22.7713
2.38887E-03	23.0892
2.38909E-03	24.0468
2.38919E-03	24.5631
2.38937E-03	25.4266
2.38951E-03	26.1723
2.38966E-03	26.9207
2.38983E-03	27.9319
2.38994E-03	28.5407
2.39016E-03	29.8759
2.39032E-03	30.8809
2.39048E-03	31.9784
2.39057E-03	32.5904
2.39080E-03	34.3002
2.39082E-03	34.4323
2.39107E-03	36.4203
2.39108E-03	36.5732
2.39131E-03	38.568
2.39137E-03	39.0643
2.39156E-03	40.8903
2.39165E-03	41.7862
2.39181E-03	43.4043
2.39194E-03	44.7604
2.39205E-03	45.9269
2.39222E-03	48.0481
2.39237E-03	49.751
2.39251E-03	51.6381
2.39269E-03	54.0052
2.39280E-03	55.5538
2.39290E-03	57.1079
2.39308E-03	59.8861
2.39312E-03	60.4442
2.39333E-03	64.0371
2.39343E-03	65.8058
2.39354E-03	67.905
2.39378E-03	72.4714
2.39383E-03	73.5289
2.39401E-03	77.3986
2.39410E-03	79.3391
2.39424E-03	82.7378
2.39436E-03	85.7197
2.39447E-03	88.5178
2.39463E-03	92.7262
2.39470E-03	94.7724
2.39490E-03	100.417
2.39502E-03	104.343
2.39517E-03	108.843
2.39529E-03	113.14
2.39543E-03	118.064
2.39556E-03	122.754
2.39570E-03	128.127
2.39583E-03	133.229
2.39597E-03	139.071
2.39601E-03	140.649
2.39624E-03	150.933
2.39636E-03	156.885
2.39650E-03	163.706
2.39666E-03	171.452
2.39677E-03	177.387
2.39705E-03	192.536
2.39713E-03	196.943
2.39749E-03	217.802
2.39754E-03	221.1
2.39814E-03	257.956
2.39835E-03	270.829
2.39875E-03	295.693
2.39876E-03	296.204
2.39904E-03	311.969
2.39906E-03	313.236
2.39931E-03	326.412
2.39937E-03	329.173
2.39959E-03	339.131
2.39970E-03	343.802
2.39987E-03	350.096
2.39994E-03	352.825
2.40014E-03	358.668
2.40019E-03	359.946
2.40041E-03	364.536
2.40043E-03	365.008
2.40050E-03	365.803
2.40067E-03	367.832
2.40073E-03	368.025
2.40093E-03	368.592
2.40096E-03	368.36
2.40120E-03	366.787
2.40121E-03	366.661
2.40143E-03	363.133
2.40150E-03	361.94
2.40167E-03	357.64
2.40178E-03	354.667
2.40203E-03	346.514
2.40207E-03	345.17
2.40235E-03	333.795
2.40239E-03	332.159
2.40278E-03	314.089
2.40287E-03	309.549
2.40332E-03	286.818
2.40378E-03	262.65
2.40419E-03	241.314
2.40421E-03	240.435
2.40453E-03	224.645
2.40457E-03	222.895
2.40485E-03	209.71
2.40494E-03	205.601
2.40517E-03	195.675
2.40532E-03	189.585
2.40549E-03	182.585
2.40569E-03	174.908
2.40581E-03	170.449
2.40606E-03	161.561
2.40614E-03	159.255
2.40644E-03	149.486
2.40646E-03	148.966
2.40678E-03	139.636
2.40681E-03	138.602
2.40703E-03	132.904
2.40706E-03	131.957
2.40728E-03	126.698
2.40738E-03	124.075
2.40753E-03	120.871
2.40771E-03	116.876
2.40778E-03	115.412
2.40803E-03	110.298
2.40828E-03	105.618
2.40835E-03	104.284
2.40853E-03	101.221
2.40867E-03	98.7762
2.40878E-03	97.0903
2.40899E-03	93.7264
2.40906E-03	92.6937
2.40931E-03	89.0888
2.40935E-03	88.6138
2.40963E-03	84.8231
2.40963E-03	84.8231
2.40992E-03	81.3444
2.40999E-03	80.4766
2.41020E-03	78.0881
2.41035E-03	76.4993
2.41049E-03	75.0385
2.41070E-03	72.8531
2.41092E-03	70.8788
2.41124E-03	67.9258
2.41124E-03	67.9257
2.41159E-03	65.0179
2.41177E-03	63.5676
2.41195E-03	62.2734
2.41231E-03	59.6916
2.41231E-03	59.6916
2.41266E-03	57.3957
2.41290E-03	55.9067
2.41302E-03	55.1945
2.41338E-03	53.1645
2.41351E-03	52.4051
2.41391E-03	50.3776
2.41413E-03	49.2991
2.41433E-03	48.3748
2.41474E-03	46.5305
2.41475E-03	46.4946
2.41517E-03	44.8055
2.41536E-03	44.0524
2.41559E-03	43.2201
2.41601E-03	41.7187
2.41611E-03	41.3682
2.41664E-03	39.6767
2.41678E-03	39.2089
2.41726E-03	37.8294
2.41746E-03	37.2687
2.41784E-03	36.2776
2.41814E-03	35.5188
2.41842E-03	34.8508
2.41882E-03	33.9344
2.41900E-03	33.5446
2.41958E-03	32.3407
2.41983E-03	31.8232
2.42016E-03	31.2238
2.42074E-03	30.1729
2.42085E-03	29.9793
2.42132E-03	29.2143
2.42163E-03	28.71
2.42190E-03	28.3186
2.42253E-03	27.4069
2.42253E-03	27.4069
2.42315E-03	26.5847
2.42342E-03	26.233
2.42377E-03	25.8173
2.42440E-03	25.0912
2.42476E-03	24.6772
2.42534E-03	24.091
2.42609E-03	23.3264
2.42627E-03	23.1685
2.42690E-03	22.617
2.42743E-03	22.145
2.42770E-03	21.9365
2.42850E-03	21.3121
2.42877E-03	21.1043
2.42930E-03	20.7348
2.43011E-03	20.1816
2.43011E-03	20.1816
2.43091E-03	19.6877
2.43144E-03	19.3591
2.43211E-03	18.9899
2.43278E-03	18.6216
2.43332E-03	18.3597
2.43439E-03	17.8371
2.43456E-03	17.7502
2.43546E-03	17.3727
2.43653E-03	16.9206
2.43673E-03	16.836
2.43760E-03	16.5167
2.43863E-03	16.1368
2.43867E-03	16.1259
2.43974E-03	15.7792
2.44054E-03	15.5196
2.44081E-03	15.4437
2.44188E-03	15.1404
2.44308E-03	14.7997
2.44317E-03	14.7779
2.44446E-03	14.4615
2.44562E-03	14.1783
2.44576E-03	14.1498
2.44705E-03	13.875
2.44828E-03	13.6148
2.44834E-03	13.6024
2.44964E-03	13.3623
2.45093E-03	13.1225
2.45157E-03	13.0196
2.45356E-03	12.7046
2.45491E-03	12.4908
2.45557E-03	12.4029
2.45757E-03	12.1353
2.45880E-03	11.972
2.45958E-03	11.8829
2.46158E-03	11.654
2.46264E-03	11.5334
2.46359E-03	11.4399
2.46560E-03	11.242
2.46649E-03	11.1542
2.46760E-03	11.0604
2.46961E-03	10.8917
2.47095E-03	10.7794
2.47184E-03	10.7046
2.47362E-03	10.5784
2.47630E-03	10.3894
2.47719E-03	10.3264
2.47897E-03	10.2187
2.48165E-03	10.0574
2.48254E-03	10.0037
2.48432E-03	9.91067
2.48745E-03	9.74809
2.48789E-03	9.72489
2.49057E-03	9.60461
2.49369E-03	9.46444
2.49413E-03	9.44444
2.49681E-03	9.34309
2.49948E-03	9.24184
2.50305E-03	9.10696
2.50350E-03	9.0928
2.50751E-03	8.96546
2.51108E-03	8.8524
2.51152E-03	8.8405
2.51554E-03	8.73349
2.51955E-03	8.62658
2.52178E-03	8.56723
2.52356E-03	8.52741
2.52757E-03	8.43789
2.53159E-03	8.34843
2.53248E-03	8.32856
2.53426E-03	8.29569
2.53961E-03	8.19714
2.54496E-03	8.09867
2.54853E-03	8.03308
2.55031E-03	8.00608
2.55566E-03	7.92515
2.56102E-03	7.84427
2.56458E-03	7.79039
2.56637E-03	7.76796
2.57172E-03	7.70072
2.57707E-03	7.63352
2.58598E-03	7.52159
2.59312E-03	7.44673
2.60025E-03	7.37192
2.60739E-03	7.29715
2.61452E-03	7.22243
2.62165E-03	7.15605
2.62879E-03	7.08971
2.63592E-03	7.02342
2.64306E-03	6.95717
2.65019E-03	6.89097
2.65554E-03	6.84135
2.66089E-03	6.79176
2.66624E-03	6.74222
2.67159E-03	6.69271
2.67694E-03	6.64325
2.68051E-03	6.61032
2.68096E-03	6.60551
2.68497E-03	6.56233
2.68898E-03	6.51919
2.69299E-03	6.4761
2.69701E-03	6.43306
2.70102E-03	6.3901
2.70191E-03	6.38056
2.70370E-03	6.35701
2.70771E-03	6.30409
2.71038E-03	6.26888
2.71306E-03	6.23371
2.71572E-03	6.1988
2.71754E-03	6.17497
2.71837E-03	6.16141
2.72101E-03	6.1181
