E(MeV)	Hf-180	
1.81105E-03	6.13517	
1.81144E-03	6.06952	
1.81196E-03	5.97947	
1.81214E-03	5.94953	
1.81249E-03	5.8995	
1.81302E-03	5.82464	
1.81355E-03	5.74996	
1.81390E-03	5.70027	
1.81407E-03	5.67965	
1.81460E-03	5.61793	
1.81513E-03	5.55631	
1.81566E-03	5.4948	
1.81636E-03	5.42578	
1.81706E-03	5.3569	
1.81777E-03	5.28814	
1.81847E-03	5.22938	
1.81917E-03	5.17071	
1.81988E-03	5.11212	
1.82093E-03	5.03607	
1.82199E-03	4.96014	
1.82269E-03	4.90959	
1.82304E-03	4.88791	
1.82410E-03	4.82298	
1.82515E-03	4.75813	
1.82621E-03	4.69334	
1.82691E-03	4.65019	
1.82732E-03	4.62818	
1.82855E-03	4.56224	
1.83019E-03	4.4744	
1.83183E-03	4.38665	
1.83347E-03	4.30668	
1.83506E-03	4.22963	
1.83664E-03	4.15262	
1.83769E-03	4.10131	
1.83910E-03	4.03294	
1.83963E-03	4.00787	
1.84156E-03	3.91604	
1.84355E-03	3.82149	
1.84566E-03	3.72143	
1.84777E-03	3.62143	
1.84988E-03	3.52149	
1.85035E-03	3.49929	
1.85199E-03	3.41707	
1.85410E-03	3.31141	
1.85621E-03	3.20582	
1.85739E-03	3.1472	
1.85832E-03	3.0968	
1.86043E-03	2.98348	
1.86254E-03	2.87023	
1.86301E-03	2.84508	
1.86465E-03	2.75087	
1.86676E-03	2.62983	
1.86723E-03	2.60296	
1.86887E-03	2.50261	
1.87098E-03	2.37371	
1.87145E-03	2.3451	
1.87309E-03	2.23789	
1.87520E-03	2.10022	
1.87567E-03	2.06966	
1.87731E-03	1.95575	
1.87872E-03	1.85823	
1.87919E-03	1.82576	
1.88083E-03	1.70641	
1.88200E-03	1.62129	
1.88224E-03	1.60353	
1.88364E-03	1.49708	
1.88482E-03	1.4085	
1.88505E-03	1.39011	
1.88646E-03	1.27996	
1.88786E-03	1.17001	
1.88798E-03	1.16086	
1.88927E-03	1.05761	
1.89068E-03	0.945225	
1.89208E-03	0.833131	
1.89349E-03	0.721372	
1.89413E-03	0.670302	
1.89454E-03	0.638601	
1.89560E-03	0.557329	
1.89566E-03	0.552828	
1.89665E-03	0.478889	
1.89689E-03	0.461559	
1.89771E-03	0.403347	
1.89783E-03	0.39507	
1.89853E-03	0.347559	
1.89876E-03	0.332404	
1.89912E-03	0.309807	
1.89964E-03	0.277444	
1.89982E-03	0.267161	
1.90008E-03	0.25185	
1.90052E-03	0.227629	
1.90087E-03	0.209305	
1.90089E-03	0.208548	
1.90118E-03	0.194207	
1.90148E-03	0.180618	
1.90170E-03	0.170949	
1.90193E-03	0.161196	
1.90196E-03	0.159992	
1.90218E-03	0.151521	
1.90240E-03	0.143582	
1.90258E-03	0.137392	
1.90276E-03	0.131608	
1.90290E-03	0.127716	
1.90291E-03	0.127293	
1.90304E-03	0.123722	
1.90319E-03	0.120028	
1.90331E-03	0.117288	
1.90342E-03	0.114744	
1.90354E-03	0.112401	
1.90363E-03	0.110779	
1.90372E-03	0.109276	
1.90381E-03	0.107895	
1.90388E-03	0.106837	
1.90392E-03	0.106255	
1.90395E-03	0.105888	
1.90402E-03	0.105058	
1.90410E-03	0.104318	
1.90418E-03	0.103641	
1.90425E-03	0.103066	
1.90433E-03	0.102616	
1.90439E-03	0.102293	
1.90446E-03	0.10205	
1.90452E-03	0.101901	
1.90457E-03	0.10182	
1.90463E-03	0.101797	
1.90468E-03	0.101829	
1.90473E-03	0.101916	
1.90478E-03	0.102053	
1.90483E-03	0.10223	
1.90487E-03	0.10242	
1.90488E-03	0.102459	
1.90492E-03	0.102746	
1.90496E-03	0.103008	
1.90500E-03	0.103298	
1.90504E-03	0.103657	
1.90508E-03	0.10408	
1.90513E-03	0.104545	
1.90517E-03	0.105051	
1.90521E-03	0.1056	
1.90526E-03	0.106191	
1.90530E-03	0.106825	
1.90535E-03	0.107502	
1.90539E-03	0.108261	
1.90544E-03	0.109148	
1.90549E-03	0.110094	
1.90555E-03	0.11122	
1.90561E-03	0.112487	
1.90567E-03	0.113839	
1.90568E-03	0.114052	
1.90574E-03	0.115486	
1.90580E-03	0.117249	
1.90587E-03	0.119249	
1.90592E-03	0.120832	
1.90598E-03	0.122487	
1.90606E-03	0.125106	
1.90613E-03	0.127575	
1.90620E-03	0.130178	
1.90627E-03	0.132917	
1.90634E-03	0.135794	
1.90642E-03	0.139329	
1.90650E-03	0.143058	
1.90655E-03	0.145303	
1.90658E-03	0.147019	
1.90667E-03	0.151224	
1.90677E-03	0.156934	
1.90688E-03	0.162995	
1.90698E-03	0.169413	
1.90709E-03	0.176198	
1.90720E-03	0.184178	
1.90732E-03	0.192635	
1.90737E-03	0.196214	
1.90744E-03	0.201648	
1.90756E-03	0.211207	
1.90770E-03	0.223364	
1.90784E-03	0.236291	
1.90798E-03	0.250013	
1.90807E-03	0.259711	
1.90812E-03	0.264604	
1.90828E-03	0.282811	
1.90845E-03	0.302221	
1.90861E-03	0.322882	
1.90878E-03	0.344841	
1.90893E-03	0.367483	
1.90909E-03	0.391429	
1.90925E-03	0.416727	
1.90941E-03	0.44343	
1.90957E-03	0.471594	
1.90957E-03	0.472695	
1.90974E-03	0.503736	
1.90991E-03	0.538913	
1.91009E-03	0.576125	
1.91017E-03	0.59448	
1.91026E-03	0.615581	
1.91044E-03	0.65736	
1.91063E-03	0.704478	
1.91084E-03	0.76079	
1.91105E-03	0.821118	
1.91126E-03	0.885329	
1.91147E-03	0.95363	
1.91154E-03	0.977835	
1.91168E-03	1.02651	
1.91189E-03	1.10408	
1.91210E-03	1.18646	
1.91224E-03	1.24476	
1.91232E-03	1.27406	
1.91253E-03	1.36734	
1.91274E-03	1.46628	
1.91295E-03	1.57156	
1.91297E-03	1.5833	
1.91322E-03	1.71513	
1.91342E-03	1.82934	
1.91346E-03	1.85631	
1.91371E-03	2.00778	
1.91389E-03	2.12354	
1.91396E-03	2.17	
1.91420E-03	2.34393	
1.91435E-03	2.45913	
1.91445E-03	2.53024	
1.91469E-03	2.72993	
1.91482E-03	2.84186	
1.91494E-03	2.94391	
1.91519E-03	3.17323	
1.91529E-03	3.27841	
1.91543E-03	3.41906	
1.91568E-03	3.68256	
1.91576E-03	3.77661	
1.91593E-03	3.96525	
1.91617E-03	4.26829	
1.91623E-03	4.34559	
1.91642E-03	4.59369	
1.91666E-03	4.9427	
1.91670E-03	4.99635	
1.91693E-03	5.35498	
1.91717E-03	5.74299	
1.91722E-03	5.82082	
1.91750E-03	6.32715	
1.91764E-03	6.60192	
1.91778E-03	6.87744	
1.91806E-03	7.47593	
1.91811E-03	7.58438	
1.91834E-03	8.1281	
1.91857E-03	8.71976	
1.91862E-03	8.83836	
1.91890E-03	9.61363	
1.91893E-03	9.68407	
1.91918E-03	10.4607	
1.91928E-03	10.769	
1.91947E-03	11.387	
1.91963E-03	11.9782	
1.91975E-03	12.4013	
1.91998E-03	13.3224	
1.91999E-03	13.3686	
1.92024E-03	14.419	
1.92033E-03	14.853	
1.92049E-03	15.56	
1.92068E-03	16.5642	
1.92073E-03	16.801	
1.92098E-03	18.1532	
1.92104E-03	18.5039	
1.92122E-03	19.6286	
1.92139E-03	20.7021	
1.92147E-03	21.24	
1.92172E-03	23.0029	
1.92196E-03	24.9359	
1.92200E-03	25.2385	
1.92221E-03	27.0582	
1.92228E-03	27.7235	
1.92245E-03	29.3231	
1.92256E-03	30.4901	
1.92267E-03	31.6593	
1.92284E-03	33.5768	
1.92290E-03	34.2171	
1.92312E-03	37.0227	
1.92335E-03	40.1071	
1.92357E-03	43.5042	
1.92376E-03	46.6031	
1.92380E-03	47.2763	
1.92395E-03	49.973	
1.92402E-03	51.4398	
1.92414E-03	53.6432	
1.92421E-03	55.2438	
1.92432E-03	57.648	
1.92440E-03	59.3975	
1.92451E-03	62.0254	
1.92459E-03	63.9412	
1.92470E-03	66.8189	
1.92477E-03	68.9208	
1.92489E-03	72.0782	
1.92496E-03	74.3889	
1.92507E-03	77.8599	
1.92515E-03	80.4054	
1.92526E-03	84.2292	
1.92534E-03	87.0044	
1.92540E-03	89.4366	
1.92552E-03	94.3009	
1.92554E-03	95.0507	
1.92568E-03	101.113	
1.92571E-03	102.423	
1.92582E-03	107.668	
1.92590E-03	111.449	
1.92596E-03	114.763	
1.92609E-03	121.426	
1.92611E-03	122.453	
1.92625E-03	130.8	
1.92627E-03	132.612	
1.92639E-03	139.872	
1.92646E-03	145.132	
1.92653E-03	149.744	
1.92665E-03	159.061	
1.92667E-03	160.497	
1.92679E-03	170.664	
1.92681E-03	172.23	
1.92693E-03	183.334	
1.92695E-03	185.044	
1.92707E-03	197.183	
1.92709E-03	199.053	
1.92721E-03	212.335	
1.92723E-03	214.382	
1.92735E-03	228.926	
1.92737E-03	231.166	
1.92749E-03	247.1	
1.92751E-03	249.554	
1.92763E-03	267.013	
1.92765E-03	269.703	
1.92777E-03	288.83	
1.92779E-03	291.777	
1.92791E-03	312.722	
1.92793E-03	315.947	
1.92806E-03	338.857	
1.92807E-03	342.385	
1.92820E-03	367.404	
1.92821E-03	371.259	
1.92834E-03	398.518	
1.92836E-03	402.717	
1.92848E-03	432.332	
1.92850E-03	436.892	
1.92862E-03	468.941	
1.92864E-03	473.876	
1.92878E-03	513.713	
1.92881E-03	522.219	
1.92891E-03	553.442	
1.92899E-03	580.701	
1.92908E-03	607.983	
1.92918E-03	643.461	
1.92925E-03	666.055	
1.92950E-03	758.316	
1.92956E-03	779.381	
1.92984E-03	884.693	
1.92998E-03	937.313	
1.93002E-03	953.869	
1.93014E-03	993.562	
1.93021E-03	1017.84	
1.93032E-03	1054.2	
1.93035E-03	1062.23	
1.93047E-03	1094.27	
1.93049E-03	1101.15	
1.93061E-03	1128.59	
1.93063E-03	1134.14	
1.93075E-03	1156.26	
1.93077E-03	1160.34	
1.93089E-03	1176.58	
1.93093E-03	1180.33	
1.93100E-03	1186.53	
1.93103E-03	1189.16	
1.93110E-03	1191.22	
1.93117E-03	1193.41	
1.93123E-03	1192	
1.93129E-03	1190.63	
1.93135E-03	1186.65	
1.93141E-03	1182.14	
1.93149E-03	1172.95	
1.93154E-03	1166.23	
1.93163E-03	1152.16	
1.93168E-03	1142.75	
1.93179E-03	1121.06	
1.93183E-03	1113.16	
1.93190E-03	1094.54	
1.93198E-03	1075.88	
1.93213E-03	1033.02	
1.93220E-03	1011.56	
1.93250E-03	916.246	
1.93252E-03	910.287	
1.93278E-03	824.891	
1.93289E-03	788.317	
1.93297E-03	765.196	
1.93316E-03	707.444	
1.93318E-03	701.676	
1.93334E-03	653.321	
1.93336E-03	647.955	
1.93349E-03	615.485	
1.93355E-03	598.017	
1.93363E-03	579.614	
1.93374E-03	552.036	
1.93377E-03	545.724	
1.93391E-03	514.204	
1.93393E-03	510.007	
1.93405E-03	485.158	
1.93411E-03	471.792	
1.93419E-03	457.931	
1.93430E-03	437.161	
1.93433E-03	432.458	
1.93447E-03	408.974	
1.93449E-03	405.847	
1.93461E-03	387.453	
1.93468E-03	377.56	
1.93475E-03	367.332	
1.93486E-03	352.006	
1.93489E-03	348.537	
1.93503E-03	331.216	
1.93505E-03	328.909	
1.93517E-03	315.32	
1.93524E-03	308.01	
1.93531E-03	300.429	
1.93543E-03	289.07	
1.93550E-03	282.186	
1.93561E-03	271.873	
1.93569E-03	265.611	
1.93580E-03	256.229	
1.93588E-03	250.521	
1.93599E-03	241.968	
1.93606E-03	236.753	
1.93618E-03	228.94	
1.93625E-03	224.166	
1.93636E-03	217.013	
1.93644E-03	212.633	
1.93655E-03	206.07	
1.93663E-03	202.042	
1.93674E-03	196.008	
1.93681E-03	192.369	
1.93700E-03	183.28	
1.93702E-03	182.372	
1.93719E-03	175.101	
1.93730E-03	170.258	
1.93738E-03	167.373	
1.93756E-03	160.168	
1.93758E-03	159.447	
1.93775E-03	153.634	
1.93786E-03	149.762	
1.93794E-03	147.436	
1.93813E-03	141.628	
1.93815E-03	141.047	
1.93839E-03	134.227	
1.93843E-03	133.179	
1.93865E-03	127.491	
1.93873E-03	125.598	
1.93891E-03	121.314	
1.93903E-03	118.746	
1.93918E-03	115.638	
1.93933E-03	112.533	
1.93947E-03	109.793	
1.93963E-03	106.879	
1.93977E-03	104.468	
1.93996E-03	101.258	
1.94006E-03	99.5792	
1.94028E-03	96.1527	
1.94036E-03	95.0887	
1.94061E-03	91.5009	
1.94065E-03	90.9537	
1.94092E-03	87.5516	
1.94094E-03	87.2482	
1.94124E-03	83.6993	
1.94143E-03	81.5175	
1.94157E-03	80.0692	
1.94190E-03	76.6927	
1.94192E-03	76.4517	
1.94223E-03	73.6112	
1.94225E-03	73.3929	
1.94256E-03	70.8015	
1.94272E-03	69.4074	
1.94289E-03	68.1504	
1.94319E-03	65.8179	
1.94321E-03	65.6554	
1.94357E-03	63.221	
1.94366E-03	62.5722	
1.94394E-03	60.8039	
1.94413E-03	59.626	
1.94432E-03	58.5518	
1.94460E-03	56.9417	
1.94469E-03	56.4609	
1.94507E-03	54.5393	
1.94530E-03	53.3391	
1.94544E-03	52.7045	
1.94600E-03	50.1685	
1.94638E-03	48.6705	
1.94671E-03	47.3607	
1.94685E-03	46.8601	
1.94732E-03	45.1926	
1.94741E-03	44.8593	
1.94779E-03	43.6643	
1.94811E-03	42.6194	
1.94825E-03	42.216	
1.94872E-03	40.8722	
1.94882E-03	40.6036	
1.94943E-03	39.0491	
1.94976E-03	38.2128	
1.95013E-03	37.3772	
1.95074E-03	36.0206	
1.95081E-03	35.8641	
1.95135E-03	34.8161	
1.95187E-03	33.8144	
1.95196E-03	33.6536	
1.95257E-03	32.6094	
1.95292E-03	32.0074	
1.95318E-03	31.6153	
1.95379E-03	30.6892	
1.95397E-03	30.4044	
1.95440E-03	29.8321	
1.95501E-03	29.0058	
1.95503E-03	28.9741	
1.95576E-03	28.0913	
1.95608E-03	27.6929	
1.95651E-03	27.2392	
1.95726E-03	26.4332	
1.95749E-03	26.1814	
1.95801E-03	25.6942	
1.95876E-03	24.9859	
1.95890E-03	24.8531	
1.95951E-03	24.3436	
1.96030E-03	23.6778	
1.96063E-03	23.4335	
1.96171E-03	22.6315	
1.96277E-03	21.9286	
1.96312E-03	21.6945	
1.96382E-03	21.2825	
1.96488E-03	20.665	
1.96523E-03	20.4592	
1.96593E-03	20.1031	
1.96699E-03	19.5693	
1.96734E-03	19.3914	
1.96804E-03	19.0804	
1.96910E-03	18.6142	
1.96945E-03	18.4589	
1.97015E-03	18.1847	
1.97156E-03	17.6368	
1.97296E-03	17.1496	
1.97367E-03	16.9061	
1.97437E-03	16.6914	
1.97578E-03	16.2623	
1.97648E-03	16.0478	
1.97718E-03	15.86	
1.97859E-03	15.4845	
1.97929E-03	15.2969	
1.98000E-03	15.1305	
1.98140E-03	14.7979	
1.98211E-03	14.6316	
1.98281E-03	14.4828	
1.98422E-03	14.1853	
1.98492E-03	14.0366	
1.98562E-03	13.9039	
1.98703E-03	13.6387	
1.98844E-03	13.3735	
1.98914E-03	13.241	
1.98984E-03	13.1227	
1.99125E-03	12.8862	
1.99266E-03	12.6498	
1.99336E-03	12.5317	
1.99406E-03	12.4243	
1.99559E-03	12.1917	
1.99723E-03	11.9413	
1.99805E-03	11.8162	
1.99919E-03	11.642	
2.00033E-03	11.4679	
2.00148E-03	11.2939	
2.00262E-03	11.1201	
2.00321E-03	11.031	
2.00376E-03	10.9421	
2.00485E-03	10.769	
2.00590E-03	10.6008	
2.00661E-03	10.4888	
2.00719E-03	10.3956	
2.00731E-03	10.3747	
2.00801E-03	10.2491	
2.00872E-03	10.1237	
2.00942E-03	9.99842	
2.00954E-03	9.97758	
2.01003E-03	9.87601	
2.01056E-03	9.76862	
2.01109E-03	9.66139	
2.01162E-03	9.55435	
2.01165E-03	9.54842	
2.01214E-03	9.4315	
2.01267E-03	9.30797	
2.01305E-03	9.21895	
2.01307E-03	9.21496	
2.01346E-03	9.10752	
2.01386E-03	9.00031	
2.01428E-03	8.88545	
2.01446E-03	8.83807	
2.01472E-03	8.75368	
2.01502E-03	8.66016	
2.01531E-03	8.56687	
2.01560E-03	8.47383	
2.01563E-03	8.46456	
2.01590E-03	8.36633	
2.01619E-03	8.25752	
2.01645E-03	8.16034	
2.01651E-03	8.13829	
2.01668E-03	8.06447	
2.01692E-03	7.96533	
2.01715E-03	7.86653	
2.01726E-03	7.81797	
2.01738E-03	7.76006	
2.01761E-03	7.64619	
2.01784E-03	7.53281	
2.01795E-03	7.48168	
2.01808E-03	7.41128	
2.01828E-03	7.29613	
2.01841E-03	7.22881	
2.01847E-03	7.19047	
2.01865E-03	7.07748	
2.01882E-03	6.97634	
2.01884E-03	6.96383	
2.01902E-03	6.83948	
2.01919E-03	6.72827	
2.01921E-03	6.71451	
2.01939E-03	6.57775	
2.01956E-03	6.4556	
2.01958E-03	6.44037	
2.01974E-03	6.31183	
2.01987E-03	6.20671	
2.01993E-03	6.15453	
2.02000E-03	6.09585	
2.02013E-03	5.97934	
2.02025E-03	5.86379	
2.02026E-03	5.85562	
2.02038E-03	5.73677	
2.02051E-03	5.61003	
2.02056E-03	5.56527	
2.02064E-03	5.47536	
2.02076E-03	5.35187	
2.02086E-03	5.24933	
2.02086E-03	5.24387	
2.02096E-03	5.12515	
2.02106E-03	5.00794	
2.02115E-03	4.90825	
2.02117E-03	4.89092	
2.02127E-03	4.76591	
2.02137E-03	4.64332	
2.02139E-03	4.61603	
2.02145E-03	4.54908	
2.02152E-03	4.4549	
2.02161E-03	4.35463	
2.02169E-03	4.25743	
2.02175E-03	4.18691	
2.02181E-03	4.11879	
2.02185E-03	4.07524	
2.02188E-03	4.05619	
2.02194E-03	4.00232	
2.02199E-03	3.95781	
2.02200E-03	3.95358	
2.02206E-03	3.92	
2.02208E-03	3.91372	
2.02213E-03	3.90242	
2.02215E-03	3.89859	
2.02217E-03	3.90088	
2.02222E-03	3.9143	
2.02228E-03	3.95258	
2.02230E-03	3.97173	
2.02232E-03	3.99601	
2.02235E-03	4.04825	
2.02239E-03	4.11927	
2.02243E-03	4.20851	
2.02247E-03	4.31833	
2.02250E-03	4.45135	
2.02254E-03	4.61044	
2.02258E-03	4.79874	
2.02261E-03	5.01971	
2.02264E-03	5.20989	
2.02265E-03	5.2791	
2.02267E-03	5.42184	
2.02269E-03	5.57719	
2.02270E-03	5.65722	
2.02272E-03	5.91782	
2.02275E-03	6.2083	
2.02276E-03	6.31311	
2.02278E-03	6.52795	
2.02279E-03	6.70204	
2.02281E-03	6.88055	
2.02284E-03	7.26547	
2.02286E-03	7.69132	
2.02288E-03	7.92033	
2.02289E-03	8.15523	
2.02292E-03	8.65947	
2.02294E-03	9.13743	
2.02296E-03	9.51066	
2.02297E-03	9.77202	
2.02300E-03	10.4628	
2.02303E-03	11.2205	
2.02304E-03	11.5503	
2.02306E-03	12.0424	
2.02309E-03	12.7624	
2.02309E-03	12.9321	
2.02312E-03	13.898	
2.02313E-03	14.1235	
2.02315E-03	14.9438	
2.02317E-03	15.6455	
2.02318E-03	16.2176	
2.02321E-03	17.3218	
2.02321E-03	17.3604	
2.02324E-03	18.5904	
2.02325E-03	19.1968	
2.02327E-03	19.902	
2.02329E-03	21.2505	
2.02329E-03	21.2976	
2.02332E-03	22.8942	
2.02333E-03	23.5288	
2.02336E-03	24.8179	
2.02338E-03	26.0156	
2.02339E-03	26.8834	
2.02342E-03	28.7171	
2.02342E-03	28.8408	
2.02345E-03	30.673	
2.02346E-03	31.4682	
2.02349E-03	34.2918	
2.02350E-03	34.5785	
2.02354E-03	37.9387	
2.02354E-03	38.2622	
2.02357E-03	41.0472	
2.02358E-03	42.0034	
2.02362E-03	45.4333	
2.02363E-03	46.9274	
2.02366E-03	49.5767	
2.02369E-03	52.7882	
2.02371E-03	55.0242	
2.02375E-03	59.1015	
2.02375E-03	59.5356	
2.02379E-03	64.7661	
2.02380E-03	65.8446	
2.02385E-03	71.7769	
2.02387E-03	75.3357	
2.02389E-03	77.9054	
2.02393E-03	84.3244	
2.02395E-03	86.003	
2.02400E-03	94.4751	
2.02404E-03	100.41	
2.02408E-03	106.992	
2.02417E-03	121.999	
2.02420E-03	127.826	
2.02434E-03	151.658	
2.02443E-03	167.085	
2.02446E-03	173.186	
2.02451E-03	181.939	
2.02455E-03	187.678	
2.02460E-03	195.733	
2.02464E-03	201.003	
2.02466E-03	204.179	
2.02472E-03	211.967	
2.02473E-03	212.729	
2.02478E-03	218.676	
2.02481E-03	221.889	
2.02484E-03	224.545	
2.02489E-03	228.897	
2.02490E-03	229.49	
2.02496E-03	233.602	
2.02497E-03	233.865	
2.02500E-03	235.093	
2.02503E-03	236.202	
2.02507E-03	237.097	
2.02510E-03	237.477	
2.02513E-03	237.493	
2.02514E-03	237.469	
2.02519E-03	236.517	
2.02521E-03	235.994	
2.02525E-03	234.562	
2.02527E-03	233.538	
2.02531E-03	231.451	
2.02533E-03	229.995	
2.02537E-03	227.294	
2.02539E-03	225.421	
2.02546E-03	219.195	
2.02548E-03	216.86	
2.02554E-03	209.321	
2.02557E-03	206.527	
2.02564E-03	197.273	
2.02565E-03	195.201	
2.02577E-03	178.513	
2.02580E-03	174.282	
2.02595E-03	151.414	
2.02604E-03	137.965	
2.02606E-03	134.629	
2.02610E-03	129.264	
2.02617E-03	118.632	
2.02617E-03	118.378	
2.02624E-03	109.357	
2.02624E-03	108.613	
2.02629E-03	102.95	
2.02632E-03	99.2105	
2.02634E-03	96.7871	
2.02639E-03	90.901	
2.02639E-03	90.4699	
2.02644E-03	84.8315	
2.02647E-03	82.4427	
2.02649E-03	80.2063	
2.02652E-03	76.888	
2.02653E-03	75.843	
2.02657E-03	72.399	
2.02658E-03	71.7518	
2.02662E-03	67.9146	
2.02663E-03	67.2824	
2.02667E-03	64.3456	
2.02669E-03	62.6047	
2.02671E-03	60.9932	
2.02675E-03	58.341	
2.02675E-03	57.8516	
2.02679E-03	55.4937	
2.02681E-03	54.4777	
2.02683E-03	52.9392	
2.02686E-03	50.9853	
2.02687E-03	50.5372	
2.02691E-03	48.3268	
2.02692E-03	47.8415	
2.02696E-03	46.289	
2.02698E-03	45.0191	
2.02700E-03	44.3764	
2.02704E-03	42.7701	
2.02704E-03	42.6078	
2.02708E-03	41.0058	
2.02710E-03	40.1617	
2.02712E-03	39.4995	
2.02716E-03	38.0991	
2.02717E-03	37.8684	
2.02721E-03	36.8362	
2.02724E-03	35.9513	
2.02724E-03	35.8567	
2.02727E-03	35.096	
2.02730E-03	34.259	
2.02731E-03	34.0929	
2.02733E-03	33.4989	
2.02737E-03	32.7634	
2.02738E-03	32.5446	
2.02740E-03	32.0872	
2.02743E-03	31.4399	
2.02744E-03	31.1831	
2.02746E-03	30.8373	
2.02750E-03	30.2663	
2.02751E-03	29.9836	
2.02754E-03	29.4837	
2.02759E-03	28.7427	
2.02760E-03	28.5962	
2.02764E-03	28.0849	
2.02769E-03	27.4528	
2.02769E-03	27.4111	
2.02774E-03	26.8988	
2.02778E-03	26.4327	
2.02778E-03	26.3813	
2.02782E-03	26.0186	
2.02786E-03	25.6137	
2.02788E-03	25.48	
2.02793E-03	25.075	
2.02799E-03	24.5599	
2.02802E-03	24.3329	
2.02805E-03	24.0912	
2.02811E-03	23.66	
2.02815E-03	23.3749	
2.02818E-03	23.2513	
2.02824E-03	22.8836	
2.02829E-03	22.559	
2.02830E-03	22.524	
2.02836E-03	22.2113	
2.02843E-03	21.866	
2.02848E-03	21.6373	
2.02852E-03	21.4799	
2.02860E-03	21.1282	
2.02866E-03	20.8756	
2.02868E-03	20.7906	
2.02874E-03	20.5875	
2.02884E-03	20.2172	
2.02885E-03	20.1879	
2.02896E-03	19.8388	
2.02907E-03	19.4918	
2.02908E-03	19.463	
2.02918E-03	19.1896	
2.02929E-03	18.8928	
2.02932E-03	18.819	
2.02942E-03	18.5859	
2.02955E-03	18.2908	
2.02963E-03	18.123	
2.02968E-03	18.0166	
2.02981E-03	17.7694	
2.02994E-03	17.5233	
2.02999E-03	17.4182	
2.03007E-03	17.2997	
2.03020E-03	17.0931	
2.03033E-03	16.8872	
2.03036E-03	16.8286	
2.03049E-03	16.6525	
2.03066E-03	16.4269	
2.03073E-03	16.327	
2.03083E-03	16.2218	
2.03099E-03	16.0332	
2.03116E-03	15.8452	
2.03129E-03	15.6994	
2.03133E-03	15.6649	
2.03149E-03	15.5099	
2.03166E-03	15.3553	
2.03185E-03	15.1841	
2.03190E-03	15.1407	
2.03214E-03	14.9533	
2.03238E-03	14.7666	
2.03240E-03	14.7523	
2.03262E-03	14.6068	
2.03286E-03	14.4496	
2.03307E-03	14.3169	
2.03310E-03	14.2972	
2.03334E-03	14.1693	
2.03358E-03	14.0417	
2.03388E-03	13.8851	
2.03406E-03	13.7874	
2.03418E-03	13.7401	
2.03447E-03	13.6142	
2.03477E-03	13.4885	
2.03506E-03	13.3632	
2.03536E-03	13.2604	
2.03566E-03	13.1578	
2.03595E-03	13.0554	
2.03617E-03	12.9788	
2.03632E-03	12.9362	
2.03669E-03	12.8299	
2.03706E-03	12.7239	
2.03728E-03	12.6603	
2.03743E-03	12.6257	
2.03780E-03	12.5392	
2.03836E-03	12.4098	
2.03891E-03	12.2807	
2.03902E-03	12.2549	
2.03947E-03	12.1726	
2.04002E-03	12.0699	
2.04058E-03	11.9674	
2.04102E-03	11.8855	
2.04113E-03	11.8691	
2.04169E-03	11.7871	
2.04224E-03	11.7051	
2.04280E-03	11.6233	
2.04335E-03	11.5416	
2.04339E-03	11.5361	
2.04406E-03	11.4568	
2.04476E-03	11.3732	
2.04546E-03	11.2897	
2.04613E-03	11.2112	
2.04617E-03	11.2071	
2.04687E-03	11.1385	
2.04793E-03	11.0357	
2.04899E-03	10.933	
2.04899E-03	10.9325	
2.05016E-03	10.8397	
2.05134E-03	10.7465	
2.05252E-03	10.6535	
2.05348E-03	10.5782	
2.05370E-03	10.564	
2.05488E-03	10.4896	
2.05617E-03	10.4082	
2.05752E-03	10.3233	
2.05886E-03	10.2385	
2.06066E-03	10.1452	
2.06245E-03	10.0521	
2.06425E-03	9.95899	
2.06605E-03	9.88117	
2.06784E-03	9.80339	
2.07054E-03	9.68677	
2.07143E-03	9.64791	
2.07323E-03	9.58445	
2.07592E-03	9.4893	
2.07862E-03	9.39418	
2.08131E-03	9.29909	
2.08221E-03	9.2674	
2.08400E-03	9.21582	
2.08760E-03	9.11267	
2.09119E-03	9.00956	
2.09478E-03	8.90647	
2.09837E-03	8.82056	
2.10196E-03	8.73468	
2.10556E-03	8.64881	
2.10944E-03	8.55584	
2.11333E-03	8.47725	
2.11917E-03	8.3594	
2.12500E-03	8.24156	
2.12889E-03	8.16302	
2.13083E-03	8.12899	
2.13667E-03	8.02694	
2.14250E-03	7.92491	
2.14833E-03	7.8229	
2.15417E-03	7.7209	
2.15611E-03	7.6869	
2.16097E-03	7.60482	
2.16146E-03	7.59662	
2.16778E-03	7.48994	
2.17361E-03	7.39148	
2.17945E-03	7.29305	
2.18333E-03	7.22744	
2.18722E-03	7.16184	
2.19111E-03	7.09626	
2.19500E-03	7.03069	
2.19889E-03	6.95541	
2.20327E-03	6.87075	
2.20618E-03	6.81433	
2.20910E-03	6.75792	
2.21056E-03	6.72973	
2.21202E-03	6.6963	
2.21493E-03	6.62948	
2.21785E-03	6.56268	
2.22004E-03	6.5126	
2.22222E-03	6.46255	
2.22441E-03	6.40202	
2.22660E-03	6.34153	
2.22878E-03	6.28122	
2.23095E-03	6.22123	
2.23312E-03	6.14906	
2.23465E-03	6.0984	
2.23625E-03	6.0452	
2.23705E-03	6.01861	
2.23785E-03	5.98719	
2.23946E-03	5.92438	
2.24098E-03	5.86476	
2.24170E-03	5.83654	
2.24242E-03	5.80314	
2.24386E-03	5.73641	
