E(MeV)	"HF-178(N,TOT)"
1.04368E-04	58.9757
1.04374E-04	62.4158
1.04376E-04	63.8294
1.04381E-04	67.2115
1.04384E-04	69.098
1.04389E-04	72.3812
1.04393E-04	74.8066
1.04397E-04	77.9447
1.04401E-04	80.9782
1.04405E-04	83.9215
1.04410E-04	87.6386
1.04413E-04	90.3306
1.04418E-04	94.8096
1.04421E-04	97.1909
1.04427E-04	102.516
1.04429E-04	104.519
1.04435E-04	110.781
1.04438E-04	113.523
1.04445E-04	121.25
1.04447E-04	123.142
1.04454E-04	131.01
1.04456E-04	133.477
1.04462E-04	141.412
1.04465E-04	144.512
1.04471E-04	152.467
1.04474E-04	156.263
1.04479E-04	164.188
1.04483E-04	168.791
1.04492E-04	181.914
1.04492E-04	183.018
1.04501E-04	195.964
1.04505E-04	203.386
1.04509E-04	210.603
1.04517E-04	222.628
1.04518E-04	225.963
1.04530E-04	246.16
1.04531E-04	248.199
1.04541E-04	267.533
1.04545E-04	276.209
1.04554E-04	294.098
1.04565E-04	316.013
1.04570E-04	326.502
1.04584E-04	358.254
1.04587E-04	364.822
1.04603E-04	400.464
1.04625E-04	450.052
1.04647E-04	501.563
1.04670E-04	551.066
1.04675E-04	561.833
1.04692E-04	596.957
1.04695E-04	602.545
1.04707E-04	624.625
1.04715E-04	638.397
1.04722E-04	649.451
1.04734E-04	666.753
1.04737E-04	670.97
1.04751E-04	687.891
1.04752E-04	688.752
1.04766E-04	701.598
1.04767E-04	702.336
1.04778E-04	709.876
1.04782E-04	711.411
1.04793E-04	715.741
1.04799E-04	716.903
1.04800E-04	716.951
1.04814E-04	716.281
1.04815E-04	716.204
1.04825E-04	712.644
1.04831E-04	710.137
1.04839E-04	705.293
1.04845E-04	701.153
1.04854E-04	692.913
1.04860E-04	687.164
1.04867E-04	678.172
1.04878E-04	665.202
1.04879E-04	663.019
1.04894E-04	641.771
1.04894E-04	640.509
1.04909E-04	614.731
1.04912E-04	609.477
1.04924E-04	586.374
1.04933E-04	568.781
1.04941E-04	553.056
1.04959E-04	514.843
1.04961E-04	510.014
1.04983E-04	462.004
1.05016E-04	388.692
1.05034E-04	350.134
1.05050E-04	316.289
1.05053E-04	310.184
1.05068E-04	281.194
1.05073E-04	272.95
1.05083E-04	253.898
1.05093E-04	237.118
1.05094E-04	234.565
1.05105E-04	216.34
1.05108E-04	211.716
1.05115E-04	201.428
1.05124E-04	188.371
1.05125E-04	187.296
1.05135E-04	174.037
1.05140E-04	167.277
1.05144E-04	161.564
1.05154E-04	149.875
1.05156E-04	148.18
1.05164E-04	139.007
1.05171E-04	131.169
1.05174E-04	128.855
1.05183E-04	119.46
1.05187E-04	116.407
1.05192E-04	111.412
1.05201E-04	103.908
1.05202E-04	103.321
1.05210E-04	96.9958
1.05217E-04	91.8813
1.05219E-04	90.5633
1.05228E-04	84.6503
1.05233E-04	81.8893
1.05237E-04	79.1889
1.05246E-04	74.1549
1.05248E-04	73.1771
1.05255E-04	69.5509
1.05263E-04	65.6441
1.05264E-04	65.2976
1.05273E-04	61.4319
1.05279E-04	59.16
1.05279E-04	59.0124
1.05287E-04	56.2193
1.05294E-04	53.5955
1.05302E-04	51.1921
1.05308E-04	49.2174
1.05309E-04	48.9423
1.05317E-04	46.8753
1.05322E-04	45.4198
1.05324E-04	44.9486
1.05332E-04	43.1798
1.05339E-04	41.5192
1.05341E-04	41.1287
1.05347E-04	39.9986
1.05354E-04	38.5837
1.05360E-04	37.5858
1.05362E-04	37.2645
1.05369E-04	36.0575
1.05377E-04	34.9217
1.05378E-04	34.6542
1.05384E-04	33.8803
1.05392E-04	32.9083
1.05397E-04	32.2205
1.05399E-04	32.0011
1.05408E-04	30.9736
1.05418E-04	30.0165
1.05425E-04	29.301
1.05427E-04	29.1313
1.05436E-04	28.3388
1.05446E-04	27.5964
1.05453E-04	27.0383
1.05455E-04	26.9057
1.05465E-04	26.2828
1.05479E-04	25.4141
1.05481E-04	25.2539
1.05493E-04	24.6498
1.05507E-04	23.9519
1.05519E-04	23.3894
1.05521E-04	23.308
1.05535E-04	22.7393
1.05549E-04	22.2061
1.05556E-04	21.9394
1.05566E-04	21.6253
1.05582E-04	21.097
1.05594E-04	20.7657
1.05599E-04	20.6104
1.05616E-04	20.1713
1.05639E-04	19.6214
1.05647E-04	19.428
1.05661E-04	19.1284
1.05684E-04	18.6779
1.05700E-04	18.3585
1.05706E-04	18.2599
1.05728E-04	17.8865
1.05751E-04	17.5316
1.05772E-04	17.2213
1.05773E-04	17.1953
1.05803E-04	16.8015
1.05833E-04	16.4297
1.05843E-04	16.3194
1.05863E-04	16.0954
1.05893E-04	15.786
1.05916E-04	15.5649
1.05923E-04	15.4976
1.05953E-04	15.2413
1.05985E-04	14.9814
1.06019E-04	14.7183
1.06028E-04	14.6483
1.06052E-04	14.4851
1.06086E-04	14.2689
1.06120E-04	14.0615
1.06140E-04	13.9394
1.06153E-04	13.8696
1.06187E-04	13.6969
1.06238E-04	13.4493
1.06268E-04	13.3093
1.06283E-04	13.2455
1.06327E-04	13.0623
1.06357E-04	12.945
1.06372E-04	12.8921
1.06417E-04	12.7396
1.06462E-04	12.5929
1.06507E-04	12.4512
1.06537E-04	12.3598
1.06552E-04	12.3202
1.06597E-04	12.2056
1.06657E-04	12.0583
1.06717E-04	11.9167
1.06762E-04	11.8142
1.06777E-04	11.7848
1.06837E-04	11.6713
1.06896E-04	11.5618
1.06956E-04	11.4556
1.06986E-04	11.404
1.07016E-04	11.3599
1.07076E-04	11.2744
1.07151E-04	11.1709
1.07226E-04	11.0708
1.07286E-04	10.993
1.07301E-04	10.9765
1.07376E-04	10.8965
1.07451E-04	10.8188
1.07525E-04	10.7432
1.07585E-04	10.6841
1.07600E-04	10.6715
1.07675E-04	10.6105
1.07769E-04	10.5363
1.07862E-04	10.464
1.07956E-04	10.3935
1.07960E-04	10.3907
1.08050E-04	10.3356
1.08143E-04	10.2795
1.08237E-04	10.2247
1.08377E-04	10.1445
1.08409E-04	10.1268
1.08489E-04	10.09
1.08621E-04	10.0316
1.08752E-04	9.97456
1.08883E-04	9.91876
1.08983E-04	9.87698
1.09014E-04	9.8665
1.09145E-04	9.82317
1.09276E-04	9.78067
1.09407E-04	9.73892
1.09553E-04	9.69293
1.09681E-04	9.65377
1.09716E-04	9.64512
1.09879E-04	9.60624
1.10041E-04	9.56804
1.10204E-04	9.53044
1.10366E-04	9.49337
1.10610E-04	9.43865
1.10680E-04	9.42327
1.10854E-04	9.39358
1.11098E-04	9.35278
1.11342E-04	9.31264
1.11585E-04	9.27304
1.11829E-04	9.23393
1.11980E-04	9.20998
1.12073E-04	9.19875
1.12352E-04	9.16551
1.12630E-04	9.13268
1.13002E-04	9.08947
1.13373E-04	9.04675
1.13745E-04	9.00447
1.13931E-04	8.98351
1.14117E-04	8.9677
1.14488E-04	8.93639
1.14860E-04	8.90536
1.15417E-04	8.85922
1.15974E-04	8.81351
1.16532E-04	8.76814
1.16903E-04	8.7381
1.17228E-04	8.7178
1.17925E-04	8.67467
1.18389E-04	8.64606
1.19132E-04	8.60051
1.19876E-04	8.55519
1.20619E-04	8.51005
1.21362E-04	8.46511
1.21733E-04	8.44687
1.22848E-04	8.39241
1.23963E-04	8.33816
1.25820E-04	8.24813
1.27307E-04	8.17636
1.28793E-04	8.10477
1.30279E-04	8.04006
1.31765E-04	7.97548
1.33251E-04	7.91102
1.34889E-04	7.84013
1.36936E-04	7.7517
1.37345E-04	7.73404
1.39187E-04	7.65472
1.39801E-04	7.62831
1.41848E-04	7.54049
1.43077E-04	7.48797
1.44305E-04	7.4356
1.45533E-04	7.38342
1.46352E-04	7.34241
1.47170E-04	7.30152
1.47989E-04	7.26077
1.48808E-04	7.22019
1.49627E-04	7.17983
1.50446E-04	7.13971
1.51060E-04	7.10189
1.51674E-04	7.06428
1.52288E-04	7.02694
1.52902E-04	6.9899
1.53311E-04	6.96542
1.53721E-04	6.94113
1.54130E-04	6.91037
1.54539E-04	6.87988
1.54949E-04	6.8497
1.55358E-04	6.81987
1.55768E-04	6.78223
1.56075E-04	6.75433
1.56382E-04	6.72678
1.56689E-04	6.69961
1.56996E-04	6.67289
1.57303E-04	6.63749
1.57610E-04	6.60271
1.57814E-04	6.57993
1.58019E-04	6.55751
1.58224E-04	6.53552
1.58429E-04	6.5068
1.58633E-04	6.47862
1.58838E-04	6.45106
1.59043E-04	6.42422
1.59247E-04	6.3898
1.59452E-04	6.35634
1.59596E-04	6.33339
1.59741E-04	6.31108
1.59766E-04	6.30738
1.59885E-04	6.28302
1.60029E-04	6.25442
1.60174E-04	6.22673
1.60318E-04	6.20006
1.60393E-04	6.18695
1.60463E-04	6.16976
1.60607E-04	6.13571
1.60762E-04	6.10098
1.60865E-04	6.07897
1.60921E-04	6.06765
1.60968E-04	6.05407
1.61071E-04	6.02571
1.61174E-04	5.99865
1.61277E-04	5.97308
1.61349E-04	5.95636
1.61380E-04	5.94606
1.61473E-04	5.91681
1.61556E-04	5.89227
1.61638E-04	5.86927
1.61721E-04	5.848
1.61729E-04	5.84607
1.61803E-04	5.82065
1.61886E-04	5.79459
1.61968E-04	5.771
1.61976E-04	5.76892
1.62051E-04	5.74173
1.62125E-04	5.71727
1.62191E-04	5.69798
1.62224E-04	5.68963
1.62257E-04	5.67645
1.62323E-04	5.65301
1.62389E-04	5.63285
1.62455E-04	5.61641
1.62459E-04	5.61565
1.62521E-04	5.59469
1.62587E-04	5.57715
1.62616E-04	5.57173
1.62645E-04	5.56181
1.62694E-04	5.54858
1.62744E-04	5.53928
1.62773E-04	5.53643
1.62793E-04	5.53091
1.62843E-04	5.52262
1.62892E-04	5.51993
1.62942E-04	5.5146
1.62991E-04	5.51649
1.63016E-04	5.52129
1.63035E-04	5.52073
1.63072E-04	5.52527
1.63109E-04	5.53566
1.63140E-04	5.54977
1.63146E-04	5.55121
1.63183E-04	5.5672
1.63220E-04	5.59146
1.63222E-04	5.59333
1.63257E-04	5.61776
1.63294E-04	5.65429
1.63305E-04	5.66773
1.63330E-04	5.69404
1.63363E-04	5.74048
1.63387E-04	5.78476
1.63395E-04	5.79728
1.63428E-04	5.86186
1.63462E-04	5.94328
1.63470E-04	5.96858
1.63495E-04	6.03759
1.63519E-04	6.1218
1.63544E-04	6.2212
1.63569E-04	6.33172
1.63589E-04	6.43952
1.63614E-04	6.5911
1.63633E-04	6.72342
1.63643E-04	6.80737
1.63651E-04	6.87442
1.63670E-04	7.04722
1.63688E-04	7.24578
1.63707E-04	7.47481
1.63709E-04	7.50428
1.63725E-04	7.74559
1.63742E-04	8.02539
1.63744E-04	8.06132
1.63756E-04	8.30508
1.63767E-04	8.52992
1.63769E-04	8.576
1.63780E-04	8.85523
1.63785E-04	8.99726
1.63796E-04	9.28836
1.63806E-04	9.61973
1.63811E-04	9.78966
1.63821E-04	10.168
1.63832E-04	10.5904
1.63837E-04	10.8208
1.63842E-04	11.057
1.63852E-04	11.572
1.63863E-04	12.1456
1.63873E-04	12.7821
1.63883E-04	13.4883
1.63894E-04	14.2717
1.63904E-04	15.1408
1.63914E-04	16.1042
1.63925E-04	17.172
1.63932E-04	18.0565
1.63935E-04	18.3558
1.63940E-04	19.0025
1.63944E-04	19.5284
1.63949E-04	20.2326
1.63952E-04	20.6625
1.63959E-04	21.5793
1.63961E-04	21.8903
1.63968E-04	23.0501
1.63969E-04	23.2188
1.63977E-04	24.655
1.63985E-04	26.2101
1.63986E-04	26.4169
1.63994E-04	27.8888
1.63996E-04	28.3358
1.64002E-04	29.6996
1.64005E-04	30.4234
1.64010E-04	31.6507
1.64014E-04	32.6919
1.64018E-04	33.7512
1.64024E-04	35.1541
1.64027E-04	36.0101
1.64033E-04	37.8225
1.64035E-04	38.4351
1.64039E-04	39.7308
1.64043E-04	41.0437
1.64047E-04	42.4305
1.64051E-04	43.8382
1.64055E-04	45.3237
1.64060E-04	46.8312
1.64064E-04	48.4204
1.64068E-04	50.0331
1.64072E-04	51.7407
1.64078E-04	54.2097
1.64080E-04	55.2741
1.64089E-04	59.03
1.64090E-04	59.5543
1.64097E-04	63.0766
1.64101E-04	65.4064
1.64105E-04	67.3447
1.64113E-04	71.7856
1.64115E-04	72.8058
1.64125E-04	78.6587
1.64125E-04	78.7212
1.64135E-04	84.9859
1.64137E-04	86.2591
1.64145E-04	91.7369
1.64148E-04	94.4097
1.64154E-04	98.9252
1.64160E-04	103.197
1.64164E-04	106.554
1.64171E-04	111.71
1.64176E-04	116.108
1.64185E-04	123.964
1.64186E-04	124.723
1.64195E-04	133.178
1.64199E-04	137.272
1.64207E-04	145.31
1.64213E-04	151.174
1.64221E-04	159.1
1.64226E-04	165.136
1.64233E-04	172.89
1.64242E-04	183.366
1.64244E-04	185.856
1.64254E-04	198.464
1.64257E-04	201.615
1.64270E-04	218.648
1.64272E-04	220.867
1.64286E-04	241.105
1.64305E-04	267.223
1.64308E-04	272.04
1.64326E-04	299.537
1.64331E-04	307.136
1.64351E-04	338.484
1.64389E-04	399.271
1.64414E-04	439.018
1.64438E-04	477.286
1.64462E-04	511.813
1.64468E-04	519.523
1.64485E-04	541.03
1.64496E-04	554.618
1.64506E-04	565.869
1.64520E-04	580.016
1.64522E-04	582.409
1.64539E-04	596.327
1.64541E-04	597.501
1.64555E-04	607.429
1.64560E-04	609.536
1.64576E-04	617.319
1.64578E-04	617.7
1.64596E-04	622.179
1.64596E-04	622.229
1.64600E-04	622.519
1.64615E-04	622.249
1.64620E-04	621.939
1.64634E-04	618.475
1.64640E-04	616.545
1.64650E-04	612.484
1.64656E-04	609.249
1.64667E-04	602.555
1.64673E-04	598.157
1.64683E-04	590.144
1.64694E-04	580.974
1.64706E-04	569.577
1.64712E-04	562.733
1.64730E-04	541.874
1.64732E-04	539.903
1.64755E-04	509.802
1.64757E-04	507.592
1.64780E-04	474.458
1.64785E-04	467.206
1.64813E-04	424.205
1.64865E-04	343.446
1.64887E-04	309.729
1.64895E-04	297.674
1.64909E-04	277.381
1.64923E-04	257.899
1.64927E-04	253.369
1.64942E-04	233.774
1.64943E-04	231.684
1.64956E-04	215.182
1.64963E-04	207.295
1.64971E-04	197.588
1.64983E-04	184.654
1.64986E-04	181.018
1.64996E-04	170.581
1.64999E-04	167.661
1.65008E-04	158.225
1.65015E-04	151.974
1.65021E-04	146.601
1.65031E-04	137.488
1.65033E-04	135.7
1.65046E-04	125.537
1.65047E-04	124.255
1.65058E-04	116.099
1.65063E-04	112.251
1.65070E-04	107.329
1.65079E-04	101.334
1.65083E-04	99.2042
1.65092E-04	93.5336
1.65095E-04	91.4966
1.65102E-04	87.6399
1.65112E-04	82.667
1.65113E-04	81.8581
1.65124E-04	76.5252
1.65127E-04	75.0891
1.65135E-04	71.5927
1.65142E-04	68.3037
1.65146E-04	67.0228
1.65156E-04	62.8121
1.65158E-04	62.2468
1.65167E-04	58.9526
1.65173E-04	56.8923
1.65178E-04	55.3912
1.65189E-04	52.1099
1.65200E-04	49.1277
1.65204E-04	47.9312
1.65210E-04	46.3846
1.65220E-04	44.2042
1.65229E-04	42.2099
1.65235E-04	40.9546
1.65238E-04	40.3497
1.65248E-04	38.6384
1.65256E-04	37.2023
1.65257E-04	37.0302
1.65266E-04	35.5714
1.65275E-04	34.1942
1.65277E-04	34.0495
1.65285E-04	32.9442
1.65294E-04	31.77
1.65297E-04	31.3999
1.65303E-04	30.6927
1.65313E-04	29.6906
1.65318E-04	29.1636
1.65322E-04	28.7608
1.65331E-04	27.9036
1.65338E-04	27.2719
1.65340E-04	27.0993
1.65350E-04	26.3639
1.65359E-04	25.6661
1.65371E-04	24.8372
1.65384E-04	24.0623
1.65390E-04	23.6986
1.65396E-04	23.3583
1.65408E-04	22.7199
1.65421E-04	22.1187
1.65433E-04	21.5901
1.65446E-04	21.0905
1.65458E-04	20.6166
1.65459E-04	20.5794
1.65477E-04	19.9927
1.65494E-04	19.4464
1.65495E-04	19.4166
1.65514E-04	18.9159
1.65532E-04	18.4454
1.65547E-04	18.0992
1.65551E-04	18.0084
1.65571E-04	17.58
1.65593E-04	17.1544
1.65599E-04	17.0388
1.65615E-04	16.7722
1.65636E-04	16.4167
1.65652E-04	16.1739
1.65658E-04	16.0844
1.65687E-04	15.6875
1.65716E-04	15.3107
1.65722E-04	15.2336
1.65745E-04	14.977
1.65774E-04	14.6652
1.65805E-04	14.3456
1.65807E-04	14.3262
1.65844E-04	13.9943
1.65881E-04	13.6779
1.65887E-04	13.6274
1.65918E-04	13.3969
1.65955E-04	13.1318
1.65969E-04	13.0327
1.65992E-04	12.8922
1.66029E-04	12.6713
1.66066E-04	12.4583
1.66093E-04	12.3098
1.66108E-04	12.2386
1.66153E-04	12.0236
1.66198E-04	11.8168
1.66217E-04	11.7351
1.66244E-04	11.6292
1.66289E-04	11.4564
1.66335E-04	11.2891
1.66341E-04	11.267
1.66380E-04	11.1404
1.66425E-04	10.9984
1.66464E-04	10.8793
1.66477E-04	10.8456
1.66535E-04	10.6935
1.66592E-04	10.5464
1.66629E-04	10.4547
1.66650E-04	10.4106
1.66708E-04	10.2908
1.66766E-04	10.1744
1.66823E-04	10.0612
1.66877E-04	9.95865
1.66881E-04	9.95192
1.66947E-04	9.84726
1.67021E-04	9.73295
1.67096E-04	9.62184
1.67124E-04	9.57973
1.67170E-04	9.52261
1.67244E-04	9.43163
1.67318E-04	9.34288
1.67372E-04	9.28021
1.67393E-04	9.25953
1.67467E-04	9.18687
1.67554E-04	9.10409
1.67652E-04	9.01182
1.67702E-04	8.96678
1.67751E-04	8.9294
1.67850E-04	8.85655
1.67949E-04	8.78539
1.68048E-04	8.71572
1.68148E-04	8.64737
1.68247E-04	8.5921
1.68362E-04	8.52893
1.68494E-04	8.45829
1.68593E-04	8.40638
1.68626E-04	8.39194
1.68758E-04	8.33546
1.68890E-04	8.28008
1.69022E-04	8.22566
1.69102E-04	8.19327
1.69154E-04	8.17546
1.69286E-04	8.13116
1.69440E-04	8.08039
1.69611E-04	8.02497
1.69615E-04	8.02366
1.69791E-04	7.97711
1.69967E-04	7.93135
1.70142E-04	7.88628
1.70318E-04	7.8418
1.70353E-04	7.83294
1.70494E-04	7.80539
1.70669E-04	7.77135
1.70858E-04	7.73525
1.71060E-04	7.69711
1.71262E-04	7.65941
1.71464E-04	7.62209
1.71564E-04	7.60364
1.71766E-04	7.57485
1.72069E-04	7.5323
1.72372E-04	7.49031
1.72712E-04	7.44361
1.72775E-04	7.43505
1.73053E-04	7.40437
1.73394E-04	7.36714
1.73734E-04	7.33026
1.74075E-04	7.29368
1.74087E-04	7.29233
1.74390E-04	7.26654
1.74794E-04	7.23245
1.75197E-04	7.19863
1.75601E-04	7.16506
1.76005E-04	7.13168
1.76610E-04	7.08195
1.77216E-04	7.04322
1.77922E-04	6.99837
1.78427E-04	6.96651
1.79184E-04	6.91899
1.79840E-04	6.87797
1.80243E-04	6.85283
1.80647E-04	6.8321
1.81454E-04	6.79082
1.82262E-04	6.74969
1.83273E-04	6.69834
1.84489E-04	6.63684
1.85704E-04	6.57553
1.85907E-04	6.56534
1.86920E-04	6.51892
1.88338E-04	6.4541
1.89148E-04	6.41711
1.90769E-04	6.34327
1.92390E-04	6.26956
1.94011E-04	6.19598
1.95631E-04	6.12251
1.97252E-04	6.04914
1.99683E-04	5.93927
2.02115E-04	5.8296
2.03735E-04	5.7493
2.05356E-04	5.66911
2.06977E-04	5.58903
2.08598E-04	5.50906
2.10218E-04	5.42016
2.11839E-04	5.3314
2.13460E-04	5.2428
2.15081E-04	5.14301
2.16701E-04	5.04343
2.18322E-04	4.94408
2.20146E-04	4.81745
2.21361E-04	4.73327
2.21969E-04	4.69128
2.22577E-04	4.64453
2.23792E-04	4.55129
2.24400E-04	4.5048
2.25008E-04	4.45361
2.26224E-04	4.35154
2.26831E-04	4.3007
2.27439E-04	4.2441
2.28351E-04	4.15949
2.29262E-04	4.07517
2.30174E-04	3.98202
2.31086E-04	3.88925
2.31998E-04	3.78745
2.32909E-04	3.68616
2.33716E-04	3.58774
2.34522E-04	3.48982
2.35325E-04	3.38271
2.36120E-04	3.27732
2.36915E-04	3.16085
2.37677E-04	3.0501
2.38422E-04	2.93236
2.38671E-04	2.89342
2.38919E-04	2.85141
2.39416E-04	2.76796
2.39664E-04	2.72657
2.39913E-04	2.6817
2.40410E-04	2.5927
2.40658E-04	2.54862
2.40907E-04	2.50063
2.41420E-04	2.40245
2.41685E-04	2.35238
2.41950E-04	2.29819
2.42348E-04	2.21785
2.42480E-04	2.19138
2.42745E-04	2.13447
2.43142E-04	2.05016
2.43275E-04	2.02245
2.43540E-04	1.96285
2.43937E-04	1.87481
2.44070E-04	1.84599
2.44335E-04	1.78437
2.44733E-04	1.69374
2.45130E-04	1.59984
2.45395E-04	1.53885
2.45528E-04	1.50667
2.45793E-04	1.44385
2.46057E-04	1.38244
2.46091E-04	1.37497
2.46322E-04	1.32013
2.46588E-04	1.25924
2.46852E-04	1.20036
2.46886E-04	1.19329
2.47117E-04	1.1431
2.47383E-04	1.08834
2.47606E-04	1.04442
2.47730E-04	1.02149
2.47879E-04	0.995214
2.48070E-04	0.964448
2.48153E-04	0.951913
2.48318E-04	0.929689
2.48426E-04	0.916491
2.48517E-04	0.906844
2.48608E-04	0.898285
2.48666E-04	0.893723
2.48790E-04	0.885375
2.48906E-04	0.880937
2.48973E-04	0.879207
2.49006E-04	0.879038
2.49088E-04	0.879574
2.49155E-04	0.880692
2.49188E-04	0.881606
2.49229E-04	0.883826
2.49291E-04	0.887852
2.49345E-04	0.891894
2.49397E-04	0.896294
2.49403E-04	0.896879
2.49438E-04	0.901179
2.49484E-04	0.907158
2.49527E-04	0.913291
2.49556E-04	0.917622
2.49585E-04	0.922153
2.49589E-04	0.922828
2.49610E-04	0.926862
2.49635E-04	0.931859
2.49660E-04	0.937017
2.49685E-04	0.94234
2.49705E-04	0.946906
2.49726E-04	0.951593
2.49747E-04	0.956404
2.49768E-04	0.961341
2.49789E-04	0.966665
2.49801E-04	0.96953
2.49811E-04	0.972525
2.49825E-04	0.976799
2.49846E-04	0.983024
2.49862E-04	0.987786
2.49875E-04	0.991978
2.49892E-04	0.997222
2.49907E-04	1.00223
2.49922E-04	1.00697
2.49939E-04	1.01284
2.49955E-04	1.0181
2.49970E-04	1.02346
2.49987E-04	1.02928
2.49995E-04	1.03224
2.50004E-04	1.03551
2.50019E-04	1.04175
2.50035E-04	1.04829
2.50045E-04	1.05236
2.50061E-04	1.05929
2.50076E-04	1.06545
2.50090E-04	1.07147
2.50105E-04	1.07804
2.50122E-04	1.0854
2.50140E-04	1.09383
2.50153E-04	1.09955
2.50157E-04	1.10161
2.50173E-04	1.11001
2.50189E-04	1.11801
2.50204E-04	1.12612
2.50221E-04	1.1349
2.50240E-04	1.14494
2.50258E-04	1.15516
2.50273E-04	1.16324
2.50289E-04	1.1726
2.50306E-04	1.18212
2.50314E-04	1.18695
2.50322E-04	1.19216
2.50347E-04	1.20809
2.50372E-04	1.22437
2.50397E-04	1.24102
2.50418E-04	1.25519
2.50438E-04	1.26962
2.50459E-04	1.28433
2.50480E-04	1.29932
2.50505E-04	1.31902
2.50529E-04	1.33914
2.50554E-04	1.3597
2.50579E-04	1.38072
2.50608E-04	1.40583
2.50637E-04	1.43159
2.50645E-04	1.43915
2.50666E-04	1.45921
2.50695E-04	1.48799
2.50728E-04	1.52178
2.50761E-04	1.55656
2.50786E-04	1.58342
2.50794E-04	1.59286
2.50827E-04	1.6317
2.50859E-04	1.66912
2.50900E-04	1.7206
2.50927E-04	1.75529
2.50941E-04	1.77489
2.50983E-04	1.83288
2.51018E-04	1.88381
2.51051E-04	1.93329
2.51055E-04	1.93975
2.51093E-04	1.99977
2.51130E-04	2.06173
2.51167E-04	2.12573
2.51175E-04	2.14043
2.51204E-04	2.19407
2.51254E-04	2.28953
2.51300E-04	2.38091
2.51304E-04	2.38957
2.51353E-04	2.49808
2.51405E-04	2.61622
2.51424E-04	2.66059
2.51449E-04	2.72221
2.51492E-04	2.83422
2.51536E-04	2.95065
2.51548E-04	2.98525
2.51579E-04	3.07528
2.51622E-04	3.20629
2.51672E-04	3.36248
2.51722E-04	3.53253
2.51772E-04	3.71048
2.51796E-04	3.8037
2.51821E-04	3.90066
2.51871E-04	4.1037
2.51921E-04	4.3165
2.51970E-04	4.54697
2.52003E-04	4.70815
2.52020E-04	4.7909
2.52070E-04	5.05133
2.52086E-04	5.14251
2.52119E-04	5.3297
2.52169E-04	5.62464
2.52219E-04	5.94297
2.52252E-04	6.16622
2.52268E-04	6.28088
2.52318E-04	6.64277
2.52335E-04	6.76988
2.52368E-04	7.03091
2.52417E-04	7.44355
2.52473E-04	7.94832
2.52500E-04	8.20673
2.52529E-04	8.49269
2.52583E-04	9.05766
2.52585E-04	9.08002
2.52641E-04	9.72248
2.52666E-04	10.0272
2.52697E-04	10.4188
2.52749E-04	11.1139
2.52798E-04	11.8434
2.52832E-04	12.3603
2.52848E-04	12.6254
2.52894E-04	13.4007
2.52898E-04	13.4727
2.52948E-04	14.3936
2.52956E-04	14.5574
2.52997E-04	15.3945
2.53018E-04	15.8417
2.53047E-04	16.482
2.53080E-04	17.265
2.53097E-04	17.6657
2.53142E-04	18.8461
2.53146E-04	18.956
2.53196E-04	20.3712
2.53204E-04	20.625
2.53246E-04	21.9239
2.53265E-04	22.5813
2.53294E-04	23.5836
2.53323E-04	24.6792
2.53342E-04	25.4062
2.53382E-04	27.0274
2.53391E-04	27.4123
2.53423E-04	28.8686
2.53440E-04	29.6768
2.53456E-04	30.4247
2.53488E-04	32.0901
2.53499E-04	32.6771
2.53519E-04	33.8119
2.53557E-04	36.0924
2.53564E-04	36.499
2.53593E-04	38.4574
2.53607E-04	39.3786
2.53623E-04	40.5571
2.53653E-04	42.8041
2.53656E-04	43.0691
2.53683E-04	45.2402
2.53706E-04	47.2592
2.53713E-04	47.8482
2.53739E-04	50.3554
2.53743E-04	50.6743
2.53769E-04	53.3843
2.53772E-04	53.7437
2.53796E-04	56.3031
2.53805E-04	57.4687
2.53822E-04	59.4463
2.53839E-04	61.5512
2.53848E-04	62.838
2.53872E-04	66.0391
2.53875E-04	66.5055
2.53901E-04	70.4905
2.53905E-04	71.0244
2.53928E-04	74.834
2.53938E-04	76.5875
2.53954E-04	79.5701
2.53971E-04	82.7653
2.53978E-04	84.0714
2.54001E-04	88.9547
2.54004E-04	89.7025
2.54024E-04	94.2735
2.54029E-04	95.5007
2.54047E-04	100.077
2.54054E-04	101.868
2.54070E-04	106.425
2.54079E-04	108.883
2.54094E-04	113.382
2.54100E-04	115.544
2.54117E-04	121.049
2.54127E-04	124.63
2.54140E-04	129.502
2.54153E-04	134.797
2.54163E-04	138.853
2.54180E-04	146.133
2.54181E-04	146.505
2.54198E-04	154.819
2.54200E-04	155.666
2.54215E-04	163.84
2.54219E-04	166.142
2.54233E-04	173.632
2.54239E-04	177.644
2.54250E-04	184.274
2.54259E-04	190.289
2.54268E-04	195.853
2.54279E-04	204.209
2.54285E-04	208.461
2.54299E-04	219.546
2.54302E-04	222.204
2.54320E-04	237.187
2.54321E-04	237.95
2.54335E-04	251.167
2.54342E-04	258.667
2.54353E-04	269.707
2.54364E-04	281.618
2.54371E-04	290.004
2.54380E-04	300.559
2.54389E-04	312.282
2.54396E-04	321.083
2.54407E-04	336.698
2.54412E-04	343.316
2.54426E-04	363.441
2.54428E-04	367.386
2.54444E-04	392.711
2.54444E-04	393.429
2.54460E-04	421.804
2.54462E-04	424.759
2.54480E-04	458.068
2.54496E-04	492.492
2.54513E-04	529.701
2.54529E-04	569.856
2.54546E-04	613.125
2.54562E-04	659.658
2.54579E-04	709.609
2.54595E-04	763.112
2.54617E-04	838.223
2.54619E-04	844.4
2.54637E-04	913.281
