E(MeV)	"TA-181(N,TOT)"	
2.29730E-03	1.04809E+01	
2.29732E-03	1.04838E+01	
2.29735E-03	1.04951E+01	
2.29738E-03	1.05094E+01	
2.29741E-03	1.05267E+01	
2.29744E-03	1.05474E+01	
2.29747E-03	1.05714E+01	
2.29750E-03	1.05991E+01	
2.29753E-03	1.06306E+01	
2.29755E-03	1.06547E+01	
2.29757E-03	1.06852E+01	
2.29762E-03	1.07537E+01	
2.29766E-03	1.08300E+01	
2.29770E-03	1.09146E+01	
2.29772E-03	1.09611E+01	
2.29774E-03	1.10140E+01	
2.29778E-03	1.11287E+01	
2.29782E-03	1.12345E+01	
2.29786E-03	1.13767E+01	
2.29791E-03	1.15474E+01	
2.29795E-03	1.17295E+01	
2.29799E-03	1.19230E+01	
2.29804E-03	1.21281E+01	
2.29810E-03	1.24438E+01	
2.29816E-03	1.27792E+01	
2.29822E-03	1.31547E+01	
2.29828E-03	1.35498E+01	
2.29829E-03	1.36596E+01	
2.29837E-03	1.42342E+01	
2.29840E-03	1.44730E+01	
2.29846E-03	1.49729E+01	
2.29853E-03	1.54844E+01	
2.29873E-03	1.72520E+01	
2.29884E-03	1.81899E+01	
2.29893E-03	1.88759E+01	
2.29900E-03	1.94039E+01	
2.29907E-03	1.98537E+01	
2.29913E-03	2.02163E+01	
2.29914E-03	2.02677E+01	
2.29922E-03	2.06234E+01	
2.29929E-03	2.08976E+01	
2.29931E-03	2.09632E+01	
2.29935E-03	2.10742E+01	
2.29940E-03	2.11512E+01	
2.29946E-03	2.12122E+01	
2.29953E-03	2.11758E+01	
2.29959E-03	2.11021E+01	
2.29961E-03	2.10672E+01	
2.29963E-03	2.09965E+01	
2.29968E-03	2.08579E+01	
2.29970E-03	2.07860E+01	
2.29978E-03	2.04372E+01	
2.29983E-03	2.01835E+01	
2.29985E-03	2.00416E+01	
2.29994E-03	1.95152E+01	
2.29996E-03	1.93958E+01	
2.30004E-03	1.87877E+01	
2.30013E-03	1.80857E+01	
2.30019E-03	1.75847E+01	
2.30035E-03	1.62468E+01	
2.30044E-03	1.54468E+01	
2.30053E-03	1.47527E+01	
2.30060E-03	1.42210E+01	
2.30066E-03	1.37357E+01	
2.30072E-03	1.33382E+01	
2.30075E-03	1.30957E+01	
2.30078E-03	1.29631E+01	
2.30082E-03	1.26996E+01	
2.30086E-03	1.24463E+01	
2.30090E-03	1.22033E+01	
2.30094E-03	1.19704E+01	
2.30097E-03	1.18135E+01	
2.30099E-03	1.17510E+01	
2.30103E-03	1.15499E+01	
2.30107E-03	1.13582E+01	
2.30110E-03	1.12355E+01	
2.30114E-03	1.10780E+01	
2.30116E-03	1.09774E+01	
2.30117E-03	1.09307E+01	
2.30121E-03	1.07968E+01	
2.30125E-03	1.06691E+01	
2.30129E-03	1.05472E+01	
2.30132E-03	1.04308E+01	
2.30135E-03	1.03567E+01	
2.30136E-03	1.03230E+01	
2.30140E-03	1.02269E+01	
2.30144E-03	1.01354E+01	
2.30147E-03	1.00481E+01	
2.30151E-03	9.96494E+00	
2.30154E-03	9.90502E+00	
2.30156E-03	9.85997E+00	
2.30157E-03	9.84853E+00	
2.30159E-03	9.79889E+00	
2.30162E-03	9.75104E+00	
2.30165E-03	9.70484E+00	
2.30168E-03	9.66022E+00	
2.30171E-03	9.60650E+00	
2.30175E-03	9.55825E+00	
2.30177E-03	9.52169E+00	
2.30178E-03	9.51310E+00	
2.30181E-03	9.47461E+00	
2.30185E-03	9.43757E+00	
2.30188E-03	9.40185E+00	
2.30191E-03	9.36735E+00	
2.30194E-03	9.33397E+00	
2.30198E-03	9.30162E+00	
2.30201E-03	9.27019E+00	
2.30204E-03	9.23961E+00	
2.30207E-03	9.20981E+00	
2.30209E-03	9.19528E+00	
2.30211E-03	9.18326E+00	
2.30216E-03	9.14839E+00	
2.30221E-03	9.11476E+00	
2.30225E-03	9.08222E+00	
2.30230E-03	9.05058E+00	
2.30235E-03	9.01974E+00	
2.30240E-03	8.98958E+00	
2.30245E-03	8.96000E+00	
2.30249E-03	8.93843E+00	
2.30252E-03	8.92435E+00	
2.30258E-03	8.89322E+00	
2.30265E-03	8.86269E+00	
2.30271E-03	8.83264E+00	
2.30279E-03	8.80002E+00	
2.30286E-03	8.76486E+00	
2.30298E-03	8.71282E+00	
2.30310E-03	8.66142E+00	
2.30322E-03	8.61055E+00	
2.30336E-03	8.54991E+00	
2.30338E-03	8.54367E+00	
2.30343E-03	8.52268E+00	
2.30358E-03	8.46012E+00	
2.30372E-03	8.40505E+00	
2.30386E-03	8.35051E+00	
2.30400E-03	8.29654E+00	
2.30414E-03	8.24327E+00	
2.30424E-03	8.20387E+00	
2.30434E-03	8.16508E+00	
2.30445E-03	8.12704E+00	
2.30451E-03	8.10339E+00	
2.30458E-03	8.08136E+00	
2.30460E-03	8.07315E+00	
2.30464E-03	8.05823E+00	
2.30470E-03	8.03471E+00	
2.30476E-03	8.01196E+00	
2.30483E-03	7.99015E+00	
2.30487E-03	7.97452E+00	
2.30492E-03	7.95963E+00	
2.30497E-03	7.94560E+00	
2.30501E-03	7.93255E+00	
2.30506E-03	7.92065E+00	
2.30511E-03	7.91007E+00	
2.30516E-03	7.90101E+00	
2.30519E-03	7.89593E+00	
2.30522E-03	7.89169E+00	
2.30525E-03	7.88839E+00	
2.30528E-03	7.88611E+00	
2.30531E-03	7.88495E+00	
2.30534E-03	7.88500E+00	
2.30537E-03	7.88637E+00	
2.30541E-03	7.88919E+00	
2.30543E-03	7.89189E+00	
2.30544E-03	7.89536E+00	
2.30547E-03	7.90613E+00	
2.30550E-03	7.91996E+00	
2.30554E-03	7.93757E+00	
2.30558E-03	7.95823E+00	
2.30561E-03	7.98219E+00	
2.30564E-03	8.00252E+00	
2.30567E-03	8.02501E+00	
2.30569E-03	8.04515E+00	
2.30571E-03	8.06205E+00	
2.30574E-03	8.10872E+00	
2.30578E-03	8.16014E+00	
2.30582E-03	8.21672E+00	
2.30584E-03	8.25397E+00	
2.30585E-03	8.28299E+00	
2.30589E-03	8.36147E+00	
2.30593E-03	8.44623E+00	
2.30596E-03	8.53774E+00	
2.30599E-03	8.59690E+00	
2.30600E-03	8.64139E+00	
2.30604E-03	8.76019E+00	
2.30607E-03	8.88690E+00	
2.30610E-03	8.96811E+00	
2.30611E-03	9.03464E+00	
2.30615E-03	9.19958E+00	
2.30619E-03	9.36626E+00	
2.30623E-03	9.57670E+00	
2.30627E-03	9.78898E+00	
2.30630E-03	9.96994E+00	
2.30631E-03	1.00163E+01	
2.30634E-03	1.02714E+01	
2.30638E-03	1.05383E+01	
2.30641E-03	1.07243E+01	
2.30642E-03	1.08238E+01	
2.30647E-03	1.12408E+01	
2.30649E-03	1.13974E+01	
2.30652E-03	1.16782E+01	
2.30657E-03	1.21628E+01	
2.30658E-03	1.21995E+01	
2.30663E-03	1.27745E+01	
2.30668E-03	1.33333E+01	
2.30669E-03	1.33756E+01	
2.30676E-03	1.42563E+01	
2.30680E-03	1.46688E+01	
2.30684E-03	1.52664E+01	
2.30687E-03	1.56369E+01	
2.30693E-03	1.65219E+01	
2.30699E-03	1.73501E+01	
2.30711E-03	1.91491E+01	
2.30723E-03	2.09472E+01	
2.30733E-03	2.24663E+01	
2.30742E-03	2.36946E+01	
2.30748E-03	2.43864E+01	
2.30750E-03	2.46812E+01	
2.30758E-03	2.56217E+01	
2.30760E-03	2.58488E+01	
2.30764E-03	2.62547E+01	
2.30772E-03	2.69064E+01	
2.30773E-03	2.69407E+01	
2.30779E-03	2.73613E+01	
2.30783E-03	2.75565E+01	
2.30785E-03	2.76552E+01	
2.30790E-03	2.78052E+01	
2.30793E-03	2.78726E+01	
2.30798E-03	2.79164E+01	
2.30802E-03	2.79058E+01	
2.30804E-03	2.78878E+01	
2.30810E-03	2.77428E+01	
2.30813E-03	2.76457E+01	
2.30818E-03	2.74049E+01	
2.30824E-03	2.70485E+01	
2.30825E-03	2.69312E+01	
2.30832E-03	2.64159E+01	
2.30840E-03	2.56263E+01	
2.30841E-03	2.55648E+01	
2.30849E-03	2.46084E+01	
2.30852E-03	2.42115E+01	
2.30860E-03	2.31994E+01	
2.30863E-03	2.28808E+01	
2.30880E-03	2.05695E+01	
2.30887E-03	1.95723E+01	
2.30896E-03	1.83240E+01	
2.30904E-03	1.72744E+01	
2.30911E-03	1.63342E+01	
2.30914E-03	1.60172E+01	
2.30917E-03	1.56656E+01	
2.30922E-03	1.50298E+01	
2.30928E-03	1.44184E+01	
2.30933E-03	1.38895E+01	
2.30937E-03	1.34562E+01	
2.30941E-03	1.31084E+01	
2.30942E-03	1.30423E+01	
2.30946E-03	1.26611E+01	
2.30951E-03	1.22952E+01	
2.30953E-03	1.20614E+01	
2.30955E-03	1.19514E+01	
2.30959E-03	1.16361E+01	
2.30964E-03	1.13348E+01	
2.30966E-03	1.11908E+01	
2.30968E-03	1.10570E+01	
2.30971E-03	1.08856E+01	
2.30974E-03	1.07197E+01	
2.30977E-03	1.05590E+01	
2.30979E-03	1.04813E+01	
2.30980E-03	1.03925E+01	
2.30984E-03	1.02221E+01	
2.30988E-03	1.00588E+01	
2.30991E-03	9.90211E+00	
2.30993E-03	9.82691E+00	
2.30995E-03	9.75941E+00	
2.30999E-03	9.63035E+00	
2.31002E-03	9.50672E+00	
2.31006E-03	9.38823E+00	
2.31008E-03	9.33135E+00	
2.31010E-03	9.28074E+00	
2.31014E-03	9.18395E+00	
2.31017E-03	9.09119E+00	
2.31021E-03	9.00218E+00	
2.31023E-03	8.95939E+00	
2.31025E-03	8.92249E+00	
2.31028E-03	8.85188E+00	
2.31032E-03	8.78413E+00	
2.31036E-03	8.71902E+00	
2.31039E-03	8.65628E+00	
2.31043E-03	8.59573E+00	
2.31045E-03	8.56644E+00	
2.31047E-03	8.54202E+00	
2.31050E-03	8.49501E+00	
2.31054E-03	8.44959E+00	
2.31058E-03	8.40563E+00	
2.31061E-03	8.36297E+00	
2.31065E-03	8.32150E+00	
2.31067E-03	8.30129E+00	
2.31069E-03	8.28450E+00	
2.31072E-03	8.25189E+00	
2.31076E-03	8.22012E+00	
2.31080E-03	8.18912E+00	
2.31085E-03	8.14384E+00	
2.31091E-03	8.09985E+00	
2.31096E-03	8.05694E+00	
2.31102E-03	8.02256E+00	
2.31107E-03	7.98893E+00	
2.31115E-03	7.94508E+00	
2.31122E-03	7.90213E+00	
2.31130E-03	7.85990E+00	
2.31137E-03	7.81825E+00	
2.31141E-03	7.79771E+00	
2.31148E-03	7.76262E+00	
2.31155E-03	7.72797E+00	
2.31169E-03	7.66552E+00	
2.31182E-03	7.60379E+00	
2.31193E-03	7.55648E+00	
2.31196E-03	7.54406E+00	
2.31216E-03	7.46271E+00	
2.31236E-03	7.38212E+00	
2.31256E-03	7.30215E+00	
2.31278E-03	7.21585E+00	
2.31301E-03	7.12667E+00	
2.31323E-03	7.03801E+00	
2.31354E-03	6.92051E+00	
2.31384E-03	6.80379E+00	
2.31414E-03	6.68783E+00	
2.31440E-03	6.59233E+00	
2.31445E-03	6.57054E+00	
2.31475E-03	6.44388E+00	
2.31505E-03	6.31810E+00	
2.31531E-03	6.21089E+00	
2.31541E-03	6.17175E+00	
2.31557E-03	6.09610E+00	
2.31583E-03	5.97733E+00	
2.31600E-03	5.90446E+00	
2.31610E-03	5.85482E+00	
2.31629E-03	5.75787E+00	
2.31649E-03	5.66170E+00	
2.31668E-03	5.55558E+00	
2.31688E-03	5.45014E+00	
2.31699E-03	5.39057E+00	
2.31707E-03	5.34061E+00	
2.31722E-03	5.25456E+00	
2.31736E-03	5.17126E+00	
2.31738E-03	5.15915E+00	
2.31754E-03	5.05543E+00	
2.31770E-03	4.95326E+00	
2.31773E-03	4.93393E+00	
2.31782E-03	4.87055E+00	
2.31794E-03	4.78658E+00	
2.31806E-03	4.70417E+00	
2.31810E-03	4.67735E+00	
2.31818E-03	4.61659E+00	
2.31827E-03	4.55716E+00	
2.31835E-03	4.49905E+00	
2.31843E-03	4.44252E+00	
2.31848E-03	4.40895E+00	
2.31851E-03	4.38437E+00	
2.31859E-03	4.32663E+00	
2.31865E-03	4.28987E+00	
2.31871E-03	4.25477E+00	
2.31876E-03	4.22158E+00	
2.31882E-03	4.19063E+00	
2.31884E-03	4.17802E+00	
2.31887E-03	4.16478E+00	
2.31893E-03	4.14395E+00	
2.31898E-03	4.12662E+00	
2.31902E-03	4.11850E+00	
2.31904E-03	4.11657E+00	
2.31908E-03	4.11587E+00	
2.31912E-03	4.11809E+00	
2.31914E-03	4.11971E+00	
2.31917E-03	4.12878E+00	
2.31921E-03	4.14526E+00	
2.31922E-03	4.15360E+00	
2.31925E-03	4.17110E+00	
2.31929E-03	4.20503E+00	
2.31931E-03	4.22470E+00	
2.31932E-03	4.23177E+00	
2.31936E-03	4.28180E+00	
2.31937E-03	4.29881E+00	
2.31940E-03	4.34351E+00	
2.31943E-03	4.39758E+00	
2.31944E-03	4.41634E+00	
2.31948E-03	4.50385E+00	
2.31949E-03	4.52560E+00	
2.31952E-03	4.60805E+00	
2.31955E-03	4.68730E+00	
2.31956E-03	4.72715E+00	
2.31960E-03	4.86453E+00	
2.31961E-03	4.88697E+00	
2.31964E-03	5.02503E+00	
2.31967E-03	5.13103E+00	
2.31968E-03	5.20393E+00	
2.31971E-03	5.35149E+00	
2.31972E-03	5.40756E+00	
2.31976E-03	5.60350E+00	
2.31980E-03	5.88973E+00	
2.31984E-03	6.17969E+00	
2.31985E-03	6.21427E+00	
2.31988E-03	6.49851E+00	
2.31989E-03	6.57888E+00	
2.31992E-03	6.85050E+00	
2.31994E-03	6.98615E+00	
2.31996E-03	7.23754E+00	
2.31998E-03	7.43864E+00	
2.32000E-03	7.64021E+00	
2.32003E-03	7.93908E+00	
2.32004E-03	8.07733E+00	
2.32007E-03	8.49206E+00	
2.32009E-03	8.71962E+00	
2.32012E-03	9.09735E+00	
2.32014E-03	9.43145E+00	
2.32017E-03	9.84183E+00	
2.32019E-03	1.02118E+01	
2.32021E-03	1.04984E+01	
2.32025E-03	1.10672E+01	
2.32029E-03	1.19575E+01	
2.32030E-03	1.19989E+01	
2.32034E-03	1.27656E+01	
2.32035E-03	1.30129E+01	
2.32038E-03	1.36257E+01	
2.32041E-03	1.44085E+01	
2.32042E-03	1.45305E+01	
2.32047E-03	1.57912E+01	
2.32048E-03	1.59893E+01	
2.32053E-03	1.71781E+01	
2.32055E-03	1.77907E+01	
2.32057E-03	1.84262E+01	
2.32063E-03	1.99635E+01	
2.32064E-03	2.04093E+01	
2.32070E-03	2.19885E+01	
2.32072E-03	2.25193E+01	
2.32076E-03	2.38301E+01	
2.32085E-03	2.67055E+01	
2.32088E-03	2.77812E+01	
2.32095E-03	3.01826E+01	
2.32105E-03	3.34132E+01	
2.32117E-03	3.74339E+01	
2.32125E-03	4.03143E+01	
2.32129E-03	4.13966E+01	
2.32134E-03	4.29688E+01	
2.32141E-03	4.51191E+01	
2.32142E-03	4.52840E+01	
2.32150E-03	4.73814E+01	
2.32154E-03	4.83749E+01	
2.32158E-03	4.92967E+01	
2.32164E-03	5.07526E+01	
2.32166E-03	5.10397E+01	
2.32171E-03	5.21027E+01	
2.32180E-03	5.35233E+01	
2.32184E-03	5.42563E+01	
2.32192E-03	5.53856E+01	
2.32203E-03	5.68309E+01	
2.32212E-03	5.78341E+01	
2.32219E-03	5.88601E+01	
2.32222E-03	5.92933E+01	
2.32231E-03	6.07434E+01	
2.32237E-03	6.20020E+01	
2.32239E-03	6.22452E+01	
2.32245E-03	6.37591E+01	
2.32250E-03	6.50660E+01	
2.32251E-03	6.55168E+01	
2.32258E-03	6.75810E+01	
2.32259E-03	6.80572E+01	
2.32262E-03	6.92073E+01	
2.32263E-03	6.96668E+01	
2.32268E-03	7.19206E+01	
2.32270E-03	7.27783E+01	
2.32275E-03	7.49814E+01	
2.32276E-03	7.56576E+01	
2.32281E-03	7.84436E+01	
2.32282E-03	7.88623E+01	
2.32288E-03	8.23012E+01	
2.32295E-03	8.69474E+01	
2.32297E-03	8.84958E+01	
2.32302E-03	9.19887E+01	
2.32307E-03	9.57281E+01	
2.32309E-03	9.73699E+01	
2.32316E-03	1.03100E+02	
2.32325E-03	1.11556E+02	
2.32329E-03	1.14983E+02	
2.32350E-03	1.34230E+02	
2.32359E-03	1.41759E+02	
2.32360E-03	1.42585E+02	
2.32369E-03	1.49447E+02	
2.32371E-03	1.51321E+02	
2.32376E-03	1.55070E+02	
2.32377E-03	1.55675E+02	
2.32386E-03	1.60968E+02	
2.32387E-03	1.61451E+02	
2.32394E-03	1.64810E+02	
2.32396E-03	1.65600E+02	
2.32400E-03	1.67010E+02	
2.32404E-03	1.68254E+02	
2.32406E-03	1.68607E+02	
2.32414E-03	1.69708E+02	
2.32415E-03	1.69842E+02	
2.32419E-03	1.69884E+02	
2.32420E-03	1.69791E+02	
2.32427E-03	1.69081E+02	
2.32429E-03	1.68551E+02	
2.32434E-03	1.67495E+02	
2.32438E-03	1.65995E+02	
2.32440E-03	1.65111E+02	
2.32447E-03	1.62203E+02	
2.32454E-03	1.57798E+02	
2.32456E-03	1.56833E+02	
2.32462E-03	1.52541E+02	
2.32466E-03	1.49569E+02	
2.32471E-03	1.45781E+02	
2.32477E-03	1.39950E+02	
2.32480E-03	1.37423E+02	
2.32491E-03	1.27394E+02	
2.32495E-03	1.23738E+02	
2.32513E-03	1.05345E+02	
2.32523E-03	9.59057E+01	
2.32524E-03	9.52464E+01	
2.32532E-03	8.70633E+01	
2.32535E-03	8.44491E+01	
2.32541E-03	7.96328E+01	
2.32544E-03	7.65102E+01	
2.32547E-03	7.43345E+01	
2.32553E-03	6.92582E+01	
2.32559E-03	6.45574E+01	
2.32562E-03	6.23088E+01	
2.32565E-03	6.02023E+01	
2.32568E-03	5.81218E+01	
2.32571E-03	5.61579E+01	
2.32574E-03	5.42169E+01	
2.32576E-03	5.33047E+01	
2.32580E-03	5.05992E+01	
2.32585E-03	4.80984E+01	
2.32586E-03	4.72746E+01	
2.32589E-03	4.57423E+01	
2.32592E-03	4.42296E+01	
2.32594E-03	4.35294E+01	
2.32598E-03	4.14591E+01	
2.32603E-03	3.95825E+01	
2.32604E-03	3.89668E+01	
2.32607E-03	3.78415E+01	
2.32610E-03	3.67356E+01	
2.32612E-03	3.62337E+01	
2.32616E-03	3.47581E+01	
2.32621E-03	3.34597E+01	
2.32622E-03	3.30366E+01	
2.32625E-03	3.22857E+01	
2.32628E-03	3.15544E+01	
2.32630E-03	3.12344E+01	
2.32634E-03	3.03046E+01	
2.32639E-03	2.95373E+01	
2.32640E-03	2.92915E+01	
2.32643E-03	2.88857E+01	
2.32646E-03	2.85000E+01	
2.32648E-03	2.83487E+01	
2.32652E-03	2.79256E+01	
2.32655E-03	2.77419E+01	
2.32658E-03	2.75759E+01	
2.32660E-03	2.75241E+01	
2.32664E-03	2.74325E+01	
2.32665E-03	2.74330E+01	
2.32669E-03	2.74803E+01	
2.32670E-03	2.75073E+01	
2.32673E-03	2.76282E+01	
2.32676E-03	2.77880E+01	
2.32678E-03	2.78624E+01	
2.32682E-03	2.82230E+01	
2.32686E-03	2.86978E+01	
2.32687E-03	2.88306E+01	
2.32692E-03	2.94800E+01	
2.32693E-03	2.95735E+01	
2.32698E-03	3.04452E+01	
2.32703E-03	3.15174E+01	
2.32704E-03	3.15959E+01	
2.32709E-03	3.27150E+01	
2.32711E-03	3.32383E+01	
2.32714E-03	3.40456E+01	
2.32717E-03	3.48999E+01	
2.32722E-03	3.62911E+01	
2.32725E-03	3.73618E+01	
2.32728E-03	3.83309E+01	
2.32735E-03	4.05263E+01	
2.32736E-03	4.08294E+01	
2.32745E-03	4.40760E+01	
2.32753E-03	4.72450E+01	
2.32760E-03	5.00542E+01	
2.32772E-03	5.46876E+01	
2.32782E-03	5.84638E+01	
2.32787E-03	6.05431E+01	
2.32796E-03	6.33880E+01	
2.32800E-03	6.46743E+01	
2.32803E-03	6.56153E+01	
2.32809E-03	6.72811E+01	
2.32815E-03	6.87501E+01	
2.32819E-03	6.95134E+01	
2.32821E-03	6.99303E+01	
2.32828E-03	7.09255E+01	
2.32829E-03	7.10826E+01	
2.32830E-03	7.11353E+01	
2.32835E-03	7.16492E+01	
2.32837E-03	7.17654E+01	
2.32844E-03	7.19924E+01	
2.32852E-03	7.17287E+01	
2.32859E-03	7.11418E+01	
2.32860E-03	7.09675E+01	
2.32867E-03	7.00221E+01	
2.32868E-03	6.97591E+01	
2.32875E-03	6.85266E+01	
2.32878E-03	6.78244E+01	
2.32884E-03	6.63406E+01	
2.32886E-03	6.57887E+01	
2.32894E-03	6.32655E+01	
2.32895E-03	6.28977E+01	
2.32905E-03	5.95794E+01	
2.32909E-03	5.83058E+01	
2.32920E-03	5.40862E+01	
2.32926E-03	5.17919E+01	
2.32936E-03	4.79721E+01	
2.32945E-03	4.48488E+01	
2.32951E-03	4.23995E+01	
2.32954E-03	4.14100E+01	
2.32958E-03	4.02080E+01	
2.32965E-03	3.79005E+01	
2.32968E-03	3.68222E+01	
2.32969E-03	3.64166E+01	
2.32974E-03	3.50139E+01	
2.32977E-03	3.40474E+01	
2.32979E-03	3.36595E+01	
2.32983E-03	3.23818E+01	
2.32986E-03	3.15199E+01	
2.32988E-03	3.11543E+01	
2.32992E-03	3.01897E+01	
2.32996E-03	2.92560E+01	
2.32997E-03	2.90607E+01	
2.33001E-03	2.80204E+01	
2.33005E-03	2.72419E+01	
2.33006E-03	2.70226E+01	
2.33011E-03	2.61063E+01	
2.33014E-03	2.54657E+01	
2.33015E-03	2.52331E+01	
2.33020E-03	2.44328E+01	
2.33023E-03	2.39104E+01	
2.33026E-03	2.34414E+01	
2.33029E-03	2.29807E+01	
2.33032E-03	2.25615E+01	
2.33036E-03	2.21241E+01	
2.33039E-03	2.17247E+01	
2.33041E-03	2.14895E+01	
2.33043E-03	2.12421E+01	
2.33047E-03	2.08268E+01	
2.33050E-03	2.04200E+01	
2.33051E-03	2.03201E+01	
2.33054E-03	2.00543E+01	
2.33058E-03	1.97069E+01	
2.33062E-03	1.93662E+01	
2.33065E-03	1.90664E+01	
2.33069E-03	1.87754E+01	
2.33073E-03	1.85133E+01	
2.33077E-03	1.82430E+01	
2.33080E-03	1.79980E+01	
2.33083E-03	1.78172E+01	
2.33084E-03	1.77650E+01	
2.33088E-03	1.75595E+01	
2.33092E-03	1.73573E+01	
2.33095E-03	1.71581E+01	
2.33099E-03	1.69620E+01	
2.33100E-03	1.69065E+01	
2.33105E-03	1.66883E+01	
2.33110E-03	1.64739E+01	
2.33115E-03	1.62759E+01	
2.33120E-03	1.60862E+01	
2.33127E-03	1.58666E+01	
2.33133E-03	1.56503E+01	
2.33139E-03	1.54615E+01	
2.33145E-03	1.52750E+01	
2.33152E-03	1.51120E+01	
2.33158E-03	1.49507E+01	
2.33167E-03	1.47115E+01	
2.33171E-03	1.46328E+01	
2.33177E-03	1.44947E+01	
2.33186E-03	1.42901E+01	
2.33196E-03	1.40878E+01	
2.33205E-03	1.39067E+01	
2.33214E-03	1.37278E+01	
2.33217E-03	1.36835E+01	
2.33221E-03	1.36103E+01	
2.33224E-03	1.35464E+01	
2.33232E-03	1.34205E+01	
2.33239E-03	1.32969E+01	
2.33245E-03	1.32059E+01	
2.33251E-03	1.31166E+01	
2.33255E-03	1.30448E+01	
2.33258E-03	1.30058E+01	
2.33260E-03	1.29784E+01	
2.33265E-03	1.29187E+01	
2.33269E-03	1.28610E+01	
2.33274E-03	1.28055E+01	
2.33278E-03	1.27524E+01	
2.33283E-03	1.27021E+01	
2.33286E-03	1.26743E+01	
2.33288E-03	1.26595E+01	
2.33291E-03	1.26347E+01	
2.33295E-03	1.26120E+01	
2.33298E-03	1.25918E+01	
2.33302E-03	1.25740E+01	
2.33304E-03	1.25620E+01	
2.33305E-03	1.25614E+01	
2.33309E-03	1.25612E+01	
2.33312E-03	1.25642E+01	
2.33316E-03	1.25708E+01	
2.33319E-03	1.25811E+01	
2.33323E-03	1.25954E+01	
2.33325E-03	1.26159E+01	
2.33329E-03	1.26590E+01	
2.33333E-03	1.27084E+01	
2.33337E-03	1.27646E+01	
2.33341E-03	1.28410E+01	
2.33342E-03	1.28609E+01	
2.33345E-03	1.29392E+01	
2.33349E-03	1.30498E+01	
2.33352E-03	1.31690E+01	
2.33355E-03	1.32673E+01	
2.33356E-03	1.33036E+01	
2.33360E-03	1.34678E+01	
2.33364E-03	1.36422E+01	
2.33365E-03	1.36640E+01	
2.33368E-03	1.38499E+01	
2.33372E-03	1.40717E+01	
2.33374E-03	1.42089E+01	
2.33376E-03	1.43177E+01	
2.33380E-03	1.45937E+01	
2.33384E-03	1.48819E+01	
2.33385E-03	1.49349E+01	
2.33388E-03	1.52118E+01	
2.33392E-03	1.56130E+01	
2.33395E-03	1.58380E+01	
2.33397E-03	1.60488E+01	
2.33401E-03	1.65224E+01	
2.33403E-03	1.66355E+01	
2.33406E-03	1.70396E+01	
2.33410E-03	1.75433E+01	
2.33413E-03	1.78790E+01	
2.33418E-03	1.85542E+01	
2.33420E-03	1.88009E+01	
2.33425E-03	1.96703E+01	
2.33427E-03	1.99825E+01	
2.33433E-03	2.08833E+01	
2.33436E-03	2.13661E+01	
2.33441E-03	2.21849E+01	
2.33448E-03	2.34783E+01	
2.33453E-03	2.44569E+01	
2.33466E-03	2.68488E+01	
2.33470E-03	2.77182E+01	
2.33481E-03	2.98384E+01	
2.33491E-03	3.16042E+01	
2.33495E-03	3.23789E+01	
2.33499E-03	3.30065E+01	
2.33506E-03	3.40829E+01	
2.33507E-03	3.42099E+01	
2.33513E-03	3.50709E+01	
2.33519E-03	3.58165E+01	
2.33526E-03	3.64736E+01	
2.33529E-03	3.67916E+01	
2.33532E-03	3.69866E+01	
2.33539E-03	3.73912E+01	
2.33540E-03	3.74670E+01	
2.33546E-03	3.76413E+01	
2.33549E-03	3.77030E+01	
2.33553E-03	3.77040E+01	
2.33558E-03	3.76402E+01	
2.33560E-03	3.76111E+01	
2.33563E-03	3.74979E+01	
2.33565E-03	3.74004E+01	
2.33571E-03	3.70361E+01	
2.33572E-03	3.70249E+01	
2.33580E-03	3.63345E+01	
2.33582E-03	3.60787E+01	
2.33587E-03	3.55049E+01	
2.33593E-03	3.48752E+01	
2.33596E-03	3.43690E+01	
2.33604E-03	3.32992E+01	
2.33608E-03	3.27153E+01	
2.33616E-03	3.13237E+01	
2.33626E-03	2.95467E+01	
2.33634E-03	2.82260E+01	
2.33640E-03	2.70398E+01	
2.33650E-03	2.54307E+01	
2.33658E-03	2.40065E+01	
2.33664E-03	2.30092E+01	
2.33665E-03	2.28997E+01	
2.33672E-03	2.18668E+01	
2.33676E-03	2.11982E+01	
2.33681E-03	2.05462E+01	
2.33685E-03	1.99437E+01	
2.33690E-03	1.93594E+01	
2.33692E-03	1.90751E+01	
2.33694E-03	1.88685E+01	
2.33699E-03	1.82682E+01	
2.33703E-03	1.78798E+01	
2.33706E-03	1.75210E+01	
2.33709E-03	1.71762E+01	
2.33713E-03	1.68403E+01	
2.33714E-03	1.67093E+01	
2.33716E-03	1.65278E+01	
2.33720E-03	1.62334E+01	
2.33723E-03	1.59467E+01	
2.33725E-03	1.57793E+01	
2.33727E-03	1.56782E+01	
2.33730E-03	1.54324E+01	
2.33734E-03	1.51936E+01	
2.33737E-03	1.49612E+01	
2.33739E-03	1.48254E+01	
2.33741E-03	1.47453E+01	
2.33744E-03	1.45508E+01	
2.33748E-03	1.43617E+01	
2.33751E-03	1.41778E+01	
2.33753E-03	1.40703E+01	
2.33755E-03	1.40074E+01	
2.33758E-03	1.38546E+01	
2.33762E-03	1.37061E+01	
2.33765E-03	1.35615E+01	
2.33767E-03	1.34770E+01	
2.33769E-03	1.34276E+01	
2.33772E-03	1.33078E+01	
