MeV	"I-127(N,TOT)"	
4.03617E-03	9.7687	
4.03624E-03	9.36207	
4.03629E-03	9.11844	
4.03630E-03	9.04157	
4.03637E-03	8.6906	
4.03641E-03	8.48507	
4.03644E-03	8.35927	
4.03651E-03	8.05132	
4.03654E-03	7.92525	
4.03657E-03	7.76504	
4.03664E-03	7.49703	
4.03666E-03	7.43442	
4.03671E-03	7.25371	
4.03678E-03	7.02433	
4.03682E-03	6.90387	
4.03685E-03	6.81233	
4.03689E-03	6.68253	
4.03694E-03	6.55613	
4.03696E-03	6.48332	
4.03698E-03	6.43746	
4.03705E-03	6.28462	
4.03711E-03	6.14208	
4.03717E-03	6.01661	
4.03723E-03	5.89653	
4.03726E-03	5.84247	
4.03730E-03	5.78657	
4.03736E-03	5.68561	
4.03741E-03	5.60117	
4.03742E-03	5.58968	
4.03748E-03	5.50676	
4.03754E-03	5.42678	
4.03761E-03	5.34947	
4.03763E-03	5.31454	
4.03767E-03	5.28022	
4.03773E-03	5.21806	
4.03779E-03	5.1579	
4.03785E-03	5.09953	
4.03786E-03	5.09576	
4.03792E-03	5.05024	
4.03798E-03	5.00294	
4.03804E-03	4.95695	
4.03810E-03	4.91513	
4.03816E-03	4.87556	
4.03825E-03	4.82764	
4.03833E-03	4.78118	
4.03841E-03	4.73596	
4.03843E-03	4.72713	
4.03849E-03	4.69716	
4.03858E-03	4.66063	
4.03866E-03	4.6249	
4.03876E-03	4.58306	
4.03878E-03	4.57401	
4.03891E-03	4.53009	
4.03903E-03	4.48723	
4.03916E-03	4.44524	
4.03925E-03	4.41227	
4.03928E-03	4.40512	
4.03940E-03	4.37008	
4.03957E-03	4.32433	
4.03965E-03	4.30186	
4.03978E-03	4.26845	
4.03989E-03	4.23763	
4.04001E-03	4.20746	
4.04013E-03	4.17802	
4.04015E-03	4.172	
4.04025E-03	4.15188	
4.04036E-03	4.12741	
4.04045E-03	4.10986	
4.04054E-03	4.09313	
4.04063E-03	4.07734	
4.04071E-03	4.06266	
4.04080E-03	4.04928	
4.04083E-03	4.04608	
4.04089E-03	4.03957	
4.04095E-03	4.03459	
4.04101E-03	4.03047	
4.04107E-03	4.02731	
4.04113E-03	4.02521	
4.04118E-03	4.02426	
4.04122E-03	4.02445	
4.04124E-03	4.02603	
4.04130E-03	4.03104	
4.04136E-03	4.0376	
4.04142E-03	4.04583	
4.04148E-03	4.05588	
4.04154E-03	4.06792	
4.04155E-03	4.07114	
4.04159E-03	4.08577	
4.04165E-03	4.10432	
4.04170E-03	4.12479	
4.04175E-03	4.14732	
4.04180E-03	4.17093	
4.04185E-03	4.20259	
4.04188E-03	4.22123	
4.04190E-03	4.23684	
4.04196E-03	4.2755	
4.04201E-03	4.31692	
4.04205E-03	4.35198	
4.04206E-03	4.36232	
4.04211E-03	4.41476	
4.04216E-03	4.47041	
4.04221E-03	4.5294	
4.04228E-03	4.62152	
4.04235E-03	4.72027	
4.04238E-03	4.76551	
4.04242E-03	4.83093	
4.04249E-03	4.95252	
4.04253E-03	5.02623	
4.04256E-03	5.08552	
4.04263E-03	5.23148	
4.04267E-03	5.34131	
4.04269E-03	5.38812	
4.04276E-03	5.55375	
4.04282E-03	5.71395	
4.04283E-03	5.72754	
4.04292E-03	5.9837	
4.04297E-03	6.14826	
4.04300E-03	6.25852	
4.04309E-03	6.55483	
4.04312E-03	6.64054	
4.04318E-03	6.87449	
4.04327E-03	7.20992	
4.04329E-03	7.30666	
4.04340E-03	7.75207	
4.04348E-03	8.10878	
4.04355E-03	8.39171	
4.04368E-03	8.97277	
4.04400E-03	10.4909	
4.04401E-03	10.5462	
4.04419E-03	11.3554	
4.04434E-03	11.9791	
4.04436E-03	12.0741	
4.04445E-03	12.4411	
4.04455E-03	12.7809	
4.04458E-03	12.8888	
4.04468E-03	13.2085	
4.04477E-03	13.4501	
4.04479E-03	13.5179	
4.04492E-03	13.8013	
4.04502E-03	13.9867	
4.04505E-03	14.0429	
4.04518E-03	14.2089	
4.04524E-03	14.2757	
4.04539E-03	14.3955	
4.04551E-03	14.4524	
4.04554E-03	14.4699	
4.04566E-03	14.5229	
4.04577E-03	14.6028	
4.04580E-03	14.6228	
4.04593E-03	14.7538	
4.04603E-03	14.9076	
4.04613E-03	15.1237	
4.04619E-03	15.2889	
4.04622E-03	15.3839	
4.04630E-03	15.6742	
4.04631E-03	15.7167	
4.04639E-03	16.0683	
4.04640E-03	16.0873	
4.04649E-03	16.5944	
4.04650E-03	16.6039	
4.04660E-03	17.2547	
4.04661E-03	17.3493	
4.04670E-03	18.0261	
4.04672E-03	18.2629	
4.04680E-03	18.9222	
4.04684E-03	19.3407	
4.04690E-03	19.9456	
4.04695E-03	20.5813	
4.04698E-03	20.9144	
4.04707E-03	21.9714	
4.04718E-03	23.5243	
4.04719E-03	23.7148	
4.04730E-03	25.2196	
4.04733E-03	25.7043	
4.04745E-03	27.6525	
4.04746E-03	27.8388	
4.04766E-03	31.2638	
4.04769E-03	31.9632	
4.04789E-03	35.5229	
4.04801E-03	37.6475	
4.04810E-03	39.1014	
4.04819E-03	40.5151	
4.04826E-03	41.5905	
4.04831E-03	42.4213	
4.04838E-03	43.3711	
4.04845E-03	44.2839	
4.04849E-03	44.6824	
4.04860E-03	45.855	
4.04861E-03	45.9491	
4.04872E-03	46.8803	
4.04873E-03	46.9342	
4.04881E-03	47.4124	
4.04886E-03	47.6679	
4.04895E-03	47.9368	
4.04898E-03	48.0191	
4.04904E-03	48.0468	
4.04909E-03	48.0379	
4.04914E-03	47.968	
4.04917E-03	47.8896	
4.04927E-03	47.5518	
4.04938E-03	46.8785	
4.04941E-03	46.693	
4.04952E-03	45.736	
4.04955E-03	45.4805	
4.04966E-03	44.2574	
4.04972E-03	43.6151	
4.04983E-03	42.1874	
4.04986E-03	41.7522	
4.05003E-03	39.3741	
4.05031E-03	35.0701	
4.05047E-03	32.754	
4.05058E-03	31.3304	
4.05060E-03	31.024	
4.05068E-03	30.0125	
4.05073E-03	29.4578	
4.05079E-03	28.8468	
4.05086E-03	28.0975	
4.05089E-03	27.8121	
4.05095E-03	27.2336	
4.05096E-03	27.2078	
4.05103E-03	26.6984	
4.05104E-03	26.5716	
4.05109E-03	26.2696	
4.05113E-03	26.0691	
4.05116E-03	25.9243	
4.05122E-03	25.7071	
4.05123E-03	25.6635	
4.05129E-03	25.5199	
4.05130E-03	25.5061	
4.05137E-03	25.4507	
4.05139E-03	25.4403	
4.05141E-03	25.472	
4.05149E-03	25.5754	
4.05157E-03	25.849	
4.05164E-03	26.2632	
4.05165E-03	26.2739	
4.05167E-03	26.4634	
4.05172E-03	26.8102	
4.05173E-03	26.8535	
4.05180E-03	27.4982	
4.05181E-03	27.5887	
4.05187E-03	28.3286	
4.05189E-03	28.4812	
4.05195E-03	29.3019	
4.05197E-03	29.5315	
4.05203E-03	30.4179	
4.05205E-03	30.7393	
4.05210E-03	31.6745	
4.05213E-03	32.0687	
4.05218E-03	33.0905	
4.05224E-03	34.2768	
4.05226E-03	34.607	
4.05233E-03	36.2798	
4.05236E-03	36.7882	
4.05241E-03	38.0853	
4.05247E-03	39.5839	
4.05249E-03	39.988	
4.05259E-03	42.6439	
4.05260E-03	43.0788	
4.05270E-03	45.7471	
4.05281E-03	49.0961	
4.05288E-03	51.3116	
4.05297E-03	54.334	
4.05317E-03	60.8408	
4.05344E-03	69.6317	
4.05345E-03	70.0273	
4.05362E-03	75.1774	
4.05363E-03	75.5399	
4.05377E-03	79.1247	
4.05379E-03	79.7644	
4.05390E-03	82.2607	
4.05393E-03	82.9378	
4.05403E-03	84.6275	
4.05406E-03	85.2831	
4.05414E-03	86.3235	
4.05417E-03	86.8212	
4.05427E-03	87.7235	
4.05429E-03	87.9191	
4.05436E-03	88.365	
4.05439E-03	88.4319	
4.05448E-03	88.5809	
4.05457E-03	88.3191	
4.05460E-03	88.233	
4.05469E-03	87.543	
4.05471E-03	87.3407	
4.05480E-03	86.2783	
4.05482E-03	85.9659	
4.05491E-03	84.5526	
4.05494E-03	84.0315	
4.05502E-03	82.383	
4.05507E-03	81.3429	
4.05515E-03	79.3617	
4.05522E-03	77.651	
4.05529E-03	75.5301	
4.05539E-03	72.6572	
4.05545E-03	70.6856	
4.05558E-03	66.398	
4.05563E-03	64.6024	
4.05607E-03	49.4283	
4.05608E-03	48.9786	
4.05622E-03	44.4343	
4.05626E-03	43.1657	
4.05635E-03	40.2759	
4.05641E-03	38.3639	
4.05647E-03	36.5559	
4.05653E-03	34.9865	
4.05656E-03	33.9276	
4.05664E-03	31.8258	
4.05666E-03	31.4317	
4.05675E-03	29.0881	
4.05676E-03	28.8944	
4.05685E-03	26.735	
4.05687E-03	26.2	
4.05692E-03	25.0314	
4.05695E-03	24.5349	
4.05700E-03	23.4395	
4.05702E-03	22.9742	
4.05708E-03	21.9508	
4.05710E-03	21.5164	
4.05715E-03	20.5633	
4.05718E-03	20.1589	
4.05723E-03	19.274	
4.05725E-03	18.8987	
4.05731E-03	18.0796	
4.05733E-03	17.7323	
4.05738E-03	16.9762	
4.05741E-03	16.6554	
4.05745E-03	16.1204	
4.05748E-03	15.6649	
4.05753E-03	15.1653	
4.05758E-03	14.5818	
4.05760E-03	14.2848	
4.05767E-03	13.6071	
4.05768E-03	13.4781	
4.05776E-03	12.7414	
4.05784E-03	12.08	
4.05785E-03	11.9511	
4.05791E-03	11.4767	
4.05794E-03	11.2534	
4.05799E-03	10.9275	
4.05804E-03	10.6317	
4.05807E-03	10.4283	
4.05813E-03	10.0786	
4.05815E-03	9.97511	
4.05822E-03	9.58719	
4.05823E-03	9.56415	
4.05828E-03	9.29006	
4.05831E-03	9.15163	
4.05835E-03	9.00652	
4.05840E-03	8.76479	
4.05841E-03	8.74221	
4.05847E-03	8.50529	
4.05850E-03	8.39519	
4.05854E-03	8.28495	
4.05860E-03	8.07943	
4.05862E-03	8.02363	
4.05866E-03	7.8937	
4.05873E-03	7.71665	
4.05879E-03	7.56041	
4.05885E-03	7.42562	
4.05889E-03	7.34389	
4.05898E-03	7.1483	
4.05900E-03	7.11109	
4.05908E-03	6.97803	
4.05916E-03	6.84858	
4.05917E-03	6.8201	
4.05927E-03	6.68199	
4.05931E-03	6.62729	
4.05935E-03	6.5725	
4.05944E-03	6.47282	
4.05954E-03	6.35481	
4.05956E-03	6.33049	
4.05969E-03	6.21093	
4.05979E-03	6.11891	
4.05981E-03	6.09755	
4.05994E-03	6.00148	
4.06007E-03	5.90663	
4.06019E-03	5.82705	
4.06036E-03	5.72366	
4.06053E-03	5.63585	
4.06065E-03	5.57275	
4.06067E-03	5.56425	
4.06084E-03	5.48857	
4.06101E-03	5.41374	
4.06103E-03	5.4055	
4.06119E-03	5.34997	
4.06142E-03	5.26765	
4.06153E-03	5.22696	
4.06165E-03	5.19297	
4.06188E-03	5.12579	
4.06211E-03	5.05929	
4.06214E-03	5.04831	
4.06234E-03	5.00181	
4.06264E-03	4.9282	
4.06276E-03	4.90088	
4.06293E-03	4.86613	
4.06322E-03	4.80882	
4.06350E-03	4.75202	
4.06368E-03	4.71822	
4.06379E-03	4.69914	
4.06408E-03	4.65185	
4.06437E-03	4.60493	
4.06475E-03	4.54289	
4.06483E-03	4.53059	
4.06513E-03	4.48743	
4.06552E-03	4.43397	
4.06586E-03	4.3867	
4.06620E-03	4.3398	
4.06654E-03	4.29327	
4.06688E-03	4.24712	
4.06711E-03	4.21659	
4.06734E-03	4.18626	
4.06764E-03	4.14612	
4.06787E-03	4.11631	
4.06810E-03	4.08681	
4.06833E-03	4.05769	
4.06837E-03	4.05263	
4.06855E-03	4.02509	
4.06871E-03	4.00313	
4.06886E-03	3.98153	
4.06901E-03	3.96036	
4.06913E-03	3.94486	
4.06924E-03	3.92975	
4.06934E-03	3.91656	
4.06935E-03	3.91506	
4.06947E-03	3.90044	
4.06954E-03	3.8911	
4.06962E-03	3.88214	
4.06970E-03	3.87363	
4.06977E-03	3.86564	
4.06985E-03	3.85829	
4.06992E-03	3.85162	
4.07000E-03	3.84573	
4.07005E-03	3.84189	
4.07011E-03	3.83862	
4.07017E-03	3.83596	
4.07022E-03	3.83399	
4.07023E-03	3.83392	
4.07028E-03	3.8361	
4.07034E-03	3.83924	
4.07039E-03	3.84329	
4.07045E-03	3.84836	
4.07051E-03	3.85453	
4.07056E-03	3.86192	
4.07058E-03	3.8646	
4.07062E-03	3.87343	
4.07068E-03	3.88763	
4.07071E-03	3.89793	
4.07073E-03	3.90479	
4.07079E-03	3.92629	
4.07085E-03	3.94964	
4.07089E-03	3.96865	
4.07090E-03	3.97665	
4.07096E-03	4.01077	
4.07101E-03	4.04051	
4.07106E-03	4.078	
4.07109E-03	4.09549	
4.07112E-03	4.12218	
4.07117E-03	4.17232	
4.07122E-03	4.21538	
4.07123E-03	4.22671	
4.07128E-03	4.2902	
4.07134E-03	4.35688	
4.07135E-03	4.37003	
4.07139E-03	4.43419	
4.07145E-03	4.51671	
4.07148E-03	4.56525	
4.07150E-03	4.60754	
4.07156E-03	4.70811	
4.07161E-03	4.80626	
4.07167E-03	4.9344	
4.07172E-03	5.05969	
4.07174E-03	5.10026	
4.07178E-03	5.1976	
4.07183E-03	5.34391	
4.07184E-03	5.36285	
4.07190E-03	5.52556	
4.07194E-03	5.6731	
4.07197E-03	5.74094	
4.07203E-03	5.97497	
4.07205E-03	6.0234	
4.07210E-03	6.23002	
4.07215E-03	6.41648	
4.07217E-03	6.50147	
4.07224E-03	6.79286	
4.07225E-03	6.85275	
4.07231E-03	7.10615	
4.07236E-03	7.33467	
4.07241E-03	7.6111	
4.07248E-03	7.9502	
4.07252E-03	8.1765	
4.07260E-03	8.6224	
4.07263E-03	8.7853	
4.07272E-03	9.34899	
4.07276E-03	9.60671	
4.07289E-03	10.426	
4.07292E-03	10.662	
4.07302E-03	11.3668	
4.07326E-03	13.0588	
4.07329E-03	13.2172	
4.07346E-03	14.4212	
4.07354E-03	14.9851	
4.07361E-03	15.4255	
4.07369E-03	15.9895	
4.07372E-03	16.1575	
4.07383E-03	16.7771	
4.07387E-03	16.9956	
4.07394E-03	17.3851	
4.07404E-03	17.8243	
4.07415E-03	18.2601	
4.07419E-03	18.3939	
4.07427E-03	18.617	
4.07432E-03	18.7328	
4.07437E-03	18.8292	
4.07440E-03	18.8679	
4.07446E-03	18.9482	
4.07451E-03	18.9853	
4.07457E-03	19.0007	
4.07463E-03	18.9852	
4.07470E-03	18.9338	
4.07473E-03	18.8987	
4.07481E-03	18.7521	
4.07485E-03	18.69	
4.07492E-03	18.4994	
4.07499E-03	18.2761	
4.07503E-03	18.1621	
4.07514E-03	17.7247	
4.07515E-03	17.6758	
4.07529E-03	17.0249	
4.07531E-03	16.9429	
4.07544E-03	16.221	
4.07547E-03	16.0344	
4.07568E-03	14.7424	
4.07570E-03	14.6375	
4.07596E-03	12.9792	
4.07610E-03	12.12	
4.07621E-03	11.425	
4.07622E-03	11.3942	
4.07633E-03	10.7629	
4.07640E-03	10.343	
4.07641E-03	10.2823	
4.07650E-03	9.83132	
4.07657E-03	9.47561	
4.07661E-03	9.26694	
4.07663E-03	9.1352	
4.07670E-03	8.8138	
4.07674E-03	8.62577	
4.07677E-03	8.50687	
4.07684E-03	8.21753	
4.07688E-03	8.04865	
4.07691E-03	7.94304	
4.07698E-03	7.68673	
4.07704E-03	7.47522	
4.07705E-03	7.44069	
4.07712E-03	7.20638	
4.07719E-03	6.97972	
4.07724E-03	6.84488	
4.07729E-03	6.71317	
4.07734E-03	6.58449	
4.07735E-03	6.55755	
4.07739E-03	6.46757	
4.07743E-03	6.35588	
4.07748E-03	6.24683	
4.07750E-03	6.20118	
4.07753E-03	6.14614	
4.07758E-03	6.05224	
4.07763E-03	5.96067	
4.07766E-03	5.90318	
4.07768E-03	5.8748	
4.07772E-03	5.79736	
4.07777E-03	5.72189	
4.07782E-03	5.64828	
4.07785E-03	5.60723	
4.07787E-03	5.57611	
4.07792E-03	5.51129	
4.07798E-03	5.44822	
4.07803E-03	5.38679	
4.07806E-03	5.35483	
4.07808E-03	5.3309	
4.07813E-03	5.28103	
4.07818E-03	5.23248	
4.07823E-03	5.18517	
4.07826E-03	5.16054	
4.07829E-03	5.14212	
4.07834E-03	5.10374	
4.07839E-03	5.06632	
4.07844E-03	5.02981	
4.07847E-03	5.01077	
4.07849E-03	4.99654	
4.07855E-03	4.96681	
4.07860E-03	4.93779	
4.07865E-03	4.90945	
4.07868E-03	4.89465	
4.07870E-03	4.88381	
4.07875E-03	4.86116	
4.07879E-03	4.84636	
4.07886E-03	4.81744	
4.07892E-03	4.78936	
4.07896E-03	4.77562	
4.07898E-03	4.76905	
4.07904E-03	4.75218	
4.07909E-03	4.73577	
4.07915E-03	4.71981	
4.07920E-03	4.70428	
4.07926E-03	4.68919	
4.07930E-03	4.67937	
4.07935E-03	4.66498	
4.07939E-03	4.6543	
4.07941E-03	4.65196	
4.07946E-03	4.6424	
4.07952E-03	4.63329	
4.07957E-03	4.62464	
4.07963E-03	4.61646	
4.07969E-03	4.60877	
4.07974E-03	4.60159	
4.07980E-03	4.59494	
4.07985E-03	4.58885	
4.07991E-03	4.58335	
4.07996E-03	4.57847	
4.07997E-03	4.5777	
4.08002E-03	4.57644	
4.08007E-03	4.57558	
4.08013E-03	4.57544	
4.08020E-03	4.57622	
4.08026E-03	4.57802	
4.08033E-03	4.5809	
4.08039E-03	4.58489	
4.08045E-03	4.59005	
4.08051E-03	4.59578	
4.08052E-03	4.59634	
4.08057E-03	4.60443	
4.08063E-03	4.61431	
4.08068E-03	4.62525	
4.08077E-03	4.64372	
4.08086E-03	4.66467	
4.08095E-03	4.68812	
4.08103E-03	4.71405	
4.08106E-03	4.7223	
4.08112E-03	4.74468	
4.08121E-03	4.77855	
4.08132E-03	4.82708	
4.08145E-03	4.88327	
4.08162E-03	4.96358	
4.08190E-03	5.10767	
4.08199E-03	5.15233	
4.08214E-03	5.2248	
4.08226E-03	5.28222	
4.08237E-03	5.32546	
4.08250E-03	5.37269	
4.08263E-03	5.41199	
4.08272E-03	5.43472	
4.08283E-03	5.45325	
4.08295E-03	5.46383	
4.08307E-03	5.46459	
4.08310E-03	5.46298	
4.08314E-03	5.45911	
4.08321E-03	5.44927	
4.08333E-03	5.42325	
4.08342E-03	5.39514	
4.08351E-03	5.36453	
4.08362E-03	5.31979	
4.08372E-03	5.26781	
4.08386E-03	5.19482	
4.08396E-03	5.13653	
4.08409E-03	5.04939	
4.08429E-03	4.91641	
4.08462E-03	4.68575	
4.08476E-03	4.5936	
4.08485E-03	4.5329	
4.08495E-03	4.47443	
4.08504E-03	4.41845	
4.08514E-03	4.3652	
4.08523E-03	4.31483	
4.08530E-03	4.27902	
4.08537E-03	4.24493	
4.08544E-03	4.21258	
4.08551E-03	4.18149	
4.08559E-03	4.15197	
4.08566E-03	4.12427	
4.08573E-03	4.09837	
4.08580E-03	4.07426	
4.08585E-03	4.05916	
4.08590E-03	4.04484	
4.08595E-03	4.03128	
4.08599E-03	4.01849	
4.08604E-03	4.00645	
4.08606E-03	4.00243	
4.08609E-03	3.99564	
4.08614E-03	3.98584	
4.08619E-03	3.97678	
4.08624E-03	3.96847	
4.08630E-03	3.95904	
4.08636E-03	3.9508	
4.08642E-03	3.94376	
4.08646E-03	3.93973	
4.08650E-03	3.93625	
4.08654E-03	3.93332	
4.08658E-03	3.93095	
4.08662E-03	3.92915	
4.08666E-03	3.92792	
4.08670E-03	3.92729	
4.08674E-03	3.92725	
4.08678E-03	3.92784	
4.08682E-03	3.92906	
4.08688E-03	3.9321	
4.08694E-03	3.93612	
4.08701E-03	3.94496	
4.08707E-03	3.95468	
4.08713E-03	3.96611	
4.08719E-03	3.97933	
4.08725E-03	3.99441	
4.08731E-03	4.01143	
4.08736E-03	4.0273	
4.08737E-03	4.03092	
4.08743E-03	4.05476	
4.08749E-03	4.08077	
4.08755E-03	4.10961	
4.08762E-03	4.14216	
4.08768E-03	4.17417	
4.08775E-03	4.2191	
4.08781E-03	4.26326	
4.08788E-03	4.3102	
4.08794E-03	4.35888	
4.08796E-03	4.3788	
4.08805E-03	4.45677	
4.08813E-03	4.5396	
4.08822E-03	4.62711	
4.08825E-03	4.66062	
4.08831E-03	4.73287	
4.08844E-03	4.88483	
4.08852E-03	4.98438	
4.08856E-03	5.04826	
4.08876E-03	5.32482	
4.08885E-03	5.44802	
4.08909E-03	5.82431	
4.08916E-03	5.91753	
4.08928E-03	6.0924	
4.08941E-03	6.2836	
4.08953E-03	6.43115	
4.08965E-03	6.57706	
4.08975E-03	6.6807	
4.08987E-03	6.78854	
4.08993E-03	6.82846	
4.08999E-03	6.86508	
4.09009E-03	6.91907	
4.09016E-03	6.94251	
4.09024E-03	6.95949	
4.09028E-03	6.96438	
4.09038E-03	6.96073	
4.09046E-03	6.94598	
4.09050E-03	6.9347	
4.09059E-03	6.89744	
4.09070E-03	6.83274	
4.09075E-03	6.79794	
4.09080E-03	6.75989	
4.09084E-03	6.72355	
4.09091E-03	6.65871	
4.09105E-03	6.51408	
4.09106E-03	6.49435	
4.09125E-03	6.26445	
4.09132E-03	6.17257	
4.09168E-03	5.66248	
4.09169E-03	5.64657	
4.09183E-03	5.45245	
4.09194E-03	5.30819	
4.09204E-03	5.16953	
4.09215E-03	5.03722	
4.09222E-03	4.95279	
4.09232E-03	4.84077	
4.09240E-03	4.75149	
4.09248E-03	4.66666	
4.09256E-03	4.58627	
4.09262E-03	4.5351	
4.09267E-03	4.48584	
4.09268E-03	4.47907	
4.09273E-03	4.44077	
4.09278E-03	4.39791	
4.09284E-03	4.35682	
4.09289E-03	4.31746	
4.09294E-03	4.27977	
4.09300E-03	4.24368	
4.09305E-03	4.20913	
4.09310E-03	4.18078	
4.09311E-03	4.17645	
4.09316E-03	4.1476	
4.09321E-03	4.12515	
4.09325E-03	4.10354	
4.09330E-03	4.08273	
4.09334E-03	4.0627	
4.09339E-03	4.04339	
4.09343E-03	4.02479	
4.09348E-03	4.00684	
4.09352E-03	3.98952	
4.09356E-03	3.97485	
4.09361E-03	3.96095	
4.09365E-03	3.94757	
4.09370E-03	3.93469	
4.09374E-03	3.92228	
4.09379E-03	3.91031	
4.09383E-03	3.89874	
4.09388E-03	3.88757	
4.09392E-03	3.87674	
4.09396E-03	3.86626	
4.09401E-03	3.85608	
4.09405E-03	3.8462	
4.09412E-03	3.83195	
4.09419E-03	3.82044	
4.09425E-03	3.80948	
4.09432E-03	3.79894	
4.09439E-03	3.78879	
4.09445E-03	3.77897	
4.09452E-03	3.76945	
4.09458E-03	3.76187	
4.09459E-03	3.76047	
4.09467E-03	3.75101	
4.09476E-03	3.74185	
4.09484E-03	3.73296	
4.09492E-03	3.72429	
4.09501E-03	3.71581	
4.09509E-03	3.70748	
4.09520E-03	3.69657	
4.09532E-03	3.68584	
4.09549E-03	3.67001	
4.09565E-03	3.65705	
4.09582E-03	3.64424	
4.09605E-03	3.62736	
4.09638E-03	3.60231	
4.09665E-03	3.58265	
4.09705E-03	3.55336	
4.09745E-03	3.52427	
4.09785E-03	3.49534	
4.09825E-03	3.46656	
4.09878E-03	3.42841	
4.09932E-03	3.39052	
4.09972E-03	3.36227	
4.10012E-03	3.33419	
4.10031E-03	3.32024	
4.10051E-03	3.30446	
4.10098E-03	3.26788	
4.10148E-03	3.22902	
4.10178E-03	3.2059	
4.10181E-03	3.20295	
4.10215E-03	3.17358	
4.10248E-03	3.14444	
4.10281E-03	3.11555	
4.10315E-03	3.08694	
4.10318E-03	3.08411	
4.10346E-03	3.0562	
4.10376E-03	3.02696	
4.10406E-03	2.99807	
4.10418E-03	2.98698	
4.10436E-03	2.96683	
4.10466E-03	2.93432	
4.10496E-03	2.90233	
4.10518E-03	2.87961	
4.10519E-03	2.87858	
4.10541E-03	2.85127	
4.10564E-03	2.8244	
4.10581E-03	2.80385	
4.10601E-03	2.78079	
4.10618E-03	2.76201	
4.10621E-03	2.75761	
4.10641E-03	2.73181	
4.10661E-03	2.7067	
4.10681E-03	2.68239	
4.10701E-03	2.65903	
4.10716E-03	2.64223	
4.10718E-03	2.64045	
4.10731E-03	2.62619	
4.10746E-03	2.61101	
4.10761E-03	2.59684	
4.10776E-03	2.58388	
4.10787E-03	2.5751	
4.10798E-03	2.56727	
4.10801E-03	2.56578	
4.10810E-03	2.564	
4.10821E-03	2.563	
4.10826E-03	2.56324	
4.10832E-03	2.5669	
4.10843E-03	2.5753	
4.10851E-03	2.58227	
4.10854E-03	2.58671	
4.10858E-03	2.5938	
4.10863E-03	2.60422	
4.10872E-03	2.6258	
4.10873E-03	2.62772	
4.10881E-03	2.65696	
4.10887E-03	2.68062	
4.10890E-03	2.69413	
4.10898E-03	2.73575	
4.10899E-03	2.7416	
4.10905E-03	2.78106	
4.10909E-03	2.80797	
4.10911E-03	2.82499	
4.10917E-03	2.87609	
4.10920E-03	2.90078	
4.10923E-03	2.93451	
4.10930E-03	2.99975	
4.10931E-03	3.01838	
4.10936E-03	3.07453	
4.10938E-03	3.11316	
4.10942E-03	3.15936	
4.10946E-03	3.22281	
4.10948E-03	3.25461	
4.10953E-03	3.34944	
4.10955E-03	3.38631	
4.10960E-03	3.49482	
4.10962E-03	3.53755	
4.10968E-03	3.66125	
4.10969E-03	3.71093	
4.10976E-03	3.87945	
4.10977E-03	3.90717	
4.10984E-03	4.12982	
4.10990E-03	4.32187	
4.10991E-03	4.38483	
4.10995E-03	4.53005	
4.10999E-03	4.67133	
4.11001E-03	4.75742	
4.11006E-03	4.99193	
4.11012E-03	5.27698	
4.11013E-03	5.35449	
4.11017E-03	5.57265	
4.11021E-03	5.75877	
4.11023E-03	5.89314	
4.11027E-03	6.17671	
4.11028E-03	6.24044	
4.11033E-03	6.57083	
4.11034E-03	6.61684	
4.11039E-03	6.99866	
4.11040E-03	7.02354	
4.11045E-03	7.46214	
4.11051E-03	7.93474	
4.11057E-03	8.50755	
4.11058E-03	8.57027	
4.11064E-03	9.22323	
4.11065E-03	9.29459	
4.11071E-03	9.93068	
4.11073E-03	10.1624	
4.11077E-03	10.6935	
4.11080E-03	11.1105	
4.11084E-03	11.5139	
4.11088E-03	12.1424	
4.11090E-03	12.3941	
4.11096E-03	13.3352	
4.11097E-03	13.4368	
4.11103E-03	14.3427	
4.11106E-03	14.8594	
4.11109E-03	15.4127	
4.11115E-03	16.3997	
4.11116E-03	16.5766	
4.11123E-03	17.8116	
4.11124E-03	18.0727	
4.11133E-03	19.7927	
4.11143E-03	21.9302	
4.11144E-03	22.2314	
4.11153E-03	24.2158	
4.11155E-03	24.6967	
4.11163E-03	26.6442	
4.11168E-03	27.9982	
4.11172E-03	29.026	
4.11186E-03	32.7786	
4.11203E-03	37.6293	
4.11230E-03	45.3352	
4.11246E-03	49.9578	
4.11248E-03	50.4741	
4.11263E-03	54.606	
4.11264E-03	54.7422	
4.11278E-03	58.3361	
4.11289E-03	60.8411	
4.11291E-03	61.19	
4.11298E-03	62.6654	
4.11301E-03	63.2785	
4.11309E-03	64.5499	
4.11312E-03	65.0715	
4.11321E-03	66.2612	
4.11323E-03	66.5424	
4.11331E-03	67.4031	
4.11334E-03	67.7027	
4.11343E-03	68.333	
4.11344E-03	68.3831	
4.11347E-03	68.5404	
4.11354E-03	68.7153	
4.11360E-03	68.8249	
4.11364E-03	68.803	
4.11365E-03	68.7687	
4.11375E-03	68.451	
4.11385E-03	67.8089	
4.11387E-03	67.6496	
4.11395E-03	66.8176	
4.11399E-03	66.2887	
4.11406E-03	65.4199	
4.11409E-03	64.9658	
4.11419E-03	63.4001	
4.11420E-03	63.2198	
4.11434E-03	60.5358	
4.11436E-03	60.1118	
4.11446E-03	57.7714	
4.11450E-03	56.7976	
4.11463E-03	53.844	
4.11474E-03	51.0941	
4.11486E-03	48.0067	
