E(MeV)	Sr-88
2.32161E-01	1.30592E+01
2.32190E-01	1.30075E+01
2.32277E-01	1.28525E+01
2.32364E-01	1.26976E+01
2.32422E-01	1.25942E+01
2.32451E-01	1.25512E+01
2.32538E-01	1.24219E+01
2.32604E-01	1.23250E+01
2.32669E-01	1.22281E+01
2.32713E-01	1.21635E+01
2.32745E-01	1.21150E+01
2.32771E-01	1.20773E+01
2.32792E-01	1.20448E+01
2.32807E-01	1.20205E+01
2.32818E-01	1.20043E+01
2.32828E-01	1.19880E+01
2.32836E-01	1.19759E+01
2.32844E-01	1.19637E+01
2.32849E-01	1.19556E+01
2.32854E-01	1.19475E+01
2.32860E-01	1.19390E+01
2.32863E-01	1.19334E+01
2.32867E-01	1.19278E+01
2.32870E-01	1.19235E+01
2.32872E-01	1.19193E+01
2.32874E-01	1.19165E+01
2.32876E-01	1.19137E+01
2.32878E-01	1.19109E+01
2.32879E-01	1.19088E+01
2.32881E-01	1.19067E+01
2.32882E-01	1.19046E+01
2.32883E-01	1.19032E+01
2.32884E-01	1.19018E+01
2.32885E-01	1.19004E+01
2.32886E-01	1.18983E+01
2.32887E-01	1.18973E+01
2.32888E-01	1.18953E+01
2.32889E-01	1.18942E+01
2.32890E-01	1.18929E+01
2.32891E-01	1.18916E+01
2.32892E-01	1.18904E+01
2.32893E-01	1.18887E+01
2.32894E-01	1.18877E+01
2.32895E-01	1.18866E+01
2.32896E-01	1.18856E+01
2.32897E-01	1.18846E+01
2.32898E-01	1.18833E+01
2.32899E-01	1.18826E+01
2.32900E-01	1.18816E+01
2.32901E-01	1.18811E+01
2.32902E-01	1.18831E+01
2.32903E-01	1.18899E+01
2.32904E-01	1.18934E+01
2.32905E-01	1.19005E+01
2.32906E-01	1.19078E+01
2.32907E-01	1.19161E+01
2.32908E-01	1.19240E+01
2.32909E-01	1.19336E+01
2.32910E-01	1.19383E+01
2.32911E-01	1.19552E+01
2.32912E-01	1.19806E+01
2.32913E-01	1.19984E+01
2.32914E-01	1.20197E+01
2.32915E-01	1.20411E+01
2.32916E-01	1.20648E+01
2.32920E-01	1.21881E+01
2.32922E-01	1.22304E+01
2.32923E-01	1.22692E+01
2.32924E-01	1.22970E+01
2.32925E-01	1.23201E+01
2.32926E-01	1.23464E+01
2.32927E-01	1.23682E+01
2.32928E-01	1.23952E+01
2.32929E-01	1.24064E+01
2.32930E-01	1.24154E+01
2.32931E-01	1.24237E+01
2.32932E-01	1.24311E+01
2.32933E-01	1.24384E+01
2.32934E-01	1.24362E+01
2.32935E-01	1.24259E+01
2.32936E-01	1.24141E+01
2.32937E-01	1.24011E+01
2.32938E-01	1.23859E+01
2.32940E-01	1.23515E+01
2.32944E-01	1.22562E+01
2.32945E-01	1.22261E+01
2.32946E-01	1.22011E+01
2.32947E-01	1.21762E+01
2.32948E-01	1.21577E+01
2.32949E-01	1.21393E+01
2.32950E-01	1.21091E+01
2.32951E-01	1.20941E+01
2.32952E-01	1.20645E+01
2.32953E-01	1.20499E+01
2.32954E-01	1.20281E+01
2.32955E-01	1.20141E+01
2.32956E-01	1.20040E+01
2.32957E-01	1.19941E+01
2.32958E-01	1.19843E+01
2.32959E-01	1.19747E+01
2.32960E-01	1.19652E+01
2.32961E-01	1.19511E+01
2.32962E-01	1.19419E+01
2.32963E-01	1.19328E+01
2.32964E-01	1.19237E+01
2.32965E-01	1.19179E+01
2.32966E-01	1.19154E+01
2.32967E-01	1.19129E+01
2.32968E-01	1.19104E+01
2.32969E-01	1.19080E+01
2.32970E-01	1.19044E+01
2.32971E-01	1.19021E+01
2.32972E-01	1.18991E+01
2.32973E-01	1.18974E+01
2.32974E-01	1.18939E+01
2.32975E-01	1.18921E+01
2.32976E-01	1.18904E+01
2.32977E-01	1.18858E+01
2.32978E-01	1.18834E+01
2.32979E-01	1.18811E+01
2.32980E-01	1.18785E+01
2.32982E-01	1.18746E+01
2.32984E-01	1.18706E+01
2.32986E-01	1.18654E+01
2.32988E-01	1.18601E+01
2.32991E-01	1.18522E+01
2.32994E-01	1.18444E+01
2.32996E-01	1.18391E+01
2.33001E-01	1.18340E+01
2.33005E-01	1.18289E+01
2.33009E-01	1.18238E+01
2.33014E-01	1.18187E+01
2.33020E-01	1.18116E+01
2.33026E-01	1.18044E+01
2.33035E-01	1.17936E+01
2.33044E-01	1.17829E+01
2.33056E-01	1.17685E+01
2.33068E-01	1.17542E+01
2.33086E-01	1.17327E+01
2.33110E-01	1.17040E+01
2.33144E-01	1.16645E+01
2.33199E-01	1.15986E+01
2.33266E-01	1.15366E+01
2.33377E-01	1.14333E+01
2.33465E-01	1.13507E+01
2.33554E-01	1.12681E+01
2.33599E-01	1.12267E+01
2.33687E-01	1.11608E+01
2.33821E-01	1.10618E+01
2.33954E-01	1.09628E+01
2.34087E-01	1.08638E+01
2.34176E-01	1.08113E+01
2.34353E-01	1.07063E+01
2.34531E-01	1.06013E+01
2.34657E-01	1.05268E+01
2.34830E-01	1.04384E+01
2.34972E-01	1.03662E+01
2.35067E-01	1.03180E+01
2.35161E-01	1.02698E+01
2.35185E-01	1.02577E+01
2.35250E-01	1.02246E+01
2.35295E-01	1.02015E+01
2.35342E-01	1.01774E+01
2.35378E-01	1.01593E+01
2.35413E-01	1.01412E+01
2.35437E-01	1.01292E+01
2.35445E-01	1.01252E+01
2.35461E-01	1.01136E+01
2.35482E-01	1.00977E+01
2.35499E-01	1.00858E+01
2.35515E-01	1.00738E+01
2.35531E-01	1.00619E+01
2.35542E-01	1.00540E+01
2.35556E-01	1.00435E+01
2.35565E-01	1.00370E+01
2.35571E-01	1.00326E+01
2.35574E-01	1.00288E+01
2.35583E-01	1.00175E+01
2.35592E-01	1.00062E+01
2.35600E-01	9.99482E+00
2.35607E-01	9.98632E+00
2.35614E-01	9.97781E+00
2.35621E-01	9.96900E+00
2.35626E-01	9.96270E+00
2.35630E-01	9.95640E+00
2.35635E-01	9.95011E+00
2.35640E-01	9.94382E+00
2.35645E-01	9.93753E+00
2.35650E-01	9.93124E+00
2.35654E-01	9.92653E+00
2.35658E-01	9.92181E+00
2.35661E-01	9.91754E+00
2.35664E-01	9.91327E+00
2.35665E-01	9.91177E+00
2.35668E-01	9.90847E+00
2.35671E-01	9.90339E+00
2.35674E-01	9.89830E+00
2.35677E-01	9.89449E+00
2.35679E-01	9.89068E+00
2.35682E-01	9.88687E+00
2.35684E-01	9.88307E+00
2.35687E-01	9.87860E+00
2.35689E-01	9.87562E+00
2.35691E-01	9.87265E+00
2.35693E-01	9.86968E+00
2.35695E-01	9.86671E+00
2.35697E-01	9.86375E+00
2.35699E-01	9.86080E+00
2.35701E-01	9.85799E+00
2.35702E-01	9.85696E+00
2.35703E-01	9.85875E+00
2.35705E-01	9.86169E+00
2.35706E-01	9.86389E+00
2.35707E-01	9.86610E+00
2.35709E-01	9.86832E+00
2.35710E-01	9.87054E+00
2.35711E-01	9.87269E+00
2.35713E-01	9.88449E+00
2.35714E-01	9.89587E+00
2.35715E-01	9.90473E+00
2.35716E-01	9.91487E+00
2.35717E-01	9.92502E+00
2.35718E-01	9.93179E+00
2.35720E-01	9.96307E+00
2.35721E-01	9.98069E+00
2.35722E-01	1.00140E+01
2.35723E-01	1.00464E+01
2.35724E-01	1.00763E+01
2.35725E-01	1.01075E+01
2.35726E-01	1.01514E+01
2.35727E-01	1.01980E+01
2.35728E-01	1.02446E+01
2.35729E-01	1.03034E+01
2.35730E-01	1.03575E+01
2.35731E-01	1.04225E+01
2.35732E-01	1.05502E+01
2.35733E-01	1.06355E+01
2.35734E-01	1.07990E+01
2.35735E-01	1.09080E+01
2.35736E-01	1.09420E+01
2.35737E-01	1.11118E+01
2.35738E-01	1.12475E+01
2.35739E-01	1.14938E+01
2.35740E-01	1.16578E+01
2.35742E-01	1.20254E+01
2.35744E-01	1.24663E+01
2.35746E-01	1.28684E+01
2.35748E-01	1.36234E+01
2.35750E-01	1.40209E+01
2.35752E-01	1.44184E+01
2.35753E-01	1.47800E+01
2.35755E-01	1.51018E+01
2.35756E-01	1.53433E+01
2.35757E-01	1.55344E+01
2.35758E-01	1.57016E+01
2.35759E-01	1.58650E+01
2.35760E-01	1.59302E+01
2.35761E-01	1.60352E+01
2.35762E-01	1.60763E+01
2.35763E-01	1.61086E+01
2.35764E-01	1.61089E+01
2.35765E-01	1.60807E+01
2.35766E-01	1.60610E+01
2.35768E-01	1.58910E+01
2.35769E-01	1.57006E+01
2.35770E-01	1.55816E+01
2.35771E-01	1.54791E+01
2.35773E-01	1.51972E+01
2.35777E-01	1.43958E+01
2.35779E-01	1.40171E+01
2.35780E-01	1.37139E+01
2.35782E-01	1.34867E+01
2.35783E-01	1.32737E+01
2.35784E-01	1.30734E+01
2.35785E-01	1.28733E+01
2.35786E-01	1.26992E+01
2.35787E-01	1.25293E+01
2.35788E-01	1.24160E+01
2.35789E-01	1.23181E+01
2.35790E-01	1.22239E+01
2.35791E-01	1.20945E+01
2.35792E-01	1.20049E+01
2.35793E-01	1.19193E+01
2.35794E-01	1.18338E+01
2.35795E-01	1.16823E+01
2.35796E-01	1.16083E+01
2.35797E-01	1.15344E+01
2.35798E-01	1.14731E+01
2.35799E-01	1.14146E+01
2.35800E-01	1.13561E+01
2.35801E-01	1.13366E+01
2.35802E-01	1.12616E+01
2.35803E-01	1.12166E+01
2.35804E-01	1.11716E+01
2.35805E-01	1.11512E+01
2.35806E-01	1.10993E+01
2.35807E-01	1.10603E+01
2.35808E-01	1.10214E+01
2.35810E-01	1.09824E+01
2.35812E-01	1.09218E+01
2.35814E-01	1.08871E+01
2.35815E-01	1.08524E+01
2.35817E-01	1.08178E+01
2.35818E-01	1.07831E+01
2.35820E-01	1.07557E+01
2.35822E-01	1.07284E+01
2.35824E-01	1.07010E+01
2.35826E-01	1.06737E+01
2.35828E-01	1.06463E+01
2.35830E-01	1.06190E+01
2.35832E-01	1.06029E+01
2.35835E-01	1.05800E+01
2.35837E-01	1.05595E+01
2.35840E-01	1.05390E+01
2.35842E-01	1.05185E+01
2.35844E-01	1.05048E+01
2.35847E-01	1.04775E+01
2.35848E-01	1.04711E+01
2.35851E-01	1.04578E+01
2.35854E-01	1.04404E+01
2.35857E-01	1.04231E+01
2.35861E-01	1.04057E+01
2.35862E-01	1.03975E+01
2.35864E-01	1.03917E+01
2.35868E-01	1.03810E+01
2.35872E-01	1.03667E+01
2.35877E-01	1.03524E+01
2.35882E-01	1.03381E+01
2.35886E-01	1.03238E+01
2.35891E-01	1.03095E+01
2.35898E-01	1.02881E+01
2.35902E-01	1.02760E+01
2.35904E-01	1.02724E+01
2.35910E-01	1.02629E+01
2.35915E-01	1.02566E+01
2.35923E-01	1.02439E+01
2.35931E-01	1.02313E+01
2.35940E-01	1.02186E+01
2.35948E-01	1.02060E+01
2.35961E-01	1.01870E+01
2.35971E-01	1.01717E+01
2.35973E-01	1.01687E+01
2.35983E-01	1.01613E+01
2.35994E-01	1.01524E+01
2.36012E-01	1.01391E+01
2.36030E-01	1.01257E+01
2.36048E-01	1.01123E+01
2.36071E-01	1.00945E+01
2.36095E-01	1.00767E+01
2.36107E-01	1.00678E+01
2.36130E-01	1.00581E+01
2.36166E-01	1.00434E+01
2.36201E-01	1.00288E+01
2.36248E-01	1.00093E+01
2.36304E-01	9.98660E+00
2.36359E-01	9.96387E+00
2.36453E-01	9.92489E+00
2.36548E-01	9.89951E+00
2.36690E-01	9.86143E+00
2.36863E-01	9.81490E+00
2.36989E-01	9.78106E+00
2.37237E-01	9.71453E+00
2.37485E-01	9.66754E+00
2.37732E-01	9.62054E+00
2.37980E-01	9.57355E+00
2.38228E-01	9.52656E+00
2.38352E-01	9.50306E+00
2.38476E-01	9.48681E+00
2.38723E-01	9.45431E+00
2.39053E-01	9.41115E+00
2.39297E-01	9.37913E+00
2.39541E-01	9.34712E+00
2.39622E-01	9.33645E+00
2.39785E-01	9.31965E+00
2.39947E-01	9.30285E+00
2.40151E-01	9.28185E+00
2.40273E-01	9.26925E+00
2.40397E-01	9.25643E+00
2.40475E-01	9.24842E+00
2.40552E-01	9.24041E+00
2.40604E-01	9.23507E+00
2.40656E-01	9.22974E+00
2.40695E-01	9.22573E+00
2.40731E-01	9.22200E+00
2.40754E-01	9.21960E+00
2.40777E-01	9.21237E+00
2.40801E-01	9.20514E+00
2.40818E-01	9.19972E+00
2.40836E-01	9.19429E+00
2.40853E-01	9.18888E+00
2.40865E-01	9.18526E+00
2.40876E-01	9.18165E+00
2.40888E-01	9.17805E+00
2.40897E-01	9.17514E+00
2.40908E-01	9.17184E+00
2.40915E-01	9.16963E+00
2.40922E-01	9.16743E+00
2.40929E-01	9.16079E+00
2.40936E-01	9.15415E+00
2.40942E-01	9.14917E+00
2.40947E-01	9.14420E+00
2.40953E-01	9.13877E+00
2.40957E-01	9.13455E+00
2.40962E-01	9.13033E+00
2.40966E-01	9.12612E+00
2.40971E-01	9.12190E+00
2.40976E-01	9.11769E+00
2.40979E-01	9.11454E+00
2.40982E-01	9.11139E+00
2.40986E-01	9.10824E+00
2.40988E-01	9.10587E+00
2.40991E-01	9.10324E+00
2.40994E-01	9.10061E+00
2.40997E-01	9.09798E+00
2.40999E-01	9.09595E+00
2.41000E-01	9.09496E+00
2.41003E-01	9.09059E+00
2.41005E-01	9.08622E+00
2.41008E-01	9.08295E+00
2.41010E-01	9.07969E+00
2.41012E-01	9.07653E+00
2.41014E-01	9.07337E+00
2.41016E-01	9.07022E+00
2.41018E-01	9.06708E+00
2.41019E-01	9.06473E+00
2.41021E-01	9.06238E+00
2.41023E-01	9.06004E+00
2.41024E-01	9.05771E+00
2.41026E-01	9.05539E+00
2.41027E-01	9.05356E+00
2.41028E-01	9.05145E+00
2.41030E-01	9.04935E+00
2.41031E-01	9.04778E+00
2.41032E-01	9.04623E+00
2.41033E-01	9.04885E+00
2.41034E-01	9.05147E+00
2.41035E-01	9.05411E+00
2.41036E-01	9.05676E+00
2.41037E-01	9.05943E+00
2.41038E-01	9.06179E+00
2.41039E-01	9.06401E+00
2.41040E-01	9.06558E+00
2.41041E-01	9.07823E+00
2.41042E-01	9.08802E+00
2.41043E-01	9.09783E+00
2.41044E-01	9.11752E+00
2.41045E-01	9.13809E+00
2.41046E-01	9.15909E+00
2.41047E-01	9.18014E+00
2.41048E-01	9.20045E+00
2.41049E-01	9.23171E+00
2.41050E-01	9.30086E+00
2.41051E-01	9.33286E+00
2.41052E-01	9.39023E+00
2.41053E-01	9.44355E+00
2.41054E-01	9.49687E+00
2.41055E-01	9.62276E+00
2.41056E-01	9.69170E+00
2.41057E-01	9.77326E+00
2.41058E-01	9.88774E+00
2.41059E-01	1.00117E+01
2.41060E-01	1.01458E+01
2.41061E-01	1.02627E+01
2.41063E-01	1.05561E+01
2.41064E-01	1.08333E+01
2.41066E-01	1.11532E+01
2.41069E-01	1.17303E+01
2.41070E-01	1.20396E+01
2.41072E-01	1.23485E+01
2.41073E-01	1.25952E+01
2.41075E-01	1.28290E+01
2.41076E-01	1.29996E+01
2.41077E-01	1.31490E+01
2.41078E-01	1.32920E+01
2.41079E-01	1.34078E+01
2.41080E-01	1.35145E+01
2.41081E-01	1.35942E+01
2.41082E-01	1.36197E+01
2.41083E-01	1.36397E+01
2.41084E-01	1.36192E+01
2.41085E-01	1.36140E+01
2.41087E-01	1.35183E+01
2.41088E-01	1.33865E+01
2.41089E-01	1.33099E+01
2.41090E-01	1.32166E+01
2.41092E-01	1.29499E+01
2.41096E-01	1.23115E+01
2.41097E-01	1.20692E+01
2.41099E-01	1.18269E+01
2.41100E-01	1.16413E+01
2.41101E-01	1.14961E+01
2.41102E-01	1.13581E+01
2.41103E-01	1.12130E+01
2.41104E-01	1.11317E+01
2.41105E-01	1.10191E+01
2.41106E-01	1.09293E+01
2.41107E-01	1.07666E+01
2.41108E-01	1.06754E+01
2.41109E-01	1.06015E+01
2.41110E-01	1.05276E+01
2.41111E-01	1.04594E+01
2.41112E-01	1.03452E+01
2.41113E-01	1.02904E+01
2.41114E-01	1.02396E+01
2.41115E-01	1.02007E+01
2.41116E-01	1.01275E+01
2.41117E-01	1.00909E+01
2.41118E-01	1.00544E+01
2.41119E-01	1.00297E+01
2.41120E-01	9.98034E+00
2.41121E-01	9.95573E+00
2.41122E-01	9.92904E+00
2.41123E-01	9.89827E+00
2.41124E-01	9.87575E+00
2.41125E-01	9.85624E+00
2.41126E-01	9.83673E+00
2.41127E-01	9.81726E+00
2.41128E-01	9.79777E+00
2.41129E-01	9.77830E+00
2.41130E-01	9.75774E+00
2.41131E-01	9.74255E+00
2.41132E-01	9.72965E+00
2.41134E-01	9.71371E+00
2.41135E-01	9.69778E+00
2.41136E-01	9.68186E+00
2.41138E-01	9.66066E+00
2.41140E-01	9.63945E+00
2.41142E-01	9.62713E+00
2.41143E-01	9.61549E+00
2.41145E-01	9.60387E+00
2.41148E-01	9.58934E+00
2.41150E-01	9.57627E+00
2.41152E-01	9.56321E+00
2.41154E-01	9.55015E+00
2.41155E-01	9.54083E+00
2.41156E-01	9.53900E+00
2.41158E-01	9.53047E+00
2.41161E-01	9.52194E+00
2.41164E-01	9.51342E+00
2.41167E-01	9.50490E+00
2.41170E-01	9.49455E+00
2.41172E-01	9.48847E+00
2.41176E-01	9.47632E+00
2.41180E-01	9.46416E+00
2.41183E-01	9.45201E+00
2.41186E-01	9.44392E+00
2.41187E-01	9.44218E+00
2.41191E-01	9.43696E+00
2.41195E-01	9.43174E+00
2.41201E-01	9.42435E+00
2.41205E-01	9.41784E+00
2.41210E-01	9.41132E+00
2.41215E-01	9.40481E+00
2.41222E-01	9.39613E+00
2.41228E-01	9.38745E+00
2.41235E-01	9.37878E+00
2.41241E-01	9.37528E+00
2.41251E-01	9.37090E+00
2.41259E-01	9.36717E+00
2.41267E-01	9.36345E+00
2.41278E-01	9.35848E+00
2.41289E-01	9.35352E+00
2.41300E-01	9.34856E+00
2.41317E-01	9.34112E+00
2.41333E-01	9.33369E+00
2.41350E-01	9.32596E+00
2.41365E-01	9.31955E+00
2.41374E-01	9.31881E+00
2.41397E-01	9.31693E+00
2.41420E-01	9.31504E+00
2.41458E-01	9.31201E+00
2.41484E-01	9.30992E+00
2.41535E-01	9.30574E+00
2.41571E-01	9.30282E+00
2.41637E-01	9.29749E+00
2.41711E-01	9.29154E+00
2.41722E-01	9.29070E+00
2.41742E-01	9.29063E+00
2.41825E-01	9.29528E+00
2.41967E-01	9.30330E+00
2.42048E-01	9.30782E+00
2.42208E-01	9.31686E+00
2.42369E-01	9.32590E+00
2.42530E-01	9.35316E+00
2.42690E-01	9.38043E+00
2.42851E-01	9.40769E+00
2.42931E-01	9.42132E+00
2.43012E-01	9.44490E+00
2.43132E-01	9.48026E+00
2.43247E-01	9.51388E+00
2.43321E-01	9.53571E+00
2.43358E-01	9.55234E+00
2.43470E-01	9.60224E+00
2.43582E-01	9.65214E+00
2.43693E-01	9.70205E+00
2.43805E-01	9.77348E+00
2.43916E-01	9.84492E+00
2.43991E-01	9.89254E+00
2.44028E-01	9.92410E+00
2.44140E-01	1.00188E+01
2.44214E-01	1.00819E+01
2.44288E-01	1.01619E+01
2.44391E-01	1.02728E+01
2.44420E-01	1.03038E+01
2.44478E-01	1.03814E+01
2.44550E-01	1.04786E+01
2.44621E-01	1.05757E+01
2.44669E-01	1.06556E+01
2.44717E-01	1.07355E+01
2.44765E-01	1.08154E+01
2.44797E-01	1.08693E+01
2.44808E-01	1.08873E+01
2.44830E-01	1.09273E+01
2.44851E-01	1.09672E+01
2.44873E-01	1.10072E+01
2.44894E-01	1.10471E+01
2.44911E-01	1.10771E+01
2.44927E-01	1.11071E+01
2.44941E-01	1.11337E+01
2.44952E-01	1.11537E+01
2.44963E-01	1.11737E+01
2.44970E-01	1.11871E+01
2.44977E-01	1.12004E+01
2.44984E-01	1.12138E+01
2.44991E-01	1.12272E+01
2.44997E-01	1.12383E+01
2.45002E-01	1.12472E+01
2.45007E-01	1.12562E+01
2.45012E-01	1.12651E+01
2.45014E-01	1.12696E+01
2.45017E-01	1.12726E+01
2.45020E-01	1.12771E+01
2.45024E-01	1.12816E+01
2.45027E-01	1.12862E+01
2.45031E-01	1.12907E+01
2.45033E-01	1.12937E+01
2.45036E-01	1.12971E+01
2.45039E-01	1.13005E+01
2.45041E-01	1.13038E+01
2.45044E-01	1.13072E+01
2.45046E-01	1.13098E+01
2.45048E-01	1.13124E+01
2.45050E-01	1.13150E+01
2.45052E-01	1.13176E+01
2.45054E-01	1.13203E+01
2.45055E-01	1.13224E+01
2.45057E-01	1.13242E+01
2.45058E-01	1.13261E+01
2.45059E-01	1.13280E+01
2.45061E-01	1.13299E+01
2.45062E-01	1.13312E+01
2.45063E-01	1.13407E+01
2.45064E-01	1.13455E+01
2.45065E-01	1.13503E+01
2.45066E-01	1.13552E+01
2.45067E-01	1.13601E+01
2.45068E-01	1.13650E+01
2.45069E-01	1.13699E+01
2.45070E-01	1.13749E+01
2.45071E-01	1.13800E+01
2.45072E-01	1.13882E+01
2.45073E-01	1.14175E+01
2.45074E-01	1.14323E+01
2.45075E-01	1.14472E+01
2.45076E-01	1.14621E+01
2.45077E-01	1.14898E+01
2.45078E-01	1.15176E+01
2.45079E-01	1.15623E+01
2.45080E-01	1.15994E+01
2.45081E-01	1.16409E+01
2.45082E-01	1.16826E+01
2.45083E-01	1.17245E+01
2.45084E-01	1.18457E+01
2.45085E-01	1.19080E+01
2.45086E-01	1.19696E+01
2.45087E-01	1.20538E+01
2.45088E-01	1.21385E+01
2.45089E-01	1.22518E+01
2.45090E-01	1.23963E+01
2.45091E-01	1.25596E+01
2.45092E-01	1.26318E+01
2.45094E-01	1.29945E+01
2.45097E-01	1.35042E+01
2.45099E-01	1.39408E+01
2.45101E-01	1.42036E+01
2.45102E-01	1.44660E+01
2.45103E-01	1.46580E+01
2.45105E-01	1.49424E+01
2.45106E-01	1.50914E+01
2.45107E-01	1.52068E+01
2.45108E-01	1.53235E+01
2.45109E-01	1.54176E+01
2.45110E-01	1.55095E+01
2.45111E-01	1.55890E+01
2.45112E-01	1.56119E+01
2.45113E-01	1.56327E+01
2.45114E-01	1.56120E+01
2.45116E-01	1.55816E+01
2.45117E-01	1.54687E+01
2.45118E-01	1.53817E+01
2.45119E-01	1.53607E+01
2.45120E-01	1.52026E+01
2.45121E-01	1.50652E+01
2.45122E-01	1.49717E+01
2.45126E-01	1.44361E+01
2.45127E-01	1.42624E+01
2.45129E-01	1.40593E+01
2.45130E-01	1.38763E+01
2.45131E-01	1.37395E+01
2.45132E-01	1.36419E+01
2.45133E-01	1.35100E+01
2.45134E-01	1.34033E+01
2.45135E-01	1.32968E+01
2.45136E-01	1.32055E+01
2.45137E-01	1.30691E+01
2.45138E-01	1.30045E+01
2.45139E-01	1.28918E+01
2.45140E-01	1.28438E+01
2.45141E-01	1.27960E+01
2.45142E-01	1.27006E+01
2.45143E-01	1.26682E+01
2.45144E-01	1.26360E+01
2.45145E-01	1.25556E+01
2.45146E-01	1.25156E+01
2.45147E-01	1.24863E+01
2.45148E-01	1.24548E+01
2.45149E-01	1.24300E+01
2.45150E-01	1.24052E+01
2.45151E-01	1.23805E+01
2.45152E-01	1.23559E+01
2.45153E-01	1.23410E+01
2.45154E-01	1.23236E+01
2.45155E-01	1.23077E+01
2.45156E-01	1.22918E+01
2.45157E-01	1.22759E+01
2.45158E-01	1.22600E+01
2.45159E-01	1.22456E+01
2.45160E-01	1.22348E+01
2.45162E-01	1.22247E+01
2.45163E-01	1.22146E+01
2.45165E-01	1.22045E+01
2.45166E-01	1.21945E+01
2.45168E-01	1.21811E+01
2.45170E-01	1.21699E+01
2.45172E-01	1.21564E+01
2.45174E-01	1.21523E+01
2.45176E-01	1.21488E+01
2.45179E-01	1.21441E+01
2.45182E-01	1.21394E+01
2.45185E-01	1.21348E+01
2.45187E-01	1.21301E+01
2.45189E-01	1.21272E+01
2.45190E-01	1.21280E+01
2.45194E-01	1.21310E+01
2.45198E-01	1.21341E+01
2.45202E-01	1.21371E+01
2.45206E-01	1.21402E+01
2.45210E-01	1.21432E+01
2.45215E-01	1.21471E+01
2.45216E-01	1.21478E+01
2.45221E-01	1.21601E+01
2.45226E-01	1.21724E+01
2.45235E-01	1.21908E+01
2.45243E-01	1.22099E+01
2.45251E-01	1.22291E+01
2.45260E-01	1.22483E+01
2.45263E-01	1.22565E+01
2.45272E-01	1.22862E+01
2.45285E-01	1.23278E+01
2.45302E-01	1.23834E+01
2.45317E-01	1.24349E+01
2.45333E-01	1.24865E+01
2.45350E-01	1.25421E+01
2.45354E-01	1.25591E+01
2.45385E-01	1.26864E+01
2.45417E-01	1.28138E+01
2.45436E-01	1.28914E+01
2.45465E-01	1.30271E+01
2.45512E-01	1.32533E+01
2.45532E-01	1.33437E+01
2.45576E-01	1.35836E+01
2.45619E-01	1.38178E+01
2.45641E-01	1.39536E+01
2.45707E-01	1.43610E+01
2.45751E-01	1.46683E+01
2.45795E-01	1.49755E+01
2.45828E-01	1.52370E+01
2.45862E-01	1.54985E+01
2.45886E-01	1.56947E+01
2.45903E-01	1.58255E+01
2.45911E-01	1.58909E+01
2.45919E-01	1.59613E+01
2.45935E-01	1.60906E+01
2.45945E-01	1.61787E+01
2.45955E-01	1.62669E+01
2.45962E-01	1.63256E+01
2.45969E-01	1.63844E+01
2.45976E-01	1.64432E+01
2.45981E-01	1.64874E+01
2.45986E-01	1.65256E+01
2.45990E-01	1.65609E+01
2.45994E-01	1.65963E+01
2.45997E-01	1.66199E+01
2.45999E-01	1.66435E+01
2.46002E-01	1.66671E+01
2.46005E-01	1.66907E+01
2.46007E-01	1.67109E+01
2.46009E-01	1.67260E+01
2.46011E-01	1.67411E+01
2.46012E-01	1.67563E+01
2.46013E-01	1.67643E+01
2.46014E-01	1.67772E+01
2.46015E-01	1.67955E+01
2.46017E-01	1.68139E+01
2.46018E-01	1.68322E+01
2.46019E-01	1.68506E+01
2.46020E-01	1.68690E+01
2.46021E-01	1.68874E+01
2.46022E-01	1.68940E+01
2.46024E-01	1.69483E+01
2.46025E-01	1.69745E+01
2.46026E-01	1.70105E+01
2.46027E-01	1.70808E+01
2.46028E-01	1.71239E+01
2.46029E-01	1.71672E+01
2.46030E-01	1.72104E+01
2.46031E-01	1.72746E+01
2.46032E-01	1.73414E+01
2.46033E-01	1.74083E+01
2.46034E-01	1.74529E+01
2.46035E-01	1.75566E+01
2.46036E-01	1.76604E+01
2.46037E-01	1.77722E+01
2.46038E-01	1.79068E+01
2.46039E-01	1.80487E+01
2.46040E-01	1.82125E+01
2.46041E-01	1.83910E+01
2.46043E-01	1.86408E+01
2.46045E-01	1.90966E+01
2.46047E-01	1.95088E+01
2.46049E-01	1.98786E+01
2.46050E-01	2.02254E+01
2.46052E-01	2.05717E+01
2.46053E-01	2.08022E+01
2.46054E-01	2.08944E+01
2.46055E-01	2.11985E+01
2.46056E-01	2.13694E+01
2.46057E-01	2.14261E+01
2.46058E-01	2.16489E+01
2.46059E-01	2.17461E+01
2.46060E-01	2.17868E+01
2.46061E-01	2.18885E+01
2.46062E-01	2.19301E+01
2.46063E-01	2.19744E+01
2.46064E-01	2.19857E+01
2.46065E-01	2.19501E+01
2.46066E-01	2.19289E+01
2.46068E-01	2.18166E+01
2.46069E-01	2.17092E+01
2.46071E-01	2.15282E+01
2.46073E-01	2.12599E+01
2.46074E-01	2.11453E+01
2.46076E-01	2.07763E+01
2.46078E-01	2.05093E+01
2.46079E-01	2.03314E+01
2.46080E-01	2.01791E+01
2.46081E-01	2.00396E+01
2.46082E-01	1.99969E+01
2.46083E-01	1.98903E+01
2.46084E-01	1.97838E+01
2.46085E-01	1.96136E+01
2.46086E-01	1.94959E+01
2.46087E-01	1.94120E+01
2.46088E-01	1.93190E+01
