E(MeV)	Sm-154
2.44855E-03	9.93303
2.44860E-03	9.91148
2.44863E-03	9.8608
2.44867E-03	9.81042
2.44868E-03	9.76037
2.44874E-03	9.71073
2.44875E-03	9.67995
2.44879E-03	9.67526
2.44883E-03	9.63016
2.44884E-03	9.58537
2.44890E-03	9.54092
2.44891E-03	9.49688
2.44895E-03	9.4533
2.44899E-03	9.42066
2.44900E-03	9.40688
2.44906E-03	9.36449
2.44907E-03	9.31196
2.44911E-03	9.27389
2.44916E-03	9.23629
2.44921E-03	9.22888
2.44924E-03	9.19069
2.44927E-03	9.14357
2.44932E-03	9.09716
2.44937E-03	9.05159
2.44940E-03	9.04265
2.44942E-03	9.01118
2.44947E-03	8.97451
2.44954E-03	8.93011
2.44956E-03	8.88666
2.44959E-03	8.87609
2.44963E-03	8.83567
2.44965E-03	8.79614
2.44970E-03	8.75752
2.44977E-03	8.71999
2.44983E-03	8.70792
2.44990E-03	8.67669
2.44997E-03	8.63149
2.45004E-03	8.60248
2.45011E-03	8.56946
2.45018E-03	8.54229
2.45025E-03	8.53536
2.45032E-03	8.51089
2.45035E-03	8.47932
2.45039E-03	8.45965
2.45046E-03	8.44127
2.45052E-03	8.42435
2.45056E-03	8.4091
2.45063E-03	8.39579
2.45066E-03	8.38468
2.45073E-03	8.38351
2.45080E-03	8.37438
2.45083E-03	8.36669
2.45097E-03	8.36232
2.45101E-03	8.36149
2.45118E-03	8.36301
2.45125E-03	8.36763
2.45139E-03	8.37567
2.45143E-03	8.38753
2.45152E-03	8.4036
2.45155E-03	8.42436
2.45163E-03	8.44453
2.45168E-03	8.45169
2.45173E-03	8.48962
2.45179E-03	8.53385
2.45183E-03	8.58504
2.45190E-03	8.64387
2.45192E-03	8.65879
2.45200E-03	8.71831
2.45203E-03	8.78167
2.45210E-03	8.85051
2.45212E-03	8.92527
2.45220E-03	8.95829
2.45221E-03	9.00984
2.45230E-03	9.0931
2.45232E-03	9.10446
2.45235E-03	9.21348
2.45240E-03	9.35252
2.45245E-03	9.48347
2.45251E-03	9.6237
2.45255E-03	9.63443
2.45262E-03	9.7864
2.45263E-03	9.96056
2.45272E-03	10.1324
2.45275E-03	10.1466
2.45283E-03	10.3574
2.45285E-03	10.5805
2.45293E-03	10.7659
2.45296E-03	10.8202
2.45307E-03	11.0869
2.45310E-03	11.3679
2.45323E-03	11.5581
2.45331E-03	11.6701
2.45355E-03	11.9995
2.45365E-03	12.2741
2.45369E-03	12.5366
2.45379E-03	13.0983
2.45382E-03	13.1278
2.45390E-03	13.6916
2.45396E-03	14.0546
2.45400E-03	14.2451
2.45406E-03	14.844
2.45410E-03	15.2275
2.45417E-03	15.7101
2.45417E-03	16.6057
2.45424E-03	16.6502
2.45427E-03	17.6903
2.45431E-03	18.1886
2.45437E-03	18.8146
2.45438E-03	19.9658
2.45445E-03	20.0227
2.45448E-03	21.3422
2.45452E-03	21.9728
2.45458E-03	23.0882
2.45459E-03	24.1231
2.45465E-03	24.9819
2.45468E-03	26.33
2.45472E-03	27.0272
2.45479E-03	28.7232
2.45479E-03	29.223
2.45486E-03	31.2989
2.45489E-03	31.5663
2.45493E-03	34.0671
2.45499E-03	35.1141
2.45499E-03	36.9971
2.45506E-03	39.4891
2.45508E-03	40.4483
2.45515E-03	44.077
2.45517E-03	45.4847
2.45522E-03	49.7552
2.45526E-03	57.0986
2.45529E-03	59.5466
2.45535E-03	65.784
2.45536E-03	71.036
2.45543E-03	73.0199
2.45544E-03	74.702
2.45550E-03	78.1802
2.45554E-03	78.7269
2.45558E-03	81.4076
2.45563E-03	82.5582
2.45568E-03	84.06
2.45576E-03	85.3024
2.45577E-03	86.1585
2.45586E-03	87.3894
2.45589E-03	87.4804
2.45594E-03	88.3782
2.45602E-03	88.4776
2.45605E-03	88.752
2.45615E-03	88.763
2.45616E-03	88.6679
2.45628E-03	88.3336
2.45628E-03	87.9844
2.45639E-03	87.5091
2.45641E-03	86.6638
2.45650E-03	85.8358
2.45656E-03	84.5743
2.45661E-03	83.4122
2.45673E-03	82.4506
2.45675E-03	80.1059
2.45689E-03	79.5997
2.45691E-03	76.0561
2.45703E-03	75.7676
2.45708E-03	71.5033
2.45716E-03	70.8669
2.45725E-03	65.4513
2.45730E-03	57.0584
2.45742E-03	55.4327
2.45744E-03	50.7821
2.45758E-03	46.7685
2.45768E-03	44.8327
2.45772E-03	43.6953
2.45789E-03	40.596
2.45794E-03	39.373
2.45806E-03	38.016
2.45820E-03	35.582
2.45823E-03	34.4901
2.45841E-03	34.0376
2.45846E-03	32.5786
2.45858E-03	31.5926
2.45872E-03	31.185
2.45875E-03	29.8752
2.45889E-03	28.4908
2.45892E-03	28.3696
2.45909E-03	27.4437
2.45923E-03	26.4399
2.45930E-03	25.8483
2.45950E-03	25.4897
2.45951E-03	24.6024
2.45972E-03	23.7492
2.45990E-03	23.6582
2.45992E-03	22.9675
2.46013E-03	22.2217
2.46030E-03	21.7842
2.46034E-03	21.5217
2.46065E-03	20.875
2.46070E-03	20.2555
2.46088E-03	20.1893
2.46110E-03	19.7568
2.46115E-03	19.2816
2.46142E-03	18.8246
2.46157E-03	18.7146
2.46169E-03	18.4115
2.46195E-03	18.0237
2.46198E-03	17.6511
2.46222E-03	17.293
2.46249E-03	16.9815
2.46259E-03	16.6826
2.46289E-03	16.3956
2.46319E-03	16.1885
2.46323E-03	16.1264
2.46358E-03	15.888
2.46380E-03	15.6591
2.46392E-03	15.4392
2.46427E-03	15.3333
2.46441E-03	15.2368
2.46461E-03	15.0515
2.46496E-03	14.8841
2.46504E-03	14.8734
2.46530E-03	14.7382
2.46547E-03	14.5987
2.46565E-03	14.4642
2.46608E-03	14.3342
2.46633E-03	14.2083
2.46651E-03	14.1595
2.46694E-03	14.0966
2.46720E-03	13.9955
2.46737E-03	13.8975
2.46780E-03	13.8025
2.46806E-03	13.6801
2.46845E-03	13.6447
2.46909E-03	13.5736
2.46964E-03	13.4759
2.47013E-03	13.3816
2.47019E-03	13.2904
2.47056E-03	13.2639
2.47082E-03	13.2117
2.47129E-03	13.1396
2.47202E-03	13.0696
2.47220E-03	12.9914
2.47276E-03	12.9056
2.47349E-03	12.851
2.47357E-03	12.8271
2.47422E-03	12.76
2.47495E-03	12.6946
2.47500E-03	12.6306
2.47566E-03	12.5679
2.47642E-03	12.5514
2.47672E-03	12.4888
2.47778E-03	12.4144
2.47856E-03	12.3417
2.47884E-03	12.2701
2.47990E-03	12.2503
2.48019E-03	12.2097
2.48099E-03	12.1357
2.48212E-03	12.0686
2.48295E-03	12.0023
2.48325E-03	11.9152
2.48438E-03	11.8485
2.48551E-03	11.7828
2.48572E-03	11.7178
2.48664E-03	11.6536
2.48789E-03	11.59
2.48915E-03	11.5343
2.49040E-03	11.4731
2.49082E-03	11.4125
2.49166E-03	11.3525
2.49291E-03	11.3465
2.49417E-03	11.3033
2.49543E-03	11.2557
2.49585E-03	11.2085
2.49668E-03	11.1383
2.49794E-03	11.129
2.49836E-03	11.0821
2.49919E-03	11.0286
2.50003E-03	10.9754
2.50078E-03	10.9227
2.50087E-03	10.8703
2.50171E-03	10.8529
2.50254E-03	10.8272
2.50304E-03	10.789
2.50338E-03	10.737
2.50422E-03	10.6954
2.50493E-03	10.6403
2.50505E-03	10.5855
2.50589E-03	10.5658
2.50648E-03	10.5398
2.50673E-03	10.4995
2.50735E-03	10.4593
2.50797E-03	10.4193
2.50836E-03	10.3637
2.50859E-03	10.3168
2.50921E-03	10.3024
2.50983E-03	10.2655
2.51045E-03	10.2178
2.51107E-03	10.1702
2.51168E-03	10.1228
2.51224E-03	10.0756
2.51251E-03	10.0284
2.51279E-03	10.0248
2.51307E-03	9.98963
2.51334E-03	9.93674
2.51349E-03	9.88399
2.51383E-03	9.83137
2.51389E-03	9.77885
2.51416E-03	9.72644
2.51440E-03	9.71032
2.51445E-03	9.67659
2.51465E-03	9.62793
2.51486E-03	9.57936
2.51492E-03	9.52905
2.51503E-03	9.47883
2.51517E-03	9.42872
2.51533E-03	9.37872
2.51534E-03	9.32883
2.51549E-03	9.27909
2.51559E-03	9.23502
2.51569E-03	9.22838
2.51577E-03	9.18369
2.51579E-03	9.13253
2.51588E-03	9.09633
2.51596E-03	9.06025
2.51605E-03	9.0243
2.51613E-03	8.98849
2.51621E-03	8.95934
2.51625E-03	8.95085
2.51627E-03	8.90435
2.51634E-03	8.86964
2.51641E-03	8.82653
2.51647E-03	8.79512
2.51653E-03	8.76388
2.51659E-03	8.74622
2.51665E-03	8.72899
2.51670E-03	8.68924
2.51674E-03	8.64976
2.51675E-03	8.61059
2.51680E-03	8.59486
2.51685E-03	8.57803
2.51690E-03	8.5335
2.51694E-03	8.50134
2.51697E-03	8.46944
2.51701E-03	8.44252
2.51706E-03	8.43659
2.51711E-03	8.39691
2.51716E-03	8.35762
2.51722E-03	8.31876
2.51727E-03	8.29178
2.51733E-03	8.27749
2.51739E-03	8.24215
2.51746E-03	8.20717
2.51749E-03	8.17262
2.51750E-03	8.15217
2.51755E-03	8.1348
2.51760E-03	8.09192
2.51765E-03	8.04967
2.51770E-03	8.00814
2.51775E-03	7.98373
2.51780E-03	7.96275
2.51781E-03	7.92148
2.51785E-03	7.88095
2.51793E-03	7.84126
2.51801E-03	7.83158
2.51808E-03	7.79373
2.51814E-03	7.75664
2.51815E-03	7.72031
2.51820E-03	7.68486
2.51826E-03	7.65046
2.51832E-03	7.60576
2.51838E-03	7.56968
2.51845E-03	7.53831
2.51847E-03	7.50819
2.51852E-03	7.47959
2.51858E-03	7.47068
2.51867E-03	7.44646
2.51875E-03	7.42347
2.51883E-03	7.40166
2.51892E-03	7.38119
2.51902E-03	7.36229
2.51909E-03	7.3452
2.51912E-03	7.33023
2.51922E-03	7.31771
2.51932E-03	7.31127
2.51942E-03	7.30769
2.51952E-03	7.3018
2.51962E-03	7.29848
2.51972E-03	7.29661
2.51976E-03	7.29732
2.51984E-03	7.30091
2.51996E-03	7.3077
2.52007E-03	7.31808
2.52009E-03	7.33245
2.52019E-03	7.35126
2.52029E-03	7.37502
2.52039E-03	7.39937
2.52042E-03	7.40574
2.52049E-03	7.44998
2.52059E-03	7.50093
2.52069E-03	7.54399
2.52072E-03	7.59151
2.52080E-03	7.64385
2.52091E-03	7.64596
2.52097E-03	7.70976
2.52103E-03	7.78153
2.52114E-03	7.85924
2.52122E-03	7.94657
2.52125E-03	7.95336
2.52137E-03	8.05087
2.52147E-03	8.16374
2.52150E-03	8.28493
2.52162E-03	8.32214
2.52168E-03	8.42364
2.52175E-03	8.57528
2.52187E-03	8.73703
2.52193E-03	8.76164
2.52200E-03	8.92179
2.52212E-03	9.12008
2.52218E-03	9.33042
2.52225E-03	9.5689
2.52238E-03	9.8207
2.52243E-03	9.85879
2.52250E-03	10.1001
2.52263E-03	10.3967
2.52269E-03	10.4858
2.52275E-03	10.7218
2.52288E-03	11.0682
2.52294E-03	11.2251
2.52300E-03	11.5566
2.52313E-03	12.0836
2.52313E-03	12.6719
2.52325E-03	13.0863
2.52333E-03	13.3043
2.52339E-03	13.9937
2.52352E-03	14.2353
2.52353E-03	14.7434
2.52367E-03	15.543
2.52372E-03	16.4216
2.52381E-03	17.0343
2.52390E-03	17.3551
2.52392E-03	18.3586
2.52399E-03	18.7085
2.52405E-03	19.6217
2.52412E-03	20.5735
2.52420E-03	20.7724
2.52422E-03	22.6419
2.52432E-03	24.6886
2.52435E-03	24.9267
2.52442E-03	26.9047
2.52450E-03	27.421
2.52452E-03	29.2904
2.52462E-03	30.1263
2.52464E-03	32.4286
2.52472E-03	33.0277
2.52477E-03	35.7014
2.52483E-03	36.1286
2.52491E-03	40.0858
2.52493E-03	40.1771
2.52503E-03	44.1029
2.52504E-03	45.2987
2.52513E-03	48.1983
2.52517E-03	54.5352
2.52523E-03	56.1809
2.52531E-03	64.3608
2.52533E-03	66
2.52543E-03	71.9123
2.52544E-03	75.3034
2.52553E-03	75.8519
2.52558E-03	80.4159
2.52563E-03	81.6112
2.52571E-03	83.7294
2.52573E-03	86.0749
2.52583E-03	86.6932
2.52584E-03	88.9848
2.52593E-03	89.1848
2.52598E-03	90.8095
2.52603E-03	91.2894
2.52611E-03	92.1661
2.52613E-03	92.7163
2.52623E-03	93.0176
2.52625E-03	93.3474
2.52633E-03	93.4118
2.52638E-03	93.334
2.52643E-03	93.3083
2.52651E-03	92.6825
2.52653E-03	92.5712
2.52663E-03	92.3581
2.52665E-03	91.4398
2.52673E-03	90.6573
2.52678E-03	89.6101
2.52683E-03	88.2036
2.52691E-03	87.4187
2.52693E-03	84.8192
2.52704E-03	84.5495
2.52705E-03	80.7633
2.52714E-03	80.4536
2.52718E-03	75.8496
2.52724E-03	75.5063
2.52730E-03	70.4051
2.52732E-03	66.4375
2.52742E-03	63.5724
2.52745E-03	57.4679
2.52754E-03	51.8191
2.52758E-03	47.4271
2.52766E-03	46.5805
2.52779E-03	44.1017
2.52797E-03	40.9219
2.52805E-03	40.5402
2.52821E-03	38.1297
2.52838E-03	36.8784
2.52857E-03	36.3569
2.52858E-03	34.6737
2.52870E-03	33.5331
2.52875E-03	33.0603
2.52883E-03	31.5392
2.52890E-03	30.5115
2.52896E-03	30.0866
2.52904E-03	28.7236
2.52910E-03	28.1344
2.52918E-03	27.3194
2.52923E-03	26.2361
2.52931E-03	25.4239
2.52937E-03	25.2042
2.52944E-03	24.2526
2.52950E-03	23.3378
2.52957E-03	23.0933
2.52963E-03	22.4956
2.52971E-03	21.7013
2.52974E-03	21.1081
2.52977E-03	20.9492
2.52987E-03	20.2652
2.52990E-03	19.6098
2.53001E-03	19.4352
2.53004E-03	19.013
2.53014E-03	18.5146
2.53017E-03	18.0352
2.53027E-03	17.6065
2.53030E-03	17.1946
2.53042E-03	16.9966
2.53062E-03	16.8122
2.53063E-03	16.4582
2.53081E-03	16.1181
2.53116E-03	15.8201
2.53136E-03	15.5343
2.53142E-03	15.2596
2.53150E-03	15.0613
2.53162E-03	15.0026
2.53163E-03	14.7769
2.53176E-03	14.5601
2.53182E-03	14.3516
2.53190E-03	14.2512
2.53195E-03	14.1622
2.53203E-03	13.9912
2.53209E-03	13.8366
2.53217E-03	13.6873
2.53222E-03	13.6295
2.53230E-03	13.5529
2.53235E-03	13.4295
2.53243E-03	13.3102
2.53249E-03	13.1947
2.53257E-03	13.1498
2.53262E-03	13.0913
2.53270E-03	12.997
2.53275E-03	12.9055
2.53284E-03	12.8166
2.53289E-03	12.7018
2.53297E-03	12.6685
2.53302E-03	12.6021
2.53310E-03	12.5106
2.53316E-03	12.4221
2.53324E-03	12.3361
2.53329E-03	12.3111
2.53337E-03	12.262
2.53342E-03	12.194
2.53351E-03	12.1278
2.53356E-03	12.0536
2.53364E-03	11.9718
2.53376E-03	11.9196
2.53377E-03	11.8967
2.53391E-03	11.8321
2.53396E-03	11.7689
2.53404E-03	11.707
2.53416E-03	11.6486
2.53417E-03	11.6211
2.53431E-03	11.5465
2.53436E-03	11.4733
2.53444E-03	11.4014
2.53458E-03	11.3778
2.53474E-03	11.3393
2.53480E-03	11.2637
2.53489E-03	11.2035
2.53502E-03	11.1357
2.53505E-03	11.0686
2.53525E-03	11.0168
2.53528E-03	10.9486
2.53545E-03	10.8813
2.53554E-03	10.8148
2.53561E-03	10.7489
2.53577E-03	10.6982
2.53580E-03	10.6417
2.53601E-03	10.5796
2.53606E-03	10.5182
2.53625E-03	10.4999
2.53635E-03	10.466
2.53649E-03	10.418
2.53663E-03	10.3705
2.53673E-03	10.3233
2.53692E-03	10.2858
2.53697E-03	10.2786
2.53720E-03	10.2341
2.53744E-03	10.1811
2.53749E-03	10.1286
2.53767E-03	10.0765
2.53791E-03	10.0248
2.53791E-03	10.0231
2.53814E-03	9.98536
2.53834E-03	9.94659
2.53837E-03	9.90805
2.53861E-03	9.86367
2.53868E-03	9.83287
2.53888E-03	9.81736
2.53914E-03	9.7774
2.53918E-03	9.73767
2.53941E-03	9.69814
2.53968E-03	9.68388
2.53995E-03	9.66383
2.54018E-03	9.63254
2.54035E-03	9.60138
2.54068E-03	9.5603
2.54075E-03	9.5221
2.54109E-03	9.50248
2.54119E-03	9.4885
2.54142E-03	9.45021
2.54169E-03	9.4121
2.54176E-03	9.37413
2.54209E-03	9.33628
2.54236E-03	9.29854
2.54243E-03	9.26974
2.54293E-03	9.26302
2.54303E-03	9.2228
2.54343E-03	9.18271
2.54370E-03	9.14273
2.54383E-03	9.10284
2.54423E-03	9.06303
2.54455E-03	9.04979
2.54464E-03	9.01291
2.54504E-03	8.96562
2.54541E-03	8.91675
2.54564E-03	8.86797
2.54624E-03	8.83549
2.54626E-03	8.79813
2.54665E-03	8.77526
2.54711E-03	8.72144
2.54718E-03	8.66901
2.54772E-03	8.61663
2.54825E-03	8.53814
2.54879E-03	8.47019
2.54932E-03	8.45133
2.54951E-03	8.36654
2.54986E-03	8.28182
2.55066E-03	8.16894
2.55076E-03	8.13134
2.55127E-03	8.01857
2.55194E-03	7.90587
2.55202E-03	7.79324
2.55261E-03	7.68067
2.55328E-03	7.56816
2.55395E-03	7.45572
2.55462E-03	7.33124
2.55495E-03	7.20684
2.55562E-03	7.08254
2.55629E-03	6.97935
2.55663E-03	6.87624
2.55713E-03	6.80755
2.55796E-03	6.76933
2.55830E-03	6.65478
2.55880E-03	6.54032
2.55964E-03	6.50221
2.55997E-03	6.41587
2.56048E-03	6.29368
2.56131E-03	6.186
2.56249E-03	6.06509
2.56257E-03	5.94147
2.56382E-03	5.84803
2.56500E-03	5.7547
2.56508E-03	5.66148
2.56634E-03	5.56014
2.56751E-03	5.45894
2.56759E-03	5.35789
2.56885E-03	5.24431
2.57002E-03	5.15031
2.57010E-03	5.11903
2.57136E-03	5.04901
2.57262E-03	4.94416
2.57337E-03	4.83952
2.57387E-03	4.72298
2.57555E-03	4.61041
2.57672E-03	4.48866
2.57722E-03	4.36724
2.57889E-03	4.23262
2.58007E-03	4.09845
2.58057E-03	4.00046
2.58224E-03	3.90278
2.58392E-03	3.86574
2.58509E-03	3.77081
2.58559E-03	3.69193
2.58727E-03	3.67476
2.58894E-03	3.57208
2.59011E-03	3.46975
2.59061E-03	3.46409
2.59313E-03	3.35882
2.59514E-03	3.24782
2.59564E-03	3.21713
2.59848E-03	3.14329
2.60049E-03	3.00306
2.60183E-03	2.9765
2.60250E-03	2.90431
2.60552E-03	2.80374
2.60853E-03	2.74658
2.60987E-03	2.70057
2.61154E-03	2.59382
2.61456E-03	2.56352
2.61757E-03	2.48294
2.61791E-03	2.37093
2.62059E-03	2.24419
2.62360E-03	2.16891
2.62594E-03	2.11546
2.62661E-03	2.0272
2.63063E-03	1.95717
2.63465E-03	1.93857
2.63800E-03	1.84642
2.63867E-03	1.75519
2.64269E-03	1.73716
2.64671E-03	1.66125
2.65005E-03	1.54898
2.65072E-03	1.47213
2.65541E-03	1.39628
2.65809E-03	1.32155
2.66278E-03	1.24653
2.66345E-03	1.17295
2.66747E-03	1.10099
2.67350E-03	1.03845
2.67952E-03	1.014
2.68555E-03	0.9607
2.69158E-03	0.917223
2.69560E-03	0.911598
2.70096E-03	0.866418
2.70631E-03	0.859492
2.71167E-03	0.825386
2.71703E-03	0.820774
2.72239E-03	0.792228
2.72775E-03	0.789609
2.73310E-03	0.770231
2.73846E-03	0.760321
2.74482E-03	0.757355
2.74906E-03	0.744238
2.75330E-03	0.739027
2.75754E-03	0.735932
2.76178E-03	0.730497
2.76390E-03	0.727452
2.76920E-03	0.727452
2.77238E-03	0.726371
2.77238E-03	0.726187
2.77556E-03	0.727033
2.77874E-03	0.727304
2.78192E-03	0.72966
2.78404E-03	0.73264
2.78616E-03	0.735952
2.78828E-03	0.740322
2.78934E-03	0.741711
2.79027E-03	0.746987
2.79213E-03	0.754973
2.79398E-03	0.76191
2.79584E-03	0.769516
2.79730E-03	0.772272
2.79769E-03	0.777629
2.79908E-03	0.786218
2.80048E-03	0.790723
2.80187E-03	0.800163
2.80326E-03	0.810206
2.80451E-03	0.813162
2.80464E-03	0.820905
2.80599E-03	0.831758
2.80690E-03	0.843147
2.80780E-03	0.855088
2.80870E-03	0.86721
2.80961E-03	0.870891
2.80982E-03	0.880108
2.81051E-03	0.893817
2.81142E-03	0.908093
2.81210E-03	0.923465
2.81278E-03	0.940018
2.81345E-03	0.944331
2.81347E-03	0.956875
2.81415E-03	0.981936
2.81483E-03	1.00194
2.81552E-03	1.02278
2.81620E-03	1.02549
2.81641E-03	1.04829
2.81688E-03	1.07506
2.81759E-03	1.10621
2.81806E-03	1.12583
2.81853E-03	1.13948
2.81870E-03	1.17158
2.81900E-03	1.20505
2.81947E-03	1.23612
2.81994E-03	1.24219
2.82041E-03	1.28657
2.82058E-03	1.33315
2.82082E-03	1.36785
2.82132E-03	1.37026
2.82183E-03	1.41517
2.82206E-03	1.46195
2.82216E-03	1.51069
2.82250E-03	1.52481
2.82284E-03	1.56577
2.82317E-03	1.62689
2.82347E-03	1.69086
2.82388E-03	1.71094
2.82415E-03	1.75944
2.82442E-03	1.83933
2.82469E-03	1.93117
2.82482E-03	2.03148
2.82495E-03	2.13744
2.82522E-03	2.19348
2.82549E-03	2.25136
2.82571E-03	2.37375
2.82574E-03	2.50321
2.82593E-03	2.64415
2.82615E-03	2.76541
2.82637E-03	2.7758
2.82650E-03	2.91747
2.82658E-03	3.0785
2.82680E-03	3.12637
2.82702E-03	3.25234
2.82724E-03	3.43769
2.82726E-03	3.53424
2.82741E-03	3.637
2.82758E-03	3.8396
2.82774E-03	4.01044
2.82785E-03	4.05523
2.82791E-03	4.28824
2.82808E-03	4.46217
2.82825E-03	4.53732
2.82835E-03	4.8064
2.82842E-03	5.07187
2.82859E-03	5.11536
2.82872E-03	5.46439
2.82885E-03	5.53933
2.82899E-03	5.84469
2.82912E-03	6.06377
2.82919E-03	6.25917
2.82926E-03	6.65003
2.82939E-03	6.71138
2.82949E-03	7.20775
2.82953E-03	7.31515
2.82959E-03	7.75331
2.82966E-03	8.06562
2.82977E-03	8.1453
2.82985E-03	8.56569
2.82986E-03	8.92136
2.82993E-03	9.01215
2.83002E-03	9.49207
2.83010E-03	9.89868
2.83018E-03	10.0025
2.83026E-03	10.5521
2.83032E-03	11.0215
2.83037E-03	11.2606
2.83043E-03	11.9667
2.83048E-03	12.0317
2.83050E-03	12.8734
2.83054E-03	13.0246
2.83060E-03	13.7916
2.83066E-03	14.2054
2.83070E-03	14.7935
2.83075E-03	15.5186
2.83079E-03	15.8869
2.83080E-03	16.9805
2.83083E-03	17.0816
2.83087E-03	18.3908
2.83091E-03	18.6269
2.83091E-03	19.8253
2.83096E-03	20.4736
2.83100E-03	21.3948
2.83101E-03	22.5341
2.83104E-03	23.1125
2.83108E-03	24.4805
2.83109E-03	24.9951
2.83112E-03	26.6239
2.83115E-03	27.0581
2.83117E-03	28.9842
2.83121E-03	29.3172
2.83122E-03	31.5828
2.83126E-03	31.7916
2.83128E-03	34.4428
2.83131E-03	34.499
2.83134E-03	36.9527
2.83136E-03	37.6078
2.83141E-03	39.5948
2.83141E-03	41.0784
2.83146E-03	42.4371
2.83147E-03	44.875
2.83151E-03	45.4913
2.83155E-03	48.7761
2.83156E-03	49.0399
2.83160E-03	52.3105
2.83161E-03	53.6269
2.83164E-03	56.1019
2.83166E-03	58.9328
2.83168E-03	60.1612
2.83171E-03	64.5097
2.83173E-03	65.4325
2.83176E-03	69.1704
2.83178E-03	72.6353
2.83181E-03	74.1402
2.83183E-03	79.4443
2.83185E-03	80.5667
2.83188E-03	85.1093
2.83189E-03	89.3082
2.83193E-03	91.1273
2.83194E-03	97.5261
2.83198E-03	98.8884
2.83203E-03	107.508
2.83203E-03	109.36
2.83207E-03	117.583
2.83208E-03	120.776
2.83211E-03	128.434
2.83213E-03	133.153
2.83217E-03	140.085
2.83218E-03	146.522
2.83222E-03	152.555
2.83224E-03	160.902
2.83226E-03	165.852
2.83228E-03	174.469
2.83231E-03	183.151
2.83234E-03	192.379
2.83238E-03	201.677
2.83240E-03	211.512
2.83245E-03	221.415
2.83246E-03	231.833
2.83252E-03	242.332
2.83252E-03	263.356
2.83258E-03	270.415
2.83259E-03	300.071
2.83264E-03	335.975
2.83267E-03	348.407
2.83270E-03	398.29
2.83274E-03	448.418
2.83278E-03	485.802
2.83285E-03	497.585
2.83287E-03	532.61
2.83297E-03	564.623
2.83300E-03	593.103
2.83309E-03	617.298
2.83327E-03	636.552
2.83339E-03	646.803
2.83347E-03	654.233
2.83350E-03	658.872
2.83361E-03	659.558
2.83369E-03	660.171
2.83371E-03	659.95
2.83377E-03	657.071
2.83382E-03	656.474
2.83385E-03	651.096
2.83391E-03	649.18
2.83393E-03	637.962
2.83400E-03	635.027
2.83401E-03	619.632
2.83410E-03	615.668
2.83410E-03	596.566
2.83417E-03	591.694
2.83418E-03	569.441
2.83425E-03	563.801
2.83426E-03	539.013
2.83433E-03	532.754
2.83434E-03	499.375
2.83441E-03	494.694
2.83442E-03	428.832
2.83449E-03	388.665
2.83450E-03	358.105
2.83457E-03	345.676
2.83458E-03	317.624
2.83466E-03	314.418
2.83468E-03	292.14
2.83477E-03	283.706
2.83479E-03	270.71
2.83489E-03	259.047
2.83492E-03	250.373
2.83501E-03	234.551
2.83515E-03	231.065
2.83531E-03	212.925
2.83541E-03	211.853
2.83549E-03	198.747
2.83551E-03	197.746
2.83559E-03	185.405
2.83561E-03	184.463
2.83567E-03	172.877
2.83573E-03	171.993
2.83574E-03	161.15
2.83579E-03	160.323
2.83583E-03	150.245
2.83585E-03	147.943
2.83590E-03	140.036
2.83593E-03	138.256
2.83595E-03	130.567
2.83600E-03	129.242
2.83602E-03	121.795
2.83605E-03	120.871
2.83609E-03	114.829
2.83611E-03	113.117
2.83616E-03	108.321
2.83618E-03	105.943
2.83620E-03	102.245
2.83625E-03	99.3143
2.83626E-03	96.5827
2.83630E-03	93.1982
2.83634E-03	91.3077
2.83635E-03	87.5617
2.83640E-03	86.4008
2.83643E-03	82.3721
2.83645E-03	81.8375
2.83650E-03	77.5986
2.83651E-03	73.711
2.83655E-03	72.7476
2.83660E-03	70.0874
2.83661E-03	68.3294
2.83666E-03	66.441
2.83668E-03	64.3057
2.83671E-03	62.5842
2.83674E-03	60.6391
2.83676E-03	59.0703
2.83678E-03	57.2973
2.83682E-03	55.8664
2.83685E-03	54.2491
2.83686E-03	52.9248
2.83689E-03	52.364
2.83693E-03	50.2891
2.83693E-03	48.9201
2.83697E-03	47.8392
2.83701E-03	45.8539
2.83702E-03	45.5774
2.83704E-03	43.5264
2.83708E-03	43.1203
2.83712E-03	41.6545
2.83714E-03	40.3839
2.83716E-03	39.8941
2.83720E-03	37.9545
2.83723E-03	37.8569
2.83727E-03	35.835
2.83727E-03	35.7872
2.83731E-03	34.0153
2.83735E-03	33.8442
2.83740E-03	32.3617
2.83740E-03	32.0914
2.83745E-03	30.8529
2.83750E-03	30.5022
2.83752E-03	29.4831
2.83756E-03	28.5995
2.83761E-03	28.2009
2.83766E-03	26.9045
2.83771E-03	26.6485
2.83771E-03	25.3822
2.83776E-03	25.2439
2.83781E-03	23.9673
2.83788E-03	23.8543
2.83790E-03	22.5761
2.83796E-03	22.3433
2.83803E-03	21.314
2.83809E-03	20.9862
2.83811E-03	20.1628
2.83819E-03	19.7588
2.83828E-03	19.1071
2.83828E-03	18.6413
2.83837E-03	18.1347
2.83846E-03	17.6184
2.83855E-03	17.2351
2.83857E-03	16.6765
2.83866E-03	16.6648
2.83878E-03	15.6253
2.83890E-03	15.3965
2.83891E-03	14.6605
2.83902E-03	14.5563
2.83915E-03	13.7882
2.83924E-03	13.4075
2.83930E-03	12.8421
2.83945E-03	12.37
2.83961E-03	11.9728
2.83975E-03	11.4261
2.83976E-03	11.1697
2.83991E-03	10.5612
