E(MeV)	Gd-160
2.265950E-03	55.1646
2.265970E-03	41.121566
2.266000E-03	40.237027
2.266010E-03	58.733
2.266010E-03	40.0435853
2.266020E-03	58.9875
2.266030E-03	39.4304454
2.266070E-03	62.5765
2.266070E-03	38.6552947
2.266090E-03	64.2246
2.266100E-03	37.8923484
2.266120E-03	37.4752711
2.266130E-03	66.7115
2.266140E-03	37.1806234
2.266170E-03	69.967
2.266170E-03	36.529019
2.266190E-03	71.158
2.266200E-03	35.8878908
2.266240E-03	75.9419
2.266240E-03	35.3267443
2.266240E-03	35.2650818
2.266250E-03	76.2831
2.266270E-03	34.7192228
2.266300E-03	81.0917
2.266310E-03	34.1820582
2.266320E-03	83.2979
2.266340E-03	33.6530376
2.266350E-03	33.5371408
2.266360E-03	86.6263
2.266380E-03	33.1314359
2.266400E-03	90.9774
2.266420E-03	92.5687
2.266420E-03	32.6330529
2.266450E-03	32.1427301
2.266460E-03	32.0461797
2.266470E-03	98.949
2.266480E-03	99.4029
2.266490E-03	31.7120736
2.266530E-03	105.799
2.266530E-03	31.3012224
2.266550E-03	108.725
2.266570E-03	30.8967961
2.266590E-03	113.137
2.266600E-03	30.5778772
2.266610E-03	30.5127409
2.266630E-03	118.886
2.266640E-03	30.1922994
2.266650E-03	120.987
2.266680E-03	29.8766567
2.266690E-03	126.523
2.266710E-03	130.058
2.266720E-03	29.5655659
2.266760E-03	138.345
2.266760E-03	29.2585597
2.266790E-03	142.193
2.266790E-03	28.9552835
2.266830E-03	28.7153692
2.266830E-03	28.6672428
2.266840E-03	151.214
2.266860E-03	155.391
2.266890E-03	28.3123736
2.266920E-03	165.179
2.266940E-03	169.697
2.266950E-03	27.9636344
2.266990E-03	180.283
2.267000E-03	27.642844
2.267010E-03	27.5976072
2.267020E-03	185.151
2.267050E-03	27.3704183
2.267070E-03	196.554
2.267090E-03	201.778
2.267100E-03	27.1088904
2.267150E-03	214.011
2.267160E-03	26.8504789
2.267170E-03	219.591
2.267190E-03	26.7043267
2.267210E-03	26.6123503
2.267220E-03	232.665
2.267260E-03	26.4000984
2.267290E-03	248.497
2.267300E-03	252.472
2.267320E-03	26.1899007
2.267380E-03	273.427
2.267400E-03	280.094
2.267400E-03	25.8779496
2.267410E-03	25.8044507
2.267480E-03	25.606158
2.267490E-03	306.85
2.267520E-03	313.945
2.267550E-03	25.3486518
2.267610E-03	342.408
2.267640E-03	25.0699005
2.267690E-03	24.9466897
2.267710E-03	374.833
2.267760E-03	392.313
2.267790E-03	24.6627661
2.267910E-03	24.3612736
2.267940E-03	24.2615494
2.267980E-03	464.281
2.268020E-03	24.0919639
2.268110E-03	507.856
2.268130E-03	515.168
2.268130E-03	23.8394799
2.268250E-03	551.573
2.268250E-03	23.5885896
2.268350E-03	581.627
2.268360E-03	23.3802543
2.268380E-03	589.369
2.268450E-03	607.527
2.268470E-03	23.1730615
2.268500E-03	620.669
2.268550E-03	630.72
2.268600E-03	642.313
2.268620E-03	22.8983301
2.268660E-03	653.126
2.268720E-03	662.457
2.268740E-03	665.372
2.268760E-03	22.6524139
2.268780E-03	22.6299413
2.268820E-03	674.932
2.268830E-03	676.81
2.268900E-03	682.14
2.268930E-03	22.4065481
2.268940E-03	684.607
2.268990E-03	686.051
2.269030E-03	686.98
2.269070E-03	686.175
2.269070E-03	22.2008705
2.269140E-03	684.552
2.269180E-03	681.218
2.269250E-03	676.037
2.269260E-03	21.9186903
2.269280E-03	672.834
2.269310E-03	21.8526062
2.269350E-03	664.204
2.269400E-03	657.194
2.269450E-03	648.549
2.269450E-03	21.6708473
2.269490E-03	640.314
2.269550E-03	628.228
2.269610E-03	615.954
2.269650E-03	21.4342593
2.269670E-03	601.824
2.269760E-03	578.175
2.269780E-03	572.232
2.269840E-03	21.1986283
2.269850E-03	21.18482
2.269980E-03	518.116
2.270030E-03	502.326
2.270030E-03	20.9938658
2.270260E-03	434.666
2.270290E-03	20.7244302
2.270360E-03	405.435
2.270380E-03	401.172
2.270460E-03	20.5507834
2.270490E-03	369.303
2.270510E-03	362.954
2.270550E-03	20.4695951
2.270610E-03	339.01
2.270630E-03	333.047
2.270680E-03	319.986
2.270750E-03	305.108
2.270760E-03	301.652
2.270800E-03	20.2404546
2.270840E-03	284.433
2.270860E-03	279.286
2.270910E-03	268.224
2.270980E-03	255.631
2.270990E-03	252.753
2.271060E-03	20.0120912
2.271070E-03	238.419
2.271090E-03	234.136
2.271150E-03	224.908
2.271170E-03	220.969
2.271220E-03	212.369
2.271250E-03	208.699
2.271300E-03	200.699
2.271320E-03	197.286
2.271360E-03	19.7442664
2.271380E-03	189.858
2.271400E-03	186.688
2.271450E-03	179.8
2.271480E-03	176.861
2.271530E-03	170.592
2.271590E-03	163.458
2.271610E-03	161.859
2.271670E-03	19.5131093
2.271680E-03	153.9
2.271710E-03	151.522
2.271760E-03	146.55
2.271820E-03	140.893
2.271840E-03	139.624
2.271910E-03	133.31
2.271940E-03	131.423
2.271970E-03	19.2826278
2.272000E-03	126.746
2.272040E-03	123.643
2.272090E-03	120.693
2.272140E-03	116.926
2.272170E-03	115.12
2.272250E-03	110.826
2.272260E-03	109.977
2.272270E-03	19.0527364
2.272350E-03	105.274
2.272430E-03	101.174
2.272450E-03	100.213
2.272530E-03	96.3899
2.272570E-03	18.848525
2.272590E-03	93.9248
2.272640E-03	91.958
2.272730E-03	88.1567
2.272740E-03	87.8477
2.272840E-03	84.1555
2.272870E-03	83.0314
2.272880E-03	18.6447823
2.272950E-03	80.7368
2.273020E-03	78.4512
2.273050E-03	77.5434
2.273150E-03	74.5835
2.273160E-03	74.3378
2.273180E-03	18.4414671
2.273270E-03	71.4918
2.273310E-03	70.629
2.273410E-03	68.2735
2.273450E-03	67.2681
2.273480E-03	18.2385482
2.273540E-03	65.3292
2.273600E-03	64.211
2.273680E-03	62.6374
2.273760E-03	60.9777
2.273810E-03	60.1461
2.273870E-03	17.9928347
2.273950E-03	57.8263
2.273960E-03	57.6612
2.274080E-03	55.7292
2.274150E-03	54.6924
2.274220E-03	53.7546
2.274270E-03	17.7477275
2.274340E-03	52.0192
2.274370E-03	51.6554
2.274530E-03	49.6017
2.274540E-03	49.4916
2.274660E-03	17.5032232
2.274720E-03	47.5158
2.274730E-03	47.4065
2.274890E-03	45.74
2.274950E-03	17.320251
2.275010E-03	44.47
2.275060E-03	44.0388
2.275230E-03	42.4925
2.275300E-03	41.893
2.275360E-03	17.0685656
2.275410E-03	41.0561
2.275580E-03	39.6911
2.275590E-03	39.6155
2.275670E-03	16.8782491
2.275760E-03	38.3992
2.275880E-03	37.5908
2.275960E-03	37.1066
2.275980E-03	16.6884401
2.276150E-03	35.8997
2.276170E-03	35.7794
2.276290E-03	16.4992334
2.276340E-03	34.7853
2.276360E-03	34.6751
2.276460E-03	16.3922627
2.276530E-03	33.7758
2.276590E-03	16.2996325
2.276740E-03	32.6803
2.276820E-03	32.3239
2.276830E-03	16.1395758
2.277040E-03	31.303
2.277060E-03	15.9801051
2.277110E-03	31.0258
2.277290E-03	15.8213418
2.277330E-03	30.1377
2.277430E-03	15.7232756
2.277440E-03	15.7147866
2.277490E-03	29.4684
2.277570E-03	29.1919
2.277600E-03	15.5898239
2.277760E-03	15.4628214
2.277810E-03	28.3301
2.277920E-03	15.3366143
2.277940E-03	27.866
2.278000E-03	15.2739485
2.278040E-03	15.2366502
2.278050E-03	27.5162
2.278160E-03	15.1255007
2.278280E-03	15.0153028
2.278290E-03	26.7578
2.278360E-03	14.9425275
2.278380E-03	26.4553
2.278450E-03	14.8704541
2.278530E-03	14.7992625
2.278570E-03	14.7578382
2.278610E-03	14.723231
2.278650E-03	25.7147
2.278670E-03	14.660676
2.278730E-03	14.5990436
2.278790E-03	14.5385128
2.278830E-03	25.2047
2.278840E-03	14.489966
2.278890E-03	14.4337482
2.278940E-03	14.3926786
2.278980E-03	14.352703
2.279010E-03	24.764
2.279030E-03	14.3139505
2.279070E-03	14.2766041
2.279110E-03	14.2408327
2.279160E-03	14.2068606
2.279200E-03	14.1749045
2.279250E-03	14.1452371
2.279280E-03	24.0871
2.279290E-03	14.1181313
2.279330E-03	14.0939162
2.279350E-03	23.9093
2.279380E-03	14.0729297
2.279410E-03	14.0609247
2.279440E-03	14.0506489
2.279470E-03	14.0422319
2.279490E-03	14.0358112
2.279520E-03	14.0315316
2.279550E-03	14.0295463
2.279580E-03	14.0300163
2.279590E-03	23.3914
2.279610E-03	14.0331109
2.279630E-03	14.0360583
2.279640E-03	14.0457355
2.279670E-03	14.0680714
2.279700E-03	14.0935896
2.279730E-03	14.1224924
2.279760E-03	14.1593211
2.279770E-03	14.1732999
2.279800E-03	14.2184991
2.279810E-03	22.917
2.279830E-03	14.2894982
2.279870E-03	14.3674107
2.279900E-03	22.74
2.279910E-03	14.4527422
2.279920E-03	14.4806822
2.279940E-03	14.5619126
2.279980E-03	14.6863226
2.280020E-03	14.8196581
2.280030E-03	14.8625044
2.280050E-03	14.9808632
2.280090E-03	15.1598931
2.280130E-03	15.3494638
2.280140E-03	15.4096714
2.280160E-03	15.572837
2.280200E-03	22.1452
2.280200E-03	15.8176428
2.280240E-03	16.0745425
2.280240E-03	16.128444
2.280270E-03	16.3740419
2.280310E-03	16.6942054
2.280340E-03	16.9959748
2.280350E-03	17.1092852
2.280390E-03	17.5225911
2.280430E-03	17.9520582
2.280440E-03	18.0803271
2.280480E-03	21.6074
2.280480E-03	18.5944456
2.280510E-03	21.559
2.280510E-03	18.9367412
2.280530E-03	19.303451
2.280570E-03	19.9043588
2.280580E-03	20.079224
2.280640E-03	20.92744
2.280640E-03	20.9903487
2.280690E-03	21.8583389
2.280700E-03	22.2034157
2.280740E-03	22.8623393
2.280770E-03	23.6177071
2.280790E-03	24.0181163
2.280820E-03	21.0442
2.280850E-03	25.2539021
2.280920E-03	27.0478118
2.280990E-03	28.9894074
2.281070E-03	31.0758158
2.281090E-03	31.733789
2.281160E-03	20.4747
2.281180E-03	34.4421264
2.281280E-03	20.2988
2.281290E-03	37.9978293
2.281430E-03	42.986943
2.281450E-03	43.5917021
2.281570E-03	47.4435102
2.281590E-03	19.8497
2.281660E-03	50.594657
2.281720E-03	52.4283174
2.281740E-03	53.1303522
2.281810E-03	55.1413064
2.281840E-03	19.4855
2.281860E-03	56.4064511
2.281900E-03	57.3937999
2.281970E-03	19.3122
2.281980E-03	59.2184023
2.282050E-03	60.5660695
2.282090E-03	61.1600698
2.282120E-03	61.6795085
2.282190E-03	62.4967751
2.282200E-03	62.5851843
2.282270E-03	63.10564
2.282280E-03	63.1835952
2.282340E-03	63.3476697
2.282360E-03	18.8183
2.282360E-03	63.3593444
2.282410E-03	63.2293296
2.282500E-03	62.86004
2.282500E-03	62.8510081
2.282520E-03	18.615
2.282570E-03	62.1449454
2.282590E-03	61.8799197
2.282640E-03	61.2633306
2.282680E-03	60.5876503
2.282710E-03	59.9619996
2.282740E-03	18.3579
2.282770E-03	58.9555181
2.282800E-03	58.1956042
2.282890E-03	56.260049
2.282910E-03	55.6025627
2.282980E-03	53.9312898
2.283120E-03	50.1166394
2.283130E-03	17.9213
2.283220E-03	17.8123
2.283260E-03	45.8528824
2.283360E-03	42.9997214
2.283420E-03	41.1381925
2.283500E-03	39.1163489
2.283510E-03	17.5158
2.283560E-03	37.4893839
2.283600E-03	36.4796796
2.283620E-03	35.9267861
2.283680E-03	34.4485961
2.283700E-03	17.3186
2.283740E-03	33.0137472
2.283750E-03	32.7606879
2.283790E-03	31.7984814
2.283840E-03	30.8625769
2.283850E-03	30.558131
2.283880E-03	29.9860201
2.283930E-03	29.1505983
2.283970E-03	28.3371785
2.283990E-03	27.941281
2.284010E-03	27.5748808
2.284060E-03	26.8627103
2.284090E-03	16.9654
2.284100E-03	26.1709226
2.284150E-03	25.5493566
2.284190E-03	24.9464957
2.284210E-03	24.6538344
2.284230E-03	24.3853271
2.284270E-03	23.9936154
2.284300E-03	23.569035
2.284320E-03	23.3620479
2.284340E-03	23.1735743
2.284380E-03	22.8066908
2.284410E-03	22.4492355
2.284430E-03	22.2750533
2.284450E-03	22.1174727
2.284490E-03	21.8107801
2.284520E-03	21.5120443
2.284540E-03	21.3664062
2.284560E-03	21.2378492
2.284590E-03	20.9878525
2.284630E-03	20.7443658
2.284660E-03	16.4372
2.284670E-03	20.5069411
2.284690E-03	20.3446367
2.284700E-03	20.287623
2.284740E-03	20.1028359
2.284780E-03	19.9228827
2.284810E-03	19.747394
2.284850E-03	19.5802392
2.284880E-03	19.4208245
2.284920E-03	19.2646144
2.284950E-03	19.1314855
2.284950E-03	19.1154846
2.284990E-03	18.9968243
2.285020E-03	18.880586
2.285060E-03	18.766632
2.285090E-03	18.6547062
2.285130E-03	18.5446959
2.285140E-03	16.0553
2.285150E-03	18.4620669
2.285160E-03	18.440874
2.285200E-03	18.3531175
2.285230E-03	18.2667638
2.285270E-03	18.1817335
2.285300E-03	18.0978591
2.285350E-03	17.974072
2.285360E-03	17.9612683
2.285410E-03	17.8723066
2.285460E-03	17.7746826
2.285510E-03	17.6785849
2.285560E-03	17.5838334
2.285610E-03	17.4902221
2.285630E-03	15.6742
2.285650E-03	17.4236014
2.285670E-03	17.4028735
2.285740E-03	17.3057342
2.285810E-03	17.2098173
2.285870E-03	17.114901
2.285940E-03	17.02082
2.286020E-03	16.9214131
2.286090E-03	16.8249458
2.286110E-03	15.3404
2.286130E-03	16.7823638
2.286240E-03	16.6610996
2.286350E-03	16.5406561
2.286460E-03	16.420872
2.286530E-03	16.3484203
2.286590E-03	15.0071
2.286610E-03	16.2747484
2.286760E-03	16.1400687
2.286910E-03	16.0060226
2.287070E-03	14.7162
2.287130E-03	15.8059271
2.287330E-03	15.6200955
2.287350E-03	15.609826
2.287670E-03	15.3471416
2.287740E-03	14.3096
2.287790E-03	14.2843
2.288060E-03	15.0355094
2.288320E-03	14.8289841
2.288510E-03	13.9053
2.288580E-03	14.6234555
2.288770E-03	14.4699884
2.288890E-03	13.7036
2.288960E-03	14.317158
2.289130E-03	13.5927
2.289160E-03	14.1650091
2.289350E-03	14.013612
2.289460E-03	13.9333148
2.289550E-03	13.8529924
2.289700E-03	13.7216872
2.289760E-03	13.3048
2.289860E-03	13.5740101
2.290030E-03	13.4272481
2.290050E-03	13.1721
2.290200E-03	13.2815526
2.290230E-03	13.2537746
2.290370E-03	13.1172671
2.290380E-03	13.0346
2.290490E-03	12.9914693
2.290620E-03	12.8666272
2.290750E-03	12.7428923
2.290750E-03	12.7397678
2.290870E-03	12.6011808
2.290990E-03	12.4713046
2.291010E-03	12.7796
2.291090E-03	12.364329
2.291140E-03	12.3080059
2.291180E-03	12.2506726
2.291200E-03	12.7013
2.291280E-03	12.1294722
2.291380E-03	12.0102946
2.291440E-03	11.9322279
2.291510E-03	11.8554535
2.291530E-03	11.832887
2.291570E-03	11.7715347
2.291630E-03	12.5461
2.291640E-03	11.6856926
2.291700E-03	11.6019718
2.291770E-03	11.5207278
2.291830E-03	11.4424293
2.291880E-03	11.3859584
2.291930E-03	11.3317244
2.291980E-03	11.2800168
2.292010E-03	11.2422877
2.292050E-03	11.2018846
2.292100E-03	11.1641262
2.292140E-03	11.1293218
2.292170E-03	11.1038541
2.292180E-03	11.099353
2.292220E-03	11.0796014
2.292260E-03	12.3224
2.292260E-03	11.0638958
2.292310E-03	11.0526781
2.292350E-03	11.046423
2.292380E-03	11.0458632
2.292390E-03	11.0499254
2.292430E-03	11.0710581
2.292480E-03	11.0988537
2.292500E-03	11.1164163
2.292520E-03	11.1459719
2.292560E-03	11.213096
2.292600E-03	11.2890412
2.292640E-03	11.3745842
2.292650E-03	11.3929398
2.292680E-03	11.4794737
2.292710E-03	11.5827657
2.292730E-03	11.6379677
2.292740E-03	12.1505
2.292750E-03	11.7033326
2.292780E-03	11.8415445
2.292810E-03	11.9731803
2.292810E-03	11.9903092
2.292840E-03	12.1697936
2.292870E-03	12.3582868
2.292880E-03	12.4176783
2.292910E-03	12.5761645
2.292940E-03	12.8126703
2.292960E-03	12.9361754
2.292970E-03	13.0748462
2.293000E-03	13.3633968
2.293020E-03	13.5134619
2.293040E-03	13.6801033
2.293070E-03	14.0257154
2.293080E-03	14.2065122
2.293120E-03	14.6056297
2.293150E-03	15.0251586
2.293170E-03	15.2559668
2.293200E-03	12.0082
2.293210E-03	15.8823818
2.293210E-03	15.9825422
2.293250E-03	16.5237775
2.293260E-03	16.8040115
2.293290E-03	17.2223725
2.293310E-03	17.7164978
2.293320E-03	17.9797274
2.293360E-03	18.7296022
2.293380E-03	19.0919066
2.293410E-03	19.8445963
2.293430E-03	20.3269123
2.293470E-03	21.3216784
2.293470E-03	21.3557777
2.293520E-03	22.7782523
2.293520E-03	22.8912483
2.293570E-03	24.369858
2.293580E-03	24.5754619
2.293620E-03	25.9020882
2.293630E-03	26.4167699
2.293680E-03	28.0692441
2.293690E-03	28.4093881
2.293740E-03	30.4303388
2.293740E-03	30.5614993
2.293790E-03	32.8762534
2.293800E-03	32.9917779
2.293850E-03	35.353025
2.293860E-03	35.7545842
2.293890E-03	11.7913
2.293910E-03	38.3065714
2.293920E-03	38.7025641
2.293980E-03	41.8055656
2.294010E-03	43.6378488
2.294040E-03	45.5081538
2.294100E-03	48.9484758
2.294110E-03	49.4051919
2.294210E-03	55.2632758
2.294280E-03	11.6717
2.294310E-03	61.8502598
2.294450E-03	71.0478235
2.294560E-03	78.0661301
2.294660E-03	11.5665
2.294660E-03	84.6071998
2.294680E-03	85.6659539
2.294750E-03	89.5612361
2.294810E-03	93.0035778
2.294840E-03	94.4712389
2.294920E-03	98.2621455
2.294990E-03	101.494804
2.295010E-03	102.095673
2.295070E-03	104.107602
2.295100E-03	105.10769
2.295150E-03	106.285546
2.295190E-03	107.248653
2.295200E-03	107.386595
2.295270E-03	108.447095
2.295270E-03	108.476202
2.295340E-03	108.896951
2.295420E-03	108.664296
2.295430E-03	11.3562
2.295460E-03	108.443819
2.295480E-03	108.123521
2.295540E-03	107.351447
2.295560E-03	106.833595
2.295610E-03	105.655175
2.295660E-03	104.503333
2.295700E-03	103.170135
2.295740E-03	101.697663
2.295800E-03	99.4566237
2.295810E-03	11.2512
2.295840E-03	97.6900175
2.295900E-03	94.9277248
2.295970E-03	91.9080477
2.296010E-03	89.848092
2.296160E-03	81.5481075
2.296200E-03	11.1603
2.296280E-03	74.8852223
2.296380E-03	69.3320714
2.296450E-03	65.6945424
2.296520E-03	61.780422
2.296520E-03	61.7132957
2.296580E-03	58.7383051
2.296630E-03	56.2723549
2.296640E-03	55.779234
2.296700E-03	52.9764445
2.296740E-03	51.2399991
2.296760E-03	50.2888251
2.296800E-03	48.5917499
2.296850E-03	46.6594655
2.296860E-03	46.4579595
2.296910E-03	44.4894378
2.296960E-03	42.5686229
2.296970E-03	10.9788
2.297010E-03	40.8219505
2.297060E-03	39.3328308
2.297060E-03	39.1353923
2.297100E-03	37.9775642
2.297140E-03	36.843708
2.297150E-03	36.4732717
2.297180E-03	35.7905964
2.297220E-03	34.7884057
2.297250E-03	33.9726925
2.297270E-03	33.5990929
2.297320E-03	32.5091182
2.297350E-03	31.7989466
2.297380E-03	31.1640119
2.297410E-03	30.5411355
2.297440E-03	29.9295693
2.297480E-03	29.3893963
2.297510E-03	28.8592913
2.297540E-03	28.3390557
2.297550E-03	28.1345747
2.297570E-03	27.8628381
2.297610E-03	27.4187732
2.297640E-03	26.9827755
2.297670E-03	26.5546421
2.297700E-03	26.1851091
2.297740E-03	25.8224091
2.297780E-03	25.3603353
2.297790E-03	25.2560419
2.297820E-03	24.9513091
2.297860E-03	24.5643275
2.297900E-03	24.1857773
2.297950E-03	23.8610958
2.297990E-03	23.5433447
2.298020E-03	23.3038108
2.298030E-03	23.2414806
2.298070E-03	22.9773289
2.298110E-03	22.7182861
2.298120E-03	10.7069
2.298160E-03	22.4639191
2.298160E-03	22.4254898
2.298200E-03	22.2486784
2.298240E-03	22.0436256
2.298280E-03	21.8419473
2.298320E-03	21.6433943
2.298360E-03	21.4927801
2.298370E-03	21.4555109
2.298420E-03	21.2421374
2.298470E-03	21.0802286
2.298520E-03	20.8674928
2.298550E-03	20.7743274
2.298580E-03	20.676483
2.298640E-03	20.503043
2.298700E-03	20.3319257
2.298740E-03	20.200394
2.298760E-03	20.1687917
2.298820E-03	20.0283251
2.298870E-03	19.8893655
2.298960E-03	19.6832414
2.299000E-03	19.5851185
2.299050E-03	19.4990734
2.299140E-03	19.3350313
2.299220E-03	19.1725632
2.299280E-03	10.4753
2.299310E-03	19.0114055
2.299390E-03	18.863328
2.299420E-03	18.8234744
2.299530E-03	18.6457048
2.299650E-03	18.4692815
2.299770E-03	18.3210802
2.299880E-03	18.1738267
2.300040E-03	17.9787437
2.300170E-03	17.81719
2.300190E-03	17.7904559
2.300350E-03	17.6311064
2.300430E-03	10.244
2.300500E-03	17.4726323
2.300690E-03	17.2887648
2.300710E-03	17.2670312
2.300910E-03	17.1050834
2.301100E-03	16.9439727
2.301290E-03	16.7835719
2.301460E-03	16.6451077
2.301490E-03	16.6273779
2.301580E-03	10.0437
2.301750E-03	16.4509432
2.302010E-03	16.2753171
2.302240E-03	16.1178743
2.302260E-03	16.1029513
2.302520E-03	15.9543379
2.302740E-03	9.84371
2.302840E-03	15.7727419
2.303120E-03	15.6119294
2.303220E-03	15.5559137
2.303400E-03	15.4645835
2.303780E-03	15.2780401
2.303890E-03	9.66901
2.304160E-03	15.092086
2.304200E-03	15.0689056
2.304530E-03	14.9239071
2.304910E-03	14.7586445
2.305040E-03	9.4945
2.305240E-03	9.46545
2.305280E-03	14.5937851
2.305760E-03	14.3855242
2.305810E-03	14.3650761
2.306200E-03	9.33516
2.306260E-03	14.1815864
2.306740E-03	13.9883916
2.306970E-03	9.23104
2.307210E-03	13.795686
2.307350E-03	9.18475
2.307690E-03	13.6034665
2.308170E-03	13.4117472
2.308640E-03	13.220544
2.308890E-03	8.99978
2.309120E-03	13.0298985
2.309420E-03	12.9098771
2.309590E-03	12.8341464
2.310070E-03	12.6292788
2.310430E-03	8.81502
2.310450E-03	12.468078
2.310820E-03	12.3074141
2.310850E-03	12.2967446
2.311200E-03	12.1320291
2.311570E-03	11.956243
2.311800E-03	11.8512409
2.311950E-03	11.7731284
2.311960E-03	8.65318
2.312330E-03	11.5787589
2.312610E-03	11.4336762
2.312780E-03	11.347046
2.312890E-03	11.2817261
2.313200E-03	11.101216
2.313450E-03	10.9576069
2.313500E-03	8.4915
2.313530E-03	10.9147649
2.313710E-03	10.8009634
2.313960E-03	10.6393174
2.314210E-03	10.4787201
2.314280E-03	10.4309108
2.314460E-03	10.3044919
2.314710E-03	10.1252979
2.314780E-03	10.0719702
2.314900E-03	9.98233583
2.315040E-03	8.35003
2.315080E-03	9.83400052
2.315260E-03	9.69660125
2.315280E-03	9.67713954
2.315430E-03	9.54451843
2.315610E-03	9.39110076
2.315790E-03	9.23917536
2.315960E-03	9.06920408
2.316140E-03	8.90118541
2.316160E-03	8.8775085
2.316310E-03	8.7172964
2.316490E-03	8.53303487
2.316560E-03	8.45518139
2.316580E-03	8.20868
2.316610E-03	8.39711654
2.316740E-03	8.25375923
2.316840E-03	8.14069648
2.316860E-03	8.10956952
2.316990E-03	7.95624747
2.317110E-03	7.80559559
2.317240E-03	7.64244497
2.317360E-03	7.48296902
2.317390E-03	7.45183029
2.317460E-03	7.35609616
2.317540E-03	7.24524575
2.317640E-03	7.11215687
2.317740E-03	6.98338946
2.317770E-03	6.95248946
2.317840E-03	6.85354246
2.317920E-03	6.75860304
2.317990E-03	6.66770915
2.318070E-03	6.58149085
2.318120E-03	8.06743
2.318140E-03	6.50074413
2.318200E-03	6.43879474
2.318220E-03	6.42817351
2.318290E-03	6.37197467
2.318330E-03	6.34793376
2.318360E-03	6.33609904
2.318420E-03	6.31472483
2.318440E-03	6.31143817
2.318480E-03	6.31367673
2.318520E-03	6.32167549
2.318550E-03	6.33404019
2.318610E-03	6.37843959
2.318650E-03	6.43081277
2.318680E-03	6.46271545
2.318700E-03	6.49650671
2.318730E-03	6.56377807
2.318740E-03	6.58032729
2.318780E-03	6.6856207
2.318790E-03	6.69896962
2.318820E-03	6.81858111
2.318850E-03	6.91419119
2.318870E-03	6.97097137
2.318900E-03	7.09377284
2.318910E-03	7.15528898
2.318940E-03	7.30646694
