E(MeV)	"GA-69(N,TOT)"
1.35166E-03	13.2898
1.35171E-03	14.1798
1.35171E-03	14.265
1.35177E-03	15.3193
1.35177E-03	15.4205
1.35183E-03	16.4541
1.35183E-03	16.4541
1.35188E-03	17.5618
1.35188E-03	17.6751
1.35194E-03	18.983
1.35195E-03	19.3593
1.35201E-03	20.9703
1.35203E-03	21.3105
1.35208E-03	22.8455
1.35210E-03	23.4301
1.35215E-03	24.8527
1.35218E-03	25.7169
1.35224E-03	27.7266
1.35225E-03	28.1481
1.35233E-03	30.7329
1.35233E-03	30.8206
1.35240E-03	33.4741
1.35242E-03	34.2195
1.35248E-03	36.3406
1.35253E-03	38.3052
1.35258E-03	40.3316
1.35269E-03	44.7284
1.35273E-03	46.4378
1.35281E-03	50.0198
1.35293E-03	54.8174
1.35306E-03	60.2781
1.35318E-03	64.9089
1.35318E-03	65.0518
1.35329E-03	68.5471
1.35332E-03	69.561
1.35339E-03	71.7681
1.35343E-03	72.9708
1.35347E-03	73.9095
1.35354E-03	75.5578
1.35355E-03	75.7299
1.35364E-03	77.3083
1.35364E-03	77.3084
1.35371E-03	78.2654
1.35375E-03	78.5638
1.35380E-03	78.9391
1.35384E-03	79.063
1.35390E-03	79.1688
1.35392E-03	79.119
1.35398E-03	78.8927
1.35401E-03	78.6449
1.35407E-03	78.0476
1.35409E-03	77.8075
1.35417E-03	76.6461
1.35418E-03	76.4259
1.35425E-03	74.9764
1.35430E-03	73.9584
1.35435E-03	72.7562
1.35442E-03	70.7459
1.35445E-03	69.7976
1.35454E-03	66.9599
1.35457E-03	65.8828
1.35465E-03	62.9291
1.35472E-03	60.5217
1.35477E-03	58.6513
1.35495E-03	51.7399
1.35504E-03	48.0904
1.35515E-03	44.0603
1.35525E-03	40.165
1.35533E-03	37.4879
1.35533E-03	37.3121
1.35542E-03	34.2826
1.35548E-03	32.5113
1.35549E-03	32.1178
1.35556E-03	30.0813
1.35563E-03	28.1344
1.35563E-03	28.0652
1.35568E-03	26.719
1.35573E-03	25.4282
1.35574E-03	25.1762
1.35580E-03	23.7351
1.35583E-03	23.0491
1.35586E-03	22.3823
1.35592E-03	21.1156
1.35593E-03	20.9154
1.35598E-03	19.9437
1.35602E-03	19.2423
1.35604E-03	18.8519
1.35609E-03	18.0878
1.35611E-03	17.7421
1.35613E-03	17.3686
1.35619E-03	16.5533
1.35620E-03	16.4112
1.35624E-03	15.8029
1.35628E-03	15.2354
1.35630E-03	15.1036
1.35635E-03	14.4671
1.35640E-03	13.8658
1.35642E-03	13.7317
1.35646E-03	13.3229
1.35651E-03	12.8183
1.35655E-03	12.5008
1.35657E-03	12.3503
1.35662E-03	11.9246
1.35664E-03	11.8093
1.35668E-03	11.5368
1.35671E-03	11.2943
1.35675E-03	11.0737
1.35676E-03	11.0169
1.35680E-03	10.764
1.35685E-03	10.5225
1.35686E-03	10.4566
1.35689E-03	10.3032
1.35693E-03	10.0983
1.35698E-03	9.90261
1.35702E-03	9.71526
1.35702E-03	9.70882
1.35707E-03	9.55074
1.35711E-03	9.39384
1.35718E-03	9.17064
1.35719E-03	9.1306
1.35724E-03	8.97313
1.35730E-03	8.81613
1.35731E-03	8.79204
1.35737E-03	8.63352
1.35745E-03	8.46989
1.35750E-03	8.34822
1.35752E-03	8.31582
1.35756E-03	8.2412
1.35762E-03	8.14232
1.35770E-03	8.00126
1.35777E-03	7.89245
1.35779E-03	7.87049
1.35787E-03	7.75834
1.35796E-03	7.65155
1.35802E-03	7.57207
1.35804E-03	7.55217
1.35812E-03	7.46658
1.35821E-03	7.38436
1.35832E-03	7.27921
1.35840E-03	7.21187
1.35843E-03	7.19029
1.35853E-03	7.11427
1.35860E-03	7.0651
1.35874E-03	6.96985
1.35885E-03	6.89486
1.35888E-03	6.88062
1.35901E-03	6.80532
1.35915E-03	6.73261
1.35929E-03	6.66214
1.35934E-03	6.63722
1.35943E-03	6.59964
1.35960E-03	6.52691
1.35978E-03	6.45656
1.35983E-03	6.43705
1.35996E-03	6.39569
1.36013E-03	6.33958
1.36031E-03	6.28503
1.36048E-03	6.23184
1.36058E-03	6.20214
1.36066E-03	6.18357
1.36083E-03	6.14132
1.36106E-03	6.08838
1.36129E-03	6.03682
1.36134E-03	6.02563
1.36151E-03	5.99315
1.36174E-03	5.95244
1.36197E-03	5.91265
1.36219E-03	5.87368
1.36234E-03	5.84819
1.36242E-03	5.83766
1.36264E-03	5.80673
1.36295E-03	5.76637
1.36325E-03	5.7269
1.36335E-03	5.71401
1.36355E-03	5.69289
1.36385E-03	5.66191
1.36415E-03	5.63152
1.36445E-03	5.60165
1.36475E-03	5.57225
1.36475E-03	5.57225
1.36506E-03	5.54929
1.36546E-03	5.51923
1.36586E-03	5.48975
1.36626E-03	5.46075
1.36656E-03	5.43933
1.36666E-03	5.43392
1.36707E-03	5.41265
1.36747E-03	5.39171
1.36787E-03	5.37107
1.36827E-03	5.35069
1.36877E-03	5.32555
1.36928E-03	5.30071
1.36948E-03	5.29089
1.36978E-03	5.28005
1.37028E-03	5.26223
1.37078E-03	5.24462
1.37129E-03	5.2272
1.37204E-03	5.20139
1.37269E-03	5.17928
1.37300E-03	5.16915
1.37310E-03	5.16661
1.37390E-03	5.14653
1.37470E-03	5.1267
1.37551E-03	5.10707
1.37631E-03	5.08762
1.37712E-03	5.06832
1.37752E-03	5.05875
1.37792E-03	5.0516
1.37872E-03	5.03742
1.37969E-03	5.02047
1.38066E-03	5.00365
1.38163E-03	4.98694
1.38260E-03	4.97033
1.38405E-03	4.94556
1.38516E-03	4.92689
1.38551E-03	4.92235
1.38703E-03	4.90274
1.38869E-03	4.88147
1.39036E-03	4.86032
1.39202E-03	4.83926
1.39313E-03	4.82527
1.39535E-03	4.79737
1.39724E-03	4.77371
1.39724E-03	4.77371
1.40007E-03	4.74299
1.40290E-03	4.71238
1.40635E-03	4.67522
1.40980E-03	4.63816
1.41325E-03	4.6012
1.41728E-03	4.55818
1.42130E-03	4.51523
1.42590E-03	4.46625
1.43050E-03	4.41735
1.43510E-03	4.36854
1.43970E-03	4.31981
1.44488E-03	4.25775
1.45005E-03	4.1958
1.45408E-03	4.1477
1.45810E-03	4.0933
1.46270E-03	4.03123
1.46730E-03	3.96929
1.47190E-03	3.89959
1.47650E-03	3.83004
1.47995E-03	3.77173
1.48340E-03	3.71354
1.48570E-03	3.67484
1.48685E-03	3.65285
1.49030E-03	3.58704
1.49375E-03	3.52141
1.49490E-03	3.49959
1.49720E-03	3.45026
1.50065E-03	3.37649
1.50180E-03	3.35199
1.50410E-03	3.29695
1.50755E-03	3.21471
1.50870E-03	3.1874
1.50985E-03	3.1564
1.51215E-03	3.09459
1.51445E-03	3.03299
1.51560E-03	3.00231
1.51675E-03	2.96793
1.51905E-03	2.89943
1.52020E-03	2.86534
1.52135E-03	2.82785
1.52351E-03	2.7579
1.52451E-03	2.72541
1.52552E-03	2.6898
1.52753E-03	2.61891
1.52854E-03	2.58367
1.52954E-03	2.54485
1.53156E-03	2.46768
1.53256E-03	2.42938
1.53357E-03	2.38703
1.53508E-03	2.32393
1.53659E-03	2.26124
1.53810E-03	2.19306
1.53961E-03	2.12543
1.54112E-03	2.0528
1.54263E-03	1.98088
1.54413E-03	1.90382
1.54564E-03	1.82771
1.54712E-03	1.74854
1.54852E-03	1.67439
1.54866E-03	1.66689
1.54945E-03	1.6227
1.55039E-03	1.57114
1.55132E-03	1.5203
1.55168E-03	1.50107
1.55226E-03	1.46874
1.55319E-03	1.41711
1.55412E-03	1.36654
1.55520E-03	1.3097
1.55628E-03	1.25475
1.55700E-03	1.21932
1.55758E-03	1.19185
1.55772E-03	1.18545
1.55844E-03	1.1547
1.55901E-03	1.1312
1.55916E-03	1.12596
1.55987E-03	1.10132
1.56009E-03	1.09447
1.56063E-03	1.08015
1.56094E-03	1.07294
1.56138E-03	1.06494
1.56166E-03	1.06094
1.56214E-03	1.05743
1.56239E-03	1.05658
1.56288E-03	1.05846
1.56289E-03	1.05866
1.56336E-03	1.06591
1.56365E-03	1.07273
1.56385E-03	1.07836
1.56421E-03	1.09175
1.56422E-03	1.09234
1.56449E-03	1.10554
1.56487E-03	1.12727
1.56490E-03	1.12896
1.56530E-03	1.15897
1.56536E-03	1.16368
1.56571E-03	1.19607
1.56584E-03	1.21018
1.56598E-03	1.22506
1.56624E-03	1.25778
1.56633E-03	1.26856
1.56651E-03	1.29485
1.56675E-03	1.33019
1.56678E-03	1.33621
1.56705E-03	1.38178
1.56726E-03	1.42283
1.56730E-03	1.43029
1.56756E-03	1.48488
1.56778E-03	1.53694
1.56781E-03	1.54433
1.56807E-03	1.61106
1.56830E-03	1.67664
1.56832E-03	1.68349
1.56858E-03	1.76432
1.56870E-03	1.80556
1.56883E-03	1.85315
1.56906E-03	1.93985
1.56912E-03	1.96319
1.56926E-03	2.02329
1.56946E-03	2.11274
1.56954E-03	2.14843
1.56966E-03	2.20967
1.56987E-03	2.31385
1.56996E-03	2.36533
1.57007E-03	2.42647
1.57027E-03	2.54784
1.57038E-03	2.61939
1.57047E-03	2.67875
1.57066E-03	2.80988
1.57080E-03	2.9166
1.57083E-03	2.93854
1.57100E-03	3.07737
1.57117E-03	3.21792
1.57117E-03	3.22419
1.57135E-03	3.38301
1.57152E-03	3.55094
1.57153E-03	3.56574
1.57169E-03	3.73258
1.57186E-03	3.9252
1.57190E-03	3.96815
1.57209E-03	4.20558
1.57227E-03	4.43309
1.57231E-03	4.49141
1.57253E-03	4.80503
1.57263E-03	4.97411
1.57274E-03	5.14673
1.57290E-03	5.41988
1.57296E-03	5.52109
1.57317E-03	5.93102
1.57319E-03	5.96062
1.57339E-03	6.38264
1.57347E-03	6.57872
1.57360E-03	6.87851
1.57376E-03	7.27619
1.57382E-03	7.42371
1.57396E-03	7.8188
1.57405E-03	8.06973
1.57411E-03	8.2399
1.57425E-03	8.69038
1.57426E-03	8.73872
1.57444E-03	9.35105
1.57448E-03	9.48381
1.57464E-03	10.0768
1.57470E-03	10.311
1.57483E-03	10.8756
1.57491E-03	11.2312
1.57503E-03	11.7566
1.57513E-03	12.2505
1.57516E-03	12.3938
1.57534E-03	13.3949
1.57552E-03	14.4155
1.57556E-03	14.6927
1.57569E-03	15.5374
1.57577E-03	16.1501
1.57586E-03	16.7732
1.57599E-03	17.792
1.57603E-03	18.1376
1.57615E-03	19.1291
1.57620E-03	19.6563
1.57627E-03	20.2319
1.57636E-03	21.1887
1.57639E-03	21.4638
1.57651E-03	22.7952
1.57652E-03	22.8781
1.57664E-03	24.24
1.57668E-03	24.7634
1.57676E-03	25.8061
1.57684E-03	26.8484
1.57688E-03	27.5066
1.57700E-03	29.16
1.57701E-03	29.356
1.57713E-03	31.3763
1.57715E-03	31.7557
1.57724E-03	33.346
1.57731E-03	34.6624
1.57734E-03	35.2191
1.57744E-03	37.236
1.57747E-03	37.9324
1.57754E-03	39.4079
1.57759E-03	40.7102
1.57763E-03	41.7503
1.57771E-03	43.7528
1.57773E-03	44.2782
1.57783E-03	47.0102
1.57783E-03	47.0966
1.57793E-03	49.973
1.57795E-03	50.8143
1.57802E-03	53.0842
1.57807E-03	54.9074
1.57811E-03	56.3425
1.57819E-03	59.4147
1.57821E-03	59.8592
1.57830E-03	63.6663
1.57832E-03	64.4316
1.57839E-03	67.7881
1.57844E-03	70.0029
1.57848E-03	72.2438
1.57854E-03	75.2479
1.57857E-03	77.0695
1.57864E-03	80.978
1.57867E-03	82.2947
1.57875E-03	87.2282
1.57875E-03	87.5841
1.57883E-03	92.8972
1.57885E-03	94.1076
1.57891E-03	98.5926
1.57895E-03	101.626
1.57899E-03	104.691
1.57906E-03	109.807
1.57907E-03	111.217
1.57915E-03	118.2
1.57916E-03	118.728
1.57924E-03	125.676
1.57926E-03	128.508
1.57932E-03	133.654
1.57936E-03	137.935
1.57943E-03	145.335
1.57945E-03	147.99
1.57953E-03	157.375
1.57959E-03	164.559
1.57963E-03	170.37
1.57972E-03	182.795
1.57974E-03	184.366
1.57984E-03	199.415
1.57986E-03	202.966
1.57994E-03	215.06
1.58000E-03	224.984
1.58003E-03	230.706
1.58014E-03	248.86
1.58016E-03	252.925
1.58028E-03	274.464
1.58029E-03	276.636
1.58041E-03	301.756
1.58048E-03	316.161
1.58059E-03	337.916
1.58078E-03	380.982
1.58082E-03	388.593
1.58108E-03	448.017
1.58119E-03	472.421
1.58129E-03	493.326
1.58138E-03	512.836
1.58143E-03	521.879
1.58156E-03	548.166
1.58156E-03	548.673
1.58168E-03	569.241
1.58169E-03	570.371
1.58180E-03	587.908
1.58181E-03	589.46
1.58192E-03	603.125
1.58194E-03	605.531
1.58203E-03	615.033
1.58206E-03	618.28
1.58214E-03	624.282
1.58219E-03	627.519
1.58225E-03	630.749
1.58230E-03	632.531
1.58237E-03	634.569
1.58241E-03	634.817
1.58246E-03	634.955
1.58252E-03	633.566
1.58261E-03	631.434
1.58264E-03	629.665
1.58275E-03	623.149
1.58275E-03	622.648
1.58289E-03	610.331
1.58291E-03	608.167
1.58303E-03	593.453
1.58306E-03	588.93
1.58320E-03	569.665
1.58322E-03	565.863
1.58333E-03	546.58
1.58343E-03	529.603
1.58354E-03	508.177
1.58370E-03	475.885
1.58384E-03	448.163
1.58405E-03	406.061
1.58416E-03	382.806
1.58426E-03	364.945
1.58437E-03	342.773
1.58440E-03	336.486
1.58455E-03	309.449
1.58457E-03	307.49
1.58469E-03	287.085
1.58469E-03	286.121
1.58481E-03	267.953
1.58483E-03	264.346
1.58493E-03	250.013
1.58497E-03	244.162
1.58506E-03	231.762
1.58512E-03	224.088
1.58520E-03	214.112
1.58523E-03	209.874
1.58529E-03	203.273
1.58535E-03	196.718
1.58538E-03	193.051
1.58546E-03	184.556
1.58547E-03	183.427
1.58557E-03	174.457
1.58558E-03	173.344
1.58566E-03	166.104
1.58569E-03	163.025
1.58576E-03	157.309
1.58581E-03	153.531
1.58588E-03	148.274
1.58592E-03	144.803
1.58599E-03	139.974
1.58604E-03	136.685
1.58611E-03	132.347
1.58616E-03	129.145
1.58622E-03	125.334
1.58627E-03	122.228
1.58634E-03	118.883
1.58639E-03	115.877
1.58645E-03	112.946
1.58651E-03	110.04
1.58657E-03	107.52
1.58669E-03	102.14
1.58669E-03	101.968
1.58683E-03	96.6191
1.58686E-03	95.1534
1.58696E-03	91.6861
1.58702E-03	89.5643
1.58710E-03	87.1613
1.58717E-03	84.8026
1.58723E-03	83.0129
1.58732E-03	80.4664
1.58737E-03	79.2125
1.58750E-03	75.672
1.58752E-03	75.2608
1.58764E-03	72.4669
1.58772E-03	70.6311
1.58780E-03	68.9097
1.58791E-03	66.487
1.58799E-03	65.1557
1.58811E-03	62.7618
1.58817E-03	61.7561
1.58831E-03	59.3997
1.58836E-03	58.6659
1.58851E-03	56.3532
1.58855E-03	55.8491
1.58873E-03	53.352
1.58873E-03	53.2607
1.58892E-03	50.9053
1.58894E-03	50.6356
1.58911E-03	48.7644
1.58923E-03	47.3923
1.58932E-03	46.5239
1.58952E-03	44.515
1.58955E-03	44.2563
1.58977E-03	42.2052
1.58980E-03	41.9507
1.59001E-03	40.3392
1.59009E-03	39.6539
1.59024E-03	38.6155
1.59038E-03	37.585
1.59046E-03	37.0207
1.59067E-03	35.7136
1.59070E-03	35.5426
1.59093E-03	34.1839
1.59095E-03	34.0153
1.59118E-03	32.7756
1.59124E-03	32.468
1.59147E-03	31.3558
1.59167E-03	30.3902
1.59176E-03	30.0216
1.59205E-03	28.8023
1.59210E-03	28.5601
1.59233E-03	27.6927
1.59254E-03	26.9389
1.59262E-03	26.648
1.59291E-03	25.685
1.59297E-03	25.4936
1.59320E-03	24.7951
1.59332E-03	24.4264
1.59353E-03	23.8295
1.59374E-03	23.2765
1.59392E-03	22.8071
1.59415E-03	22.2338
1.59431E-03	21.8794
1.59470E-03	21.0162
1.59478E-03	20.8415
1.59509E-03	20.2372
1.59540E-03	19.6229
1.59547E-03	19.4986
1.59586E-03	18.8313
1.59603E-03	18.5488
1.59625E-03	18.2092
1.59670E-03	17.5257
1.59722E-03	16.8401
1.59747E-03	16.4997
1.59773E-03	16.1987
1.59825E-03	15.6008
1.59876E-03	15.0724
1.59902E-03	14.8098
1.59927E-03	14.575
1.59979E-03	14.1083
1.60030E-03	13.6917
1.60056E-03	13.4847
1.60097E-03	13.1903
1.60138E-03	12.8979
1.60158E-03	12.7665
1.60219E-03	12.3748
1.60300E-03	11.9074
1.60382E-03	11.4986
1.60423E-03	11.2958
1.60463E-03	11.1215
1.60545E-03	10.7759
1.60626E-03	10.4827
1.60667E-03	10.3374
1.60708E-03	10.2152
1.60787E-03	9.97975
1.60798E-03	9.94642
1.60866E-03	9.78399
1.60934E-03	9.62352
1.60954E-03	9.58744
1.61042E-03	9.43038
1.61070E-03	9.3806
1.61129E-03	9.30855
1.61206E-03	9.21839
1.61217E-03	9.21046
1.61296E-03	9.15766
1.61305E-03	9.15554
1.61387E-03	9.13808
1.61392E-03	9.1388
1.61432E-03	9.14551
1.61480E-03	9.17104
1.61517E-03	9.19206
1.61546E-03	9.22384
1.61602E-03	9.28746
1.61624E-03	9.3268
1.61681E-03	9.42769
1.61687E-03	9.43801
1.61737E-03	9.56649
1.61771E-03	9.65371
1.61794E-03	9.73057
1.61851E-03	9.92562
1.61856E-03	9.94545
1.61907E-03	10.1652
1.61913E-03	10.19
1.61964E-03	10.4513
1.61969E-03	10.4808
1.62020E-03	10.7898
1.62026E-03	10.8246
1.62066E-03	11.1073
1.62083E-03	11.2298
1.62111E-03	11.4664
1.62139E-03	11.7055
1.62156E-03	11.8718
1.62196E-03	12.2634
1.62201E-03	12.3271
1.62238E-03	12.7447
1.62247E-03	12.8525
1.62281E-03	13.2875
1.62292E-03	13.4497
1.62323E-03	13.9
1.62337E-03	14.1265
1.62357E-03	14.4373
1.62383E-03	14.9008
1.62395E-03	15.1248
1.62432E-03	15.8598
1.62433E-03	15.8941
1.62465E-03	16.5925
1.62472E-03	16.7588
1.62497E-03	17.4007
1.62510E-03	17.7312
1.62530E-03	18.2934
1.62549E-03	18.8272
1.62563E-03	19.2805
1.62587E-03	20.0658
1.62596E-03	20.369
1.62616E-03	21.1021
1.62629E-03	21.5919
1.62645E-03	22.242
1.62657E-03	22.7634
1.62681E-03	23.8137
1.62693E-03	24.3915
1.62704E-03	24.9742
1.62728E-03	26.2343
1.62752E-03	27.6107
1.62764E-03	28.3572
1.62776E-03	29.1091
1.62788E-03	29.926
1.62800E-03	30.7478
1.62811E-03	31.6422
1.62823E-03	32.5419
1.62835E-03	33.5197
1.62845E-03	34.3629
1.62858E-03	35.4778
1.62866E-03	36.1915
1.62880E-03	37.6229
1.62886E-03	38.1769
1.62903E-03	39.9742
1.62906E-03	40.3359
1.62926E-03	42.5561
1.62927E-03	42.6877
1.62947E-03	45.2545
1.62948E-03	45.4094
1.62968E-03	48.0609
1.62971E-03	48.5703
1.62988E-03	51.1336
1.62994E-03	52.061
1.63006E-03	54.1142
1.63016E-03	55.9542
1.63030E-03	58.4223
1.63034E-03	59.3199
1.63046E-03	61.576
1.63052E-03	63.0294
1.63062E-03	64.9778
1.63071E-03	67.0723
1.63077E-03	68.6516
1.63089E-03	71.4833
1.63093E-03	72.6224
1.63107E-03	76.302
1.63109E-03	76.9186
1.63125E-03	81.5705
1.63125E-03	81.5708
1.63143E-03	87.4014
1.63145E-03	88.1345
1.63161E-03	93.7942
1.63166E-03	95.4202
1.63177E-03	99.9073
1.63186E-03	103.514
1.63193E-03	106.502
1.63206E-03	112.506
1.63209E-03	113.593
1.63220E-03	119.052
1.63225E-03	121.42
1.63240E-03	129.449
1.63240E-03	129.776
1.63256E-03	138.947
1.63258E-03	140.263
1.63272E-03	148.884
1.63277E-03	152.133
1.63294E-03	163.536
1.63296E-03	165.117
1.63310E-03	176.273
1.63314E-03	179.291
1.63333E-03	194.678
1.63350E-03	209.762
1.63356E-03	215.111
1.63367E-03	225.858
1.63378E-03	237.328
1.63390E-03	248.846
1.63406E-03	266.027
1.63412E-03	273.418
1.63442E-03	307.932
1.63446E-03	312.646
1.63496E-03	371.614
1.63511E-03	389.409
1.63522E-03	402.029
1.63539E-03	420.348
1.63548E-03	430.192
1.63562E-03	443.465
1.63566E-03	447.146
1.63584E-03	462.231
1.63585E-03	463.339
1.63600E-03	474.403
1.63601E-03	474.911
1.63616E-03	483.476
1.63619E-03	484.851
1.63631E-03	490.404
1.63639E-03	492.79
1.63646E-03	495.107
1.63650E-03	495.65
1.63664E-03	497.588
1.63665E-03	497.609
1.63673E-03	497.692
1.63679E-03	496.912
1.63692E-03	495.355
1.63694E-03	494.602
1.63709E-03	490.138
1.63710E-03	489.695
1.63729E-03	480.927
1.63732E-03	479.197
1.63748E-03	469.355
1.63755E-03	464.086
1.63766E-03	455.356
1.63778E-03	445.428
1.63794E-03	430.694
1.63801E-03	424.506
1.63827E-03	398.521
1.63885E-03	336.414
1.63908E-03	312.597
1.63913E-03	308.1
1.63933E-03	287.936
1.63937E-03	283.471
1.63953E-03	268.802
1.63961E-03	261.496
1.63974E-03	250.784
1.63985E-03	241.089
1.63994E-03	233.918
1.64009E-03	222.32
1.64014E-03	218.225
1.64033E-03	205.188
1.64035E-03	203.703
1.64056E-03	189.672
1.64057E-03	188.937
1.64072E-03	180.169
1.64076E-03	178.154
1.64088E-03	171.29
1.64094E-03	168.183
1.64104E-03	162.993
1.64112E-03	158.973
1.64120E-03	155.244
1.64130E-03	150.469
1.64135E-03	148.008
1.64148E-03	142.617
1.64151E-03	141.253
1.64166E-03	135.365
1.64167E-03	134.953
1.64184E-03	128.786
1.64193E-03	125.512
1.64202E-03	122.552
1.64216E-03	118.132
1.64220E-03	116.785
1.64238E-03	111.424
1.64238E-03	111.423
1.64257E-03	106.536
1.64261E-03	105.319
1.64275E-03	101.972
1.64284E-03	99.7494
1.64293E-03	97.7072
1.64306E-03	94.6587
1.64320E-03	91.8527
1.64329E-03	89.9913
1.64343E-03	87.4163
1.64352E-03	85.7073
1.64365E-03	83.3839
1.64386E-03	79.8658
1.64388E-03	79.5653
1.64410E-03	76.1462
1.64421E-03	74.6136
1.64433E-03	72.9398
1.64455E-03	69.9465
1.64456E-03	69.9126
1.64478E-03	67.2028
1.64490E-03	65.7854
1.64501E-03	64.63
1.64525E-03	62.0554
1.64528E-03	61.8089
1.64554E-03	59.2443
1.64560E-03	58.7008
1.64581E-03	56.8854
1.64599E-03	55.3214
1.64607E-03	54.6609
1.64634E-03	52.5989
1.64638E-03	52.2931
1.64674E-03	49.784
1.64677E-03	49.5678
1.64714E-03	47.2478
1.64716E-03	47.1057
1.64751E-03	45.1313
1.64755E-03	44.8734
1.64787E-03	43.1943
1.64794E-03	42.8423
1.64824E-03	41.4459
1.64853E-03	40.1207
1.64861E-03	39.7808
1.64898E-03	38.2631
1.64900E-03	38.1467
1.64934E-03	36.8904
1.64957E-03	36.0559
1.64971E-03	35.5883
1.65008E-03	34.3771
1.65014E-03	34.1913
1.65053E-03	33.0209
1.65070E-03	32.5212
1.65099E-03	31.7681
1.65127E-03	31.0178
1.65144E-03	30.609
1.65183E-03	29.6587
1.65189E-03	29.5377
1.65234E-03	28.5727
1.65268E-03	27.8515
1.65280E-03	27.6406
1.65325E-03	26.8001
1.65353E-03	26.2764
1.65370E-03	25.9989
1.65427E-03	25.0772
1.65438E-03	24.8935
1.65483E-03	24.2405
1.65523E-03	23.6712
1.65540E-03	23.4531
1.65596E-03	22.7284
1.65608E-03	22.5839
1.65653E-03	22.0557
1.65664E-03	21.924
1.65710E-03	21.4484
1.65766E-03	20.8557
1.65778E-03	20.7375
1.65823E-03	20.3247
1.65889E-03	19.7202
1.65901E-03	19.6176
1.65956E-03	19.1801
1.66022E-03	18.6544
1.66024E-03	18.6433
1.66089E-03	18.1904
1.66147E-03	17.7881
1.66188E-03	17.5305
1.66270E-03	17.0303
1.66288E-03	16.9309
1.66355E-03	16.5727
1.66434E-03	16.1471
1.66448E-03	16.0808
1.66541E-03	15.6447
1.66591E-03	15.4141
1.66635E-03	15.2339
1.66728E-03	14.8514
1.66748E-03	14.7705
1.66821E-03	14.5081
1.66915E-03	14.176
1.66957E-03	14.0253
1.67008E-03	13.8691
1.67102E-03	13.5833
1.67167E-03	13.3847
1.67208E-03	13.2751
1.67314E-03	12.9926
1.67370E-03	12.8423
1.67420E-03	12.7257
1.67568E-03	12.3769
1.67579E-03	12.3552
1.67738E-03	12.0307
1.67865E-03	11.7719
1.67897E-03	11.7165
1.68049E-03	11.4523
1.68163E-03	11.2562
1.68198E-03	11.203
1.68346E-03	10.9802
1.68460E-03	10.8108
1.68495E-03	10.7644
1.68643E-03	10.5698
1.68757E-03	10.4218
1.68842E-03	10.324
1.69040E-03	10.0965
1.69082E-03	10.0478
1.69238E-03	9.89378
1.69436E-03	9.69815
1.69535E-03	9.60052
1.69648E-03	9.50454
1.69874E-03	9.31299
1.69987E-03	9.2174
1.70101E-03	9.13414
1.70327E-03	8.96795
1.70440E-03	8.885
1.70553E-03	8.81378
1.70780E-03	8.6716
1.71006E-03	8.52964
1.71119E-03	8.45877
1.71232E-03	8.39843
1.71572E-03	8.21776
1.71798E-03	8.09754
1.71911E-03	8.04517
1.72251E-03	7.88837
1.72477E-03	7.78401
1.72590E-03	7.73836
1.72930E-03	7.60164
1.73269E-03	7.46513
1.73382E-03	7.41969
1.73609E-03	7.3393
1.73948E-03	7.21889
1.74288E-03	7.09864
1.74288E-03	7.09864
1.74627E-03	6.99151
1.74967E-03	6.88452
1.75419E-03	6.74208
1.75872E-03	6.59988
1.75929E-03	6.58312
1.76229E-03	6.49441
1.76679E-03	6.36156
1.77129E-03	6.22895
1.77524E-03	6.11274
1.77920E-03	5.99677
1.78312E-03	5.88194
1.78433E-03	5.84662
1.78569E-03	5.80375
1.78827E-03	5.72306
1.79084E-03	5.64254
1.79318E-03	5.56948
1.79494E-03	5.51481
1.79634E-03	5.46664
1.79845E-03	5.39457
1.80056E-03	5.32266
1.80267E-03	5.25094
1.80337E-03	5.22711
1.80477E-03	5.1742
1.80688E-03	5.09508
1.80899E-03	5.01625
1.80969E-03	4.99008
1.81110E-03	4.93165
1.81320E-03	4.84438
1.81531E-03	4.75755
1.81601E-03	4.72875
1.81689E-03	4.68877
1.81847E-03	4.61713
1.82005E-03	4.54585
1.82023E-03	4.53798
1.82164E-03	4.46888
1.82322E-03	4.39162
1.82445E-03	4.33195
1.82480E-03	4.31316
1.82638E-03	4.22927
1.82796E-03	4.14611
1.82866E-03	4.10952
1.82954E-03	4.05918
1.83059E-03	3.9993
1.83165E-03	3.93991
1.83270E-03	3.88107
1.83287E-03	3.87137
1.83375E-03	3.81804
1.83472E-03	3.75999
1.83560E-03	3.7078
1.83648E-03	3.65622
1.83735E-03	3.60532
1.83823E-03	3.55518
1.83885E-03	3.52068
1.83911E-03	3.50573
1.83999E-03	3.45687
1.84087E-03	3.4091
1.84163E-03	3.36831
1.84236E-03	3.33102
1.84262E-03	3.31925
1.84328E-03	3.29094
1.84394E-03	3.26365
1.84460E-03	3.23748
1.84475E-03	3.23167
1.84526E-03	3.21778
1.84592E-03	3.20107
1.84602E-03	3.19855
1.84657E-03	3.19273
1.84730E-03	3.18724
1.84735E-03	3.18767
1.84813E-03	3.19688
1.84825E-03	3.19881
1.84865E-03	3.21078
1.84889E-03	3.21899
1.84916E-03	3.23329
1.84968E-03	3.26217
1.84977E-03	3.26716
1.85020E-03	3.30476
1.85060E-03	3.34135
1.85072E-03	3.35515
1.85116E-03	3.4093
1.85116E-03	3.40958
1.85160E-03	3.47738
1.85172E-03	3.49677
1.85204E-03	3.55819
1.85227E-03	3.6058
1.85247E-03	3.65334
1.85283E-03	3.7409
1.85291E-03	3.76407
1.85325E-03	3.86277
