E(MeV)	Sm 152
6.42394E-05	9.77812
6.42475E-05	9.76548
6.43206E-05	9.66355
6.44019E-05	9.55562
6.44831E-05	9.45225
6.45236E-05	9.40273
6.45644E-05	9.35798
6.46620E-05	9.2554
6.47759E-05	9.14092
6.48644E-05	9.05572
6.48898E-05	9.03381
6.50038E-05	8.93974
6.51177E-05	8.84901
6.52316E-05	8.76112
6.53187E-05	8.69625
6.54025E-05	8.64111
6.55742E-05	8.5327
6.57475E-05	8.42706
6.59209E-05	8.32444
6.60099E-05	8.27303
6.60942E-05	8.22921
6.63252E-05	8.11242
6.65580E-05	7.99783
6.67075E-05	7.9258
6.67923E-05	7.88822
6.71438E-05	7.73629
6.73781E-05	7.63717
6.77153E-05	7.49691
6.80525E-05	7.35898
6.81225E-05	7.33086
6.85326E-05	7.17127
6.90126E-05	6.98796
6.94994E-05	6.80472
6.99862E-05	6.62416
7.04799E-05	6.44365
7.05524E-05	6.41752
7.09736E-05	6.25744
7.14743E-05	6.06991
7.19749E-05	5.88521
7.20489E-05	5.85836
7.24827E-05	5.68892
7.29904E-05	5.49396
7.33231E-05	5.36867
7.35053E-05	5.29465
7.40201E-05	5.08967
7.43576E-05	4.95806
7.44117E-05	4.93542
7.48033E-05	4.77498
7.51416E-05	4.63946
7.51968E-05	4.61586
7.55939E-05	4.45012
7.59367E-05	4.31107
7.59911E-05	4.28743
7.63919E-05	4.11848
7.67393E-05	3.97745
7.67947E-05	3.95343
7.71974E-05	3.786
7.74131E-05	3.70084
7.76058E-05	3.62011
7.78781E-05	3.51153
7.80945E-05	3.42918
7.81504E-05	3.40675
7.84246E-05	3.30232
7.87007E-05	3.20354
7.88507E-05	3.15378
7.89768E-05	3.11092
7.92530E-05	3.02522
7.95310E-05	2.9483
7.98110E-05	2.8817
7.98709E-05	2.87013
8.00910E-05	2.83113
8.02123E-05	2.8157
8.03711E-05	2.79862
8.04846E-05	2.79252
8.06052E-05	2.7887
8.06540E-05	2.78972
8.07933E-05	2.7957
8.08234E-05	2.79852
8.09673E-05	2.81553
8.09815E-05	2.81753
8.10732E-05	2.83571
8.11697E-05	2.85702
8.11791E-05	2.85973
8.12638E-05	2.88605
8.13379E-05	2.91063
8.13738E-05	2.92334
8.14120E-05	2.93992
8.14712E-05	2.96693
8.15326E-05	2.99615
8.15856E-05	3.02241
8.15940E-05	3.02677
8.16279E-05	3.0475
8.16703E-05	3.07412
8.17126E-05	3.10149
8.17465E-05	3.12394
8.17803E-05	3.14691
8.18121E-05	3.16894
8.18142E-05	3.17044
8.18439E-05	3.19442
8.18693E-05	3.21533
8.18947E-05	3.23658
8.19158E-05	3.25455
8.19413E-05	3.27643
8.19582E-05	3.29121
8.19751E-05	3.30616
8.19878E-05	3.31749
8.19899E-05	3.31961
8.20048E-05	3.33459
8.20196E-05	3.34971
8.20344E-05	3.36495
8.20471E-05	3.37813
8.20598E-05	3.39141
8.20725E-05	3.40478
8.20852E-05	3.41826
8.20958E-05	3.42958
8.21064E-05	3.44097
8.21170E-05	3.45243
8.21276E-05	3.46397
8.21387E-05	3.47616
8.21498E-05	3.48844
8.21604E-05	3.50022
8.21699E-05	3.51088
8.21794E-05	3.52161
8.21890E-05	3.53241
8.21932E-05	3.53724
8.21985E-05	3.54398
8.22080E-05	3.55619
8.22186E-05	3.56984
8.22252E-05	3.57841
8.22350E-05	3.59116
8.22453E-05	3.60467
8.22543E-05	3.61652
8.22652E-05	3.63089
8.22747E-05	3.64359
8.22842E-05	3.65635
8.22938E-05	3.6692
8.23033E-05	3.68211
8.23128E-05	3.6951
8.23223E-05	3.70816
8.23319E-05	3.7213
8.23425E-05	3.73599
8.23536E-05	3.75152
8.23647E-05	3.76715
8.23774E-05	3.78515
8.23901E-05	3.8033
8.24039E-05	3.82518
8.24144E-05	3.84213
8.24303E-05	3.86776
8.24409E-05	3.88497
8.24536E-05	3.90577
8.24663E-05	3.92672
8.24790E-05	3.94783
8.24917E-05	3.9691
8.25065E-05	3.99412
8.25214E-05	4.01936
8.25362E-05	4.04484
8.25510E-05	4.07054
8.25679E-05	4.1002
8.25806E-05	4.12268
8.25849E-05	4.13083
8.26018E-05	4.16375
8.26240E-05	4.20744
8.26399E-05	4.239
8.26611E-05	4.28155
8.26823E-05	4.32463
8.27034E-05	4.36827
8.27288E-05	4.42139
8.27373E-05	4.43937
8.27542E-05	4.47793
8.27797E-05	4.53662
8.28051E-05	4.59621
8.28347E-05	4.66688
8.28643E-05	4.73883
8.28813E-05	4.78071
8.28940E-05	4.81448
8.29236E-05	4.89465
8.29575E-05	4.98801
8.29914E-05	5.0833
8.30253E-05	5.18058
8.30591E-05	5.27994
8.30909E-05	5.38139
8.31226E-05	5.48481
8.31650E-05	5.62589
8.31862E-05	5.69833
8.32073E-05	5.77476
8.32412E-05	5.89993
8.32793E-05	6.04392
8.33132E-05	6.17503
8.33174E-05	6.19232
8.33555E-05	6.35158
8.33936E-05	6.51467
8.34317E-05	6.68179
8.34402E-05	6.71986
8.34699E-05	6.86017
8.35207E-05	7.10759
8.35673E-05	7.34201
8.35715E-05	7.36446
8.36223E-05	7.64272
8.36646E-05	7.88175
8.36943E-05	8.05401
8.37091E-05	8.14466
8.37536E-05	8.42464
8.37980E-05	8.71307
8.38213E-05	8.86884
8.38425E-05	9.01781
8.38891E-05	9.35571
8.39399E-05	9.73691
8.39483E-05	9.80277
8.39907E-05	10.1489
8.40415E-05	10.5793
8.40754E-05	10.8768
8.40923E-05	11.0334
8.41431E-05	11.52
8.41939E-05	12.0249
8.42024E-05	12.1123
8.42447E-05	12.5718
8.42956E-05	13.1441
8.43294E-05	13.5406
8.43464E-05	13.7493
8.43972E-05	14.3994
8.44522E-05	15.1331
8.44565E-05	15.1922
8.45094E-05	15.961
8.45412E-05	16.4438
8.45666E-05	16.8435
8.46237E-05	17.7849
8.46258E-05	17.8214
8.46809E-05	18.8046
8.47105E-05	19.36
8.47381E-05	19.8939
8.47952E-05	21.0573
8.48524E-05	22.3231
8.48799E-05	22.964
8.49095E-05	23.6791
8.49646E-05	25.0762
8.49667E-05	25.132
8.50239E-05	26.716
8.50493E-05	27.4586
8.50810E-05	28.4212
8.51340E-05	30.1141
8.51382E-05	30.2548
8.51954E-05	32.2594
8.52187E-05	33.1239
8.52525E-05	34.4291
8.53033E-05	36.5026
8.53097E-05	36.7721
8.53626E-05	39.1468
8.53880E-05	40.3511
8.54134E-05	41.5967
8.54515E-05	43.5697
8.54642E-05	44.2475
8.55151E-05	47.1128
8.55659E-05	50.2396
8.55786E-05	51.0683
8.56158E-05	53.574
8.56421E-05	55.4446
8.56641E-05	57.0637
8.57056E-05	60.2966
8.57124E-05	60.842
8.57607E-05	64.9629
8.57691E-05	65.7318
8.58089E-05	69.4574
8.58263E-05	71.1878
8.58572E-05	74.3621
8.58835E-05	77.232
8.59029E-05	79.428
8.59406E-05	83.949
8.59487E-05	84.9456
8.59944E-05	90.9813
8.59978E-05	91.4592
8.60401E-05	97.624
8.60549E-05	99.934
8.60859E-05	104.906
8.61079E-05	108.704
8.61316E-05	112.922
8.61587E-05	118.101
8.61773E-05	121.775
8.62078E-05	128.165
8.62095E-05	128.538
8.62383E-05	135.091
8.62603E-05	140.368
8.62688E-05	142.467
8.62993E-05	150.425
8.63111E-05	153.693
8.63298E-05	158.972
8.63450E-05	163.531
8.63586E-05	167.677
8.63789E-05	174.227
8.63856E-05	176.463
8.64128E-05	185.877
8.64399E-05	196.042
8.64466E-05	198.725
8.64669E-05	206.974
8.64805E-05	212.786
8.64941E-05	218.748
8.65144E-05	228.211
8.65211E-05	231.45
8.65483E-05	245.175
8.65737E-05	259.18
8.65821E-05	264.116
8.65974E-05	273.249
8.66160E-05	285.042
8.66211E-05	288.342
8.66431E-05	303.469
8.66448E-05	304.661
8.66685E-05	322.334
8.66702E-05	323.674
8.66922E-05	341.517
8.66973E-05	345.898
8.67159E-05	362.355
8.67244E-05	370.327
8.67396E-05	385.043
8.67515E-05	397.233
8.67617E-05	407.96
8.67786E-05	426.941
8.67820E-05	430.844
8.68023E-05	455.677
8.68057E-05	460.08
8.68226E-05	482.708
8.68328E-05	497.172
8.68430E-05	512.005
8.68531E-05	527.835
8.68633E-05	544.026
8.68734E-05	561.34
8.68836E-05	579.06
8.68938E-05	598.053
8.69039E-05	617.504
8.69141E-05	638.336
8.69226E-05	656.129
8.69344E-05	682.696
8.69395E-05	694.377
8.69548E-05	731.697
8.69564E-05	735.956
8.69734E-05	781.376
8.69751E-05	786.236
8.69903E-05	831.128
8.69954E-05	847.164
8.70073E-05	885.636
8.70167E-05	918.662
8.70242E-05	945.396
8.70381E-05	998.924
8.70411E-05	1010.98
8.70523E-05	1058.32
8.70560E-05	1074.43
8.70665E-05	1122.7
8.70689E-05	1133.83
8.70808E-05	1192.78
8.70818E-05	1197.94
8.70947E-05	1267.24
8.70950E-05	1269.17
8.71075E-05	1342.28
8.71092E-05	1352.77
8.71204E-05	1423.48
8.71235E-05	1443.96
8.71333E-05	1511.36
8.71377E-05	1543.47
8.71461E-05	1606.52
8.71519E-05	1652.11
8.71594E-05	1712.39
8.71661E-05	1770.73
8.71729E-05	1830.34
8.71804E-05	1900.19
8.71865E-05	1958.44
8.71919E-05	2013.6
8.72000E-05	2097.87
8.72054E-05	2157.67
8.72136E-05	2249.16
8.72190E-05	2314.04
8.72271E-05	2413.26
8.72325E-05	2483.56
8.72407E-05	2591.01
8.72461E-05	2667.06
8.72542E-05	2783.26
8.72596E-05	2865.39
8.72678E-05	2990.8
8.72732E-05	3079.3
8.72813E-05	3214.38
8.72867E-05	3309.53
8.72949E-05	3454.66
8.73003E-05	3556.7
8.73084E-05	3712.22
8.73138E-05	3821.32
8.73220E-05	3987.5
8.73274E-05	4103.79
8.73355E-05	4281.41
8.73477E-05	4560.33
8.73490E-05	4591.95
8.73680E-05	5058.75
8.73694E-05	5092.69
8.73884E-05	5596.02
8.73897E-05	5632.53
8.74087E-05	6169.81
8.74100E-05	6208.75
8.74358E-05	6984.46
8.74371E-05	7025.82
8.74710E-05	8104.46
8.74764E-05	8279.46
8.75238E-05	9813.35
8.75320E-05	10072.8
8.75510E-05	10650.4
8.75591E-05	10892.7
8.75780E-05	11423.8
8.75794E-05	11460.7
8.75984E-05	11938.8
8.76167E-05	12342.5
8.76187E-05	12382
8.76350E-05	12684.4
8.76512E-05	12923
8.76553E-05	12978.6
8.76715E-05	13143.6
8.76756E-05	13180.5
8.76882E-05	13250.1
8.76942E-05	13278.1
8.76991E-05	13285.9
8.77088E-05	13294.6
8.77118E-05	13288
8.77271E-05	13240.8
8.77285E-05	13231.8
8.77474E-05	13085.3
8.77488E-05	13070.5
8.77637E-05	12891.9
8.77650E-05	12871.7
8.77827E-05	12591.5
8.77881E-05	12488.1
8.78057E-05	12134.8
8.78084E-05	12072.8
8.78260E-05	11655.7
8.78287E-05	11585.6
8.78463E-05	11118.6
8.78491E-05	11041.5
8.78734E-05	10334.4
8.78761E-05	10251.4
8.79141E-05	9074.88
8.79575E-05	7717.29
8.79615E-05	7591.45
8.79846E-05	6901.79
8.79886E-05	6781.65
8.80049E-05	6319.74
8.80089E-05	6205.87
8.80252E-05	5769.83
8.80293E-05	5662.59
8.80455E-05	5255.15
8.80496E-05	5155.15
8.80658E-05	4777.92
8.80699E-05	4685.19
8.80794E-05	4482.39
8.80902E-05	4253.97
8.80930E-05	4200.09
8.81038E-05	3987.86
8.81065E-05	3937.33
8.81173E-05	3738.45
8.81200E-05	3691.19
8.81309E-05	3505.29
8.81336E-05	3461.2
8.81444E-05	3287.85
8.81471E-05	3246.8
8.81580E-05	3085.47
8.81607E-05	3047.32
8.81715E-05	2897.45
8.81742E-05	2862.05
8.81851E-05	2723.03
8.81878E-05	2690.22
8.81986E-05	2561.43
8.82013E-05	2531.07
8.82122E-05	2411.87
8.82149E-05	2384.08
8.82291E-05	2241.05
8.82308E-05	2224.34
8.82434E-05	2109.72
8.82461E-05	2085.41
8.82576E-05	1988.89
8.82613E-05	1958.26
8.82718E-05	1877.61
8.82766E-05	1841.89
8.82860E-05	1775.1
8.82918E-05	1735.27
8.82979E-05	1695.82
8.83070E-05	1637.68
8.83121E-05	1607.68
8.83260E-05	1527.25
8.83263E-05	1525.44
8.83406E-05	1450.87
8.83450E-05	1428.21
8.83548E-05	1381.52
8.83640E-05	1338.84
8.83690E-05	1316.89
8.83829E-05	1258.23
8.83904E-05	1229.05
8.84019E-05	1185.07
8.84105E-05	1154.44
8.84209E-05	1118.6
8.84283E-05	1094.55
8.84398E-05	1058.11
8.84461E-05	1039.83
8.84639E-05	988.994
8.84656E-05	984.252
8.84859E-05	931.869
8.84876E-05	927.838
8.85113E-05	872.796
8.85130E-05	868.951
8.85350E-05	823.243
8.85401E-05	812.92
8.85587E-05	778.17
8.85672E-05	762.701
8.85824E-05	737.041
8.85943E-05	717.497
8.86078E-05	696.842
8.86214E-05	676.629
8.86350E-05	657.88
8.86485E-05	639.528
8.86620E-05	622.458
8.86756E-05	605.735
8.86892E-05	590.268
8.87095E-05	567.526
8.87162E-05	560.551
8.87433E-05	533.188
8.87704E-05	508.393
8.87772E-05	502.301
8.87975E-05	485.386
8.88111E-05	474.311
8.88280E-05	461.459
8.88450E-05	448.856
8.88619E-05	437.125
8.88789E-05	425.624
8.88958E-05	414.892
8.89127E-05	404.364
8.89297E-05	394.518
8.89466E-05	384.851
8.89635E-05	375.848
8.89873E-05	363.466
8.89974E-05	358.542
8.90279E-05	344.026
8.90313E-05	342.526
8.90652E-05	327.771
8.90685E-05	326.32
8.91041E-05	312.121
8.91092E-05	310.13
8.91482E-05	296.098
8.91702E-05	288.316
8.91922E-05	281.253
8.92312E-05	268.99
8.92362E-05	267.509
8.92718E-05	257.333
8.92803E-05	255.091
8.93243E-05	243.635
8.93379E-05	240.167
8.93683E-05	233.058
8.94039E-05	224.898
8.94124E-05	223.12
8.94615E-05	212.982
8.94700E-05	211.263
8.95157E-05	202.749
8.95360E-05	199.031
8.95699E-05	193.325
8.96021E-05	187.997
8.96241E-05	184.628
8.96681E-05	178.003
8.96783E-05	176.586
8.97325E-05	169.15
8.97342E-05	168.922
8.97867E-05	162.332
8.98002E-05	160.656
8.98409E-05	156.019
8.98849E-05	151.072
8.99019E-05	149.328
8.99696E-05	142.469
9.00374E-05	136.268
9.00543E-05	134.742
9.01051E-05	130.52
9.01390E-05	127.749
9.01729E-05	125.186
9.02237E-05	121.398
9.02406E-05	120.227
9.03084E-05	115.611
9.03761E-05	111.45
9.04354E-05	107.859
9.04481E-05	107.165
9.05243E-05	103.062
9.05624E-05	101.039
9.06005E-05	99.2066
9.06768E-05	95.5921
9.06895E-05	94.9991
9.07911E-05	90.6851
9.08165E-05	89.6263
9.09054E-05	86.2421
9.09435E-05	84.8172
9.10198E-05	82.2049
9.10706E-05	80.4924
9.11298E-05	78.6715
9.12272E-05	75.728
9.12399E-05	75.3786
9.13500E-05	72.3977
9.13712E-05	71.8324
9.14601E-05	69.6551
9.15152E-05	68.3256
9.15702E-05	67.1009
9.16591E-05	65.1487
9.16803E-05	64.727
9.17904E-05	62.5635
9.18751E-05	60.9194
9.19005E-05	60.4787
9.20360E-05	58.1607
9.20910E-05	57.2318
9.21715E-05	56.0125
9.23070E-05	53.9869
9.24425E-05	52.1924
9.25512E-05	50.7708
9.25780E-05	50.4562
9.27135E-05	48.8861
9.27954E-05	47.9483
9.28490E-05	47.3942
9.29845E-05	46.0103
9.30395E-05	45.4544
9.31369E-05	44.5631
9.32837E-05	43.2354
9.32894E-05	43.1887
9.34418E-05	41.9474
9.35279E-05	41.2538
9.35943E-05	40.7647
9.37683E-05	39.4981
9.38229E-05	39.1376
9.40516E-05	37.6505
9.40864E-05	37.4271
9.42871E-05	36.2695
9.44044E-05	35.6017
9.45363E-05	34.9235
9.47225E-05	33.9786
9.47855E-05	33.689
9.50347E-05	32.5583
9.50488E-05	32.4947
9.52839E-05	31.5357
9.53835E-05	31.1336
9.55330E-05	30.5935
9.57858E-05	29.691
9.58855E-05	29.3385
9.60385E-05	28.863
9.62912E-05	28.0855
9.63898E-05	27.7848
9.65439E-05	27.3688
9.67966E-05	26.6927
9.68989E-05	26.4215
9.70517E-05	26.06
9.73934E-05	25.2596
9.74079E-05	25.226
9.77351E-05	24.5455
9.79218E-05	24.1611
9.80768E-05	23.8776
9.84197E-05	23.2566
9.86101E-05	22.9149
9.87638E-05	22.6722
9.91079E-05	22.1336
9.93033E-05	21.8301
9.94520E-05	21.6253
9.97934E-05	21.1589
1.00001E-04	20.8768
1.00132E-04	20.718
1.00471E-04	20.3096
1.00677E-04	20.0632
1.00979E-04	19.7443
1.01513E-04	19.1858
1.01657E-04	19.0373
1.02047E-04	18.6854
1.02584E-04	18.2064
1.02732E-04	18.0754
1.03126E-04	17.771
1.03668E-04	17.3553
1.03796E-04	17.2573
1.04215E-04	16.9761
1.04764E-04	16.6093
1.04871E-04	16.5385
1.05313E-04	16.2765
1.05976E-04	15.8869
1.05992E-04	15.8789
1.06670E-04	15.5297
1.07422E-04	15.1449
1.07471E-04	15.12
1.08175E-04	14.8047
1.08838E-04	14.5092
1.08938E-04	14.4695
1.09701E-04	14.1687
1.10374E-04	13.9051
1.10475E-04	13.8701
1.11249E-04	13.6044
1.12034E-04	13.3361
1.12638E-04	13.1303
1.12818E-04	13.0768
1.13533E-04	12.8653
1.14247E-04	12.6546
1.14945E-04	12.4496
1.15053E-04	12.4213
1.16267E-04	12.1049
1.17389E-04	11.8143
1.17493E-04	11.7898
1.18737E-04	11.501
1.19992E-04	11.2109
1.20500E-04	11.0938
1.21214E-04	10.944
1.22361E-04	10.7046
1.23653E-04	10.4359
1.24792E-04	10.2002
1.24961E-04	10.1663
1.26282E-04	9.9024
1.27559E-04	9.64882
1.28734E-04	9.41657
1.29516E-04	9.26297
1.30298E-04	9.11007
1.31080E-04	8.95795
1.31861E-04	8.80669
1.32643E-04	8.64422
1.33425E-04	8.48284
1.34207E-04	8.32272
1.34207E-04	8.32272
1.34988E-04	8.1519
1.35770E-04	7.98279
1.35849E-04	7.96409
1.36495E-04	7.81301
1.37180E-04	7.65441
1.37650E-04	7.54705
1.37885E-04	7.48721
1.38355E-04	7.36893
1.39001E-04	7.20839
1.39060E-04	7.19404
1.39618E-04	7.04144
1.40029E-04	6.93065
1.40411E-04	6.82922
1.40455E-04	6.81619
1.40896E-04	6.68781
1.41292E-04	6.57427
1.41337E-04	6.56038
1.41777E-04	6.42397
1.42174E-04	6.30381
1.42218E-04	6.28893
1.42658E-04	6.14346
1.42989E-04	6.03694
1.43055E-04	6.01614
1.43319E-04	5.92215
1.43650E-04	5.80746
1.43878E-04	5.73058
1.43966E-04	5.69726
1.44274E-04	5.58377
1.44494E-04	5.50524
1.44583E-04	5.47027
1.44891E-04	5.35188
1.45111E-04	5.27058
1.45199E-04	5.23399
1.45508E-04	5.11115
1.45728E-04	5.02772
1.45816E-04	4.99052
1.46125E-04	4.86731
1.46139E-04	4.86183
1.46433E-04	4.74093
1.46551E-04	4.69555
1.46639E-04	4.65782
1.46844E-04	4.57453
1.46962E-04	4.52995
1.47050E-04	4.49256
1.47314E-04	4.38917
1.47373E-04	4.36871
1.47579E-04	4.28739
1.47755E-04	4.22485
1.47784E-04	4.21553
1.47931E-04	4.16234
1.48108E-04	4.10603
1.48122E-04	4.10203
1.48284E-04	4.05161
1.48453E-04	4.00795
1.48460E-04	4.00578
1.48607E-04	3.97042
1.48754E-04	3.94328
1.48783E-04	3.93969
1.48901E-04	3.92157
1.49047E-04	3.90919
1.49121E-04	3.90876
1.49194E-04	3.90687
1.49341E-04	3.91606
1.49488E-04	3.93994
1.49635E-04	3.98047
1.49782E-04	4.04046
1.49789E-04	4.04363
1.49943E-04	4.13426
1.49958E-04	4.14554
1.50076E-04	4.23905
1.50098E-04	4.2573
1.50193E-04	4.35286
1.50200E-04	4.36048
1.50281E-04	4.457
1.50303E-04	4.48404
1.50340E-04	4.53553
1.50406E-04	4.63037
1.50461E-04	4.72319
1.50516E-04	4.81807
1.50527E-04	4.83747
1.50562E-04	4.90741
1.50599E-04	4.9823
1.50632E-04	5.05079
1.50636E-04	5.05934
1.50663E-04	5.12434
1.50696E-04	5.20339
1.50729E-04	5.28363
1.50737E-04	5.3017
1.50751E-04	5.34223
1.50779E-04	5.41907
1.50797E-04	5.47085
1.50816E-04	5.52307
1.50832E-04	5.57048
1.50847E-04	5.61303
1.50854E-04	5.63688
1.50869E-04	5.68499
1.50889E-04	5.75169
1.50905E-04	5.80675
1.50922E-04	5.86227
1.50937E-04	5.91201
1.50950E-04	5.95899
1.50957E-04	5.98108
1.50964E-04	6.00917
1.50979E-04	6.06574
1.50994E-04	6.12273
1.51006E-04	6.17294
1.51019E-04	6.22349
1.51026E-04	6.2489
1.51039E-04	6.29997
1.51052E-04	6.35324
1.51059E-04	6.38101
1.51066E-04	6.41163
1.51077E-04	6.463
1.51089E-04	6.51572
1.51100E-04	6.56668
1.51111E-04	6.61691
1.51122E-04	6.66743
1.51133E-04	6.71826
1.51144E-04	6.76942
1.51155E-04	6.82092
1.51157E-04	6.83025
1.51170E-04	6.89596
1.51185E-04	6.97164
1.51199E-04	7.04795
1.51213E-04	7.12007
1.51227E-04	7.19278
1.51229E-04	7.20255
1.51241E-04	7.276
1.51258E-04	7.37128
1.51274E-04	7.46748
1.51293E-04	7.57548
1.51302E-04	7.63011
1.51312E-04	7.69446
1.51331E-04	7.81872
1.51348E-04	7.92638
1.51364E-04	8.03514
1.51372E-04	8.08398
1.51381E-04	8.15021
1.51398E-04	8.27059
1.51416E-04	8.40579
1.51434E-04	8.54255
1.51453E-04	8.68093
1.51471E-04	8.821
1.51493E-04	9.00579
1.51515E-04	9.1932
1.51537E-04	9.38339
1.51544E-04	9.44776
1.51559E-04	9.58577
1.51578E-04	9.76941
1.51604E-04	10.018
1.51618E-04	10.1537
1.51630E-04	10.2798
1.51655E-04	10.5561
1.51675E-04	10.7667
1.51691E-04	10.9502
1.51700E-04	11.0596
1.51726E-04	11.3715
1.51752E-04	11.6893
1.51765E-04	11.8516
1.51781E-04	12.0765
1.51806E-04	12.4207
1.51831E-04	12.7715
1.51847E-04	13.0101
1.51856E-04	13.1393
1.51880E-04	13.5344
1.51906E-04	13.9524
1.51930E-04	14.3492
1.51934E-04	14.4151
1.51961E-04	14.9204
1.51989E-04	15.4374
1.52003E-04	15.7198
1.52016E-04	15.983
1.52044E-04	16.5604
1.52058E-04	16.876
1.52071E-04	17.1678
1.52099E-04	17.8083
1.52114E-04	18.1587
1.52126E-04	18.4829
1.52154E-04	19.1952
1.52169E-04	19.5852
1.52181E-04	19.9463
1.52209E-04	20.7403
1.52224E-04	21.1755
1.52237E-04	21.5787
1.52264E-04	22.4663
1.52279E-04	22.9532
1.52292E-04	23.4032
1.52319E-04	24.3948
1.52327E-04	24.6945
1.52348E-04	25.4979
1.52376E-04	26.6234
1.52379E-04	26.7484
1.52409E-04	28.1049
1.52424E-04	28.7739
1.52440E-04	29.5504
1.52471E-04	31.0857
1.52473E-04	31.1616
1.52502E-04	32.7635
1.52521E-04	33.8443
1.52533E-04	34.5462
1.52564E-04	36.4592
1.52565E-04	36.554
1.52595E-04	38.5472
1.52607E-04	39.4294
1.52625E-04	40.7938
1.52649E-04	42.6137
1.52656E-04	43.213
1.52687E-04	45.8373
1.52691E-04	46.164
1.52718E-04	48.7113
1.52733E-04	50.1522
1.52749E-04	51.8269
1.52775E-04	54.6972
1.52780E-04	55.2048
1.52810E-04	58.9291
1.52819E-04	60.0387
1.52831E-04	61.5944
1.52849E-04	64.0084
1.52852E-04	64.4282
1.52872E-04	67.469
1.52878E-04	68.3699
1.52893E-04	70.7204
1.52907E-04	73.1588
1.52913E-04	74.1786
1.52934E-04	77.8838
1.52937E-04	78.4344
1.52954E-04	81.8903
1.52966E-04	84.2891
1.52975E-04	86.175
1.52996E-04	90.7593
1.53013E-04	95.0401
1.53022E-04	97.2634
1.53031E-04	99.5891
1.53048E-04	104.423
1.53066E-04	109.695
1.53075E-04	112.442
1.53084E-04	115.325
1.53101E-04	121.34
1.53119E-04	127.945
1.53128E-04	131.402
1.53137E-04	135.042
1.53154E-04	142.666
1.53172E-04	151.046
1.53174E-04	152.148
1.53189E-04	160.176
1.53194E-04	162.591
1.53207E-04	170.089
1.53225E-04	181.036
1.53229E-04	183.926
1.53242E-04	193.023
1.53251E-04	199.433
1.53260E-04	206.127
1.53268E-04	212.324
1.53277E-04	220.598
1.53284E-04	226.428
1.53294E-04	235.177
1.53301E-04	241.923
1.53310E-04	251.152
1.53317E-04	258.949
1.53326E-04	268.677
1.53334E-04	277.675
1.53342E-04	287.923
1.53350E-04	298.291
1.53358E-04	309.076
1.53367E-04	321.003
1.53374E-04	332.335
1.53383E-04	345.937
1.53387E-04	351.235
1.53398E-04	370.266
1.53399E-04	371.538
1.53413E-04	396.866
1.53413E-04	398.249
1.53427E-04	424.344
1.53427E-04	425.863
1.53440E-04	452.588
1.53442E-04	457.527
1.53453E-04	483.083
1.53457E-04	492.005
1.53466E-04	515.992
1.53471E-04	529.51
1.53479E-04	551.476
1.53486E-04	570.272
1.53493E-04	589.701
1.53501E-04	614.516
1.53506E-04	630.894
1.53518E-04	672.378
1.53519E-04	673.904
1.53530E-04	714.537
1.53537E-04	739.751
1.53542E-04	759.095
1.53554E-04	806.318
1.53555E-04	811.882
1.53571E-04	882.956
1.53573E-04	891.063
1.53589E-04	966.515
1.53591E-04	977.55
1.53605E-04	1047.91
1.53607E-04	1057.23
1.53620E-04	1131.82
1.53621E-04	1135.14
1.53635E-04	1218.03
1.53635E-04	1221.61
1.53649E-04	1305.95
1.53651E-04	1317.42
1.53669E-04	1438.94
1.53670E-04	1447.12
1.53686E-04	1565.03
1.53693E-04	1617.46
1.53704E-04	1698.36
1.53717E-04	1801.14
1.53728E-04	1887.34
1.53740E-04	1996.83
1.53751E-04	2088.26
1.53764E-04	2204.08
1.53780E-04	2354.29
1.53799E-04	2531.48
1.53816E-04	2688.33
1.53881E-04	3325.42
1.53898E-04	3481.3
1.53917E-04	3652.77
1.53933E-04	3798.41
1.53940E-04	3857.76
1.53957E-04	3991.42
1.53964E-04	4045.4
1.53980E-04	4165.48
1.53987E-04	4212.96
1.54004E-04	4316.89
1.54011E-04	4356.82
1.54027E-04	4442.32
1.54034E-04	4473.82
1.54051E-04	4539.74
1.54054E-04	4549.19
1.54072E-04	4600.04
1.54074E-04	4605.57
1.54091E-04	4631
1.54099E-04	4640.12
1.54099E-04	4640.32
1.54116E-04	4641.71
1.54119E-04	4640.15
1.54140E-04	4615.39
1.54142E-04	4610.77
1.54161E-04	4564.21
1.54163E-04	4556.78
1.54180E-04	4497.62
1.54182E-04	4487.64
1.54201E-04	4399.8
1.54206E-04	4374.7
1.54225E-04	4266.24
1.54229E-04	4236.17
1.54248E-04	4108.92
1.54253E-04	4074.58
1.54272E-04	3931.4
1.54276E-04	3893.12
1.54307E-04	3635.44
1.54311E-04	3593.76
1.54342E-04	3315.54
1.54370E-04	3053.1
1.54417E-04	2616.04
1.54424E-04	2551.77
1.54453E-04	2301.57
1.54460E-04	2240.45
1.54476E-04	2102.39
1.54483E-04	2044.58
1.54500E-04	1914.15
1.54507E-04	1859.74
1.54523E-04	1737.73
1.54530E-04	1686.8
1.54541E-04	1613.77
1.54554E-04	1526.49
1.54555E-04	1518.92
1.54571E-04	1415.38
1.54575E-04	1393.75
1.54588E-04	1318.04
1.54594E-04	1284.53
1.54604E-04	1226.97
1.54612E-04	1183.36
1.54618E-04	1152.21
1.54631E-04	1090.28
1.54637E-04	1062.94
1.54651E-04	1000.86
1.54655E-04	980.75
1.54666E-04	936.471
1.54674E-04	905.741
1.54682E-04	876.661
