E(MeV)	Mo-nat
7.147450E-05	15.1305
7.148620E-05	14.606
7.150130E-05	13.9816
7.151300E-05	13.5377
7.151640E-05	13.41
7.152880E-05	12.9846
7.154330E-05	12.5239
7.155150E-05	12.2807
7.155770E-05	12.1026
7.157210E-05	11.7191
7.158660E-05	11.3647
7.159000E-05	11.2865
7.160100E-05	11.0438
7.161540E-05	10.749
7.162990E-05	10.4758
7.163950E-05	10.3046
7.164500E-05	10.2135
7.165880E-05	9.99375
7.167800E-05	9.71431
7.169660E-05	9.46819
7.170000E-05	9.42633
7.171510E-05	9.24954
7.173370E-05	9.05019
7.175220E-05	8.86635
7.177080E-05	8.69619
7.178250E-05	8.59667
7.178940E-05	8.54077
7.181410E-05	8.35597
7.183890E-05	8.1875
7.186360E-05	8.03306
7.186500E-05	8.02519
7.189110E-05	7.88289
7.192140E-05	7.73292
7.195160E-05	7.59618
7.197500E-05	7.49928
7.198190E-05	7.47233
7.201210E-05	7.36355
7.204240E-05	7.26328
7.207260E-05	7.17045
7.210290E-05	7.08417
7.212070E-05	7.03681
7.213730E-05	6.99588
7.217580E-05	6.90809
7.221430E-05	6.82737
7.225270E-05	6.7528
7.229130E-05	6.68362
7.230230E-05	6.66521
7.232970E-05	6.62311
7.236820E-05	6.56836
7.240680E-05	6.51731
7.245280E-05	6.46055
7.250640E-05	6.39964
7.256010E-05	6.34356
7.261370E-05	6.29166
7.265150E-05	6.25762
7.266730E-05	6.24511
7.272090E-05	6.20586
7.277460E-05	6.16939
7.282820E-05	6.1354
7.288940E-05	6.09926
7.295810E-05	6.06161
7.302690E-05	6.02669
7.309560E-05	5.99413
7.316440E-05	5.96364
7.318500E-05	5.95504
7.323310E-05	5.93805
7.330190E-05	5.91537
7.337060E-05	5.89411
7.345660E-05	5.8693
7.355970E-05	5.84177
7.366280E-05	5.81633
7.376590E-05	5.79267
7.386910E-05	5.77053
7.395500E-05	5.75319
7.397220E-05	5.75038
7.407530E-05	5.73468
7.417840E-05	5.71999
7.429880E-05	5.70395
7.443620E-05	5.68689
7.457380E-05	5.67098
7.471120E-05	5.65606
7.484870E-05	5.64199
7.498630E-05	5.62866
7.512370E-05	5.61596
7.533000E-05	5.59796
7.551360E-05	5.58282
7.555000E-05	5.57996
7.569720E-05	5.57142
7.588080E-05	5.56135
7.606440E-05	5.55179
7.633980E-05	5.53827
7.661520E-05	5.52557
7.679880E-05	5.51749
7.708390E-05	5.50547
7.736900E-05	5.494
7.765410E-05	5.48302
7.793920E-05	5.47246
7.823930E-05	5.46181
7.835940E-05	5.45774
7.846440E-05	5.4552
7.863700E-05	5.45131
7.878330E-05	5.44833
7.883210E-05	5.44744
7.892960E-05	5.44593
7.901290E-05	5.44512
7.906840E-05	5.44504
7.911010E-05	5.44537
7.915170E-05	5.44621
7.918170E-05	5.44724
7.921180E-05	5.44873
7.924180E-05	5.4508
7.926430E-05	5.4528
7.928680E-05	5.45526
7.930930E-05	5.45823
7.933180E-05	5.46177
7.935430E-05	5.46594
7.937680E-05	5.47078
7.939900E-05	5.47623
7.942030E-05	5.48217
7.944170E-05	5.48878
7.946310E-05	5.49603
7.949160E-05	5.50664
7.952090E-05	5.51848
7.956590E-05	5.53796
7.962590E-05	5.56412
7.965590E-05	5.57611
7.968600E-05	5.58663
7.970550E-05	5.59242
7.973170E-05	5.59864
7.975200E-05	5.60205
7.977240E-05	5.60417
7.979640E-05	5.60486
7.979810E-05	5.60484
7.981800E-05	5.6038
7.984080E-05	5.60097
7.985970E-05	5.59733
7.988400E-05	5.59107
7.990200E-05	5.58537
7.992910E-05	5.57539
7.995610E-05	5.56402
7.998610E-05	5.55024
8.006110E-05	5.51404
8.010010E-05	5.4961
8.012410E-05	5.48583
8.014820E-05	5.47627
8.017220E-05	5.46751
8.019130E-05	5.46112
8.021040E-05	5.45526
8.022960E-05	5.44991
8.024870E-05	5.44507
8.026780E-05	5.44071
8.028690E-05	5.4368
8.031250E-05	5.43222
8.033800E-05	5.4283
8.036350E-05	5.42495
8.039120E-05	5.42185
8.042130E-05	5.41904
8.045130E-05	5.41668
8.048130E-05	5.41468
8.052630E-05	5.41217
8.055630E-05	5.41075
8.061630E-05	5.40832
8.068690E-05	5.40591
8.075740E-05	5.40378
8.089850E-05	5.39997
8.111000E-05	5.39484
8.134560E-05	5.3895
8.167580E-05	5.38238
8.214100E-05	5.37272
8.274120E-05	5.36064
8.343150E-05	5.34712
8.388170E-05	5.3385
8.421180E-05	5.33353
8.499220E-05	5.32208
8.577250E-05	5.31088
8.655280E-05	5.2999
8.772320E-05	5.2838
8.852460E-05	5.27302
8.972670E-05	5.25723
9.052810E-05	5.24697
9.132950E-05	5.23698
9.213090E-05	5.22733
9.273190E-05	5.22041
9.313270E-05	5.21603
9.350830E-05	5.21215
9.385890E-05	5.2088
9.420950E-05	5.20584
9.447250E-05	5.204
9.473540E-05	5.20263
9.492330E-05	5.20206
9.511110E-05	5.20197
9.523630E-05	5.20227
9.536150E-05	5.20294
9.548680E-05	5.2041
9.558070E-05	5.20539
9.567460E-05	5.20713
9.576470E-05	5.20934
9.584740E-05	5.21197
9.590250E-05	5.21412
9.595760E-05	5.21666
9.601270E-05	5.21966
9.606780E-05	5.22324
9.612290E-05	5.22751
9.616420E-05	5.23128
9.620050E-05	5.23507
9.624560E-05	5.24054
9.627940E-05	5.24531
9.631320E-05	5.25078
9.634700E-05	5.25709
9.638080E-05	5.26442
9.640340E-05	5.27001
9.642590E-05	5.27623
9.644840E-05	5.28322
9.647100E-05	5.29108
9.649350E-05	5.29995
9.651610E-05	5.31001
9.653860E-05	5.32146
9.655740E-05	5.33222
9.657620E-05	5.34425
9.659500E-05	5.35773
9.661370E-05	5.37283
9.663250E-05	5.38976
9.665130E-05	5.40876
9.667010E-05	5.43008
9.668890E-05	5.45397
9.670760E-05	5.48072
9.672640E-05	5.51063
9.673890E-05	5.53248
9.675650E-05	5.56584
9.677400E-05	5.60265
9.679150E-05	5.64317
9.680910E-05	5.68765
9.682660E-05	5.73631
9.684410E-05	5.78935
9.686170E-05	5.84695
9.687920E-05	5.90923
9.689800E-05	5.98127
9.691680E-05	6.05881
9.693550E-05	6.14179
9.695430E-05	6.23007
9.697940E-05	6.35551
9.700940E-05	6.5164
9.703950E-05	6.68627
9.712960E-05	7.21315
9.716720E-05	7.41855
9.719100E-05	7.53715
9.721350E-05	7.63843
9.723560E-05	7.72496
9.725710E-05	7.79586
9.727540E-05	7.84436
9.729790E-05	7.88825
9.731800E-05	7.91179
9.734000E-05	7.9203
9.736200E-05	7.91044
9.738210E-05	7.8857
9.740460E-05	7.84051
9.742290E-05	7.79103
9.744440E-05	7.71906
9.746650E-05	7.63156
9.748900E-05	7.52943
9.751280E-05	7.41008
9.755040E-05	7.20383
9.765050E-05	6.61872
9.768060E-05	6.45152
9.770690E-05	6.31325
9.773190E-05	6.18995
9.775070E-05	6.10339
9.776950E-05	6.02216
9.778830E-05	5.94636
9.780080E-05	5.89888
9.781830E-05	5.83645
9.783590E-05	5.77869
9.785340E-05	5.72544
9.787090E-05	5.67654
9.788850E-05	5.6318
9.790600E-05	5.59097
9.792350E-05	5.55383
9.794100E-05	5.52013
9.795980E-05	5.48754
9.797860E-05	5.45829
9.799740E-05	5.43209
9.801620E-05	5.40864
9.803500E-05	5.38766
9.805380E-05	5.3689
9.807250E-05	5.35213
9.809130E-05	5.33711
9.811010E-05	5.32365
9.812890E-05	5.31158
9.814140E-05	5.30421
9.816390E-05	5.29219
9.818650E-05	5.28155
9.820900E-05	5.2721
9.823160E-05	5.26367
9.825410E-05	5.25612
9.827660E-05	5.24932
9.831040E-05	5.24033
9.834430E-05	5.23253
9.837810E-05	5.22569
9.841190E-05	5.21965
9.844570E-05	5.21427
9.847950E-05	5.20945
9.851890E-05	5.20441
9.854210E-05	5.2018
9.856960E-05	5.19864
9.862040E-05	5.19352
9.867110E-05	5.18899
9.873870E-05	5.18366
9.880630E-05	5.17901
9.887390E-05	5.1749
9.894150E-05	5.17122
9.904300E-05	5.16636
9.913690E-05	5.16241
9.923080E-05	5.15888
9.935600E-05	5.15468
9.948120E-05	5.15095
9.966910E-05	5.14598
9.985690E-05	5.14158
1.000450E-04	5.1376
1.002700E-04	5.13322
1.006080E-04	5.12724
1.009460E-04	5.12175
1.013840E-04	5.11514
1.018220E-04	5.10892
1.024790E-04	5.10014
1.031480E-04	5.0917
1.038230E-04	5.08365
1.044980E-04	5.07603
1.051170E-04	5.06947
1.057360E-04	5.06338
1.063250E-04	5.05814
1.068540E-04	5.05406
1.068990E-04	5.05377
1.072070E-04	5.05029
1.075590E-04	5.04688
1.078590E-04	5.04469
1.080840E-04	5.04376
1.082230E-04	5.04368
1.083510E-04	5.04411
1.084780E-04	5.04529
1.085740E-04	5.04695
1.086380E-04	5.04862
1.087000E-04	5.05087
1.087600E-04	5.05385
1.088050E-04	5.05677
1.088500E-04	5.06047
1.088950E-04	5.06512
1.089290E-04	5.06936
1.089660E-04	5.07497
1.090040E-04	5.08163
1.090410E-04	5.08949
1.090790E-04	5.09865
1.091160E-04	5.10918
1.091540E-04	5.12109
1.091910E-04	5.13433
1.092290E-04	5.14877
1.092850E-04	5.17214
1.093870E-04	5.21583
1.094270E-04	5.23185
1.094680E-04	5.24608
1.095110E-04	5.25852
1.095400E-04	5.26522
1.095700E-04	5.27043
1.096060E-04	5.27443
1.096360E-04	5.27595
1.096660E-04	5.276
1.097140E-04	5.27366
1.098190E-04	5.26564
1.098340E-04	5.26516
1.098660E-04	5.26542
1.098940E-04	5.26765
1.099230E-04	5.27225
1.099510E-04	5.27966
1.099750E-04	5.28865
1.100000E-04	5.30026
1.100180E-04	5.31107
1.100370E-04	5.32357
1.100650E-04	5.34555
1.100930E-04	5.37135
1.101210E-04	5.40082
1.101510E-04	5.43578
1.101850E-04	5.47858
1.102290E-04	5.53974
1.102970E-04	5.63386
1.103330E-04	5.68027
1.103600E-04	5.71148
1.103850E-04	5.73604
1.104060E-04	5.75453
1.104350E-04	5.77362
1.104620E-04	5.78513
1.104890E-04	5.79004
1.104990E-04	5.79014
1.105250E-04	5.78598
1.105460E-04	5.77818
1.105670E-04	5.76638
1.105950E-04	5.74507
1.106170E-04	5.72335
1.106400E-04	5.69814
1.106690E-04	5.66093
1.106980E-04	5.61979
1.107440E-04	5.55156
1.108220E-04	5.42921
1.108560E-04	5.37953
1.108790E-04	5.34818
1.109060E-04	5.31282
1.109330E-04	5.28018
1.109600E-04	5.25043
1.109800E-04	5.23006
1.110020E-04	5.21034
1.110240E-04	5.19198
1.110460E-04	5.17546
1.110680E-04	5.16067
1.110900E-04	5.14752
1.111120E-04	5.1359
1.111340E-04	5.12568
1.111560E-04	5.11673
1.111780E-04	5.10895
1.112070E-04	5.10016
1.112400E-04	5.09222
1.112580E-04	5.08857
1.112940E-04	5.08258
1.113300E-04	5.07805
1.113660E-04	5.07471
1.114110E-04	5.07187
1.114670E-04	5.06993
1.115240E-04	5.06938
1.115910E-04	5.07018
1.116590E-04	5.07232
1.117270E-04	5.07569
1.118000E-04	5.08074
1.118730E-04	5.08736
1.119460E-04	5.09578
1.119950E-04	5.10256
1.120440E-04	5.11044
1.120920E-04	5.11961
1.121420E-04	5.13047
1.121920E-04	5.14343
1.122300E-04	5.15473
1.122670E-04	5.16766
1.122870E-04	5.1756
1.123050E-04	5.18261
1.123420E-04	5.20004
1.123670E-04	5.21327
1.123920E-04	5.22803
1.124180E-04	5.24457
1.124430E-04	5.26318
1.124680E-04	5.28423
1.124930E-04	5.30814
1.125180E-04	5.33542
1.125370E-04	5.35845
1.125550E-04	5.38398
1.125740E-04	5.41235
1.125930E-04	5.44392
1.126120E-04	5.47909
1.126310E-04	5.5183
1.126490E-04	5.56202
1.126680E-04	5.61079
1.126870E-04	5.66517
1.127060E-04	5.72575
1.127230E-04	5.78847
1.127380E-04	5.84739
1.127530E-04	5.91144
1.127680E-04	5.98098
1.127830E-04	6.05637
1.127990E-04	6.13797
1.128140E-04	6.22613
1.128290E-04	6.32119
1.128440E-04	6.42347
1.128590E-04	6.53326
1.128790E-04	6.6918
1.128990E-04	6.86491
1.129200E-04	7.06502
1.129410E-04	7.27551
1.129610E-04	7.50173
1.129820E-04	7.7433
1.130000E-04	7.96772
1.130230E-04	8.26098
1.130570E-04	8.72737
1.130970E-04	9.31043
1.131640E-04	10.3153
1.131940E-04	10.7445
1.132220E-04	11.1143
1.132470E-04	11.4229
1.132700E-04	11.6716
1.132710E-04	11.6826
1.132930E-04	11.8935
1.133140E-04	12.0631
1.133340E-04	12.1929
1.133550E-04	12.2939
1.133760E-04	12.3569
1.133990E-04	12.3809
1.134260E-04	12.3487
1.134480E-04	12.2748
1.134700E-04	12.1595
1.134900E-04	12.0207
1.135120E-04	11.8402
1.135340E-04	11.6154
1.135580E-04	11.3452
1.135830E-04	11.03
1.136120E-04	10.6374
1.136610E-04	9.92641
1.137310E-04	8.89017
1.137610E-04	8.4685
1.137660E-04	8.39827
1.137910E-04	8.06641
1.138160E-04	7.75389
1.138410E-04	7.46268
1.138590E-04	7.27219
1.138760E-04	7.09296
1.138940E-04	6.92506
1.139110E-04	6.76842
1.139290E-04	6.62283
1.139460E-04	6.48801
1.139640E-04	6.3636
1.139810E-04	6.24915
1.140000E-04	6.13701
1.140190E-04	6.03511
1.140380E-04	5.94274
1.140570E-04	5.85923
1.140750E-04	5.78386
1.140940E-04	5.71598
1.141130E-04	5.65491
1.141320E-04	5.60002
1.141510E-04	5.55071
1.141690E-04	5.50644
1.141820E-04	5.47945
1.142030E-04	5.43777
1.142250E-04	5.40081
1.142460E-04	5.36798
1.142670E-04	5.33877
1.142880E-04	5.31271
1.143100E-04	5.2894
1.143310E-04	5.26849
1.143520E-04	5.24966
1.143840E-04	5.22476
1.144160E-04	5.20321
1.144480E-04	5.18442
1.144800E-04	5.16789
1.145120E-04	5.15325
1.145530E-04	5.13685
1.145980E-04	5.12111
1.146430E-04	5.10741
1.146880E-04	5.09539
1.147330E-04	5.08475
1.147930E-04	5.07234
1.148540E-04	5.06157
1.149140E-04	5.05216
1.150040E-04	5.04006
1.150840E-04	5.03099
1.151630E-04	5.02314
1.152340E-04	5.01714
1.152690E-04	5.01425
1.153760E-04	5.00691
1.154820E-04	5.00068
1.156410E-04	4.99298
1.158000E-04	4.98687
1.158530E-04	4.98513
1.160270E-04	4.98038
1.162000E-04	4.97696
1.163730E-04	4.97492
1.165030E-04	4.97454
1.166370E-04	4.97569
1.167270E-04	4.97796
1.167950E-04	4.98099
1.168620E-04	4.98586
1.169070E-04	4.99059
1.169580E-04	4.9979
1.169920E-04	5.00427
1.170250E-04	5.01214
1.170590E-04	5.02176
1.170930E-04	5.03342
1.171270E-04	5.04742
1.171610E-04	5.06401
1.171930E-04	5.08271
1.172250E-04	5.10339
1.172560E-04	5.12666
1.172880E-04	5.15248
1.173260E-04	5.18696
1.173710E-04	5.23111
1.174840E-04	5.34715
1.175240E-04	5.38549
1.175550E-04	5.41108
1.175790E-04	5.42881
1.176070E-04	5.44601
1.176380E-04	5.46034
1.176640E-04	5.46809
1.176950E-04	5.4719
1.177020E-04	5.47194
1.177270E-04	5.46955
1.177490E-04	5.46439
1.177730E-04	5.45527
1.178080E-04	5.43635
1.178440E-04	5.41073
1.178800E-04	5.38001
1.179250E-04	5.33656
1.180380E-04	5.22031
1.180830E-04	5.17685
1.181170E-04	5.14693
1.181500E-04	5.11974
1.181880E-04	5.09322
1.182250E-04	5.07028
1.182620E-04	5.05079
1.182990E-04	5.03452
1.183360E-04	5.02112
1.183760E-04	5.00963
1.184160E-04	5.00028
1.184570E-04	4.99297
1.185110E-04	4.9857
1.185650E-04	4.98054
1.186320E-04	4.97616
1.187230E-04	4.97258
1.188350E-04	4.97024
1.189250E-04	4.96936
1.191370E-04	4.96929
1.193490E-04	4.97095
1.196660E-04	4.9756
1.200200E-04	4.9832
1.203910E-04	4.99377
1.207630E-04	5.00707
1.211120E-04	5.02226
1.214610E-04	5.04041
1.218030E-04	5.06142
1.218100E-04	5.06202
1.221600E-04	5.09265
1.225090E-04	5.12767
1.227380E-04	5.15335
1.229630E-04	5.18094
1.231880E-04	5.21111
1.233560E-04	5.23591
1.234120E-04	5.24543
1.236370E-04	5.28682
1.238620E-04	5.33183
1.238910E-04	5.33796
1.240870E-04	5.386
1.243130E-04	5.44549
1.245090E-04	5.50179
1.246080E-04	5.53251
1.247630E-04	5.58672
1.250160E-04	5.68396
1.250860E-04	5.71321
1.251840E-04	5.75908
1.253530E-04	5.8426
1.255220E-04	5.93165
1.256060E-04	5.97929
1.256910E-04	6.03289
1.258450E-04	6.13728
1.260280E-04	6.26994
1.260560E-04	6.29244
1.261970E-04	6.41272
1.263090E-04	6.51457
1.263380E-04	6.54229
1.264780E-04	6.68871
1.265910E-04	6.81289
1.266190E-04	6.84689
1.267590E-04	7.02676
1.268720E-04	7.17958
1.269000E-04	7.22113
1.270690E-04	7.48723
1.270830E-04	7.51086
1.271810E-04	7.68902
1.272940E-04	7.90315
1.274060E-04	8.14739
1.275050E-04	8.3726
1.275190E-04	8.40751
1.276310E-04	8.70159
1.276930E-04	8.87247
1.277440E-04	9.02364
1.278420E-04	9.3329
1.278700E-04	9.42656
1.279690E-04	9.78118
1.280470E-04	10.084
1.280950E-04	10.2812
1.281660E-04	10.5875
1.281800E-04	10.6526
1.282640E-04	11.0605
1.282840E-04	11.1603
1.283480E-04	11.5089
1.284020E-04	11.8108
1.284330E-04	11.9973
1.285120E-04	12.4945
1.285200E-04	12.5502
1.285850E-04	13.0023
1.286040E-04	13.1461
1.286580E-04	13.5561
1.286890E-04	13.8044
1.287310E-04	14.1608
1.287730E-04	14.5338
1.288040E-04	14.8223
1.288580E-04	15.3443
1.288770E-04	15.5477
1.289420E-04	16.2482
1.289500E-04	16.3451
1.290230E-04	17.2261
1.290260E-04	17.2617
1.290880E-04	18.0917
1.291110E-04	18.4103
1.291730E-04	19.342
1.291950E-04	19.6987
1.292290E-04	20.2698
1.292790E-04	21.1631
1.292850E-04	21.2681
1.293360E-04	22.2548
1.293410E-04	22.3698
1.293920E-04	23.4507
1.293980E-04	23.5769
1.294480E-04	24.7642
1.294540E-04	24.9031
1.295040E-04	26.2112
1.295100E-04	26.3644
1.295610E-04	27.8173
1.295780E-04	28.3288
1.296170E-04	29.5817
1.296220E-04	29.7706
1.296670E-04	31.3432
1.297120E-04	33.0657
1.297580E-04	34.952
1.298030E-04	37.0238
1.298480E-04	39.3064
1.298900E-04	41.6682
1.298930E-04	41.8329
1.299290E-04	44.0931
1.299370E-04	44.6385
1.299680E-04	46.7548
1.299820E-04	47.7618
1.300080E-04	49.6775
1.300220E-04	50.7931
1.300470E-04	52.9037
1.300560E-04	53.6425
1.300870E-04	56.4828
1.300890E-04	56.7545
1.301230E-04	60.1777
1.301260E-04	60.4784
1.301570E-04	63.9577
1.301650E-04	64.9593
1.301910E-04	68.1148
1.301990E-04	69.2271
1.302240E-04	72.7092
1.302270E-04	73.1193
1.302550E-04	77.3853
1.302580E-04	77.8304
1.302830E-04	82.0659
1.302890E-04	83.0488
1.303120E-04	87.1926
1.303170E-04	88.2754
1.303400E-04	92.8358
1.303450E-04	94.0288
1.303680E-04	99.0592
1.303730E-04	100.376
1.303960E-04	105.937
1.304020E-04	107.393
1.304230E-04	113.161
1.304300E-04	115.171
1.304480E-04	120.698
1.304580E-04	123.806
1.304730E-04	128.941
1.304790E-04	130.891
1.304990E-04	138.02
1.305000E-04	138.552
1.305230E-04	147.457
1.305240E-04	148.042
1.305450E-04	157.185
1.305490E-04	159.105
1.305680E-04	167.784
1.305750E-04	171.287
1.305900E-04	179.329
1.306000E-04	184.697
1.306130E-04	191.89
1.306240E-04	198.593
1.306350E-04	205.56
1.306460E-04	212.86
1.306570E-04	220.434
1.306690E-04	228.365
1.306800E-04	236.589
1.306910E-04	245.167
1.307000E-04	251.834
1.307140E-04	263.381
1.307190E-04	268.163
1.307360E-04	283.058
1.307390E-04	285.626
1.307590E-04	304.265
1.307780E-04	324.212
1.307810E-04	327.162
1.307980E-04	345.478
1.308090E-04	358.207
1.308280E-04	379.601
1.308350E-04	388.194
1.308530E-04	411.208
1.308600E-04	420.432
1.308840E-04	452.798
1.308940E-04	466.679
1.309150E-04	497.384
1.309280E-04	516.474
1.309460E-04	544.874
1.309700E-04	583.29
1.309870E-04	611.146
1.310260E-04	678.167
1.310370E-04	697.505
1.311290E-04	856.545
1.311380E-04	873.151
1.311780E-04	936.623
1.311870E-04	951.045
1.312140E-04	990.755
1.312210E-04	1001.42
1.312380E-04	1023.15
1.312560E-04	1045.36
1.312720E-04	1063.12
1.312850E-04	1076.97
1.313050E-04	1095.49
1.313150E-04	1102.71
1.313390E-04	1119.27
1.313480E-04	1124.19
1.313730E-04	1134.2
1.313780E-04	1135.64
1.314000E-04	1138.88
1.314090E-04	1139.35
1.314130E-04	1139.21
1.314250E-04	1138.08
1.314360E-04	1135.79
1.314560E-04	1128.99
1.314700E-04	1122.87
1.314900E-04	1110.99
1.314950E-04	1107.86
1.315220E-04	1086.06
1.315530E-04	1053.72
1.315570E-04	1048.7
1.315880E-04	1010.48
1.315910E-04	1006.79
1.316240E-04	960.826
1.316250E-04	959.166
1.316630E-04	900.145
1.316730E-04	884.161
1.317260E-04	794.882
1.318050E-04	661.612
1.318110E-04	652.292
1.318470E-04	593.241
1.318570E-04	577.723
1.318800E-04	543.402
1.318940E-04	522.47
1.319070E-04	503.318
1.319300E-04	470.913
1.319340E-04	465.244
1.319580E-04	434.963
1.319620E-04	429.656
1.319850E-04	401.394
1.319890E-04	396.439
1.320080E-04	375.703
1.320170E-04	364.923
1.320300E-04	351.582
1.320470E-04	334.444
1.320530E-04	328.959
1.320750E-04	307.866
1.320760E-04	306.598
1.320960E-04	289.494
1.320970E-04	288.307
1.321160E-04	273.51
1.321200E-04	270.195
1.321350E-04	258.551
1.321430E-04	253.416
1.321550E-04	244.568
1.321650E-04	237.91
1.321780E-04	229.764
1.321930E-04	220.181
1.322030E-04	214.414
1.322210E-04	204.133
1.322280E-04	200.395
1.322490E-04	189.635
1.322540E-04	187.601
1.322770E-04	176.543
1.322790E-04	175.927
1.323040E-04	165.309
1.323060E-04	164.741
1.323300E-04	155.64
1.323340E-04	154.096
1.323550E-04	146.802
1.323620E-04	144.468
1.323830E-04	137.849
1.323900E-04	135.715
1.323980E-04	133.303
1.324240E-04	126.317
1.324290E-04	124.86
1.324570E-04	117.907
1.324600E-04	117.253
1.324910E-04	110.381
1.325220E-04	104.189
1.325250E-04	103.649
1.325530E-04	98.5603
1.325590E-04	97.582
1.325840E-04	93.4292
1.325920E-04	92.0972
1.326150E-04	88.7395
1.326260E-04	87.1209
1.326450E-04	84.6555
1.326740E-04	80.8108
1.327130E-04	76.2102
1.327160E-04	75.8952
1.327530E-04	72.0495
1.327580E-04	71.4813
1.327920E-04	68.2724
1.328010E-04	67.501
1.328290E-04	65.0522
1.328320E-04	64.8201
1.328710E-04	61.6978
1.328850E-04	60.6224
1.329100E-04	58.8204
1.329410E-04	56.6977
1.329520E-04	55.9762
1.329970E-04	53.1997
1.330430E-04	50.6947
1.330540E-04	50.0904
1.330870E-04	48.3886
1.331100E-04	47.2929
1.331330E-04	46.2613
1.331660E-04	44.7657
1.331770E-04	44.2951
1.332230E-04	42.4744
1.332680E-04	40.8287
1.333070E-04	39.4347
1.333180E-04	39.0668
1.333740E-04	37.2927
1.333910E-04	36.7788
1.334310E-04	35.6683
1.334760E-04	34.4426
1.334870E-04	34.1575
1.335430E-04	32.7801
1.335600E-04	32.3798
1.335990E-04	31.5072
1.336390E-04	30.6616
1.336560E-04	30.3211
1.337180E-04	29.1193
1.337400E-04	28.7133
1.338070E-04	27.5438
1.338360E-04	27.0722
1.338750E-04	26.4666
1.339430E-04	25.4621
1.339540E-04	25.2996
1.340100E-04	24.5519
1.340720E-04	23.7541
1.340780E-04	23.6869
1.341790E-04	22.5227
1.341900E-04	22.3985
1.342800E-04	21.477
1.343050E-04	21.2273
1.343700E-04	20.6329
1.344210E-04	20.1834
1.344600E-04	19.8615
1.345500E-04	19.1506
1.345940E-04	18.8169
1.346400E-04	18.4941
1.347300E-04	17.8875
1.347670E-04	17.6481
1.348200E-04	17.3286
1.349100E-04	16.8061
1.349400E-04	16.6393
1.350000E-04	16.326
1.351130E-04	15.7607
1.352250E-04	15.2609
1.353230E-04	14.8372
1.353370E-04	14.7821
1.354500E-04	14.3549
1.355340E-04	14.0437
1.355620E-04	13.9488
1.356750E-04	13.5803
1.357450E-04	13.3562
1.357880E-04	13.2327
1.359000E-04	12.9123
1.359560E-04	12.7563
1.360270E-04	12.5789
1.361530E-04	12.2686
1.362380E-04	12.0671
1.362800E-04	11.9762
1.364700E-04	11.5804
1.365190E-04	11.4815
1.366590E-04	11.2252
1.368000E-04	10.9778
1.368490E-04	10.8989
1.369900E-04	10.68
1.370810E-04	10.5414
1.371450E-04	10.4551
1.372990E-04	10.2499
1.374540E-04	10.0498
1.374960E-04	9.99677
1.376860E-04	9.78512
1.378970E-04	9.55787
1.379180E-04	9.53747
1.381500E-04	9.3205
1.382980E-04	9.18633
1.383470E-04	9.14598
1.385440E-04	8.98881
1.386980E-04	8.86829
1.387410E-04	8.83891
1.389370E-04	8.70519
1.391340E-04	8.57452
1.392330E-04	8.51088
1.394300E-04	8.39815
1.397250E-04	8.23437
1.397530E-04	8.21918
1.399780E-04	8.11313
1.402310E-04	7.99682
1.404840E-04	7.88317
1.405120E-04	7.8708
1.407380E-04	7.78579
1.409910E-04	7.69228
1.412440E-04	7.60068
1.412720E-04	7.59074
1.416230E-04	7.48274
1.418910E-04	7.40269
1.420310E-04	7.36136
1.421720E-04	7.32571
1.425940E-04	7.22149
1.430160E-04	7.12013
1.430440E-04	7.11354
1.434380E-04	7.03525
1.438590E-04	6.95353
1.441130E-04	6.90558
1.442810E-04	6.87906
1.447030E-04	6.81438
1.451250E-04	6.75115
1.455470E-04	6.68918
1.458000E-04	6.65269
1.459690E-04	6.63297
1.463910E-04	6.58468
1.468120E-04	6.5373
1.473750E-04	6.47539
1.474880E-04	6.46326
1.479380E-04	6.42298
1.485000E-04	6.37377
1.490530E-04	6.32636
1.491750E-04	6.31613
1.496070E-04	6.28593
1.501600E-04	6.24806
1.507140E-04	6.211
1.512870E-04	6.17344
1.514620E-04	6.16221
1.518600E-04	6.14057
1.522900E-04	6.11778
1.527190E-04	6.09554
1.531490E-04	6.07394
1.535790E-04	6.05308
1.539370E-04	6.0364
1.542950E-04	6.02048
1.545340E-04	6.01038
1.547730E-04	6.00079
1.550120E-04	5.99179
1.552500E-04	5.98352
1.554290E-04	5.97789
1.556320E-04	5.97223
1.557760E-04	5.96878
1.559190E-04	5.96586
1.560620E-04	5.96358
1.562050E-04	5.96204
1.562530E-04	5.96183
1.563480E-04	5.95951
1.564920E-04	5.95711
1.565990E-04	5.95613
1.566860E-04	5.95596
1.567870E-04	5.95655
1.568890E-04	5.95813
1.569900E-04	5.96089
1.570920E-04	5.96502
1.571680E-04	5.9692
1.572440E-04	5.97444
1.573200E-04	5.98091
1.573960E-04	5.98882
1.574710E-04	5.99829
1.574770E-04	5.99882
1.575360E-04	6.0055
1.575960E-04	6.01361
1.576560E-04	6.02334
1.577150E-04	6.03497
1.577750E-04	6.0488
