E(MeV)	Cr-nat			
3.15904E-02	10.562			
3.15906E-02	10.875			
3.15908E-02	11.3783			
3.15911E-02	11.9962			
3.15912E-02	12.2368			
3.15916E-02	13.2048			
3.15917E-02	13.4609			
3.15921E-02	14.361			
3.15923E-02	14.7675			
3.15928E-02	16.197			
3.15929E-02	16.4115			
3.15939E-02	19.0685			
3.15940E-02	19.2848			
3.15952E-02	22.4032			
3.15953E-02	22.8919			
3.15960E-02	24.586			
3.15961E-02	24.9064			
3.15966E-02	25.9775			
3.15968E-02	26.3152			
3.15973E-02	27.2965			
3.15974E-02	27.5492			
3.15979E-02	28.3297			
3.15980E-02	28.5394			
3.15983E-02	28.9223			
3.15986E-02	29.3185			
3.15987E-02	29.3834			
3.15990E-02	29.6934			
3.15991E-02	29.7438			
3.15995E-02	29.9903			
3.15996E-02	29.9993			
3.16000E-02	30.0763			
3.16000E-02	30.0794			
3.16004E-02	30.0038			
3.16005E-02	29.973			
3.16009E-02	29.7667			
3.16011E-02	29.6382			
3.16013E-02	29.4367			
3.16017E-02	29.0307			
3.16019E-02	28.7602			
3.16023E-02	28.1696			
3.16025E-02	27.8133			
3.16029E-02	27.0661			
3.16031E-02	26.6193			
3.16035E-02	25.8061			
3.16037E-02	25.3035			
3.16042E-02	24.2394			
3.16044E-02	23.6332			
3.16051E-02	21.749			
3.16069E-02	17.1227			
3.16075E-02	15.4551			
3.16076E-02	15.2473			
3.16081E-02	14.0561			
3.16081E-02	13.8666			
3.16086E-02	12.9237			
3.16087E-02	12.6267			
3.16091E-02	11.8101			
3.16091E-02	11.7447			
3.16095E-02	10.9206			
3.16096E-02	10.7323			
3.16099E-02	10.1429			
3.16100E-02	9.98202			
3.16103E-02	9.41965			
3.16104E-02	9.28258			
3.16106E-02	8.88093			
3.16108E-02	8.63422			
3.16109E-02	8.37249			
3.16111E-02	8.14306			
3.16113E-02	7.90006			
3.16115E-02	7.60448			
3.16116E-02	7.45782			
3.16119E-02	7.11035			
3.16119E-02	7.04601			
3.16122E-02	6.66438			
3.16122E-02	6.65883			
3.16125E-02	6.31613			
3.16126E-02	6.24826			
3.16129E-02	5.9947			
3.16130E-02	5.87605			
3.16132E-02	5.6719			
3.16134E-02	5.53963			
3.16135E-02	5.47204			
3.16137E-02	5.28538			
3.16138E-02	5.23694			
3.16139E-02	5.114			
3.16142E-02	4.94858			
3.16142E-02	4.9133			
3.16144E-02	4.79829			
3.16146E-02	4.66306			
3.16146E-02	4.65379			
3.16149E-02	4.52427			
3.16150E-02	4.44158			
3.16151E-02	4.4005			
3.16153E-02	4.28633			
3.16154E-02	4.24578			
3.16156E-02	4.18082			
3.16158E-02	4.08037			
3.16158E-02	4.07325			
3.16160E-02	3.98921			
3.16161E-02	3.96998			
3.16164E-02	3.86736			
3.16166E-02	3.78816			
3.16170E-02	3.69248			
3.16172E-02	3.63558			
3.16173E-02	3.60325			
3.16176E-02	3.5232			
3.16177E-02	3.50736			
3.16180E-02	3.4533			
3.16182E-02	3.39974			
3.16183E-02	3.38848			
3.16186E-02	3.33285			
3.16189E-02	3.29068			
3.16190E-02	3.27994			
3.16193E-02	3.2348			
3.16195E-02	3.20215			
3.16196E-02	3.19206			
3.16200E-02	3.15519			
3.16202E-02	3.12981			
3.16203E-02	3.1208			
3.16208E-02	3.07717			
3.16212E-02	3.04434			
3.16213E-02	3.03626			
3.16218E-02	3.00291			
3.16222E-02	2.97897			
3.16223E-02	2.97194			
3.16227E-02	2.95504			
3.16233E-02	2.92156			
3.16235E-02	2.913			
3.16240E-02	2.89481			
3.16247E-02	2.87057			
3.16253E-02	2.84654			
3.16253E-02	2.84627			
3.16263E-02	2.81991			
3.16272E-02	2.79778			
3.16273E-02	2.79466			
3.16285E-02	2.77247			
3.16296E-02	2.75051			
3.16297E-02	2.74924			
3.16308E-02	2.73462			
3.16319E-02	2.71924			
3.16335E-02	2.69777			
3.16336E-02	2.69686			
3.16353E-02	2.68166			
3.16371E-02	2.66576			
3.16386E-02	2.65294			
3.16391E-02	2.65002			
3.16412E-02	2.6392			
3.16432E-02	2.62851			
3.16458E-02	2.61441			
3.16467E-02	2.61023			
3.16491E-02	2.60294			
3.16528E-02	2.5918			
3.16566E-02	2.5808			
3.16579E-02	2.57692			
3.16622E-02	2.57025			
3.16676E-02	2.56206			
3.16756E-02	2.54998			
3.16772E-02	2.5476			
3.16837E-02	2.54293			
3.16949E-02	2.53494			
3.17062E-02	2.52706			
3.17169E-02	2.51965			
3.17239E-02	2.51664			
3.17443E-02	2.50799			
3.17771E-02	2.4942			
3.18217E-02	2.47555			
3.18914E-02	2.45412			
3.19317E-02	2.4418			
3.19492E-02	2.43656			
3.19587E-02	2.4338			
3.19660E-02	2.43177			
3.19707E-02	2.43061			
3.19736E-02	2.42998			
3.19759E-02	2.4296			
3.19760E-02	2.42967			
3.19775E-02	2.43082			
3.19786E-02	2.43178			
3.19797E-02	2.43287			
3.19804E-02	2.4337			
3.19811E-02	2.43465			
3.19819E-02	2.43576			
3.19824E-02	2.43673			
3.19829E-02	2.43779			
3.19830E-02	2.43792			
3.19833E-02	2.44002			
3.19838E-02	2.44296			
3.19843E-02	2.44607			
3.19848E-02	2.44939			
3.19851E-02	2.45204			
3.19855E-02	2.45483			
3.19859E-02	2.45778			
3.19860E-02	2.45924			
3.19862E-02	2.46213			
3.19866E-02	2.46772			
3.19870E-02	2.47353			
3.19872E-02	2.47752			
3.19876E-02	2.4843			
3.19880E-02	2.49137			
3.19884E-02	2.49877			
3.19887E-02	2.50536			
3.19888E-02	2.50698			
3.19892E-02	2.51835			
3.19896E-02	2.53008			
3.19900E-02	2.54217			
3.19904E-02	2.55462			
3.19908E-02	2.5687			
3.19910E-02	2.57483			
3.19913E-02	2.58528			
3.19918E-02	2.61			
3.19924E-02	2.63536			
3.19931E-02	2.66559			
3.19938E-02	2.69726			
3.19950E-02	2.75489			
3.19958E-02	2.79032			
3.19966E-02	2.82321			
3.19969E-02	2.83697			
3.19972E-02	2.84652			
3.19978E-02	2.86435			
3.19982E-02	2.8774			
3.19986E-02	2.88627			
3.19987E-02	2.88759			
3.19991E-02	2.89315			
3.19997E-02	2.89823			
3.20000E-02	2.90048			
3.20001E-02	2.90091			
3.20004E-02	2.89822			
3.20009E-02	2.89408			
3.20013E-02	2.8887			
3.20016E-02	2.8849			
3.20019E-02	2.87671			
3.20024E-02	2.86334			
3.20029E-02	2.84515			
3.20033E-02	2.83299			
3.20034E-02	2.83037			
3.20040E-02	2.80181			
3.20048E-02	2.76664			
3.20062E-02	2.70197			
3.20069E-02	2.66832			
3.20077E-02	2.63532			
3.20082E-02	2.61155			
3.20088E-02	2.58834			
3.20090E-02	2.577			
3.20092E-02	2.57238			
3.20097E-02	2.5551			
3.20101E-02	2.5427			
3.20105E-02	2.53065			
3.20109E-02	2.51894			
3.20112E-02	2.50814			
3.20113E-02	2.5077			
3.20116E-02	2.49931			
3.20120E-02	2.49123			
3.20124E-02	2.48345			
3.20128E-02	2.47641			
3.20131E-02	2.47125			
3.20131E-02	2.47012			
3.20135E-02	2.46567			
3.20139E-02	2.46142			
3.20142E-02	2.45736			
3.20146E-02	2.45348			
3.20150E-02	2.44975			
3.20153E-02	2.44617			
3.20158E-02	2.44159			
3.20159E-02	2.44071			
3.20163E-02	2.43901			
3.20168E-02	2.43697			
3.20173E-02	2.43509			
3.20177E-02	2.43391			
3.20183E-02	2.43171			
3.20190E-02	2.42968			
3.20197E-02	2.42778			
3.20207E-02	2.4251			
3.20213E-02	2.42354			
3.20217E-02	2.42325			
3.20232E-02	2.42235			
3.20246E-02	2.42157			
3.20266E-02	2.42062			
3.20295E-02	2.41934			
3.20347E-02	2.41721			
3.20400E-02	2.41519			
3.20489E-02	2.41189			
3.20652E-02	2.40601			
3.20776E-02	2.4016			
3.20978E-02	2.39659			
3.22032E-02	2.37068			
3.23675E-02	2.33038			
3.24086E-02	2.32031			
3.27782E-02	2.24405			
3.31392E-02	2.18246			
3.32376E-02	2.1657			
3.32869E-02	2.15885			
3.33306E-02	2.15284			
3.33510E-02	2.15013			
3.33609E-02	2.14893			
3.33671E-02	2.14828			
3.33712E-02	2.14796			
3.33743E-02	2.14784			
3.33763E-02	2.14887			
3.33778E-02	2.14979			
3.33787E-02	2.15042			
3.33795E-02	2.15107			
3.33802E-02	2.15182			
3.33810E-02	2.15274			
3.33816E-02	2.15356			
3.33822E-02	2.15454			
3.33828E-02	2.15715			
3.33831E-02	2.15901			
3.33835E-02	2.16099			
3.33839E-02	2.1631			
3.33843E-02	2.16535			
3.33847E-02	2.16777			
3.33851E-02	2.17037			
3.33855E-02	2.17317			
3.33856E-02	2.17408			
3.33859E-02	2.17737			
3.33862E-02	2.18232			
3.33866E-02	2.18754			
3.33870E-02	2.19304			
3.33874E-02	2.19886			
3.33878E-02	2.205			
3.33879E-02	2.20695			
3.33882E-02	2.21306			
3.33886E-02	2.22216			
3.33890E-02	2.23163			
3.33893E-02	2.24151			
3.33897E-02	2.25178			
3.33901E-02	2.26246			
3.33902E-02	2.26578			
3.33905E-02	2.27513			
3.33910E-02	2.29253			
3.33914E-02	2.30878			
3.33920E-02	2.33115			
3.33922E-02	2.33633			
3.33928E-02	2.36222			
3.33937E-02	2.40517			
3.33950E-02	2.46285			
3.33959E-02	2.50159			
3.33963E-02	2.51825			
3.33965E-02	2.52361			
3.33970E-02	2.54049			
3.33976E-02	2.55903			
3.33982E-02	2.5755			
3.33983E-02	2.57734			
3.33987E-02	2.58349			
3.33992E-02	2.58932			
3.33997E-02	2.59395			
3.34000E-02	2.59552			
3.34000E-02	2.59548			
3.34004E-02	2.5925			
3.34009E-02	2.58777			
3.34014E-02	2.58192			
3.34016E-02	2.57892			
3.34019E-02	2.57167			
3.34024E-02	2.55901			
3.34030E-02	2.54115			
3.34032E-02	2.53565			
3.34035E-02	2.52225			
3.34041E-02	2.49933			
3.34050E-02	2.46083			
3.34063E-02	2.40359			
3.34069E-02	2.37407			
3.34077E-02	2.34288			
3.34083E-02	2.31862			
3.34087E-02	2.30092			
3.34092E-02	2.28368			
3.34093E-02	2.27809			
3.34095E-02	2.27202			
3.34099E-02	2.26026			
3.34103E-02	2.2489			
3.34107E-02	2.23795			
3.34110E-02	2.2274			
3.34114E-02	2.21724			
3.34116E-02	2.21235			
3.34118E-02	2.20864			
3.34122E-02	2.20158			
3.34126E-02	2.19487			
3.34130E-02	2.18849			
3.34134E-02	2.18243			
3.34138E-02	2.17665			
3.34140E-02	2.17389			
3.34141E-02	2.17205			
3.34145E-02	2.1686			
3.34149E-02	2.16538			
3.34153E-02	2.16236			
3.34157E-02	2.15953			
3.34161E-02	2.15686			
3.34165E-02	2.15433			
3.34169E-02	2.15193			
3.34170E-02	2.1508			
3.34174E-02	2.14976			
3.34180E-02	2.14842			
3.34186E-02	2.14724			
3.34192E-02	2.1462			
3.34198E-02	2.14528			
3.34205E-02	2.14418			
3.34213E-02	2.14319			
3.34222E-02	2.14216			
3.34237E-02	2.14058			
3.34257E-02	2.13866			
3.34288E-02	2.13802			
3.34329E-02	2.13732			
3.34391E-02	2.13641			
3.34490E-02	2.13513			
3.34694E-02	2.13272			
3.35096E-02	2.12819			
3.35230E-02	2.1267			
3.36544E-02	2.11215			
3.37441E-02	2.10231			
3.37854E-02	2.09858			
3.38133E-02	2.09619			
3.38278E-02	2.09506			
3.38392E-02	2.0943			
3.38475E-02	2.09388			
3.38531E-02	2.09372			
3.38575E-02	2.0937			
3.38604E-02	2.09378			
3.38633E-02	2.09396			
3.38663E-02	2.09427			
3.38682E-02	2.09459			
3.38702E-02	2.09504			
3.38716E-02	2.09549			
3.38731E-02	2.09609			
3.38741E-02	2.09662			
3.38750E-02	2.09728			
3.38758E-02	2.09828			
3.38765E-02	2.09945			
3.38772E-02	2.10083			
3.38777E-02	2.10191			
3.38782E-02	2.10316			
3.38787E-02	2.10462			
3.38791E-02	2.10592			
3.38795E-02	2.10752			
3.38799E-02	2.10936			
3.38803E-02	2.1115			
3.38805E-02	2.11312			
3.38807E-02	2.11409			
3.38808E-02	2.11523			
3.38811E-02	2.11792			
3.38814E-02	2.12083			
3.38816E-02	2.12398			
3.38819E-02	2.1274			
3.38822E-02	2.13112			
3.38824E-02	2.13516			
3.38827E-02	2.13957			
3.38830E-02	2.14438			
3.38832E-02	2.14963			
3.38835E-02	2.15481			
3.38836E-02	2.15818			
3.38837E-02	2.16095			
3.38840E-02	2.16833			
3.38842E-02	2.17622			
3.38845E-02	2.18465			
3.38847E-02	2.19367			
3.38849E-02	2.20331			
3.38852E-02	2.21361			
3.38854E-02	2.22464			
3.38857E-02	2.23642			
3.38858E-02	2.24146			
3.38859E-02	2.25005			
3.38862E-02	2.26522			
3.38864E-02	2.2813			
3.38866E-02	2.29833			
3.38869E-02	2.31637			
3.38871E-02	2.33546			
3.38872E-02	2.34358			
3.38874E-02	2.36141			
3.38877E-02	2.38983			
3.38880E-02	2.41998			
3.38883E-02	2.45195			
3.38886E-02	2.48578			
3.38887E-02	2.4977			
3.38889E-02	2.52327			
3.38892E-02	2.5636			
3.38895E-02	2.60594			
3.38898E-02	2.65031			
3.38899E-02	2.6659			
3.38902E-02	2.71512			
3.38905E-02	2.77552			
3.38909E-02	2.84326			
3.38910E-02	2.87628			
3.38912E-02	2.91573			
3.38917E-02	3.01881			
3.38922E-02	3.12656			
3.38925E-02	3.19361			
3.38927E-02	3.23966			
3.38934E-02	3.41807			
3.38951E-02	3.84687			
3.38959E-02	4.02788			
3.38960E-02	4.04909			
3.38965E-02	4.16194			
3.38971E-02	4.27631			
3.38974E-02	4.33139			
3.38976E-02	4.35661			
3.38980E-02	4.41238			
3.38985E-02	4.47981			
3.38986E-02	4.49029			
3.38991E-02	4.52466			
3.38995E-02	4.54913			
3.38998E-02	4.55591			
3.39000E-02	4.55928			
3.39001E-02	4.55818			
3.39005E-02	4.54919			
3.39010E-02	4.52646			
3.39012E-02	4.50613			
3.39015E-02	4.48264			
3.39020E-02	4.42044			
3.39023E-02	4.38182			
3.39026E-02	4.33936			
3.39030E-02	4.25707			
3.39034E-02	4.1817			
3.39036E-02	4.14979			
3.39043E-02	4.00308			
3.39048E-02	3.87447			
3.39051E-02	3.80877			
3.39069E-02	3.36098			
3.39076E-02	3.18531			
3.39079E-02	3.11804			
3.39082E-02	3.0477			
3.39087E-02	2.94458			
3.39091E-02	2.87056			
3.39094E-02	2.81373			
3.39094E-02	2.8002			
3.39098E-02	2.73574			
3.39102E-02	2.67445			
3.39105E-02	2.61635			
3.39107E-02	2.58706			
3.39109E-02	2.56304			
3.39113E-02	2.51472			
3.39115E-02	2.4842			
3.39117E-02	2.45501			
3.39120E-02	2.42711			
3.39121E-02	2.41646			
3.39122E-02	2.40175			
3.39125E-02	2.37846			
3.39127E-02	2.35633			
3.39130E-02	2.33535			
3.39132E-02	2.31543			
3.39135E-02	2.29655			
3.39135E-02	2.2894			
3.39137E-02	2.27971			
3.39139E-02	2.2645			
3.39142E-02	2.25018			
3.39144E-02	2.2367			
3.39147E-02	2.224			
3.39149E-02	2.21205			
3.39150E-02	2.20755			
3.39152E-02	2.20164			
3.39154E-02	2.19244			
3.39157E-02	2.18385			
3.39159E-02	2.17582			
3.39161E-02	2.16832			
3.39164E-02	2.16132			
3.39166E-02	2.15476			
3.39169E-02	2.14862			
3.39170E-02	2.14632			
3.39171E-02	2.14351			
3.39174E-02	2.13919			
3.39176E-02	2.13519			
3.39178E-02	2.13149			
3.39181E-02	2.12806			
3.39183E-02	2.12488			
3.39186E-02	2.12157			
3.39189E-02	2.11852			
3.39192E-02	2.1157			
3.39194E-02	2.11308			
3.39198E-02	2.10988			
3.39199E-02	2.1091			
3.39202E-02	2.10768			
3.39205E-02	2.10599			
3.39209E-02	2.10451			
3.39213E-02	2.1032			
3.39216E-02	2.10205			
3.39222E-02	2.10054			
3.39227E-02	2.09926			
3.39233E-02	2.09815			
3.39238E-02	2.09718			
3.39246E-02	2.09595			
3.39255E-02	2.09479			
3.39264E-02	2.09376			
3.39277E-02	2.0924			
3.39290E-02	2.09119			
3.39303E-02	2.09008			
3.39323E-02	2.08854			
3.39343E-02	2.08713			
3.39346E-02	2.08705			
3.39379E-02	2.08615			
3.39418E-02	2.08531			
3.39466E-02	2.08444			
3.39530E-02	2.08347			
3.39602E-02	2.08254			
3.39674E-02	2.08171			
3.39819E-02	2.0802			
3.40013E-02	2.07834			
3.40315E-02	2.0756			
3.40884E-02	2.0706			
3.40969E-02	2.06987			
3.41535E-02	2.06697			
3.41962E-02	2.06488			
3.42175E-02	2.06392			
3.42344E-02	2.06327			
3.42445E-02	2.063			
3.42513E-02	2.06292			
3.42563E-02	2.06296			
3.42607E-02	2.06309			
3.42646E-02	2.06335			
3.42673E-02	2.06364			
3.42695E-02	2.064			
3.42713E-02	2.0644			
3.42727E-02	2.06481			
3.42741E-02	2.06534			
3.42744E-02	2.06553			
3.42750E-02	2.06597			
3.42759E-02	2.06685			
3.42767E-02	2.06776			
3.42773E-02	2.06857			
3.42778E-02	2.06953			
3.42784E-02	2.07069			
3.42788E-02	2.0716			
3.42792E-02	2.07264			
3.42796E-02	2.07385			
3.42800E-02	2.07525			
3.42804E-02	2.07687			
3.42807E-02	2.07826			
3.42810E-02	2.07981			
3.42812E-02	2.08156			
3.42814E-02	2.08252			
3.42815E-02	2.08388			
3.42818E-02	2.08679			
3.42821E-02	2.08996			
3.42823E-02	2.09265			
3.42826E-02	2.09554			
3.42828E-02	2.09865			
3.42830E-02	2.10199			
3.42833E-02	2.10558			
3.42835E-02	2.10945			
3.42837E-02	2.1136			
3.42839E-02	2.11807			
3.42842E-02	2.12289			
3.42844E-02	2.12806			
3.42846E-02	2.13363			
3.42849E-02	2.1396			
3.42850E-02	2.14474			
3.42851E-02	2.14626			
3.42853E-02	2.15434			
3.42855E-02	2.16292			
3.42858E-02	2.17202			
3.42860E-02	2.18168			
3.42862E-02	2.19193			
3.42865E-02	2.2028			
3.42867E-02	2.21431			
3.42869E-02	2.22651			
3.42871E-02	2.23941			
3.42874E-02	2.25305			
3.42874E-02	2.25593			
3.42876E-02	2.26857			
3.42878E-02	2.28517			
3.42882E-02	2.3116			
3.42885E-02	2.33995			
3.42888E-02	2.37031			
3.42891E-02	2.38973			
3.42892E-02	2.40359			
3.42896E-02	2.44285			
3.42900E-02	2.48989			
3.42904E-02	2.53998			
3.42908E-02	2.59307			
3.42908E-02	2.59928			
3.42912E-02	2.65183			
3.42917E-02	2.73134			
3.42923E-02	2.82232			
3.42930E-02	2.93664			
3.42932E-02	2.9842			
3.42942E-02	3.1582			
3.42953E-02	3.34727			
3.42961E-02	3.48345			
3.42965E-02	3.53903			
3.42968E-02	3.581			
3.42973E-02	3.64491			
3.42977E-02	3.69382			
3.42982E-02	3.74017			
3.42982E-02	3.74205			
3.42986E-02	3.77676			
3.42992E-02	3.80504			
3.42996E-02	3.82251			
3.42997E-02	3.8227			
3.43000E-02	3.82591			
3.43002E-02	3.82457			
3.43005E-02	3.81967			
3.43010E-02	3.8012			
3.43015E-02	3.77102			
3.43016E-02	3.76829			
3.43020E-02	3.7329			
3.43025E-02	3.68028			
3.43030E-02	3.62188			
3.43031E-02	3.60024			
3.43035E-02	3.55377			
3.43041E-02	3.46269			
3.43049E-02	3.33176			
3.43051E-02	3.28752			
3.43068E-02	2.98262			
3.43075E-02	2.8657			
3.43081E-02	2.77221			
3.43086E-02	2.6972			
3.43086E-02	2.69547			
3.43090E-02	2.64154			
3.43093E-02	2.58998			
3.43097E-02	2.54089			
3.43101E-02	2.49433			
3.43104E-02	2.46362			
3.43104E-02	2.45349			
3.43108E-02	2.41769			
3.43111E-02	2.38399			
3.43115E-02	2.35232			
3.43118E-02	2.32266			
3.43119E-02	2.31896			
3.43122E-02	2.29663			
3.43124E-02	2.28047			
3.43126E-02	2.26511			
3.43128E-02	2.25053			
3.43131E-02	2.23668			
3.43133E-02	2.22354			
3.43135E-02	2.21108			
3.43137E-02	2.20282			
3.43138E-02	2.19967			
3.43140E-02	2.18978			
3.43142E-02	2.18048			
3.43144E-02	2.17174			
3.43147E-02	2.16353			
3.43149E-02	2.15582			
3.43151E-02	2.14859			
3.43154E-02	2.1418			
3.43156E-02	2.13543			
3.43158E-02	2.12945			
3.43160E-02	2.12383			
3.43163E-02	2.11856			
3.43164E-02	2.11509			
3.43165E-02	2.1139			
3.43167E-02	2.11023			
3.43169E-02	2.10684			
3.43172E-02	2.10371			
3.43174E-02	2.1008			
3.43177E-02	2.09735			
3.43180E-02	2.09446			
3.43182E-02	2.09182			
3.43185E-02	2.08941			
3.43188E-02	2.08721			
3.43190E-02	2.08584			
3.43193E-02	2.08334			
3.43197E-02	2.08109			
3.43201E-02	2.07908			
3.43204E-02	2.07726			
3.43208E-02	2.0756			
3.43212E-02	2.07409			
3.43215E-02	2.07272			
3.43217E-02	2.07233			
3.43223E-02	2.07137			
3.43226E-02	2.07083			
3.43234E-02	2.06991			
3.43242E-02	2.0691			
3.43250E-02	2.06845			
3.43262E-02	2.06767			
3.43275E-02	2.06704			
3.43291E-02	2.06636			
3.43312E-02	2.06567			
3.43336E-02	2.065			
3.43373E-02	2.06417			
3.43414E-02	2.06344			
3.43462E-02	2.06272			
3.43526E-02	2.06189			
3.43606E-02	2.06099			
3.43739E-02	2.05966			
3.43824E-02	2.05888			
3.43914E-02	2.05873			
3.44205E-02	2.05837			
3.44324E-02	2.05826			
3.44859E-02	2.05979			
3.45571E-02	2.06191			
3.46832E-02	2.06572			
3.47036E-02	2.0676			
3.47752E-02	2.07423			
3.48074E-02	2.07731			
3.48269E-02	2.07926			
3.48294E-02	2.07953			
3.48366E-02	2.08172			
3.48468E-02	2.08494			
3.48545E-02	2.0875			
3.48596E-02	2.08933			
3.48611E-02	2.08993			
3.48634E-02	2.09267			
3.48660E-02	2.0958			
3.48683E-02	2.09871			
3.48703E-02	2.10138			
3.48724E-02	2.1042			
3.48732E-02	2.10539			
3.48739E-02	2.10771			
3.48755E-02	2.11285			
3.48766E-02	2.11685			
3.48769E-02	2.11787			
3.48778E-02	2.12347			
3.48785E-02	2.12853			
3.48793E-02	2.13374			
3.48799E-02	2.13769			
3.48801E-02	2.14015			
3.48806E-02	2.14721			
3.48812E-02	2.1544			
3.48818E-02	2.1626			
3.48821E-02	2.16597			
3.48824E-02	2.17109			
3.48829E-02	2.18151			
3.48834E-02	2.19213			
3.48837E-02	2.19972			
3.48839E-02	2.2043			
3.48844E-02	2.21981			
3.48849E-02	2.23561			
3.48853E-02	2.24688			
3.48854E-02	2.25346			
3.48859E-02	2.27516			
3.48864E-02	2.29664			
3.48868E-02	2.31446			
3.48869E-02	2.31964			
3.48874E-02	2.34811			
3.48879E-02	2.37699			
3.48881E-02	2.39009			
3.48884E-02	2.40963			
3.48888E-02	2.4454			
3.48892E-02	2.47494			
3.48893E-02	2.48268			
3.48898E-02	2.52224			
3.48904E-02	2.576			
3.48904E-02	2.57806			
3.48910E-02	2.64189			
3.48918E-02	2.71786			
3.48918E-02	2.72208			
3.48927E-02	2.8235			
3.48948E-02	3.05491			
3.48955E-02	3.13293			
3.48955E-02	3.13698			
3.48963E-02	3.21672			
3.48966E-02	3.24806			
3.48969E-02	3.27114			
3.48975E-02	3.31301			
3.48975E-02	3.31815			
3.48982E-02	3.35541			
3.48983E-02	3.36257			
3.48988E-02	3.38169			
3.48992E-02	3.39697			
3.48994E-02	3.40046			
3.49000E-02	3.40748			
3.49000E-02	3.40788			
3.49005E-02	3.40246			
3.49009E-02	3.39815			
3.49010E-02	3.39389			
3.49016E-02	3.37125			
3.49018E-02	3.36305			
3.49022E-02	3.34164			
3.49026E-02	3.31502			
3.49028E-02	3.3009			
3.49033E-02	3.2559			
3.49038E-02	3.22022			
3.49039E-02	3.20389			
3.49047E-02	3.12098			
3.49050E-02	3.09582			
3.49056E-02	3.03158			
3.49076E-02	2.80092			
3.49083E-02	2.71837			
3.49085E-02	2.70472			
3.49090E-02	2.65065			
3.49096E-02	2.59293			
3.49096E-02	2.5892			
3.49102E-02	2.53389			
3.49106E-02	2.50469			
3.49107E-02	2.49418			
3.49111E-02	2.45819			
3.49116E-02	2.42653			
3.49116E-02	2.42311			
3.49121E-02	2.39272			
3.49125E-02	2.3627			
3.49126E-02	2.3594			
3.49130E-02	2.33716			
3.49135E-02	2.31247			
3.49136E-02	2.30436			
3.49139E-02	2.2915			
3.49144E-02	2.27044			
3.49149E-02	2.24974			
3.49151E-02	2.24158			
3.49154E-02	2.23262			
3.49160E-02	2.21798			
3.49165E-02	2.2036			
3.49167E-02	2.19795			
3.49170E-02	2.19185			
3.49175E-02	2.18191			
3.49180E-02	2.17215			
3.49182E-02	2.16831			
3.49185E-02	2.16401			
3.49191E-02	2.15723			
3.49198E-02	2.14839			
3.49201E-02	2.14469			
3.49205E-02	2.1416			
3.49212E-02	2.13634			
3.49219E-02	2.13122			
3.49227E-02	2.12587			
3.49230E-02	2.12464			
3.49242E-02	2.11997			
3.49257E-02	2.11444			
3.49262E-02	2.1128			
3.49272E-02	2.11112			
3.49287E-02	2.10883			
3.49307E-02	2.10589			
3.49331E-02	2.10249			
3.49348E-02	2.10021			
3.49359E-02	2.09984			
3.49401E-02	2.09863			
3.49453E-02	2.09733			
3.49522E-02	2.09575			
3.49614E-02	2.09379			
3.49752E-02	2.0952			
3.49982E-02	2.09775			
3.50391E-02	2.10248			
3.50493E-02	2.10368			
3.50718E-02	2.10853			
3.51700E-02	2.12983			
3.52149E-02	2.13967			
3.52371E-02	2.1472			
3.52491E-02	2.15138			
3.52561E-02	2.15387			
3.52630E-02	2.15648			
3.52668E-02	2.15802			
3.52706E-02	2.1597			
3.52732E-02	2.16097			
3.52750E-02	2.16395			
3.52764E-02	2.16631			
3.52773E-02	2.16799			
3.52783E-02	2.16979			
3.52792E-02	2.17175			
3.52799E-02	2.17337			
3.52806E-02	2.17515			
3.52812E-02	2.17855			
3.52817E-02	2.18212			
3.52822E-02	2.18494			
3.52826E-02	2.1879			
3.52829E-02	2.18999			
3.52830E-02	2.19169			
3.52835E-02	2.19697			
3.52839E-02	2.20247			
3.52843E-02	2.20819			
3.52848E-02	2.21418			
3.52852E-02	2.22045			
3.52855E-02	2.22817			
3.52859E-02	2.2361			
3.52862E-02	2.24427			
3.52866E-02	2.25269			
3.52869E-02	2.26137			
3.52871E-02	2.26436			
3.52873E-02	2.27214			
3.52876E-02	2.2841			
3.52880E-02	2.29636			
3.52883E-02	2.30895			
3.52884E-02	2.31325			
3.52887E-02	2.32393			
3.52891E-02	2.34248			
3.52895E-02	2.366			
3.52900E-02	2.39019			
3.52902E-02	2.39847			
3.52905E-02	2.41785			
3.52910E-02	2.44754			
3.52915E-02	2.47781			
3.52922E-02	2.52696			
3.52931E-02	2.59375			
3.52950E-02	2.72852			
3.52955E-02	2.7703			
3.52962E-02	2.81448			
