E(MeV)	mcnp/Sm-148:1
4.24718E-04	36.547000
4.24777E-04	35.619900
4.24788E-04	35.452800
4.24867E-04	34.348400
4.24894E-04	33.965300
4.24953E-04	33.221600
4.25012E-04	32.484600
4.25039E-04	32.176100
4.25126E-04	31.215200
4.25169E-04	30.738500
4.25212E-04	30.315000
4.25298E-04	29.474700
4.25326E-04	29.209300
4.25385E-04	28.699200
4.25471E-04	27.956600
4.25475E-04	27.923100
4.25569E-04	27.195700
4.25624E-04	26.774600
4.25679E-04	26.400400
4.25789E-04	25.658100
4.25847E-04	25.263400
4.25898E-04	24.964100
4.26008E-04	24.324300
4.26071E-04	23.961100
4.26118E-04	23.720800
4.26228E-04	23.164000
4.26294E-04	22.828000
4.26338E-04	22.634800
4.26463E-04	22.076600
4.26518E-04	21.834000
4.26604E-04	21.493900
4.26745E-04	20.941500
4.26753E-04	20.911000
4.26887E-04	20.447100
4.26989E-04	20.094700
4.27028E-04	19.974600
4.27169E-04	19.545000
4.27302E-04	19.141600
4.27310E-04	19.120700
4.27451E-04	18.748000
4.27600E-04	18.356800
4.27616E-04	18.315800
4.27757E-04	17.991500
4.27914E-04	17.633200
4.27961E-04	17.526200
4.28071E-04	17.307400
4.28306E-04	16.841400
4.28338E-04	16.779600
4.28542E-04	16.427000
4.28714E-04	16.130600
4.28777E-04	16.035000
4.28997E-04	15.702400
4.29091E-04	15.560600
4.29216E-04	15.394500
4.29436E-04	15.105400
4.29593E-04	14.899900
4.29655E-04	14.826600
4.29875E-04	14.571100
4.29907E-04	14.534700
4.30095E-04	14.341700
4.30314E-04	14.117400
4.30534E-04	13.894000
4.30534E-04	13.894000
4.30816E-04	13.648300
4.31099E-04	13.403900
4.31161E-04	13.349700
4.31381E-04	13.185100
4.31664E-04	12.974300
4.31789E-04	12.881000
4.31946E-04	12.781500
4.32228E-04	12.603000
4.32511E-04	12.425100
4.32730E-04	12.287200
4.32793E-04	12.254100
4.33138E-04	12.072700
4.33483E-04	11.891800
4.33672E-04	11.793500
4.33828E-04	11.723600
4.34174E-04	11.570400
4.34519E-04	11.417700
4.34644E-04	11.362300
4.35036E-04	11.213600
4.35554E-04	11.018100
4.35680E-04	10.970900
4.36119E-04	10.829900
4.36684E-04	10.649300
4.37060E-04	10.529300
4.37248E-04	10.478600
4.37813E-04	10.327200
4.38378E-04	10.176200
4.38566E-04	10.126000
4.38943E-04	10.040000
4.39507E-04	9.911270
4.40072E-04	9.782860
4.40825E-04	9.637960
4.41578E-04	9.493450
4.42274E-04	9.360150
4.42331E-04	9.349280
4.42970E-04	9.246010
4.43667E-04	9.133770
4.44363E-04	9.021730
4.44712E-04	8.965680
4.45475E-04	8.856960
4.46339E-04	8.734000
4.46586E-04	8.702620
4.47742E-04	8.556130
4.48986E-04	8.398820
4.49480E-04	8.336420
4.50229E-04	8.252320
4.51420E-04	8.118950
4.52584E-04	7.988720
4.52972E-04	7.945360
4.53748E-04	7.867010
4.55203E-04	7.720310
4.56658E-04	7.573780
4.57628E-04	7.476180
4.59180E-04	7.320210
4.59568E-04	7.282400
4.61168E-04	7.126650
4.62769E-04	6.971060
4.63836E-04	6.867430
4.65388E-04	6.716830
4.66940E-04	6.566400
4.68492E-04	6.416140
4.68492E-04	6.416140
4.70044E-04	6.254770
4.71596E-04	6.093590
4.73148E-04	5.932630
4.73148E-04	5.932630
4.74700E-04	5.758510
4.76252E-04	5.584660
4.76252E-04	5.584660
4.77416E-04	5.443110
4.78580E-04	5.301770
4.79356E-04	5.207700
4.79744E-04	5.156400
4.80908E-04	5.002760
4.81684E-04	4.900540
4.82072E-04	4.844940
4.83236E-04	4.678470
4.84012E-04	4.567750
4.84400E-04	4.506980
4.85564E-04	4.325130
4.86340E-04	4.204190
4.87116E-04	4.072900
4.87892E-04	3.941910
4.88668E-04	3.801500
4.89444E-04	3.661470
4.90220E-04	3.510940
4.90996E-04	3.360890
4.91772E-04	3.200850
4.92160E-04	3.121150
4.92548E-04	3.036630
4.93324E-04	2.868310
4.93324E-04	2.868310
4.93906E-04	2.734860
4.94488E-04	2.601960
4.94488E-04	2.601960
4.95070E-04	2.461530
4.95652E-04	2.321790
4.96234E-04	2.174990
4.96767E-04	2.041240
4.96816E-04	2.028510
4.97398E-04	1.876770
4.97786E-04	1.776400
4.97980E-04	1.724320
4.98562E-04	1.569440
4.98950E-04	1.467060
4.98974E-04	1.460710
4.99338E-04	1.363920
4.99726E-04	1.261550
5.00114E-04	1.160170
5.00502E-04	1.059890
5.00599E-04	1.035130
5.00890E-04	0.963018
5.01181E-04	0.891976
5.01302E-04	0.863556
5.01605E-04	0.793866
5.01739E-04	0.764614
5.01909E-04	0.728177
5.02066E-04	0.695979
5.02151E-04	0.679026
5.02345E-04	0.642220
5.02393E-04	0.633514
5.02533E-04	0.609193
5.02685E-04	0.584324
5.02721E-04	0.578732
5.02836E-04	0.561645
5.02975E-04	0.542498
5.03012E-04	0.537898
5.03097E-04	0.527713
5.03194E-04	0.517027
5.03291E-04	0.507252
5.03376E-04	0.499494
5.03376E-04	0.499494
5.03451E-04	0.493853
5.03527E-04	0.488873
5.03582E-04	0.485715
5.03630E-04	0.483221
5.03679E-04	0.481031
5.03727E-04	0.479156
5.03739E-04	0.478763
5.03770E-04	0.478032
5.03824E-04	0.477093
5.03861E-04	0.476710
5.03897E-04	0.476525
5.03942E-04	0.476582
5.03973E-04	0.476803
5.04003E-04	0.477172
5.04018E-04	0.477440
5.04039E-04	0.478004
5.04071E-04	0.479033
5.04103E-04	0.480238
5.04130E-04	0.481413
5.04158E-04	0.482721
5.04176E-04	0.483669
5.04206E-04	0.485385
5.04229E-04	0.486786
5.04258E-04	0.488703
5.04279E-04	0.490219
5.04306E-04	0.492300
5.04330E-04	0.494275
5.04341E-04	0.495193
5.04356E-04	0.496663
5.04376E-04	0.498666
5.04393E-04	0.500425
5.04415E-04	0.502920
5.04440E-04	0.505793
5.04463E-04	0.508525
5.04488E-04	0.511663
5.04508E-04	0.514235
5.04534E-04	0.517734
5.04558E-04	0.521169
5.04581E-04	0.524516
5.04606E-04	0.528460
5.04625E-04	0.531342
5.04637E-04	0.533328
5.04649E-04	0.535437
5.04673E-04	0.539805
5.04696E-04	0.544038
5.04718E-04	0.548404
5.04743E-04	0.553212
5.04770E-04	0.558810
5.04797E-04	0.564611
5.04828E-04	0.571300
5.04859E-04	0.578604
5.04879E-04	0.583307
5.04891E-04	0.586318
5.04928E-04	0.595718
5.04964E-04	0.605518
5.05003E-04	0.616600
5.05034E-04	0.625460
5.05064E-04	0.634619
5.05085E-04	0.641244
5.05094E-04	0.644187
5.05128E-04	0.655334
5.05164E-04	0.667935
5.05200E-04	0.681004
5.05237E-04	0.694555
5.05279E-04	0.710987
5.05328E-04	0.730613
5.05352E-04	0.740891
5.05376E-04	0.751519
5.05425E-04	0.773735
5.05479E-04	0.799918
5.05525E-04	0.822732
5.05570E-04	0.846480
5.05619E-04	0.873015
5.05631E-04	0.879838
5.05692E-04	0.915740
5.05752E-04	0.953503
5.05813E-04	0.993206
5.05861E-04	1.026590
5.05873E-04	1.035140
5.05934E-04	1.080000
5.06007E-04	1.136750
5.06080E-04	1.196830
5.06104E-04	1.218030
5.06152E-04	1.261360
5.06225E-04	1.330040
5.06289E-04	1.393330
5.06346E-04	1.453400
5.06352E-04	1.459860
5.06416E-04	1.530930
5.06480E-04	1.605410
5.06565E-04	1.710300
5.06589E-04	1.742060
5.06637E-04	1.806820
5.06710E-04	1.909190
5.06783E-04	2.017090
5.06831E-04	2.092920
5.06855E-04	2.131480
5.06928E-04	2.253330
5.07007E-04	2.392690
5.07031E-04	2.438120
5.07089E-04	2.547750
5.07171E-04	2.712860
5.07253E-04	2.887900
5.07268E-04	2.922270
5.07334E-04	3.075580
5.07419E-04	3.282610
5.07425E-04	3.298360
5.07510E-04	3.521700
5.07601E-04	3.777020
5.07641E-04	3.896950
5.07692E-04	4.051600
5.07783E-04	4.346360
5.07816E-04	4.459690
5.07874E-04	4.663530
5.07965E-04	5.003680
5.07990E-04	5.105470
5.08056E-04	5.370240
5.08147E-04	5.763310
5.08165E-04	5.847410
5.08238E-04	6.187630
5.08329E-04	6.642680
5.08340E-04	6.701170
5.08420E-04	7.134880
5.08511E-04	7.662890
5.08514E-04	7.685530
5.08601E-04	8.234460
5.08649E-04	8.553490
5.08692E-04	8.850590
5.08783E-04	9.515070
5.08783E-04	9.515070
5.08873E-04	10.225500
5.08918E-04	10.606800
5.08960E-04	10.970700
5.09048E-04	11.774100
5.09053E-04	11.822100
5.09135E-04	12.644600
5.09187E-04	13.203900
5.09222E-04	13.584600
5.09310E-04	14.602000
5.09329E-04	14.845700
5.09397E-04	15.706800
5.09475E-04	16.768700
5.09484E-04	16.902800
5.09572E-04	18.206100
5.09620E-04	18.989400
5.09659E-04	19.621300
5.09717E-04	20.648100
5.09746E-04	21.165000
5.09814E-04	22.473400
5.09833E-04	22.849900
5.09911E-04	24.486100
5.09921E-04	24.692000
5.10008E-04	26.709600
5.10095E-04	28.924600
5.10183E-04	31.360400
5.10183E-04	31.360400
5.10270E-04	34.045000
5.10270E-04	34.045000
5.10357E-04	37.010500
5.10357E-04	37.010600
5.10415E-04	39.164600
5.10445E-04	40.313800
5.10474E-04	41.470700
5.10532E-04	43.942200
5.10532E-04	43.942200
5.10590E-04	46.603900
5.10619E-04	48.029200
5.10648E-04	49.464700
5.10706E-04	52.543300
5.10779E-04	56.745000
5.10794E-04	57.666300
5.10852E-04	61.378000
5.10881E-04	63.417800
5.10925E-04	66.500700
5.10968E-04	69.898300
5.10997E-04	72.181300
5.11046E-04	76.315000
5.11056E-04	77.200300
5.11094E-04	80.764600
5.11114E-04	82.700100
5.11160E-04	87.321600
5.11172E-04	88.661900
5.11225E-04	94.599000
5.11252E-04	97.824700
5.11269E-04	99.890900
5.11305E-04	104.632000
5.11313E-04	105.585000
5.11356E-04	111.719000
5.11359E-04	112.085000
5.11400E-04	118.342000
5.11412E-04	120.322000
5.11444E-04	125.500000
5.11465E-04	129.358000
5.11485E-04	132.893000
5.11519E-04	139.294000
5.11527E-04	140.881000
5.11569E-04	149.533000
5.11572E-04	150.293000
5.11610E-04	158.925000
5.11621E-04	161.407000
5.11652E-04	169.131000
5.11664E-04	172.351000
5.11694E-04	180.247000
5.11708E-04	184.323000
5.11736E-04	192.376000
5.11752E-04	197.447000
5.11777E-04	205.634000
5.11795E-04	211.830000
5.11814E-04	218.396000
5.11839E-04	227.670000
5.11851E-04	232.241000
5.11883E-04	245.093000
5.11888E-04	247.281000
5.11925E-04	263.640000
5.11926E-04	264.340000
5.11962E-04	281.462000
5.11967E-04	284.516000
5.11998E-04	300.884000
5.12006E-04	305.327000
5.12035E-04	322.068000
5.12045E-04	328.130000
5.12072E-04	345.186000
5.12084E-04	353.077000
5.12103E-04	366.293000
5.12123E-04	380.469000
5.12134E-04	389.017000
5.12161E-04	410.408000
5.12165E-04	413.479000
5.12196E-04	439.824000
5.12200E-04	443.355000
5.12227E-04	468.188000
5.12239E-04	479.593000
5.12258E-04	498.689000
5.12276E-04	517.094000
5.12289E-04	531.471000
5.12311E-04	555.645000
5.12320E-04	566.677000
5.12346E-04	597.665000
5.12361E-04	616.811000
5.12381E-04	642.878000
5.12402E-04	671.664000
5.12416E-04	691.568000
5.12443E-04	731.526000
5.12450E-04	743.895000
5.12483E-04	796.654000
5.12485E-04	800.006000
5.12520E-04	860.541000
5.12524E-04	867.294000
5.12565E-04	943.565000
5.12606E-04	1025.600000
5.12646E-04	1113.430000
5.12660E-04	1144.510000
5.12687E-04	1206.870000
5.12701E-04	1240.060000
5.12741E-04	1339.930000
5.12755E-04	1375.370000
5.12798E-04	1487.100000
5.12825E-04	1562.150000
5.12862E-04	1664.290000
5.12918E-04	1827.750000
5.12968E-04	1974.380000
5.13058E-04	2234.360000
5.13097E-04	2347.040000
5.13127E-04	2431.130000
5.13174E-04	2556.660000
5.13194E-04	2606.460000
5.13232E-04	2698.420000
5.13239E-04	2712.830000
5.13284E-04	2806.950000
5.13296E-04	2833.350000
5.13325E-04	2884.740000
5.13341E-04	2911.830000
5.13384E-04	2973.310000
5.13386E-04	2976.060000
5.13422E-04	3016.200000
5.13430E-04	3024.510000
5.13461E-04	3045.790000
5.13484E-04	3060.820000
5.13500E-04	3064.820000
5.13534E-04	3072.530000
5.13543E-04	3070.740000
5.13589E-04	3060.160000
5.13595E-04	3056.260000
5.13645E-04	3021.970000
5.13647E-04	3018.850000
5.13689E-04	2973.200000
5.13696E-04	2963.450000
5.13742E-04	2897.160000
5.13744E-04	2891.970000
5.13793E-04	2804.650000
5.13794E-04	2802.880000
5.13846E-04	2692.870000
5.13865E-04	2649.210000
5.13919E-04	2519.760000
5.13935E-04	2479.100000
5.14012E-04	2275.040000
5.14074E-04	2105.820000
5.14167E-04	1852.050000
5.14195E-04	1778.240000
5.14241E-04	1658.430000
5.14276E-04	1568.870000
5.14295E-04	1522.220000
5.14338E-04	1419.970000
5.14350E-04	1393.740000
5.14385E-04	1315.390000
5.14404E-04	1274.410000
5.14431E-04	1217.260000
5.14447E-04	1186.710000
5.14478E-04	1125.850000
5.14493E-04	1097.530000
5.14524E-04	1041.150000
5.14540E-04	1014.870000
5.14563E-04	975.627000
5.14586E-04	938.929000
5.14602E-04	914.579000
5.14633E-04	869.150000
5.14641E-04	857.847000
5.14680E-04	805.248000
5.14680E-04	805.247000
5.14718E-04	756.595000
5.14718E-04	756.595000
5.14757E-04	711.645000
5.14796E-04	670.162000
5.14796E-04	670.162000
5.14835E-04	631.911000
5.14835E-04	631.910000
5.14874E-04	596.988000
5.14883E-04	588.294000
5.14912E-04	564.621000
5.14932E-04	548.905000
5.14951E-04	534.635000
5.14980E-04	513.321000
5.14990E-04	506.866000
5.15029E-04	481.161000
5.15037E-04	476.483000
5.15077E-04	452.051000
5.15083E-04	448.871000
5.15126E-04	425.665000
5.15130E-04	423.739000
5.15174E-04	401.701000
5.15176E-04	400.824000
5.15223E-04	379.892000
5.15223E-04	379.892000
5.15269E-04	360.811000
5.15272E-04	359.623000
5.15316E-04	343.292000
5.15322E-04	341.124000
5.15362E-04	327.361000
5.15388E-04	318.878000
5.15421E-04	308.925000
5.15454E-04	299.020000
5.15479E-04	292.195000
5.15520E-04	281.221000
5.15537E-04	276.965000
5.15586E-04	265.197000
5.15595E-04	263.060000
5.15651E-04	250.714000
5.15653E-04	250.326000
5.15712E-04	238.732000
5.15717E-04	237.577000
5.15770E-04	228.134000
5.15794E-04	223.779000
5.15828E-04	218.293000
5.15881E-04	209.707000
5.15896E-04	207.605000
5.15964E-04	197.835000
5.15969E-04	197.139000
5.16032E-04	188.988000
5.16056E-04	185.864000
5.16100E-04	180.770000
5.16143E-04	175.694000
5.16167E-04	173.129000
5.16231E-04	166.484000
5.16235E-04	166.018000
5.16303E-04	159.507000
5.16318E-04	158.116000
5.16371E-04	153.444000
5.16405E-04	150.482000
5.16458E-04	146.215000
5.16497E-04	143.123000
5.16546E-04	139.585000
5.16594E-04	136.059000
5.16633E-04	133.474000
5.16691E-04	129.611000
5.16720E-04	127.871000
5.16808E-04	122.667000
5.16837E-04	120.939000
5.16895E-04	117.871000
5.16982E-04	113.286000
5.16982E-04	113.286000
5.17070E-04	109.207000
5.17128E-04	106.498000
5.17186E-04	104.084000
5.17293E-04	99.676200
5.17302E-04	99.316300
5.17419E-04	95.013500
5.17429E-04	94.656100
5.17535E-04	91.073800
5.17564E-04	90.100000
5.17652E-04	87.428100
5.17700E-04	85.948500
5.17768E-04	84.085800
5.17884E-04	80.902700
5.17904E-04	80.373700
5.18001E-04	78.032600
5.18107E-04	75.465600
5.18141E-04	74.738100
5.18282E-04	71.734600
5.18311E-04	71.115200
5.18423E-04	68.986500
5.18510E-04	67.325700
5.18563E-04	66.410300
5.18704E-04	64.004300
5.18709E-04	63.921500
5.18845E-04	61.823200
5.18908E-04	60.851600
5.18985E-04	59.763700
5.19107E-04	58.068600
5.19126E-04	57.826100
5.19296E-04	55.710900
5.19405E-04	54.355100
5.19466E-04	53.692600
5.19635E-04	51.843200
5.19703E-04	51.105300
5.19805E-04	50.129600
5.19975E-04	48.507800
5.20023E-04	48.045500
5.20145E-04	47.009700
5.20266E-04	45.977000
5.20399E-04	44.960600
5.20593E-04	43.486900
5.20630E-04	43.211300
5.20811E-04	41.998000
5.20993E-04	40.788100
5.21030E-04	40.573500
5.21248E-04	39.289700
5.21357E-04	38.649300
5.21466E-04	38.078000
5.21684E-04	36.938200
5.21721E-04	36.748700
5.21903E-04	35.898400
5.22084E-04	35.050500
5.22230E-04	34.448600
5.22497E-04	33.348300
5.22570E-04	33.048900
5.22763E-04	32.347600
5.23030E-04	31.385600
5.23055E-04	31.298300
5.23297E-04	30.526300
5.23539E-04	29.755900
5.23564E-04	29.687000
5.23831E-04	28.931100
5.23988E-04	28.485500
5.24231E-04	27.877000
5.24534E-04	27.118300
5.24606E-04	26.936600
5.24873E-04	26.351200
5.25213E-04	25.607900
5.25225E-04	25.581400
5.25552E-04	24.948700
5.25843E-04	24.387300
5.25892E-04	24.304000
5.26231E-04	23.721800
5.26462E-04	23.327600
5.26741E-04	22.899800
5.27080E-04	22.380000
5.27468E-04	21.851800
5.27856E-04	21.324500
5.28244E-04	20.858100
5.28632E-04	20.392600
5.28826E-04	20.184800
5.29408E-04	19.562700
5.29990E-04	19.018000
5.30572E-04	18.474300
5.31154E-04	18.004900
5.31736E-04	17.536200
5.32318E-04	17.126100
5.32900E-04	16.716700
5.33506E-04	16.341400
5.34161E-04	15.936800
5.34816E-04	15.576900
5.35470E-04	15.217600
5.36125E-04	14.895100
5.36780E-04	14.573100
5.37556E-04	14.228600
5.38332E-04	13.884600
5.39108E-04	13.576600
5.39884E-04	13.269200
5.40660E-04	12.962200
5.41436E-04	12.684400
5.42212E-04	12.407200
5.42988E-04	12.130500
5.43570E-04	11.923400
5.44152E-04	11.716600
5.44540E-04	11.579000
5.44734E-04	11.509400
5.45316E-04	11.301100
5.45898E-04	11.093200
5.46480E-04	10.886100
5.46868E-04	10.748300
5.47256E-04	10.596900
5.47644E-04	10.445800
5.48032E-04	10.295300
5.48420E-04	10.145300
5.48808E-04	9.975120
5.49099E-04	9.847970
5.49417E-04	9.709410
5.49639E-04	9.613570
5.49750E-04	9.558140
5.50082E-04	9.392780
5.50304E-04	9.283150
5.50525E-04	9.174070
5.50747E-04	9.047870
5.50968E-04	8.922400
5.51219E-04	8.781090
5.51303E-04	8.734400
5.51470E-04	8.626700
5.51638E-04	8.519810
5.51805E-04	8.413660
5.51973E-04	8.293370
5.52141E-04	8.174020
5.52308E-04	8.055770
5.52509E-04	7.892110
5.52643E-04	7.784160
5.52777E-04	7.677270
5.52810E-04	7.650850
5.52911E-04	7.559090
5.53045E-04	7.438090
5.53145E-04	7.348490
5.53179E-04	7.314440
5.53313E-04	7.179990
5.53430E-04	7.063970
5.53481E-04	7.015110
5.53581E-04	6.903690
5.53682E-04	6.794110
5.53748E-04	6.722180
5.53782E-04	6.682000
5.53883E-04	6.563350
5.53950E-04	6.485690
5.53983E-04	6.442660
5.54083E-04	6.316020
5.54150E-04	6.233460
5.54184E-04	6.187370
5.54268E-04	6.074590
5.54351E-04	5.964300
5.54435E-04	5.843760
5.54519E-04	5.726420
5.54536E-04	5.703690
5.54603E-04	5.602040
5.54687E-04	5.479180
5.54703E-04	5.455580
5.54770E-04	5.349980
5.54854E-04	5.223640
5.54871E-04	5.199560
5.54921E-04	5.118440
5.54988E-04	5.015140
5.55038E-04	4.941890
5.55055E-04	4.914840
5.55122E-04	4.813210
5.55181E-04	4.731040
5.55189E-04	4.718530
5.55239E-04	4.649470
5.55290E-04	4.586410
5.55340E-04	4.530360
5.55390E-04	4.482600
5.55440E-04	4.444780
5.55444E-04	4.442490
5.55478E-04	4.429940
5.55503E-04	4.425790
5.55516E-04	4.426700
5.55553E-04	4.438710
5.55562E-04	4.443810
5.55591E-04	4.471720
5.55608E-04	4.493470
5.55629E-04	4.528540
5.55641E-04	4.554770
5.55666E-04	4.617850
5.55675E-04	4.642260
5.55692E-04	4.698840
5.55700E-04	4.730250
5.55717E-04	4.799690
5.55717E-04	4.799690
5.55742E-04	4.926030
5.55742E-04	4.926040
5.55767E-04	5.080590
5.55767E-04	5.080600
5.55792E-04	5.267880
5.55792E-04	5.267890
5.55809E-04	5.416040
5.55820E-04	5.525530
5.55825E-04	5.579470
5.55842E-04	5.764410
5.55849E-04	5.838900
5.55859E-04	5.972630
5.55875E-04	6.186990
5.55877E-04	6.217520
5.55890E-04	6.427710
5.55896E-04	6.513910
5.55906E-04	6.694340
5.55914E-04	6.848060
5.55922E-04	6.988720
5.55933E-04	7.223890
5.55938E-04	7.313260
5.55952E-04	7.645660
5.55953E-04	7.670460
5.55969E-04	8.065340
5.55971E-04	8.121310
5.55985E-04	8.500110
5.55990E-04	8.654890
5.56000E-04	8.976940
5.56009E-04	9.250320
5.56016E-04	9.499080
5.56028E-04	9.912680
5.56031E-04	10.029900
5.56043E-04	10.522800
5.56046E-04	10.651900
5.56056E-04	11.053700
5.56065E-04	11.474300
5.56068E-04	11.619700
5.56081E-04	12.228100
5.56084E-04	12.387200
5.56094E-04	12.883200
5.56106E-04	13.574600
5.56106E-04	13.574600
5.56119E-04	14.324600
5.56125E-04	14.716400
5.56131E-04	15.121700
5.56144E-04	15.967800
5.56144E-04	15.967800
5.56156E-04	16.880500
5.56163E-04	17.358500
5.56171E-04	18.016400
5.56181E-04	18.881600
5.56187E-04	19.328100
5.56200E-04	20.550100
5.56202E-04	20.744000
5.56218E-04	22.273900
5.56219E-04	22.381100
5.56234E-04	23.928200
5.56238E-04	24.393700
5.56251E-04	25.830700
5.56257E-04	26.582800
5.56263E-04	27.356500
5.56276E-04	28.980400
5.56282E-04	29.815200
5.56295E-04	31.579100
5.56300E-04	32.334000
5.56312E-04	34.236800
5.56315E-04	34.724500
5.56330E-04	37.106600
5.56331E-04	37.280900
5.56348E-04	40.215500
5.56351E-04	40.778900
5.56366E-04	43.558000
5.56371E-04	44.575400
5.56386E-04	47.564400
5.56387E-04	47.783100
5.56403E-04	51.440200
5.56405E-04	51.918300
5.56420E-04	55.345200
5.56426E-04	56.878800
5.56437E-04	59.497200
5.56447E-04	62.240800
5.56457E-04	64.905900
5.56466E-04	67.414900
5.56479E-04	71.034200
5.56487E-04	73.574300
5.56501E-04	77.792400
5.56508E-04	80.186100
5.56525E-04	85.785800
5.56534E-04	89.016000
5.56544E-04	92.618700
5.56555E-04	96.682200
5.56563E-04	99.708200
5.56576E-04	104.843000
5.56583E-04	107.549000
5.56603E-04	116.002000
5.56604E-04	116.722000
5.56630E-04	128.003000
5.56655E-04	140.068000
5.56663E-04	144.275000
5.56683E-04	154.600000
5.56696E-04	161.804000
5.56713E-04	170.993000
5.56730E-04	180.585000
5.56743E-04	188.395000
5.56763E-04	200.612000
5.56779E-04	209.945000
5.56814E-04	232.598000
5.56814E-04	232.598000
5.56851E-04	257.571000
5.56864E-04	266.963000
5.56904E-04	295.467000
5.57015E-04	376.168000
5.57052E-04	402.747000
5.57061E-04	409.526000
5.57105E-04	439.718000
5.57120E-04	449.465000
5.57148E-04	467.216000
5.57164E-04	477.042000
5.57188E-04	490.817000
5.57204E-04	499.661000
5.57223E-04	509.174000
5.57239E-04	516.952000
5.57262E-04	526.757000
5.57285E-04	536.014000
5.57293E-04	538.779000
5.57324E-04	548.569000
5.57333E-04	550.963000
5.57363E-04	557.529000
5.57377E-04	559.696000
5.57400E-04	562.684000
5.57405E-04	563.171000
5.57436E-04	564.190000
5.57444E-04	564.233000
5.57449E-04	564.061000
5.57470E-04	562.688000
5.57480E-04	561.710000
5.57502E-04	558.523000
5.57515E-04	556.199000
5.57537E-04	551.090000
5.57558E-04	545.424000
5.57577E-04	539.281000
5.57596E-04	532.691000
5.57612E-04	526.143000
5.57636E-04	515.815000
5.57652E-04	508.005000
5.57686E-04	490.704000
5.57699E-04	483.447000
5.57728E-04	467.087000
5.57758E-04	448.202000
5.57777E-04	436.446000
5.57825E-04	404.546000
5.57852E-04	386.730000
5.57941E-04	326.434000
5.57986E-04	296.124000
5.57986E-04	296.123000
5.58026E-04	270.372000
5.58036E-04	264.042000
5.58067E-04	245.727000
5.58083E-04	236.230000
5.58097E-04	228.070000
5.58120E-04	214.856000
5.58127E-04	211.240000
5.58157E-04	195.274000
5.58158E-04	194.839000
5.58189E-04	179.339000
5.58196E-04	176.301000
5.58214E-04	168.061000
5.58233E-04	159.221000
5.58238E-04	157.273000
5.58262E-04	147.206000
5.58271E-04	143.633000
5.58286E-04	137.691000
5.58299E-04	132.895000
5.58311E-04	128.792000
5.58328E-04	122.953000
5.58335E-04	120.466000
5.58356E-04	113.781000
5.58359E-04	112.697000
5.58379E-04	106.892000
5.58384E-04	105.362000
5.58401E-04	100.755000
5.58412E-04	97.655900
5.58423E-04	95.009300
5.58441E-04	90.610700
5.58445E-04	89.640200
5.58467E-04	84.662800
5.58469E-04	84.199200
5.58489E-04	80.084000
5.58497E-04	78.390700
5.58511E-04	75.822700
5.58525E-04	73.122300
5.58533E-04	71.863900
5.58554E-04	68.355000
5.58555E-04	68.191800
5.58577E-04	64.850700
5.58583E-04	63.918400
5.58599E-04	61.766000
5.58614E-04	59.659700
5.58615E-04	59.530500
5.58634E-04	57.250500
5.58646E-04	55.886000
5.58653E-04	55.087800
5.58672E-04	53.078900
5.58677E-04	52.532100
5.58691E-04	51.227100
5.58709E-04	49.556200
5.58710E-04	49.465900
5.58729E-04	47.875500
5.58740E-04	46.923300
5.58747E-04	46.367000
5.58766E-04	44.966300
5.58771E-04	44.584800
5.58785E-04	43.674700
5.58803E-04	42.508400
5.58804E-04	42.446100
5.58823E-04	41.349100
5.58842E-04	40.273400
5.58845E-04	40.097300
5.58860E-04	39.310600
5.58879E-04	38.384300
5.58887E-04	38.030500
5.58898E-04	37.533300
5.58919E-04	36.646600
5.58931E-04	36.168500
5.58942E-04	35.741700
5.58965E-04	34.905900
5.58977E-04	34.496100
5.58988E-04	34.129500
5.59011E-04	33.410700
5.59023E-04	33.057700
5.59034E-04	32.740200
5.59057E-04	32.116600
5.59069E-04	31.809900
5.59080E-04	31.538700
5.59115E-04	30.741900
5.59138E-04	30.222200
5.59149E-04	29.995600
5.59184E-04	29.330400
5.59207E-04	28.895200
5.59218E-04	28.703000
5.59253E-04	28.136900
5.59276E-04	27.765800
5.59291E-04	27.557000
5.59335E-04	26.942000
5.59360E-04	26.596500
5.59379E-04	26.367100
5.59423E-04	25.840500
5.59443E-04	25.593200
5.59467E-04	25.355600
5.59510E-04	24.908000
5.59569E-04	24.319600
5.59569E-04	24.319600
5.59628E-04	23.818400
5.59686E-04	23.324000
5.59695E-04	23.254200
5.59745E-04	22.879600
5.59778E-04	22.632600
5.59802E-04	22.482000
5.59858E-04	22.116300
5.59933E-04	21.634400
5.59946E-04	21.555000
5.60009E-04	21.212900
5.60084E-04	20.807300
5.60114E-04	20.651100
5.60160E-04	20.436900
5.60235E-04	20.090100
5.60281E-04	19.880100
5.60310E-04	19.762200
5.60398E-04	19.412000
5.60449E-04	19.214000
5.60499E-04	19.037700
5.60599E-04	18.689000
5.60616E-04	18.631400
5.60700E-04	18.380900
5.60800E-04	18.083100
5.60884E-04	17.837100
5.60901E-04	17.795000
5.61001E-04	17.545000
5.61102E-04	17.296800
5.61152E-04	17.173600
5.61211E-04	17.049200
5.61328E-04	16.802200
5.61420E-04	16.609600
5.61445E-04	16.563600
5.61562E-04	16.350300
5.61680E-04	16.138400
5.61688E-04	16.123400
5.61797E-04	15.952700
5.61973E-04	15.679000
5.62023E-04	15.601400
5.62090E-04	15.514000
5.62257E-04	15.297100
5.62425E-04	15.081700
