E(MeV)	Sr-87
1.31393E-02	8.50370E+00
1.31399E-02	8.43688E+00
1.31406E-02	8.36942E+00
1.31414E-02	8.28859E+00
1.31423E-02	8.20786E+00
1.31431E-02	8.14007E+00
1.31439E-02	8.07236E+00
1.31448E-02	8.01626E+00
1.31456E-02	7.96022E+00
1.31465E-02	7.90423E+00
1.31473E-02	7.84830E+00
1.31477E-02	7.83005E+00
1.31487E-02	7.77538E+00
1.31498E-02	7.72076E+00
1.31508E-02	7.66618E+00
1.31515E-02	7.62983E+00
1.31522E-02	7.60098E+00
1.31536E-02	7.54332E+00
1.31550E-02	7.48573E+00
1.31557E-02	7.45695E+00
1.31564E-02	7.43359E+00
1.31578E-02	7.38690E+00
1.31596E-02	7.32859E+00
1.31606E-02	7.29363E+00
1.31612E-02	7.27946E+00
1.31627E-02	7.23697E+00
1.31648E-02	7.18036E+00
1.31669E-02	7.12379E+00
1.31690E-02	7.07795E+00
1.31711E-02	7.03214E+00
1.31733E-02	6.98636E+00
1.31754E-02	6.94061E+00
1.31782E-02	6.89144E+00
1.31810E-02	6.84232E+00
1.31838E-02	6.79322E+00
1.31866E-02	6.74415E+00
1.31890E-02	6.70246E+00
1.31905E-02	6.67551E+00
1.31914E-02	6.66208E+00
1.31937E-02	6.62409E+00
1.31961E-02	6.58611E+00
1.31985E-02	6.54815E+00
1.32009E-02	6.51022E+00
1.32033E-02	6.47230E+00
1.32057E-02	6.43441E+00
1.32080E-02	6.39776E+00
1.32103E-02	6.36114E+00
1.32126E-02	6.32454E+00
1.32149E-02	6.28799E+00
1.32172E-02	6.25146E+00
1.32174E-02	6.24782E+00
1.32195E-02	6.20930E+00
1.32212E-02	6.17723E+00
1.32230E-02	6.14519E+00
1.32249E-02	6.11000E+00
1.32262E-02	6.08550E+00
1.32264E-02	6.08173E+00
1.32279E-02	6.04910E+00
1.32294E-02	6.01652E+00
1.32309E-02	5.98397E+00
1.32324E-02	5.95149E+00
1.32329E-02	5.94027E+00
1.32339E-02	5.91420E+00
1.32354E-02	5.87441E+00
1.32367E-02	5.84080E+00
1.32377E-02	5.81336E+00
1.32387E-02	5.78596E+00
1.32398E-02	5.75863E+00
1.32408E-02	5.72482E+00
1.32419E-02	5.69070E+00
1.32429E-02	5.65666E+00
1.32439E-02	5.62273E+00
1.32444E-02	5.60581E+00
1.32449E-02	5.58979E+00
1.32457E-02	5.55782E+00
1.32465E-02	5.52594E+00
1.32473E-02	5.49416E+00
1.32479E-02	5.46928E+00
1.32481E-02	5.46090E+00
1.32489E-02	5.42195E+00
1.32497E-02	5.38314E+00
1.32505E-02	5.34450E+00
1.32512E-02	5.31152E+00
1.32516E-02	5.29236E+00
1.32518E-02	5.28220E+00
1.32524E-02	5.24843E+00
1.32529E-02	5.21480E+00
1.32535E-02	5.18133E+00
1.32541E-02	5.14803E+00
1.32547E-02	5.10855E+00
1.32552E-02	5.06860E+00
1.32558E-02	5.03286E+00
1.32562E-02	5.00129E+00
1.32565E-02	4.98561E+00
1.32567E-02	4.96684E+00
1.32571E-02	4.92954E+00
1.32576E-02	4.89251E+00
1.32581E-02	4.85579E+00
1.32582E-02	4.84670E+00
1.32585E-02	4.81478E+00
1.32590E-02	4.77263E+00
1.32594E-02	4.73513E+00
1.32597E-02	4.70834E+00
1.32598E-02	4.70109E+00
1.32601E-02	4.66279E+00
1.32605E-02	4.62497E+00
1.32609E-02	4.58772E+00
1.32613E-02	4.55114E+00
1.32615E-02	4.52422E+00
1.32616E-02	4.51762E+00
1.32618E-02	4.49668E+00
1.32621E-02	4.46934E+00
1.32623E-02	4.44599E+00
1.32626E-02	4.42485E+00
1.32628E-02	4.40432E+00
1.32630E-02	4.38446E+00
1.32632E-02	4.36538E+00
1.32635E-02	4.34721E+00
1.32637E-02	4.33484E+00
1.32639E-02	4.32552E+00
1.32641E-02	4.31756E+00
1.32642E-02	4.31658E+00
1.32644E-02	4.31896E+00
1.32645E-02	4.32181E+00
1.32646E-02	4.32552E+00
1.32647E-02	4.32834E+00
1.32648E-02	4.33632E+00
1.32649E-02	4.34296E+00
1.32650E-02	4.36430E+00
1.32652E-02	4.38725E+00
1.32653E-02	4.39219E+00
1.32654E-02	4.42282E+00
1.32656E-02	4.46308E+00
1.32657E-02	4.51832E+00
1.32659E-02	4.57915E+00
1.32661E-02	4.65595E+00
1.32662E-02	4.70016E+00
1.32663E-02	4.74636E+00
1.32664E-02	4.83481E+00
1.32666E-02	4.94979E+00
1.32667E-02	5.05947E+00
1.32669E-02	5.20068E+00
1.32671E-02	5.41607E+00
1.32673E-02	5.63860E+00
1.32674E-02	5.88778E+00
1.32675E-02	5.97082E+00
1.32676E-02	6.17146E+00
1.32677E-02	6.24594E+00
1.32678E-02	6.49074E+00
1.32680E-02	6.82536E+00
1.32681E-02	7.17032E+00
1.32682E-02	7.27209E+00
1.32683E-02	7.54785E+00
1.32684E-02	7.68753E+00
1.32685E-02	7.95943E+00
1.32686E-02	8.40633E+00
1.32687E-02	8.64010E+00
1.32689E-02	9.14253E+00
1.32691E-02	9.84298E+00
1.32693E-02	1.05432E+01
1.32694E-02	1.09403E+01
1.32695E-02	1.14302E+01
1.32696E-02	1.20369E+01
1.32697E-02	1.24635E+01
1.32699E-02	1.32320E+01
1.32700E-02	1.35786E+01
1.32702E-02	1.45960E+01
1.32705E-02	1.62564E+01
1.32706E-02	1.70866E+01
1.32708E-02	1.78154E+01
1.32711E-02	1.99972E+01
1.32714E-02	2.14686E+01
1.32717E-02	2.37193E+01
1.32721E-02	2.59476E+01
1.32723E-02	2.72676E+01
1.32724E-02	2.75796E+01
1.32727E-02	2.91144E+01
1.32729E-02	3.05241E+01
1.32730E-02	3.09786E+01
1.32732E-02	3.17983E+01
1.32733E-02	3.22793E+01
1.32734E-02	3.25609E+01
1.32736E-02	3.33156E+01
1.32739E-02	3.41569E+01
1.32740E-02	3.44117E+01
1.32742E-02	3.48201E+01
1.32745E-02	3.52312E+01
1.32748E-02	3.53844E+01
1.32749E-02	3.53598E+01
1.32751E-02	3.52664E+01
1.32752E-02	3.51439E+01
1.32753E-02	3.49521E+01
1.32755E-02	3.47191E+01
1.32756E-02	3.44362E+01
1.32758E-02	3.41011E+01
1.32759E-02	3.37469E+01
1.32760E-02	3.35918E+01
1.32762E-02	3.28597E+01
1.32763E-02	3.23638E+01
1.32765E-02	3.14957E+01
1.32767E-02	3.09112E+01
1.32771E-02	2.92943E+01
1.32776E-02	2.68168E+01
1.32777E-02	2.65149E+01
1.32780E-02	2.51043E+01
1.32782E-02	2.37596E+01
1.32784E-02	2.28400E+01
1.32785E-02	2.24436E+01
1.32788E-02	2.12625E+01
1.32790E-02	2.03109E+01
1.32792E-02	1.93786E+01
1.32795E-02	1.85220E+01
1.32797E-02	1.77855E+01
1.32798E-02	1.71709E+01
1.32800E-02	1.67194E+01
1.32802E-02	1.60355E+01
1.32803E-02	1.57512E+01
1.32804E-02	1.54910E+01
1.32806E-02	1.49769E+01
1.32807E-02	1.44992E+01
1.32809E-02	1.40453E+01
1.32810E-02	1.39330E+01
1.32811E-02	1.36312E+01
1.32813E-02	1.32332E+01
1.32814E-02	1.29422E+01
1.32816E-02	1.26159E+01
1.32817E-02	1.25297E+01
1.32818E-02	1.23190E+01
1.32820E-02	1.20346E+01
1.32821E-02	1.17778E+01
1.32823E-02	1.15325E+01
1.32824E-02	1.14028E+01
1.32825E-02	1.13041E+01
1.32827E-02	1.10947E+01
1.32828E-02	1.09011E+01
1.32830E-02	1.07107E+01
1.32832E-02	1.05339E+01
1.32833E-02	1.04040E+01
1.32835E-02	1.02623E+01
1.32836E-02	1.01216E+01
1.32837E-02	1.01117E+01
1.32838E-02	9.99799E+00
1.32840E-02	9.81596E+00
1.32841E-02	9.79877E+00
1.32843E-02	9.65643E+00
1.32845E-02	9.50050E+00
1.32846E-02	9.47835E+00
1.32848E-02	9.36516E+00
1.32850E-02	9.23417E+00
1.32852E-02	9.12265E+00
1.32853E-02	9.10685E+00
1.32855E-02	8.99695E+00
1.32857E-02	8.88774E+00
1.32859E-02	8.82569E+00
1.32861E-02	8.75392E+00
1.32864E-02	8.61370E+00
1.32865E-02	8.57168E+00
1.32868E-02	8.48722E+00
1.32872E-02	8.36704E+00
1.32874E-02	8.28171E+00
1.32875E-02	8.25212E+00
1.32879E-02	8.14914E+00
1.32882E-02	8.04670E+00
1.32884E-02	8.00300E+00
1.32886E-02	7.95304E+00
1.32890E-02	7.86602E+00
1.32895E-02	7.75057E+00
1.32899E-02	7.65550E+00
1.32900E-02	7.61124E+00
1.32903E-02	7.55215E+00
1.32908E-02	7.45517E+00
1.32913E-02	7.35870E+00
1.32918E-02	7.26274E+00
1.32919E-02	7.23088E+00
1.32922E-02	7.16733E+00
1.32927E-02	7.07880E+00
1.32930E-02	7.01281E+00
1.32934E-02	6.94722E+00
1.32937E-02	6.88207E+00
1.32941E-02	6.81746E+00
1.32944E-02	6.75348E+00
1.32947E-02	6.71126E+00
1.32949E-02	6.66944E+00
1.32950E-02	6.64878E+00
1.32951E-02	6.62730E+00
1.32954E-02	6.58493E+00
1.32956E-02	6.54321E+00
1.32958E-02	6.51242E+00
1.32959E-02	6.48214E+00
1.32961E-02	6.45639E+00
1.32962E-02	6.43111E+00
1.32964E-02	6.40636E+00
1.32965E-02	6.38219E+00
1.32967E-02	6.35868E+00
1.32968E-02	6.33589E+00
1.32970E-02	6.31392E+00
1.32971E-02	6.29284E+00
1.32973E-02	6.27690E+00
1.32974E-02	6.26206E+00
1.32976E-02	6.24844E+00
1.32977E-02	6.23616E+00
1.32979E-02	6.23236E+00
1.32980E-02	6.23018E+00
1.32982E-02	6.22976E+00
1.32983E-02	6.23127E+00
1.32985E-02	6.24702E+00
1.32987E-02	6.26543E+00
1.32988E-02	6.28594E+00
1.32990E-02	6.32519E+00
1.32991E-02	6.36653E+00
1.32992E-02	6.37485E+00
1.32993E-02	6.42406E+00
1.32995E-02	6.48832E+00
1.32996E-02	6.56809E+00
1.32998E-02	6.66013E+00
1.32999E-02	6.72099E+00
1.33001E-02	6.84367E+00
1.33002E-02	6.97300E+00
1.33004E-02	7.11572E+00
1.33005E-02	7.27812E+00
1.33007E-02	7.43870E+00
1.33008E-02	7.65476E+00
1.33009E-02	7.76562E+00
1.33010E-02	7.87178E+00
1.33011E-02	8.10664E+00
1.33012E-02	8.14360E+00
1.33014E-02	8.47103E+00
1.33016E-02	8.92370E+00
1.33017E-02	9.13711E+00
1.33018E-02	9.42197E+00
1.33019E-02	9.65983E+00
1.33021E-02	1.01143E+01
1.33022E-02	1.02302E+01
1.33024E-02	1.08473E+01
1.33025E-02	1.09137E+01
1.33028E-02	1.18542E+01
1.33029E-02	1.22865E+01
1.33031E-02	1.29365E+01
1.33035E-02	1.40772E+01
1.33036E-02	1.43929E+01
1.33040E-02	1.56355E+01
1.33043E-02	1.66689E+01
1.33046E-02	1.75564E+01
1.33047E-02	1.79005E+01
1.33049E-02	1.83862E+01
1.33051E-02	1.89566E+01
1.33052E-02	1.91469E+01
1.33054E-02	1.97804E+01
1.33055E-02	1.98203E+01
1.33057E-02	2.01971E+01
1.33058E-02	2.04828E+01
1.33059E-02	2.06153E+01
1.33060E-02	2.07648E+01
1.33061E-02	2.09458E+01
1.33062E-02	2.10342E+01
1.33065E-02	2.12572E+01
1.33067E-02	2.13823E+01
1.33070E-02	2.13742E+01
1.33072E-02	2.12932E+01
1.33073E-02	2.12268E+01
1.33075E-02	2.10744E+01
1.33076E-02	2.09685E+01
1.33078E-02	2.07399E+01
1.33079E-02	2.05582E+01
1.33081E-02	2.03676E+01
1.33082E-02	2.00173E+01
1.33084E-02	1.97883E+01
1.33087E-02	1.90886E+01
1.33088E-02	1.89784E+01
1.33091E-02	1.81457E+01
1.33095E-02	1.73040E+01
1.33097E-02	1.65918E+01
1.33098E-02	1.63581E+01
1.33100E-02	1.59136E+01
1.33103E-02	1.53310E+01
1.33105E-02	1.47589E+01
1.33107E-02	1.43374E+01
1.33108E-02	1.40612E+01
1.33109E-02	1.38809E+01
1.33110E-02	1.35269E+01
1.33112E-02	1.31789E+01
1.33114E-02	1.28368E+01
1.33115E-02	1.25267E+01
1.33117E-02	1.22231E+01
1.33118E-02	1.21058E+01
1.33119E-02	1.19395E+01
1.33121E-02	1.16707E+01
1.33122E-02	1.14727E+01
1.33123E-02	1.12640E+01
1.33125E-02	1.10674E+01
1.33126E-02	1.08742E+01
1.33127E-02	1.08186E+01
1.33128E-02	1.06997E+01
1.33129E-02	1.05351E+01
1.33130E-02	1.03730E+01
1.33131E-02	1.03365E+01
1.33132E-02	1.02283E+01
1.33133E-02	1.00905E+01
1.33135E-02	9.95504E+00
1.33136E-02	9.83563E+00
1.33137E-02	9.74348E+00
1.33139E-02	9.63736E+00
1.33140E-02	9.54100E+00
1.33141E-02	9.45128E+00
1.33143E-02	9.36279E+00
1.33144E-02	9.28185E+00
1.33145E-02	9.20887E+00
1.33147E-02	9.13688E+00
1.33148E-02	9.06575E+00
1.33149E-02	9.00729E+00
1.33150E-02	8.99754E+00
1.33151E-02	8.94019E+00
1.33152E-02	8.88353E+00
1.33154E-02	8.82749E+00
1.33155E-02	8.77202E+00
1.33156E-02	8.72501E+00
1.33158E-02	8.68150E+00
1.33159E-02	8.63366E+00
1.33161E-02	8.58155E+00
1.33162E-02	8.52995E+00
1.33164E-02	8.47879E+00
1.33166E-02	8.43807E+00
1.33167E-02	8.39925E+00
1.33170E-02	8.34157E+00
1.33172E-02	8.28449E+00
1.33175E-02	8.22786E+00
1.33177E-02	8.18311E+00
1.33180E-02	8.14030E+00
1.33181E-02	8.11190E+00
1.33185E-02	8.05546E+00
1.33188E-02	7.99428E+00
1.33189E-02	7.97401E+00
1.33192E-02	7.94202E+00
1.33195E-02	7.89434E+00
1.33199E-02	7.84690E+00
1.33203E-02	7.79966E+00
1.33204E-02	7.78396E+00
1.33206E-02	7.75829E+00
1.33211E-02	7.70715E+00
1.33216E-02	7.65626E+00
1.33221E-02	7.60555E+00
1.33226E-02	7.55925E+00
1.33232E-02	7.50800E+00
1.33238E-02	7.45695E+00
1.33244E-02	7.40605E+00
1.33245E-02	7.40097E+00
1.33250E-02	7.36407E+00
1.33256E-02	7.32318E+00
1.33262E-02	7.28239E+00
1.33271E-02	7.22139E+00
1.33277E-02	7.18082E+00
1.33279E-02	7.16966E+00
1.33287E-02	7.12500E+00
1.33295E-02	7.08043E+00
1.33303E-02	7.03595E+00
1.33313E-02	6.97678E+00
1.33318E-02	6.95360E+00
1.33324E-02	6.92192E+00
1.33335E-02	6.86990E+00
1.33345E-02	6.81796E+00
1.33356E-02	6.76612E+00
1.33367E-02	6.71171E+00
1.33378E-02	6.65739E+00
1.33390E-02	6.60314E+00
1.33401E-02	6.54897E+00
1.33414E-02	6.48586E+00
1.33425E-02	6.43006E+00
1.33435E-02	6.38333E+00
1.33440E-02	6.36179E+00
1.33445E-02	6.33306E+00
1.33454E-02	6.27976E+00
1.33464E-02	6.22655E+00
1.33472E-02	6.18161E+00
1.33474E-02	6.17192E+00
1.33481E-02	6.12477E+00
1.33488E-02	6.07769E+00
1.33497E-02	6.02348E+00
1.33504E-02	5.97781E+00
1.33505E-02	5.96943E+00
1.33511E-02	5.92350E+00
1.33516E-02	5.88138E+00
1.33522E-02	5.83936E+00
1.33527E-02	5.79742E+00
1.33530E-02	5.76881E+00
1.33532E-02	5.75256E+00
1.33537E-02	5.70124E+00
1.33543E-02	5.65010E+00
1.33546E-02	5.61611E+00
1.33549E-02	5.58579E+00
1.33550E-02	5.58152E+00
1.33554E-02	5.53896E+00
1.33557E-02	5.49656E+00
1.33561E-02	5.45434E+00
1.33563E-02	5.42912E+00
1.33564E-02	5.42175E+00
1.33567E-02	5.38508E+00
1.33569E-02	5.34856E+00
1.33572E-02	5.31226E+00
1.33575E-02	5.27618E+00
1.33578E-02	5.24040E+00
1.33580E-02	5.20579E+00
1.33583E-02	5.17621E+00
1.33585E-02	5.14691E+00
1.33587E-02	5.11799E+00
1.33589E-02	5.08947E+00
1.33591E-02	5.07075E+00
1.33592E-02	5.05226E+00
1.33594E-02	5.03834E+00
1.33595E-02	5.02473E+00
1.33597E-02	5.01145E+00
1.33598E-02	4.99854E+00
1.33599E-02	4.99230E+00
1.33600E-02	4.98980E+00
1.33601E-02	4.98526E+00
1.33603E-02	4.98121E+00
1.33604E-02	4.97812E+00
1.33605E-02	4.98138E+00
1.33606E-02	4.98251E+00
1.33607E-02	4.98888E+00
1.33608E-02	4.99869E+00
1.33609E-02	5.00900E+00
1.33610E-02	5.02921E+00
1.33612E-02	5.05045E+00
1.33613E-02	5.07474E+00
1.33614E-02	5.10793E+00
1.33615E-02	5.13207E+00
1.33616E-02	5.19038E+00
1.33617E-02	5.22050E+00
1.33618E-02	5.24106E+00
1.33619E-02	5.30085E+00
1.33620E-02	5.33672E+00
1.33621E-02	5.44397E+00
1.33622E-02	5.48500E+00
1.33623E-02	5.52934E+00
1.33624E-02	5.64074E+00
1.33626E-02	5.78977E+00
1.33627E-02	5.89677E+00
1.33629E-02	6.14395E+00
1.33631E-02	6.35830E+00
1.33632E-02	6.60056E+00
1.33633E-02	6.72610E+00
1.33634E-02	6.86851E+00
1.33635E-02	7.11676E+00
1.33636E-02	7.16090E+00
1.33637E-02	7.45826E+00
1.33638E-02	7.56324E+00
1.33639E-02	7.89903E+00
1.33640E-02	8.06849E+00
1.33641E-02	8.38822E+00
1.33642E-02	8.63462E+00
1.33643E-02	8.92696E+00
1.33644E-02	9.26357E+00
1.33645E-02	9.51665E+00
1.33646E-02	9.95620E+00
1.33647E-02	1.01570E+01
1.33649E-02	1.07127E+01
1.33651E-02	1.15317E+01
1.33652E-02	1.20575E+01
1.33653E-02	1.24099E+01
1.33655E-02	1.33430E+01
1.33656E-02	1.37378E+01
1.33658E-02	1.45289E+01
1.33662E-02	1.62151E+01
1.33665E-02	1.80454E+01
1.33668E-02	1.90955E+01
1.33669E-02	1.96808E+01
1.33672E-02	2.14254E+01
1.33674E-02	2.20029E+01
1.33675E-02	2.25506E+01
1.33677E-02	2.36386E+01
1.33679E-02	2.46339E+01
1.33681E-02	2.50773E+01
1.33682E-02	2.55627E+01
1.33684E-02	2.61722E+01
1.33686E-02	2.70719E+01
1.33689E-02	2.77741E+01
1.33690E-02	2.79370E+01
1.33692E-02	2.82868E+01
1.33693E-02	2.83887E+01
1.33694E-02	2.86018E+01
1.33696E-02	2.87988E+01
1.33697E-02	2.88043E+01
1.33699E-02	2.88474E+01
1.33701E-02	2.87486E+01
1.33702E-02	2.86957E+01
1.33704E-02	2.85368E+01
1.33705E-02	2.84273E+01
1.33706E-02	2.81812E+01
1.33708E-02	2.78035E+01
1.33710E-02	2.74646E+01
1.33712E-02	2.69484E+01
1.33713E-02	2.65374E+01
1.33715E-02	2.60878E+01
1.33718E-02	2.49597E+01
1.33719E-02	2.46067E+01
1.33723E-02	2.31617E+01
1.33725E-02	2.23768E+01
1.33729E-02	2.12051E+01
1.33732E-02	2.00401E+01
1.33734E-02	1.92677E+01
1.33736E-02	1.83559E+01
1.33738E-02	1.77091E+01
1.33740E-02	1.70170E+01
1.33742E-02	1.63775E+01
1.33743E-02	1.62833E+01
1.33744E-02	1.58497E+01
1.33746E-02	1.54186E+01
1.33748E-02	1.48702E+01
1.33750E-02	1.44035E+01
1.33751E-02	1.40920E+01
1.33752E-02	1.37821E+01
1.33753E-02	1.35763E+01
1.33754E-02	1.34850E+01
1.33755E-02	1.32125E+01
1.33756E-02	1.29411E+01
1.33757E-02	1.28510E+01
1.33758E-02	1.26662E+01
1.33759E-02	1.23904E+01
1.33760E-02	1.22206E+01
1.33761E-02	1.21295E+01
1.33763E-02	1.18912E+01
1.33764E-02	1.16770E+01
1.33766E-02	1.14544E+01
1.33767E-02	1.12523E+01
1.33768E-02	1.11661E+01
1.33769E-02	1.10695E+01
1.33770E-02	1.09015E+01
1.33772E-02	1.07344E+01
1.33773E-02	1.06631E+01
1.33775E-02	1.04544E+01
1.33776E-02	1.03247E+01
1.33777E-02	1.02537E+01
1.33778E-02	1.02056E+01
1.33779E-02	1.00991E+01
1.33781E-02	9.99304E+00
1.33782E-02	9.91910E+00
1.33784E-02	9.80163E+00
1.33785E-02	9.72966E+00
1.33787E-02	9.63894E+00
1.33788E-02	9.56366E+00
1.33790E-02	9.48864E+00
1.33791E-02	9.41391E+00
1.33794E-02	9.32514E+00
1.33796E-02	9.23684E+00
1.33798E-02	9.14158E+00
1.33799E-02	9.11967E+00
1.33800E-02	9.07870E+00
1.33802E-02	9.02036E+00
1.33805E-02	8.93316E+00
1.33806E-02	8.88682E+00
1.33808E-02	8.85465E+00
1.33810E-02	8.78605E+00
1.33813E-02	8.71764E+00
1.33816E-02	8.64938E+00
1.33817E-02	8.61308E+00
1.33819E-02	8.58860E+00
1.33822E-02	8.53634E+00
1.33825E-02	8.46681E+00
1.33828E-02	8.40784E+00
1.33832E-02	8.34897E+00
1.33836E-02	8.28184E+00
1.33840E-02	8.22561E+00
1.33845E-02	8.15076E+00
1.33847E-02	8.12409E+00
1.33851E-02	8.08563E+00
1.33856E-02	8.02593E+00
1.33861E-02	7.96634E+00
1.33863E-02	7.94509E+00
1.33866E-02	7.91456E+00
1.33873E-02	7.85699E+00
1.33878E-02	7.80627E+00
1.33884E-02	7.75563E+00
1.33885E-02	7.74213E+00
1.33891E-02	7.69911E+00
1.33899E-02	7.64542E+00
1.33906E-02	7.59179E+00
1.33908E-02	7.58107E+00
1.33914E-02	7.54636E+00
1.33921E-02	7.50302E+00
1.33929E-02	7.45973E+00
1.33935E-02	7.42080E+00
1.33939E-02	7.40528E+00
1.33949E-02	7.35878E+00
1.33959E-02	7.31233E+00
1.33969E-02	7.26593E+00
1.33973E-02	7.24532E+00
1.33979E-02	7.22505E+00
1.33989E-02	7.18860E+00
1.34002E-02	7.14005E+00
1.34016E-02	7.09154E+00
1.34024E-02	7.06191E+00
1.34029E-02	7.04679E+00
1.34043E-02	7.00550E+00
1.34059E-02	6.96182E+00
1.34074E-02	6.91818E+00
1.34082E-02	6.89304E+00
1.34089E-02	6.87738E+00
1.34111E-02	6.82198E+00
1.34134E-02	6.76663E+00
1.34141E-02	6.75030E+00
1.34157E-02	6.71675E+00
1.34179E-02	6.67065E+00
1.34200E-02	6.62458E+00
1.34222E-02	6.57853E+00
1.34244E-02	6.53251E+00
1.34270E-02	6.47919E+00
1.34284E-02	6.44889E+00
1.34295E-02	6.42628E+00
1.34321E-02	6.37389E+00
1.34346E-02	6.32154E+00
1.34371E-02	6.26922E+00
1.34400E-02	6.21078E+00
1.34420E-02	6.16979E+00
1.34440E-02	6.12883E+00
1.34444E-02	6.12065E+00
1.34460E-02	6.08316E+00
1.34480E-02	6.03633E+00
1.34500E-02	5.98953E+00
1.34520E-02	5.94278E+00
1.34524E-02	5.93343E+00
1.34539E-02	5.88913E+00
1.34555E-02	5.84486E+00
1.34571E-02	5.80062E+00
1.34587E-02	5.75643E+00
1.34603E-02	5.71229E+00
1.34619E-02	5.65917E+00
1.34635E-02	5.60611E+00
1.34651E-02	5.55314E+00
1.34655E-02	5.53991E+00
1.34663E-02	5.50810E+00
1.34677E-02	5.45249E+00
1.34687E-02	5.41282E+00
1.34697E-02	5.37321E+00
1.34707E-02	5.33365E+00
1.34717E-02	5.28580E+00
1.34727E-02	5.23802E+00
1.34737E-02	5.19032E+00
1.34747E-02	5.14271E+00
1.34755E-02	5.09783E+00
1.34763E-02	5.05302E+00
1.34771E-02	5.00829E+00
1.34777E-02	4.97481E+00
1.34779E-02	4.96189E+00
1.34787E-02	4.91027E+00
1.34795E-02	4.85877E+00
1.34803E-02	4.80741E+00
1.34811E-02	4.74871E+00
1.34817E-02	4.70450E+00
1.34823E-02	4.66041E+00
1.34828E-02	4.62377E+00
1.34829E-02	4.61529E+00
1.34835E-02	4.56465E+00
1.34841E-02	4.51417E+00
1.34847E-02	4.46386E+00
1.34852E-02	4.41711E+00
1.34853E-02	4.41328E+00
1.34859E-02	4.35617E+00
1.34863E-02	4.31068E+00
1.34868E-02	4.26538E+00
1.34873E-02	4.22030E+00
1.34875E-02	4.20535E+00
1.34878E-02	4.17225E+00
1.34882E-02	4.12287E+00
1.34887E-02	4.07382E+00
1.34892E-02	4.02513E+00
1.34897E-02	3.97686E+00
1.34901E-02	3.93700E+00
1.34905E-02	3.89753E+00
1.34909E-02	3.85851E+00
1.34913E-02	3.82000E+00
1.34917E-02	3.78209E+00
1.34920E-02	3.75948E+00
1.34923E-02	3.73732E+00
1.34925E-02	3.72288E+00
1.34926E-02	3.71802E+00
1.34929E-02	3.70402E+00
1.34931E-02	3.69513E+00
1.34932E-02	3.69397E+00
1.34935E-02	3.69172E+00
1.34937E-02	3.69104E+00
1.34938E-02	3.69295E+00
1.34940E-02	3.70381E+00
1.34941E-02	3.70781E+00
1.34942E-02	3.72284E+00
1.34945E-02	3.74617E+00
1.34947E-02	3.78383E+00
1.34948E-02	3.79350E+00
1.34949E-02	3.83338E+00
1.34951E-02	3.86053E+00
1.34952E-02	3.89660E+00
1.34954E-02	3.95162E+00
1.34957E-02	4.07191E+00
1.34959E-02	4.17156E+00
1.34961E-02	4.28892E+00
1.34963E-02	4.47943E+00
1.34964E-02	4.52081E+00
1.34965E-02	4.62964E+00
1.34966E-02	4.67686E+00
1.34967E-02	4.80081E+00
1.34969E-02	4.98242E+00
1.34970E-02	5.17230E+00
1.34971E-02	5.28244E+00
1.34972E-02	5.38301E+00
1.34973E-02	5.53762E+00
1.34975E-02	5.87388E+00
1.34977E-02	6.15833E+00
1.34978E-02	6.47039E+00
1.34979E-02	6.77495E+00
1.34980E-02	6.81206E+00
1.34982E-02	7.26819E+00
1.34983E-02	7.71121E+00
1.34984E-02	7.94055E+00
1.34985E-02	8.19443E+00
1.34986E-02	8.64537E+00
1.34987E-02	8.72118E+00
1.34988E-02	9.29351E+00
1.34989E-02	9.47072E+00
1.34990E-02	1.00058E+01
1.34991E-02	1.03912E+01
1.34992E-02	1.06491E+01
1.34993E-02	1.13384E+01
1.34994E-02	1.14121E+01
1.34995E-02	1.20768E+01
1.34996E-02	1.25480E+01
1.34997E-02	1.28633E+01
1.34998E-02	1.37963E+01
1.34999E-02	1.41376E+01
1.35001E-02	1.55252E+01
1.35002E-02	1.56247E+01
1.35004E-02	1.70280E+01
1.35005E-02	1.76718E+01
1.35006E-02	1.86425E+01
1.35008E-02	1.99042E+01
1.35009E-02	2.03644E+01
1.35011E-02	2.21908E+01
1.35013E-02	2.36072E+01
1.35014E-02	2.47677E+01
1.35018E-02	2.81808E+01
1.35022E-02	3.19092E+01
1.35024E-02	3.36254E+01
1.35027E-02	3.62178E+01
1.35030E-02	3.90873E+01
1.35031E-02	3.96590E+01
1.35033E-02	4.18415E+01
1.35035E-02	4.29269E+01
1.35037E-02	4.44376E+01
1.35039E-02	4.60019E+01
1.35041E-02	4.79276E+01
1.35042E-02	4.85853E+01
1.35044E-02	4.97903E+01
1.35045E-02	5.00475E+01
1.35047E-02	5.13212E+01
1.35050E-02	5.25798E+01
1.35053E-02	5.35516E+01
1.35055E-02	5.40954E+01
1.35056E-02	5.41619E+01
1.35058E-02	5.44044E+01
1.35059E-02	5.44602E+01
1.35060E-02	5.44870E+01
1.35061E-02	5.44404E+01
1.35063E-02	5.43209E+01
1.35064E-02	5.41608E+01
1.35066E-02	5.37760E+01
1.35067E-02	5.35094E+01
1.35069E-02	5.28784E+01
1.35070E-02	5.25160E+01
1.35072E-02	5.16635E+01
1.35073E-02	5.12178E+01
1.35076E-02	5.01721E+01
1.35078E-02	4.87986E+01
1.35079E-02	4.84541E+01
1.35084E-02	4.55520E+01
1.35089E-02	4.17523E+01
1.35090E-02	4.13314E+01
