E(MeV)	Lu-175
2.82367E-04	77.5382482
2.82383E-04	75.8040954
2.82399E-04	73.8606421
2.82416E-04	71.7483465
2.82431E-04	69.7333416
2.82454E-04	66.5125241
2.82473E-04	63.7220747
2.82515E-04	57.4309596
2.82575E-04	48.5202885
2.82579E-04	47.9128451
2.82610E-04	43.4845018
2.82639E-04	39.4981506
2.82662E-04	36.4755114
2.82685E-04	33.6789041
2.82689E-04	33.1852068
2.82702E-04	31.7147205
2.82719E-04	29.8473789
2.82736E-04	28.0748157
2.82740E-04	27.6554143
2.82753E-04	26.4100173
2.82770E-04	24.8439909
2.82783E-04	23.7391394
2.82787E-04	23.3754689
2.82804E-04	22.0117421
2.82822E-04	20.6689712
2.82825E-04	20.4378549
2.82840E-04	19.4373733
2.82857E-04	18.2998909
2.82867E-04	17.7079178
2.82869E-04	17.5925389
2.82881E-04	16.936974
2.82893E-04	16.3166527
2.82905E-04	15.7300334
2.82917E-04	15.1757031
2.82929E-04	14.6520936
2.82941E-04	14.1576901
2.82942E-04	14.1317883
2.82953E-04	13.707794
2.82965E-04	13.2851042
2.82977E-04	12.8871757
2.82989E-04	12.5125834
2.82995E-04	12.3374254
2.83003E-04	12.0934139
2.83016E-04	11.7528273
2.83029E-04	11.434492
2.83042E-04	11.1367406
2.83048E-04	11.0153169
2.83055E-04	10.8644074
2.83068E-04	10.6146206
2.83081E-04	10.3811939
2.83094E-04	10.1628526
2.83101E-04	10.0527769
2.83107E-04	9.96306956
2.83120E-04	9.781482
2.83132E-04	9.6116273
2.83150E-04	9.40164831
2.83167E-04	9.20861024
2.83172E-04	9.15382944
2.83184E-04	9.03844771
2.83201E-04	8.88505287
2.83219E-04	8.74333892
2.83236E-04	8.61192881
2.83244E-04	8.5554568
2.83253E-04	8.49440423
2.83277E-04	8.35035312
2.83297E-04	8.24015257
2.83317E-04	8.13756571
2.83337E-04	8.04154101
2.83339E-04	8.02960545
2.83363E-04	7.93140704
2.83390E-04	7.83055978
2.83416E-04	7.73652126
2.83435E-04	7.67464639
2.83443E-04	7.6503103
2.83482E-04	7.53722274
2.83522E-04	7.43233261
2.83557E-04	7.34701922
2.83562E-04	7.33501954
2.83615E-04	7.2229094
2.83668E-04	7.117886
2.83705E-04	7.04855752
2.83729E-04	7.00810818
2.83798E-04	6.89829023
2.83867E-04	6.79446947
2.83928E-04	6.70696804
2.83936E-04	6.6966751
2.84005E-04	6.6115758
2.84108E-04	6.49035087
2.84211E-04	6.37556772
2.84279E-04	6.30361256
2.84309E-04	6.2745689
2.84397E-04	6.19173833
2.84498E-04	6.10093193
2.84599E-04	6.01393033
2.84701E-04	5.93052631
2.84852E-04	5.81194878
2.85004E-04	5.70120548
2.85106E-04	5.63104365
2.85210E-04	5.56399798
2.85313E-04	5.50122352
2.85417E-04	5.4430737
2.85510E-04	5.39530356
2.85520E-04	5.38932983
2.85624E-04	5.33521407
2.85728E-04	5.2873964
2.85831E-04	5.24669927
2.85924E-04	5.21698632
2.86007E-04	5.1968094
2.86028E-04	5.19342399
2.86090E-04	5.18131748
2.86173E-04	5.17268603
2.86256E-04	5.17260734
2.86339E-04	5.18233035
2.86421E-04	5.20336353
2.86504E-04	5.23754451
2.86546E-04	5.26180544
2.86577E-04	5.28255869
2.86639E-04	5.33483899
2.86701E-04	5.39852951
2.86732E-04	5.43691194
2.86763E-04	5.4793694
2.86825E-04	5.57935929
2.86856E-04	5.63810413
2.86888E-04	5.70192323
2.86950E-04	5.85003239
2.86996E-04	5.986894
2.87043E-04	6.13921665
2.87089E-04	6.32142917
2.87105E-04	6.38899665
2.87136E-04	6.53312742
2.87167E-04	6.69319026
2.87183E-04	6.77838212
2.87214E-04	6.96753981
2.87229E-04	7.06784394
2.87260E-04	7.28772973
2.87264E-04	7.31695324
2.87299E-04	7.60159245
2.87302E-04	7.62911216
2.87334E-04	7.92634609
2.87335E-04	7.93423224
2.87368E-04	8.28271045
2.87369E-04	8.30027916
2.87400E-04	8.68228815
2.87404E-04	8.73301275
2.87433E-04	9.13894705
2.87433E-04	9.13897682
2.87455E-04	9.48600653
2.87458E-04	9.55081732
2.87476E-04	9.8696126
2.87484E-04	10.0147492
2.87498E-04	10.2948143
2.87510E-04	10.5395772
2.87520E-04	10.7674466
2.87535E-04	11.1356625
2.87542E-04	11.2942539
2.87561E-04	11.8155247
2.87563E-04	11.8830059
2.87580E-04	12.3772492
2.87587E-04	12.5980969
2.87596E-04	12.9157558
2.87612E-04	13.4953378
2.87612E-04	13.4953749
2.87629E-04	14.14908
2.87638E-04	14.5398122
2.87645E-04	14.863984
2.87655E-04	15.3247614
2.87662E-04	15.6826357
2.87672E-04	16.1920966
2.87679E-04	16.5879433
2.87689E-04	17.1517599
2.87696E-04	17.592571
2.87710E-04	18.4521552
2.87713E-04	18.699217
2.87731E-04	19.9221001
2.87742E-04	20.8213225
2.87746E-04	21.1597292
2.87753E-04	21.7808207
2.87762E-04	22.5151373
2.87765E-04	22.8041511
2.87776E-04	23.8999555
2.87777E-04	24.0031179
2.87788E-04	25.0842525
2.87793E-04	25.6437344
2.87799E-04	26.3476439
2.87808E-04	27.4400001
2.87810E-04	27.694524
2.87822E-04	29.1421676
2.87824E-04	29.4164895
2.87837E-04	31.2829136
2.87839E-04	31.5837649
2.87853E-04	33.6305077
2.87855E-04	33.9603608
2.87868E-04	36.2033298
2.87870E-04	36.56483
2.87884E-04	39.0199374
2.87886E-04	39.4155212
2.87899E-04	42.1005042
2.87901E-04	42.5328835
2.87915E-04	45.4654926
2.87917E-04	45.9372566
2.87930E-04	49.1362997
2.87933E-04	49.6505632
2.87946E-04	53.1346755
2.87948E-04	53.6946906
2.87962E-04	57.483642
2.87964E-04	58.0921973
2.87977E-04	62.2054874
2.87979E-04	62.860977
2.87987E-04	65.5856022
2.87995E-04	68.0495837
2.88002E-04	70.6084573
2.88010E-04	73.6444285
2.88016E-04	76.0161636
2.88029E-04	80.935063
2.88031E-04	81.7889058
2.88045E-04	87.9809278
2.88045E-04	87.9813702
2.88060E-04	94.6319298
2.88062E-04	95.6155013
2.88074E-04	101.724851
2.88079E-04	103.830652
2.88089E-04	109.273676
2.88095E-04	112.646492
2.88103E-04	117.291
2.88112E-04	122.095368
2.88121E-04	127.359721
2.88128E-04	132.170037
2.88138E-04	138.114698
2.88145E-04	142.895373
2.88155E-04	149.57885
2.88164E-04	155.750622
2.88172E-04	161.742926
2.88184E-04	171.003602
2.88189E-04	174.583457
2.88205E-04	187.30577
2.88210E-04	191.525998
2.88226E-04	204.736514
2.88246E-04	222.893745
2.88257E-04	232.319106
2.88267E-04	242.034971
2.88288E-04	261.994609
2.88294E-04	268.145537
2.88327E-04	301.86698
2.88329E-04	304.044879
2.88435E-04	417.137036
2.88460E-04	443.061271
2.88480E-04	464.156987
2.88494E-04	477.276118
2.88518E-04	499.622934
2.88526E-04	506.975057
2.88549E-04	526.138024
2.88556E-04	531.837796
2.88578E-04	547.776501
2.88584E-04	551.964953
2.88605E-04	564.888773
2.88609E-04	567.08124
2.88630E-04	577.811081
2.88634E-04	579.235434
2.88660E-04	588.881649
2.88687E-04	594.223234
2.88700E-04	595.624845
2.88722E-04	596.152322
2.88728E-04	595.881249
2.88750E-04	593.070392
2.88772E-04	587.256599
2.88775E-04	586.442857
2.88799E-04	576.742278
2.88802E-04	575.779273
2.88831E-04	560.468592
2.88831E-04	560.467992
2.88862E-04	539.937193
2.88896E-04	513.15687
2.88897E-04	512.29468
2.88926E-04	486.571311
2.88936E-04	476.965086
2.88959E-04	454.961623
2.88984E-04	430.035848
2.89015E-04	398.399385
2.89071E-04	340.720662
2.89098E-04	313.517324
2.89112E-04	299.21614
2.89139E-04	273.359648
2.89143E-04	269.98164
2.89170E-04	245.58996
2.89172E-04	243.314872
2.89197E-04	222.585391
2.89197E-04	222.158113
2.89217E-04	206.39895
2.89222E-04	202.374763
2.89240E-04	189.109624
2.89241E-04	188.353184
2.89258E-04	175.88422
2.89261E-04	173.748948
2.89277E-04	163.43518
2.89282E-04	160.105072
2.89296E-04	151.759746
2.89303E-04	147.414547
2.89314E-04	140.847283
2.89324E-04	135.659674
2.89333E-04	130.681277
2.89344E-04	124.815786
2.89351E-04	121.24025
2.89365E-04	114.849324
2.89370E-04	112.498967
2.89385E-04	105.922302
2.89386E-04	105.703378
2.89402E-04	99.0310096
2.89408E-04	96.6200594
2.89419E-04	92.6039984
2.89427E-04	89.8430237
2.89436E-04	86.6777564
2.89446E-04	83.6337231
2.89453E-04	81.2121307
2.89464E-04	77.9551858
2.89471E-04	76.1803963
2.89483E-04	72.7718198
2.89488E-04	71.5538691
2.89502E-04	68.0480559
2.89505E-04	67.3062533
2.89520E-04	63.7493694
2.89522E-04	63.4107551
2.89539E-04	59.8416492
2.89556E-04	56.5886747
2.89558E-04	56.3040661
2.89571E-04	53.9636814
2.89576E-04	53.099327
2.89590E-04	50.9668807
2.89595E-04	50.1830384
2.89608E-04	48.2505208
2.89614E-04	47.4690811
2.89627E-04	45.7864148
2.89633E-04	45.0142941
2.89646E-04	43.5511167
2.89652E-04	42.7932193
2.89664E-04	41.5385384
2.89681E-04	39.8434841
2.89683E-04	39.6745906
2.89702E-04	38.0153111
2.89710E-04	37.3086352
2.89720E-04	36.4920324
2.89739E-04	35.1038919
2.89739E-04	35.0857539
2.89757E-04	33.8359588
2.89767E-04	33.2027802
2.89776E-04	32.6772032
2.89796E-04	31.545998
2.89804E-04	31.122428
2.89825E-04	30.0932411
2.89832E-04	29.7574569
2.89854E-04	28.8191765
2.89860E-04	28.555305
2.89882E-04	27.6987612
2.89888E-04	27.4784521
2.89917E-04	26.5263907
2.89925E-04	26.2763086
2.89945E-04	25.7029994
2.89974E-04	24.9548014
2.89995E-04	24.4270839
2.90002E-04	24.2699428
2.90031E-04	23.6886185
2.90042E-04	23.4746412
2.90059E-04	23.1773944
2.90089E-04	22.7118232
2.90099E-04	22.5762291
2.90131E-04	22.1713718
2.90136E-04	22.1158327
2.90163E-04	21.8523545
2.90183E-04	21.6906273
2.90195E-04	21.6048089
2.90228E-04	21.4342835
2.90230E-04	21.4271474
2.90260E-04	21.361991
2.90276E-04	21.3564523
2.90292E-04	21.3787847
2.90324E-04	21.4916281
2.90329E-04	21.518394
2.90357E-04	21.7319541
2.90364E-04	21.8046562
2.90378E-04	21.9720313
2.90399E-04	22.2595162
2.90400E-04	22.2719319
2.90421E-04	22.6662917
2.90434E-04	22.9318952
2.90441E-04	23.0889713
2.90460E-04	23.6017173
2.90467E-04	23.796316
2.90484E-04	24.3591248
2.90486E-04	24.427916
2.90502E-04	25.0191704
2.90513E-04	25.4639719
2.90519E-04	25.7681553
2.90537E-04	26.6199165
2.90539E-04	26.7231832
2.90554E-04	27.5957535
2.90556E-04	27.7143321
2.90572E-04	28.7082168
2.90576E-04	28.9778171
2.90589E-04	29.9681244
2.90595E-04	30.4274755
2.90607E-04	31.3916032
2.90615E-04	32.0858608
2.90624E-04	32.9962039
2.90634E-04	33.9773474
2.90642E-04	34.8005693
2.90653E-04	36.1288936
2.90659E-04	36.8251686
2.90673E-04	38.5692393
2.90677E-04	39.0882955
2.90687E-04	40.618502
2.90694E-04	41.6260715
2.90702E-04	42.8589865
2.90712E-04	44.4535613
2.90717E-04	45.3887908
2.90728E-04	47.3257843
2.90733E-04	48.3540899
2.90744E-04	50.4852882
2.90749E-04	51.6152436
2.90760E-04	53.9552717
2.90765E-04	55.1938607
2.90776E-04	57.7577242
2.90781E-04	59.1129717
2.90792E-04	61.915675
2.90797E-04	63.3947276
2.90808E-04	66.4522084
2.90813E-04	68.0633023
2.90824E-04	71.3907098
2.90829E-04	73.1408618
2.90840E-04	76.7530728
2.90845E-04	78.6504108
2.90856E-04	82.5629568
2.90861E-04	84.613999
2.90872E-04	88.8408275
2.90877E-04	91.0635442
2.90891E-04	97.0901365
2.90892E-04	97.527495
2.90907E-04	104.255356
2.90909E-04	105.175529
2.90922E-04	111.429905
2.90926E-04	113.90555
2.90941E-04	121.655166
2.90944E-04	123.254574
2.90960E-04	132.68845
2.90961E-04	133.260515
2.90979E-04	143.950798
2.90980E-04	144.566458
2.90996E-04	155.328576
2.90999E-04	157.309266
2.91019E-04	170.859809
2.91023E-04	173.637925
2.91038E-04	185.248755
2.91048E-04	192.697907
2.91063E-04	205.075245
2.91073E-04	213.019053
2.91089E-04	226.145877
2.91098E-04	234.542787
2.91114E-04	248.398387
2.91133E-04	266.117936
2.91149E-04	280.764522
2.91188E-04	318.140709
2.91254E-04	382.451446
2.91283E-04	409.995769
2.91298E-04	424.423751
2.91318E-04	441.508542
2.91335E-04	456.410921
2.91357E-04	473.438621
2.91365E-04	479.331816
2.91392E-04	498.321173
2.91394E-04	499.593407
2.91421E-04	515.579337
2.91423E-04	516.586427
2.91446E-04	527.69512
2.91452E-04	529.8091
2.91470E-04	536.396713
2.91481E-04	539.406164
2.91498E-04	543.30763
2.91504E-04	544.263498
2.91519E-04	545.831514
2.91532E-04	546.25981
2.91545E-04	546.072168
2.91554E-04	545.246279
2.91568E-04	543.366328
2.91579E-04	541.155901
2.91592E-04	538.028053
2.91605E-04	533.802684
2.91617E-04	529.427245
2.91633E-04	522.38976
2.91642E-04	517.671337
2.91662E-04	506.954212
2.91672E-04	501.151348
2.91691E-04	488.254784
2.91707E-04	477.294027
2.91722E-04	465.361938
2.91747E-04	445.070349
2.91753E-04	440.106823
2.91792E-04	405.818364
2.91891E-04	312.98283
2.91926E-04	280.968542
2.91958E-04	253.359318
2.91970E-04	243.087409
2.91983E-04	232.265179
2.92005E-04	214.874776
2.92010E-04	211.105221
2.92031E-04	195.173254
2.92033E-04	193.761547
2.92056E-04	177.511479
2.92058E-04	176.216002
2.92080E-04	162.412102
2.92087E-04	157.628053
2.92103E-04	148.343706
2.92107E-04	146.120133
2.92118E-04	139.619077
2.92126E-04	135.446975
2.92136E-04	130.371884
2.92146E-04	125.517469
2.92155E-04	120.801001
2.92165E-04	116.308141
2.92175E-04	111.948934
2.92185E-04	107.778287
2.92189E-04	105.757219
2.92204E-04	99.9274684
2.92204E-04	99.9270824
2.92219E-04	94.5228402
2.92227E-04	91.4083576
2.92233E-04	89.415754
2.92248E-04	84.636972
2.92251E-04	83.719794
2.92262E-04	80.2076084
2.92274E-04	76.8411498
2.92277E-04	76.0358135
2.92294E-04	71.430317
2.92297E-04	70.7026888
2.92313E-04	66.8836772
2.92321E-04	65.2434734
2.92332E-04	62.7408481
2.92344E-04	60.3785078
2.92351E-04	58.9710148
2.92367E-04	56.0506104
2.92370E-04	55.5444639
2.92389E-04	52.4440565
2.92390E-04	52.2187695
2.92408E-04	49.6603086
2.92418E-04	48.2511966
2.92427E-04	47.1128624
2.92446E-04	44.7859027
2.92465E-04	42.7146712
2.92474E-04	41.8104113
2.92484E-04	40.8164371
2.92501E-04	39.2013989
2.92519E-04	37.75308
2.92529E-04	36.9483926
2.92536E-04	36.4058439
2.92554E-04	35.1656538
2.92557E-04	34.9681867
2.92571E-04	34.0442077
2.92589E-04	32.9853082
2.92594E-04	32.703547
2.92606E-04	32.0228637
2.92630E-04	30.7821531
2.92632E-04	30.6893901
2.92659E-04	29.5135973
2.92667E-04	29.1433343
2.92685E-04	28.4537608
2.92710E-04	27.5110888
2.92711E-04	27.4774366
2.92737E-04	26.6156973
2.92759E-04	25.9466307
2.92764E-04	25.8054325
2.92800E-04	24.8033791
2.92807E-04	24.6140813
2.92836E-04	23.9084032
2.92856E-04	23.4625734
2.92873E-04	23.1016349
2.92909E-04	22.3670977
2.92929E-04	21.9930123
2.92946E-04	21.6925929
2.93002E-04	20.7623428
2.93006E-04	20.6872962
2.93055E-04	19.9838206
2.93074E-04	19.7166311
2.93104E-04	19.3469872
2.93152E-04	18.7622337
2.93172E-04	18.5387903
2.93193E-04	18.3104409
2.93234E-04	17.8953852
2.93269E-04	17.5609746
2.93275E-04	17.5026385
2.93316E-04	17.1509989
2.93357E-04	16.8163325
2.93366E-04	16.7496259
2.93398E-04	16.5158243
2.93439E-04	16.2374657
2.93463E-04	16.0882622
2.93487E-04	15.947757
2.93517E-04	15.7928096
2.93561E-04	15.5800252
2.93605E-04	15.3976463
2.93614E-04	15.3697367
2.93639E-04	15.3002419
2.93672E-04	15.2321679
2.93705E-04	15.1929779
2.93727E-04	15.1903062
2.93739E-04	15.1983171
2.93761E-04	15.2365155
2.93783E-04	15.2966578
2.93800E-04	15.3616318
2.93805E-04	15.3874776
2.93827E-04	15.5245127
2.93849E-04	15.6955644
2.93853E-04	15.7285122
2.93867E-04	15.8721328
2.93884E-04	16.0798131
2.93889E-04	16.1381568
2.93902E-04	16.3393427
2.93919E-04	16.6400307
2.93936E-04	16.979126
2.93942E-04	17.0960592
2.93954E-04	17.3883267
2.93971E-04	17.8574944
2.93977E-04	18.0387879
2.93989E-04	18.4039301
2.94004E-04	18.9467674
2.94006E-04	19.0272308
2.94023E-04	19.7503705
2.94030E-04	20.0753334
2.94041E-04	20.5727326
2.94055E-04	21.324504
2.94058E-04	21.5019154
2.94071E-04	22.2842542
2.94075E-04	22.5400559
2.94084E-04	23.1442235
2.94095E-04	23.9395899
2.94097E-04	24.0777262
2.94110E-04	25.1061764
2.94116E-04	25.5525075
2.94123E-04	26.2258458
2.94136E-04	27.3905168
2.94139E-04	27.6999343
2.94156E-04	29.472153
2.94173E-04	31.4519315
2.94176E-04	31.8504551
2.94190E-04	33.64165
2.94197E-04	34.5262546
2.94207E-04	36.0550788
2.94217E-04	37.5233994
2.94224E-04	38.7068058
2.94237E-04	40.8653109
2.94241E-04	41.6106282
2.94257E-04	44.5752641
2.94258E-04	44.7792704
2.94273E-04	47.7980538
2.94275E-04	48.2417581
2.94292E-04	51.8319402
2.94292E-04	51.9926922
2.94309E-04	56.0535652
2.94310E-04	56.2311717
2.94325E-04	60.0613165
2.94329E-04	61.0141882
2.94341E-04	64.3381051
2.94347E-04	66.1721926
2.94356E-04	68.8881344
2.94366E-04	71.7389617
2.94380E-04	76.2293533
2.94384E-04	77.6507634
2.94402E-04	83.9475724
2.94403E-04	84.195149
2.94423E-04	91.4707537
2.94427E-04	92.8000857
2.94444E-04	99.7527709
2.94454E-04	103.445998
2.94466E-04	108.495934
2.94485E-04	116.999405
2.94494E-04	120.797787
2.94522E-04	133.737006
2.94524E-04	134.397667
2.94559E-04	151.484363
2.94639E-04	190.592193
2.94680E-04	210.193055
2.94684E-04	212.105702
2.94718E-04	227.124496
2.94730E-04	231.763997
2.94748E-04	239.057194
2.94761E-04	243.705442
2.94772E-04	247.676207
2.94789E-04	253.035159
2.94801E-04	256.401315
2.94823E-04	262.206535
2.94828E-04	263.201078
2.94852E-04	267.907316
2.94855E-04	268.291392
2.94878E-04	271.323923
2.94885E-04	271.912962
2.94900E-04	272.805559
2.94915E-04	273.157685
2.94924E-04	273.105465
2.94952E-04	271.663657
2.94955E-04	271.401879
2.94977E-04	268.723529
2.94985E-04	267.335299
2.95002E-04	264.149179
2.95015E-04	261.283093
2.95028E-04	258.129242
2.95045E-04	253.320349
2.95056E-04	249.885944
2.95073E-04	244.158495
2.95087E-04	239.138365
2.95102E-04	233.694266
2.95121E-04	225.776002
2.95130E-04	222.170947
2.95164E-04	207.234279
2.95175E-04	202.081223
2.95221E-04	180.902825
2.95263E-04	160.845108
2.95298E-04	145.176793
2.95320E-04	135.084392
2.95332E-04	130.122937
2.95357E-04	119.396527
2.95363E-04	117.09936
2.95378E-04	110.904373
2.95391E-04	106.025054
2.95400E-04	102.836492
2.95420E-04	95.7022613
2.95421E-04	95.2035791
2.95442E-04	88.060191
2.95444E-04	87.3737407
2.95457E-04	83.5905132
2.95475E-04	78.026761
2.95476E-04	77.6178462
2.95493E-04	72.8831285
2.95508E-04	68.9367074
2.95512E-04	68.0266604
2.95530E-04	63.7036758
2.95530E-04	63.5355706
2.95549E-04	59.3876483
2.95551E-04	58.9312802
2.95563E-04	56.494301
2.95572E-04	54.5825821
2.95576E-04	53.7586162
2.95590E-04	51.1944385
2.95593E-04	50.6277972
2.95604E-04	48.8055714
2.95617E-04	46.7109234
2.95619E-04	46.431647
2.95630E-04	44.7755923
2.95642E-04	42.9326623
2.95648E-04	42.1965228
2.95655E-04	41.2159603
2.95668E-04	39.6070001
2.95677E-04	38.537
2.95681E-04	38.0898756
2.95694E-04	36.6906319
2.95706E-04	35.3892748
2.95706E-04	35.3540857
2.95719E-04	34.141018
2.95732E-04	32.9814098
2.95735E-04	32.7039486
2.95745E-04	31.9170881
2.95757E-04	30.914657
2.95764E-04	30.4084999
2.95770E-04	29.9806093
2.95783E-04	29.1149426
2.95793E-04	28.4479193
2.95796E-04	28.2958391
2.95809E-04	27.5485874
2.95822E-04	26.7781935
2.95825E-04	26.66659
2.95841E-04	25.8752705
2.95855E-04	25.2087712
2.95856E-04	25.1308269
2.95872E-04	24.4666338
2.95888E-04	23.8362835
2.95890E-04	23.7695763
2.95904E-04	23.2734573
2.95920E-04	22.7426693
2.95926E-04	22.5739015
2.95936E-04	22.2640983
2.95952E-04	21.8214181
2.95968E-04	21.3985365
2.95979E-04	21.1311223
2.95992E-04	20.8286853
2.96016E-04	20.3181821
2.96032E-04	19.996966
2.96040E-04	19.8505795
2.96064E-04	19.4357659
2.96085E-04	19.0851249
2.96087E-04	19.0584356
2.96110E-04	18.7280075
2.96133E-04	18.411705
2.96148E-04	18.2262013
2.96168E-04	17.98566
2.96203E-04	17.599932
2.96227E-04	17.3359717
2.96237E-04	17.2423926
2.96272E-04	16.9255265
2.96306E-04	16.6210767
2.96307E-04	16.61355
2.96341E-04	16.352798
2.96387E-04	16.0096881
2.96433E-04	15.7103313
2.96486E-04	15.3784377
2.96494E-04	15.3358092
2.96540E-04	15.087063
2.96593E-04	14.8102383
2.96618E-04	14.6851071
2.96646E-04	14.5570163
2.96699E-04	14.3243123
2.96753E-04	14.0980965
2.96760E-04	14.0688059
2.96824E-04	13.8373077
2.96895E-04	13.5886421
2.96966E-04	13.3473027
2.96973E-04	13.3238151
2.97040E-04	13.1297097
2.97118E-04	12.9115647
2.97188E-04	12.720809
2.97196E-04	12.701684
2.97274E-04	12.5182785
2.97352E-04	12.3396966
2.97409E-04	12.213323
2.97430E-04	12.170785
2.97508E-04	12.0199894
2.97586E-04	11.874361
2.97648E-04	11.762999
2.97694E-04	11.6835973
2.97703E-04	11.6696766
2.97740E-04	11.6144636
2.97787E-04	11.5518594
2.97821E-04	11.5092786
2.97856E-04	11.4715246
2.97890E-04	11.4398334
2.97914E-04	11.4228144
2.97937E-04	11.4096904
2.97960E-04	11.4010544
2.97983E-04	11.3975677
2.98005E-04	11.3996736
2.98025E-04	11.4071124
2.98046E-04	11.4204634
2.98067E-04	11.440369
2.98087E-04	11.4675007
2.98108E-04	11.5025514
2.98129E-04	11.546226
2.98149E-04	11.5992302
2.98170E-04	11.6622563
2.98190E-04	11.7359684
2.98200E-04	11.7764734
2.98211E-04	11.8230059
2.98232E-04	11.9237398
2.98252E-04	12.0367983
2.98273E-04	12.1625423
2.98294E-04	12.301204
2.98314E-04	12.4528654
2.98341E-04	12.6692914
2.98348E-04	12.7292826
2.98366E-04	12.8936667
2.98391E-04	13.1372463
2.98424E-04	13.4858442
2.98457E-04	13.8571033
2.98488E-04	14.2251808
2.98583E-04	15.4073586
2.98618E-04	15.8143944
2.98655E-04	16.2049392
2.98683E-04	16.4667899
2.98686E-04	16.4900716
2.98710E-04	16.6864942
2.98737E-04	16.875878
2.98760E-04	17.0027789
2.98788E-04	17.107659
2.98828E-04	17.1680716
2.98855E-04	17.1457013
2.98878E-04	17.0879556
2.98906E-04	16.968514
2.98931E-04	16.8186433
2.98950E-04	16.6714422
2.98962E-04	16.5795764
2.98991E-04	16.3044075
2.99028E-04	15.9031292
2.99055E-04	15.5776591
2.99071E-04	15.3783237
2.99104E-04	14.9404112
2.99191E-04	13.7487642
2.99219E-04	13.3847854
2.99232E-04	13.2007264
2.99265E-04	12.7778968
2.99289E-04	12.4954263
2.99312E-04	12.227731
2.99335E-04	11.9757111
2.99359E-04	11.7399266
2.99382E-04	11.5206047
2.99399E-04	11.3669063
2.99417E-04	11.2223324
2.99434E-04	11.0866964
2.99452E-04	10.9597581
2.99470E-04	10.8364341
2.99488E-04	10.7218377
2.99507E-04	10.6155381
2.99525E-04	10.5170878
2.99543E-04	10.4260046
2.99561E-04	10.3418118
2.99579E-04	10.2640244
2.99598E-04	10.1921646
2.99616E-04	10.1257522
2.99634E-04	10.0643331
2.99652E-04	10.0074671
2.99671E-04	9.95473749
2.99689E-04	9.90574243
2.99707E-04	9.86011345
2.99724E-04	9.82077891
2.99731E-04	9.80512598
2.99756E-04	9.7575816
2.99780E-04	9.71399468
2.99804E-04	9.67377691
2.99828E-04	9.6364141
2.99858E-04	9.59472406
2.99892E-04	9.54961333
2.99926E-04	9.50750604
2.99977E-04	9.44857349
3.00028E-04	9.39329958
3.00045E-04	9.37572704
3.00079E-04	9.34515574
3.00147E-04	9.28675356
3.00249E-04	9.20302607
3.00351E-04	9.12237469
3.00472E-04	9.02917708
3.00603E-04	8.93120043
3.00735E-04	8.83557418
3.00886E-04	8.72810163
3.01037E-04	8.62336505
3.01188E-04	8.52143183
3.01339E-04	8.42251272
3.01452E-04	8.35080661
3.01564E-04	8.28118279
3.01677E-04	8.21390825
3.01790E-04	8.14932462
3.01791E-04	8.14872537
3.01903E-04	8.07845387
3.02016E-04	8.01117019
3.02100E-04	7.96354328
3.02185E-04	7.91876127
3.02254E-04	7.88529456
3.02278E-04	7.87018301
3.02351E-04	7.82814132
3.02424E-04	7.78950023
3.02497E-04	7.75482881
3.02570E-04	7.72483077
3.02606E-04	7.7126085
3.02643E-04	7.69424622
3.02698E-04	7.67100894
3.02752E-04	7.65210733
3.02807E-04	7.63826555
3.02850E-04	7.63171102
3.02853E-04	7.63063508
3.02907E-04	7.6176597
3.02949E-04	7.61332017
3.02990E-04	7.61446276
3.03031E-04	7.62208973
3.03063E-04	7.63407551
3.03072E-04	7.6352335
3.03113E-04	7.64994233
3.03140E-04	7.66612832
3.03168E-04	7.68841114
3.03195E-04	7.71786358
3.03222E-04	7.75581045
3.03250E-04	7.80389031
3.03271E-04	7.84957358
3.03294E-04	7.90797985
3.03317E-04	7.97781933
3.03339E-04	8.06108102
3.03362E-04	8.16012112
3.03385E-04	8.27773219
3.03400E-04	8.3680617
3.03415E-04	8.4691954
3.03428E-04	8.55974604
3.03431E-04	8.58355527
3.03446E-04	8.71602497
3.03461E-04	8.86340573
3.03476E-04	9.02733063
3.03488E-04	9.17317131
3.03491E-04	9.2115776
3.03507E-04	9.42399873
3.03520E-04	9.63437727
3.03534E-04	9.86468671
3.03548E-04	10.1167994
3.03549E-04	10.147454
3.03561E-04	10.4041601
3.03575E-04	10.7188473
3.03589E-04	11.061623
3.03595E-04	11.2192563
3.03602E-04	11.4426031
3.03616E-04	11.8621931
3.03624E-04	12.1353895
3.03630E-04	12.322994
3.03644E-04	12.8304838
3.03654E-04	13.2574441
3.03657E-04	13.3831954
3.03671E-04	13.993484
3.03684E-04	14.6222122
3.03685E-04	14.6522717
3.03698E-04	15.3787963
3.03706E-04	15.8386796
3.03712E-04	16.1669129
3.03726E-04	17.0230769
3.03729E-04	17.2272208
3.03740E-04	17.9884638
3.03751E-04	18.8151735
3.03754E-04	19.0322137
3.03768E-04	20.167719
3.03773E-04	20.624025
3.03782E-04	21.3964136
3.03796E-04	22.6591341
3.03796E-04	22.7171768
3.03811E-04	24.1500366
3.03818E-04	24.9678067
3.03825E-04	25.6848091
3.03838E-04	27.1857026
3.03839E-04	27.3295291
3.03853E-04	29.0962143
3.03857E-04	29.6424022
3.03872E-04	31.6372846
3.03877E-04	32.3205399
3.03891E-04	34.4702163
3.03896E-04	35.2297949
