E(MeV)	pendfb7/Cs133:1
2.75703E-03	16.7474508
2.75707E-03	17.7557682
2.75709E-03	18.2114671
2.75713E-03	19.2902579
2.75715E-03	19.7764604
2.75719E-03	20.9291701
2.75724E-03	22.0946597
2.75725E-03	22.6659409
2.75732E-03	24.5026055
2.75733E-03	24.8377351
2.75738E-03	26.4426878
2.75742E-03	27.8087301
2.75744E-03	28.5790532
2.75753E-03	31.8079706
2.75754E-03	32.1356709
2.75764E-03	35.9204817
2.75767E-03	36.9978598
2.75775E-03	40.5090717
2.75811E-03	55.3525868
2.75821E-03	59.6060498
2.75825E-03	61.3021888
2.75832E-03	63.9178527
2.75836E-03	65.4943518
2.75844E-03	68.5782278
2.75846E-03	68.9831692
2.75855E-03	71.939331
2.75856E-03	72.3216655
2.75864E-03	74.5448963
2.75866E-03	75.2043071
2.75872E-03	76.5719542
2.75875E-03	77.3574718
2.75880E-03	78.1732713
2.75884E-03	78.9885923
2.75888E-03	79.5123069
2.75893E-03	80.2358884
2.75900E-03	80.8574189
2.75902E-03	81.0085272
2.75910E-03	81.1826838
2.75916E-03	81.2519024
2.75917E-03	81.2135742
2.75923E-03	80.9378539
2.75926E-03	80.6346455
2.75931E-03	80.2144518
2.75937E-03	79.4188956
2.75940E-03	78.9865194
2.75946E-03	77.949917
2.75949E-03	77.3165838
2.75956E-03	75.831454
2.75957E-03	75.4780127
2.75967E-03	72.7509093
2.75968E-03	72.4813398
2.75979E-03	69.3298406
2.75982E-03	68.1169244
2.75991E-03	65.2283377
2.75998E-03	62.5731967
2.76009E-03	58.5616964
2.76029E-03	50.9394889
2.76041E-03	46.1422734
2.76043E-03	45.6911175
2.76052E-03	42.1011512
2.76059E-03	39.8490224
2.76061E-03	39.2367981
2.76069E-03	36.5209815
2.76070E-03	36.0262752
2.76077E-03	33.9538432
2.76079E-03	33.2141604
2.76085E-03	31.5457974
2.76088E-03	30.5968393
2.76091E-03	30.0273134
2.76096E-03	28.5063487
2.76097E-03	28.1914124
2.76102E-03	27.0148797
2.76107E-03	26.0058355
2.76108E-03	25.6045433
2.76114E-03	24.2966628
2.76116E-03	24.0410161
2.76120E-03	23.102104
2.76125E-03	22.3014657
2.76126E-03	21.9892877
2.76133E-03	20.9791679
2.76134E-03	20.7824379
2.76137E-03	20.2879972
2.76140E-03	19.8936415
2.76142E-03	19.6506918
2.76146E-03	19.0994432
2.76146E-03	19.0634284
2.76151E-03	18.5386748
2.76152E-03	18.4048915
2.76158E-03	17.7991192
2.76158E-03	17.7718948
2.76163E-03	17.3866332
2.76164E-03	17.2886044
2.76167E-03	17.0516225
2.76170E-03	16.8681429
2.76172E-03	16.7632026
2.76176E-03	16.5345981
2.76176E-03	16.5210295
2.76182E-03	16.2934396
2.76184E-03	16.237875
2.76188E-03	16.1324613
2.76190E-03	16.1030885
2.76194E-03	16.0539842
2.76195E-03	16.0518046
2.76200E-03	16.0640497
2.76203E-03	16.0937518
2.76206E-03	16.1465827
2.76210E-03	16.2343482
2.76215E-03	16.4050604
2.76216E-03	16.4515823
2.76222E-03	16.7348469
2.76223E-03	16.7607408
2.76229E-03	17.1546008
2.76229E-03	17.1665451
2.76236E-03	17.6367662
2.76238E-03	17.8171776
2.76245E-03	18.4015426
2.76247E-03	18.5910954
2.76252E-03	19.1004599
2.76255E-03	19.4888141
2.76261E-03	20.142444
2.76264E-03	20.4527945
2.76270E-03	21.2998001
2.76272E-03	21.5072072
2.76285E-03	23.2337154
2.76300E-03	25.4575171
2.76313E-03	27.4675359
2.76328E-03	29.6607448
2.76340E-03	31.2778381
2.76342E-03	31.5678121
2.76349E-03	32.4269452
2.76357E-03	33.3583223
2.76359E-03	33.5358002
2.76366E-03	34.2355575
2.76373E-03	34.852043
2.76377E-03	35.0994401
2.76385E-03	35.6016331
2.76386E-03	35.6723935
2.76394E-03	35.9688562
2.76398E-03	36.0877074
2.76400E-03	36.1157166
2.76408E-03	36.1499442
2.76414E-03	36.0979045
2.76417E-03	36.0381413
2.76423E-03	35.83007
2.76426E-03	35.6964594
2.76432E-03	35.3798639
2.76434E-03	35.2718399
2.76443E-03	34.6098195
2.76443E-03	34.5634061
2.76451E-03	33.8500443
2.76456E-03	33.3622857
2.76460E-03	32.8554421
2.76468E-03	31.9038611
2.76472E-03	31.3942017
2.76479E-03	30.3927236
2.76486E-03	29.4151131
2.76496E-03	27.8909197
2.76528E-03	22.7355107
2.76540E-03	20.9138678
2.76547E-03	19.7291951
2.76548E-03	19.6057549
2.76557E-03	18.3837589
2.76565E-03	17.2493732
2.76566E-03	17.1276878
2.76573E-03	16.1886034
2.76577E-03	15.6322307
2.76581E-03	15.1884944
2.76587E-03	14.55786
2.76589E-03	14.2673574
2.76592E-03	13.9586586
2.76598E-03	13.3103914
2.76600E-03	13.1694509
2.76603E-03	12.7993063
2.76609E-03	12.3104912
2.76610E-03	12.1842847
2.76614E-03	11.8544589
2.76619E-03	11.419926
2.76620E-03	11.3079426
2.76624E-03	11.0167907
2.76630E-03	10.6338223
2.76631E-03	10.5352858
2.76635E-03	10.2801992
2.76640E-03	9.94529195
2.76641E-03	9.85929704
2.76645E-03	9.63651943
2.76650E-03	9.34441515
2.76656E-03	9.08118652
2.76661E-03	8.82824088
2.76662E-03	8.79581345
2.76666E-03	8.60053179
2.76671E-03	8.38416315
2.76673E-03	8.32841204
2.76675E-03	8.23511079
2.76679E-03	8.0947427
2.76683E-03	7.95853724
2.76684E-03	7.93205972
2.76687E-03	7.83651585
2.76691E-03	7.72074709
2.76697E-03	7.53534603
2.76700E-03	7.45013131
2.76703E-03	7.40003771
2.76708E-03	7.27987272
2.76713E-03	7.16429299
2.76717E-03	7.07515847
2.76718E-03	7.05552514
2.76723E-03	6.96111735
2.76729E-03	6.87012657
2.76734E-03	6.78221981
2.76739E-03	6.70834196
2.76744E-03	6.63697561
2.76749E-03	6.56785001
2.76755E-03	6.50073182
2.76760E-03	6.44457173
2.76769E-03	6.35447165
2.76776E-03	6.28507461
2.76783E-03	6.2275542
2.76789E-03	6.17177285
2.76796E-03	6.11746477
2.76803E-03	6.06442438
2.76810E-03	6.0200942
2.76817E-03	5.97669456
2.76828E-03	5.91305518
2.76831E-03	5.89232674
2.76838E-03	5.85662634
2.76845E-03	5.82159119
2.76856E-03	5.76643654
2.76867E-03	5.7122149
2.76878E-03	5.66650455
2.76895E-03	5.59910711
2.76912E-03	5.53284705
2.76929E-03	5.4780705
2.76945E-03	5.42409474
2.76962E-03	5.37083439
2.76979E-03	5.3182663
2.76995E-03	5.27544703
2.77012E-03	5.23342808
2.77027E-03	5.19690486
2.77044E-03	5.15703439
2.77053E-03	5.1355564
2.77060E-03	5.12215242
2.77068E-03	5.10918786
2.77075E-03	5.09672728
2.77082E-03	5.08484667
2.77090E-03	5.07363076
2.77097E-03	5.06317949
2.77105E-03	5.05359924
2.77110E-03	5.04705688
2.77116E-03	5.04112454
2.77121E-03	5.03586204
2.77127E-03	5.0313292
2.77132E-03	5.02758988
2.77138E-03	5.02471063
2.77142E-03	5.02344395
2.77144E-03	5.02369823
2.77149E-03	5.02506961
2.77154E-03	5.02725505
2.77159E-03	5.03030177
2.77163E-03	5.03425889
2.77168E-03	5.03917208
2.77173E-03	5.04508966
2.77178E-03	5.05205394
2.77183E-03	5.06011047
2.77188E-03	5.06929588
2.77192E-03	5.07965066
2.77197E-03	5.09120323
2.77205E-03	5.11084462
2.77212E-03	5.13331997
2.77219E-03	5.15866521
2.77226E-03	5.18375154
2.77226E-03	5.18720019
2.77234E-03	5.22105316
2.77242E-03	5.26188562
2.77251E-03	5.31509132
2.77261E-03	5.37242628
2.77274E-03	5.4541139
2.77316E-03	5.73489786
2.77330E-03	5.82072936
2.77341E-03	5.8770548
2.77350E-03	5.92292215
2.77359E-03	5.95620816
2.77368E-03	5.98443747
2.77377E-03	6.00503175
2.77386E-03	6.01458579
2.77399E-03	6.01135075
2.77409E-03	5.99564964
2.77417E-03	5.97228061
2.77426E-03	5.94232712
2.77432E-03	5.91150265
2.77441E-03	5.86286268
2.77450E-03	5.80791926
2.77459E-03	5.73707521
2.77478E-03	5.58787328
2.77494E-03	5.44228527
2.77525E-03	5.15005117
2.77537E-03	5.04179509
2.77546E-03	4.96561076
2.77556E-03	4.88310174
2.77561E-03	4.84247825
2.77564E-03	4.82132124
2.77572E-03	4.76423301
2.77578E-03	4.72368507
2.77584E-03	4.68511833
2.77591E-03	4.64854629
2.77597E-03	4.61394543
2.77603E-03	4.58129867
2.77609E-03	4.55055168
2.77615E-03	4.52165353
2.77621E-03	4.49453689
2.77627E-03	4.46912962
2.77633E-03	4.44534023
2.77639E-03	4.42308837
2.77645E-03	4.40227172
2.77651E-03	4.38281049
2.77652E-03	4.38038391
2.77657E-03	4.36598774
2.77663E-03	4.35054198
2.77669E-03	4.33616315
2.77675E-03	4.32276483
2.77681E-03	4.31026124
2.77687E-03	4.29857238
2.77693E-03	4.28761687
2.77700E-03	4.27732547
2.77706E-03	4.26762674
2.77712E-03	4.25846076
2.77718E-03	4.24976632
2.77724E-03	4.24149297
2.77730E-03	4.23358939
2.77736E-03	4.22601412
2.77743E-03	4.21729746
2.77750E-03	4.20893508
2.77758E-03	4.20087261
2.77765E-03	4.19306507
2.77775E-03	4.18298111
2.77784E-03	4.17320015
2.77794E-03	4.16365905
2.77809E-03	4.14968947
2.77823E-03	4.13602222
2.77839E-03	4.12110332
2.77842E-03	4.1184738
2.77862E-03	4.10294488
2.77891E-03	4.07994725
2.77930E-03	4.04931488
2.77995E-03	3.99883884
2.78048E-03	3.95883565
2.78100E-03	3.91910796
2.78147E-03	3.88309547
2.78195E-03	3.84728218
2.78243E-03	3.81166732
2.78290E-03	3.77625617
2.78338E-03	3.74105959
2.78386E-03	3.70609401
2.78424E-03	3.67832433
2.78433E-03	3.67064986
2.78481E-03	3.6325604
2.78524E-03	3.59855224
2.78567E-03	3.56483859
2.78600E-03	3.53887749
2.78609E-03	3.53024259
2.78652E-03	3.49177433
2.78684E-03	3.46321533
2.78717E-03	3.43494649
2.78749E-03	3.40700533
2.78762E-03	3.39577535
2.78781E-03	3.37595865
2.78813E-03	3.34295292
2.78848E-03	3.30806826
2.78871E-03	3.28440581
2.78890E-03	3.26577238
2.78895E-03	3.26009905
2.78919E-03	3.23215727
2.78943E-03	3.20469485
2.78967E-03	3.17778468
2.78986E-03	3.15676472
2.78990E-03	3.15048229
2.79014E-03	3.11981244
2.79033E-03	3.09589093
2.79052E-03	3.0725991
2.79056E-03	3.06836716
2.79071E-03	3.04650871
2.79090E-03	3.02043989
2.79109E-03	2.99534187
2.79124E-03	2.97725529
2.79138E-03	2.95548713
2.79152E-03	2.93455061
2.79167E-03	2.91457737
2.79180E-03	2.89724858
2.79193E-03	2.88101577
2.79206E-03	2.86607232
2.79219E-03	2.85266488
2.79229E-03	2.84380542
2.79239E-03	2.83615633
2.79248E-03	2.82992523
2.79258E-03	2.82536843
2.79262E-03	2.82443513
2.79268E-03	2.82535022
2.79277E-03	2.82856446
2.79285E-03	2.83349261
2.79292E-03	2.83955217
2.79293E-03	2.84175977
2.79301E-03	2.85921326
2.79309E-03	2.87966202
2.79315E-03	2.89829587
2.79317E-03	2.90571205
2.79322E-03	2.93020865
2.79326E-03	2.95084289
2.79328E-03	2.95810342
2.79333E-03	2.99302967
2.79338E-03	3.0263058
2.79338E-03	3.03137301
2.79344E-03	3.0797959
2.79349E-03	3.13131732
2.79354E-03	3.19548826
2.79358E-03	3.23500112
2.79359E-03	3.2587031
2.79365E-03	3.35423983
2.79366E-03	3.36393771
2.79372E-03	3.46867134
2.79375E-03	3.52368336
2.79376E-03	3.55263993
2.79380E-03	3.64617438
2.79380E-03	3.64962546
2.79384E-03	3.75134954
2.79386E-03	3.794325
2.79388E-03	3.86639325
2.79391E-03	3.95856696
2.79393E-03	3.99189956
2.79397E-03	4.12974001
2.79397E-03	4.14500591
2.79401E-03	4.28211509
2.79402E-03	4.3331086
2.79405E-03	4.44984507
2.79409E-03	4.61465153
2.79409E-03	4.62855469
2.79413E-03	4.82881201
2.79416E-03	4.93945522
2.79418E-03	5.04251653
2.79420E-03	5.18139623
2.79422E-03	5.27649365
2.79425E-03	5.44649226
2.79427E-03	5.6186167
2.79429E-03	5.73447053
2.79432E-03	5.9727765
2.79433E-03	6.04783606
2.79438E-03	6.36235357
2.79438E-03	6.38812628
2.79442E-03	6.75794791
2.79443E-03	6.79174987
2.79447E-03	7.15897341
2.79448E-03	7.26338763
2.79451E-03	7.59194805
2.79453E-03	7.77855496
2.79456E-03	8.05875394
2.79458E-03	8.33985841
2.79460E-03	8.56098901
2.79463E-03	8.94989987
2.79465E-03	9.10033334
2.79469E-03	9.61124287
2.79469E-03	9.67830991
2.79474E-03	10.3397929
2.79478E-03	10.8839833
2.79479E-03	11.1066044
2.79484E-03	11.8669437
2.79484E-03	11.947523
2.79489E-03	12.8546825
2.79490E-03	12.9389925
2.79495E-03	13.8305813
2.79496E-03	14.1036642
2.79500E-03	14.8739903
2.79503E-03	15.4881035
2.79505E-03	15.9814288
2.79510E-03	16.9916926
2.79513E-03	17.7763102
2.79517E-03	18.6103307
2.79521E-03	19.7279163
2.79523E-03	20.3475561
2.79530E-03	22.0339395
2.79530E-03	22.1998166
2.79537E-03	24.2450778
2.79538E-03	24.5340287
2.79544E-03	26.4504408
2.79547E-03	27.2158966
2.79551E-03	28.7725099
2.79555E-03	30.0676412
2.79561E-03	32.0406344
2.79567E-03	34.0897615
2.79570E-03	35.4778381
2.79584E-03	40.5080543
2.79610E-03	50.4794075
2.79624E-03	55.9250981
2.79635E-03	60.001733
2.79637E-03	60.6607871
2.79645E-03	63.3062213
2.79648E-03	64.2029863
2.79656E-03	66.5692341
2.79658E-03	66.9658466
2.79666E-03	68.9906259
2.79670E-03	69.887467
2.79675E-03	70.9409352
2.79681E-03	72.0242257
2.79683E-03	72.3978251
2.79691E-03	73.4540101
2.79692E-03	73.604298
2.79700E-03	74.238399
2.79701E-03	74.3085485
2.79710E-03	74.5660449
2.79711E-03	74.5862411
2.79717E-03	74.5006322
2.79717E-03	74.4999612
2.79725E-03	74.041145
2.79727E-03	73.9047828
2.79733E-03	73.1918792
2.79736E-03	72.8433056
2.79744E-03	71.6713861
2.79745E-03	71.4708167
2.79753E-03	69.8850309
2.79754E-03	69.7269797
2.79762E-03	67.8331163
2.79765E-03	67.0952476
2.79771E-03	65.2956449
2.79777E-03	63.6292868
2.79781E-03	62.4820261
2.79791E-03	59.1037195
2.79795E-03	57.8516641
2.79812E-03	51.8998907
2.79831E-03	45.3216349
2.79841E-03	41.825803
2.79844E-03	40.8415639
2.79852E-03	38.2190042
2.79858E-03	36.1110005
2.79860E-03	35.4328458
2.79868E-03	33.141595
2.79869E-03	32.7853274
2.79875E-03	30.897605
2.79877E-03	30.3492033
2.79884E-03	28.5131375
2.79887E-03	27.7424365
2.79890E-03	27.0095459
2.79895E-03	25.5698138
2.79896E-03	25.334271
2.79901E-03	24.2212623
2.79906E-03	23.1297212
2.79907E-03	22.9239512
2.79912E-03	21.7150426
2.79915E-03	21.2709129
2.79918E-03	20.5756499
2.79923E-03	19.5788404
2.79924E-03	19.3881654
2.79930E-03	18.4868616
2.79932E-03	18.0503943
2.79935E-03	17.6345251
2.79940E-03	16.8294168
2.79941E-03	16.6755333
2.79945E-03	16.0872307
2.79950E-03	15.4461172
2.79950E-03	15.3776446
2.79956E-03	14.7311182
2.79959E-03	14.3532773
2.79961E-03	14.1187722
2.79966E-03	13.5494557
2.79967E-03	13.3830698
2.79971E-03	13.0244651
2.79976E-03	12.5250743
2.79980E-03	12.1644924
2.79985E-03	11.8107783
2.79985E-03	11.7611019
2.79989E-03	11.4893096
2.79993E-03	11.1781784
2.79994E-03	11.0908704
2.79997E-03	10.8918673
2.80001E-03	10.6186319
2.80003E-03	10.5036564
2.80005E-03	10.3640096
2.80010E-03	10.1242735
2.80012E-03	9.98977801
2.80014E-03	9.89784918
2.80018E-03	9.68754905
2.80021E-03	9.54005995
2.80022E-03	9.48629831
2.80026E-03	9.30172321
2.80030E-03	9.14696989
2.80032E-03	9.04277177
2.80039E-03	8.80627198
2.80042E-03	8.69598522
2.80043E-03	8.65697049
2.80048E-03	8.48483231
2.80054E-03	8.31630831
2.80059E-03	8.1698606
2.80064E-03	8.02635597
2.80066E-03	7.99507284
2.80070E-03	7.89752468
2.80075E-03	7.77451281
2.80077E-03	7.7208029
2.80080E-03	7.66218518
2.80086E-03	7.55863559
2.80094E-03	7.40648212
2.80095E-03	7.37892919
2.80102E-03	7.27504967
2.80110E-03	7.15042691
2.80113E-03	7.10064282
2.80118E-03	7.03771507
2.80126E-03	6.93361001
2.80131E-03	6.86926362
2.80135E-03	6.82346421
2.80145E-03	6.71766814
2.80155E-03	6.6137623
2.80165E-03	6.52716738
2.80181E-03	6.3857409
2.80185E-03	6.35546269
2.80194E-03	6.28776536
2.80207E-03	6.19621785
2.80220E-03	6.10596041
2.80233E-03	6.03064251
2.80246E-03	5.95962156
2.80256E-03	5.9027334
2.80258E-03	5.89119311
2.80275E-03	5.8114146
2.80292E-03	5.7326423
2.80308E-03	5.66527835
2.80325E-03	5.59866326
2.80333E-03	5.56568515
2.80342E-03	5.53733828
2.80358E-03	5.48122754
2.80377E-03	5.41771886
2.80381E-03	5.40592599
2.80399E-03	5.35670031
2.80420E-03	5.29827034
2.80442E-03	5.24039588
2.80452E-03	5.21170318
2.80463E-03	5.18821335
2.80485E-03	5.14166166
2.80506E-03	5.09549042
2.80527E-03	5.04965496
2.80529E-03	5.04712774
2.80552E-03	5.0054821
2.80581E-03	4.95594389
2.80610E-03	4.90681073
2.80614E-03	4.89868153
2.80638E-03	4.86569647
2.80667E-03	4.82642396
2.80695E-03	4.78742284
2.80724E-03	4.74866132
2.80729E-03	4.74223714
2.80753E-03	4.71676027
2.80786E-03	4.68133147
2.80824E-03	4.64111585
2.80862E-03	4.60115602
2.80872E-03	4.59122177
2.80900E-03	4.56735498
2.80938E-03	4.53572768
2.80976E-03	4.50427193
2.81014E-03	4.47296765
2.81053E-03	4.4480522
2.81095E-03	4.42016413
2.81143E-03	4.38933323
2.81191E-03	4.35864585
2.81214E-03	4.34336543
2.81238E-03	4.33118459
2.81286E-03	4.30693444
2.81357E-03	4.27074045
2.81424E-03	4.23713286
2.81429E-03	4.23519023
2.81491E-03	4.21006655
2.81567E-03	4.1792829
2.81643E-03	4.14862996
2.81681E-03	4.13336003
2.81719E-03	4.12097523
2.81796E-03	4.09630411
2.81872E-03	4.07171887
2.81948E-03	4.04720907
2.81986E-03	4.03498763
2.82024E-03	4.02536199
2.82109E-03	4.00388057
2.82204E-03	3.98018389
2.82298E-03	3.95656056
2.82393E-03	3.93300466
2.82487E-03	3.90951216
2.82514E-03	3.90273234
2.82581E-03	3.88970865
2.82676E-03	3.87144329
2.82770E-03	3.85324129
2.82890E-03	3.83019567
2.82958E-03	3.81719142
2.83026E-03	3.80423549
2.83094E-03	3.79133618
2.83162E-03	3.77850515
2.83231E-03	3.76868601
2.83282E-03	3.76139107
2.83333E-03	3.75417113
2.83384E-03	3.74704514
2.83418E-03	3.74235961
2.83451E-03	3.73784111
2.83483E-03	3.73349746
2.83516E-03	3.72923964
2.83548E-03	3.72508757
2.83573E-03	3.72205881
2.83597E-03	3.71911941
2.83621E-03	3.71628924
2.83646E-03	3.71359544
2.83662E-03	3.71189391
2.83678E-03	3.71028625
2.83695E-03	3.70879547
2.83708E-03	3.70766558
2.83722E-03	3.70666663
2.83735E-03	3.70583685
2.83744E-03	3.70540374
2.83753E-03	3.70509133
2.83762E-03	3.70492709
2.83771E-03	3.70494596
2.83778E-03	3.70510656
2.83785E-03	3.70541762
2.83792E-03	3.70590648
2.83798E-03	3.70660514
2.83805E-03	3.70755164
2.83812E-03	3.70879068
2.83816E-03	3.70980484
2.83821E-03	3.71098953
2.83825E-03	3.7123648
2.83830E-03	3.71395162
2.83834E-03	3.71577448
2.83839E-03	3.71785872
2.83843E-03	3.71998268
2.83847E-03	3.72236484
2.83850E-03	3.72414089
2.83851E-03	3.72539331
2.83855E-03	3.72945915
2.83859E-03	3.73386443
2.83863E-03	3.73863803
2.83867E-03	3.74381564
2.83871E-03	3.74943047
2.83876E-03	3.75552353
2.83880E-03	3.76213264
2.83884E-03	3.76930269
2.83888E-03	3.77708183
2.83892E-03	3.78551733
2.83896E-03	3.79465858
2.83900E-03	3.80456207
2.83904E-03	3.81528512
2.83908E-03	3.82857921
2.83912E-03	3.84281259
2.83916E-03	3.85805385
2.83920E-03	3.87437099
2.83924E-03	3.89183887
2.83928E-03	3.90731919
2.83932E-03	3.92707962
2.83936E-03	3.94819265
2.83940E-03	3.97074654
2.83944E-03	3.99347015
2.83944E-03	3.99495132
2.83948E-03	4.02316781
2.83952E-03	4.05305237
2.83956E-03	4.08470043
2.83960E-03	4.11817675
2.83964E-03	4.15357729
2.83968E-03	4.19096271
2.83972E-03	4.23042747
2.83976E-03	4.27202557
2.83980E-03	4.30853318
2.83980E-03	4.31634516
2.83987E-03	4.39081871
2.83991E-03	4.44342107
2.83996E-03	4.51735235
2.84001E-03	4.59568327
2.84007E-03	4.67850993
2.84012E-03	4.7696702
2.84018E-03	4.86540626
2.84023E-03	4.96570886
2.84031E-03	5.12462335
2.84032E-03	5.1433238
2.84038E-03	5.27880341
2.84047E-03	5.48273341
2.84056E-03	5.69714312
2.84066E-03	5.94406819
2.84068E-03	5.97829042
2.84111E-03	7.12689885
2.84124E-03	7.46272247
2.84132E-03	7.65193497
2.84135E-03	7.72665247
2.84145E-03	7.93164172
2.84154E-03	8.09561374
2.84161E-03	8.21001634
2.84169E-03	8.31844585
2.84176E-03	8.3974652
2.84178E-03	8.41845469
2.84187E-03	8.47829193
2.84198E-03	8.509165
2.84200E-03	8.51205632
2.84209E-03	8.49086103
2.84219E-03	8.43745057
2.84219E-03	8.43589274
2.84227E-03	8.35529034
2.84238E-03	8.22003527
2.84244E-03	8.12226596
2.84248E-03	8.05408984
2.84256E-03	7.88424469
2.84266E-03	7.66501916
2.84273E-03	7.51135088
2.84278E-03	7.37911462
2.84292E-03	7.01260521
2.84326E-03	6.09888568
2.84337E-03	5.81670714
2.84347E-03	5.57896486
2.84353E-03	5.416536
2.84356E-03	5.3640504
2.84365E-03	5.16508785
2.84371E-03	5.02360756
2.84378E-03	4.88902769
2.84381E-03	4.84629587
2.84384E-03	4.78895573
2.84390E-03	4.68005028
2.84396E-03	4.57735788
2.84403E-03	4.48081415
2.84407E-03	4.41237951
2.84412E-03	4.34727061
2.84413E-03	4.33548041
2.84417E-03	4.28847419
2.84422E-03	4.23357001
2.84426E-03	4.18170933
2.84431E-03	4.13281536
2.84436E-03	4.08886676
2.84440E-03	4.04738223
2.84445E-03	4.00825484
2.84445E-03	4.00088385
2.84449E-03	3.97370466
2.84454E-03	3.94186463
2.84458E-03	3.91205205
2.84463E-03	3.88415685
2.84467E-03	3.85807565
2.84472E-03	3.83368972
2.84476E-03	3.81090011
2.84481E-03	3.78960466
2.84482E-03	3.78562721
2.84485E-03	3.77126275
2.84490E-03	3.75460465
2.84494E-03	3.73915764
2.84499E-03	3.72482705
2.84503E-03	3.7115355
2.84507E-03	3.70159067
2.84510E-03	3.69222194
2.84514E-03	3.68338945
2.84518E-03	3.67505791
2.84521E-03	3.66832569
2.84525E-03	3.66203095
2.84529E-03	3.65614159
2.84532E-03	3.65062909
2.84536E-03	3.64546515
2.84539E-03	3.64062725
2.84543E-03	3.63609007
2.84547E-03	3.63183123
2.84552E-03	3.62591929
2.84557E-03	3.62052148
2.84563E-03	3.61557813
2.84568E-03	3.61103818
2.84574E-03	3.60685331
2.84579E-03	3.60298124
2.84584E-03	3.5993843
2.84590E-03	3.59602907
2.84595E-03	3.59288541
2.84601E-03	3.58992836
2.84608E-03	3.58623566
2.84615E-03	3.58278619
2.84623E-03	3.58017452
2.84632E-03	3.57751966
2.84641E-03	3.57507624
2.84650E-03	3.57280342
2.84659E-03	3.57066995
2.84673E-03	3.56767731
2.84686E-03	3.56487982
2.84700E-03	3.56223365
2.84718E-03	3.55888895
2.84736E-03	3.55571023
2.84754E-03	3.55266568
2.84776E-03	3.54905656
2.84796E-03	3.5459567
2.84816E-03	3.54296103
2.84836E-03	3.54006087
2.84869E-03	3.53542873
2.84890E-03	3.53272481
2.84910E-03	3.53011572
2.84930E-03	3.52760751
2.84950E-03	3.52521078
2.84971E-03	3.52294216
2.84991E-03	3.52082901
2.85006E-03	3.51937182
2.85021E-03	3.51805581
2.85036E-03	3.51698423
2.85048E-03	3.51622179
2.85057E-03	3.51583174
2.85065E-03	3.51555964
2.85073E-03	3.51543114
2.85082E-03	3.51547831
2.85088E-03	3.5156526
2.85094E-03	3.51596808
2.85101E-03	3.51644838
2.85107E-03	3.51712104
2.85113E-03	3.51801823
2.85119E-03	3.51917677
2.85126E-03	3.52063985
2.85130E-03	3.52180796
2.85134E-03	3.52314962
2.85138E-03	3.52468242
2.85142E-03	3.52642577
2.85147E-03	3.52840034
2.85151E-03	3.53063004
2.85155E-03	3.53313933
2.85159E-03	3.53595515
2.85163E-03	3.53910576
2.85168E-03	3.54299696
2.85172E-03	3.54654265
2.85175E-03	3.55044088
2.85179E-03	3.55472172
2.85183E-03	3.55941384
2.85185E-03	3.56283564
2.85187E-03	3.56487804
2.85190E-03	3.57148101
2.85194E-03	3.57859469
2.85198E-03	3.58625363
2.85202E-03	3.59449808
2.85206E-03	3.6033682
2.85209E-03	3.61290854
2.85213E-03	3.62316049
2.85217E-03	3.63416634
2.85221E-03	3.64597882
2.85224E-03	3.65864351
2.85228E-03	3.6722065
2.85232E-03	3.68672607
2.85236E-03	3.70224673
2.85239E-03	3.71882994
2.85243E-03	3.73652087
2.85248E-03	3.75864204
2.85249E-03	3.76653316
2.85251E-03	3.77990496
2.85255E-03	3.803071
2.85259E-03	3.82757179
2.85263E-03	3.85347479
2.85268E-03	3.89505214
2.85274E-03	3.94007298
2.85280E-03	3.98869756
2.85285E-03	4.04108166
2.85291E-03	4.09735606
2.85297E-03	4.15766383
2.85299E-03	4.18868809
2.85302E-03	4.22366448
2.85309E-03	4.30629205
2.85314E-03	4.37992415
2.85320E-03	4.45751382
2.85325E-03	4.53904168
2.85333E-03	4.66857679
2.85341E-03	4.8065331
2.85346E-03	4.89251304
2.85349E-03	4.9537045
2.85361E-03	5.17180458
2.85372E-03	5.40096316
2.85413E-03	6.25858614
2.85426E-03	6.52567831
2.85437E-03	6.72931159
2.85442E-03	6.81910997
2.85446E-03	6.87771726
2.85454E-03	6.99634699
2.85464E-03	7.11021066
2.85471E-03	7.18410265
2.85480E-03	7.25238535
2.85488E-03	7.29752848
2.85494E-03	7.31216226
2.85500E-03	7.319634
2.85509E-03	7.30379545
2.85518E-03	7.26244517
2.85526E-03	7.20892998
2.85527E-03	7.19945748
2.85536E-03	7.10375179
2.85546E-03	6.98448997
2.85556E-03	6.82388301
2.85559E-03	6.77837252
2.85566E-03	6.64902112
2.85578E-03	6.41696766
2.85593E-03	6.11596801
2.85625E-03	5.41620399
2.85637E-03	5.18197791
2.85647E-03	4.982423
2.85655E-03	4.82385377
2.85664E-03	4.67326832
2.85664E-03	4.66612025
2.85670E-03	4.5687997
2.85677E-03	4.45036307
2.85684E-03	4.35136135
2.85691E-03	4.25834301
2.85697E-03	4.1713124
2.85702E-03	4.10990619
2.85707E-03	4.06147456
2.85707E-03	4.0523009
2.85712E-03	4.00049299
2.85718E-03	3.95179541
2.85723E-03	3.90613403
2.85728E-03	3.86339516
2.85732E-03	3.82992738
2.85736E-03	3.79834341
2.85740E-03	3.76857221
2.85744E-03	3.74054082
2.85748E-03	3.71417489
2.85753E-03	3.68939931
2.85757E-03	3.66613863
