E(MeV)	Nb-nat			
7.80044E-04	5.55249			
7.81076E-04	5.53733			
7.82624E-04	5.5209			
7.86752E-04	5.47748			
7.90364E-04	5.43977			
7.91396E-04	5.43175			
7.96040E-04	5.3959			
8.00684E-04	5.36026			
8.05844E-04	5.32084			
8.06877E-04	5.31428			
8.12037E-04	5.28159			
8.22357E-04	5.21655			
8.30613E-04	5.16478			
8.38869E-04	5.11323			
8.46345E-04	5.06675			
8.49693E-04	5.04603			
8.53041E-04	5.02007			
8.59737E-04	4.96838			
8.66433E-04	4.91699			
8.72292E-04	4.85934			
8.77314E-04	4.81025			
8.81080E-04	4.76406			
8.84847E-04	4.71816			
8.88613E-04	4.66007			
8.91124E-04	4.62163			
8.92380E-04	4.60257			
8.93635E-04	4.57801			
8.96280E-04	4.52671			
8.97669E-04	4.50005			
8.98363E-04	4.48329			
8.99752E-04	4.45004			
9.01034E-04	4.41963			
9.01621E-04	4.40585			
9.02209E-04	4.38834			
9.03383E-04	4.3537			
9.04264E-04	4.32808			
9.05145E-04	4.30289			
9.05988E-04	4.2711			
9.06550E-04	4.25038			
9.07112E-04	4.23024			
9.07514E-04	4.21632			
9.07878E-04	4.20424			
9.08242E-04	4.18699			
9.08484E-04	4.17602			
9.08727E-04	4.16563			
9.08909E-04	4.15836			
9.09091E-04	4.1517			
9.09273E-04	4.14589			
9.09334E-04	4.1443			
9.09397E-04	4.14096			
9.09525E-04	4.13513			
9.09621E-04	4.13151			
9.09717E-04	4.12879			
9.09780E-04	4.1276			
9.09844E-04	4.12706			
9.09908E-04	4.12729			
9.09972E-04	4.12848			
9.10036E-04	4.13083			
9.10084E-04	4.1335			
9.10100E-04	4.13469			
9.10132E-04	4.13596			
9.10180E-04	4.13892			
9.10227E-04	4.14309			
9.10275E-04	4.14867			
9.10323E-04	4.15585			
9.10355E-04	4.16163			
9.10390E-04	4.16902			
9.10425E-04	4.17759			
9.10460E-04	4.18744			
9.10495E-04	4.19869			
9.10531E-04	4.21146			
9.10566E-04	4.22589			
9.10601E-04	4.24212			
9.10636E-04	4.26028			
9.10671E-04	4.27998			
9.10706E-04	4.30191			
9.10741E-04	4.32624			
9.10776E-04	4.35313			
9.10812E-04	4.38274			
9.10847E-04	4.41524			
9.10882E-04	4.45077			
9.10917E-04	4.48951			
9.10954E-04	4.53441			
9.10992E-04	4.58327			
9.11029E-04	4.63627			
9.11066E-04	4.69356			
9.11104E-04	4.75527			
9.11116E-04	4.77735			
9.11141E-04	4.82268			
9.11191E-04	4.92052			
9.11241E-04	5.0267			
9.11290E-04	5.14122			
9.11333E-04	5.24618			
9.11387E-04	5.38616			
9.11440E-04	5.53828			
9.11494E-04	5.69991			
9.11512E-04	5.7551			
9.11601E-04	6.04831			
9.11703E-04	6.40124			
9.11729E-04	6.4923			
9.11887E-04	7.06236			
9.11903E-04	7.11457			
9.11993E-04	7.43143			
9.12063E-04	7.66098			
9.12137E-04	7.8781			
9.12145E-04	7.8994			
9.12198E-04	8.04232			
9.12259E-04	8.18496			
9.12320E-04	8.30296			
9.12382E-04	8.39438			
9.12443E-04	8.4578			
9.12500E-04	8.49098			
9.12557E-04	8.49881			
9.12615E-04	8.48152			
9.12676E-04	8.43592			
9.12733E-04	8.36849			
9.12737E-04	8.36321			
9.12798E-04	8.25926			
9.12860E-04	8.13294			
9.12929E-04	7.96621			
9.12958E-04	7.88837			
9.13011E-04	7.73812			
9.13093E-04	7.48357			
9.13118E-04	7.40137			
9.13297E-04	6.79489			
9.13376E-04	6.51745			
9.13466E-04	6.21832			
9.13522E-04	6.04043			
9.13537E-04	5.99054			
9.13591E-04	5.82503			
9.13644E-04	5.66817			
9.13693E-04	5.53413			
9.13741E-04	5.40786			
9.13790E-04	5.28948			
9.13838E-04	5.17901			
9.13887E-04	5.07637			
9.13889E-04	5.07133			
9.13923E-04	5.0038			
9.13960E-04	4.93539			
9.13996E-04	4.87109			
9.14032E-04	4.81076			
9.14071E-04	4.75138			
9.14109E-04	4.69604			
9.14147E-04	4.64456			
9.14186E-04	4.59673			
9.14224E-04	4.55233			
9.14262E-04	4.51117			
9.14301E-04	4.47302			
9.14339E-04	4.43769			
9.14377E-04	4.40497			
9.14390E-04	4.39487			
9.14416E-04	4.3757			
9.14454E-04	4.34917			
9.14492E-04	4.32468			
9.14530E-04	4.30206			
9.14569E-04	4.28114			
9.14607E-04	4.26178			
9.14645E-04	4.24383			
9.14693E-04	4.22316			
9.14741E-04	4.20424			
9.14789E-04	4.18686			
9.14837E-04	4.17081			
9.14875E-04	4.15891			
9.14885E-04	4.15625			
9.14933E-04	4.144			
9.14997E-04	4.12899			
9.15060E-04	4.11527			
9.15124E-04	4.10261			
9.15188E-04	4.09081			
9.15284E-04	4.0744			
9.15360E-04	4.06223			
9.15380E-04	4.05961			
9.15475E-04	4.0474			
9.15603E-04	4.03215			
9.15732E-04	4.01758			
9.15929E-04	3.99663			
9.16125E-04	3.97667			
9.16321E-04	3.95742			
9.16583E-04	3.93254			
9.16714E-04	3.92048			
9.16902E-04	3.9039			
9.17279E-04	3.87169			
9.17656E-04	3.84028			
9.18221E-04	3.79433			
9.18629E-04	3.76186			
9.18671E-04	3.75812			
9.19121E-04	3.71844			
9.19571E-04	3.6794			
9.20022E-04	3.64099			
9.20472E-04	3.60323			
9.20485E-04	3.60211			
9.20922E-04	3.55964			
9.21372E-04	3.51661			
9.21823E-04	3.47445			
9.21878E-04	3.46943			
9.22309E-04	3.42324			
9.22796E-04	3.37247			
9.22991E-04	3.35278			
9.23283E-04	3.31857			
9.23769E-04	3.26333			
9.23964E-04	3.24193			
9.24094E-04	3.22539			
9.24418E-04	3.18507			
9.24856E-04	3.13259			
9.24937E-04	3.12326			
9.25148E-04	3.09477			
9.25440E-04	3.05663			
9.25732E-04	3.01997			
9.25911E-04	2.9986			
9.26024E-04	2.98252			
9.26316E-04	2.94309			
9.26608E-04	2.90589			
9.26868E-04	2.87495			
9.26884E-04	2.87315			
9.27095E-04	2.84542			
9.27322E-04	2.81755			
9.27549E-04	2.79194			
9.27776E-04	2.76891			
9.27890E-04	2.75886			
9.28003E-04	2.74799			
9.28230E-04	2.72964			
9.28457E-04	2.7152			
9.28652E-04	2.70643			
9.28814E-04	2.70202			
9.28960E-04	2.70072			
9.28977E-04	2.70096			
9.29139E-04	2.70672			
9.29301E-04	2.71626			
9.29447E-04	2.72873			
9.29463E-04	2.73075			
9.29625E-04	2.75589			
9.29771E-04	2.78359			
9.29788E-04	2.78745			
9.29934E-04	2.82771			
9.30015E-04	2.85322			
9.30063E-04	2.87096			
9.30177E-04	2.91706			
9.30193E-04	2.92443			
9.30311E-04	2.98339			
9.30323E-04	2.99022			
9.30453E-04	3.07007			
9.30469E-04	3.08106			
9.30583E-04	3.16738			
9.30627E-04	3.20449			
9.30712E-04	3.28283			
9.30736E-04	3.30684			
9.30842E-04	3.4226			
9.30849E-04	3.43077			
9.30956E-04	3.56903			
9.30962E-04	3.57747			
9.31046E-04	3.70474			
9.31053E-04	3.71561			
9.31131E-04	3.84969			
9.31150E-04	3.88593			
9.31215E-04	4.01447			
9.31248E-04	4.08346			
9.31300E-04	4.2023			
9.31345E-04	4.31338			
9.31384E-04	4.41708			
9.31441E-04	4.5757			
9.31442E-04	4.57995			
9.31497E-04	4.75297			
9.31515E-04	4.81342			
9.31554E-04	4.94781			
9.31588E-04	5.07765			
9.31614E-04	5.17953			
9.31661E-04	5.37807			
9.31679E-04	5.45664			
9.31718E-04	5.64004			
9.31728E-04	5.6878			
9.31776E-04	5.94124			
9.31783E-04	5.97724			
9.31825E-04	6.2213			
9.31848E-04	6.36145			
9.31874E-04	6.52876			
9.31913E-04	6.79672			
9.31922E-04	6.8668			
9.31971E-04	7.24128			
9.31978E-04	7.29487			
9.32020E-04	7.65867			
9.32042E-04	7.8691			
9.32068E-04	8.12064			
9.32107E-04	8.52579			
9.32115E-04	8.61367			
9.32156E-04	9.08417			
9.32159E-04	9.12315			
9.32203E-04	9.68599			
9.32205E-04	9.70834			
9.32247E-04	10.3094			
9.32253E-04	10.4087			
9.32291E-04	10.9989			
9.32302E-04	11.1919			
9.32334E-04	11.7622			
9.32351E-04	12.0687			
9.32378E-04	12.6078			
9.32399E-04	13.0454			
9.32407E-04	13.2197			
9.32437E-04	13.8778			
9.32448E-04	14.1466			
9.32466E-04	14.5835			
9.32495E-04	15.334			
9.32497E-04	15.3778			
9.32524E-04	16.1476			
9.32545E-04	16.7659			
9.32553E-04	17.0118			
9.32591E-04	18.2073			
9.32594E-04	18.3178			
9.32625E-04	19.4014			
9.32643E-04	20.0654			
9.32659E-04	20.6892			
9.32691E-04	22.009			
9.32693E-04	22.0768			
9.32724E-04	23.4389			
9.32727E-04	23.5863			
9.32761E-04	25.2211			
9.32772E-04	25.7975			
9.32795E-04	26.9861			
9.32821E-04	28.4215			
9.32829E-04	28.8841			
9.32863E-04	30.9346			
9.32870E-04	31.3471			
9.32897E-04	33.1519			
9.32918E-04	34.6077			
9.32931E-04	35.5299			
9.32967E-04	38.2056			
9.33003E-04	41.1104			
9.33016E-04	42.2248			
9.33039E-04	44.2285			
9.33064E-04	46.6412			
9.33074E-04	47.5702			
9.33110E-04	51.1546			
9.33113E-04	51.4973			
9.33146E-04	55.0112			
9.33162E-04	56.8568			
9.33181E-04	59.1256			
9.33210E-04	62.6953			
9.33217E-04	63.5073			
9.33259E-04	69.0646			
9.33261E-04	69.2833			
9.33305E-04	75.5176			
9.33308E-04	76.0048			
9.33348E-04	82.2208			
9.33356E-04	83.5294			
9.33392E-04	89.3994			
9.33404E-04	91.5287			
9.33436E-04	97.0634			
9.33452E-04	100.049			
9.33478E-04	104.859			
9.33516E-04	112.336			
9.33532E-04	115.662			
9.33579E-04	125.611			
9.33587E-04	127.219			
9.33641E-04	139.523			
9.33646E-04	140.75			
9.33705E-04	154.794			
9.33724E-04	159.698			
9.33778E-04	173.312			
9.33809E-04	181.645			
9.33866E-04	197.14			
9.33938E-04	217.631			
9.33970E-04	226.455			
9.34146E-04	277.45			
9.34203E-04	293.704			
9.34250E-04	306.578			
9.34281E-04	314.985			
9.34328E-04	327.036			
9.34359E-04	334.864			
9.34406E-04	345.836			
9.34437E-04	352.896			
9.34484E-04	362.516			
9.34515E-04	368.633			
9.34561E-04	376.654			
9.34593E-04	381.685			
9.34633E-04	387.255			
9.34644E-04	388.761			
9.34691E-04	393.758			
9.34707E-04	395.261			
9.34769E-04	399.589			
9.34778E-04	400.111			
9.34800E-04	400.847			
9.34842E-04	401.928			
9.34852E-04	401.999			
9.34868E-04	401.979			
9.34904E-04	401.159			
9.34942E-04	399.953			
9.34977E-04	397.802			
9.35008E-04	395.549			
9.35055E-04	390.822			
9.35086E-04	387.346			
9.35132E-04	380.779			
9.35164E-04	376.114			
9.35210E-04	367.903			
9.35241E-04	362.186			
9.35288E-04	352.566			
9.35319E-04	345.958			
9.35366E-04	335.19			
9.35397E-04	327.866			
9.35444E-04	316.224			
9.35475E-04	308.348			
9.35631E-04	267.02			
9.35755E-04	233.615			
9.35812E-04	218.503			
9.35846E-04	209.866			
9.35907E-04	194.65			
9.35924E-04	190.416			
9.35997E-04	173.002			
9.35999E-04	172.562			
9.36054E-04	160.439			
9.36069E-04	157.171			
9.36108E-04	148.94			
9.36142E-04	142.11			
9.36163E-04	138.047			
9.36215E-04	128.233			
9.36217E-04	127.768			
9.36254E-04	121.368			
9.36263E-04	119.679			
9.36299E-04	113.773			
9.36312E-04	111.662			
9.36345E-04	106.642			
9.36361E-04	104.177			
9.36390E-04	100.002			
9.36426E-04	94.9961			
9.36435E-04	93.7153			
9.36474E-04	88.6928			
9.36481E-04	87.9019			
9.36523E-04	82.8655			
9.36526E-04	82.5002			
9.36572E-04	77.4918			
9.36617E-04	72.8769			
9.36620E-04	72.5538			
9.36661E-04	68.7629			
9.36669E-04	68.0201			
9.36705E-04	64.9547			
9.36718E-04	63.863			
9.36748E-04	61.4339			
9.36766E-04	60.0568			
9.36792E-04	58.1822			
9.36815E-04	56.5763			
9.36836E-04	55.1815			
9.36864E-04	53.3963			
9.36880E-04	52.4145			
9.36912E-04	50.4928			
9.36924E-04	49.8642			
9.36961E-04	47.8429			
9.36967E-04	47.5179			
9.37011E-04	45.3718			
9.37026E-04	44.6709			
9.37055E-04	43.3912			
9.37091E-04	41.8599			
9.37100E-04	41.4781			
9.37149E-04	39.6118			
9.37156E-04	39.3682			
9.37198E-04	37.9215			
9.37221E-04	37.1592			
9.37246E-04	36.3612			
9.37285E-04	35.1899			
9.37295E-04	34.9211			
9.37344E-04	33.6056			
9.37350E-04	33.4336			
9.37392E-04	32.4064			
9.37415E-04	31.8639			
9.37441E-04	31.2986			
9.37474E-04	30.6035			
9.37498E-04	30.0914			
9.37538E-04	29.316			
9.37573E-04	28.6647			
9.37603E-04	28.1513			
9.37649E-04	27.3919			
9.37671E-04	27.0471			
9.37740E-04	26.0363			
9.37749E-04	25.8948			
9.37808E-04	25.131			
9.37850E-04	24.5901			
9.37876E-04	24.2885			
9.37944E-04	23.5119			
9.37951E-04	23.4392			
9.38012E-04	22.81			
9.38051E-04	22.4202			
9.38103E-04	21.9534			
9.38194E-04	21.1538			
9.38202E-04	21.0837			
9.38285E-04	20.4448			
9.38328E-04	20.1129			
9.38385E-04	19.7249			
9.38481E-04	19.0839			
9.38496E-04	18.9959			
9.38606E-04	18.3442			
9.38633E-04	18.1841			
9.38716E-04	17.7494			
9.38786E-04	17.3891			
9.38826E-04	17.1983			
9.38937E-04	16.6877			
9.38938E-04	16.6803			
9.39047E-04	16.2362			
9.39157E-04	15.792			
9.39167E-04	15.7533			
9.39285E-04	15.3381			
9.39396E-04	14.9575			
9.39432E-04	14.848			
9.39578E-04	14.4076			
9.39634E-04	14.2388			
9.39724E-04	14.0023			
9.39869E-04	13.6211			
9.39878E-04	13.6002			
9.40016E-04	13.2816			
9.40121E-04	13.0411			
9.40162E-04	12.9589			
9.40308E-04	12.667			
9.40445E-04	12.3947			
9.40470E-04	12.3524			
9.40648E-04	12.0464			
9.40770E-04	11.8405			
9.40827E-04	11.7554			
9.41005E-04	11.4917			
9.41111E-04	11.3376			
9.41184E-04	11.2428			
9.41362E-04	11.0138			
9.41451E-04	10.9008			
9.41630E-04	10.702			
9.41881E-04	10.4262			
9.41905E-04	10.3998			
9.42100E-04	10.2159			
9.42319E-04	10.0114			
9.42360E-04	9.97395			
9.42538E-04	9.83069			
9.42830E-04	9.5991			
9.42911E-04	9.53556			
9.43122E-04	9.3942			
9.43414E-04	9.20092			
9.43560E-04	9.10536			
9.43706E-04	9.0236			
9.43998E-04	8.86196			
9.44209E-04	8.74647			
9.44306E-04	8.70033			
9.44631E-04	8.54829			
9.44858E-04	8.44302			
9.44955E-04	8.40468			
9.45280E-04	8.27837			
9.45604E-04	8.15342			
9.45809E-04	8.0752			
9.45928E-04	8.03721			
9.46253E-04	7.93506			
9.46577E-04	7.83411			
9.46750E-04	7.78111			
9.46889E-04	7.74471			
9.47189E-04	7.66773			
9.47489E-04	7.5919			
9.47690E-04	7.54174			
9.47751E-04	7.52881			
9.48047E-04	7.46724			
9.48264E-04	7.42313			
9.48481E-04	7.38009			
9.48620E-04	7.35325			
9.48698E-04	7.34119			
9.48915E-04	7.30901			
9.49078E-04	7.28618			
9.49241E-04	7.26476			
9.49404E-04	7.24514			
9.49512E-04	7.23333			
9.49621E-04	7.2228			
9.49733E-04	7.21361			
9.49820E-04	7.208			
9.49907E-04	7.20407			
9.49995E-04	7.20226			
9.50047E-04	7.20279			
9.50082E-04	7.20481			
9.50140E-04	7.21004			
9.50198E-04	7.21708			
9.50256E-04	7.22626			
9.50315E-04	7.23797			
9.50373E-04	7.25269			
9.50416E-04	7.26603			
9.50460E-04	7.28163			
9.50504E-04	7.2998			
9.50547E-04	7.32085			
9.50591E-04	7.34517			
9.50624E-04	7.36634			
9.50662E-04	7.3932			
9.50700E-04	7.42343			
9.50738E-04	7.45735			
9.50776E-04	7.49535			
9.50814E-04	7.53781			
9.50852E-04	7.58516			
9.50853E-04	7.58677			
9.50890E-04	7.64065			
9.50928E-04	7.70202			
9.50966E-04	7.76968			
9.51004E-04	7.84414			
9.51042E-04	7.92593			
9.51080E-04	8.0156			
9.51118E-04	8.11371			
9.51156E-04	8.22081			
9.51164E-04	8.24343			
9.51194E-04	8.34048			
9.51227E-04	8.45309			
9.51269E-04	8.60774			
9.51311E-04	8.776			
9.51353E-04	8.95856			
9.51395E-04	9.15606			
9.51436E-04	9.36907			
9.51478E-04	9.5981			
9.51498E-04	9.71625			
9.51520E-04	9.84663			
9.51562E-04	10.1148			
9.51604E-04	10.3997			
9.51660E-04	10.8059			
9.51706E-04	11.167			
9.51768E-04	11.6794			
9.51830E-04	12.2253			
9.51883E-04	12.7179			
9.51908E-04	12.952			
9.51992E-04	13.7856			
9.52131E-04	15.2373			
9.52292E-04	16.9133			
9.52389E-04	17.8566			
9.52468E-04	18.5644			
9.52518E-04	18.9582			
9.52543E-04	19.1508			
9.52617E-04	19.6428			
9.52692E-04	20.0358			
9.52766E-04	20.3191			
9.52838E-04	20.4667			
9.52899E-04	20.5026			
9.52967E-04	20.4451			
9.52995E-04	20.3815			
9.53034E-04	20.2807			
9.53109E-04	19.9804			
9.53183E-04	19.5707			
9.53243E-04	19.164			
9.53257E-04	19.0598			
9.53332E-04	18.4532			
9.53419E-04	17.6573			
9.53525E-04	16.5859			
9.53533E-04	16.5068			
9.53793E-04	13.7295			
9.53886E-04	12.7763			
9.53964E-04	12.0233			
9.54017E-04	11.5397			
9.54026E-04	11.4554			
9.54085E-04	10.9521			
9.54128E-04	10.6015			
9.54172E-04	10.2687			
9.54215E-04	9.95387			
9.54259E-04	9.65718			
9.54296E-04	9.4183			
9.54302E-04	9.37925			
9.54345E-04	9.12362			
9.54389E-04	8.88537			
9.54435E-04	8.64879			
9.54482E-04	8.43083			
9.54528E-04	8.23062			
9.54559E-04	8.10657			
9.54590E-04	7.98969			
9.54621E-04	7.87972			
9.54637E-04	7.82802			
9.54652E-04	7.77771			
9.54683E-04	7.68338			
9.54714E-04	7.59502			
9.54745E-04	7.51232			
9.54776E-04	7.43498			
9.54808E-04	7.36271			
9.54839E-04	7.29521			
9.54869E-04	7.23218			
9.54885E-04	7.2029			
9.54904E-04	7.16758			
9.54943E-04	7.10271			
9.54982E-04	7.04344			
9.55021E-04	6.9893			
9.55059E-04	6.93984			
9.55098E-04	6.89464			
9.55137E-04	6.85331			
9.55176E-04	6.81549			
9.55214E-04	6.78084			
9.55253E-04	6.74905			
9.55292E-04	6.71983			
9.55331E-04	6.69294			
9.55370E-04	6.66812			
9.55428E-04	6.63432			
9.55486E-04	6.60408			
9.55505E-04	6.595			
9.55544E-04	6.5783			
9.55602E-04	6.55577			
9.55660E-04	6.53539			
9.55718E-04	6.51682			
9.55777E-04	6.49977			
9.55854E-04	6.47902			
9.55932E-04	6.46012			
9.56009E-04	6.44272			
9.56125E-04	6.41886			
9.56242E-04	6.39708			
9.56358E-04	6.37691			
9.56436E-04	6.36419			
9.56591E-04	6.34013			
9.56746E-04	6.31757			
9.56943E-04	6.29338			
9.57141E-04	6.27066			
9.57273E-04	6.25618			
9.57537E-04	6.22849			
9.57800E-04	6.20216			
9.58064E-04	6.17688			
9.58327E-04	6.15244			
9.58723E-04	6.11702			
9.58855E-04	6.10561			
9.59157E-04	6.0834			
9.59611E-04	6.0512			
9.60064E-04	6.01985			
9.60669E-04	5.97907			
9.61274E-04	5.93919			
9.61938E-04	5.89622			
9.62601E-04	5.85408			
9.62933E-04	5.83631			
9.63929E-04	5.78421			
9.64956E-04	5.73133			
9.65983E-04	5.67921			
9.66580E-04	5.64939			
9.67353E-04	5.61549			
9.68723E-04	5.55649			
9.70115E-04	5.49758			
9.71529E-04	5.43881			
9.72943E-04	5.3812			
9.74357E-04	5.32483			
9.75417E-04	5.28347			
9.76478E-04	5.24296			
9.77539E-04	5.20342			
9.78599E-04	5.16496			
9.79659E-04	5.12772			
9.80720E-04	5.09188			
9.81780E-04	5.05021			
9.82841E-04	5.01041			
9.83901E-04	4.97277			
9.84609E-04	4.94907			
9.84962E-04	4.93785			
9.85316E-04	4.92366			
9.86023E-04	4.8967			
9.86685E-04	4.87287			
9.87304E-04	4.85206			
9.87790E-04	4.83691			
9.87923E-04	4.83158			
9.88541E-04	4.80839			
9.89160E-04	4.78713			
9.89778E-04	4.76804			
9.90176E-04	4.75736			
9.90397E-04	4.7492			
9.91016E-04	4.72922			
9.91546E-04	4.71469			
9.92120E-04	4.70228			
9.92209E-04	4.69939			
9.92651E-04	4.68761			
9.93093E-04	4.67826			
9.93534E-04	4.67163			
9.93976E-04	4.66805			
9.94418E-04	4.66228			
9.94860E-04	4.66037			
9.95390E-04	4.66389			
9.95744E-04	4.67025			
9.96097E-04	4.67554			
9.96451E-04	4.68487			
9.96804E-04	4.69872			
9.97158E-04	4.71766			
9.97423E-04	4.73616			
9.97511E-04	4.74128			
9.97829E-04	4.76525			
9.98254E-04	4.80644			
9.98536E-04	4.84055			
9.98819E-04	4.88069			
9.99102E-04	4.92759			
9.99385E-04	4.98208			
9.99668E-04	5.04512			
9.99950E-04	5.11783			
1.00018E-03	5.18491			
1.00034E-03	5.23689			
1.00041E-03	5.26089			
1.00064E-03	5.34782			
1.00087E-03	5.4447			
1.00110E-03	5.55277			
1.00113E-03	5.57133			
1.00133E-03	5.67798			
1.00156E-03	5.81828			
1.00166E-03	5.89049			
1.00179E-03	5.97872			
1.00200E-03	6.14628			
1.00213E-03	6.26213			
1.00221E-03	6.33489			
1.00242E-03	6.54918			
1.00249E-03	6.62091			
1.00264E-03	6.7929			
1.00274E-03	6.92939			
1.00285E-03	7.07128			
1.00300E-03	7.29054			
1.00303E-03	7.34626			
1.00316E-03	7.55017			
1.00332E-03	7.8337			
1.00333E-03	7.85079			
1.00348E-03	8.15359			
1.00355E-03	8.30332			
1.00364E-03	8.50946			
1.00376E-03	8.82591			
1.00379E-03	8.90512			
1.00391E-03	9.22463			
1.00395E-03	9.35174			
1.00408E-03	9.73882			
1.00411E-03	9.85372			
1.00425E-03	10.3207			
1.00425E-03	10.3531			
1.00438E-03	10.8409			
1.00441E-03	10.9904			
1.00450E-03	11.378			
1.00454E-03	11.5549			
1.00463E-03	11.9741			
1.00467E-03	12.1822			
1.00475E-03	12.6369			
1.00479E-03	12.8818			
1.00487E-03	13.3762			
1.00492E-03	13.6646			
1.00500E-03	14.2038			
1.00504E-03	14.5438			
1.00512E-03	15.1293			
1.00513E-03	15.1833			
1.00521E-03	15.8861			
1.00522E-03	15.9889			
1.00529E-03	16.6198			
1.00534E-03	17.1336			
1.00537E-03	17.3624			
1.00544E-03	18.171			
1.00547E-03	18.4325			
1.00552E-03	19.0449			
1.00555E-03	19.398			
1.00559E-03	19.9983			
1.00563E-03	20.4538			
1.00567E-03	21.0358			
1.00571E-03	21.611			
1.00575E-03	22.1671			
1.00579E-03	22.882			
1.00582E-03	23.4057			
1.00589E-03	24.5014			
1.00589E-03	24.5344			
1.00597E-03	26.0328			
1.00597E-03	26.0689			
1.00604E-03	27.7223			
1.00605E-03	27.7624			
1.00612E-03	29.5903			
1.00613E-03	29.6347			
1.00620E-03	31.6591			
1.00621E-03	31.7084			
1.00626E-03	33.234			
1.00629E-03	34.2299			
1.00632E-03	35.1231			
1.00636E-03	36.5106			
1.00639E-03	37.4894			
1.00643E-03	39.0065			
1.00644E-03	39.4082			
1.00650E-03	41.4725			
1.00650E-03	41.756			
1.00655E-03	43.7045			
1.00658E-03	44.7847			
1.00660E-03	46.0901			
1.00665E-03	48.1061			
1.00666E-03	48.6392			
1.00671E-03	51.3811			
1.00672E-03	51.7579			
1.00676E-03	54.3427			
1.00679E-03	55.7759			
1.00682E-03	57.5041			
1.00686E-03	60.173			
1.00687E-03	60.8766			
1.00692E-03	64.495			
1.00693E-03	64.9919			
1.00697E-03	68.3891			
1.00700E-03	70.2712			
1.00703E-03	72.5311			
1.00707E-03	76.0174			
1.00708E-03	76.9322			
1.00713E-03	81.6296			
1.00714E-03	82.2736			
1.00719E-03	86.6522			
1.00721E-03	89.0733			
1.00724E-03	91.9624			
1.00728E-03	96.4289			
1.00731E-03	99.5302			
1.00735E-03	104.339			
1.00738E-03	107.668			
1.00742E-03	112.823			
1.00745E-03	116.381			
1.00749E-03	121.881			
1.00752E-03	125.694			
1.00759E-03	135.495			
1.00760E-03	136.501			
1.00766E-03	145.92			
1.00771E-03	152.349			
1.00773E-03	156.789			
1.00784E-03	173.868			
1.00785E-03	175.036			
1.00795E-03	191.789			
1.00811E-03	219.899			
1.00820E-03	235.874			
1.00833E-03	257.858			
1.00834E-03	259.605			
1.00843E-03	272.879			
1.00845E-03	276.093			
1.00852E-03	286.238			
1.00854E-03	289.558			
1.00862E-03	298.975			
1.00865E-03	302.609			
1.00872E-03	309.743			
1.00874E-03	311.74			
1.00879E-03	315.934			
1.00884E-03	320.116			
1.00886E-03	321.027			
1.00892E-03	323.917			
1.00896E-03	325.565			
1.00900E-03	326.899			
1.00901E-03	327.176			
1.00908E-03	327.698			
1.00910E-03	327.532			
1.00918E-03	326.293			
1.00918E-03	326.134			
1.00925E-03	323.644			
1.00925E-03	323.276			
1.00935E-03	317.134			
1.00936E-03	317			
1.00945E-03	309.215			
1.00945E-03	308.37			
1.00954E-03	299.674			
1.00955E-03	297.429			
1.00964E-03	287.279			
1.00966E-03	284.468			
1.00974E-03	272.535			
1.00980E-03	264.232			
1.00985E-03	256.697			
1.00999E-03	234.486			
1.01019E-03	202.914			
1.01029E-03	186.484			
1.01034E-03	179.053			
1.01040E-03	170.772			
1.01048E-03	158.832			
1.01051E-03	155.929			
1.01058E-03	146.616			
1.01059E-03	144.815			
1.01065E-03	137.826			
1.01070E-03	131.927			
1.01072E-03	129.486			
1.01079E-03	121.657			
1.01080E-03	120.152			
1.01086E-03	114.368			
1.01091E-03	109.514			
1.01093E-03	107.521			
1.01100E-03	101.162			
1.01101E-03	99.9441			
1.01107E-03	95.2972			
1.01112E-03	91.4104			
1.01114E-03	89.8236			
1.01121E-03	84.7744			
1.01123E-03	83.8095			
1.01128E-03	80.1438			
1.01133E-03	77.0821			
1.01135E-03	75.8362			
1.01142E-03	71.8754			
1.01144E-03	71.1186			
1.01150E-03	68.2504			
1.01155E-03	65.8539			
1.01157E-03	64.8801			
