E(MeV)	"HF-177(N,TOT)"	
5.51343E-06	177.839	
5.51767E-06	181.317	
5.52036E-06	183.732	
5.52728E-06	189.971	
5.52920E-06	191.713	
5.53421E-06	196.668	
5.54074E-06	203.181	
5.54113E-06	203.602	
5.54805E-06	211.213	
5.55228E-06	215.889	
5.55459E-06	218.699	
5.56075E-06	226.231	
5.56382E-06	230.016	
5.56690E-06	234.203	
5.57305E-06	242.62	
5.57536E-06	245.794	
5.57921E-06	251.668	
5.58536E-06	261.119	
5.58690E-06	263.496	
5.59152E-06	271.45	
5.59767E-06	282.118	
5.59844E-06	283.46	
5.60344E-06	293.045	
5.60613E-06	298.243	
5.61152E-06	309.49	
5.61383E-06	314.345	
5.61690E-06	321.367	
5.62152E-06	331.962	
5.62229E-06	333.879	
5.62767E-06	347.377	
5.62883E-06	350.288	
5.63306E-06	361.854	
5.63575E-06	369.263	
5.63844E-06	377.296	
5.64267E-06	390.004	
5.64383E-06	393.773	
5.64960E-06	412.767	
5.65075E-06	416.911	
5.65537E-06	433.613	
5.65652E-06	437.816	
5.65998E-06	451.613	
5.66345E-06	465.502	
5.66460E-06	470.588	
5.66922E-06	491.067	
5.67037E-06	496.224	
5.67383E-06	513.282	
5.67729E-06	530.465	
5.67845E-06	536.763	
5.68287E-06	561.079	
5.68325E-06	563.21	
5.68710E-06	586.371	
5.68825E-06	593.372	
5.69133E-06	613.581	
5.69325E-06	626.309	
5.69556E-06	642.891	
5.69826E-06	662.389	
5.69979E-06	674.521	
5.70326E-06	702.04	
5.70403E-06	708.721	
5.70826E-06	745.767	
5.71249E-06	786.718	
5.71326E-06	794.231	
5.71653E-06	829.328	
5.71826E-06	848.074	
5.72037E-06	873.196	
5.72268E-06	900.842	
5.72422E-06	920.875	
5.72653E-06	951.194	
5.72807E-06	973.082	
5.73037E-06	1006.22	
5.73191E-06	1030.18	
5.73422E-06	1066.47	
5.73576E-06	1092.77	
5.73807E-06	1132.59	
5.73960E-06	1161.49	
5.74191E-06	1205.26	
5.74345E-06	1237.07	
5.74576E-06	1285.25	
5.74691E-06	1311.53	
5.74960E-06	1373.4	
5.74999E-06	1383.06	
5.75307E-06	1460.92	
5.75345E-06	1470.74	
5.75614E-06	1545.84	
5.75730E-06	1578.31	
5.75922E-06	1637.45	
5.76114E-06	1697.1	
5.76230E-06	1736.23	
5.76499E-06	1828.31	
5.76538E-06	1842.68	
5.76845E-06	1958.66	
5.76884E-06	1973.28	
5.77134E-06	2077.02	
5.77268E-06	2133.32	
5.77403E-06	2194.71	
5.77653E-06	2309.56	
5.77672E-06	2319.18	
5.77942E-06	2454.84	
5.78038E-06	2503.64	
5.78211E-06	2598.7	
5.78384E-06	2694.43	
5.78480E-06	2751.41	
5.78692E-06	2877.62	
5.78749E-06	2914.28	
5.78999E-06	3074.22	
5.79018E-06	3087.3	
5.79307E-06	3284.99	
5.79384E-06	3340.91	
5.79615E-06	3510.06	
5.79730E-06	3599.55	
5.79922E-06	3749.87	
5.80076E-06	3878.43	
5.80384E-06	4137.48	
5.80422E-06	4171.94	
5.80692E-06	4414.87	
5.80769E-06	4488.37	
5.81153E-06	4858.62	
5.81211E-06	4917.69	
5.81615E-06	5334.25	
5.81634E-06	5355.18	
5.82057E-06	5818.39	
5.82076E-06	5839.59	
5.82692E-06	6553.74	
5.82730E-06	6598.66	
5.83384E-06	7398.73	
5.83692E-06	7776.53	
5.84769E-06	9106.36	
5.85461E-06	9914.1	
5.85957E-06	10446.1	
5.86061E-06	10547.4	
5.86454E-06	10925.5	
5.86511E-06	10975.5	
5.86784E-06	11208.9	
5.86908E-06	11300.9	
5.87246E-06	11549	
5.87400E-06	11640.5	
5.87708E-06	11818.5	
5.87800E-06	11857.9	
5.88169E-06	12009.4	
5.88261E-06	12032.6	
5.88631E-06	12117.9	
5.88723E-06	12126.2	
5.88966E-06	12143.1	
5.89165E-06	12127.2	
5.89239E-06	12120.6	
5.89462E-06	12097.8	
5.89677E-06	12039.5	
5.89923E-06	11968	
5.90139E-06	11871.8	
5.90385E-06	11757.6	
5.90523E-06	11673.5	
5.90831E-06	11481.5	
5.90985E-06	11366	
5.91269E-06	11148	
5.91381E-06	11050.1	
5.91708E-06	10758.8	
5.91877E-06	10591.2	
5.92193E-06	10274.9	
5.92373E-06	10078.5	
5.92677E-06	9745.25	
5.92923E-06	9458.33	
5.93346E-06	8961.3	
5.93693E-06	8540.68	
5.95020E-06	6922.95	
5.95347E-06	6540	
5.95654E-06	6181.69	
5.96039E-06	5755.88	
5.96212E-06	5565.55	
5.96577E-06	5187.3	
5.96751E-06	5009.47	
5.97116E-06	4656.41	
5.97154E-06	4619.53	
5.97520E-06	4289.29	
5.97558E-06	4254.78	
5.97924E-06	3947.41	
5.97962E-06	3915.29	
5.98270E-06	3675.97	
5.98385E-06	3586.87	
5.98616E-06	3420.17	
5.98693E-06	3365.03	
5.98962E-06	3183.04	
5.99001E-06	3157.25	
5.99308E-06	2963.09	
5.99616E-06	2782.25	
5.99655E-06	2761.05	
5.99924E-06	2613.97	
6.00001E-06	2574.61	
6.00232E-06	2457.62	
6.00347E-06	2402.92	
6.00539E-06	2312.6	
6.00693E-06	2245.38	
6.00886E-06	2162.2	
6.01078E-06	2085.57	
6.01270E-06	2009.76	
6.01462E-06	1940.3	
6.01655E-06	1871.59	
6.01847E-06	1808.68	
6.02039E-06	1746.46	
6.02232E-06	1689.51	
6.02424E-06	1633.18	
6.02616E-06	1581.63	
6.02809E-06	1530.64	
6.03001E-06	1483.96	
6.03193E-06	1437.79	
6.03386E-06	1395.5	
6.03578E-06	1353.67	
6.03770E-06	1315.15	
6.03924E-06	1284.71	
6.04232E-06	1229.05	
6.04386E-06	1201.58	
6.04693E-06	1151.94	
6.04847E-06	1127.43	
6.05155E-06	1083.06	
6.05309E-06	1061.15	
6.05617E-06	1021.4	
6.05770E-06	1001.76	
6.06078E-06	966.051	
6.06232E-06	948.41	
6.06540E-06	916.256	
6.06694E-06	900.338	
6.06847E-06	885.795	
6.07155E-06	857.047	
6.07463E-06	830.348	
6.08078E-06	782.089	
6.08694E-06	739.586	
6.09271E-06	704.239	
6.09848E-06	672.672	
6.10232E-06	653.573	
6.10617E-06	636.212	
6.11002E-06	619.147	
6.11386E-06	604.111	
6.11771E-06	589.329	
6.12155E-06	576.289	
6.12540E-06	563.468	
6.12925E-06	552.159	
6.13309E-06	541.04	
6.13694E-06	531.245	
6.14079E-06	521.619	
6.14463E-06	513.163	
6.14848E-06	504.862	
6.15295E-06	496.478	
6.15674E-06	489.504	
6.16188E-06	481.397	
6.16500E-06	476.586	
6.17081E-06	468.997	
6.17326E-06	465.88	
6.17974E-06	459.022	
6.18152E-06	457.197	
6.18867E-06	451.609	
6.19391E-06	447.664	
6.19761E-06	445.888	
6.20630E-06	441.936	
6.20654E-06	441.877	
6.21456E-06	440.145	
6.21547E-06	440.106	
6.22345E-06	439.941	
6.22451E-06	440.153	
6.23364E-06	442.185	
6.23679E-06	442.956	
6.24278E-06	445.746	
6.24569E-06	447.167	
6.25191E-06	451.335	
6.25458E-06	453.168	
6.25648E-06	454.827	
6.26348E-06	461.062	
6.26562E-06	463.389	
6.27237E-06	470.899	
6.27475E-06	474.042	
6.28127E-06	482.809	
6.28389E-06	486.928	
6.29029E-06	497.149	
6.29303E-06	502.213	
6.29942E-06	514.214	
6.30216E-06	520.115	
6.30856E-06	534.086	
6.31130E-06	540.916	
6.31769E-06	557.079	
6.32044E-06	564.953	
6.32683E-06	583.581	
6.32957E-06	592.64	
6.33597E-06	614.068	
6.33871E-06	624.487	
6.34510E-06	649.083	
6.34556E-06	651.046	
6.35195E-06	678.803	
6.35241E-06	680.986	
6.35881E-06	711.869	
6.35926E-06	714.302	
6.36566E-06	748.719	
6.36612E-06	751.436	
6.37251E-06	789.875	
6.37297E-06	792.917	
6.37936E-06	835.961	
6.37982E-06	839.376	
6.38622E-06	887.725	
6.38667E-06	891.573	
6.39307E-06	946.073	
6.39352E-06	950.362	
6.39809E-06	993.69	
6.39821E-06	994.783	
6.40266E-06	1041.19	
6.40335E-06	1048.4	
6.40723E-06	1092.95	
6.40848E-06	1107.51	
6.41180E-06	1149.47	
6.41362E-06	1172.84	
6.41636E-06	1211.08	
6.41819E-06	1236.83	
6.42093E-06	1278.82	
6.42276E-06	1307.1	
6.42550E-06	1353.31	
6.42733E-06	1384.43	
6.43007E-06	1435.39	
6.43190E-06	1469.72	
6.43464E-06	1526.01	
6.43646E-06	1563.95	
6.43920E-06	1626.26	
6.44103E-06	1668.24	
6.44332E-06	1725.76	
6.44560E-06	1783.87	
6.44743E-06	1834.9	
6.45017E-06	1912.22	
6.45154E-06	1954.49	
6.45428E-06	2039.89	
6.45565E-06	2086.38	
6.45839E-06	2180.32	
6.45976E-06	2231.47	
6.46250E-06	2334.82	
6.46387E-06	2391.08	
6.46661E-06	2504.77	
6.46798E-06	2566.62	
6.47072E-06	2691.59	
6.47209E-06	2759.53	
6.47484E-06	2896.62	
6.47529E-06	2921.44	
6.47849E-06	3096.47	
6.47895E-06	3121.68	
6.48169E-06	3285.58	
6.48306E-06	3368.18	
6.48489E-06	3486.27	
6.48626E-06	3575.52	
6.48808E-06	3703.73	
6.49105E-06	3913.61	
6.49128E-06	3931.21	
6.49448E-06	4179.28	
6.49585E-06	4286.54	
6.49905E-06	4558	
6.50064E-06	4694.99	
6.50316E-06	4927.35	
6.50544E-06	5140.34	
6.50727E-06	5321.18	
6.50864E-06	5457.86	
6.51138E-06	5747.17	
6.51366E-06	5990	
6.51549E-06	6196.82	
6.51869E-06	6561.13	
6.51960E-06	6671.06	
6.52371E-06	7168.79	
6.52417E-06	7227.19	
6.53102E-06	8109.07	
6.53787E-06	9040.58	
6.54016E-06	9352.36	
6.55432E-06	11304.7	
6.55523E-06	11430.1	
6.56140E-06	12231.1	
6.56181E-06	12280.9	
6.56711E-06	12916.7	
6.56743E-06	12951.4	
6.57259E-06	13506.3	
6.57753E-06	13962.3	
6.57807E-06	14012.1	
6.58246E-06	14348	
6.58684E-06	14613.9	
6.58794E-06	14661.9	
6.59233E-06	14843.6	
6.59342E-06	14869.4	
6.59682E-06	14941.4	
6.59843E-06	14954.2	
6.59949E-06	14960.4	
6.60279E-06	14933.5	
6.60439E-06	14917.2	
6.60731E-06	14832	
6.60987E-06	14751.8	
6.61279E-06	14604	
6.61535E-06	14469.3	
6.61718E-06	14340.7	
6.62083E-06	14076.4	
6.62229E-06	13947.6	
6.62631E-06	13586.1	
6.62677E-06	13538.8	
6.63179E-06	13010.6	
6.63252E-06	12925.5	
6.63755E-06	12332.9	
6.63828E-06	12239.5	
6.64477E-06	11403.1	
6.64541E-06	11320	
6.65619E-06	9848.27	
6.66578E-06	8536.87	
6.66761E-06	8298.04	
6.67400E-06	7465.96	
6.67446E-06	7409.73	
6.67948E-06	6795.25	
6.68154E-06	6557.74	
6.68497E-06	6164.79	
6.68634E-06	6016.6	
6.68931E-06	5697.76	
6.69113E-06	5513.19	
6.69410E-06	5215.59	
6.69593E-06	5044.83	
6.69890E-06	4769.73	
6.70073E-06	4612.7	
6.70369E-06	4359.64	
6.70438E-06	4305.72	
6.70849E-06	3984.83	
6.71260E-06	3692.4	
6.71329E-06	3644.09	
6.71671E-06	3420.54	
6.71694E-06	3405.77	
6.72060E-06	3185.18	
6.72083E-06	3172.32	
6.72425E-06	2981.35	
6.72494E-06	2945.77	
6.72791E-06	2793.14	
6.72905E-06	2738.5	
6.73156E-06	2619.53	
6.73316E-06	2549.11	
6.73521E-06	2459.54	
6.73750E-06	2367.02	
6.73887E-06	2312.13	
6.74207E-06	2193.1	
6.74252E-06	2176.29	
6.74663E-06	2036.96	
6.74709E-06	2021.65	
6.75120E-06	1895.92	
6.75166E-06	1882.11	
6.75577E-06	1768.56	
6.75623E-06	1756.08	
6.76034E-06	1653.42	
6.76080E-06	1642.13	
6.76491E-06	1549.17	
6.76536E-06	1538.95	
6.76948E-06	1454.62	
6.76993E-06	1445.36	
6.77450E-06	1360.32	
6.77519E-06	1348.57	
6.77907E-06	1282.86	
6.78032E-06	1263.23	
6.78352E-06	1213.85	
6.78546E-06	1186.07	
6.78798E-06	1150.55	
6.79060E-06	1116.48	
6.79391E-06	1074.02	
6.79574E-06	1052.73	
6.79985E-06	1005.44	
6.80259E-06	976.699	
6.80579E-06	943.637	
6.80945E-06	909.072	
6.81173E-06	887.76	
6.81630E-06	848.646	
6.81767E-06	837.062	
6.82315E-06	794.418	
6.82361E-06	790.911	
6.83023E-06	744.191	
6.83114E-06	738.298	
6.83571E-06	709.177	
6.83754E-06	697.661	
6.84485E-06	655.605	
6.85216E-06	617.641	
6.85398E-06	608.91	
6.85947E-06	583.107	
6.86312E-06	567.239	
6.86677E-06	551.593	
6.87226E-06	529.888	
6.87408E-06	522.749	
6.88139E-06	496.274	
6.88961E-06	469.068	
6.89053E-06	466.286	
6.89875E-06	441.575	
6.89966E-06	439.052	
6.90789E-06	416.692	
6.91337E-06	402.955	
6.91702E-06	393.956	
6.92616E-06	373.173	
6.92707E-06	371.246	
6.93530E-06	354.207	
6.94078E-06	343.656	
6.94443E-06	336.734	
6.95357E-06	320.631	
6.95448E-06	319.135	
6.96407E-06	303.684	
6.96819E-06	297.582	
6.97595E-06	286.222	
6.98052E-06	280.078	
6.98783E-06	270.392	
6.99605E-06	260.344	
6.99970E-06	255.949	
7.01158E-06	242.741	
7.02346E-06	230.682	
7.02711E-06	227.233	
7.03534E-06	219.588	
7.04264E-06	213.258	
7.04721E-06	209.358	
7.05818E-06	200.679	
7.06137E-06	198.189	
7.07782E-06	186.444	
7.08147E-06	184.055	
7.09426E-06	175.836	
7.09700E-06	174.219	
7.11071E-06	166.263	
7.11939E-06	161.623	
7.12715E-06	157.546	
7.14177E-06	150.461	
7.14360E-06	149.59	
7.16004E-06	142.338	
7.16415E-06	140.655	
7.17649E-06	135.691	
7.18654E-06	131.954	
7.19613E-06	128.444	
7.20892E-06	124.168	
7.21897E-06	120.873	
7.24181E-06	114.055	
7.24250E-06	113.868	
7.26465E-06	107.962	
7.27607E-06	105.172	
7.28749E-06	102.443	
7.31033E-06	97.4284	
7.33317E-06	92.9088	
7.34459E-06	90.822	
7.35601E-06	88.7787	
7.37885E-06	85.0098	
7.38043E-06	84.7553	
7.40641E-06	80.8937	
7.41311E-06	79.9787	
7.43240E-06	77.4073	
7.45838E-06	74.2222	
7.45879E-06	74.1756	
7.48437E-06	71.3592	
7.49826E-06	69.9767	
7.52335E-06	67.5332	
7.53772E-06	66.2935	
7.56232E-06	64.2224	
7.59033E-06	62.1421	
7.60204E-06	61.2961	
7.64211E-06	58.7587	
7.64295E-06	58.7127	
7.68219E-06	56.612	
7.69631E-06	55.9625	
7.72227E-06	54.8026	
7.75041E-06	53.7457	
7.76235E-06	53.3103	
7.78907E-06	52.4892	
7.80451E-06	52.1001	
7.82834E-06	51.525	
7.86762E-06	50.8357	
7.88565E-06	50.6452	
7.90924E-06	50.4191	
7.95087E-06	50.3363	
7.96909E-06	50.4492	
7.99249E-06	50.6103	
8.02024E-06	51.0063	
8.04799E-06	51.5821	
8.05253E-06	51.7089	
8.07574E-06	52.3686	
8.10016E-06	53.246	
8.13180E-06	54.6698	
8.14571E-06	55.4583	
8.16344E-06	56.4716	
8.18453E-06	57.9118	
8.20563E-06	59.5647	
8.22081E-06	60.9261	
8.22672E-06	61.4593	
8.24781E-06	63.6312	
8.26769E-06	65.956	
8.27834E-06	67.3618	
8.28634E-06	68.4217	
8.30498E-06	71.1998	
8.31830E-06	73.4315	
8.32363E-06	74.3284	
8.34228E-06	77.8628	
8.34828E-06	79.1448	
8.36093E-06	81.8637	
8.37825E-06	86.0713	
8.37958E-06	86.3965	
8.39823E-06	91.5591	
8.41399E-06	96.4939	
8.41821E-06	97.9554	
8.42687E-06	100.968	
8.43508E-06	104.106	
8.43975E-06	105.894	
8.45196E-06	111.048	
8.45262E-06	111.331	
8.46461E-06	116.935	
8.46550E-06	117.351	
8.46883E-06	119.077	
8.47838E-06	124.039	
8.48149E-06	125.83	
8.49125E-06	131.485	
8.49414E-06	133.344	
8.50258E-06	138.799	
8.50413E-06	139.807	
8.51101E-06	144.748	
8.51501E-06	147.627	
8.51945E-06	151.188	
8.52789E-06	157.978	
8.52833E-06	158.336	
8.53632E-06	165.478	
8.53721E-06	166.275	
8.54476E-06	173.637	
8.54609E-06	174.942	
8.55320E-06	182.525	
8.55497E-06	184.429	
8.56119E-06	191.709	
8.56385E-06	194.841	
8.56718E-06	199.131	
8.57273E-06	206.304	
8.57318E-06	206.934	
8.57917E-06	215.478	
8.58161E-06	218.972	
8.58517E-06	224.589	
8.59094E-06	233.752	
8.59116E-06	234.145	
8.59715E-06	244.772	
8.60026E-06	250.307	
8.60315E-06	256.049	
8.60914E-06	268.026	
8.60959E-06	268.918	
8.61514E-06	281.178	
8.61580E-06	282.655	
8.61936E-06	291.186	
8.62202E-06	297.608	
8.62380E-06	302.255	
8.62824E-06	313.917	
8.62824E-06	313.917	
8.63268E-06	326.783	
8.63578E-06	335.827	
8.63712E-06	340.114	
8.64156E-06	354.463	
8.64245E-06	357.346	
8.64600E-06	370.067	
8.64911E-06	381.25	
8.65044E-06	386.558	
8.65466E-06	403.444	
8.65577E-06	407.909	
8.65865E-06	420.815	
8.66243E-06	437.771	
8.66265E-06	438.885	
8.66665E-06	459.025	
8.66909E-06	471.397	
8.67064E-06	480.05	
8.67353E-06	496.204	
8.67464E-06	502.921	
8.67797E-06	523.182	
8.67863E-06	527.571	
8.68241E-06	552.582	
8.68263E-06	554.178	
8.68640E-06	581.468	
8.68685E-06	584.697	
8.68996E-06	609.258	
8.69129E-06	619.842	
8.69351E-06	639.044	
8.69573E-06	658.353	
8.69706E-06	670.983	
8.70017E-06	700.62	
8.70061E-06	705.241	
8.70417E-06	742.425	
8.70461E-06	747.101	
8.70772E-06	782.862	
8.70905E-06	798.282	
8.71127E-06	826.383	
8.71349E-06	854.65	
8.71460E-06	870.114	
8.71771E-06	913.652	
8.71793E-06	916.78	
8.72082E-06	961.262	
8.72237E-06	985.349	
8.72393E-06	1011.7	
8.72681E-06	1060.92	
8.72703E-06	1065.06	
8.73014E-06	1123.35	
8.73125E-06	1144.29	
8.73325E-06	1185.47	
8.73569E-06	1236.09	
8.73636E-06	1251.09	
8.73924E-06	1316.46	
8.73969E-06	1326.57	
8.74191E-06	1380.94	
8.74324E-06	1413.77	
8.74590E-06	1484.03	
8.74679E-06	1507.62	
8.74990E-06	1595.85	
8.75034E-06	1608.55	
8.75390E-06	1716.92	
8.75390E-06	1716.92	
8.75745E-06	1833.17	
8.75789E-06	1848.63	
8.76100E-06	1957.51	
8.76167E-06	1982.27	
8.76455E-06	2090.21	
8.76533E-06	2121.25	
8.76899E-06	2268.44	
8.76921E-06	2277.41	
8.77266E-06	2426.27	
8.77354E-06	2464.9	
8.77632E-06	2593.28	
8.77787E-06	2665.6	
8.78098E-06	2820.16	
8.78365E-06	2953.44	
8.78542E-06	3048.54	
8.78942E-06	3263.67	
8.78986E-06	3289.13	
8.79430E-06	3544.91	
8.79608E-06	3647.8	
8.80052E-06	3919.27	
8.80274E-06	4055.74	
8.80651E-06	4298.98	
8.81384E-06	4773.3	
8.81428E-06	4802.4	
8.82894E-06	5765.84	
8.83382E-06	6070.29	
8.83693E-06	6263.3	
8.84093E-06	6490.91	
8.84465E-06	6701.93	
8.84767E-06	6854.59	
8.85025E-06	6983.44	
8.85442E-06	7166.36	
8.85584E-06	7227.78	
8.85975E-06	7370.53	
8.86082E-06	7408.81	
8.86508E-06	7532.31	
8.86579E-06	7552.4	
8.87041E-06	7647.43	
8.87112E-06	7661.52	
8.87574E-06	7715.71	
8.87613E-06	7719.96	
8.87964E-06	7734.23	
8.88178E-06	7727.67	
8.88497E-06	7714.95	
8.88764E-06	7681.74	
8.89030E-06	7646.31	
8.89279E-06	7592.23	
8.89599E-06	7520.63	
8.89634E-06	7509.77	
8.90167E-06	7343.23	
8.90238E-06	7315.9	
8.90700E-06	7134.51	
8.90842E-06	7069.92	
8.91233E-06	6889.48	
8.91441E-06	6781.76	
8.91801E-06	6593.88	
8.92041E-06	6456.11	
8.92582E-06	6142.02	
8.92662E-06	6092.06	
8.93328E-06	5672.97	
8.93639E-06	5476.27	
8.94461E-06	4944.46	
8.95282E-06	4411.91	
8.96081E-06	3914.96	
8.96170E-06	3862.27	
8.96614E-06	3600.1	
8.97058E-06	3350.75	
8.97191E-06	3276.37	
8.97658E-06	3030	
8.97769E-06	2974.49	
8.98124E-06	2797.89	
8.98301E-06	2714.76	
8.98590E-06	2580.47	
8.98834E-06	2474.01	
8.99056E-06	2377.91	
8.99456E-06	2216.84	
8.99545E-06	2181.3	
8.99900E-06	2048.31	
9.00255E-06	1923.64	
9.00344E-06	1894.3	
9.00610E-06	1806.85	
9.00788E-06	1752.06	
9.00966E-06	1697.65	
9.01232E-06	1621.05	
9.01321E-06	1595.71	
9.01676E-06	1500.7	
9.02031E-06	1412.43	
9.02120E-06	1391.87	
9.02431E-06	1320.5	
9.02564E-06	1292.27	
9.02875E-06	1226.95	
9.03008E-06	1201.25	
9.03319E-06	1141.79	
9.03452E-06	1118.4	
9.03763E-06	1064.31	
9.03896E-06	1043.04	
9.04207E-06	993.839	
9.04340E-06	974.495	
9.04651E-06	929.751	
9.04784E-06	912.152	
9.05095E-06	871.528	
9.05450E-06	828.899	
9.05539E-06	818.375	
9.06028E-06	765.417	
9.06116E-06	756.447	
9.06294E-06	738.732	
9.06749E-06	696.56	
9.06827E-06	689.444	
9.07360E-06	645.162	
9.07382E-06	643.482	
9.07892E-06	605.323	
9.08015E-06	596.995	
9.08425E-06	569.319	
9.08647E-06	555.632	
9.08958E-06	536.691	
9.09280E-06	518.699	
9.09491E-06	507.04	
9.09913E-06	485.599	
9.10024E-06	480.026	
9.10557E-06	455.364	
9.10756E-06	446.811	
9.11089E-06	432.755	
9.11600E-06	413.018	
9.11800E-06	405.397	
9.12444E-06	383.11	
9.12510E-06	380.833	
9.13221E-06	358.71	
9.13310E-06	356.178	
9.13931E-06	338.693	
9.14198E-06	331.81	
9.14642E-06	320.486	
9.15086E-06	310.052	
9.15352E-06	303.885	
9.16151E-06	286.874	
9.16418E-06	281.687	
9.17039E-06	269.801	
9.17750E-06	257.394	
9.17927E-06	254.343	
9.18815E-06	240.366	
9.19082E-06	236.508	
9.19704E-06	227.655	
9.20458E-06	217.736	
9.20592E-06	216.014	
9.21480E-06	205.396	
9.21924E-06	200.469	
9.22368E-06	195.623	
9.23389E-06	185.313	
9.23389E-06	185.313	
9.24543E-06	174.782	
9.24854E-06	172.182	
9.25698E-06	165.252	
9.26808E-06	156.868	
9.26852E-06	156.538	
9.28007E-06	148.648	
9.28629E-06	144.716	
9.29161E-06	141.404	
9.30316E-06	134.748	
9.31470E-06	128.678	
9.32736E-06	122.497	
9.32847E-06	121.995	
9.34112E-06	116.405	
9.35378E-06	111.234	
9.35489E-06	110.79	
9.36865E-06	105.689	
9.37909E-06	102.093	
9.38242E-06	100.969	
9.39618E-06	96.6421	
9.40440E-06	94.2294	
9.40995E-06	92.6351	
9.43059E-06	87.1736	
9.43503E-06	86.0976	
9.44836E-06	82.9504	
9.46612E-06	79.0712	
9.46834E-06	78.6212	
9.48388E-06	75.5512	
9.50164E-06	72.2898	
9.51940E-06	69.3227	
9.53494E-06	66.8976	
9.53716E-06	66.5589	
9.56380E-06	62.817	
9.56824E-06	62.2428	
9.58378E-06	60.2855	
9.60599E-06	57.6849	
9.61265E-06	56.9594	
9.62819E-06	55.3155	
9.65039E-06	53.1285	
9.65705E-06	52.5154	
9.67259E-06	51.1249	
9.70145E-06	48.7473	
9.70589E-06	48.3909	
9.73919E-06	45.9638	
9.74585E-06	45.5174	
9.76749E-06	44.1103	
9.80188E-06	42.0507	
9.80251E-06	42.0162	
9.83627E-06	40.2256	
9.87066E-06	38.5478	
9.87141E-06	38.5139	
9.90505E-06	37.0558	
9.93944E-06	35.679	
9.94032E-06	35.6464	
9.97383E-06	34.4499	
1.00082E-05	33.3138	
1.00092E-05	33.283	
1.00431E-05	32.2836	
1.00785E-05	31.3199	
1.00791E-05	31.3036	
1.01138E-05	30.4681	
1.01492E-05	29.6873	
1.01845E-05	28.9742	
1.01854E-05	28.9588	
1.02199E-05	28.3607	
1.02553E-05	27.8147	
1.02906E-05	27.3378	
1.02916E-05	27.326	
1.03263E-05	26.9533	
1.03624E-05	26.6499	
1.03804E-05	26.5336	
1.04009E-05	26.4395	
1.04073E-05	26.4114	
1.04342E-05	26.3622	
1.04611E-05	26.3923	
1.04880E-05	26.5181	
1.05059E-05	26.6659	
1.05239E-05	26.8744	
1.05472E-05	27.2556	
1.05628E-05	27.5927	
1.05784E-05	28.01	
1.05939E-05	28.523	
1.06095E-05	29.1518	
1.06212E-05	29.7145	
1.06329E-05	30.3705	
1.06337E-05	30.4243	
1.06445E-05	31.1274	
1.06533E-05	31.7842	
1.06632E-05	32.6208	
1.06730E-05	33.586	
1.06828E-05	34.7052	
1.06902E-05	35.6646	
1.06976E-05	36.7454	
1.07050E-05	37.968	
1.07074E-05	38.4311	
1.07123E-05	39.3541	
1.07197E-05	40.9356	
1.07271E-05	42.7508	
1.07326E-05	44.2924	
1.07382E-05	46.0128	
1.07437E-05	47.9379	
1.07492E-05	50.0972	
1.07548E-05	52.5243	
1.07603E-05	55.2572	
1.07658E-05	58.3389	
1.07713E-05	61.817	
1.07769E-05	65.7443	
1.07806E-05	68.6401	
1.07828E-05	70.5583	
1.07843E-05	71.783	
1.07881E-05	75.3915	
1.07922E-05	79.5306	
1.07963E-05	84.0461	
1.08004E-05	88.9662	
1.08025E-05	91.6425	
1.08045E-05	94.3251	
1.08086E-05	100.151	
1.08123E-05	105.832	
1.08127E-05	106.465	
1.08168E-05	113.304	
1.08207E-05	120.297	
1.08244E-05	127.383	
1.08246E-05	127.809	
1.08299E-05	138.909	
1.08355E-05	151.504	
1.08369E-05	155.048	
1.08410E-05	165.203	
1.08465E-05	179.979	
1.08492E-05	187.554	
1.08513E-05	193.394	
1.08570E-05	210.696	
1.08574E-05	211.999	
1.08627E-05	228.973	
1.08656E-05	238.596	
1.08713E-05	257.877	
1.08738E-05	266.488	
1.08820E-05	295.241	
1.08937E-05	336.291	
1.08951E-05	341.342	
1.09033E-05	368.684	
1.09057E-05	376.221	
1.09108E-05	391.817	
1.09177E-05	410.577	
1.09243E-05	425.826	
1.09305E-05	437.565	
1.09369E-05	446.513	
1.09418E-05	451.076	
1.09467E-05	453.569	
1.09497E-05	454.055	
1.09501E-05	453.977	
1.09559E-05	452.525	
1.09608E-05	448.952	
1.09611E-05	448.575	
1.09661E-05	442.872	
1.09697E-05	437.417	
1.09698E-05	437.107	
1.09762E-05	424.967	
1.09785E-05	419.6	
1.09828E-05	409.59	
1.09893E-05	391.603	
1.09902E-05	389.348	
1.09934E-05	379.249	
1.09975E-05	366.593	
1.10057E-05	339.298	
1.10156E-05	304.994	
1.10254E-05	270.626	
1.10272E-05	264.17	
1.10352E-05	237.219	
1.10418E-05	216.179	
1.10483E-05	196.325	
1.10533E-05	182.32	
1.10582E-05	169.124	
1.10635E-05	155.768	
1.10676E-05	146.168	
1.10717E-05	137.15	
1.10758E-05	128.707	
1.10799E-05	120.825	
1.10828E-05	115.689	
1.10840E-05	113.493	
1.10881E-05	106.695	
1.10922E-05	100.397	
1.10971E-05	93.4637	
1.11014E-05	87.9208	
1.11016E-05	87.6787	
1.11057E-05	82.8527	
1.11100E-05	78.2095	
1.11143E-05	73.959	
1.11186E-05	70.0703	
1.11229E-05	66.514	
1.11272E-05	63.2793	
1.11315E-05	60.3218	
1.11358E-05	57.6164	
1.11401E-05	55.1397	
