E(MeV)	mcnp/Pd-105:1	
7.593071496E-05	7.653673172	
7.600198296E-05	8.014393806	
7.607325097E-05	8.434971809	
7.614449714E-05	8.928905487	
7.621575787E-05	9.5140028	
7.628703315E-05	10.21381569	
7.635830116E-05	11.05976963	
7.642954733E-05	12.09527493	
7.650081534E-05	13.3831892	
7.657209062E-05	15.01571274	
7.660771371E-05	16.00272751	
7.664334407E-05	17.13554764	
7.667896716E-05	18.44584656	
7.671460480E-05	19.97716713	
7.675022789E-05	21.78296852	
7.678588008E-05	23.93999863	
7.682150317E-05	26.54423141	
7.685713354E-05	29.7301712	
7.689277118E-05	33.67390442	
7.692840154E-05	38.60374069	
7.696401735E-05	44.81467819	
7.699964772E-05	52.6799202	
7.701747381E-05	57.37039948	
7.703529991E-05	62.65420914	
7.705312601E-05	68.58874512	
7.707093027E-05	75.24262238	
7.708874909E-05	82.70111084	
7.710655336E-05	91.01496887	
7.712435763E-05	100.2785492	
7.714217645E-05	110.5529709	
7.715998800E-05	121.889534	
7.717781409E-05	134.3757935	
7.719564019E-05	148.0195923	
7.721343718E-05	162.8436127	
7.723127055E-05	178.883316	
7.726689364E-05	214.4478455	
7.728471974E-05	233.8970947	
7.732034283E-05	275.5379333	
7.737378473E-05	342.550415	
7.743612514E-05	420.0304871	
7.748961070E-05	476.8925781	
7.753656246E-05	512.7850952	
7.757463027E-05	529.0913086	
7.760000153E-05	532.817749	
7.761269808E-05	532.4689941	
7.763806934E-05	527.3777466	
7.768881187E-05	500.6134644	
7.773586549E-05	459.1604309	
7.778740110E-05	401.3091125	
7.787330833E-05	295.0885925	
7.792484394E-05	235.5359802	
7.797637954E-05	183.9469299	
7.801075844E-05	154.7871857	
7.804512279E-05	129.9232635	
7.807947986E-05	109.0983734	
7.811385149E-05	91.92514801	
7.814820128E-05	77.94425201	
7.818257291E-05	66.63835907	
7.821690815E-05	57.54943085	
7.825129433E-05	50.23347092	
7.828565867E-05	44.33992004	
7.832002302E-05	39.55910873	
7.835440192E-05	35.64860916	
7.838874444E-05	32.42079926	
7.842311607E-05	29.72313499	
7.845748041E-05	27.44561577	
7.849183748E-05	25.50177383	
7.852619456E-05	23.82500458	
7.856054435E-05	22.36590576	
7.859491598E-05	21.08442116	
7.866365922E-05	18.94358063	
7.873239520E-05	17.22961426	
7.880108751E-05	15.83082676	
7.886981621E-05	14.66988754	
7.893855945E-05	13.69397926	
7.900728087E-05	12.86488724	
7.907598774E-05	12.15351677	
7.914473827E-05	11.53760624	
7.921345968E-05	11.00056267	
7.928218110E-05	10.52875519	
7.935090980E-05	10.11139488	
7.948835264E-05	9.407944679	
7.962581731E-05	8.840183258	
7.976326015E-05	8.374929428	
7.990068843E-05	7.98860693	
8.003814582E-05	7.664066792	
8.017559594E-05	7.388590813	
8.031304606E-05	7.152737617	
8.045050345E-05	6.949401379	
8.058793901E-05	6.773197174	
8.072540368E-05	6.619726658	
8.100028936E-05	6.366211891	
8.127519686E-05	6.167638302	
8.155008254E-05	6.012701035	
8.182499732E-05	5.893455029	
8.209989755E-05	5.804904938	
8.237476868E-05	5.744561672	
8.264969802E-05	5.712187767	
8.292459097E-05	5.709927082	
8.319949120E-05	5.742540836	
8.347441326E-05	5.817964077	
8.361184882E-05	5.876344204	
8.374929166E-05	5.952403069	
8.388674178E-05	6.049747944	
8.402419189E-05	6.172927856	
8.416162018E-05	6.328028679	
8.429908485E-05	6.52346611	
8.443654951E-05	6.770558357	
8.457396325E-05	7.084932327	
8.471144247E-05	7.488734245	
8.484887803E-05	8.013660431	
8.491757762E-05	8.335829735	
8.498631360E-05	8.708535194	
8.505507139E-05	9.142601013	
8.512377826E-05	9.651315689	
8.519249241E-05	10.25230217	
8.526122838E-05	10.96887589	
8.532996435E-05	11.83137798	
8.539867849E-05	12.88168716	
8.546739991E-05	14.17875385	
8.553614316E-05	15.80954552	
8.560485730E-05	17.90400505	
8.563921438E-05	19.18597412	
8.567357145E-05	20.67163467	
8.570793580E-05	22.40949631	
8.574230742E-05	24.46309662	
8.577667177E-05	26.91458321	
8.581102156E-05	29.8744297	
8.584539319E-05	33.48356628	
8.587975753E-05	37.92797089	
8.591412916E-05	43.4426651	
8.594848623E-05	50.31685257	
8.596566477E-05	54.37342453	
8.598285785E-05	58.90895081	
8.600002911E-05	63.97218704	
8.601721493E-05	69.63137054	
8.603439346E-05	75.94226837	
8.605157927E-05	82.9601593	
8.606876509E-05	90.76382446	
8.608595090E-05	99.40127563	
8.610312216E-05	108.9429779	
8.612030069E-05	119.4487	
8.613748651E-05	130.9732208	
8.615467959E-05	143.5640106	
8.617183630E-05	157.2445526	
8.618903667E-05	172.0692902	
8.620619337E-05	188.0189819	
8.622338646E-05	205.12146	
8.625775808E-05	242.5947876	
8.629210060E-05	283.974762	
8.634367259E-05	351.5007935	
8.641237218E-05	443.8305054	
8.645535127E-05	496.7932434	
8.651099779E-05	551.9155273	
8.656186401E-05	582.7609863	
8.659999003E-05	591.0534668	
8.661271568E-05	590.8270264	
8.663815242E-05	585.8881226	
8.668900409E-05	559.0032959	
8.673535194E-05	517.5339966	
8.678582526E-05	459.2495117	
8.686994988E-05	349.2156982	
8.692040865E-05	285.1225891	
8.697086014E-05	227.7430115	
8.700450417E-05	194.3177185	
8.703814092E-05	165.0647888	
8.707179222E-05	139.9460602	
8.710542897E-05	118.7370224	
8.713906573E-05	101.059761	
8.717272431E-05	86.48216248	
8.720639016E-05	74.55184937	
8.724001236E-05	64.84124756	
8.727364911E-05	56.93891144	
8.730729314E-05	50.49765778	
8.734095900E-05	45.22200775	
8.737458120E-05	40.88116837	
8.740823978E-05	37.26961899	
8.744187653E-05	34.24121094	
8.747552056E-05	31.67724991	
8.750916459E-05	29.48104095	
8.754280134E-05	27.58274078	
8.757644537E-05	25.92798042	
8.764371887E-05	23.18450546	
8.771101420E-05	21.00524902	
8.777829498E-05	19.23573303	
8.784557576E-05	17.7728653	
8.791285654E-05	16.54632568	
8.798013732E-05	15.50524426	
8.804741810E-05	14.61268997	
8.811470616E-05	13.84011459	
8.818200149E-05	13.16628838	
8.824928227E-05	12.57419491	
8.831655578E-05	12.05022621	
8.845113916E-05	11.1661396	
8.858570072E-05	10.45125008	
8.872029139E-05	9.863557816	
8.885486022E-05	9.373783112	
8.898943634E-05	8.960565567	
8.912400517E-05	8.608049393	
8.925858128E-05	8.304454803	
8.939314284E-05	8.040870667	
8.952771168E-05	7.810428619	
8.966228052E-05	7.607584953	
8.979683480E-05	7.427508354	
8.993141819E-05	7.26623106	
9.020059952E-05	6.989716053	
9.046971536E-05	6.762424469	
9.073886758E-05	6.572867393	
9.100801253E-05	6.412567139	
9.127715748E-05	6.275321484	
9.154630970E-05	6.156562805	
9.181541827E-05	6.052812576	
9.208457777E-05	5.96138382	
9.235373000E-05	5.880311489	
9.262288950E-05	5.808346748	
9.316117212E-05	5.684487343	
9.369944746E-05	5.581277847	
9.423773736E-05	5.494348049	
9.477601270E-05	5.419952869	
9.531430987E-05	5.355401039	
9.585259977E-05	5.298711777	
9.639087511E-05	5.248409748	
9.692915773E-05	5.203371048	
9.746746946E-05	5.162739754	
9.800575936E-05	5.125872612	
9.854402742E-05	5.09231472	
9.908231732E-05	5.061795235	
9.962061449E-05	5.034288406	
1.001588971E-04	5.010014534	
1.004279984E-04	4.999390602	
1.006971943E-04	4.99019289	
1.009663029E-04	4.982803822	
1.012354987E-04	4.977867126	
1.015047019E-04	4.976469517	
1.016392998E-04	4.97769928	
1.017738032E-04	4.980723381	
1.019084011E-04	4.98609066	
1.020429991E-04	4.994550228	
1.021775970E-04	5.007181168	
1.023121004E-04	5.025569439	
1.024466983E-04	5.052229404	
1.025140009E-04	5.069838524	
1.025812962E-04	5.091221809	
1.026485988E-04	5.117364883	
1.027158942E-04	5.149600506	
1.027830949E-04	5.189714432	
1.028504048E-04	5.24054575	
1.029177001E-04	5.306153297	
1.029850027E-04	5.39317894	
1.030186977E-04	5.448039532	
1.030522981E-04	5.51285553	
1.030860003E-04	5.59078598	
1.031196007E-04	5.685021877	
1.031532011E-04	5.800719261	
1.031868960E-04	5.944837093	
1.032205982E-04	6.125638962	
1.032542059E-04	6.353275776	
1.032879009E-04	6.643270493	
1.033215012E-04	7.010509491	
1.033551016E-04	7.476885796	
1.033719018E-04	7.754208088	
1.033887020E-04	8.065807343	
1.034055022E-04	8.414400101	
1.034223023E-04	8.804369926	
1.034560046E-04	9.723672867	
1.034896995E-04	10.85202217	
1.035232999E-04	12.21066856	
1.035569003E-04	13.82450294	
1.035905007E-04	15.70480156	
1.036241010E-04	17.85217094	
1.036577960E-04	20.25744247	
1.037082984E-04	24.24856186	
1.037586990E-04	28.50062752	
1.038343980E-04	34.7050209	
1.038848059E-04	38.16364288	
1.039016061E-04	39.11781693	
1.039451963E-04	41.00443268	
1.039726048E-04	41.7013092	
1.039999988E-04	41.9900589	
1.040548013E-04	41.32071686	
1.041053038E-04	39.3254509	
1.041376017E-04	37.46425247	
1.041699943E-04	35.24085236	
1.042238000E-04	31.03224373	
1.043315933E-04	22.25914764	
1.043746015E-04	19.13550949	
1.043961020E-04	17.71239471	
1.044392993E-04	15.16678143	
1.044607998E-04	14.05855656	
1.044823002E-04	13.05455208	
1.045038007E-04	12.15137196	
1.045253011E-04	11.34416199	
1.045468962E-04	10.62452793	
1.045683966E-04	9.991041183	
1.045899990E-04	9.431937218	
1.046115067E-04	8.944050789	
1.046329999E-04	8.518425941	
1.046545003E-04	8.147705078	
1.046761026E-04	7.824006081	
1.046976031E-04	7.544214249	
1.047191981E-04	7.300189018	
1.047408005E-04	7.088256836	
1.047623009E-04	6.904865265	
1.047838014E-04	6.744740486	
1.048052945E-04	6.604779243	
1.048267950E-04	6.481884956	
1.048483973E-04	6.373070717	
1.048914055E-04	6.19183588	
1.049345010E-04	6.046641827	
1.049775965E-04	5.928386211	
1.050205974E-04	5.830297947	
1.050637002E-04	5.747241974	
1.051067957E-04	5.676045418	
1.051498039E-04	5.614326	
1.051928994E-04	5.560061455	
1.052790976E-04	5.469205856	
1.053651940E-04	5.396129131	
1.054513996E-04	5.335919857	
1.055375978E-04	5.285536766	
1.056237015E-04	5.242789268	
1.057098998E-04	5.206011295	
1.057959962E-04	5.174084663	
1.059682036E-04	5.121206284	
1.061405055E-04	5.079020977	
1.063128002E-04	5.044478416	
1.064851022E-04	5.015598297	
1.066574041E-04	4.991053104	
1.068296988E-04	4.969865322	
1.071742008E-04	4.934628963	
1.075187974E-04	4.905963421	
1.078634014E-04	4.881929874	
1.082079980E-04	4.861207485	
1.085525946E-04	4.842925072	
1.088971985E-04	4.826578617	
1.095863045E-04	4.797704697	
1.102754977E-04	4.772330761	
1.109645964E-04	4.749528408	
1.123429029E-04	4.708525658	
1.137212021E-04	4.671208858	
1.150995013E-04	4.635970592	
1.164778005E-04	4.601761818	
1.178560997E-04	4.567912579	
1.185451983E-04	4.551002502	
1.192343989E-04	4.534100056	
1.199235994E-04	4.517303467	
1.206126981E-04	4.500835896	
1.209572947E-04	4.492879868	
1.213019059E-04	4.485288143	
1.216465025E-04	4.478247166	
1.219910991E-04	4.472067833	
1.223356958E-04	4.467246532	
1.226802997E-04	4.464566231	
1.230248017E-04	4.465263367	
1.231970964E-04	4.467580795	
1.233694056E-04	4.471826077	
1.235417003E-04	4.478644848	
1.237139950E-04	4.488919258	
1.238862023E-04	4.503921986	
1.240584970E-04	4.525568962	
1.242307917E-04	4.556855202	
1.243168954E-04	4.577517509	
1.244031009E-04	4.60266304	
1.244893065E-04	4.633426666	
1.245753956E-04	4.671272278	
1.246616011E-04	4.718363762	
1.247477048E-04	4.777498245	
1.248337940E-04	4.852940559	
1.249199995E-04	4.951212883	
1.249631023E-04	5.011919975	
1.250061032E-04	5.082530975	
1.250492060E-04	5.165859222	
1.250922942E-04	5.265347958	
1.251353970E-04	5.385752678	
1.251784997E-04	5.53386116	
1.252215006E-04	5.718944073	
1.252646034E-04	5.95545578	
1.253077062E-04	6.261701107	
1.253291994E-04	6.448516846	
1.253507944E-04	6.664366722	
1.253723021E-04	6.911831856	
1.253937953E-04	7.197020054	
1.254153030E-04	7.526665688	
1.254368981E-04	7.90911293	
1.254583913E-04	8.348659515	
1.254798990E-04	8.856241226	
1.255014067E-04	9.440282822	
1.255230018E-04	10.11505699	
1.255445968E-04	10.88887501	
1.255661045E-04	11.76860714	
1.255875977E-04	12.76854038	
1.256091055E-04	13.9025116	
1.256305986E-04	15.18120003	
1.256521937E-04	16.6217308	
1.256737014E-04	18.22268295	
1.256952964E-04	20.00553131	
1.257382974E-04	24.10264587	
1.257598051E-04	26.42844582	
1.258029079E-04	31.63740921	
1.258676057E-04	40.65411377	
1.259320998E-04	50.548069	
1.260074059E-04	61.98214722	
1.260614081E-04	69.1040802	
1.261151920E-04	74.50590515	
1.261629950E-04	77.41405487	
1.262000005E-04	78.26777649	
1.262462029E-04	77.55023193	
1.262956066E-04	74.67796326	
1.263603917E-04	68.11032867	
1.264324092E-04	58.28502274	
1.265187020E-04	45.27141953	
1.265618921E-04	39.01285553	
1.265907049E-04	35.10035706	
1.266194013E-04	31.46560097	
1.266481995E-04	28.11267853	
1.266769978E-04	25.07343674	
1.267057960E-04	22.35304451	
1.267345942E-04	19.94795609	
1.267633925E-04	17.84252167	
1.267921907E-04	16.01711082	
1.268210035E-04	14.44807148	
1.268498017E-04	13.10944366	
1.268786000E-04	11.97454262	
1.269073982E-04	11.01779938	
1.269361965E-04	10.21292019	
1.269649947E-04	9.538707733	
1.269937929E-04	8.972963333	
1.270225912E-04	8.498170853	
1.270513021E-04	8.100099564	
1.270801004E-04	7.76250267	
1.271088986E-04	7.476085663	
1.271376968E-04	7.231200218	
1.271664951E-04	7.020656586	
1.271952933E-04	6.838120937	
1.272240916E-04	6.678627014	
1.272529043E-04	6.538280964	
1.273103990E-04	6.302709103	
1.273679954E-04	6.11198473	
1.274255919E-04	5.954230309	
1.274832030E-04	5.821192265	
1.275406976E-04	5.707595825	
1.275982941E-04	5.609072685	
1.276559051E-04	5.52286911	
1.277709962E-04	5.37929678	
1.278862037E-04	5.264406204	
1.280013967E-04	5.170499325	
1.281165896E-04	5.09239912	
1.282317971E-04	5.026468754	
1.283468882E-04	4.970184803	
1.284620084E-04	4.921545029	
1.285771868E-04	4.879046917	
1.288076019E-04	4.808233738	
1.290379005E-04	4.751359463	
1.292681991E-04	4.704507351	
1.294985996E-04	4.665132523	
1.297288982E-04	4.631528854	
1.299591968E-04	4.602438927	
1.304197940E-04	4.553686619	
1.308804931E-04	4.513618946	
1.313412067E-04	4.479736805	
1.318018039E-04	4.450259209	
1.322625030E-04	4.424022675	
1.327231003E-04	4.400300503	
1.331836975E-04	4.378624439	
1.336443092E-04	4.35874176	
1.341049065E-04	4.340570927	
1.345655910E-04	4.324203491	
1.350262028E-04	4.309949398	
1.354868873E-04	4.298390388	
1.359474991E-04	4.290536404	
1.364081982E-04	4.288053513	
1.368688972E-04	4.293410301	
1.370991959E-04	4.300469875	
1.373294945E-04	4.311796188	
1.375597931E-04	4.328638554	
1.377901062E-04	4.352756977	
1.380204048E-04	4.386720181	
1.382507908E-04	4.434288025	
1.384810894E-04	4.500914574	
1.385962969E-04	4.54393816	
1.387115044E-04	4.595421791	
1.388267119E-04	4.657446861	
1.389418030E-04	4.732693195	
1.390568941E-04	4.824800014	
1.391721016E-04	4.938676834	
1.392872946E-04	5.080884933	
1.394025021E-04	5.26095295	
1.395175932E-04	5.492660999	
1.396328007E-04	5.797989845	
1.396903972E-04	5.98856926	
1.397479937E-04	6.212528229	
1.398055028E-04	6.478277206	
1.398630993E-04	6.799203873	
1.399206958E-04	7.192937851	
1.399781904E-04	7.684865952	
1.400358015E-04	8.317271233	
1.400645997E-04	8.70356369	
1.400933979E-04	9.150193214	
1.401221962E-04	9.669115067	
1.401509944E-04	10.27613258	
1.401797927E-04	10.9900322	
1.402086054E-04	11.83418655	
1.402373891E-04	12.8334341	
1.402661001E-04	14.01671219	
1.402949129E-04	15.42970848	
1.403236965E-04	17.10929298	
1.403524948E-04	19.10447693	
1.403813076E-04	21.46849251	
1.404100040E-04	24.24942589	
1.404388022E-04	27.52580643	
1.404676004E-04	31.35203171	
1.404963987E-04	35.78612137	
1.405252115E-04	40.893116	
1.405539952E-04	46.71559143	
1.405827934E-04	53.29670715	
1.406116062E-04	60.66017151	
1.406403899E-04	68.80962372	
1.406692027E-04	77.72427368	
1.406980009E-04	87.35508728	
1.407554955E-04	108.3589554	
1.408419048E-04	142.2237701	
1.409282122E-04	173.8235321	
1.409929973E-04	192.152298	
1.410466066E-04	201.8242188	
1.411000121E-04	205.4883423	
1.411107078E-04	205.4645081	
1.411746925E-04	200.0829773	
1.412279089E-04	189.2927399	
1.412873971E-04	171.8143616	
1.413382997E-04	153.7452087	
1.413893042E-04	134.2249756	
1.414742001E-04	101.9299698	
1.415590959E-04	73.64279175	
1.415930892E-04	64.01187134	
1.416269952E-04	55.45512772	
1.416609884E-04	47.93245697	
1.416950108E-04	41.41612625	
1.417290041E-04	35.84596252	
1.417629974E-04	31.13080978	
1.417969906E-04	27.17739296	
1.418308966E-04	23.89234734	
1.418649044E-04	21.16115952	
1.418988104E-04	18.91385269	
1.419328037E-04	17.05622101	
1.419667969E-04	15.52552605	
1.420007902E-04	14.25941658	
1.420347980E-04	13.20837975	
1.420688059E-04	12.33115959	
1.421027991E-04	11.59304428	
1.421367051E-04	10.96831894	
1.421706984E-04	10.43192387	
1.422046917E-04	9.968794823	
1.422725909E-04	9.210899353	
1.423405047E-04	8.615867615	
1.424084912E-04	8.135246277	
1.424763905E-04	7.739470005	
1.425444061E-04	7.406844139	
1.426123927E-04	7.123901367	
1.426804083E-04	6.880380154	
1.427483949E-04	6.668919563	
1.428162941E-04	6.483897686	
1.429521944E-04	6.175668716	
1.430881093E-04	5.930446148	
1.432239951E-04	5.731963158	
1.433598954E-04	5.569137096	
1.434958103E-04	5.434111595	
1.436316961E-04	5.321196079	
1.439034968E-04	5.145162106	
1.441752975E-04	5.018172264	
1.444470981E-04	4.928083897	
1.447188988E-04	4.868052006	
1.449908013E-04	4.834402084	
1.452626020E-04	4.826019287	
1.455343881E-04	4.843979836	
1.458062034E-04	4.891680241	
1.460780040E-04	4.975248814	
1.463497902E-04	5.104381084	
1.466215908E-04	5.293529987	
1.467575057E-04	5.41711998	
1.468934061E-04	5.565131187	
1.470294083E-04	5.743128777	
1.471652940E-04	5.957735062	
1.473011944E-04	6.217588425	
1.474371093E-04	6.533810139	
1.475729950E-04	6.920933723	
1.477088954E-04	7.398719788	
1.478447957E-04	7.994078636	
1.479806961E-04	8.744732857	
1.481165964E-04	9.705013275	
1.482524967E-04	10.95677185	
1.483204978E-04	11.7293663	
1.483883971E-04	12.62670994	
1.484563982E-04	13.67992306	
1.485243120E-04	14.92417145	
1.485922985E-04	16.41491318	
1.486601977E-04	18.21897888	
1.487280970E-04	20.44104004	
1.487960981E-04	23.23529816	
1.488300040E-04	24.90698433	
1.488639973E-04	26.82210159	
1.488979906E-04	29.01929283	
1.489320130E-04	31.56290054	
1.489660062E-04	34.52615738	
1.489999995E-04	37.99874878	
1.490339928E-04	42.09573364	
1.490678987E-04	46.94034958	
1.491018920E-04	52.72515869	
1.491358998E-04	59.63537979	
1.491699077E-04	67.89613342	
1.492039009E-04	77.784729	
1.492378942E-04	89.58659363	
1.492719020E-04	103.6360092	
1.493058080E-04	120.2325287	
1.493398013E-04	139.8259583	
1.493737072E-04	162.639679	
1.494077005E-04	189.1520844	
1.494416938E-04	219.5100708	
1.494756871E-04	253.9506226	
1.495095930E-04	292.4016724	
1.495436009E-04	334.9862671	
1.495946053E-04	405.7626953	
1.496455952E-04	483.1788025	
1.497305057E-04	618.4683838	
1.497814956E-04	696.8991699	
1.498325000E-04	767.3583984	
1.498979982E-04	838.2802124	
1.499562932E-04	876.4747314	
1.499999926E-04	887.131958	
1.500290964E-04	885.2762451	
1.500874059E-04	860.4500732	
1.501336956E-04	822.3262329	
1.501851948E-04	764.0507202	
1.502711093E-04	641.9421997	
1.503740932E-04	482.3471069	
1.504257089E-04	406.9378052	
1.504600077E-04	360.5137939	
1.504943939E-04	317.5593872	
1.505287073E-04	278.6166992	
1.505630062E-04	243.707428	
1.505973923E-04	212.6721497	
1.506316912E-04	185.5695496	
1.506660046E-04	162.0427094	
1.507003035E-04	141.7884216	
1.507346024E-04	124.4710236	
1.507690031E-04	109.7161102	
1.508033019E-04	97.24440765	
1.508376008E-04	86.70263672	
1.508719870E-04	77.7865448	
1.509064023E-04	70.24014282	
1.509407011E-04	63.86725616	
1.509751019E-04	58.43463135	
1.510094007E-04	53.80004883	
1.510436996E-04	49.81446075	
1.510779985E-04	46.36717224	
1.511122973E-04	43.36302185	
1.511466980E-04	40.72190094	
1.512153976E-04	36.31964111	
1.512840972E-04	32.79885101	
1.513527968E-04	29.92182922	
1.514213945E-04	27.53075981	
1.514900941E-04	25.50754929	
1.515587064E-04	23.77986526	
1.516273915E-04	22.28505135	
1.516961056E-04	20.98172379	
1.517648052E-04	19.83732986	
1.519022044E-04	17.92373466	
1.520395017E-04	16.39529228	
1.521767990E-04	15.15193653	
1.523141982E-04	14.12628651	
1.524515101E-04	13.27324677	
1.525888947E-04	12.55872726	
1.527263084E-04	11.95956421	
1.528636058E-04	11.46065235	
1.530009031E-04	11.05258369	
1.531383023E-04	10.73428059	
1.532757015E-04	10.51729965	
1.533442992E-04	10.45653915	
1.534129988E-04	10.43825531	
1.534816984E-04	10.47755337	
1.535503980E-04	10.59927368	
1.536189957E-04	10.84363747	
1.536533964E-04	11.0312767	
1.536876953E-04	11.27544117	
1.537219941E-04	11.59023476	
1.537563076E-04	11.99117661	
1.537906064E-04	12.49761581	
