E(MeV)	j33-k300/In113K3:1
1.16844E-05	4.44493
1.17002E-05	4.45461
1.1716E-05	4.46429
1.17278E-05	4.47155
1.17405E-05	4.47935
1.17536E-05	4.48741
1.17668E-05	4.49548
1.17755E-05	4.50085
1.17843E-05	4.50623
1.1793E-05	4.51161
1.18018E-05	4.51698
1.18106E-05	4.52236
1.18193E-05	4.52774
1.18281E-05	4.53311
1.18368E-05	4.53849
1.18456E-05	4.54387
1.18543E-05	4.54924
1.18631E-05	4.55462
1.18719E-05	4.56131
1.18804E-05	4.56802
1.18889E-05	4.57473
1.19003E-05	4.58367
1.19117E-05	4.59261
1.19262E-05	4.60396
1.19638E-05	4.63354
1.19752E-05	4.64248
1.19866E-05	4.65142
1.1998E-05	4.66036
1.20085E-05	4.66862
1.20164E-05	4.67481
1.20242E-05	4.681
1.2031E-05	4.68632
0.00001204	4.69497
1.20479E-05	4.70256
1.20558E-05	4.71015
1.20636E-05	4.71774
1.20715E-05	4.72532
1.2082E-05	4.73544
1.20934E-05	4.7464
1.21048E-05	4.75736
1.21162E-05	4.76832
1.21538E-05	4.80457
1.21561E-05	4.80676
1.21683E-05	4.82082
1.21797E-05	4.83396
1.21911E-05	4.84711
1.21996E-05	4.85697
1.22081E-05	4.86683
1.22169E-05	4.87695
1.22257E-05	4.88706
1.22344E-05	4.89717
1.22432E-05	4.90729
1.22519E-05	4.9174
1.22607E-05	4.92751
1.22694E-05	4.93763
1.22782E-05	4.94774
1.22812E-05	4.95124
1.2287E-05	4.95923
1.22957E-05	4.97145
1.23045E-05	4.98367
1.23132E-05	4.99589
1.23264E-05	5.01422
1.23395E-05	5.03255
1.23483E-05	5.04477
1.23623E-05	5.06432
1.23763E-05	5.08387
1.23903E-05	5.10342
1.24043E-05	5.12298
1.24063E-05	5.12582
1.24253E-05	5.15809
1.24463E-05	5.19382
1.24691E-05	5.23253
1.24954E-05	5.27719
1.25217E-05	5.32186
1.25315E-05	5.33852
1.25479E-05	5.37203
1.2583E-05	5.4433
1.26253E-05	5.52943
1.26285E-05	5.53709
1.26565E-05	5.60407
1.27126E-05	5.73804
1.27191E-05	5.75371
1.27686E-05	5.89345
1.2813E-05	6.01866
1.28247E-05	6.0568
1.28755E-05	6.22252
1.29087E-05	6.34469
1.29381E-05	6.45259
1.29928E-05	6.68088
1.30006E-05	6.7135
1.30736E-05	7.06403
1.31189E-05	7.31573
1.31362E-05	7.41158
1.31987E-05	7.81139
1.32613E-05	8.274
1.33011E-05	8.60769
1.3303E-05	8.62374
1.33447E-05	9.01203
1.33864E-05	9.44456
1.34281E-05	9.92809
1.34412E-05	10.0984
1.34698E-05	10.4707
1.35115E-05	11.0821
1.35532E-05	11.7741
1.35845E-05	12.3544
1.36158E-05	12.9953
1.36471E-05	13.7052
1.36783E-05	14.4943
1.37096E-05	15.3748
1.37214E-05	15.7479
1.37409E-05	16.3614
1.37722E-05	17.4716
1.38034E-05	18.7269
1.38243E-05	19.657
1.38452E-05	20.6721
1.3866E-05	21.783
1.38869E-05	23.0019
1.39077E-05	24.3433
1.39286E-05	25.8241
1.39494E-05	27.4642
1.39703E-05	29.2876
1.39911E-05	31.3225
1.40068E-05	33.0081
1.40224E-05	34.8491
1.40367E-05	36.7065
1.40401E-05	37.1488
1.40547E-05	39.2363
1.40693E-05	41.5228
1.40839E-05	44.0354
1.40985E-05	46.8057
1.41131E-05	49.8716
1.41277E-05	53.2786
1.41423E-05	57.082
1.41544E-05	60.5814
1.41688E-05	65.2247
1.41784E-05	68.6546
1.4188E-05	72.3923
1.41976E-05	76.4792
1.42071E-05	80.9646
1.42167E-05	85.9078
1.42263E-05	91.3804
1.42347E-05	96.6364
1.4243E-05	102.427
1.42514E-05	108.833
1.42597E-05	115.954
1.4268E-05	123.907
1.42743E-05	130.501
1.42805E-05	137.711
1.42868E-05	145.615
1.42931E-05	154.304
1.42993E-05	163.881
1.43056E-05	174.461
1.43118E-05	186.177
1.43181E-05	199.177
1.43243E-05	213.626
1.43306E-05	229.71
1.43368E-05	247.636
1.43431E-05	267.628
1.43494E-05	289.938
1.43535E-05	306.23
1.43577E-05	323.756
1.43627E-05	346.542
1.43671E-05	368.171
1.43715E-05	391.496
1.43758E-05	416.632
1.43802E-05	443.701
1.43846E-05	472.824
1.4389E-05	504.125
1.43934E-05	537.728
1.43977E-05	573.757
1.44036E-05	625.781
1.44086E-05	674.19
1.44148E-05	739.925
1.44211E-05	811.739
1.44273E-05	889.89
1.44336E-05	974.58
1.44399E-05	1065.95
1.44461E-05	1164.06
1.44524E-05	1268.88
1.44565E-05	1342.42
1.44649E-05	1498.01
1.44732E-05	1664.19
1.44816E-05	1839.74
1.44899E-05	2023.01
1.45228E-05	2776.47
1.45366E-05	3074.5
1.4545E-05	3240.34
1.45533E-05	3390.78
1.45616E-05	3522.49
1.45698E-05	3630.03
1.45779E-05	3714.53
1.45833E-05	3757.1
1.45917E-05	3799.98
0.0000146	3814.58
1.46067E-05	3805.66
1.46133E-05	3778.59
1.46196E-05	3737.13
1.4629E-05	3647.1
1.46384E-05	3526.23
1.46467E-05	3395.84
1.4655E-05	3246.97
1.46634E-05	3082.91
1.46717E-05	2907.13
1.46876E-05	2553.35
1.47076E-05	2099.2
1.47201E-05	1827.11
1.47284E-05	1655.18
1.47368E-05	1492.68
1.47451E-05	1340.7
1.47514E-05	1234.08
1.47576E-05	1133.96
1.47639E-05	1040.42
1.47702E-05	953.438
1.47761E-05	876.778
1.4782E-05	805.796
1.4788E-05	740.3
1.47939E-05	680.064
1.47999E-05	624.831
1.48058E-05	574.325
1.48118E-05	528.255
1.48177E-05	486.325
1.48236E-05	448.236
1.48296E-05	413.691
1.48356E-05	381.881
1.48419E-05	352.212
1.48481E-05	325.528
1.48544E-05	301.54
1.48607E-05	279.976
1.48669E-05	260.586
1.48732E-05	243.138
1.48794E-05	227.422
1.48857E-05	213.248
1.48919E-05	200.443
1.48982E-05	188.855
1.49049E-05	177.681
1.49117E-05	167.287
1.49186E-05	157.899
1.49255E-05	149.395
1.49324E-05	141.666
1.4937E-05	136.897
1.49461E-05	128.172
1.49553E-05	120.394
1.49645E-05	113.42
1.49737E-05	107.136
1.4984E-05	100.773
1.49943E-05	95.0503
1.50046E-05	89.8773
1.5015E-05	85.1794
1.50253E-05	80.895
1.50356E-05	76.9729
1.50494E-05	72.2336
1.50631E-05	67.9786
1.50769E-05	64.1398
1.5089E-05	61.0656
1.51046E-05	57.4518
1.51203E-05	54.1934
1.51359E-05	51.2433
1.51515E-05	48.5621
1.51672E-05	46.1169
1.5188E-05	43.176
1.52089E-05	40.5505
1.52297E-05	38.1954
1.52506E-05	36.0738
1.52628E-05	34.9538
1.52714E-05	34.155
1.52923E-05	32.4133
1.53131E-05	30.8269
1.5334E-05	29.3776
1.53653E-05	27.4267
1.53966E-05	25.7052
1.54174E-05	24.6673
1.54487E-05	23.2531
1.548E-05	21.988
1.55112E-05	20.8512
1.55425E-05	19.8255
1.55738E-05	18.8964
1.56051E-05	18.0518
1.5652E-05	16.9214
1.56885E-05	16.1399
1.57302E-05	15.3361
1.57719E-05	14.6148
1.58136E-05	13.965
1.58553E-05	13.3773
1.59179E-05	12.5953
1.59634E-05	12.0998
1.59804E-05	11.9141
1.6043E-05	11.3167
1.61055E-05	10.7895
1.61681E-05	10.3218
1.62306E-05	9.90484
1.62932E-05	9.53148
1.63766E-05	9.09114
1.646E-05	8.70561
1.65434E-05	8.36581
1.66268E-05	8.06483
1.67519E-05	7.67389
1.68771E-05	7.34225
1.70022E-05	7.05834
1.71273E-05	6.81336
1.72244E-05	6.64809
1.72524E-05	6.60053
1.74192E-05	6.3578
1.7586E-05	6.15338
1.77474E-05	5.98545
1.79813E-05	5.78465
1.82152E-05	5.62519
1.82208E-05	5.62223
1.8487E-05	5.48364
1.87778E-05	5.37874
1.89716E-05	5.33555
1.92237E-05	5.3149
1.92476E-05	5.31669
1.93884E-05	5.32729
1.95532E-05	5.36573
1.96982E-05	5.42934
1.9718E-05	5.43801
1.98416E-05	5.52147
1.99312E-05	5.60259
2.00282E-05	5.71534
2.01251E-05	5.86119
2.01899E-05	5.98328
2.01978E-05	5.99826
2.02705E-05	6.16542
2.03396E-05	6.35917
2.04086E-05	6.59604
2.04547E-05	6.78371
2.05007E-05	7.00045
2.05468E-05	7.25207
2.05928E-05	7.54598
2.06252E-05	7.789
2.06388E-05	7.89173
2.06752E-05	8.20938
2.07115E-05	8.57485
2.07479E-05	8.99797
2.07842E-05	9.4912
2.08085E-05	9.86673
2.08327E-05	10.2864
2.08569E-05	10.7574
2.08812E-05	11.2884
2.08864E-05	11.4169
2.09054E-05	11.8902
2.09296E-05	12.5761
2.09478E-05	13.1556
2.0966E-05	13.8004
2.09842E-05	14.5213
2.10023E-05	15.3312
2.10205E-05	16.2462
2.10346E-05	17.0387
2.10506E-05	18.0467
2.10666E-05	19.1886
2.10786E-05	20.149
2.10905E-05	21.2144
2.11025E-05	22.4023
2.11145E-05	23.7346
2.11265E-05	25.2378
2.11385E-05	26.9453
2.11465E-05	28.217
2.11545E-05	29.6123
2.11642E-05	31.4934
2.11715E-05	33.0606
2.11788E-05	34.7807
2.1186E-05	36.6731
2.11933E-05	38.76
2.12006E-05	41.0661
2.12078E-05	43.6192
2.12151E-05	46.4504
2.12224E-05	49.5945
2.12296E-05	53.0896
2.12369E-05	56.9781
2.12442E-05	61.306
2.12515E-05	66.1235
2.12587E-05	71.4847
2.1266E-05	77.4476
2.12733E-05	84.0734
2.12805E-05	91.4266
2.12878E-05	99.5742
2.12951E-05	108.585
2.13023E-05	118.528
2.13096E-05	129.472
2.13151E-05	138.377
2.13205E-05	147.911
2.13278E-05	161.645
2.13351E-05	176.597
2.13423E-05	192.814
2.13496E-05	210.335
2.13569E-05	229.185
2.13641E-05	249.374
2.13726E-05	274.613
2.13823E-05	305.625
2.1392E-05	338.829
2.14017E-05	374.029
2.14128E-05	416.617
2.14317E-05	492.438
2.1456E-05	591.134
2.14705E-05	647.589
2.14851E-05	699.237
2.14907E-05	716.95
2.14947E-05	729.888
2.15044E-05	756.779
2.15146E-05	780.351
2.15253E-05	799.323
2.15355E-05	811.515
2.15452E-05	817.475
0.00002155	818.34
2.15578E-05	816.778
2.15655E-05	811.617
2.15757E-05	799.522
2.15859E-05	781.683
2.15926E-05	766.814
2.16023E-05	741.81
2.1612E-05	712.873
2.16217E-05	680.606
2.16314E-05	645.656
2.16489E-05	578.111
2.1676E-05	468.912
2.16853E-05	432.729
2.16906E-05	412.064
2.17002E-05	375.814
2.17099E-05	341.283
2.17196E-05	308.724
2.17293E-05	278.319
2.17366E-05	256.999
2.17439E-05	236.978
2.17504E-05	220.075
2.17569E-05	204.223
2.17621E-05	192.593
2.177E-05	189.406
2.17766E-05	175.598
2.17831E-05	162.769
2.17897E-05	150.883
2.17962E-05	139.898
2.18027E-05	129.771
2.18093E-05	120.455
2.18133E-05	107.11
2.18161E-05	103.784
2.18233E-05	95.8786
2.18306E-05	88.7271
2.18379E-05	82.2663
2.18452E-05	76.435
2.18524E-05	71.1754
2.18597E-05	66.4328
2.18645E-05	63.6013
2.1867E-05	62.1564
2.18742E-05	58.2991
2.18815E-05	54.8175
2.18888E-05	51.6721
2.1897E-05	48.4683
2.19057E-05	45.4442
2.19145E-05	42.7505
2.19232E-05	40.3442
2.19319E-05	38.1875
2.19406E-05	36.2481
2.19494E-05	34.4978
2.19581E-05	32.9125
2.19668E-05	31.4714
2.19784E-05	29.7439
2.19889E-05	28.3582
2.20027E-05	26.7206
2.20053E-05	26.4406
2.20165E-05	25.2742
2.20303E-05	23.9878
2.20438E-05	22.866
2.20579E-05	22.8365
2.20763E-05	21.8003
2.20822E-05	20.2275
2.20948E-05	19.4863
2.21129E-05	18.5391
2.21316E-05	18.5244
2.21398E-05	17.3234
2.21498E-05	16.9056
2.21667E-05	16.2677
2.21846E-05	15.6592
2.21922E-05	15.404
2.22025E-05	15.0972
2.22164E-05	14.685
2.22204E-05	14.5789
2.22384E-05	14.1075
2.22406E-05	14.0476
2.22517E-05	13.789
2.22649E-05	13.4799
2.22783E-05	13.1983
2.22891E-05	12.972
2.22916E-05	12.9258
2.23049E-05	12.6816
2.23183E-05	12.4374
2.23255E-05	12.3053
2.23282E-05	12.2613
2.23382E-05	12.1036
2.23449E-05	11.9984
2.23551E-05	11.8366
2.23594E-05	11.7694
2.23654E-05	11.687
2.2373E-05	11.5814
2.23807E-05	11.4757
2.23884E-05	11.3701
2.23933E-05	11.3029
2.23961E-05	11.2693
2.24038E-05	11.1769
2.24115E-05	11.0844
2.24191E-05	10.992
2.24268E-05	10.8996
2.24345E-05	10.8179
2.24422E-05	10.7367
2.24499E-05	10.6556
2.24575E-05	10.5744
2.24612E-05	10.5364
2.24652E-05	10.4995
2.24729E-05	10.4302
2.24806E-05	10.3608
2.24883E-05	10.2915
2.2496E-05	10.2221
2.25036E-05	10.1528
2.25116E-05	10.0811
2.252E-05	10.017
2.25285E-05	9.95366
2.25369E-05	9.89028
2.25454E-05	9.82689
2.25538E-05	9.7635
2.25629E-05	9.69523
2.25743E-05	9.62501
2.25846E-05	9.56183
2.25948E-05	9.49865
2.26211E-05	9.33647
2.26414E-05	9.23319
2.26527E-05	9.1759
2.26634E-05	9.12122
2.26696E-05	9.09004
2.26737E-05	9.07258
2.26839E-05	9.02907
2.26942E-05	8.98556
2.27044E-05	8.94204
2.27146E-05	8.89853
2.2718E-05	8.88415
2.27249E-05	8.86113
0.00002273	8.84394
2.27382E-05	8.81644
2.27464E-05	8.78893
2.27564E-05	8.75541
2.27664E-05	8.72189
2.2773E-05	8.69954
2.27833E-05	8.66516
2.27907E-05	8.64012
2.27935E-05	8.63332
2.28037E-05	8.6083
2.2814E-05	8.58328
2.28314E-05	8.54075
2.28591E-05	8.4732
2.28634E-05	8.46254
2.28744E-05	8.44435
2.28847E-05	8.42741
2.28949E-05	8.41048
2.29051E-05	8.39354
2.29154E-05	8.3766
2.29231E-05	8.3639
2.29308E-05	8.3512
2.29361E-05	8.34233
2.29395E-05	8.33917
2.2946E-05	8.33299
2.29525E-05	8.32681
2.2959E-05	8.32064
2.29656E-05	8.31446
2.29721E-05	8.30828
2.29786E-05	8.3021
2.29852E-05	8.29593
2.29917E-05	8.28975
2.29982E-05	8.28357
2.30055E-05	8.27667
2.30088E-05	8.27355
2.30132E-05	8.27229
2.30209E-05	8.27009
2.30286E-05	8.26789
2.30363E-05	8.26569
2.30439E-05	8.26349
2.30516E-05	8.26129
2.30593E-05	8.25908
2.3067E-05	8.25688
2.30747E-05	8.25468
2.30815E-05	8.25272
2.309E-05	8.25561
2.30977E-05	8.25822
2.31079E-05	8.2617
2.31182E-05	8.26519
2.31284E-05	8.26867
2.31387E-05	8.27215
2.31489E-05	8.27563
2.31514E-05	8.27649
2.31643E-05	8.28878
2.31791E-05	8.30298
2.3194E-05	8.31718
2.32088E-05	8.33139
2.32213E-05	8.34334
2.32237E-05	8.34709
2.3246E-05	8.38265
2.32682E-05	8.4182
2.32831E-05	8.44191
2.32913E-05	8.45494
2.33087E-05	8.49476
2.33343E-05	8.55321
2.33599E-05	8.61166
2.33855E-05	8.68858
2.34239E-05	8.8054
2.34311E-05	8.82717
2.34623E-05	8.95
2.35007E-05	9.10096
2.35052E-05	9.11846
2.35392E-05	9.28193
2.3556E-05	9.36306
2.35904E-05	9.55683
2.36068E-05	9.64961
2.36416E-05	9.87835
2.36576E-05	9.98397
2.36928E-05	10.2535
2.37084E-05	10.3734
2.37593E-05	10.827
2.38101E-05	11.356
2.38259E-05	11.5456
2.38482E-05	11.8108
2.38891E-05	12.364
2.39258E-05	12.9313
2.39314E-05	13.0184
2.39738E-05	13.7712
2.4002E-05	14.3367
2.40103E-05	14.5202
2.40302E-05	14.9609
2.40585E-05	15.6513
2.40867E-05	16.4173
2.41127E-05	17.2036
2.41432E-05	17.2697
2.41714E-05	18.2213
2.41996E-05	19.2876
2.42278E-05	20.4873
2.4249E-05	21.843
2.42664E-05	24.0068
2.42702E-05	24.2322
2.42914E-05	25.6199
2.43125E-05	27.1621
2.43317E-05	28.7139
2.43509E-05	30.434
2.43688E-05	32.2176
2.43893E-05	32.3483
2.44037E-05	34.4884
2.44181E-05	36.2645
2.44325E-05	38.2088
2.44469E-05	40.3445
2.44613E-05	42.6996
2.44729E-05	45.3075
2.44864E-05	47.6149
2.45E-05	50.5919
2.45135E-05	53.9134
2.45237E-05	57.6404
2.45338E-05	60.7462
2.4544E-05	64.1603
2.45542E-05	67.9275
2.45643E-05	72.1013
2.45737E-05	81.5059
2.4583E-05	81.9305
2.45914E-05	86.7297
2.45999E-05	92.0247
2.46084E-05	97.8819
2.46168E-05	104.377
2.46253E-05	111.594
2.46338E-05	119.631
2.46422E-05	128.595
2.46507E-05	138.606
2.46563E-05	149.797
2.4662E-05	157.985
2.46693E-05	166.809
2.46761E-05	179.313
2.46829E-05	191.983
2.46897E-05	205.833
2.46964E-05	220.965
2.47032E-05	237.482
2.471E-05	255.492
2.47168E-05	275.106
2.47235E-05	296.436
2.47303E-05	319.593
2.47371E-05	344.688
2.47455E-05	371.829
2.4754E-05	408.787
2.47625E-05	449.285
2.47709E-05	493.483
2.47785E-05	587.821
2.47879E-05	593.453
2.47964E-05	649.355
2.48048E-05	709.201
2.48161E-05	772.914
2.48274E-05	863.615
2.48387E-05	960.357
2.485E-05	1062.32
2.48839E-05	1168.42
2.49008E-05	1496.8
2.49121E-05	1655.38
2.49234E-05	1754.29
2.49347E-05	1845.26
2.49443E-05	1926.21
2.49561E-05	1985.7
2.4968E-05	2045.72
2.49765E-05	2089.31
2.49855E-05	2109.71
0.00002499	2121.21
2.4999E-05	2122.93
2.50081E-05	2118.27
2.50165E-05	2102.93
2.5025E-05	2079.08
2.50377E-05	2046.43
2.50476E-05	1982.05
2.50589E-05	1920.38
2.50702E-05	1839.11
2.50858E-05	1610.08
2.51357E-05	1598.31
2.51469E-05	1136.91
2.51582E-05	1033.75
2.51695E-05	935.114
2.5178E-05	841.941
2.51865E-05	776.071
2.51949E-05	713.867
2.52034E-05	655.456
2.52119E-05	600.898
2.52203E-05	550.194
2.52284E-05	503.296
2.52364E-05	462.18
2.52445E-05	424.302
2.52525E-05	389.526
2.52606E-05	357.699
2.52686E-05	328.654
2.52767E-05	302.215
2.52847E-05	278.204
2.52927E-05	256.44
2.53008E-05	236.745
2.5309E-05	218.945
2.53174E-05	202.605
2.53259E-05	187.408
2.53344E-05	173.772
2.53429E-05	161.536
2.53513E-05	150.552
2.53598E-05	140.682
2.53683E-05	131.804
2.53767E-05	123.804
2.53852E-05	116.583
2.53931E-05	104.559
2.54027E-05	104.131
2.5412E-05	98.4082
2.54213E-05	93.0709
2.54306E-05	88.2357
2.544E-05	83.8407
2.54524E-05	79.8325
2.54648E-05	75.0109
2.54772E-05	70.7034
2.54896E-05	66.8341
2.55052E-05	63.3408
2.55191E-05	59.4253
2.55331E-05	56.2675
2.55471E-05	53.4066
2.55611E-05	50.8033
2.55797E-05	48.4249
2.55983E-05	45.5571
2.56169E-05	42.9879
2.56356E-05	40.6746
2.5659E-05	38.5823
2.56802E-05	36.2206
2.57013E-05	34.309
2.57225E-05	32.5792
2.57437E-05	31.0079
2.57719E-05	29.5754
2.58001E-05	27.8532
2.58284E-05	26.3161
2.58566E-05	24.9377
2.58848E-05	23.696
2.59131E-05	22.573
2.59554E-05	21.5536
2.59977E-05	20.1913
2.60401E-05	18.9986
2.60824E-05	17.9475
2.61177E-05	17.016
2.61601E-05	16.318
2.62024E-05	15.5613
2.62447E-05	14.8813
2.63083E-05	14.2675
2.63718E-05	13.4522
2.64353E-05	12.7432
2.64917E-05	12.1221
2.65764E-05	11.6321
2.66398E-05	10.5745
2.66611E-05	10.4357
2.67458E-05	9.95661
2.68305E-05	9.53834
2.68869E-05	9.2881
2.69998E-05	8.84529
2.71128E-05	8.46645
2.72257E-05	8.13953
2.73386E-05	7.85531
2.75079E-05	7.49289
2.75749E-05	7.37363
2.76773E-05	7.19116
2.78467E-05	6.93749
2.80161E-05	6.72246
2.82419E-05	6.48402
2.84505E-05	6.30365
2.86591E-05	6.15513
2.88075E-05	6.0693
2.88677E-05	6.03442
2.91505E-05	5.91177
2.919E-05	5.90048
2.9343E-05	5.85669
2.9373E-05	5.84811
2.9411E-05	5.84264
2.9462E-05	5.83529
2.95151E-05	5.82764
2.95954E-05	5.81607
2.96299E-05	5.81482
2.96671E-05	5.81347
0.0000297	5.81528
2.97287E-05	5.81708
2.97659E-05	5.8194
2.9819E-05	5.82273
2.98277E-05	5.82328
2.98721E-05	5.8331
2.99189E-05	5.84344
2.99635E-05	5.85331
2.99859E-05	5.85827
3.0023E-05	5.87392
3.0125E-05	5.91696
3.01441E-05	5.925
3.02627E-05	6.00171
3.04011E-05	6.12925
3.05E-05	6.25284
3.05075E-05	6.26495
3.05989E-05	6.41144
3.06977E-05	6.61484
3.07719E-05	6.8048
3.0846E-05	7.03526
3.09202E-05	7.31637
3.09696E-05	7.53844
3.1019E-05	7.79406
3.10685E-05	8.08956
3.11092E-05	8.36893
3.11574E-05	8.74856
3.12056E-05	9.19267
3.12378E-05	9.53159
3.12699E-05	9.91091
3.1302E-05	10.337
3.13342E-05	10.8177
3.13626E-05	11.2958
3.13873E-05	11.7583
3.1412E-05	12.2707
3.14367E-05	12.8404
3.14614E-05	13.4761
3.14862E-05	14.1886
3.15109E-05	14.9906
3.15356E-05	15.8983
3.15591E-05	16.8764
3.15813E-05	17.9271
3.1598E-05	18.8081
3.16147E-05	19.7823
3.16314E-05	20.8642
3.16481E-05	22.0721
3.16647E-05	23.4285
3.16814E-05	24.962
3.16925E-05	26.1003
3.17037E-05	27.3464
3.17148E-05	28.716
3.17259E-05	30.2278
3.17388E-05	32.181
3.17484E-05	33.8147
3.1758E-05	35.6159
3.17677E-05	37.609
3.17773E-05	39.8221
3.1787E-05	42.288
3.17966E-05	45.0445
3.18062E-05	48.1353
3.18159E-05	51.6105
3.18255E-05	55.5272
3.18337E-05	59.2341
3.18411E-05	62.9558
3.18485E-05	67.0499
3.18559E-05	71.5563
3.18633E-05	76.5179
3.18707E-05	81.9813
3.18782E-05	87.9965
3.18856E-05	94.617
3.1893E-05	101.899
3.19004E-05	109.904
3.19078E-05	118.692
3.19152E-05	128.332
3.19226E-05	138.888
3.19301E-05	150.431
3.19375E-05	163.031
3.19449E-05	176.757
3.19523E-05	191.679
3.19597E-05	207.864
3.19671E-05	225.376
3.19746E-05	244.276
3.1982E-05	264.617
3.19896E-05	287.201
3.19978E-05	313.038
3.20059E-05	340.76
3.20141E-05	370.389
3.20223E-05	401.923
3.20304E-05	435.339
3.20403E-05	478.297
3.20502E-05	523.811
3.20601E-05	571.681
3.20749E-05	647.31
3.20897E-05	726.463
3.21317E-05	955.655
3.2149E-05	1044.38
3.21639E-05	1113.83
3.21787E-05	1174.87
3.21886E-05	1209.87
3.21985E-05	1239.68
3.22113E-05	1269.95
3.2221E-05	1285.89
3.22321E-05	1296.74
0.00003224	1299.42
3.22519E-05	1295.55
3.22632E-05	1283.05
3.22744E-05	1262.76
3.22855E-05	1234.94
3.22954E-05	1204.35
3.23102E-05	1149.23
3.2325E-05	1084.76
3.23391E-05	1016.76
3.23532E-05	944.124
3.24021E-05	681.628
3.2417E-05	605.882
3.24318E-05	534.393
3.24417E-05	489.562
3.24511E-05	449.28
3.24605E-05	411.363
3.24699E-05	375.879
3.24793E-05	342.855
3.24886E-05	312.281
3.2498E-05	284.116
3.25051E-05	264.532
3.25121E-05	246.227
3.25193E-05	228.87
3.25267E-05	212.207
3.25341E-05	196.799
3.25415E-05	182.583
3.25489E-05	169.491
3.25564E-05	157.458
3.25638E-05	146.417
3.25712E-05	136.299
3.25786E-05	127.04
3.2586E-05	118.576
3.25934E-05	110.846
3.26013E-05	103.342
3.26095E-05	96.3367
3.26177E-05	90.0059
3.26258E-05	84.2847
3.2634E-05	79.1129
3.26421E-05	74.4349
3.26503E-05	70.2001
3.26584E-05	66.362
3.26666E-05	62.8789
3.26748E-05	59.7127
3.26829E-05	56.8295
3.26911E-05	54.1987
3.27033E-05	50.6671
3.27155E-05	47.5632
3.27278E-05	44.8202
3.274E-05	42.3828
3.27522E-05	40.2048
3.27645E-05	38.2481
3.27767E-05	36.4809
3.27889E-05	34.877
3.28053E-05	32.9554
3.28196E-05	31.4413
3.28381E-05	29.687
3.28567E-05	28.1267
3.28752E-05	26.7297
3.28937E-05	25.4715
3.29123E-05	24.3326
3.2937E-05	22.9725
3.29617E-05	21.7662
3.29864E-05	20.6898
3.30111E-05	19.724
3.30359E-05	18.8535
3.30606E-05	18.0653
3.30976E-05	17.0148
3.31347E-05	16.0974
3.31718E-05	15.2905
3.32089E-05	14.5764
3.32459E-05	13.9407
3.32702E-05	13.5687
3.3283E-05	13.3718
3.33386E-05	12.6237
3.33942E-05	11.9797
3.34498E-05	11.4205
3.35055E-05	10.9312
3.35796E-05	10.3678
3.36538E-05	9.88693
3.37279E-05	9.47254
3.3802E-05	9.11239
3.39009E-05	8.70042
3.39998E-05	8.35101
3.40986E-05	8.05149
3.41975E-05	7.79235
3.43458E-05	7.46369
3.44941E-05	7.19097
3.46424E-05	6.96126
3.47907E-05	6.76544
3.49884E-05	6.5455
3.51861E-05	6.362
3.52074E-05	6.34588
3.54827E-05	6.13746
3.56996E-05	6.00589
3.57793E-05	5.95753
3.61649E-05	5.77081
3.63762E-05	5.68987
3.65949E-05	5.60608
3.67742E-05	5.55094
3.7025E-05	5.47379
3.71424E-05	5.44484
3.73961E-05	5.38223
3.75967E-05	5.33272
3.76498E-05	5.32219
3.78488E-05	5.28273
3.79981E-05	5.25313
3.80976E-05	5.2334
3.81684E-05	5.21935
3.81971E-05	5.21476
3.82966E-05	5.19883
3.83712E-05	5.18687
3.84458E-05	5.17492
3.85055E-05	5.16535
3.85652E-05	5.15579
3.861E-05	5.14862
3.86548E-05	5.14144
3.8697E-05	5.13467
3.87344E-05	5.12869
3.87717E-05	5.12271
3.8809E-05	5.11674
3.88339E-05	5.11275
3.88587E-05	5.10877
3.88836E-05	5.10478
3.88927E-05	5.10332
3.89072E-05	5.10151
3.89309E-05	5.09857
3.89545E-05	5.09563
3.89722E-05	5.09342
3.89899E-05	5.09122
3.90077E-05	5.08901
3.90254E-05	5.08681
3.90372E-05	5.08533
3.9049E-05	5.08386
3.90608E-05	5.08239
3.90727E-05	5.08092
3.90833E-05	5.0796
3.90939E-05	5.07827
3.91046E-05	5.07695
3.91152E-05	5.07563
3.91258E-05	5.0743
3.91365E-05	5.07298
3.91471E-05	5.07166
3.91577E-05	5.07033
3.91648E-05	5.06945
3.91719E-05	5.06857
3.9179E-05	5.06768
3.91861E-05	5.0668
3.91935E-05	5.06587
3.9201E-05	5.06494
3.92085E-05	5.06401
3.92159E-05	5.06309
3.92234E-05	5.06216
3.92309E-05	5.06123
3.92383E-05	5.0603
3.92458E-05	5.05937
3.92532E-05	5.05844
3.92607E-05	5.05751
3.92682E-05	5.05658
3.92756E-05	5.05565
3.92831E-05	5.05472
3.92906E-05	5.0538
3.9298E-05	5.05287
3.93055E-05	5.05194
3.93129E-05	5.05101
3.93204E-05	5.05008
3.93254E-05	5.04946
3.93353E-05	5.04822
3.93453E-05	5.04698
3.93557E-05	5.04568
3.93662E-05	5.04438
3.93766E-05	5.04308
3.93871E-05	5.04178
0.000039401	5.04005
3.94159E-05	5.03819
3.94309E-05	5.03633
3.94861E-05	5.02946
3.95025E-05	5.02741
3.95174E-05	5.02555
3.95323E-05	5.0237
3.95473E-05	5.02184
3.95622E-05	5.01998
3.95741E-05	5.01849
3.95861E-05	5.01701
3.95965E-05	5.01571
3.96134E-05	5.0136
3.96249E-05	5.01218
