E(MeV)	Fe-nat
2.348640E-03	7.4448
2.348810E-03	7.45299
2.348970E-03	7.46068
2.349140E-03	7.46764
2.349310E-03	7.47368
2.349440E-03	7.47748
2.349560E-03	7.48057
2.349690E-03	7.4829
2.349840E-03	7.48463
2.349960E-03	7.48514
2.350000E-03	7.48513
2.350110E-03	7.48469
2.350250E-03	7.48314
2.350380E-03	7.48089
2.350500E-03	7.47785
2.350630E-03	7.47409
2.350760E-03	7.46965
2.350920E-03	7.46284
2.351090E-03	7.45518
2.351260E-03	7.44689
2.351600E-03	7.42929
2.351890E-03	7.41404
2.352050E-03	7.40576
2.352210E-03	7.39788
2.352350E-03	7.39159
2.352480E-03	7.38621
2.352600E-03	7.38118
2.352730E-03	7.37651
2.352810E-03	7.37359
2.352900E-03	7.37084
2.353000E-03	7.36778
2.353090E-03	7.36529
2.353170E-03	7.36297
2.353260E-03	7.36081
2.353350E-03	7.35879
2.353430E-03	7.35692
2.353520E-03	7.35519
2.353600E-03	7.35358
2.353690E-03	7.3521
2.353780E-03	7.35073
2.353860E-03	7.34947
2.353960E-03	7.34815
2.354060E-03	7.34694
2.354160E-03	7.34585
2.354260E-03	7.34485
2.354360E-03	7.34395
2.354460E-03	7.34313
2.354560E-03	7.34238
2.354660E-03	7.3417
2.354760E-03	7.34108
2.354860E-03	7.34051
2.354960E-03	7.33999
2.355060E-03	7.33951
2.355160E-03	7.33907
2.355310E-03	7.33846
2.355460E-03	7.33792
2.355620E-03	7.3374
2.355780E-03	7.33693
2.355930E-03	7.33649
2.356090E-03	7.33609
2.356330E-03	7.33554
2.356560E-03	7.33503
2.356800E-03	7.33455
2.357040E-03	7.33411
2.357350E-03	7.33355
2.357670E-03	7.33302
2.357980E-03	7.33252
2.358380E-03	7.33192
2.358770E-03	7.33134
2.359290E-03	7.3306
2.359820E-03	7.32989
2.360340E-03	7.3292
2.361130E-03	7.32819
2.361920E-03	7.3272
2.362630E-03	7.32634
2.363520E-03	7.32526
2.364860E-03	7.32367
2.365750E-03	7.32263
2.367540E-03	7.32055
2.369320E-03	7.3185
2.371430E-03	7.31611
2.373530E-03	7.31372
2.377730E-03	7.30897
2.383190E-03	7.30282
2.388650E-03	7.29669
2.399570E-03	7.28444
2.412170E-03	7.27032
2.446210E-03	7.23222
2.498220E-03	7.17401
2.587200E-03	7.07443
2.621970E-03	7.03552
2.690790E-03	6.96816
2.786770E-03	6.87421
2.865960E-03	6.79672
2.947110E-03	6.71731
2.977870E-03	6.68722
3.024890E-03	6.64839
3.050430E-03	6.62731
3.062950E-03	6.61698
3.071460E-03	6.60998
3.076470E-03	6.60588
3.079720E-03	6.60323
3.081980E-03	6.60141
3.083480E-03	6.60022
3.084980E-03	6.59904
3.085920E-03	6.59831
3.086860E-03	6.59761
3.087490E-03	6.59715
3.088110E-03	6.59671
3.088580E-03	6.5964
3.089050E-03	6.5961
3.089520E-03	6.59583
3.089830E-03	6.59567
3.090110E-03	6.59554
3.090370E-03	6.59544
3.090620E-03	6.59537
3.090800E-03	6.59534
3.090990E-03	6.59532
3.091180E-03	6.59534
3.091370E-03	6.59538
3.091550E-03	6.59546
3.091680E-03	6.59554
3.091800E-03	6.59564
3.091930E-03	6.59577
3.092040E-03	6.59591
3.092190E-03	6.59614
3.092290E-03	6.59632
3.092390E-03	6.59652
3.092490E-03	6.59676
3.092590E-03	6.59702
3.092690E-03	6.59732
3.092790E-03	6.59765
3.092890E-03	6.59802
3.092990E-03	6.59843
3.093090E-03	6.59888
3.093190E-03	6.59937
3.093290E-03	6.59991
3.093390E-03	6.6005
3.093490E-03	6.60113
3.093590E-03	6.60182
3.093710E-03	6.60271
3.093830E-03	6.60367
3.093950E-03	6.60471
3.094070E-03	6.60582
3.094190E-03	6.60701
3.094370E-03	6.60892
3.094550E-03	6.61097
3.094740E-03	6.61337
3.095050E-03	6.61732
3.095460E-03	6.62272
3.095660E-03	6.62524
3.095860E-03	6.62757
3.096060E-03	6.62965
3.096210E-03	6.631
3.096360E-03	6.63214
3.096510E-03	6.63304
3.096650E-03	6.63367
3.096800E-03	6.63405
3.096970E-03	6.63415
3.097000E-03	6.63414
3.097140E-03	6.63389
3.097320E-03	6.63322
3.097470E-03	6.63236
3.097620E-03	6.63124
3.097770E-03	6.62988
3.097920E-03	6.62831
3.098120E-03	6.62593
3.098320E-03	6.62328
3.098620E-03	6.61899
3.099150E-03	6.61122
3.099370E-03	6.60809
3.099590E-03	6.60516
3.099730E-03	6.60332
3.099870E-03	6.6017
3.099990E-03	6.60029
3.100120E-03	6.59896
3.100240E-03	6.59771
3.100370E-03	6.59654
3.100490E-03	6.59546
3.100620E-03	6.59446
3.100740E-03	6.59353
3.100870E-03	6.59265
3.100970E-03	6.59201
3.101080E-03	6.59142
3.101180E-03	6.59086
3.101280E-03	6.59035
3.101380E-03	6.58987
3.101480E-03	6.58943
3.101620E-03	6.58889
3.101750E-03	6.58839
3.101890E-03	6.58795
3.102020E-03	6.58754
3.102160E-03	6.58717
3.102290E-03	6.58683
3.102430E-03	6.58651
3.102560E-03	6.58623
3.102700E-03	6.58596
3.102900E-03	6.58559
3.103120E-03	6.58523
3.103340E-03	6.5849
3.103560E-03	6.58459
3.103860E-03	6.5842
3.104160E-03	6.58385
3.104460E-03	6.58351
3.104900E-03	6.58303
3.105350E-03	6.58257
3.105940E-03	6.58199
3.106540E-03	6.58143
3.107430E-03	6.58061
3.108510E-03	6.57964
3.109300E-03	6.57895
3.110870E-03	6.57759
3.112440E-03	6.57625
3.114010E-03	6.57493
3.117150E-03	6.57229
3.120300E-03	6.56967
3.125950E-03	6.56498
3.135380E-03	6.55717
3.145440E-03	6.54886
3.175610E-03	6.52395
3.225900E-03	6.48245
3.246010E-03	6.46585
3.286240E-03	6.44115
3.336520E-03	6.41029
3.376750E-03	6.38562
3.416980E-03	6.36097
3.457210E-03	6.34973
3.487380E-03	6.34132
3.511510E-03	6.3346
3.527610E-03	6.33014
3.535650E-03	6.33001
3.559790E-03	6.33688
3.583930E-03	6.34377
3.600020E-03	6.34838
3.608060E-03	6.3507
3.616110E-03	6.35858
3.632200E-03	6.37437
3.648290E-03	6.39019
3.656340E-03	6.39811
3.664380E-03	6.41319
3.680470E-03	6.44337
3.692540E-03	6.46604
3.696560E-03	6.47361
3.704610E-03	6.49811
3.716680E-03	6.5349
3.728750E-03	6.57172
3.740810E-03	6.62495
3.752880E-03	6.67824
3.764950E-03	6.75154
3.773000E-03	6.80044
3.777020E-03	6.82491
3.781040E-03	6.85676
3.789090E-03	6.92049
3.793110E-03	6.95237
3.797130E-03	6.9918
3.805180E-03	7.07069
3.809200E-03	7.11016
3.813220E-03	7.15881
3.821270E-03	7.25616
3.825290E-03	7.30487
3.829320E-03	7.36444
3.837360E-03	7.48364
3.841380E-03	7.54328
3.845410E-03	7.61509
3.853450E-03	7.75879
3.857480E-03	7.83067
3.861500E-03	7.91479
3.873570E-03	8.16727
3.893180E-03	8.62772
3.907260E-03	8.95828
3.910780E-03	9.04088
3.914300E-03	9.11102
3.921340E-03	9.25121
3.924860E-03	9.32124
3.928380E-03	9.37143
3.935420E-03	9.47166
3.940700E-03	9.51188
3.945980E-03	9.55197
3.947080E-03	9.55418
3.948190E-03	9.55636
3.951410E-03	9.56268
3.953770E-03	9.55403
3.959050E-03	9.53458
3.961570E-03	9.52526
3.966090E-03	9.47731
3.972130E-03	9.41323
3.973130E-03	9.39676
3.980170E-03	9.2814
3.982690E-03	9.24016
3.987210E-03	9.14403
3.998270E-03	8.90889
4.000280E-03	8.86613
4.018390E-03	8.44832
4.030460E-03	8.16987
4.038500E-03	8.00307
4.046550E-03	7.83634
4.054590E-03	7.69088
4.062640E-03	7.54548
4.070680E-03	7.42136
4.078730E-03	7.29731
4.086780E-03	7.19245
4.094820E-03	7.08764
4.102870E-03	6.99927
4.110910E-03	6.91094
4.118960E-03	6.8392
4.127000E-03	6.7675
4.135050E-03	6.69583
4.147120E-03	6.61133
4.159190E-03	6.52689
4.171250E-03	6.46173
4.183320E-03	6.39661
4.191370E-03	6.35321
4.195390E-03	6.33713
4.207460E-03	6.28892
4.219530E-03	6.24073
4.231600E-03	6.19257
4.235620E-03	6.18089
4.251710E-03	6.13419
4.267800E-03	6.08752
4.279870E-03	6.05254
4.283890E-03	6.0442
4.299980E-03	6.01087
4.324120E-03	5.96091
4.344230E-03	5.9193
4.348260E-03	5.91338
4.372390E-03	5.87793
4.396530E-03	5.84249
4.422680E-03	5.80412
4.452850E-03	5.77285
4.493080E-03	5.73119
4.533310E-03	5.68955
4.573530E-03	5.66108
4.623820E-03	5.62551
4.633880E-03	5.6184
4.679130E-03	5.58642
4.684160E-03	5.58287
4.699250E-03	5.57508
4.709300E-03	5.5699
4.716400E-03	5.56625
4.720540E-03	5.56414
4.724670E-03	5.56205
4.727780E-03	5.56049
4.729840E-03	5.55947
4.732040E-03	5.55841
4.733790E-03	5.55759
4.734950E-03	5.55706
4.736110E-03	5.55655
4.736990E-03	5.55619
4.737860E-03	5.55585
4.738440E-03	5.55564
4.739020E-03	5.55545
4.739600E-03	5.55529
4.740040E-03	5.55519
4.740390E-03	5.55512
4.740810E-03	5.55507
4.741130E-03	5.55506
4.741440E-03	5.55509
4.741650E-03	5.55513
4.741860E-03	5.55519
4.742070E-03	5.55528
4.742280E-03	5.55541
4.742440E-03	5.55553
4.742600E-03	5.55568
4.742760E-03	5.55587
4.742910E-03	5.5561
4.743070E-03	5.55638
4.743230E-03	5.55672
4.743390E-03	5.55712
4.743490E-03	5.55743
4.743550E-03	5.5576
4.743610E-03	5.55803
4.743730E-03	5.55895
4.743850E-03	5.55992
4.743970E-03	5.56097
4.744090E-03	5.56209
4.744210E-03	5.56329
4.744330E-03	5.56459
4.744450E-03	5.56598
4.744580E-03	5.56749
4.744700E-03	5.56912
4.744820E-03	5.57088
4.744940E-03	5.57278
4.745060E-03	5.57483
4.745180E-03	5.57704
4.745300E-03	5.57942
4.745420E-03	5.58198
4.745520E-03	5.58426
4.745650E-03	5.58718
4.745770E-03	5.59031
4.745890E-03	5.59364
4.746010E-03	5.5972
4.746130E-03	5.60098
4.746250E-03	5.60498
4.746370E-03	5.60922
4.746530E-03	5.61521
4.746700E-03	5.62159
4.746860E-03	5.62863
4.747080E-03	5.63833
4.747300E-03	5.64857
4.747620E-03	5.66416
4.748160E-03	5.69092
4.748470E-03	5.70599
4.748700E-03	5.71599
4.748890E-03	5.72377
4.749090E-03	5.73068
4.749290E-03	5.73657
4.749480E-03	5.74131
4.749670E-03	5.74481
4.749850E-03	5.74685
4.749890E-03	5.74708
4.750000E-03	5.74689
4.750180E-03	5.74557
4.750350E-03	5.74316
4.750550E-03	5.73926
4.750740E-03	5.73413
4.750940E-03	5.72787
4.751130E-03	5.72061
4.751360E-03	5.71107
4.751560E-03	5.70169
4.751880E-03	5.6859
4.752570E-03	5.65113
4.752810E-03	5.63919
4.752970E-03	5.63155
4.753190E-03	5.62174
4.753330E-03	5.61589
4.753470E-03	5.61031
4.753610E-03	5.60503
4.753750E-03	5.60003
4.753880E-03	5.59533
4.754020E-03	5.59091
4.754160E-03	5.58679
4.754300E-03	5.58281
4.754400E-03	5.58032
4.754490E-03	5.57796
4.754590E-03	5.57572
4.754680E-03	5.57359
4.754780E-03	5.57158
4.754880E-03	5.56968
4.754970E-03	5.56788
4.755070E-03	5.56618
4.755160E-03	5.56457
4.755260E-03	5.56305
4.755350E-03	5.56161
4.755450E-03	5.56025
4.755540E-03	5.55896
4.755640E-03	5.55774
4.755730E-03	5.55664
4.755850E-03	5.55529
4.755860E-03	5.55521
4.755990E-03	5.55436
4.756120E-03	5.55359
4.756250E-03	5.5529
4.756380E-03	5.55229
4.756510E-03	5.55174
4.756640E-03	5.55125
4.756770E-03	5.55081
4.756900E-03	5.55041
4.757030E-03	5.55006
4.757160E-03	5.54974
4.757330E-03	5.54935
4.757500E-03	5.54901
4.757670E-03	5.54872
4.757850E-03	5.54845
4.758020E-03	5.54821
4.758280E-03	5.54789
4.758450E-03	5.54769
4.758730E-03	5.54741
4.759020E-03	5.54715
4.759450E-03	5.54681
4.759870E-03	5.5465
4.760160E-03	5.54631
4.760720E-03	5.54595
4.761290E-03	5.54562
4.761860E-03	5.54532
4.762720E-03	5.54488
4.763810E-03	5.54436
4.765030E-03	5.54381
4.766250E-03	5.54329
4.767880E-03	5.54261
4.769500E-03	5.54196
4.772100E-03	5.54094
4.774700E-03	5.53994
4.778600E-03	5.53846
4.783800E-03	5.53651
4.791600E-03	5.53361
4.802870E-03	5.52945
4.810240E-03	5.52673
4.838870E-03	5.51621
4.877040E-03	5.50219
4.915210E-03	5.48819
4.934300E-03	5.48556
4.991550E-03	5.47768
5.048810E-03	5.46983
5.067890E-03	5.46721
5.106060E-03	5.47147
5.164700E-03	5.47802
5.194020E-03	5.4813
5.223330E-03	5.49276
5.281970E-03	5.5157
5.311290E-03	5.52719
5.340610E-03	5.54774
5.384580E-03	5.57859
5.399240E-03	5.58889
5.428560E-03	5.6214
5.472540E-03	5.6702
5.487200E-03	5.68648
5.501850E-03	5.71021
5.531170E-03	5.75767
5.560490E-03	5.80516
5.589810E-03	5.86899
5.604470E-03	5.90092
5.619130E-03	5.93285
5.633780E-03	5.97479
5.663100E-03	6.05869
5.677760E-03	6.10067
5.692420E-03	6.1537
5.721740E-03	6.25981
5.751060E-03	6.39264
5.765710E-03	6.45908
5.773040E-03	6.50079
5.795030E-03	6.62595
5.809690E-03	6.70943
5.817020E-03	6.76008
5.839010E-03	6.91208
5.861000E-03	7.09056
5.868330E-03	7.15007
5.882990E-03	7.29019
5.897640E-03	7.43037
5.904970E-03	7.51302
5.919630E-03	7.67836
5.926960E-03	7.76106
5.934290E-03	7.85685
5.948950E-03	8.04848
5.963610E-03	8.26347
5.970940E-03	8.37099
5.978270E-03	8.49266
5.992930E-03	8.73606
6.007590E-03	9.00625
6.014920E-03	9.14137
6.029580E-03	9.44497
6.044230E-03	9.74864
6.068200E-03	10.3
6.078180E-03	10.5297
6.118120E-03	11.4745
6.128110E-03	11.7106
6.137090E-03	11.8997
6.146080E-03	12.0887
6.155070E-03	12.2488
6.164050E-03	12.4088
6.176040E-03	12.5711
6.181030E-03	12.6389
6.182280E-03	12.6495
6.184770E-03	12.6707
6.187020E-03	12.69
6.188520E-03	12.703
6.189520E-03	12.7118
6.190460E-03	12.7203
6.191140E-03	12.7266
6.191590E-03	12.7309
6.192040E-03	12.7353
6.192490E-03	12.7399
6.192820E-03	12.7436
6.193160E-03	12.7474
6.193500E-03	12.7514
6.193820E-03	12.7555
6.194140E-03	12.7598
6.194460E-03	12.7644
6.194780E-03	12.7693
6.195090E-03	12.7745
6.195390E-03	12.7798
6.195660E-03	12.7847
6.195920E-03	12.7898
6.196210E-03	12.7957
6.196610E-03	12.8044
6.197200E-03	12.8179
6.197800E-03	12.8316
6.198200E-03	12.8403
6.198500E-03	12.8465
6.198800E-03	12.8522
6.199100E-03	12.8573
6.199370E-03	12.8614
6.199640E-03	12.8648
6.199940E-03	12.8679
6.200000E-03	12.8684
6.200160E-03	12.8696
6.200450E-03	12.8713
6.200720E-03	12.8722
6.200990E-03	12.8725
6.201290E-03	12.8722
6.201610E-03	12.8713
6.202030E-03	12.8694
6.202670E-03	12.8656
6.203250E-03	12.8622
6.203570E-03	12.8605
6.203590E-03	12.8603
6.203930E-03	12.8564
6.204260E-03	12.8529
6.204600E-03	12.8498
6.204840E-03	12.8479
6.205070E-03	12.8462
6.205300E-03	12.8447
6.205540E-03	12.8434
6.205770E-03	12.8422
6.206130E-03	12.8408
6.206480E-03	12.8397
6.206830E-03	12.8389
6.207180E-03	12.8383
6.207420E-03	12.838
6.207890E-03	12.8377
6.208360E-03	12.8375
6.208870E-03	12.8376
6.209640E-03	12.8378
6.210410E-03	12.8383
6.211440E-03	12.8392
6.212470E-03	12.8401
6.214730E-03	12.8424
6.216170E-03	12.844
6.216990E-03	12.842
6.221520E-03	12.8314
6.230050E-03	12.8117
6.230560E-03	12.8083
6.244960E-03	12.7134
6.251130E-03	12.6443
6.265530E-03	12.4829
6.266550E-03	12.4672
6.281980E-03	12.2313
6.286090E-03	12.1684
6.312830E-03	11.6828
6.316940E-03	11.6081
6.341620E-03	11.1077
6.345730E-03	11.0254
6.370410E-03	10.5317
6.378630E-03	10.3672
6.388920E-03	10.1844
6.403310E-03	9.92854
6.407420E-03	9.86421
6.425930E-03	9.57481
6.427990E-03	9.54267
6.444440E-03	9.32104
6.452670E-03	9.21027
6.462950E-03	9.09298
6.477350E-03	8.92883
6.481460E-03	8.88975
6.499970E-03	8.71395
6.502020E-03	8.69442
6.518480E-03	8.56654
6.526700E-03	8.50264
6.543150E-03	8.40031
6.551380E-03	8.34918
6.567830E-03	8.27503
6.588400E-03	8.18243
6.592510E-03	8.17132
6.617190E-03	8.1047
6.625410E-03	8.08253
6.645980E-03	8.05942
6.662430E-03	8.04098
6.670660E-03	8.03906
6.695330E-03	8.05383
6.707670E-03	8.06125
6.732350E-03	8.10792
6.744690E-03	8.1313
6.769370E-03	8.20863
6.781710E-03	8.24733
6.806380E-03	8.35465
6.818720E-03	8.40835
6.843400E-03	8.54588
6.855740E-03	8.61467
6.880420E-03	8.78294
6.892760E-03	8.86711
6.917440E-03	9.06727
6.929770E-03	9.16739
6.954450E-03	9.4007
6.966790E-03	9.51739
6.991470E-03	9.7855
7.003810E-03	9.9196
7.016150E-03	10.0655
7.028490E-03	10.1875
7.057280E-03	10.4723
7.073730E-03	10.6351
7.081960E-03	10.732
7.106630E-03	11.0226
7.118970E-03	11.1681
7.122060E-03	11.2103
7.131310E-03	11.3369
7.135940E-03	11.4002
7.140570E-03	11.4637
7.144040E-03	11.5115
7.146350E-03	11.5434
7.148660E-03	11.5754
7.150420E-03	11.5999
7.152230E-03	11.6252
7.153430E-03	11.6422
7.154630E-03	11.6593
7.155530E-03	11.6759
7.156440E-03	11.6926
7.157040E-03	11.7039
7.157640E-03	11.7153
7.158240E-03	11.7269
7.158690E-03	11.7357
7.159140E-03	11.7447
7.159560E-03	11.7534
7.159920E-03	11.7609
7.160280E-03	11.7687
7.160510E-03	11.7741
7.160750E-03	11.7797
7.160990E-03	11.7854
7.161230E-03	11.7915
7.161340E-03	11.7947
7.161460E-03	11.8007
7.161700E-03	11.8131
7.161880E-03	11.8226
7.162060E-03	11.8325
7.162240E-03	11.8426
7.162410E-03	11.8531
7.162590E-03	11.864
7.162770E-03	11.8753
7.162950E-03	11.8871
7.163130E-03	11.8994
7.163300E-03	11.9123
7.163480E-03	11.9259
7.163660E-03	11.9401
7.163720E-03	11.9451
7.163840E-03	11.9611
7.164020E-03	11.9859
7.164190E-03	12.0116
7.164370E-03	12.0382
7.164550E-03	12.0658
7.164730E-03	12.0944
7.164910E-03	12.124
7.165090E-03	12.1548
7.165150E-03	12.1654
7.165230E-03	12.1844
7.165390E-03	12.2234
7.165550E-03	12.2632
7.165790E-03	12.3247
7.166040E-03	12.3882
7.166280E-03	12.4534
7.166530E-03	12.5217
7.166890E-03	12.6318
7.167660E-03	12.8722
7.168040E-03	12.9878
7.168300E-03	13.0624
7.168550E-03	13.1344
7.168580E-03	13.1413
7.168810E-03	13.1866
7.169060E-03	13.233
7.169310E-03	13.275
7.169570E-03	13.3122
7.169590E-03	13.3154
7.169810E-03	13.3268
7.170000E-03	13.3334
7.170160E-03	13.3365
7.170220E-03	13.3338
7.170420E-03	13.3193
7.170620E-03	13.302
7.170820E-03	13.2815
7.171050E-03	13.2557
7.171300E-03	13.2031
7.171580E-03	13.1382
7.171930E-03	13.0552
7.172280E-03	12.968
7.172350E-03	12.9469
7.173240E-03	12.699
7.173590E-03	12.6015
7.173840E-03	12.536
7.174080E-03	12.4721
7.174160E-03	12.4527
7.174330E-03	12.4191
7.174490E-03	12.3875
7.174660E-03	12.3568
7.174840E-03	12.3228
7.175000E-03	12.295
7.175160E-03	12.2681
7.175320E-03	12.242
7.175480E-03	12.2168
7.175510E-03	12.2123
7.175640E-03	12.199
7.175790E-03	12.1835
7.175950E-03	12.1688
7.176110E-03	12.1547
7.176270E-03	12.1413
7.176430E-03	12.1286
7.176590E-03	12.1164
7.176750E-03	12.1047
7.176890E-03	12.0946
7.176910E-03	12.0939
7.177060E-03	12.0871
7.177220E-03	12.0806
7.177350E-03	12.0757
7.177380E-03	12.0752
7.177540E-03	12.073
7.177700E-03	12.0711
7.177860E-03	12.0695
7.178020E-03	12.0682
7.178230E-03	12.0667
7.178440E-03	12.0657
7.178650E-03	12.0649
7.178860E-03	12.0644
7.179070E-03	12.0641
7.179390E-03	12.064
7.179710E-03	12.0643
7.180060E-03	12.065
7.180440E-03	12.0659
7.180810E-03	12.0671
7.181310E-03	12.069
7.181660E-03	12.0704
7.181810E-03	12.0726
7.182310E-03	12.0797
7.183060E-03	12.0906
7.183810E-03	12.1017
7.184810E-03	12.1167
7.185810E-03	12.1319
7.187310E-03	12.155
7.188930E-03	12.18
7.191150E-03	12.2148
7.193370E-03	12.2497
7.196710E-03	12.3023
7.201160E-03	12.3727
7.205610E-03	12.4432
7.212000E-03	12.5447
7.220940E-03	12.6868
7.224770E-03	12.7549
7.251600E-03	13.2317
7.272040E-03	13.5952
7.302710E-03	14.185
7.394700E-03	15.9545
7.410030E-03	16.2493
7.445800E-03	17.3244
7.466240E-03	17.9386
7.486690E-03	18.4952
7.496910E-03	18.7734
7.517350E-03	19.2671
7.527570E-03	19.5139
7.537790E-03	19.7392
7.548010E-03	20.0661
7.578670E-03	21.0467
7.609340E-03	21.9036
7.611890E-03	21.9633
7.638980E-03	22.5958
7.641020E-03	22.6338
7.670660E-03	23.1847
7.701330E-03	23.614
7.731990E-03	23.9145
7.772870E-03	24.1416
7.813760E-03	24.2107
7.829090E-03	24.1953
7.840590E-03	24.184
7.843140E-03	24.1815
7.848570E-03	24.1764
7.851690E-03	24.1737
7.853760E-03	24.172
7.855320E-03	24.1709
7.856880E-03	24.1701
7.857920E-03	24.1698
7.858690E-03	24.1698
7.859210E-03	24.1699
7.859430E-03	24.1701
7.859730E-03	24.1724
7.860120E-03	24.1757
7.860510E-03	24.1792
7.860900E-03	24.183
7.861270E-03	24.187
7.861510E-03	24.1898
7.861750E-03	24.1928
7.861990E-03	24.196
7.862230E-03	24.1996
7.862470E-03	24.2035
7.862710E-03	24.2078
7.862890E-03	24.2113
7.863070E-03	24.2151
7.863240E-03	24.2193
7.863420E-03	24.2237
7.863600E-03	24.2285
7.863740E-03	24.2323
7.863780E-03	24.2357
7.863960E-03	24.2487
7.864140E-03	24.2622
7.864320E-03	24.2762
7.864500E-03	24.2907
7.864680E-03	24.3056
7.864860E-03	24.3211
7.865070E-03	24.3398
7.865280E-03	24.3592
7.865490E-03	24.3793
7.865700E-03	24.4001
7.865910E-03	24.4216
7.866220E-03	24.4549
7.866540E-03	24.4894
7.867150E-03	24.5582
7.867160E-03	24.5593
7.867700E-03	24.6188
7.868040E-03	24.6552
7.868330E-03	24.6841
7.868670E-03	24.7164
7.868930E-03	24.7386
7.869170E-03	24.7574
7.869320E-03	24.7685
7.869580E-03	24.7859
7.869840E-03	24.7998
7.869870E-03	24.8015
7.869930E-03	24.8018
7.870000E-03	24.7991
7.870230E-03	24.7881
7.870510E-03	24.7722
7.870750E-03	24.7569
7.870980E-03	24.7396
7.871220E-03	24.7206
7.871450E-03	24.7
7.871800E-03	24.6667
7.872150E-03	24.6311
7.872420E-03	24.6025
7.872620E-03	24.5783
7.873390E-03	24.4829
7.873770E-03	24.4372
7.874060E-03	24.404
7.874340E-03	24.3719
7.874530E-03	24.3512
7.874720E-03	24.331
7.874910E-03	24.3115
7.875130E-03	24.2896
7.875350E-03	24.2686
7.875570E-03	24.2483
7.875790E-03	24.2287
7.875850E-03	24.2237
7.876010E-03	24.2177
7.876230E-03	24.2102
7.876450E-03	24.2034
7.876670E-03	24.1971
7.876890E-03	24.1913
7.877110E-03	24.186
7.877320E-03	24.1811
7.877530E-03	24.1768
7.877740E-03	24.1728
7.877950E-03	24.1691
7.878230E-03	24.1644
7.878500E-03	24.1602
7.878780E-03	24.1562
7.879060E-03	24.1524
7.879340E-03	24.1489
7.879750E-03	24.1439
7.880030E-03	24.1407
7.880590E-03	24.1346
7.881140E-03	24.1287
7.881700E-03	24.123
7.882430E-03	24.1157
7.883160E-03	24.1086
7.884040E-03	24.1002
7.884630E-03	24.0976
7.886090E-03	24.0915
7.887550E-03	24.0854
7.890180E-03	24.0748
7.892820E-03	24.0643
7.898080E-03	24.0435
7.906860E-03	24.0091
7.908610E-03	24.0023
7.920890E-03	23.7542
7.951900E-03	23.1283
8.007420E-03	22.0078
8.030500E-03	21.5421
8.053580E-03	21.1151
8.076660E-03	20.6883
8.099740E-03	20.2919
8.122820E-03	19.8957
8.134360E-03	19.6308
8.168980E-03	18.8362
8.192060E-03	18.3066
8.203600E-03	18.0641
8.238220E-03	17.3367
8.249760E-03	17.0943
8.272840E-03	16.6532
8.307460E-03	15.9916
8.342080E-03	15.3926
8.365160E-03	14.9933
8.376700E-03	14.8112
8.411320E-03	14.2652
8.422860E-03	14.0833
8.445940E-03	13.7543
8.480560E-03	13.261
8.492100E-03	13.0966
8.515180E-03	12.8002
8.561340E-03	12.2075
8.607500E-03	11.671
8.630580E-03	11.4028
8.653660E-03	11.1555
8.699820E-03	10.6608
8.743220E-03	10.238
8.786620E-03	9.81527
8.830020E-03	9.4263
8.840870E-03	9.32907
8.873420E-03	9.12687
8.916820E-03	8.8573
8.960210E-03	8.61487
9.003610E-03	8.37247
9.047010E-03	8.15495
9.090410E-03	7.93746
9.112110E-03	7.82872
9.133810E-03	7.73056
9.177210E-03	7.53425
9.220610E-03	7.33796
9.274850E-03	7.11661
9.307400E-03	6.98381
9.329100E-03	6.8953
9.350800E-03	6.8068
9.367080E-03	6.74664
9.380640E-03	6.69654
9.390810E-03	6.65898
9.399430E-03	6.62718
9.407260E-03	6.59828
9.412490E-03	6.57903
9.417710E-03	6.5598
9.421630E-03	6.5454
9.425550E-03	6.53101
9.429470E-03	6.51666
9.432080E-03	6.5071
9.434690E-03	6.49757
9.436890E-03	6.48957
9.439580E-03	6.47984
9.441360E-03	6.47338
9.443150E-03	6.46694
9.444940E-03	6.46053
9.446720E-03	6.45415
9.448070E-03	6.44939
9.449410E-03	6.44466
9.450850E-03	6.43961
9.451950E-03	6.43579
9.453050E-03	6.43201
9.454150E-03	6.42826
9.454700E-03	6.42641
9.455250E-03	6.4253
9.456070E-03	6.42366
9.456900E-03	6.42207
9.457720E-03	6.42051
9.458550E-03	6.41901
9.459440E-03	6.41744
9.460130E-03	6.4163
9.460820E-03	6.41521
9.461510E-03	6.41419
9.462190E-03	6.41325
9.462710E-03	6.41262
9.463220E-03	6.41204
9.463740E-03	6.41154
9.464260E-03	6.41112
9.464600E-03	6.4109
9.465050E-03	6.41069
9.465490E-03	6.41059
9.465940E-03	6.41061
9.466280E-03	6.41072
9.466390E-03	6.41079
9.466610E-03	6.41232
9.466950E-03	6.41474
9.467280E-03	6.4173
9.467620E-03	6.42004
9.467840E-03	6.42199
9.468060E-03	6.42405
9.468330E-03	6.42667
9.468560E-03	6.42913
9.468790E-03	6.4318
9.469030E-03	6.43469
9.469260E-03	6.43785
9.469410E-03	6.44014
9.469570E-03	6.44543
9.469720E-03	6.4509
9.469880E-03	6.45657
9.470030E-03	6.46246
9.470190E-03	6.46859
9.470340E-03	6.47499
9.470500E-03	6.48169
9.470650E-03	6.48872
9.470830E-03	6.49714
9.471000E-03	6.50608
9.471180E-03	6.51561
9.471230E-03	6.51857
9.471290E-03	6.52468
9.471410E-03	6.53592
9.471530E-03	6.5475
