E(MeV)	TB-159(N,TOT)
1.44748E-05	77.323
1.44797E-05	74.5127
1.44991E-05	63.2213
1.44991E-05	63.2212
1.45088E-05	57.8043
1.45185E-05	52.6862
1.45258E-05	49.085
1.45282E-05	47.9597
1.45331E-05	45.6994
1.45404E-05	42.5455
1.45477E-05	39.633
1.45549E-05	36.961
1.45622E-05	34.524
1.45671E-05	33.0256
1.45719E-05	31.6239
1.45768E-05	30.3154
1.45768E-05	30.3154
1.45817E-05	29.0948
1.45883E-05	27.5533
1.45938E-05	26.4023
1.45993E-05	25.3432
1.46047E-05	24.3695
1.46102E-05	23.4748
1.46157E-05	22.6527
1.46227E-05	21.6907
1.46297E-05	20.8274
1.46331E-05	20.453
1.46368E-05	20.055
1.46438E-05	19.3631
1.46509E-05	18.7398
1.46579E-05	18.177
1.46650E-05	17.6674
1.46720E-05	17.2047
1.46811E-05	16.6669
1.46902E-05	16.188
1.46987E-05	15.7877
1.46993E-05	15.7596
1.47084E-05	15.3807
1.47175E-05	15.0386
1.47266E-05	14.7284
1.47388E-05	14.3569
1.47509E-05	14.0264
1.47631E-05	13.7302
1.47746E-05	13.4758
1.47837E-05	13.2961
1.47910E-05	13.156
1.48074E-05	12.8782
1.48238E-05	12.6311
1.48402E-05	12.4097
1.48566E-05	12.21
1.48784E-05	11.9719
1.48930E-05	11.8309
1.49003E-05	11.7626
1.49221E-05	11.5798
1.49440E-05	11.4152
1.49704E-05	11.237
1.49967E-05	11.0771
1.50231E-05	10.9324
1.50314E-05	10.8914
1.50626E-05	10.7452
1.51021E-05	10.5821
1.51417E-05	10.4367
1.51816E-05	10.3042
1.52350E-05	10.1445
1.52435E-05	10.1217
1.52885E-05	10.0083
1.53419E-05	9.88641
1.53957E-05	9.77417
1.54771E-05	9.62049
1.55584E-05	9.48176
1.55676E-05	9.46732
1.56404E-05	9.36215
1.56954E-05	9.28816
1.58054E-05	9.15071
1.59168E-05	9.02309
1.60100E-05	8.92439
1.60283E-05	8.9066
1.61414E-05	8.80472
1.62545E-05	8.7094
1.64265E-05	8.57497
1.66001E-05	8.4501
1.66972E-05	8.3854
1.67753E-05	8.33851
1.69522E-05	8.24057
1.71316E-05	8.14882
1.73126E-05	8.06336
1.74954E-05	7.98407
1.76798E-05	7.91099
1.77833E-05	7.87338
1.78054E-05	7.86549
1.79938E-05	7.805
1.81840E-05	7.75246
1.83114E-05	7.72265
1.84406E-05	7.69738
1.85697E-05	7.67775
1.87007E-05	7.66449
1.88317E-05	7.65909
1.89313E-05	7.66117
1.89410E-05	7.66198
1.90310E-05	7.66373
1.91311E-05	7.67311
1.92321E-05	7.69145
1.93332E-05	7.72037
1.94010E-05	7.74706
1.94693E-05	7.78098
1.94792E-05	7.78706
1.95376E-05	7.81802
1.96059E-05	7.86368
1.96747E-05	7.92097
1.97440E-05	7.9923
1.97540E-05	8.00468
1.97959E-05	8.05175
1.98479E-05	8.12081
1.98998E-05	8.20236
1.99523E-05	8.29952
2.00050E-05	8.41485
2.00327E-05	8.48666
2.00576E-05	8.54731
2.00928E-05	8.64652
2.01279E-05	8.75868
2.01630E-05	8.88571
2.01981E-05	9.02985
2.02202E-05	9.13192
2.02278E-05	9.16541
2.02575E-05	9.31278
2.02871E-05	9.47839
2.03168E-05	9.66488
2.03464E-05	9.87541
2.03619E-05	10.0001
2.03761E-05	10.1108
2.04057E-05	10.3754
2.04280E-05	10.5985
2.04562E-05	10.917
2.04623E-05	10.9946
2.04770E-05	11.1771
2.04978E-05	11.464
2.05187E-05	11.7834
2.05395E-05	12.1398
2.05603E-05	12.5389
2.05627E-05	12.5916
2.05811E-05	12.9817
2.06019E-05	13.4813
2.06166E-05	13.874
2.06313E-05	14.3045
2.06362E-05	14.4622
2.06460E-05	14.7742
2.06607E-05	15.2906
2.06754E-05	15.8623
2.06901E-05	16.4974
2.07048E-05	17.2055
2.07097E-05	17.4698
2.07194E-05	17.9941
2.07317E-05	18.7246
2.07439E-05	19.534
2.07562E-05	20.4344
2.07684E-05	21.4403
2.07807E-05	22.5698
2.07831E-05	22.8208
2.07898E-05	23.5096
2.07990E-05	24.5418
2.08082E-05	25.6799
2.08174E-05	26.9393
2.08272E-05	28.4371
2.08345E-05	29.6802
2.08419E-05	31.0403
2.08492E-05	32.532
2.08566E-05	34.172
2.08639E-05	35.9795
2.08688E-05	37.3104
2.08713E-05	37.9783
2.08786E-05	40.195
2.08860E-05	42.652
2.08933E-05	45.3796
2.08992E-05	47.7854
2.09055E-05	50.6433
2.09060E-05	50.8639
2.09129E-05	54.274
2.09197E-05	58.0411
2.09232E-05	60.1217
2.09266E-05	62.209
2.09335E-05	66.8165
2.09349E-05	67.9052
2.09403E-05	71.9088
2.09467E-05	77.1186
2.09472E-05	77.5205
2.09524E-05	82.2174
2.09562E-05	85.8604
2.09579E-05	87.5103
2.09635E-05	93.2163
2.09673E-05	97.4384
2.09690E-05	99.3513
2.09745E-05	105.942
2.09783E-05	110.8
2.09800E-05	113
2.09868E-05	122.494
2.09873E-05	123.174
2.09942E-05	133.508
2.09947E-05	134.248
2.10015E-05	145.441
2.10020E-05	146.243
2.10094E-05	159.167
2.10103E-05	161.01
2.10167E-05	173.012
2.10177E-05	174.974
2.10241E-05	187.757
2.10265E-05	192.991
2.10339E-05	208.729
2.10358E-05	213.184
2.10407E-05	224.343
2.10437E-05	231.051
2.10505E-05	247.583
2.10583E-05	266.518
2.10603E-05	271.408
2.10701E-05	295.903
2.10799E-05	320.442
2.10877E-05	340.108
2.10946E-05	356.396
2.11024E-05	375.035
2.11122E-05	396.391
2.11220E-05	415.566
2.11289E-05	427.107
2.11318E-05	432.04
2.11401E-05	443.566
2.11421E-05	445.744
2.11470E-05	451.156
2.11553E-05	457.923
2.11563E-05	458.46
2.11602E-05	460.572
2.11679E-05	462.528
2.11691E-05	462.828
2.11696E-05	462.851
2.11769E-05	462.048
2.11778E-05	461.615
2.11857E-05	458.082
2.11879E-05	456.377
2.11930E-05	452.348
2.11979E-05	447.146
2.12004E-05	444.524
2.12053E-05	437.805
2.12102E-05	431.041
2.12163E-05	420.712
2.12175E-05	418.64
2.12200E-05	414.484
2.12249E-05	404.907
2.12297E-05	395.293
2.12346E-05	384.672
2.12395E-05	374.012
2.12444E-05	362.487
2.12542E-05	339.354
2.12591E-05	327.319
2.12738E-05	291.096
2.12861E-05	260.837
2.12934E-05	243.506
2.12983E-05	231.939
2.13081E-05	210.043
2.13179E-05	189.483
2.13252E-05	175.03
2.13326E-05	161.45
2.13326E-05	161.45
2.13399E-05	148.785
2.13473E-05	137.016
2.13522E-05	129.777
2.13551E-05	125.447
2.13610E-05	117.428
2.13669E-05	109.942
2.13693E-05	107.037
2.13727E-05	102.983
2.13781E-05	97.0457
2.13840E-05	91.0734
2.13855E-05	89.5859
2.13928E-05	82.832
2.13992E-05	77.5272
2.14002E-05	76.7146
2.14075E-05	71.2023
2.14149E-05	66.2212
2.14149E-05	66.2212
2.14213E-05	62.2817
2.14277E-05	58.6803
2.14305E-05	57.2377
2.14342E-05	55.398
2.14406E-05	52.4044
2.14462E-05	50.0043
2.14470E-05	49.6674
2.14534E-05	47.1767
2.14599E-05	44.894
2.14663E-05	42.799
2.14663E-05	42.799
2.14727E-05	40.8913
2.14791E-05	39.136
2.14859E-05	37.4439
2.14908E-05	36.3154
2.14932E-05	35.757
2.15006E-05	34.2242
2.15079E-05	32.8178
2.15153E-05	31.5409
2.15177E-05	31.1196
2.15275E-05	29.6059
2.15373E-05	28.2396
2.15397E-05	27.9299
2.15471E-05	27.0125
2.15569E-05	25.8998
2.15679E-05	24.7625
2.15765E-05	23.9636
2.15802E-05	23.6256
2.15924E-05	22.6096
2.16010E-05	21.965
2.16046E-05	21.6924
2.16169E-05	20.8661
2.16291E-05	20.1113
2.16414E-05	19.4193
2.16499E-05	18.9735
2.16536E-05	18.7864
2.16689E-05	18.0746
2.16781E-05	17.6798
2.16965E-05	16.9536
2.17142E-05	16.3232
2.17148E-05	16.302
2.17332E-05	15.7276
2.17516E-05	15.2078
2.17699E-05	14.7352
2.17785E-05	14.5339
2.17883E-05	14.3092
2.18067E-05	13.924
2.18273E-05	13.5285
2.18480E-05	13.1682
2.18501E-05	13.1335
2.18617E-05	12.9502
2.18893E-05	12.5528
2.19168E-05	12.198
2.19364E-05	11.9717
2.19444E-05	11.8825
2.19719E-05	11.6051
2.19995E-05	11.355
2.20367E-05	11.0541
2.20515E-05	10.9478
2.20659E-05	10.8485
2.21047E-05	10.6101
2.21436E-05	10.4016
2.21824E-05	10.2186
2.22071E-05	10.1166
2.22213E-05	10.0604
2.22601E-05	9.92581
2.22990E-05	9.80843
2.23571E-05	9.66109
2.23626E-05	9.64995
2.24150E-05	9.54898
2.24730E-05	9.46404
2.25022E-05	9.43054
2.25518E-05	9.38728
2.26113E-05	9.35703
2.26708E-05	9.34986
2.27303E-05	9.36574
2.27898E-05	9.40509
2.28381E-05	9.45704
2.28498E-05	9.4685
2.29102E-05	9.55431
2.29705E-05	9.66959
2.30308E-05	9.81761
2.30733E-05	9.94762
2.30912E-05	9.99974
2.31502E-05	10.2121
2.32065E-05	10.4584
2.32237E-05	10.5455
2.32441E-05	10.6459
2.32817E-05	10.8549
2.33193E-05	11.0914
2.33568E-05	11.359
2.33654E-05	11.4282
2.33944E-05	11.6547
2.34320E-05	11.988
2.34619E-05	12.2857
2.34919E-05	12.6155
2.34985E-05	12.6968
2.35218E-05	12.975
2.35518E-05	13.373
2.35817E-05	13.8165
2.35977E-05	14.0805
2.36116E-05	14.3074
2.36416E-05	14.8524
2.36715E-05	15.4644
2.36948E-05	15.9931
2.36955E-05	16.0097
2.37181E-05	16.5672
2.37414E-05	17.1997
2.37607E-05	17.7784
2.37647E-05	17.8969
2.37880E-05	18.6624
2.38113E-05	19.5129
2.38346E-05	20.4602
2.38472E-05	21.0348
2.38579E-05	21.5149
2.38752E-05	22.377
2.38925E-05	23.3181
2.39098E-05	24.3476
2.39111E-05	24.4344
2.39271E-05	25.4716
2.39444E-05	26.7075
2.39617E-05	28.0708
2.39750E-05	29.2311
2.39790E-05	29.5783
2.39963E-05	31.249
2.40096E-05	32.6629
2.40229E-05	34.2037
2.40362E-05	35.887
2.40495E-05	37.7311
2.40629E-05	39.7578
2.40762E-05	41.9924
2.40895E-05	44.4701
2.41028E-05	47.2229
2.41134E-05	49.6528
2.41161E-05	50.3181
2.41241E-05	52.3193
2.41347E-05	55.251
2.41361E-05	55.6551
2.41454E-05	58.4914
2.41560E-05	62.0793
2.41560E-05	62.0793
2.41667E-05	66.0792
2.41727E-05	68.5901
2.41760E-05	69.9878
2.41773E-05	70.5481
2.41853E-05	74.2597
2.41893E-05	76.2747
2.41923E-05	77.7904
2.41993E-05	81.6544
2.42009E-05	82.5771
2.42093E-05	87.6772
2.42096E-05	87.882
2.42182E-05	93.7802
2.42185E-05	93.9693
2.42269E-05	100.356
2.42277E-05	101.06
2.42339E-05	106.287
2.42356E-05	107.704
2.42400E-05	111.912
2.42420E-05	113.787
2.42462E-05	118.033
2.42485E-05	120.417
2.42524E-05	124.677
2.42550E-05	127.649
2.42585E-05	131.865
2.42604E-05	134.201
2.42649E-05	139.994
2.42670E-05	142.746
2.42712E-05	148.839
2.42735E-05	152.086
2.42776E-05	158.485
2.42800E-05	162.294
2.42823E-05	166.287
2.42865E-05	173.451
2.42871E-05	174.536
2.42919E-05	183.445
2.42931E-05	185.642
2.42966E-05	192.968
2.42996E-05	198.952
2.43014E-05	203.037
2.43061E-05	213.467
2.43062E-05	213.669
2.43114E-05	226.273
2.43133E-05	231.151
2.43173E-05	241.738
2.43193E-05	247.049
2.43233E-05	258.47
2.43253E-05	264.199
2.43293E-05	276.5
2.43313E-05	282.67
2.43353E-05	295.893
2.43373E-05	302.526
2.43413E-05	316.764
2.43440E-05	326.285
2.43466E-05	336.588
2.43519E-05	357.249
2.43573E-05	379.734
2.43599E-05	391.008
2.43626E-05	403.185
2.43679E-05	427.603
2.43732E-05	453.911
2.43759E-05	467.099
2.43786E-05	481.192
2.43839E-05	509.447
2.43892E-05	539.534
2.43919E-05	554.613
2.43945E-05	570.659
2.44025E-05	618.931
2.44105E-05	670.329
2.44132E-05	687.511
2.44185E-05	723.661
2.44265E-05	778.026
2.44371E-05	853.275
2.44478E-05	928.71
2.44638E-05	1042.11
2.44669E-05	1063.38
2.44797E-05	1148.47
2.44882E-05	1200.09
2.44904E-05	1212.95
2.45010E-05	1270.25
2.45010E-05	1270.25
2.45117E-05	1318.72
2.45138E-05	1326.71
2.45197E-05	1348.47
2.45244E-05	1362.66
2.45276E-05	1372.03
2.45308E-05	1378.84
2.45356E-05	1388.9
2.45415E-05	1396.32
2.45436E-05	1398.91
2.45495E-05	1401.75
2.45523E-05	1400.78
2.45591E-05	1398.18
2.45596E-05	1397.48
2.45670E-05	1387.41
2.45681E-05	1385.03
2.45764E-05	1366.23
2.45769E-05	1364.57
2.45798E-05	1355.37
2.45843E-05	1341.02
2.45878E-05	1327.38
2.45937E-05	1304.07
2.45958E-05	1293.9
2.46043E-05	1252.89
2.46064E-05	1241.11
2.46150E-05	1193.62
2.46171E-05	1180.54
2.46256E-05	1127.9
2.46277E-05	1113.71
2.46384E-05	1042.43
2.46416E-05	1020.95
2.46543E-05	931.913
2.46756E-05	782.988
2.46762E-05	779.261
2.46895E-05	690.559
2.47001E-05	623.436
2.47023E-05	610.834
2.47108E-05	560.546
2.47182E-05	519.307
2.47188E-05	516.37
2.47268E-05	474.969
2.47289E-05	464.651
2.47347E-05	436.363
2.47395E-05	414.845
2.47427E-05	400.55
2.47502E-05	369.686
2.47507E-05	367.489
2.47587E-05	337.142
2.47606E-05	330.571
2.47647E-05	316.086
2.47707E-05	296.408
2.47709E-05	295.59
2.47767E-05	278.116
2.47827E-05	261.058
2.47833E-05	259.292
2.47886E-05	245.252
2.47942E-05	231.503
2.47942E-05	231.502
2.48014E-05	215.248
2.48052E-05	207.535
2.48086E-05	200.419
2.48158E-05	186.908
2.48161E-05	186.451
2.48230E-05	174.644
2.48278E-05	167.072
2.48302E-05	163.469
2.48374E-05	153.314
2.48405E-05	149.273
2.48446E-05	144.073
2.48505E-05	137.079
2.48531E-05	134.175
2.48575E-05	129.496
2.48644E-05	122.554
2.48658E-05	121.337
2.48714E-05	116.212
2.48784E-05	110.381
2.48784E-05	110.381
2.48854E-05	105.047
2.48911E-05	101.107
2.48947E-05	98.5842
2.49040E-05	92.7874
2.49100E-05	89.4106
2.49134E-05	87.558
2.49227E-05	82.8446
2.49293E-05	79.7684
2.49317E-05	78.705
2.49406E-05	74.9415
2.49493E-05	71.6045
2.49496E-05	71.4776
2.49586E-05	68.3174
2.49693E-05	64.8913
2.49706E-05	64.4681
2.49826E-05	61.0151
2.49892E-05	59.2677
2.49946E-05	57.8882
2.50065E-05	55.0513
2.50159E-05	53.0258
2.50185E-05	52.4557
2.50318E-05	49.8434
2.50438E-05	47.6897
2.50451E-05	47.4539
2.50584E-05	45.2881
2.50718E-05	43.291
2.50731E-05	43.1062
2.50851E-05	41.4689
2.50984E-05	39.782
2.51024E-05	39.3113
2.51117E-05	38.2328
2.51250E-05	36.7976
2.51436E-05	34.9455
2.51463E-05	34.7039
2.51623E-05	33.2837
2.51809E-05	31.7669
2.51842E-05	31.5179
2.51995E-05	30.393
2.52182E-05	29.1311
2.52222E-05	28.8811
2.52368E-05	27.9823
2.52554E-05	26.9227
2.52727E-05	26.0085
2.52741E-05	25.9397
2.52967E-05	24.8587
2.53193E-05	23.8644
2.53233E-05	23.7023
2.53419E-05	22.9636
2.53646E-05	22.1339
2.53819E-05	21.5452
2.53872E-05	21.3684
2.54098E-05	20.6704
2.54325E-05	20.0201
2.54484E-05	19.5912
2.54551E-05	19.417
2.54850E-05	18.6915
2.55150E-05	18.025
2.55150E-05	18.025
2.55449E-05	17.4293
2.55749E-05	16.8792
2.56048E-05	16.3696
2.56148E-05	16.2117
2.56348E-05	15.9072
2.56647E-05	15.4826
2.56947E-05	15.0868
2.57146E-05	14.8421
2.57313E-05	14.645
2.57679E-05	14.2456
2.58045E-05	13.8767
2.58145E-05	13.7835
2.58411E-05	13.5451
2.58777E-05	13.2417
2.59143E-05	12.9604
2.59692E-05	12.5755
2.59723E-05	12.5557
2.60104E-05	12.3252
2.60562E-05	12.0718
2.61021E-05	11.8413
2.61479E-05	11.6321
2.61549E-05	11.6034
2.61937E-05	11.452
2.62395E-05	11.2926
2.62854E-05	11.1518
2.63312E-05	11.0293
2.63796E-05	10.92
2.64089E-05	10.8672
2.64306E-05	10.8295
2.64561E-05	10.7946
2.64994E-05	10.7504
2.65428E-05	10.7273
2.65862E-05	10.7277
2.66296E-05	10.755
2.66729E-05	10.8137
2.66810E-05	10.8302
2.67015E-05	10.8689
2.67298E-05	10.9402
2.67581E-05	11.0322
2.67864E-05	11.1478
2.68147E-05	11.2911
2.68416E-05	11.459
2.68429E-05	11.4666
2.68641E-05	11.6173
2.68853E-05	11.793
2.69066E-05	11.9977
2.69233E-05	12.1825
2.69425E-05	12.4255
2.69445E-05	12.4535
2.69618E-05	12.6987
2.69811E-05	13.0144
2.69956E-05	13.2846
2.70100E-05	13.5878
2.70242E-05	13.9217
2.70245E-05	13.9291
2.70389E-05	14.308
2.70534E-05	14.7386
2.70679E-05	15.2303
2.70807E-05	15.7279
2.70807E-05	15.7279
2.70936E-05	16.2856
2.71032E-05	16.7554
2.71128E-05	17.2761
2.71225E-05	17.8553
2.71321E-05	18.5013
2.71347E-05	18.6941
2.71418E-05	19.2196
2.71514E-05	20.0249
2.71610E-05	20.9326
2.71707E-05	21.9587
2.71797E-05	23.0394
2.71861E-05	23.8954
2.71864E-05	23.938
2.71932E-05	24.9188
2.71999E-05	25.9928
2.72067E-05	27.1696
2.72134E-05	28.4595
2.72202E-05	29.8734
2.72269E-05	31.4231
2.72337E-05	33.121
2.72404E-05	34.9803
2.72456E-05	36.5335
2.72515E-05	38.4319
2.72574E-05	40.4826
2.72627E-05	42.4546
2.72634E-05	42.6958
2.72693E-05	45.0861
2.72752E-05	47.6575
2.72811E-05	50.4192
2.72870E-05	53.3801
2.72874E-05	53.5871
2.72933E-05	56.7701
2.73000E-05	60.6356
2.73028E-05	62.3912
2.73067E-05	64.7898
2.73131E-05	69.0677
2.73133E-05	69.2393
2.73218E-05	75.3272
2.73295E-05	81.2778
2.73311E-05	82.5463
2.73373E-05	87.6363
2.73465E-05	95.8032
2.73475E-05	96.7135
2.73578E-05	106.449
2.73619E-05	110.567
2.73681E-05	116.76
2.73722E-05	121.11
2.73825E-05	132.008
2.73835E-05	133.1
2.73928E-05	143.253
2.74031E-05	154.56
2.74180E-05	170.997
2.74195E-05	172.702
2.74319E-05	185.54
2.74349E-05	188.758
2.74452E-05	198.61
2.74483E-05	201.28
2.74555E-05	207.526
2.74658E-05	215.288
2.74689E-05	217.212
2.74761E-05	221.709
2.74869E-05	226.834
2.74925E-05	228.809
2.75028E-05	231.091
2.75084E-05	231.559
2.75094E-05	231.643
2.75193E-05	231.114
2.75244E-05	229.997
2.75295E-05	228.862
2.75396E-05	225.06
2.75432E-05	223.22
2.75475E-05	220.966
2.75568E-05	215.118
2.75585E-05	213.87
2.75666E-05	207.787
2.75738E-05	201.632
2.75768E-05	198.98
2.75871E-05	189.253
2.75892E-05	187.15
2.76025E-05	173.419
2.76046E-05	171.202
2.76149E-05	160.085
2.76252E-05	148.942
2.76385E-05	134.412
2.76457E-05	126.92
2.76540E-05	118.33
2.76642E-05	108.179
2.76663E-05	106.265
2.76745E-05	98.5871
2.76848E-05	89.6324
2.76925E-05	83.3619
2.76971E-05	79.8347
2.77002E-05	77.481
2.77090E-05	71.2877
2.77162E-05	66.5627
2.77234E-05	62.1693
2.77306E-05	58.0972
2.77375E-05	54.4631
2.77442E-05	51.2231
2.77509E-05	48.225
2.77532E-05	47.2664
2.77575E-05	45.4617
2.77642E-05	42.9166
2.77709E-05	40.5728
2.77776E-05	38.4166
2.77830E-05	36.8155
2.77843E-05	36.4361
2.77921E-05	34.3256
2.77989E-05	32.6707
2.78056E-05	31.1524
2.78108E-05	30.0906
2.78124E-05	29.7611
2.78191E-05	28.4913
2.78259E-05	27.3251
2.78326E-05	26.253
2.78394E-05	25.2661
2.78461E-05	24.3567
2.78493E-05	23.962
2.78551E-05	23.2598
2.78625E-05	22.4446
2.78712E-05	21.571
2.78798E-05	20.7771
2.78879E-05	20.1069
2.78885E-05	20.054
2.78972E-05	19.4008
2.79059E-05	18.802
2.79174E-05	18.0775
2.79264E-05	17.5707
2.79290E-05	17.428
2.79406E-05	16.8484
2.79521E-05	16.3223
2.79647E-05	15.8045
2.79772E-05	15.3335
2.79779E-05	15.3114
2.79897E-05	14.9117
2.80023E-05	14.5257
2.80190E-05	14.0583
2.80357E-05	13.6372
2.80473E-05	13.373
2.80524E-05	13.2587
2.80691E-05	12.921
2.80858E-05	12.6127
2.81041E-05	12.3039
2.81224E-05	12.0217
2.81347E-05	11.8489
2.81408E-05	11.7652
2.81591E-05	11.5343
2.81835E-05	11.2536
2.82079E-05	10.9998
2.82323E-05	10.7689
2.82362E-05	10.7355
2.82568E-05	10.5652
2.82812E-05	10.3801
2.83133E-05	10.1588
2.83454E-05	9.9592
2.83776E-05	9.77788
2.84097E-05	9.61219
2.84418E-05	9.46838
2.84740E-05	9.33618
2.85061E-05	9.2141
2.85508E-05	9.05866
2.85768E-05	8.97608
2.85886E-05	8.94081
2.86389E-05	8.80346
2.86892E-05	8.67908
2.87396E-05	8.56558
2.87899E-05	8.4613
2.88402E-05	8.36492
2.88453E-05	8.35591
2.88905E-05	8.28135
2.89664E-05	8.16731
2.90429E-05	8.06328
2.91195E-05	7.96841
2.91494E-05	7.93433
2.91961E-05	7.88531
2.92726E-05	7.81133
2.93492E-05	7.74291
2.94527E-05	7.6578
2.95562E-05	7.57976
2.95607E-05	7.57665
2.96597E-05	7.51438
2.97632E-05	7.45454
2.98682E-05	7.39857
2.99732E-05	7.34682
3.01306E-05	7.27627
3.02603E-05	7.22401
3.04006E-05	7.17331
3.04147E-05	7.16836
3.04919E-05	7.14375
3.06532E-05	7.09782
3.07608E-05	7.07154
3.08683E-05	7.04891
3.09766E-05	7.03003
3.10857E-05	7.01536
3.11947E-05	7.00555
3.13038E-05	7.00122
3.14136E-05	7.00321
3.14850E-05	7.00932
3.15242E-05	7.01022
3.16072E-05	7.01778
3.16901E-05	7.03097
3.17731E-05	7.05079
3.18568E-05	7.07866
3.19152E-05	7.10454
3.19410E-05	7.11384
3.20251E-05	7.15523
3.20812E-05	7.19002
3.21372E-05	7.23148
3.21933E-05	7.28053
3.22381E-05	7.32666
3.22494E-05	7.33711
3.22977E-05	7.38975
3.23459E-05	7.45081
3.23942E-05	7.52145
3.24424E-05	7.60305
3.24647E-05	7.64657
3.24907E-05	7.69385
3.25389E-05	7.79636
3.25872E-05	7.91597
3.26234E-05	8.01869
3.26674E-05	8.16091
3.26706E-05	8.17261
3.26993E-05	8.27293
3.27312E-05	8.3975
3.27631E-05	8.53685
3.27951E-05	8.69293
3.28270E-05	8.86809
3.28270E-05	8.86809
3.28589E-05	9.05894
3.28908E-05	9.27487
3.29163E-05	9.46829
3.29419E-05	9.68261
3.29546E-05	9.80162
3.29674E-05	9.91775
3.29929E-05	10.1769
3.30185E-05	10.4669
3.30440E-05	10.7923
3.30683E-05	11.1402
3.30695E-05	11.1582
3.30951E-05	11.5653
3.31129E-05	11.8829
3.31308E-05	12.2309
3.31487E-05	12.6133
3.31666E-05	13.0346
3.31678E-05	13.0679
3.31844E-05	13.4951
3.32023E-05	14.0057
3.32202E-05	14.5742
3.32381E-05	15.2097
3.32521E-05	15.7632
3.32661E-05	16.3713
3.32789E-05	16.9807
3.32802E-05	17.0415
3.32942E-05	17.7818
3.33083E-05	18.6045
3.33223E-05	19.523
3.33364E-05	20.5537
3.33469E-05	21.4123
3.33561E-05	22.2364
3.33657E-05	23.1748
3.33676E-05	23.3635
3.33791E-05	24.6269
3.33906E-05	26.0436
3.33992E-05	27.2222
3.34040E-05	27.94
3.34079E-05	28.5178
3.34165E-05	29.946
3.34251E-05	31.5191
3.34296E-05	32.4196
3.34337E-05	33.2608
3.34423E-05	35.1928
3.34487E-05	36.7819
3.34513E-05	37.4216
3.34602E-05	39.9154
3.34669E-05	41.9731
3.34679E-05	42.2924
3.34736E-05	44.2191
3.34803E-05	46.6613
3.34806E-05	46.7877
3.34870E-05	49.3283
3.34934E-05	52.0893
3.34937E-05	52.2282
3.35004E-05	55.3952
3.35062E-05	58.3441
3.35071E-05	58.838
3.35138E-05	62.5909
3.35157E-05	63.7613
3.35215E-05	67.2868
3.35253E-05	69.8634
3.35291E-05	72.4513
3.35349E-05	76.7
3.35368E-05	78.1226
3.35445E-05	84.3393
3.35445E-05	84.3394
3.35521E-05	91.1482
3.35540E-05	93
3.35598E-05	98.577
3.35615E-05	100.393
3.35674E-05	106.669
3.35700E-05	109.662
3.35751E-05	115.453
3.35786E-05	119.813
3.35833E-05	125.621
3.35872E-05	130.863
3.35914E-05	136.641
3.35948E-05	141.464
3.35996E-05	148.536
3.36014E-05	151.326
3.36078E-05	161.317
3.36080E-05	161.743
3.36154E-05	174.116
3.36180E-05	178.666
3.36256E-05	192.365
3.36256E-05	192.365
3.36333E-05	207.039
3.36359E-05	211.947
3.36435E-05	227.633
3.36486E-05	238.128
3.36537E-05	249.285
3.36639E-05	271.67
3.36742E-05	295.241
3.36844E-05	318.883
3.36895E-05	330.803
3.37099E-05	378.629
3.37099E-05	378.629
3.37252E-05	412.79
3.37406E-05	444.115
3.37406E-05	444.115
3.37508E-05	462.74
3.37589E-05	475.91
3.37610E-05	479.183
3.37712E-05	493.068
3.37727E-05	494.695
3.37834E-05	505.969
3.37840E-05	506.349
3.37926E-05	512.711
3.37957E-05	514.063
3.38029E-05	517.129
3.38050E-05	517.479
3.38099E-05	518.215
3.38166E-05	517.309
3.38212E-05	516.622
3.38274E-05	513.692
3.38314E-05	511.677
3.38386E-05	505.877
3.38429E-05	502.291
3.38488E-05	495.789
3.38519E-05	492.353
3.38590E-05	482.612
3.38621E-05	478.396
3.38692E-05	466.914
3.38723E-05	461.955
3.38795E-05	448.968
3.38825E-05	443.367
3.38897E-05	428.893
3.38978E-05	412.251
3.39050E-05	396.524
3.39132E-05	378.452
3.39203E-05	362.056
3.39407E-05	315.013
3.39489E-05	296.152
3.39642E-05	262.063
3.39744E-05	240.374
3.39846E-05	219.716
3.39918E-05	206.066
3.39949E-05	200.233
3.40051E-05	182.033
3.40086E-05	176.087
3.40140E-05	167.197
3.40217E-05	155.295
3.40219E-05	154.923
3.40293E-05	144.174
3.40370E-05	133.781
3.40390E-05	131.194
3.40443E-05	124.601
3.40512E-05	116.489
3.40547E-05	112.562
3.40581E-05	108.937
3.40649E-05	101.924
3.40704E-05	96.7306
3.40718E-05	95.41
3.40787E-05	89.3927
3.40826E-05	86.2938
3.40856E-05	83.8291
3.40925E-05	78.6963
3.40947E-05	77.2105
3.41004E-05	73.3027
3.41068E-05	69.3115
3.41071E-05	69.1136
3.41138E-05	65.2687
3.41205E-05	61.7139
3.41250E-05	59.5227
3.41272E-05	58.4386
3.41340E-05	55.4334
3.41407E-05	52.6555
3.41432E-05	51.6767
3.41474E-05	50.1041
3.41541E-05	47.7546
3.41585E-05	46.2863
3.41614E-05	45.4114
3.41675E-05	43.5865
3.41761E-05	41.2383
3.41802E-05	40.2104
3.41847E-05	39.1169
3.41933E-05	37.1971
3.41994E-05	35.9638
3.42019E-05	35.4509
3.42106E-05	33.8677
3.42185E-05	32.5232
3.42192E-05	32.4171
3.42278E-05	31.1009
3.42364E-05	29.8878
3.42441E-05	28.9034
3.42479E-05	28.4189
