E(MeV)	mcnp/Cd:1
0.00044383	77.21691349
0.000443999	88.68021057
0.0004441	93.81023059
0.0004442	97.18523707
0.0004443	98.67217216
0.0004444	98.18568919
0.0004445	95.77292388
0.00044459	92.09560337
0.000444759	82.11405374
0.000445163	51.40372333
0.000445247	45.38887503
0.00044531	41.18236143
0.000445408	35.24353606
0.0004455	30.39440016
0.000445567	27.29180267
0.000445629	24.70729513
0.000445688	22.55094895
0.000445767	20.03549071
0.000445795	19.2543425
0.000445843	17.99571293
0.000445889	16.93729299
0.000445931	16.0387983
0.000445971	15.27535674
0.000446009	14.62273485
0.000446079	13.5466077
0.00044614	12.74219425
0.000446194	12.12960263
0.000446241	11.65330287
0.000446318	10.97960806
0.000446381	10.51260295
0.000446428	10.20415613
0.000446499	9.800282784
0.00044657	9.45683937
0.00044663	9.206596563
0.00044669	8.988430358
0.000446765	8.756206763
0.000446839	8.5606767
0.000446909	8.405688408
0.000446979	8.273579513
0.00044711	8.075730629
0.000447241	7.925805842
0.000447356	7.821448032
0.00044747	7.733582484
0.000447671	7.603426296
0.000447847	7.502608477
0.000448001	7.419629496
0.000448136	7.349687992
0.000448372	7.232490361
0.000448549	7.149586215
0.000448881	7.010294487
0.00044908	6.939640021
0.00044948	6.828822974
0.000449779	6.76568561
0.000450342	6.668627244
0.00045068	6.619565591
0.000451077	6.571177093
0.000451673	6.510685567
0.00045227	6.457977524
0.00045297	6.409990897
0.000454066	6.35960972
0.000455869	6.286272963
0.000457347	6.22694861
0.000458459	6.182703684
0.00046055	6.100268275
0.00046181	6.054191719
0.000464049	6.002251595
0.000466288	5.953516155
0.00047081	5.855997983
0.00047202	5.832867314
0.00047361	5.803584279
0.000474409	5.78869246
0.00047521	5.773442134
0.000475508	5.767610474
0.000476398	5.750908793
0.000476698	5.746398934
0.000476923	5.744551111
0.000477262	5.748678516
0.000477431	5.757149433
0.0004776	5.773286733
0.000477745	5.796356301
0.000477931	5.845273681
0.000478084	5.911021756
0.00047821	5.991311045
0.000478283	6.052975036
0.000478348	6.117998122
0.000478404	6.18454892
0.000478497	6.31629103
0.000478573	6.447579646
0.000478672	6.656834779
0.000478736	6.815523462
0.00047884	7.116633411
0.000478913	7.359403165
0.000479005	7.70756595
0.000479128	8.226044545
0.000479231	8.700913816
0.00047944	9.705286627
0.000479598	10.40463916
0.000479699	10.78195252
0.0004798	11.07701054
0.0004799	11.26984958
0.00048	11.35338209
0.0004801	11.32296505
0.0004802	11.18122675
0.00048029	10.96627579
0.000480357	10.75784597
0.000480459	10.38214711
0.00048056	9.951418899
0.000480765	9.004709748
0.000480927	8.283015791
0.000480991	8.018865661
0.000481097	7.617807991
0.0004812	7.277777701
0.000481275	7.061703285
0.000481345	6.882784835
0.000481411	6.734654628
0.000481473	6.612082594
0.000481531	6.510517293
0.000481585	6.42596512
0.000481636	6.355285454
0.000481728	6.24573534
0.00048181	6.166506397
0.000481883	6.106165494
0.000482004	6.026471658
0.000482173	5.945421458
0.000482336	5.890101262
0.0004824	5.873065417
0.000482549	5.841069996
0.000482698	5.817525103
0.000482959	5.78998655
0.000483188	5.774248493
0.000483588	5.754211648
0.000484452	5.718747918
0.00048479	5.706960007
0.00048565	5.68377653
0.00048639	5.668255823
0.00048798	5.638559194
0.000489675	5.608502083
0.00049137	5.578251848
0.000492893	5.548872534
0.00049442	5.518598152
0.000495274	5.499626524
0.00049613	5.479595187
0.00049664	5.466843073
0.00049715	5.453482749
0.0004975	5.443942121
0.00049785	5.434092499
0.000498162	5.425408322
0.000498569	5.415388329
0.000498801	5.411017887
0.000499182	5.407604089
0.000499338	5.408650981
0.000499611	5.41856903
0.000499815	5.440021935
0.000499969	5.470917991
0.000500084	5.506618976
0.0005002	5.55675806
0.000500315	5.625144768
0.00050043	5.716570539
0.00050051	5.796455935
0.000500585	5.886130658
0.000500655	5.985506339
0.000500721	6.094708955
0.000500783	6.21359723
0.000500841	6.341946428
0.000500895	6.479689202
0.000500946	6.626460455
0.000500994	6.781772073
0.00050107	7.071116574
0.000501159	7.489036719
0.000501228	7.881602205
0.000501288	8.283721264
0.000501341	8.687289619
0.000501387	9.085073342
0.000501468	9.889839783
0.000501528	10.59584306
0.000501574	11.1884703
0.000501642	12.18267745
0.00050171	13.31448357
0.000501794	14.89411085
0.000501867	16.46197823
0.000501995	19.59849279
0.000502142	23.71632298
0.0005024	31.62349407
0.000502571	36.56532037
0.00050268	39.2539563
0.00050279	41.35952004
0.000502895	42.70196447
0.000503	43.30361327
0.000503105	43.1306945
0.00050321	42.20018377
0.000503308	40.71441002
0.000503381	39.25867494
0.00050349	36.63122684
0.000503757	29.00887484
0.000503851	26.24839465
0.000503954	23.34249294
0.000504032	21.25599984
0.000504093	19.75811596
0.000504179	17.78887495
0.000504248	16.36141708
0.00050429	15.57154283
0.00050437	14.19397781
0.000504445	13.06366713
0.000504515	12.13593976
0.000504581	11.37540361
0.00050461	11.07292945
0.000504701	10.22832687
0.000504755	9.795776492
0.000504806	9.433356097
0.000504854	9.127714099
0.000504898	8.867629893
0.00050494	8.645743895
0.000505019	8.278097916
0.00050509	7.994840458
0.000505148	7.789288427
0.000505201	7.622924026
0.000505247	7.490304629
0.000505328	7.28463969
0.000505388	7.149266092
0.000505434	7.057313166
0.00050557	6.823190976
0.00050565	6.710706267
0.000505731	6.614156779
0.000505882	6.469711711
0.000506023	6.368672819
0.000506156	6.296521288
0.000506289	6.239936422
0.000506521	6.16429619
0.000506724	6.111220216
0.000507058	6.03475528
0.000507331	5.976894048
0.000507689	5.906540022
0.00050792	5.865976882
0.00050815	5.830307974
0.000508525	5.78376675
0.0005089	5.749520943
0.000509385	5.716921305
0.00050987	5.691448321
0.000510724	5.655185494
0.00051158	5.624018784
0.000513217	5.577134079
0.00051486	5.53343642
0.000516715	5.491002291
0.00051857	5.449293858
0.000519409	5.429849294
0.00052025	5.409875476
0.00052089	5.393612473
0.000521415	5.379168913
0.00052194	5.363120561
0.000522394	5.348003305
0.000522653	5.33945539
0.000523078	5.326961681
0.000523252	5.322951448
0.000523556	5.319586307
0.000523785	5.323965277
0.000523956	5.335361519
0.000524084	5.351433348
0.000524213	5.376838775
0.000524341	5.41494747
0.00052447	5.470175851
0.000524548	5.514463408
0.000524622	5.566180283
0.000524692	5.624791443
0.000524758	5.690393768
0.000524819	5.762798314
0.00052493	5.927970116
0.000524981	6.020360944
0.000525073	6.222592761
0.000525154	6.444238745
0.000525227	6.688829575
0.000525291	6.941884615
0.000525347	7.198711069
0.000525396	7.452532747
0.000525439	7.69876836
0.000525514	8.190410512
0.000525571	8.613403988
0.000525613	8.963272469
0.000525677	9.543653256
0.000525782	10.65855197
0.000525892	12.03843566
0.000526037	14.1432047
0.000526191	16.70127181
0.00052641	20.53615135
0.000526505	22.1269659
0.000526647	24.24176831
0.000526683	24.69856428
0.00052679	25.84276913
0.000526895	26.59041598
0.000527	26.92071329
0.000527105	26.81548196
0.00052721	26.28436238
0.000527305	25.46665784
0.000527483	23.23233952
0.000527757	18.7878625
0.000527887	16.63110283
0.00052801	14.69989188
0.000528072	13.80396161
0.000528152	12.71306325
0.000528206	12.04364183
0.0005283	10.99252583
0.000528338	10.60120484
0.000528413	9.911958364
0.000528482	9.343069357
0.000528548	8.871832185
0.000528609	8.482177271
0.000528667	8.1580015
0.00052872	7.887199844
0.000528771	7.659430608
0.000528818	7.46715366
0.000528895	7.19604832
0.000529017	6.843372347
0.000529081	6.69130769
0.000529186	6.481753102
0.000529304	6.293004932
0.000529361	6.216987778
0.000529467	6.094976387
0.00052953	6.032553994
0.000529647	5.935041778
0.00052975	5.86568196
0.000529853	5.808591865
0.000530007	5.741360306
0.000530123	5.702166897
0.000530296	5.656568744
0.00053047	5.622111504
0.000530865	5.567224199
0.000531457	5.510655529
0.00053205	5.46535525
0.0005329	5.414182007
0.00053375	5.36978493
0.00053384	5.365324857
0.00053469	5.32534307
0.00053543	5.291569277
0.00053586	5.271770493
0.000536262	5.253581188
0.00053679	5.232054507
0.00053713	5.222515178
0.0005373	5.221248768
0.00053747	5.224854678
0.000537575	5.230950995
0.000537759	5.252731748
0.000537896	5.282467346
0.000538	5.315104236
0.000538155	5.385835136
0.00053831	5.490408561
0.000538394	5.565204316
0.000538473	5.649375958
0.000538547	5.74292069
0.000538617	5.845800119
0.000538682	5.957831148
0.000538743	6.078956878
0.0005388	6.209360078
0.000538854	6.348521354
0.000538904	6.495972731
0.000538985	6.771184026
0.00053904	6.995391795
0.000539118	7.363400667
0.000539185	7.746654788
0.000539245	8.136233604
0.000539297	8.524146199
0.000539342	8.903085619
0.000539421	9.665077945
0.000539481	10.32770347
0.000539526	10.87886605
0.000539593	11.80038757
0.00053966	12.84089716
0.000539746	14.35412566
0.000539822	15.8571327
0.000539954	18.85979762
0.000540105	22.80592196
0.000540256	27.09606775
0.000540549	35.29150268
0.000540694	38.54673717
0.00054078	40.06037221
0.00054089	41.39971947
0.000541	42.00942392
0.00054111	41.85468418
0.00054122	40.95161458
0.000541322	39.49469431
0.000541476	36.38531385
0.000541755	29.08355273
0.000541864	26.06165585
0.000541983	22.89617818
0.000542072	20.67563189
0.000542188	18.06070062
0.000542283	16.15714401
0.00054234	15.12730859
0.000542452	13.34590756
0.00054253	12.30200487
0.000542602	11.44840915
0.00054267	10.74799746
0.000542734	10.17003348
0.000542793	9.693347527
0.000542849	9.295414341
0.000542902	8.961756299
0.000542951	8.679564114
0.000543043	8.222127411
0.000543124	7.884537728
0.000543195	7.630155403
0.000543257	7.433171461
0.000543311	7.278238253
0.000543358	7.154157742
0.000543441	6.960069562
0.000543503	6.831231172
0.00054355	6.74303584
0.00054369	6.515241779
0.00054373	6.459223026
0.000543872	6.287630476
0.000543979	6.183686993
0.000544086	6.097616613
0.0005443	5.968059448
0.00054454	5.870367315
0.000544779	5.802182362
0.000545139	5.725566896
0.000545499	5.660480448
0.00054586	5.600764646
0.00054622	5.547947389
0.00054647	5.516623283
0.000546892	5.473171758
0.000547209	5.446060042
0.000547526	5.422097995
0.000547843	5.401809489
0.00054816	5.38793145
0.000548397	5.384984022
0.000548575	5.389947099
0.000548709	5.400071436
0.000548843	5.41844748
0.000548976	5.448994611
0.00054911	5.497583943
0.00054923	5.5637095
0.00054932	5.632752996
0.000549399	5.711419027
0.000549468	5.797482813
0.000549536	5.903563705
0.00054964	6.109433105
0.000549717	6.309619319
0.000549776	6.491642117
0.000549834	6.70556904
0.000549892	6.955717094
0.00054995	7.248220322
0.000549988	7.465175383
0.000550024	7.688554714
0.000550091	8.165579628
0.00055015	8.652378053
0.000550201	9.135506384
0.000550246	9.609333122
0.000550354	10.95559455
0.000550405	11.71347501
0.000550502	13.35302223
0.00055056	14.48716814
0.000550653	16.55274725
0.000550777	19.78667414
0.000550846	21.82535143
0.000550955	25.35285943
0.000551079	29.80388887
0.000551237	35.93362445
0.000551518	46.65407659
0.000551669	51.43418026
0.00055176	53.70005042
0.00055188	55.81497802
0.000552	56.80000601
0.00055212	56.5930617
0.00055224	55.22168295
0.000552348	53.09532601
0.000552509	48.61680602
0.000552806	38.09026023
0.000552924	33.721218
0.000553011	30.63990548
0.000553112	27.2867135
0.00055325	23.15616722
0.000553345	20.66821599
0.000553378	19.867871
0.00055344	18.48376757
0.000553531	16.68624959
0.000553615	15.23265554
0.000553695	14.05483113
0.00055377	13.09796307
0.00055384	12.31877568
0.000553905	11.67806529
0.000553967	11.14768801
0.000554024	10.70462248
0.000554074	10.36114183
0.00055418	9.727075573
0.000554269	9.280879352
0.000554346	8.942944885
0.000554414	8.680187327
0.000554482	8.445158268
0.000554578	8.151491487
0.000554714	7.798919581
0.000554802	7.607615061
0.00055489	7.440142522
0.00055498	7.290942485
0.00055507	7.162158416
0.000555239	6.967945409
0.000555398	6.830803423
0.000555546	6.73146031
0.000555695	6.65181613
0.000555955	6.540792236
0.000556183	6.458538752
0.000556382	6.391518439
0.000556862	6.239409439
0.000557092	6.170849653
0.000557522	6.053656515
0.000558085	5.936144889
0.00055839	5.891280151
0.000559045	5.823629126
0.0005597	5.773651201
0.000560664	5.716401363
0.00056163	5.668058577
0.000563238	5.606840472
0.00056485	5.550785666
0.00056622	5.51165402
0.000567394	5.482568795
0.00056857	5.455056629
0.000569159	5.442522951
0.000570044	5.425041254
0.00057093	5.411526412
0.00057139	5.410241938
0.000571774	5.413688713
0.00057211	5.419651807
0.000572405	5.426604751
0.000572888	5.441043919
0.000573086	5.448239698
0.000573431	5.464520893
0.000573691	5.483806427
0.000573886	5.506782479
0.000574178	5.565975528
0.000574324	5.611486533
0.00057447	5.670306944
0.000574683	5.782628301
0.000574779	5.844909924
0.000574955	5.97800941
0.000575035	6.047949755
0.000575184	6.199143452
0.000575314	6.359366953
0.000575429	6.529640553
0.000575529	6.709783172
0.000575617	6.898496669
0.000575693	7.093132829
0.00057577	7.32146493
0.000575885	7.739998278
0.000575971	8.126067974
0.000576036	8.462746243
0.000576101	8.844679828
0.000576165	9.276113314
0.00057623	9.761935758
0.000576345	10.76824908
0.000576446	11.81634395
0.000576575	13.39448157
0.000576717	15.44215491
0.000576825	17.22816034
0.000577023	20.89603471
0.000577362	27.76920862
0.000577514	30.65081027
0.000577612	32.28017949
0.00057771	33.66420248
0.000577855	35.14617614
0.000578	35.83754617
0.000578145	35.6808942
0.00057829	34.7021101
0.000578356	34.00759152
0.000578522	31.70967311
0.000578671	29.13684392
0.000579043	22.02927019
0.000579133	20.36659827
0.000579293	17.68008768
0.000579365	16.57373203
0.00057946	15.23740383
0.000579595	13.56475498
0.000579705	12.42262566
0.00057977	11.81931124
0.00057988	10.93702257
0.000579983	10.24315214
0.000580079	9.695710841
0.00058017	9.260745205
0.000580255	8.911975343
0.000580335	8.628762072
0.000580409	8.395791541
0.000580484	8.18895503
0.000580614	7.878301804
0.000580729	7.647290976
0.000580917	7.327714229
0.00058107	7.107521924
0.000581271	6.86286721
0.000581401	6.729829973
0.00058153	6.614733447
0.000581739	6.464732121
0.000581935	6.358914598
0.000582302	6.224702216
0.000582624	6.144197033
0.000583152	6.035217294
0.000583367	5.993321308
0.000584029	5.86994998
0.000584241	5.83259059
0.00058488	5.736493748
0.00058507	5.714598423
0.000585659	5.665132421
0.000586101	5.638103722
0.000586765	5.601609463
0.00058743	5.569099305
0.000588604	5.525424531
0.00058978	5.487798381
0.00059183	5.434862445
0.00059435	5.379739052
0.00059687	5.325159382
0.000597784	5.30456711
0.0005987	5.283061558
0.00059888	5.278565629
0.000599905	5.251173294
0.00060052	5.232552061
0.000600851	5.221445659
0.000601152	5.2111421
0.000601645	5.195433883
0.000601847	5.190081623
0.000602332	5.184562922
0.000602564	5.191565739
0.000602738	5.206097105
0.000602868	5.225201119
0.000602999	5.254087324
0.000603129	5.295884461
0.00060326	5.35461986
0.000603386	5.431971341
0.000603463	5.4928363
0.000603605	5.636608638
0.000603669	5.71941254
0.000603785	5.906419905
0.000603838	6.010123149
0.000603934	6.235576515
0.000603977	6.356150546
0.000604059	6.618655288
0.00060413	6.89301449
0.000604193	7.172608636
0.000604247	7.451190657
0.000604295	7.723033506
0.000604379	8.269168264
0.000604442	8.742852857
0.000604489	9.136833485
0.000604559	9.794088581
0.00060463	10.5339349
0.000604718	11.57766492
0.000604796	12.60655943
0.000604881	13.84372685
0.000605001	15.77577181
0.000605316	21.49010637
0.000605539	25.3817061
0.000605655	27.05831981
0.00060577	28.38232104
0.000605885	29.26805913
0.000606	29.66691464
0.000606115	29.55631264
0.00060623	28.94737738
0.000606332	28.02030038
0.000606525	25.48692084
0.000606806	20.71525728
0.000606963	17.96538876
0.000607059	16.38632303
0.000607161	14.80224296
0.000607214	14.05544318
0.000607326	12.58445245
0.00060737	12.06361254
0.000607413	11.5865902
0.000607496	10.74549748
0.000607573	10.05085717
0.000607646	9.477490374
0.000607715	9.004040569
0.000607779	8.611676393
0.000607839	8.284851838
0.000607895	8.010460305
0.000607948	7.7796891
0.000607997	7.58448684
0.000608087	7.27455974
0.000608169	7.036785284
0.00060824	6.85732604
0.000608303	6.718982096
0.000608405	6.524103532
0.000608447	6.454334326
0.000608575	6.270537765
0.000608658	6.172513269
0.00060874	6.087553486
0.000608862	5.982221921
0.000608985	5.897366287
0.000609199	5.787086258
0.000609386	5.719215512
0.00060955	5.674198893
0.000609945	5.595278569
0.000610134	5.565007414
0.0006107	5.489726121
0.00061109	5.450736546
0.00061148	5.420838261
0.000612389	5.370294209
0.0006133	5.328451284
0.00061468	5.274968344
0.00061543	5.248431294
0.00061566	5.240481111
0.00061674	5.203251694
0.00061753	5.175094784
0.00061817	5.151321829
0.00061881	5.126697836
0.000619105	5.114947767
0.0006194	5.102894777
0.000619795	5.086436028
0.00062019	5.070021815
0.00062059	5.054667753
0.000620754	5.049399537
0.00062104	5.04355448
0.000621255	5.044976571
0.000621416	5.05238451
0.000621658	5.081723398
0.000621779	5.108984337
0.0006219	5.148258682
0.00062205	5.218924718
0.0006222	5.322330397
0.000622351	5.472736753
0.00062242	5.561304325
0.000622545	5.765465099
0.000622601	5.880853107
0.000622704	6.136388501
0.000622797	6.432180006
0.000622879	6.753780435
0.00062295	7.093291142
0.000623013	7.442665669
0.000623067	7.793321905
0.000623115	8.139047733
0.000623163	8.525277112
0.000623235	9.186259949
0.000623288	9.752121456
0.000623369	10.726894
0.00062345	11.86480166
0.000623488	12.45200537
0.0006236	14.45086917
0.000623682	16.14569875
0.000623755	17.79778916
0.000623881	21.04628413
0.000624043	25.75967299
0.00062445	38.62176408
0.000624637	43.66178283
0.00062475	45.98877204
0.000624875	47.76737955
0.000625	48.58541172
0.000625125	48.39183816
0.00062525	47.20981537
0.00062535	45.61356072
0.000625538	41.35346252
0.00062584	32.50402675
0.000625944	29.30891316
0.000626058	25.96392679
0.000626144	23.59538396
0.000626222	21.55817993
0.0006263	19.69357343
0.00062635	18.57713539
0.000626438	16.78525956
0.00062655	14.78358022
0.000626628	13.58830136
0.000626701	12.60116771
0.00062677	11.7859663
0.000626834	11.10965031
0.000626895	10.54772592
0.000626951	10.07815356
0.000627004	9.682421763
0.000627054	9.348344787
0.000627147	8.805303048
0.000627229	8.406533333
0.0006273	8.10681534
0.000627363	7.876595168
0.000627417	7.696486073
0.000627513	7.422658787
0.000627585	7.246154499
0.000627639	7.127693396
0.000627719	6.969923226
0.0006278	6.832480535
0.00062795	6.622607824
0.0006281	6.460358833
0.000628256	6.330918609
0.000628412	6.232080486
0.000628685	6.109140363
0.000628924	6.032243351
0.000629133	5.97665111
0.000629637	5.860288949
0.000629878	5.809054752
0.000630329	5.72114304
0.0006306	5.675585569
0.00063119	5.599123166
0.00063199	5.531410797
0.00063247	5.499738583
0.00063326	5.456303314
0.00063434	5.40880718
0.00063532	5.373058404
0.00063667	5.332541626
0.000639643	5.263370528
0.000645588	5.128277995
0.00064856	5.05833493
0.000650062	5.010223807
0.000651378	4.966199695
0.000652533	4.927854368
0.000655318	4.83647564
0.000656652	4.793357734
0.00065916	4.713712211
0.00066067	4.661857962
0.000661285	4.632971426
0.0006619	4.598683378
0.00066287	4.536932182
0.000663495	4.495727654
0.00066412	4.452777764
0.00066471	4.407971332
0.000665117	4.37473081
0.000665423	4.349327584
0.000665881	4.311565636
0.00066634	4.274808076
0.00066677	4.241917614
0.000667026	4.223690795
0.00066725	4.20908446
0.000667642	4.188313119
0.000667936	4.179729467
0.000668157	4.180818765
0.000668323	4.188904985
0.000668489	4.2067937
0.000668654	4.239365815
0.00066882	4.293640307
0.000669032	4.410430217
0.000669192	4.547704291
0.000669311	4.687599026
0.000669401	4.817547511
0.000669491	4.972306947
0.00066958	5.154736458
0.00066967	5.368017271
0.000669774	5.657354507
0.000669877	5.998897976
0.000669962	6.322478962
0.000670059	6.749008227
0.000670127	7.094316402
0.000670203	7.519240907
0.000670356	8.583706738
0.000670405	8.987092096
0.000670521	10.1135235
0.000670622	11.34135273
0.00067071	12.65299223
0.000670782	13.92153515
0.000670855	15.42738634
0.000670919	16.9441979
0.000670974	18.42586249
0.000671063	21.21628735
0.000671125	23.45855091
0.000671197	26.44723033
0.000671263	29.59722034
0.00067133	33.14842114
0.000671366	35.24764606
0.000671464	41.55740583
0.000671568	49.38783471
0.000671681	59.10727862
0.000671814	72.1526432
0.000671988	91.5870744
0.000672392	140.7210558
0.000672509	153.7633164
0.000672628	165.3385965
0.00067272	172.8396246
0.00067286	181.1755073
0.000673	185.3801222
0.00067314	185.2510203
0.00067328	180.9649721
0.00067337	176.2493087
0.00067357	161.4816271
0.00067389	131.5868804
0.00067414	108.9731101
0.0006745	84.07492924
0.00067467	75.69843163
0.00067474	72.74388116
0.00067487	67.82547017
0.000675	63.41695042
0.00067526	55.23220688
0.000675375	51.63964244
0.000675591	44.79679411
0.000675947	33.70254765
0.00067611	29.1137368
0.000676206	26.64339726
0.000676268	25.16225182
0.000676383	22.65794191
0.000676481	20.75105493
0.00067654	19.71473976
0.000676637	18.18800413
0.000676728	16.93932059
0.000676813	15.91596196
0.000676927	14.73599857
0.000676967	14.3739591
0.000677037	13.79172157
0.000677107	13.27072407
0.000677169	12.86074404
0.00067723	12.48725392
0.000677338	11.91028658
0.000677432	11.47297239
0.000677508	11.15454443
0.000677658	10.61448961
0.000677766	10.27836941
0.000677847	10.05174567
0.000677968	9.746041471
0.00067809	9.477353478
0.000678286	9.110889674
0.000678458	8.847085794
0.000678608	8.651041
0.000678758	8.480871775
0.000678983	8.261799637
0.000679153	8.118439408
0.000679406	7.928166928
0.00067966	7.762280353
0.00068004	7.552892831
0.000680325	7.420076736
0.000680752	7.246951206
0.00068118	7.096726477
0.00068153	6.990059759
0.00068188	6.897130924
0.000682555	6.74662463
0.00068323	6.61884235
0.000683665	6.546682894
0.000684695	6.404139657
0.00068529	6.3356594
0.00068611	6.254934971
0.00068693	6.188662974
0.000688436	6.108578179
0.000690914	5.99441899
0.000691928	5.948127341
0.000695044	5.80715867
0.000697557	5.694596723
0.00069907	5.632105326
0.00070216	5.556274856
0.00070525	5.485336091
0.00071143	5.343438135
0.00071416	5.279951344
0.000715144	5.255279629
0.00071613	5.229037246
0.000717361	5.192424321
0.0007181	5.167414554
0.00071879	5.140519057
0.000719535	5.111885276
0.000719914	5.100417565
0.000720198	5.096487625
0.000720411	5.099445401
0.00072057	5.107419214
0.00072073	5.122785025
0.00072089	5.148551363
0.00072105	5.188744303
0.000721185	5.237933898
0.000721268	5.277503901
0.00072142	5.372861346
0.000721488	5.428632967
0.000721613	5.555881471
0.00072167	5.626880096
0.000721773	5.782067509
0.000721819	5.865339974
0.000721907	6.046889151
0.000721984	6.236616423
0.000722051	6.429714593
0.000722109	6.621780285
0.000722161	6.80969363
0.000722206	6.989805311
0.000722284	7.343607726
0.000722343	7.643575897
0.000722432	8.152045364
0.00072252	8.735732006
0.000722616	9.452999185
0.000722717	10.31581363
0.000722807	11.1571333
0.000722925	12.36508325
0.00072342	17.97478816
0.000723585	19.59999074
0.000723626	19.95295326
0.00072375	20.84473297
0.000723875	21.45247437
0.000724	21.72954966
0.000724125	21.66036983
0.00072425	21.25213478
0.00072436	20.63504556
0.000724566	18.94836611
0.000724887	15.54065174
0.00072504	13.86899938
0.000725185	12.37125203
0.000725258	11.675983
0.000725353	10.82855672
0.00072548	9.824318209
0.000725526	9.497591525
0.000725615	8.919061832
0.000725698	8.439431895
0.000725776	8.042160778
0.00072585	7.712671745
0.000725918	7.438549411
0.000725983	7.209459074
0.000726043	7.01692909
0.0007261	6.854355373
0.000726203	6.597901386
0.000726337	6.326921413
0.000726414	6.198842785
0.000726539	6.022246794
0.00072668	5.863447138
0.000726874	5.697041017
0.00072695	5.644551818
0.000727169	5.524058874
0.00072736	5.447451459
0.000727551	5.390039691
0.000727838	5.327436828
0.000728054	5.291609066
0.000728377	5.247424906
0.0007287	5.210199292
0.0007293	5.153860095
0.0007299	5.108234355
0.00073195	4.977194619
0.000732695	4.930768747
0.00073344	4.883180052
0.00073384	4.856275795
0.00073416	4.833748023
0.000735126	4.762017202
0.000735748	4.715191287
0.00073637	4.666888351
0.000736827	4.630028372
0.00073717	4.602833107
0.000737427	4.583821926
0.000737814	4.560250535
0.0007382	4.548337471
0.000738385	4.550419783
0.000738547	4.559467344
0.000738688	4.575745004
0.000738936	4.6342249
0.000739122	4.717110718
0.000739261	4.811337745
0.000739366	4.905006417
0.000739471	5.022321833
0.000739575	5.166713403
0.00073968	5.342415772
0.000739784	5.551343501
0.000739881	5.783660816
0.000740057	6.314230563
0.000740137	6.610717715
0.00074025	7.103876674
0.000740283	7.266044619
0.000740349	7.624579389
0.000740411	8.00242486
0.000740527	8.843564402
0.000740629	9.754198683
0.000740727	10.83285086
0.000740795	11.72128834
0.000740863	12.73719924
0.000740923	13.74791576
0.000740983	14.88532918
0.000741033	15.96456858
0.000741139	18.56549883
0.000741239	21.55175512
0.00074134	25.09010556
0.000741396	27.30026052
0.000741497	31.80226923
0.000741626	38.48835233
0.000741796	48.89051479
0.000742012	64.17352252
0.000742169	76.1367994
0.000742444	96.5932432
0.000742617	107.3275782
0.00074272	112.4485843
0.00074286	117.3851957
0.000743	119.720451
0.00074314	119.3038793
0.00074328	116.1959544
0.000743402	111.4742152
0.000743494	106.8720502
0.000743632	98.6208814
0.000743972	74.54489134
0.000744093	65.83355296
0.000744259	54.60891238
0.000744349	48.99203814
0.000744434	44.02742157
0.000744507	40.1363848
0.000744603	35.45104988
0.00074466	32.88940212
0.00074473	30.02071342
0.000744845	25.88823157
0.000744933	23.17576335
0.000745005	21.22806505
0.000745062	19.81979673
0.000745159	17.7587433
0.00074522	16.63883979
0.000745283	15.60005297
0.000745346	14.67709502
0.000745401	13.95553457
0.000745457	13.30635616
0.000745553	12.32385094
0.000745638	11.60149501
0.000745725	10.97109797
0.000745786	10.58698763
0.000745897	9.990051158
0.00074598	9.614124173
0.000746105	9.142394388
0.00074623	8.757356545
0.00074632	8.522504411
0.000746452	8.227904094
0.000746585	7.981437683
0.000746784	7.679349876
0.000746933	7.49333331
0.000747082	7.333439321
0.00074738	7.071816099
0.000747641	6.888420508
0.000747902	6.73366116
0.000748294	6.534280101
0.000748686	6.355724459
0.000749078	6.190434561
0.00074947	6.041369395
0.00074963	5.986220208
0.000749906	5.898806664
0.000750182	5.819651857
0.000750596	5.711229068
0.000751011	5.610492786
0.000751425	5.519520823
0.000751633	5.482018304
0.00075184	5.454940704
0.000752062	5.445060663
0.000752229	5.457632196
0.000752354	5.482880898
0.00075248	5.525923261
0.000752605	5.591675854
0.00075273	5.686800082
0.00075277	5.72473262
0.000752925	5.915519234
0.000752995	6.030848773
0.000753061	6.159048109
0.000753185	6.466342944
0.000753293	6.826811957
0.000753387	7.234434179
0.00075347	7.680281315
0.000753543	8.153761682
0.000753606	8.64282746
0.000753669	9.212765274
0.000753765	10.2444862
0.000753836	11.18097101
0.000753889	11.98657556
0.000753943	12.8906007
0.000753996	13.90174567
0.00075405	15.03102971
0.000754127	16.88233128
0.000754238	20.03147261
0.000754327	23.03559048
0.000754434	27.27726572
0.000754485	29.52899224
0.000754578	34.02138555
0.000754696	40.50421175
0.000754796	46.57626004
0.000754904	53.72603455
0.00075508	66.28561401
0.000755194	74.73966261
0.00075546	93.57486895
0.000755629	103.5046898
0.00075573	108.2166815
0.000755865	112.6864841
0.000756	114.834797
0.000756135	114.5368752
0.00075627	111.8424971
0.00075639	107.6118418
0.00075648	103.4457834
0.000756615	95.92862066
0.00075675	87.31980367
0.00075699	70.88673226
0.000757101	63.39098631
0.000757202	56.86789466
0.000757306	50.5236827
0.000757443	42.99732041
0.000757532	38.68545597
0.00075762	34.7997658
0.000757721	30.88833121
0.000757821	27.49614515
0.000757903	25.08341877
0.000757986	22.94611083
0.000758064	21.18995095
0.000758137	19.73924099
0.000758205	18.53131897
