E(MeV)	"PR-141(N,TOT)"
7.68540E-03	2.79168
7.68542E-03	2.79015
7.68556E-03	2.7756
7.68572E-03	2.75963
7.68591E-03	2.74155
7.68607E-03	2.72649
7.68622E-03	2.71175
7.68638E-03	2.6974
7.68645E-03	2.6913
7.68648E-03	2.68873
7.68659E-03	2.68154
7.68669E-03	2.67462
7.68680E-03	2.668
7.68690E-03	2.66174
7.68700E-03	2.65588
7.68702E-03	2.65484
7.68711E-03	2.65369
7.68721E-03	2.6528
7.68731E-03	2.65252
7.68732E-03	2.65265
7.68740E-03	2.6556
7.68746E-03	2.65828
7.68747E-03	2.65965
7.68755E-03	2.66627
7.68762E-03	2.67332
7.68768E-03	2.68001
7.68769E-03	2.68144
7.68776E-03	2.69484
7.68784E-03	2.7088
7.68791E-03	2.72339
7.68792E-03	2.72677
7.68798E-03	2.74348
7.68805E-03	2.76568
7.68809E-03	2.77589
7.68813E-03	2.79222
7.68820E-03	2.82244
7.68825E-03	2.8432
7.68827E-03	2.85619
7.68834E-03	2.89614
7.68841E-03	2.93259
7.68841E-03	2.93805
7.68849E-03	2.98833
7.68853E-03	3.01694
7.68856E-03	3.04342
7.68863E-03	3.10431
7.68865E-03	3.11817
7.68871E-03	3.18337
7.68877E-03	3.23868
7.68879E-03	3.27025
7.68888E-03	3.36699
7.68889E-03	3.38056
7.68896E-03	3.47762
7.68902E-03	3.55862
7.68904E-03	3.59699
7.68912E-03	3.72981
7.68914E-03	3.76695
7.68920E-03	3.87607
7.68924E-03	3.94509
7.68929E-03	4.03676
7.68934E-03	4.14329
7.68937E-03	4.21211
7.68943E-03	4.36288
7.68945E-03	4.40274
7.68953E-03	4.60538
7.68955E-03	4.65795
7.68963E-03	4.87157
7.68964E-03	4.90992
7.68972E-03	5.16276
7.68973E-03	5.18366
7.68982E-03	5.47998
7.68991E-03	5.80109
7.68992E-03	5.8243
7.69000E-03	6.14813
7.69003E-03	6.27411
7.69009E-03	6.51783
7.69015E-03	6.76477
7.69022E-03	7.11688
7.69026E-03	7.2953
7.69034E-03	7.67501
7.69038E-03	7.86696
7.69046E-03	8.27343
7.69049E-03	8.4791
7.69063E-03	9.24357
7.69065E-03	9.35402
7.69080E-03	10.2963
7.69083E-03	10.435
7.69101E-03	11.631
7.69103E-03	11.8075
7.69125E-03	13.3151
7.69151E-03	15.1434
7.69174E-03	16.7767
7.69182E-03	17.3151
7.69190E-03	17.8631
7.69204E-03	18.8077
7.69209E-03	19.0581
7.69224E-03	19.9779
7.69225E-03	20.0379
7.69239E-03	20.7995
7.69240E-03	20.8524
7.69255E-03	21.5116
7.69256E-03	21.557
7.69270E-03	22.1022
7.69271E-03	22.1208
7.69285E-03	22.522
7.69288E-03	22.6058
7.69300E-03	22.8362
7.69305E-03	22.9227
7.69313E-03	22.9906
7.69322E-03	23.0485
7.69327E-03	23.0478
7.69332E-03	23.0386
7.69342E-03	22.9522
7.69347E-03	22.9005
7.69358E-03	22.7176
7.69363E-03	22.6184
7.69373E-03	22.3445
7.69378E-03	22.2006
7.69388E-03	21.8432
7.69394E-03	21.658
7.69404E-03	21.2347
7.69406E-03	21.1155
7.69423E-03	20.3093
7.69426E-03	20.1449
7.69444E-03	19.198
7.69448E-03	18.9725
7.69464E-03	17.9868
7.69506E-03	15.4284
7.69522E-03	14.3968
7.69535E-03	13.6107
7.69542E-03	13.2344
7.69558E-03	12.3048
7.69561E-03	12.121
7.69571E-03	11.5468
7.69578E-03	11.22
7.69584E-03	10.8968
7.69597E-03	10.2742
7.69598E-03	10.1954
7.69609E-03	9.69656
7.69614E-03	9.49354
7.69617E-03	9.33114
7.69626E-03	8.98275
7.69629E-03	8.85033
7.69637E-03	8.54668
7.69644E-03	8.26494
7.69645E-03	8.23124
7.69654E-03	7.93974
7.69657E-03	7.81619
7.69662E-03	7.66447
7.69671E-03	7.40204
7.69673E-03	7.32543
7.69679E-03	7.15936
7.69687E-03	6.9265
7.69689E-03	6.88921
7.69696E-03	6.71496
7.69704E-03	6.50957
7.69705E-03	6.50377
7.69713E-03	6.3265
7.69720E-03	6.16518
7.69721E-03	6.14824
7.69728E-03	6.0266
7.69735E-03	5.89114
7.69736E-03	5.86879
7.69742E-03	5.76908
7.69749E-03	5.65073
7.69752E-03	5.61038
7.69757E-03	5.54201
7.69764E-03	5.43886
7.69768E-03	5.38555
7.69771E-03	5.34221
7.69778E-03	5.2525
7.69784E-03	5.18837
7.69786E-03	5.16649
7.69793E-03	5.08859
7.69800E-03	5.01578
7.69800E-03	5.01208
7.69807E-03	4.94637
7.69814E-03	4.88134
7.69822E-03	4.81694
7.69824E-03	4.79921
7.69829E-03	4.76065
7.69836E-03	4.70778
7.69844E-03	4.65251
7.69848E-03	4.62368
7.69852E-03	4.59941
7.69860E-03	4.55137
7.69868E-03	4.50379
7.69872E-03	4.4802
7.69876E-03	4.46065
7.69884E-03	4.42192
7.69892E-03	4.38353
7.69900E-03	4.34544
7.69904E-03	4.32656
7.69912E-03	4.29595
7.69924E-03	4.25054
7.69936E-03	4.20559
7.69940E-03	4.19073
7.69948E-03	4.16632
7.69960E-03	4.13002
7.69975E-03	4.08683
7.69976E-03	4.08206
7.69987E-03	4.05461
7.70000E-03	4.02345
7.70013E-03	3.99249
7.70024E-03	3.96558
7.70032E-03	3.95023
7.70052E-03	3.91369
7.70071E-03	3.8774
7.70090E-03	3.84132
7.70097E-03	3.82934
7.70110E-03	3.80993
7.70135E-03	3.77132
7.70161E-03	3.73291
7.70183E-03	3.70642
7.70209E-03	3.67415
7.70236E-03	3.64202
7.70257E-03	3.61598
7.70262E-03	3.61108
7.70298E-03	3.57624
7.70333E-03	3.54154
7.70354E-03	3.52138
7.70368E-03	3.50948
7.70404E-03	3.48104
7.70439E-03	3.45269
7.70480E-03	3.41984
7.70485E-03	3.41622
7.70527E-03	3.38813
7.70574E-03	3.35713
7.70616E-03	3.32948
7.70621E-03	3.32678
7.70668E-03	3.30125
7.70715E-03	3.27578
7.70762E-03	3.25037
7.70832E-03	3.21234
7.70892E-03	3.18561
7.70953E-03	3.15894
7.71033E-03	3.12345
7.71089E-03	3.09866
7.71113E-03	3.08968
7.71194E-03	3.05982
7.71274E-03	3.03002
7.71354E-03	3.00025
7.71432E-03	2.97152
7.71434E-03	2.97065
7.71560E-03	2.92992
7.71689E-03	2.88838
7.71817E-03	2.84691
7.71860E-03	2.8331
7.71946E-03	2.80757
7.72074E-03	2.7693
7.72160E-03	2.74382
7.72321E-03	2.69608
7.72481E-03	2.64839
7.72642E-03	2.60075
7.72803E-03	2.55315
7.72963E-03	2.50561
7.72974E-03	2.50245
7.73124E-03	2.45575
7.73284E-03	2.40578
7.73445E-03	2.35586
7.73509E-03	2.33592
7.73606E-03	2.30328
7.73766E-03	2.24895
7.73927E-03	2.19471
7.73981E-03	2.17665
7.74034E-03	2.1569
7.74141E-03	2.11744
7.74248E-03	2.07803
7.74323E-03	2.05049
7.74350E-03	2.03981
7.74446E-03	2.00143
7.74543E-03	1.96311
7.74639E-03	1.92485
7.74645E-03	1.92273
7.74735E-03	1.88363
7.74832E-03	1.8423
7.74928E-03	1.80107
7.74966E-03	1.78508
7.75025E-03	1.75793
7.75110E-03	1.71855
7.75185E-03	1.68417
7.75260E-03	1.64988
7.75335E-03	1.61569
7.75336E-03	1.61521
7.75410E-03	1.58051
7.75485E-03	1.54544
7.75560E-03	1.51052
7.75635E-03	1.47575
7.75700E-03	1.44561
7.75775E-03	1.41123
7.75784E-03	1.40766
7.75840E-03	1.38465
7.75895E-03	1.36179
7.75951E-03	1.3391
7.75955E-03	1.33737
7.76007E-03	1.32005
7.76062E-03	1.30151
7.76075E-03	1.29729
7.76118E-03	1.28667
7.76165E-03	1.27524
7.76182E-03	1.2725
7.76225E-03	1.26592
7.76247E-03	1.26456
7.76289E-03	1.26211
7.76289E-03	1.26211
7.76324E-03	1.26335
7.76332E-03	1.26445
7.76375E-03	1.27024
7.76418E-03	1.28259
7.76435E-03	1.28767
7.76461E-03	1.29952
7.76478E-03	1.3076
7.76512E-03	1.32946
7.76521E-03	1.33502
7.76546E-03	1.35679
7.76564E-03	1.37147
7.76581E-03	1.38964
7.76596E-03	1.4057
7.76615E-03	1.43027
7.76628E-03	1.4468
7.76649E-03	1.47934
7.76660E-03	1.49576
7.76683E-03	1.53818
7.76692E-03	1.55374
7.76718E-03	1.60835
7.76724E-03	1.62212
7.76747E-03	1.67705
7.76758E-03	1.70917
7.76770E-03	1.74155
7.76794E-03	1.81395
7.76817E-03	1.89544
7.76829E-03	1.94097
7.76841E-03	1.98682
7.76864E-03	2.08928
7.76888E-03	2.20459
7.76900E-03	2.26909
7.76912E-03	2.33401
7.76934E-03	2.47235
7.76955E-03	2.61973
7.76966E-03	2.70154
7.76977E-03	2.78383
7.76998E-03	2.96672
7.77020E-03	3.17124
7.77036E-03	3.3405
7.77041E-03	3.40176
7.77052E-03	3.52475
7.77063E-03	3.65842
7.77068E-03	3.72552
7.77084E-03	3.94448
7.77102E-03	4.2175
7.77110E-03	4.34045
7.77117E-03	4.46391
7.77132E-03	4.73195
7.77147E-03	5.02434
7.77155E-03	5.18337
7.77162E-03	5.34306
7.77177E-03	5.69078
7.77192E-03	6.07137
7.77200E-03	6.27902
7.77207E-03	6.48735
7.77215E-03	6.71565
7.77223E-03	6.97734
7.77232E-03	7.26247
7.77236E-03	7.40548
7.77249E-03	7.86887
7.77262E-03	8.37126
7.77266E-03	8.55235
7.77275E-03	8.91562
7.77283E-03	9.30865
7.77287E-03	9.50577
7.77300E-03	10.1457
7.77313E-03	10.8405
7.77317E-03	11.0912
7.77326E-03	11.5941
7.77335E-03	12.1385
7.77339E-03	12.4116
7.77352E-03	13.2981
7.77365E-03	14.2604
7.77369E-03	14.6073
7.77377E-03	15.3031
7.77386E-03	16.0554
7.77390E-03	16.4326
7.77403E-03	17.6548
7.77416E-03	18.9777
7.77420E-03	19.4531
7.77429E-03	20.4065
7.77437E-03	21.4331
7.77442E-03	21.9477
7.77454E-03	23.6076
7.77467E-03	25.394
7.77472E-03	26.0322
7.77480E-03	27.3114
7.77489E-03	28.6797
7.77493E-03	29.3653
7.77506E-03	31.5606
7.77519E-03	33.9029
7.77523E-03	34.7322
7.77532E-03	36.3938
7.77540E-03	38.1707
7.77549E-03	39.9503
7.77557E-03	41.8624
7.77566E-03	43.778
7.77583E-03	47.8707
7.77600E-03	52.2242
7.77609E-03	54.5207
7.77617E-03	56.8205
7.77641E-03	63.6223
7.77643E-03	64.1361
7.77672E-03	72.8739
7.77720E-03	87.7932
7.77746E-03	95.7747
7.77749E-03	96.8368
7.77770E-03	102.979
7.77780E-03	105.855
7.77792E-03	109.07
7.77803E-03	112.048
7.77814E-03	114.597
7.77828E-03	117.949
7.77838E-03	120.069
7.77845E-03	121.476
7.77855E-03	123.29
7.77862E-03	124.494
7.77873E-03	125.978
7.77879E-03	126.96
7.77895E-03	128.542
7.77900E-03	129.113
7.77902E-03	129.29
7.77919E-03	130.377
7.77934E-03	130.71
7.77941E-03	130.855
7.77951E-03	130.634
7.77960E-03	130.441
7.77974E-03	129.589
7.77977E-03	129.436
7.77993E-03	128.023
7.77994E-03	127.904
7.78016E-03	124.979
7.78018E-03	124.757
7.78042E-03	120.731
7.78043E-03	120.659
7.78068E-03	115.583
7.78068E-03	115.583
7.78085E-03	111.753
7.78111E-03	105.52
7.78119E-03	103.441
7.78171E-03	90.2283
7.78196E-03	83.6305
7.78205E-03	81.4343
7.78222E-03	77.2643
7.78239E-03	73.1017
7.78248E-03	71.1509
7.78265E-03	67.2565
7.78282E-03	63.6328
7.78291E-03	61.8238
7.78299E-03	60.1568
7.78316E-03	56.829
7.78316E-03	56.8289
7.78334E-03	53.7964
7.78342E-03	52.2828
7.78351E-03	50.9117
7.78368E-03	48.1747
7.78368E-03	48.1745
7.78385E-03	45.7144
7.78393E-03	44.4868
7.78402E-03	43.3859
7.78419E-03	41.1885
7.78436E-03	39.2277
7.78445E-03	38.2492
7.78453E-03	37.3758
7.78471E-03	35.6324
7.78471E-03	35.6323
7.78488E-03	34.0797
7.78496E-03	33.3047
7.78505E-03	32.6128
7.78522E-03	31.2316
7.78539E-03	30.0033
7.78549E-03	29.2675
7.78556E-03	28.8319
7.78578E-03	27.4732
7.78578E-03	27.4732
7.78597E-03	26.3878
7.78606E-03	25.8822
7.78616E-03	25.3632
7.78631E-03	24.6184
7.78635E-03	24.4128
7.78655E-03	23.5332
7.78656E-03	23.4746
7.78680E-03	22.5127
7.78689E-03	22.1112
7.78704E-03	21.6005
7.78723E-03	20.9052
7.78728E-03	20.7541
7.78752E-03	19.986
7.78758E-03	19.7874
7.78776E-03	19.2816
7.78794E-03	18.7523
7.78800E-03	18.6166
7.78824E-03	18.0091
7.78831E-03	17.8304
7.78848E-03	17.4464
7.78867E-03	17.0046
7.78875E-03	16.8514
7.78903E-03	16.2612
7.78905E-03	16.2414
7.78934E-03	15.6876
7.78940E-03	15.5889
7.78964E-03	15.1847
7.78994E-03	14.6933
7.79024E-03	14.2653
7.79052E-03	13.8684
7.79054E-03	13.8418
7.79084E-03	13.4704
7.79117E-03	13.073
7.79119E-03	13.0499
7.79157E-03	12.6351
7.79181E-03	12.3819
7.79196E-03	12.2404
7.79234E-03	11.8771
7.79245E-03	11.7762
7.79273E-03	11.5444
7.79309E-03	11.2416
7.79311E-03	11.2257
7.79350E-03	10.9405
7.79374E-03	10.7664
7.79389E-03	10.6689
7.79429E-03	10.4044
7.79459E-03	10.2098
7.79472E-03	10.1371
7.79515E-03	9.89505
7.79545E-03	9.72579
7.79558E-03	9.66205
7.79622E-03	9.34376
7.79631E-03	9.30137
7.79686E-03	9.05752
7.79716E-03	8.92639
7.79750E-03	8.79479
7.79810E-03	8.56476
7.79825E-03	8.50731
7.79870E-03	8.35703
7.79930E-03	8.15687
7.79935E-03	8.14258
7.79990E-03	7.9759
7.80008E-03	7.92466
7.80050E-03	7.81115
7.80110E-03	7.65238
7.80153E-03	7.53907
7.80170E-03	7.50017
7.80230E-03	7.36412
7.80299E-03	7.20879
7.80314E-03	7.1795
7.80397E-03	7.0165
7.80459E-03	6.89541
7.80481E-03	6.85927
7.80564E-03	6.71848
7.80620E-03	6.62469
7.80648E-03	6.58283
7.80727E-03	6.46379
7.80731E-03	6.45811
7.80815E-03	6.34758
7.80898E-03	6.23714
7.80941E-03	6.18055
7.81006E-03	6.10806
7.81113E-03	5.98736
7.81156E-03	5.93912
7.81220E-03	5.87636
7.81327E-03	5.77185
7.81359E-03	5.74053
7.81434E-03	5.67815
7.81541E-03	5.58914
7.81648E-03	5.50023
7.81664E-03	5.48691
7.81728E-03	5.44224
7.81798E-03	5.39391
7.81862E-03	5.34935
7.81884E-03	5.33451
7.81951E-03	5.28818
7.81969E-03	5.27523
7.81999E-03	5.25794
7.82047E-03	5.2297
7.82095E-03	5.20153
7.82131E-03	5.18046
7.82168E-03	5.15945
7.82204E-03	5.13854
7.82228E-03	5.12468
7.82243E-03	5.11625
7.82252E-03	5.11182
7.82270E-03	5.10334
7.82288E-03	5.09495
7.82306E-03	5.08668
7.82319E-03	5.08095
7.82332E-03	5.07503
7.82342E-03	5.07068
7.82352E-03	5.06643
7.82362E-03	5.06228
7.82372E-03	5.05826
7.82382E-03	5.05439
7.82387E-03	5.05267
7.82392E-03	5.05181
7.82399E-03	5.05086
7.82406E-03	5.05001
7.82412E-03	5.04928
7.82419E-03	5.04868
7.82426E-03	5.04823
7.82433E-03	5.04793
7.82439E-03	5.04781
7.82446E-03	5.04788
7.82453E-03	5.04817
7.82459E-03	5.0487
7.82466E-03	5.04949
7.82467E-03	5.0497
7.82473E-03	5.05201
7.82479E-03	5.05522
7.82486E-03	5.05876
7.82493E-03	5.06269
7.82494E-03	5.06355
7.82499E-03	5.06913
7.82506E-03	5.07656
7.82513E-03	5.08446
7.82520E-03	5.09289
7.82526E-03	5.10189
7.82532E-03	5.10977
7.82537E-03	5.11809
7.82543E-03	5.12688
7.82548E-03	5.13504
7.82548E-03	5.13665
7.82554E-03	5.15046
7.82559E-03	5.16483
7.82565E-03	5.17978
7.82570E-03	5.19535
7.82576E-03	5.21159
7.82582E-03	5.22851
7.82588E-03	5.24897
7.82589E-03	5.25314
7.82596E-03	5.28504
7.82604E-03	5.3184
7.82611E-03	5.35329
7.82618E-03	5.38981
7.82626E-03	5.42802
7.82628E-03	5.44075
7.82633E-03	5.47305
7.82640E-03	5.52227
7.82647E-03	5.5678
7.82655E-03	5.6243
7.82656E-03	5.63111
7.82664E-03	5.70566
7.82673E-03	5.78319
7.82682E-03	5.86379
7.82688E-03	5.92878
7.82690E-03	5.95001
7.82699E-03	6.04812
7.82707E-03	6.14943
7.82716E-03	6.25397
7.82722E-03	6.32408
7.82728E-03	6.40581
7.82740E-03	6.5846
7.82752E-03	6.75606
7.82754E-03	6.78561
7.82767E-03	7.00643
7.82783E-03	7.26669
7.82804E-03	7.64418
7.82857E-03	8.62794
7.82879E-03	9.01873
7.82879E-03	9.01875
7.82897E-03	9.31838
7.82907E-03	9.46975
7.82912E-03	9.53878
7.82925E-03	9.70476
7.82930E-03	9.76104
7.82939E-03	9.85972
7.82951E-03	9.97268
7.82952E-03	9.97792
7.82965E-03	10.0681
7.82977E-03	10.1293
7.82981E-03	10.142
7.82994E-03	10.1689
7.82995E-03	10.169
7.83000E-03	10.1652
7.83014E-03	10.1396
7.83019E-03	10.1241
7.83028E-03	10.0789
7.83042E-03	9.98602
7.83044E-03	9.97549
7.83055E-03	9.86767
7.83067E-03	9.73576
7.83083E-03	9.52883
7.83090E-03	9.42201
7.83098E-03	9.30448
7.83115E-03	9.01488
7.83121E-03	8.90665
7.83135E-03	8.64679
7.83169E-03	8.00571
7.83202E-03	7.35569
7.83220E-03	7.0269
7.83221E-03	7.01263
7.83234E-03	6.78236
7.83248E-03	6.54509
7.83252E-03	6.48108
7.83260E-03	6.35492
7.83270E-03	6.2032
7.83279E-03	6.07273
7.83280E-03	6.05686
7.83290E-03	5.92361
7.83300E-03	5.79476
7.83302E-03	5.77082
7.83310E-03	5.67777
7.83318E-03	5.5942
7.83326E-03	5.51306
7.83326E-03	5.51304
7.83333E-03	5.44246
7.83340E-03	5.38454
7.83347E-03	5.31649
7.83355E-03	5.25074
7.83361E-03	5.20627
7.83363E-03	5.18972
7.83371E-03	5.13673
7.83378E-03	5.08577
7.83386E-03	5.03675
7.83392E-03	5.00373
7.83394E-03	4.99153
7.83400E-03	4.96216
7.83406E-03	4.93374
7.83412E-03	4.9062
7.83417E-03	4.87953
7.83423E-03	4.85539
7.83423E-03	4.85397
7.83429E-03	4.83343
7.83435E-03	4.81361
7.83441E-03	4.7945
7.83446E-03	4.77604
7.83452E-03	4.75821
7.83458E-03	4.74096
7.83463E-03	4.72728
7.83469E-03	4.71153
7.83469E-03	4.70916
7.83474E-03	4.69955
7.83480E-03	4.68861
7.83485E-03	4.67807
7.83491E-03	4.66792
7.83497E-03	4.65811
7.83502E-03	4.64864
7.83508E-03	4.63947
7.83514E-03	4.63059
7.83519E-03	4.62197
7.83525E-03	4.61361
7.83530E-03	4.60547
7.83533E-03	4.60178
7.83536E-03	4.59889
7.83542E-03	4.59368
7.83547E-03	4.58865
7.83553E-03	4.58379
7.83559E-03	4.57908
7.83564E-03	4.57452
7.83570E-03	4.57008
7.83576E-03	4.56577
7.83581E-03	4.56157
7.83590E-03	4.55545
7.83598E-03	4.54954
7.83607E-03	4.5438
7.83615E-03	4.53821
7.83623E-03	4.53276
7.83629E-03	4.52896
7.83632E-03	4.52789
7.83640E-03	4.52427
7.83651E-03	4.51997
7.83661E-03	4.51579
7.83671E-03	4.5117
7.83681E-03	4.50768
7.83697E-03	4.50178
7.83712E-03	4.49599
7.83728E-03	4.49029
7.83743E-03	4.48465
7.83764E-03	4.47722
7.83785E-03	4.46985
7.83815E-03	4.4589
7.83846E-03	4.44803
7.83876E-03	4.43763
7.83877E-03	4.43729
7.83908E-03	4.42833
7.83949E-03	4.41645
7.83994E-03	4.40367
7.84042E-03	4.39001
7.84089E-03	4.37641
7.84137E-03	4.36285
7.84161E-03	4.35609
7.84207E-03	4.3432
7.84252E-03	4.33036
7.84298E-03	4.31756
7.84344E-03	4.30481
7.84389E-03	4.29211
7.84435E-03	4.27947
7.84444E-03	4.27702
7.84481E-03	4.26898
7.84526E-03	4.25908
7.84564E-03	4.2511
7.84601E-03	4.2432
7.84629E-03	4.23734
7.84656E-03	4.23154
7.84684E-03	4.22582
7.84712E-03	4.2202
7.84731E-03	4.21654
7.84749E-03	4.21295
7.84768E-03	4.20946
7.84782E-03	4.20693
7.84796E-03	4.20449
7.84810E-03	4.20217
7.84819E-03	4.20064
7.84823E-03	4.2006
7.84834E-03	4.20061
7.84844E-03	4.20073
7.84854E-03	4.20099
7.84865E-03	4.20142
7.84872E-03	4.20186
7.84880E-03	4.20243
7.84887E-03	4.20308
7.84888E-03	4.20328
7.84896E-03	4.2064
7.84903E-03	4.2097
7.84911E-03	4.2132
7.84919E-03	4.21692
7.84927E-03	4.2209
7.84934E-03	4.22515
7.84942E-03	4.22973
7.84950E-03	4.23465
7.84956E-03	4.23855
7.84958E-03	4.24107
7.84963E-03	4.2476
7.84968E-03	4.25434
7.84973E-03	4.2613
7.84978E-03	4.2685
7.84983E-03	4.27596
7.84990E-03	4.28668
7.84995E-03	4.29341
7.84996E-03	4.29681
7.85002E-03	4.30994
7.85008E-03	4.32351
7.85014E-03	4.33755
7.85019E-03	4.3521
7.85024E-03	4.36417
7.85025E-03	4.36808
7.85031E-03	4.38819
7.85037E-03	4.40891
7.85043E-03	4.43029
7.85048E-03	4.45237
7.85053E-03	4.47214
7.85054E-03	4.47599
7.85060E-03	4.50564
7.85066E-03	4.53611
7.85072E-03	4.56747
7.85077E-03	4.59974
7.85083E-03	4.63076
7.85083E-03	4.63341
7.85089E-03	4.67408
7.85095E-03	4.71583
7.85101E-03	4.75868
7.85102E-03	4.77244
7.85108E-03	4.8244
7.85115E-03	4.88256
7.85123E-03	4.95446
7.85125E-03	4.97427
7.85130E-03	5.03678
7.85138E-03	5.12455
7.85146E-03	5.21495
7.85147E-03	5.23358
7.85154E-03	5.31759
7.85161E-03	5.42545
7.85168E-03	5.52146
7.85169E-03	5.53787
7.85177E-03	5.66397
7.85184E-03	5.79312
7.85189E-03	5.86395
7.85195E-03	5.98052
7.85203E-03	6.14001
7.85209E-03	6.26235
7.85211E-03	6.30652
7.85224E-03	6.57832
7.85229E-03	6.69491
7.85236E-03	6.86903
7.85247E-03	7.14971
7.85248E-03	7.17693
7.85261E-03	7.51093
7.85273E-03	7.8515
7.85275E-03	7.90944
7.85292E-03	8.39919
7.85304E-03	8.77377
7.85320E-03	9.25381
7.85356E-03	10.3798
7.85366E-03	10.695
7.85380E-03	11.1145
7.85392E-03	11.4388
7.85398E-03	11.6039
7.85413E-03	11.9768
7.85417E-03	12.0544
7.85430E-03	12.3314
7.85434E-03	12.4122
7.85444E-03	12.5823
7.85450E-03	12.6806
7.85455E-03	12.7499
7.85470E-03	12.9168
7.85471E-03	12.9233
7.85485E-03	13.0124
7.85490E-03	13.0376
7.85500E-03	13.055
7.85500E-03	13.0549
7.85516E-03	13.0143
7.85519E-03	12.9997
7.85530E-03	12.91
7.85537E-03	12.8472
7.85546E-03	12.7311
7.85554E-03	12.6153
7.85558E-03	12.5602
7.85571E-03	12.3224
7.85573E-03	12.2886
7.85589E-03	11.9272
7.85591E-03	11.889
7.85606E-03	11.4906
7.85611E-03	11.3758
7.85626E-03	10.9374
7.85636E-03	10.6487
7.85649E-03	10.2418
7.85694E-03	8.86703
7.85700E-03	8.69616
7.85711E-03	8.36719
7.85723E-03	8.04534
7.85728E-03	7.90652
7.85743E-03	7.50193
7.85754E-03	7.25763
7.85764E-03	7.01979
7.85774E-03	6.80961
7.85785E-03	6.60661
7.85795E-03	6.43077
7.85800E-03	6.34619
7.85803E-03	6.30815
7.85810E-03	6.20662
7.85814E-03	6.14448
7.85819E-03	6.09071
7.85828E-03	5.98931
7.85833E-03	5.94169
7.85837E-03	5.90348
7.85844E-03	5.8502
7.85851E-03	5.80035
7.85858E-03	5.76782
7.85865E-03	5.73866
7.85869E-03	5.72144
7.85871E-03	5.7171
7.85878E-03	5.70735
7.85884E-03	5.7013
7.85885E-03	5.7008
7.85893E-03	5.70914
7.85900E-03	5.7208
7.85901E-03	5.72612
7.85910E-03	5.75996
7.85918E-03	5.79825
7.85922E-03	5.81373
7.85927E-03	5.84966
7.85935E-03	5.91019
7.85936E-03	5.91409
7.85944E-03	5.98533
7.85953E-03	6.06479
7.85955E-03	6.08507
7.85965E-03	6.20007
7.85973E-03	6.29636
7.85977E-03	6.34994
7.85985E-03	6.46026
7.86001E-03	6.67305
7.86002E-03	6.68852
7.86024E-03	7.02301
7.86067E-03	7.70898
7.86071E-03	7.76278
7.86090E-03	8.04653
7.86104E-03	8.2382
7.86108E-03	8.29304
7.86122E-03	8.46463
7.86126E-03	8.50216
7.86138E-03	8.62194
7.86151E-03	8.73241
7.86151E-03	8.73805
7.86166E-03	8.82836
7.86174E-03	8.86687
7.86182E-03	8.88912
7.86197E-03	8.91671
7.86197E-03	8.91692
7.86199E-03	8.91471
7.86213E-03	8.8926
7.86219E-03	8.87674
7.86228E-03	8.83759
7.86238E-03	8.78309
7.86243E-03	8.74691
7.86254E-03	8.65329
7.86258E-03	8.62424
7.86268E-03	8.51851
7.86282E-03	8.34861
7.86284E-03	8.32689
7.86300E-03	8.10347
7.86307E-03	8.00169
7.86319E-03	7.81707
7.86340E-03	7.46289
7.86344E-03	7.39326
7.86401E-03	6.39835
7.86417E-03	6.13128
7.86421E-03	6.06412
7.86435E-03	5.83366
7.86448E-03	5.6402
7.86450E-03	5.61041
7.86460E-03	5.45755
7.86469E-03	5.33615
7.86478E-03	5.21012
7.86479E-03	5.19729
7.86490E-03	5.07202
7.86499E-03	4.9621
7.86500E-03	4.95085
7.86510E-03	4.84146
7.86518E-03	4.76147
7.86520E-03	4.74581
7.86526E-03	4.68936
7.86534E-03	4.62047
7.86541E-03	4.55325
7.86544E-03	4.5269
7.86547E-03	4.51157
7.86555E-03	4.45172
7.86563E-03	4.39359
7.86571E-03	4.33712
7.86573E-03	4.32339
7.86579E-03	4.28854
7.86588E-03	4.24357
7.86594E-03	4.21079
7.86600E-03	4.17877
7.86602E-03	4.16834
7.86606E-03	4.15095
7.86612E-03	4.12557
7.86619E-03	4.10085
7.86625E-03	4.07677
7.86631E-03	4.05329
7.86637E-03	4.03483
7.86643E-03	4.0169
7.86650E-03	3.99948
7.86656E-03	3.98253
7.86662E-03	3.96604
7.86666E-03	3.95532
7.86668E-03	3.95121
7.86674E-03	3.93929
7.86681E-03	3.92632
7.86687E-03	3.91606
7.86693E-03	3.90607
7.86698E-03	3.89634
7.86704E-03	3.88683
7.86707E-03	3.88134
7.86710E-03	3.87867
7.86715E-03	3.87235
7.86721E-03	3.86621
7.86727E-03	3.86025
7.86732E-03	3.85446
7.86738E-03	3.84881
7.86744E-03	3.8433
7.86749E-03	3.83793
7.86755E-03	3.83267
7.86764E-03	3.82499
7.86769E-03	3.82001
7.86772E-03	3.8185
7.86781E-03	3.81413
7.86789E-03	3.80994
7.86798E-03	3.8059
7.86806E-03	3.80199
7.86815E-03	3.7982
7.86823E-03	3.79451
7.86832E-03	3.79091
7.86843E-03	3.78623
7.86854E-03	3.78167
7.86866E-03	3.77726
7.86877E-03	3.77299
7.86888E-03	3.76878
7.86895E-03	3.76585
7.86904E-03	3.76364
7.86921E-03	3.75954
7.86937E-03	3.75552
7.86959E-03	3.75024
7.86981E-03	3.74504
7.87003E-03	3.73989
7.87036E-03	3.73224
7.87070E-03	3.72467
7.87103E-03	3.71715
