E(MeV)	Y-89-nat			
3.04083E-03	5.29155			
3.05560E-03	5.28559			
3.07037E-03	5.27964			
3.08514E-03	5.27368			
3.09991E-03	5.26774			
3.10730E-03	5.26477			
3.11468E-03	5.26312			
3.12945E-03	5.25982			
3.14422E-03	5.25652			
3.15899E-03	5.25323			
3.17745E-03	5.24912			
3.18853E-03	5.24666			
3.20146E-03	5.24379			
3.20976E-03	5.24196			
3.21807E-03	5.24012			
3.22546E-03	5.23849			
3.23284E-03	5.23686			
3.23986E-03	5.23532			
3.24688E-03	5.23378			
3.25477E-03	5.23206			
3.26003E-03	5.23091			
3.26529E-03	5.22977			
3.27055E-03	5.22863			
3.27581E-03	5.2275			
3.27976E-03	5.22666			
3.28371E-03	5.22582			
3.28765E-03	5.22498			
3.29160E-03	5.22415			
3.29555E-03	5.22333			
3.29949E-03	5.22252			
3.30344E-03	5.22172			
3.30607E-03	5.22119			
3.30870E-03	5.22066			
3.31133E-03	5.22015			
3.31396E-03	5.21964			
3.31659E-03	5.21915			
3.31922E-03	5.21866			
3.32120E-03	5.21831			
3.32317E-03	5.21796			
3.32514E-03	5.21762			
3.32712E-03	5.2173			
3.32843E-03	5.21709			
3.32909E-03	5.2174			
3.33106E-03	5.21833			
3.33304E-03	5.21928			
3.33501E-03	5.22026			
3.33632E-03	5.22092			
3.33764E-03	5.22159			
3.33896E-03	5.22228			
3.34027E-03	5.22299			
3.34159E-03	5.22371			
3.34311E-03	5.22458			
3.34412E-03	5.22517			
3.34513E-03	5.22578			
3.34615E-03	5.22641			
3.34716E-03	5.22705			
3.34818E-03	5.22773			
3.34919E-03	5.22842			
3.35009E-03	5.22906			
3.35125E-03	5.22993			
3.35203E-03	5.23054			
3.35269E-03	5.23108			
3.35280E-03	5.23144			
3.35358E-03	5.23389			
3.35436E-03	5.23638			
3.35513E-03	5.2389			
3.35591E-03	5.24146			
3.35682E-03	5.2445			
3.35772E-03	5.24762			
3.35833E-03	5.24974			
3.35893E-03	5.2519			
3.35954E-03	5.25411			
3.36014E-03	5.25638			
3.36075E-03	5.2587			
3.36126E-03	5.26074			
3.36167E-03	5.26236			
3.36178E-03	5.26343			
3.36230E-03	5.26831			
3.36282E-03	5.27325			
3.36333E-03	5.27826			
3.36385E-03	5.28337			
3.36437E-03	5.28856			
3.36489E-03	5.29387			
3.36529E-03	5.29808			
3.36569E-03	5.30237			
3.36610E-03	5.30676			
3.36627E-03	5.30868			
3.36650E-03	5.31331			
3.36690E-03	5.32152			
3.36731E-03	5.32986			
3.36771E-03	5.33835			
3.36811E-03	5.34701			
3.36843E-03	5.35394			
3.36874E-03	5.36101			
3.36886E-03	5.36363			
3.36906E-03	5.37112			
3.36938E-03	5.38306			
3.36969E-03	5.39517			
3.37001E-03	5.4075			
3.37033E-03	5.42006			
3.37064E-03	5.43289			
3.37087E-03	5.44243			
3.37090E-03	5.44429			
3.37116E-03	5.46135			
3.37142E-03	5.47866			
3.37168E-03	5.49626			
3.37194E-03	5.51419			
3.37220E-03	5.5325			
3.37231E-03	5.54083			
3.37246E-03	5.55567			
3.37271E-03	5.58288			
3.37292E-03	5.60444			
3.37312E-03	5.62639			
3.37317E-03	5.63279			
3.37332E-03	5.65357			
3.37352E-03	5.68318			
3.37372E-03	5.71338			
3.37375E-03	5.71779			
3.37392E-03	5.75171			
3.37412E-03	5.7921			
3.37427E-03	5.82302			
3.37433E-03	5.83352			
3.37440E-03	5.85542			
3.37456E-03	5.89994			
3.37472E-03	5.94541			
3.37484E-03	5.98025			
3.37484E-03	5.98132			
3.37496E-03	6.02639			
3.37508E-03	6.07372			
3.37519E-03	6.11913			
3.37520E-03	6.12281			
3.37531E-03	6.18471			
3.37543E-03	6.24803			
3.37545E-03	6.25591			
3.37555E-03	6.32714			
3.37566E-03	6.40001			
3.37571E-03	6.43603			
3.37575E-03	6.47788			
3.37585E-03	6.5666			
3.37592E-03	6.63389			
3.37595E-03	6.66213			
3.37604E-03	6.77346			
3.37607E-03	6.79873			
3.37611E-03	6.85753			
3.37617E-03	6.94715			
3.37621E-03	6.99779			
3.37624E-03	7.04515			
3.37630E-03	7.15345			
3.37635E-03	7.23913			
3.37637E-03	7.26785			
3.37643E-03	7.3992			
3.37650E-03	7.53278			
3.37650E-03	7.5328			
3.37656E-03	7.68908			
3.37661E-03	7.79512			
3.37663E-03	7.85492			
3.37668E-03	8.01702			
3.37671E-03	8.09932			
3.37674E-03	8.19219			
3.37680E-03	8.38067			
3.37682E-03	8.45247			
3.37686E-03	8.58701			
3.37691E-03	8.80551			
3.37692E-03	8.84434			
3.37697E-03	9.04917			
3.37703E-03	9.2854			
3.37703E-03	9.30297			
3.37709E-03	9.58846			
3.37713E-03	9.79127			
3.37714E-03	9.88822			
3.37720E-03	10.2158			
3.37723E-03	10.3695			
3.37726E-03	10.5682			
3.37732E-03	10.943			
3.37733E-03	11.0285			
3.37737E-03	11.3554			
3.37743E-03	11.7775			
3.37743E-03	11.7835			
3.37749E-03	12.263			
3.37753E-03	12.6276			
3.37755E-03	12.7617			
3.37761E-03	13.3734			
3.37763E-03	13.5873			
3.37768E-03	14.0349			
3.37774E-03	14.6656			
3.37774E-03	14.7332			
3.37781E-03	15.5027			
3.37784E-03	15.8754			
3.37787E-03	16.3205			
3.37794E-03	17.1836			
3.37794E-03	17.2224			
3.37800E-03	18.1272			
3.37803E-03	18.5317			
3.37807E-03	19.1267			
3.37812E-03	19.9617			
3.37815E-03	20.558			
3.37821E-03	21.5163			
3.37824E-03	22.1085			
3.37830E-03	23.1992			
3.37831E-03	23.4313			
3.37838E-03	24.839			
3.37838E-03	25.0173			
3.37847E-03	26.9702			
3.37848E-03	27.1035			
3.37856E-03	29.0615			
3.37858E-03	29.559			
3.37865E-03	31.2877			
3.37869E-03	32.1999			
3.37877E-03	34.3541			
3.37879E-03	35.0038			
3.37888E-03	37.6318			
3.37889E-03	37.9763			
3.37900E-03	41.1059			
3.37900E-03	41.1062			
3.37915E-03	46.0849			
3.37917E-03	46.644			
3.37934E-03	52.5026			
3.37940E-03	54.4666			
3.37975E-03	66.491			
3.37978E-03	67.6562			
3.37992E-03	72.2767			
3.37994E-03	73.0055			
3.38008E-03	77.3198			
3.38009E-03	77.5862			
3.38022E-03	81.2435			
3.38024E-03	81.7158			
3.38036E-03	84.7058			
3.38037E-03	85.1067			
3.38049E-03	87.6197			
3.38051E-03	87.939			
3.38063E-03	89.9108			
3.38065E-03	90.1405			
3.38077E-03	91.52			
3.38079E-03	91.6578			
3.38089E-03	92.3449			
3.38093E-03	92.435			
3.38100E-03	92.581			
3.38100E-03	92.5858			
3.38112E-03	92.299			
3.38113E-03	92.2522			
3.38124E-03	91.449			
3.38126E-03	91.2951			
3.38138E-03	89.8118			
3.38140E-03	89.5666			
3.38152E-03	87.4996			
3.38153E-03	87.1659			
3.38165E-03	84.5687			
3.38167E-03	84.1556			
3.38179E-03	81.0946			
3.38181E-03	80.6111			
3.38195E-03	76.4649			
3.38197E-03	75.9193			
3.38213E-03	70.726			
3.38219E-03	68.9234			
3.38232E-03	64.2464			
3.38270E-03	51.113			
3.38274E-03	49.9287			
3.38289E-03	44.9794			
3.38291E-03	44.2253			
3.38302E-03	40.7866			
3.38303E-03	40.6076			
3.38313E-03	37.3411			
3.38314E-03	37.1709			
3.38325E-03	34.0937			
3.38326E-03	33.9333			
3.38334E-03	31.8193			
3.38339E-03	30.5488			
3.38343E-03	29.4919			
3.38347E-03	28.4478			
3.38353E-03	27.059			
3.38356E-03	26.4704			
3.38360E-03	25.542			
3.38364E-03	24.6224			
3.38367E-03	24.1018			
3.38373E-03	22.8994			
3.38374E-03	22.738			
3.38381E-03	21.4593			
3.38382E-03	21.3011			
3.38388E-03	20.2636			
3.38390E-03	19.8241			
3.38395E-03	19.1437			
3.38401E-03	18.2032			
3.38402E-03	18.0788			
3.38408E-03	17.0983			
3.38410E-03	16.9169			
3.38415E-03	16.1887			
3.38419E-03	15.7469			
3.38422E-03	15.3387			
3.38428E-03	14.6851			
3.38429E-03	14.546			
3.38436E-03	13.8159			
3.38437E-03	13.726			
3.38443E-03	13.1478			
3.38446E-03	12.8632			
3.38450E-03	12.5278			
3.38455E-03	12.0876			
3.38457E-03	11.9533			
3.38464E-03	11.4254			
3.38464E-03	11.393			
3.38471E-03	10.9096			
3.38473E-03	10.7736			
3.38477E-03	10.5437			
3.38482E-03	10.2212			
3.38483E-03	10.1974			
3.38488E-03	9.88494			
3.38491E-03	9.73095			
3.38494E-03	9.59236			
3.38500E-03	9.31934			
3.38502E-03	9.21838			
3.38506E-03	9.06879			
3.38511E-03	8.83299			
3.38513E-03	8.77484			
3.38517E-03	8.62002			
3.38523E-03	8.41669			
3.38524E-03	8.39164			
3.38529E-03	8.23608			
3.38534E-03	8.06094			
3.38540E-03	7.9079			
3.38545E-03	7.77595			
3.38546E-03	7.75923			
3.38552E-03	7.62747			
3.38556E-03	7.53007			
3.38557E-03	7.50179			
3.38564E-03	7.37657			
3.38570E-03	7.2535			
3.38571E-03	7.2418			
3.38578E-03	7.12701			
3.38585E-03	7.02553			
3.38585E-03	7.01585			
3.38593E-03	6.92081			
3.38599E-03	6.83675			
3.38600E-03	6.82896			
3.38607E-03	6.75248			
3.38614E-03	6.67732			
3.38621E-03	6.61072			
3.38621E-03	6.60452			
3.38632E-03	6.51341			
3.38635E-03	6.48966			
3.38643E-03	6.43573			
3.38654E-03	6.3639			
3.38664E-03	6.29821			
3.38665E-03	6.29448			
3.38675E-03	6.23996			
3.38688E-03	6.17591			
3.38693E-03	6.15498			
3.38701E-03	6.12233			
3.38714E-03	6.07441			
3.38727E-03	6.02739			
3.38736E-03	5.99656			
3.38740E-03	5.98457			
3.38753E-03	5.94929			
3.38770E-03	5.90311			
3.38779E-03	5.88044			
3.38788E-03	5.86263			
3.38805E-03	5.82773			
3.38825E-03	5.78779			
3.38837E-03	5.76529			
3.38860E-03	5.73205			
3.38883E-03	5.69952			
3.38906E-03	5.6676			
3.38923E-03	5.64405			
3.38929E-03	5.63822			
3.38952E-03	5.61533			
3.38975E-03	5.59285			
3.38998E-03	5.57072			
3.39009E-03	5.55981			
3.39024E-03	5.54966			
3.39049E-03	5.53173			
3.39075E-03	5.51411			
3.39101E-03	5.49676			
3.39124E-03	5.48154			
3.39127E-03	5.48025			
3.39153E-03	5.46885			
3.39192E-03	5.45209			
3.39222E-03	5.43932			
3.39257E-03	5.42496			
3.39291E-03	5.41082			
3.39326E-03	5.39688			
3.39331E-03	5.39459			
3.39360E-03	5.3875			
3.39395E-03	5.37915			
3.39429E-03	5.37094			
3.39464E-03	5.36286			
3.39501E-03	5.35422			
3.39541E-03	5.34505			
3.39582E-03	5.336			
3.39596E-03	5.3328			
3.39622E-03	5.3293			
3.39662E-03	5.32394			
3.39703E-03	5.31867			
3.39763E-03	5.31091			
3.39803E-03	5.30581			
3.39855E-03	5.29935			
3.39907E-03	5.29298			
3.39941E-03	5.28878			
3.39959E-03	5.2877			
3.40010E-03	5.28454			
3.40062E-03	5.28144			
3.40114E-03	5.2784			
3.40192E-03	5.27392			
3.40251E-03	5.27059			
3.40317E-03	5.26691			
3.40383E-03	5.26328			
3.40449E-03	5.2597			
3.40515E-03	5.25616			
3.40581E-03	5.25267			
3.40648E-03	5.2492			
3.40747E-03	5.24406			
3.40770E-03	5.24288			
3.40830E-03	5.24176			
3.40914E-03	5.24024			
3.40997E-03	5.23876			
3.41081E-03	5.23731			
3.41164E-03	5.23588			
3.41248E-03	5.23448			
3.41373E-03	5.23241			
3.41473E-03	5.23078			
3.41591E-03	5.22889			
3.41709E-03	5.22704			
3.41827E-03	5.2252			
3.41945E-03	5.22339			
3.42063E-03	5.2216			
3.42181E-03	5.21982			
3.42299E-03	5.21806			
3.42424E-03	5.21619			
3.42558E-03	5.21423			
3.42691E-03	5.21228			
3.42758E-03	5.21131			
3.42825E-03	5.21106			
3.42958E-03	5.21058			
3.43158E-03	5.20988			
3.43358E-03	5.2092			
3.43559E-03	5.20853			
3.43759E-03	5.20788			
3.43959E-03	5.20723			
3.44159E-03	5.2066			
3.44359E-03	5.20597			
3.44568E-03	5.20533			
3.44793E-03	5.20464			
3.45018E-03	5.20396			
3.45243E-03	5.20329			
3.45543E-03	5.2024			
3.45827E-03	5.20157			
3.46094E-03	5.20079			
3.46360E-03	5.20002			
3.46627E-03	5.19926			
3.47028E-03	5.19811			
3.47428E-03	5.19698			
3.47828E-03	5.19585			
3.48228E-03	5.19472			
3.48629E-03	5.1936			
3.49062E-03	5.1924			
3.49563E-03	5.19101			
3.50063E-03	5.18962			
3.50497E-03	5.18842			
3.51030E-03	5.18695			
3.51564E-03	5.18548			
3.52098E-03	5.18402			
3.52631E-03	5.18255			
3.53432E-03	5.18036			
3.54233E-03	5.17817			
3.54499E-03	5.17744			
3.55033E-03	5.17671			
3.55834E-03	5.17562			
3.56634E-03	5.17453			
3.57702E-03	5.17308			
3.58769E-03	5.17163			
3.59836E-03	5.17018			
3.60904E-03	5.16873			
3.61971E-03	5.16729			
3.63572E-03	5.16512			
3.65173E-03	5.16296			
3.66774E-03	5.16079			
3.68376E-03	5.15863			
3.69443E-03	5.15719			
3.71578E-03	5.15431			
3.73713E-03	5.15144			
3.75847E-03	5.14856			
3.78609E-03	5.14484			
3.81832E-03	5.1405			
3.85271E-03	5.13588			
3.88684E-03	5.13128			
3.92097E-03	5.12669			
3.95511E-03	5.1221			
3.97786E-03	5.11904			
4.02337E-03	5.11292			
4.06888E-03	5.10681			
4.11439E-03	5.10069			
4.15990E-03	5.09457			
4.22124E-03	5.08633			
4.26873E-03	5.07995			
4.31623E-03	5.07357			
4.36372E-03	5.06719			
4.39539E-03	5.06293			
4.43497E-03	5.05762			
4.44288E-03	5.05656			
4.47878E-03	5.05174			
4.49875E-03	5.04905			
4.52277E-03	5.04583			
4.53879E-03	5.04368			
4.55480E-03	5.04153			
4.57081E-03	5.03938			
4.58683E-03	5.03724			
4.59884E-03	5.03563			
4.61085E-03	5.03402			
4.62206E-03	5.03252			
4.63167E-03	5.03124			
4.64128E-03	5.02995			
4.64812E-03	5.02904			
4.65175E-03	5.02855			
4.65902E-03	5.02759			
4.66561E-03	5.02671			
4.67055E-03	5.02605			
4.67549E-03	5.0254			
4.68042E-03	5.02475			
4.68535E-03	5.0241			
4.68874E-03	5.02365			
4.69214E-03	5.0232			
4.69553E-03	5.02276			
4.69893E-03	5.02232			
4.70213E-03	5.0219			
4.70533E-03	5.02149			
4.70774E-03	5.02118			
4.71014E-03	5.02087			
4.71260E-03	5.02056			
4.71519E-03	5.02023			
4.71777E-03	5.0199			
4.72036E-03	5.01958			
4.72208E-03	5.01937			
4.72380E-03	5.01916			
4.72553E-03	5.01895			
4.72775E-03	5.01868			
4.72923E-03	5.01851			
4.73071E-03	5.01834			
4.73219E-03	5.01817			
4.73366E-03	5.018			
4.73514E-03	5.01784			
4.73662E-03	5.01768			
4.73792E-03	5.01754			
4.73904E-03	5.01743			
4.74017E-03	5.01732			
4.74129E-03	5.01721			
4.74241E-03	5.01711			
4.74353E-03	5.01701			
4.74465E-03	5.01691			
4.74577E-03	5.01683			
4.74673E-03	5.01676			
4.74793E-03	5.01668			
4.74913E-03	5.01661			
4.74993E-03	5.01657			
4.75073E-03	5.01653			
4.75154E-03	5.0165			
4.75234E-03	5.01648			
4.75306E-03	5.01647			
4.75402E-03	5.01647			
4.75466E-03	5.01648			
4.75530E-03	5.01649			
4.75594E-03	5.01652			
4.75658E-03	5.01655			
4.75722E-03	5.01659			
4.75786E-03	5.01665			
4.75864E-03	5.01674			
4.75916E-03	5.01681			
4.75968E-03	5.01689			
4.76020E-03	5.01699			
4.76072E-03	5.0171			
4.76124E-03	5.01723			
4.76176E-03	5.01738			
4.76223E-03	5.01753			
4.76283E-03	5.01775			
4.76323E-03	5.01792			
4.76363E-03	5.01811			
4.76403E-03	5.01831			
4.76443E-03	5.01855			
4.76483E-03	5.0188			
4.76523E-03	5.01909			
4.76559E-03	5.01938			
4.76595E-03	5.01969			
4.76631E-03	5.02004			
4.76667E-03	5.02043			
4.76703E-03	5.02087			
4.76739E-03	5.02135			
4.76775E-03	5.02189			
4.76779E-03	5.02196			
4.76811E-03	5.02285			
4.76839E-03	5.02368			
4.76867E-03	5.02457			
4.76895E-03	5.02552			
4.76923E-03	5.02653			
4.76951E-03	5.02763			
4.76979E-03	5.02881			
4.77007E-03	5.0301			
4.77028E-03	5.03115			
4.77045E-03	5.03206			
4.77065E-03	5.03321			
4.77085E-03	5.03445			
4.77105E-03	5.03581			
4.77125E-03	5.0373			
4.77140E-03	5.03853			
4.77155E-03	5.03987			
4.77170E-03	5.04133			
4.77185E-03	5.04296			
4.77200E-03	5.04471			
4.77213E-03	5.04653			
4.77227E-03	5.04857			
4.77236E-03	5.05008			
4.77245E-03	5.05173			
4.77254E-03	5.05353			
4.77263E-03	5.05551			
4.77272E-03	5.05769			
4.77281E-03	5.0601			
4.77290E-03	5.06277			
4.77299E-03	5.06574			
4.77308E-03	5.06905			
4.77317E-03	5.07276			
4.77324E-03	5.07582			
4.77330E-03	5.07916			
4.77337E-03	5.0828			
4.77343E-03	5.08616			
4.77350E-03	5.09061			
4.77357E-03	5.09548			
4.77364E-03	5.10081			
4.77371E-03	5.10666			
4.77378E-03	5.11307			
4.77385E-03	5.12009			
4.77388E-03	5.12283			
4.77392E-03	5.12849			
4.77399E-03	5.13801			
4.77406E-03	5.14833			
4.77413E-03	5.15952			
4.77420E-03	5.17164			
4.77427E-03	5.18479			
4.77434E-03	5.19902			
4.77441E-03	5.21445			
4.77448E-03	5.23115			
4.77454E-03	5.24722			
4.77460E-03	5.26231			
4.77465E-03	5.27836			
4.77471E-03	5.29541			
4.77476E-03	5.31351			
4.77485E-03	5.34275			
4.77493E-03	5.37466			
4.77501E-03	5.40941			
4.77508E-03	5.43919			
4.77509E-03	5.44772			
4.77518E-03	5.49113			
4.77526E-03	5.53797			
4.77534E-03	5.58839			
4.77542E-03	5.6392			
4.77551E-03	5.70258			
4.77558E-03	5.75331			
4.77567E-03	5.82538			
4.77576E-03	5.90265			
4.77585E-03	5.98528			
4.77588E-03	6.01465			
4.77594E-03	6.07548			
4.77603E-03	6.17227			
4.77612E-03	6.27465			
4.77622E-03	6.40113			
4.77633E-03	6.53508			
4.77643E-03	6.67632			
4.77657E-03	6.8754			
4.77668E-03	7.03384			
4.77674E-03	7.12256			
4.77691E-03	7.40295			
4.77719E-03	7.86877			
4.77757E-03	8.51951			
4.77778E-03	8.87285			
4.77797E-03	9.16407			
4.77814E-03	9.3836			
4.77820E-03	9.46105			
4.77829E-03	9.56831			
4.77845E-03	9.72025			
4.77861E-03	9.84145			
4.77874E-03	9.91182			
4.77885E-03	9.95022			
4.77889E-03	9.96246			
4.77899E-03	9.97101			
4.77900E-03	9.97151			
4.77914E-03	9.95132			
4.77927E-03	9.90621			
4.77943E-03	9.8151			
4.77959E-03	9.68754			
4.77961E-03	9.66862			
4.77972E-03	9.55503			
4.77985E-03	9.39394			
4.78001E-03	9.18253			
4.78019E-03	8.90805			
4.78041E-03	8.55951			
4.78047E-03	8.45112			
4.78103E-03	7.50118			
4.78119E-03	7.23203			
4.78135E-03	6.98095			
4.78148E-03	6.78999			
4.78161E-03	6.61288			
4.78172E-03	6.46655			
4.78184E-03	6.31909			
4.78196E-03	6.1815			
4.78204E-03	6.09528			
4.78212E-03	6.01344			
4.78220E-03	5.93594			
4.78228E-03	5.86272			
4.78236E-03	5.80042			
4.78243E-03	5.7417			
4.78251E-03	5.68646			
4.78258E-03	5.6346			
4.78266E-03	5.58598			
4.78273E-03	5.54048			
4.78281E-03	5.49796			
4.78288E-03	5.4583			
4.78296E-03	5.42134			
4.78303E-03	5.38695			
4.78308E-03	5.36538			
4.78315E-03	5.3406			
4.78321E-03	5.31749			
4.78328E-03	5.29595			
4.78334E-03	5.27589			
4.78341E-03	5.25723			
4.78347E-03	5.23989			
4.78354E-03	5.22378			
4.78360E-03	5.20883			
4.78367E-03	5.19496			
4.78373E-03	5.18211			
4.78380E-03	5.17019			
4.78386E-03	5.15915			
4.78393E-03	5.14893			
4.78399E-03	5.13946			
4.78406E-03	5.13068			
4.78412E-03	5.12256			
4.78418E-03	5.11558			
4.78424E-03	5.10908			
4.78430E-03	5.10302			
4.78436E-03	5.09736			
4.78444E-03	5.09039			
4.78452E-03	5.08502			
4.78461E-03	5.08019			
4.78469E-03	5.07584			
4.78477E-03	5.07192			
4.78485E-03	5.06839			
4.78493E-03	5.06519			
4.78501E-03	5.06231			
4.78509E-03	5.05969			
4.78517E-03	5.05732			
4.78525E-03	5.05516			
4.78533E-03	5.0532			
4.78541E-03	5.0514			
4.78551E-03	5.04937			
4.78561E-03	5.04755			
4.78571E-03	5.0459			
4.78581E-03	5.0444			
4.78591E-03	5.04304			
4.78606E-03	5.04121			
4.78621E-03	5.0396			
4.78636E-03	5.03816			
4.78651E-03	5.03686			
4.78666E-03	5.03569			
4.78681E-03	5.03462			
4.78701E-03	5.03333			
4.78719E-03	5.03228			
4.78737E-03	5.03132			
4.78761E-03	5.03015			
4.78785E-03	5.0291			
4.78809E-03	5.02815			
4.78833E-03	5.02729			
4.78857E-03	5.02649			
4.78881E-03	5.02576			
4.78909E-03	5.02498			
4.78941E-03	5.02417			
4.78973E-03	5.02344			
4.79005E-03	5.02277			
4.79037E-03	5.02215			
4.79069E-03	5.02159			
4.79101E-03	5.02107			
4.79133E-03	5.02059			
4.79167E-03	5.02012			
4.79203E-03	5.01965			
4.79239E-03	5.01922			
4.79275E-03	5.01883			
4.79311E-03	5.01845			
4.79347E-03	5.01811			
4.79401E-03	5.01763			
4.79437E-03	5.01733			
4.79487E-03	5.01695			
4.79537E-03	5.01659			
4.79587E-03	5.01626			
4.79638E-03	5.01595			
4.79688E-03	5.01566			
4.79738E-03	5.01539			
4.79788E-03	5.01513			
4.79838E-03	5.01488			
4.79900E-03	5.0146			
4.79962E-03	5.01433			
4.80024E-03	5.01407			
4.80086E-03	5.01383			
4.80148E-03	5.0136			
4.80210E-03	5.01338			
4.80272E-03	5.01317			
4.80334E-03	5.01296			
4.80412E-03	5.01272			
4.80489E-03	5.01248			
4.80567E-03	5.01226			
4.80645E-03	5.01204			
4.80722E-03	5.01183			
4.80800E-03	5.01163			
4.80916E-03	5.01133			
4.81007E-03	5.01111			
4.81112E-03	5.01086			
4.81216E-03	5.01061			
4.81321E-03	5.01038			
4.81425E-03	5.01014			
4.81530E-03	5.00992			
4.81634E-03	5.00969			
4.81791E-03	5.00936			
4.81942E-03	5.00906			
4.82092E-03	5.00875			
4.82243E-03	5.00845			
4.82394E-03	5.00816			
4.82545E-03	5.00787			
4.82696E-03	5.00758			
4.82847E-03	5.00729			
4.82998E-03	5.00701			
4.83160E-03	5.00671			
4.83322E-03	5.00641			
4.83566E-03	5.00596			
4.83810E-03	5.00552			
4.84054E-03	5.00508			
4.84297E-03	5.00464			
4.84541E-03	5.00421			
4.84785E-03	5.00378			
4.84947E-03	5.00349			
4.85272E-03	5.00292			
4.85597E-03	5.00234			
4.85875E-03	5.00186			
4.86154E-03	5.00137			
4.86525E-03	5.00072			
4.86897E-03	5.00008			
4.87268E-03	4.99944			
4.87639E-03	4.99879			
4.88011E-03	4.99815			
4.88568E-03	4.99719			
4.89125E-03	4.99623			
4.89681E-03	4.99527			
4.90239E-03	4.99432			
4.90795E-03	4.99336			
4.91538E-03	4.99209			
4.92281E-03	4.99081			
4.93023E-03	4.98954			
4.93766E-03	4.98827			
4.94880E-03	4.98636			
4.95994E-03	4.98446			
4.97108E-03	4.98255			
4.98222E-03	4.98065			
4.99707E-03	4.97811			
5.01193E-03	4.97558			
5.03421E-03	4.97177			
5.05445E-03	4.96832			
5.06726E-03	4.96613			
5.09929E-03	4.96067			
5.13032E-03	4.95537			
5.16911E-03	4.94875			
5.20790E-03	4.94214			
5.24057E-03	4.93656			
5.25774E-03	4.93363			
5.29206E-03	4.92778			
5.33497E-03	4.92046			
5.36071E-03	4.91607			
5.38729E-03	4.91154			
5.40500E-03	4.90853			
5.42271E-03	4.90551			
5.43157E-03	4.904			
5.44929E-03	4.90098			
5.47143E-03	4.89721			
5.48471E-03	4.89495			
5.49800E-03	4.89269			
5.51129E-03	4.89043			
5.52014E-03	4.88892			
5.52900E-03	4.88742			
5.53786E-03	4.88591			
5.54494E-03	4.88471			
5.55203E-03	4.88351			
5.55911E-03	4.88231			
5.56620E-03	4.88111			
5.57424E-03	4.87975			
5.58027E-03	4.87873			
5.58593E-03	4.87778			
5.59140E-03	4.87686			
5.59686E-03	4.87594			
5.60232E-03	4.87503			
5.60414E-03	4.87473			
5.60595E-03	4.87438			
5.60959E-03	4.8737			
5.61328E-03	4.873			
5.61704E-03	4.8723			
5.62080E-03	4.8716			
5.62455E-03	4.8709			
5.62820E-03	4.87023			
5.63174E-03	4.86957			
5.63440E-03	4.86909			
5.63706E-03	4.8686			
5.63971E-03	4.86812			
5.64220E-03	4.86767			
5.64460E-03	4.86724			
5.64699E-03	4.86682			
5.64939E-03	4.86639			
5.65179E-03	4.86598			
5.65427E-03	4.86555			
5.65603E-03	4.86525			
5.65780E-03	4.86495			
5.65956E-03	4.86466			
5.66132E-03	4.86438			
5.66308E-03	4.86409			
5.66485E-03	4.86382			
5.66661E-03	4.86355			
5.66811E-03	4.86333			
5.66936E-03	4.86315			
5.67060E-03	4.86298			
5.67185E-03	4.86281			
5.67309E-03	4.86265			
5.67433E-03	4.86249			
5.67558E-03	4.86235			
5.67682E-03	4.86221			
5.67789E-03	4.8621			
5.67922E-03	4.86198			
5.68055E-03	4.86187			
5.68143E-03	4.86181			
5.68232E-03	4.86176			
5.68320E-03	4.86171			
5.68409E-03	4.86168			
5.68493E-03	4.86167			
5.68573E-03	4.86166			
5.68652E-03	4.86167			
5.68732E-03	4.86169			
5.68812E-03	4.86173			
5.68892E-03	4.86179			
5.68971E-03	4.86186			
5.69051E-03	4.86196			
5.69121E-03	4.86207			
5.69181E-03	4.86218			
5.69240E-03	4.86231			
5.69300E-03	4.86247			
5.69360E-03	4.86264			
5.69420E-03	4.86284			
5.69479E-03	4.86307			
5.69539E-03	4.86334			
5.69592E-03	4.8636			
5.69662E-03	4.864			
5.69709E-03	4.86431			
5.69755E-03	4.86464			
5.69802E-03	4.86502			
5.69835E-03	4.86531			
5.69848E-03	4.86555			
5.69895E-03	4.8664			
5.69941E-03	4.86732			
5.69981E-03	4.86815			
5.70021E-03	4.86903			
5.70061E-03	4.86996			
5.70101E-03	4.87096			
5.70140E-03	4.87203			
