MeV	Ni-nat
7.47269E-02	8.2417
7.49815E-02	8.1518
7.53678E-02	8.01545
7.54381E-02	8.00139
7.55970E-02	7.96967
7.56031E-02	7.96947
7.56242E-02	7.9688
7.56909E-02	7.98202
7.57261E-02	7.98901
7.57436E-02	8.0023
7.57787E-02	8.02893
7.57963E-02	8.05814
7.58314E-02	8.11667
7.58578E-02	8.19961
7.58666E-02	8.2273
7.58841E-02	8.31177
7.58903E-02	8.34137
7.59017E-02	8.4188
7.59157E-02	8.51417
7.59192E-02	8.54619
7.59460E-02	8.79084
7.59491E-02	8.82008
7.59671E-02	8.99348
7.59702E-02	9.01531
7.59833E-02	9.10975
7.59842E-02	9.11604
7.59962E-02	9.15583
7.59965E-02	9.156
7.60000E-02	9.15831
7.60004E-02	9.15854
7.60105E-02	9.13319
7.60149E-02	9.12221
7.60237E-02	9.06441
7.60281E-02	9.03546
7.60369E-02	8.94962
7.60711E-02	8.61466
7.60790E-02	8.5374
7.60948E-02	8.41081
7.61036E-02	8.34054
7.61124E-02	8.28833
7.61299E-02	8.18401
7.61387E-02	8.14794
7.61651E-02	8.03987
7.62002E-02	7.94324
7.62529E-02	7.84823
7.63231E-02	7.77249
7.63407E-02	7.75358
7.64250E-02	7.70076
7.64917E-02	7.65899
7.66322E-02	7.60414
7.68780E-02	7.50825
7.72555E-02	7.39487
7.79755E-02	7.17874
7.96876E-02	6.73221
8.02890E-02	6.59111
8.20058E-02	6.18839
8.37754E-02	5.77332
8.38786E-02	5.74691
8.45809E-02	5.56722
8.47370E-02	5.51707
8.51272E-02	5.39178
8.52520E-02	5.34048
8.55642E-02	5.21232
8.56266E-02	5.18672
8.58139E-02	5.09011
8.59699E-02	5.0097
8.60948E-02	4.9316
8.61572E-02	4.89263
8.61884E-02	4.86972
8.62852E-02	4.79887
8.63507E-02	4.75098
8.63976E-02	4.71687
8.64444E-02	4.68287
8.64924E-02	4.64816
8.64992E-02	4.64313
8.65006E-02	4.64209
8.65568E-02	4.62841
8.65880E-02	4.62092
8.66114E-02	4.62639
8.66317E-02	4.63123
8.66379E-02	4.63276
8.66481E-02	4.64305
8.66563E-02	4.65144
8.66645E-02	4.65995
8.66754E-02	4.67145
8.66910E-02	4.70338
8.67035E-02	4.729
8.67066E-02	4.73854
8.67222E-02	4.78635
8.67269E-02	4.80073
8.67378E-02	4.84825
8.67503E-02	4.90268
8.67518E-02	4.91189
8.67659E-02	4.99491
8.67714E-02	5.02723
8.67799E-02	5.09026
8.67854E-02	5.13043
8.67940E-02	5.20737
8.67995E-02	5.25641
8.68096E-02	5.36765
8.68135E-02	5.4105
8.68252E-02	5.56651
8.68275E-02	5.59776
8.68408E-02	5.80798
8.68416E-02	5.82036
8.68556E-02	6.07849
8.68564E-02	6.09508
8.68662E-02	6.30262
8.68705E-02	6.40665
8.68767E-02	6.55804
8.68845E-02	6.77114
8.68872E-02	6.84576
8.68978E-02	7.16384
8.68986E-02	7.19008
8.69118E-02	7.63643
8.69259E-02	8.16874
8.69282E-02	8.26663
8.69399E-02	8.75616
8.69477E-02	9.10419
8.69594E-02	9.62591
8.69711E-02	10.1472
8.69807E-02	10.5743
8.69831E-02	10.6819
8.69893E-02	10.9265
8.69994E-02	11.3296
8.69997E-02	11.3421
8.70094E-02	11.676
8.70120E-02	11.7674
8.70199E-02	11.9923
8.70234E-02	12.0923
8.70304E-02	12.2456
8.70351E-02	12.3476
8.70414E-02	12.4402
8.70468E-02	12.521
8.70531E-02	12.5727
8.70577E-02	12.6114
8.70648E-02	12.6272
8.70687E-02	12.6358
8.70784E-02	12.5927
8.70827E-02	12.5734
8.70968E-02	12.4276
8.71131E-02	12.186
8.71304E-02	11.8719
8.71342E-02	11.8023
8.71457E-02	11.5744
8.71609E-02	11.2705
8.71764E-02	10.9635
8.71920E-02	10.6533
8.72076E-02	10.3434
8.72091E-02	10.3124
8.72232E-02	10.0605
8.72318E-02	9.90672
8.72380E-02	9.80936
8.72521E-02	9.5905
8.72528E-02	9.57835
8.72661E-02	9.39404
8.72801E-02	9.199
8.72809E-02	9.18817
8.73012E-02	8.93818
8.73109E-02	8.81879
8.73223E-02	8.69602
8.73363E-02	8.54447
8.73409E-02	8.4952
8.73512E-02	8.40344
8.73702E-02	8.23304
8.73746E-02	8.20009
8.73980E-02	8.02279
8.74152E-02	7.89286
8.74214E-02	7.85345
8.74370E-02	7.75497
8.74620E-02	7.59749
8.74682E-02	7.56466
8.74932E-02	7.43345
8.74994E-02	7.40067
8.75182E-02	7.31859
8.75431E-02	7.20921
8.75494E-02	7.18654
8.75962E-02	7.01666
8.76087E-02	6.97139
8.76430E-02	6.87006
8.76742E-02	6.778
8.76898E-02	6.74003
8.77429E-02	6.61101
8.78152E-02	6.47275
8.78501E-02	6.40612
8.78881E-02	6.35011
8.79683E-02	6.23188
8.80809E-02	6.10353
8.81161E-02	6.06346
8.81935E-02	5.99436
8.82779E-02	5.919
8.83652E-02	5.85908
8.85003E-02	5.76636
8.85904E-02	5.71914
8.88124E-02	5.60284
8.89057E-02	5.56523
8.92210E-02	5.43818
8.93561E-02	5.39569
8.97615E-02	5.26831
9.00318E-02	5.19976
9.04371E-02	5.09698
9.04822E-02	5.08556
9.12029E-02	4.94221
9.13380E-02	4.92365
9.16983E-02	4.8742
9.19235E-02	4.86204
9.21262E-02	4.85113
9.21487E-02	4.85084
9.23740E-02	4.86226
9.24190E-02	4.87096
9.25992E-02	4.9058
9.28244E-02	4.9859
9.28694E-02	5.00192
9.30834E-02	5.11436
9.31171E-02	5.13464
9.33874E-02	5.29682
9.34978E-02	5.363
9.36577E-02	5.43067
9.36689E-02	5.43264
9.36802E-02	5.4346
9.38153E-02	5.45813
9.38378E-02	5.45873
9.39842E-02	5.44144
9.40067E-02	5.43877
9.41756E-02	5.36659
9.43558E-02	5.25805
9.44459E-02	5.19267
9.48513E-02	4.89849
9.51666E-02	4.66974
9.52566E-02	4.61636
9.56620E-02	4.37623
9.59985E-02	4.17697
9.61124E-02	4.11578
9.64728E-02	3.92234
9.67430E-02	3.77733
9.68781E-02	3.70486
9.69682E-02	3.65588
9.70583E-02	3.60693
9.71484E-02	3.55711
9.72835E-02	3.48245
9.74011E-02	3.41756
9.74123E-02	3.41148
9.75203E-02	3.35316
9.75479E-02	3.33822
9.76241E-02	3.31309
9.76933E-02	3.29029
9.77210E-02	3.28121
9.77625E-02	3.27516
9.78248E-02	3.26618
9.78317E-02	3.26616
9.78732E-02	3.27305
9.79009E-02	3.28562
9.79425E-02	3.30455
9.79529E-02	3.31332
9.79944E-02	3.34847
9.80048E-02	3.36225
9.80463E-02	3.41748
9.80567E-02	3.43676
9.80809E-02	3.48182
9.81086E-02	3.54532
9.81155E-02	3.56121
9.81432E-02	3.64285
9.81501E-02	3.66328
9.81761E-02	3.75856
9.81778E-02	3.76618
9.82020E-02	3.87284
9.82124E-02	3.9273
9.82280E-02	4.00903
9.82470E-02	4.12654
9.82626E-02	4.22274
9.82816E-02	4.35874
9.82885E-02	4.40822
9.83145E-02	4.62672
9.83162E-02	4.64371
9.83404E-02	4.88166
9.83508E-02	4.99774
9.83664E-02	5.17192
9.83924E-02	5.49268
9.84027E-02	5.6367
9.84183E-02	5.85277
9.84443E-02	6.25211
9.84512E-02	6.36934
9.84789E-02	6.83826
9.84910E-02	7.05619
9.85169E-02	7.52302
9.85429E-02	7.98967
9.85623E-02	8.33797
9.85626E-02	8.34366
9.85848E-02	8.7078
9.85972E-02	8.91252
9.86118E-02	9.12712
9.86208E-02	9.25991
9.86225E-02	9.28544
9.86441E-02	9.55691
9.86485E-02	9.61117
9.86675E-02	9.79902
9.86744E-02	9.86729
9.86831E-02	9.92848
9.87004E-02	10.0507
9.87177E-02	10.1258
9.87263E-02	10.1633
9.87523E-02	10.2052
9.87557E-02	10.2108
9.87782E-02	10.1859
9.88068E-02	10.0935
9.88215E-02	10.0167
9.88353E-02	9.94452
9.88734E-02	9.68402
9.88872E-02	9.58934
9.89080E-02	9.42242
9.89426E-02	9.14434
9.89772E-02	8.86634
9.90118E-02	8.58845
9.90430E-02	8.33844
9.90464E-02	8.31312
9.90810E-02	8.05999
9.91122E-02	7.83225
9.91156E-02	7.81064
9.91502E-02	7.59461
9.91814E-02	7.40027
9.92022E-02	7.28509
9.92506E-02	7.01645
9.92541E-02	6.99936
9.93060E-02	6.74316
9.93198E-02	6.67486
9.93579E-02	6.50886
9.93717E-02	6.44853
9.94098E-02	6.30896
9.94582E-02	6.1314
9.94778E-02	6.06916
9.95275E-02	5.91057
9.95511E-02	5.84685
9.96281E-02	5.63928
9.97022E-02	5.46418
9.98132E-02	5.24199
9.99243E-02	5.05073
9.99613E-02	4.99591
1.00000E-01	4.93865
1.00072E-01	4.83152
1.00109E-01	4.78483
1.00231E-01	4.63155
1.00295E-01	4.56388
1.00406E-01	4.44558
1.00554E-01	4.31008
1.00628E-01	4.24235
1.00887E-01	4.03908
1.01220E-01	3.81127
1.01294E-01	3.76688
1.01516E-01	3.63373
1.01627E-01	3.56717
1.02034E-01	3.34644
1.02072E-01	3.32638
1.02553E-01	3.09157
1.02590E-01	3.07616
1.03071E-01	2.87597
1.03108E-01	2.86058
1.03478E-01	2.72061
1.03515E-01	2.70935
1.03922E-01	2.58577
1.04182E-01	2.51217
1.04256E-01	2.48509
1.04367E-01	2.44451
1.04515E-01	2.37594
1.04661E-01	2.29709
1.04772E-01	2.23727
1.04811E-01	2.21638
1.04830E-01	2.21024
1.04853E-01	2.20261
1.04867E-01	2.2012
1.04871E-01	2.20074
1.04894E-01	2.20502
1.04913E-01	2.2177
1.04913E-01	2.2177
1.04931E-01	2.24321
1.04947E-01	2.27896
1.04950E-01	2.28663
1.04981E-01	2.37956
1.04983E-01	2.38265
1.04991E-01	2.39791
1.04992E-01	2.39839
1.04998E-01	2.40118
1.05002E-01	2.39686
1.05006E-01	2.3937
1.05014E-01	2.37195
1.05016E-01	2.36581
1.05025E-01	2.32673
1.05029E-01	2.30962
1.05047E-01	2.22329
1.05053E-01	2.19846
1.05063E-01	2.15629
1.05071E-01	2.12973
1.05079E-01	2.10117
1.05088E-01	2.07474
1.05096E-01	2.05164
1.05111E-01	2.0165
1.05113E-01	2.0111
1.05143E-01	1.95504
1.05148E-01	1.94643
1.05192E-01	1.88067
1.05197E-01	1.87488
1.05246E-01	1.81284
1.05326E-01	1.71267
1.05410E-01	1.60748
1.05495E-01	1.50512
1.05537E-01	1.45398
1.05579E-01	1.40357
1.05663E-01	1.31735
1.05726E-01	1.25278
1.05747E-01	1.23128
1.05789E-01	1.19214
1.05808E-01	1.17456
1.05846E-01	1.14402
1.05865E-01	1.12878
1.05903E-01	1.10459
1.05917E-01	1.09969
1.05924E-01	1.09706
1.05962E-01	1.09122
1.05968E-01	1.0912
1.05975E-01	1.09242
1.05994E-01	1.09589
1.06022E-01	1.10828
1.06032E-01	1.11483
1.06050E-01	1.12784
1.06076E-01	1.15221
1.06084E-01	1.16286
1.06101E-01	1.18422
1.06125E-01	1.22218
1.06132E-01	1.23547
1.06145E-01	1.26208
1.06166E-01	1.3093
1.06173E-01	1.32751
1.06183E-01	1.35415
1.06203E-01	1.41524
1.06222E-01	1.4817
1.06241E-01	1.55806
1.06258E-01	1.6358
1.06269E-01	1.69397
1.06275E-01	1.72043
1.06291E-01	1.80838
1.06306E-01	1.90535
1.06312E-01	1.94064
1.06319E-01	1.99302
1.06335E-01	2.10717
1.06351E-01	2.23213
1.06358E-01	2.30021
1.06366E-01	2.36833
1.06383E-01	2.52629
1.06401E-01	2.71014
1.06410E-01	2.8116
1.06419E-01	2.91312
1.06437E-01	3.13707
1.06446E-01	3.2604
1.06456E-01	3.38974
1.06475E-01	3.67444
1.06484E-01	3.83076
1.06494E-01	3.98714
1.06513E-01	4.32655
1.06532E-01	4.69031
1.06541E-01	4.88779
1.06551E-01	5.08533
1.06569E-01	5.51392
1.06588E-01	5.96871
1.06598E-01	6.2121
1.06607E-01	6.45553
1.06626E-01	6.97811
1.06645E-01	7.53529
1.06674E-01	8.42033
1.06702E-01	9.36815
1.06712E-01	9.70515
1.06731E-01	10.379
1.06749E-01	11.0924
1.06772E-01	11.9484
1.06803E-01	13.1718
1.06823E-01	13.9321
1.06842E-01	14.6968
1.06871E-01	15.8472
1.06881E-01	16.2306
1.06900E-01	16.9608
1.06920E-01	17.6909
1.06930E-01	18.0413
1.06955E-01	18.917
1.06960E-01	19.0748
1.06995E-01	20.179
1.06996E-01	20.2075
1.07028E-01	21.104
1.07038E-01	21.3609
1.07063E-01	21.9601
1.07079E-01	22.2893
1.07089E-01	22.4918
1.07105E-01	22.7573
1.07115E-01	22.9206
1.07140E-01	23.2227
1.07150E-01	23.3435
1.07185E-01	23.6063
1.07210E-01	23.6838
1.07224E-01	23.7259
1.07231E-01	23.7277
1.07246E-01	23.6863
1.07267E-01	23.6231
1.07299E-01	23.4287
1.07341E-01	23.0711
1.07401E-01	22.3465
1.07461E-01	21.4836
1.07481E-01	21.196
1.07501E-01	20.8944
1.07541E-01	20.2913
1.07581E-01	19.6884
1.07621E-01	19.0856
1.07641E-01	18.7843
1.07661E-01	18.5
1.07701E-01	17.9315
1.07742E-01	17.3631
1.07782E-01	16.8711
1.07802E-01	16.6252
1.07842E-01	16.1708
1.07882E-01	15.7164
1.07902E-01	15.5077
1.07962E-01	14.8816
1.08022E-01	14.3135
1.08062E-01	13.9348
1.08082E-01	13.7692
1.08122E-01	13.4382
1.08142E-01	13.2978
1.08203E-01	12.8769
1.08243E-01	12.5964
1.08283E-01	12.3513
1.08363E-01	11.8613
1.08443E-01	11.4303
1.08483E-01	11.2148
1.08563E-01	10.8333
1.08603E-01	10.6426
1.08643E-01	10.4826
1.08724E-01	10.1626
1.08764E-01	10.0242
1.08844E-01	9.74723
1.08884E-01	9.62611
1.09004E-01	9.26282
1.09014E-01	9.23665
1.09185E-01	8.79184
1.09355E-01	8.4047
1.09530E-01	8.06449
1.09605E-01	7.93777
1.09756E-01	7.68437
1.09806E-01	7.61247
1.10006E-01	7.32496
1.10107E-01	7.20286
1.10307E-01	6.95871
1.10507E-01	6.75036
1.10608E-01	6.6462
1.10958E-01	6.3337
1.11008E-01	6.29548
1.11359E-01	6.02797
1.11610E-01	5.86422
1.11810E-01	5.73325
1.12311E-01	5.45158
1.12512E-01	5.35235
1.12812E-01	5.20351
1.13514E-01	4.8984
1.13914E-01	4.74494
1.14377E-01	4.56783
1.15518E-01	4.1776
1.15643E-01	4.13475
1.16019E-01	4.01059
1.17497E-01	3.52219
1.17725E-01	3.44682
1.18498E-01	3.17225
1.18888E-01	3.01394
1.19270E-01	2.85684
1.19691E-01	2.65972
1.19762E-01	2.62688
1.19972E-01	2.51502
1.20021E-01	2.48761
1.20253E-01	2.35587
1.20323E-01	2.31191
1.20394E-01	2.26798
1.20534E-01	2.18916
1.20674E-01	2.0956
1.20745E-01	2.04089
1.20795E-01	2.00182
1.20845E-01	1.96036
1.20976E-01	1.89079
1.21068E-01	1.83159
1.21110E-01	1.79942
1.21152E-01	1.76729
1.21194E-01	1.73011
1.21236E-01	1.69297
1.21278E-01	1.65059
1.21320E-01	1.60825
1.21372E-01	1.55443
1.21399E-01	1.54175
1.21454E-01	1.52023
1.21492E-01	1.505
1.21512E-01	1.49527
1.21573E-01	1.46438
1.21615E-01	1.44327
1.21636E-01	1.43271
1.21678E-01	1.41167
1.21716E-01	1.39286
1.21733E-01	1.38918
1.21753E-01	1.39526
1.21784E-01	1.41349
1.21792E-01	1.41842
1.21826E-01	1.4455
1.21833E-01	1.45116
1.21865E-01	1.48519
1.21868E-01	1.4901
1.21896E-01	1.52951
1.21910E-01	1.55393
1.21917E-01	1.56512
1.21937E-01	1.60733
1.21942E-01	1.61881
1.21958E-01	1.65718
1.21988E-01	1.74567
1.22005E-01	1.80348
1.22008E-01	1.81325
1.22028E-01	1.89304
1.22037E-01	1.93372
1.22043E-01	1.96207
1.22058E-01	2.04027
1.22072E-01	2.12421
1.22075E-01	2.14522
1.22093E-01	2.26584
1.22106E-01	2.3677
1.22107E-01	2.37519
1.22119E-01	2.48029
1.22137E-01	2.64606
1.22141E-01	2.68931
1.22163E-01	2.90565
1.22177E-01	3.06269
1.22179E-01	3.07857
1.22189E-01	3.2056
1.22201E-01	3.35657
1.22202E-01	3.36925
1.22212E-01	3.52139
1.22228E-01	3.77376
1.22237E-01	3.93005
1.22244E-01	4.05511
1.22259E-01	4.35198
1.22270E-01	4.56413
1.22286E-01	4.89369
1.22302E-01	5.25664
1.22312E-01	5.52217
1.22317E-01	5.65496
1.22328E-01	5.94362
1.22333E-01	6.08802
1.22344E-01	6.39856
1.22349E-01	6.55388
1.22365E-01	7.05153
1.22381E-01	7.57903
1.22386E-01	7.7661
1.22407E-01	8.51402
1.22412E-01	8.71234
1.22438E-01	9.67385
1.22451E-01	10.166
1.22462E-01	10.5732
1.22486E-01	11.4694
1.22514E-01	12.5292
1.22519E-01	12.7128
1.22535E-01	13.2765
1.22544E-01	13.5828
1.22556E-01	13.9683
1.22561E-01	14.1335
1.22579E-01	14.6264
1.22580E-01	14.648
1.22597E-01	15.058
1.22604E-01	15.2005
1.22621E-01	15.5567
1.22635E-01	15.7734
1.22645E-01	15.9224
1.22659E-01	16.0771
1.22661E-01	16.0964
1.22675E-01	16.1811
1.22676E-01	16.1864
1.22697E-01	16.2155
1.22728E-01	16.1343
1.22735E-01	16.0849
1.22749E-01	15.986
1.22781E-01	15.6269
1.22809E-01	15.2306
1.22823E-01	15.0326
1.22851E-01	14.5758
1.22883E-01	14.062
1.22886E-01	14.005
1.22914E-01	13.5449
1.22946E-01	13.0275
1.22977E-01	12.5102
1.23002E-01	12.108
1.23009E-01	12.0033
1.23030E-01	11.6894
1.23034E-01	11.6371
1.23062E-01	11.2762
1.23097E-01	10.8254
1.23104E-01	10.7409
1.23146E-01	10.234
1.23160E-01	10.0651
1.23188E-01	9.75123
1.23223E-01	9.359
1.23228E-01	9.31852
1.23265E-01	8.9666
1.23267E-01	8.9537
1.23305E-01	8.66156
1.23329E-01	8.47804
1.23364E-01	8.22842
1.23371E-01	8.17852
1.23427E-01	7.81213
1.23455E-01	7.62899
1.23490E-01	7.42418
1.23532E-01	7.17932
1.23532E-01	7.17863
1.23595E-01	6.8796
1.23609E-01	6.81316
1.23659E-01	6.6156
1.23673E-01	6.55917
1.23722E-01	6.38747
1.23778E-01	6.19129
1.23806E-01	6.10447
1.23862E-01	5.93089
1.23897E-01	5.83523
1.23989E-01	5.58659
1.24031E-01	5.48676
1.24115E-01	5.28716
1.24168E-01	5.17961
1.24194E-01	5.12586
1.24326E-01	4.89575
1.24466E-01	4.68041
1.24536E-01	4.5854
1.24606E-01	4.49042
1.24747E-01	4.32111
1.24957E-01	4.09853
1.25168E-01	3.90794
1.25309E-01	3.79578
1.25379E-01	3.73972
1.25660E-01	3.54184
1.25853E-01	3.42269
1.25940E-01	3.36856
1.26028E-01	3.32195
1.26124E-01	3.27107
1.26134E-01	3.26608
1.26188E-01	3.24321
1.26216E-01	3.23121
1.26228E-01	3.2284
1.26269E-01	3.21914
1.26293E-01	3.21371
1.26299E-01	3.21498
1.26319E-01	3.21919
1.26339E-01	3.22328
1.26340E-01	3.22407
1.26355E-01	3.23625
1.26363E-01	3.24279
1.26365E-01	3.24608
1.26374E-01	3.26123
1.26381E-01	3.27255
1.26383E-01	3.2766
1.26391E-01	3.29879
1.26395E-01	3.30924
1.26400E-01	3.32655
1.26405E-01	3.34674
1.26406E-01	3.35091
1.26411E-01	3.38004
1.26416E-01	3.40769
1.26416E-01	3.40982
1.26420E-01	3.43843
1.26422E-01	3.45384
1.26424E-01	3.4742
1.26428E-01	3.51502
1.26430E-01	3.53549
1.26432E-01	3.56264
1.26436E-01	3.6089
1.26436E-01	3.61594
1.26440E-01	3.67938
1.26442E-01	3.71118
1.26443E-01	3.73351
1.26446E-01	3.80064
1.26449E-01	3.88291
1.26450E-01	3.9104
1.26451E-01	3.97132
1.26454E-01	4.04594
1.26454E-01	4.0667
1.26457E-01	4.17893
1.26457E-01	4.19559
1.26459E-01	4.2744
1.26460E-01	4.32869
1.26461E-01	4.38015
1.26463E-01	4.49476
1.26465E-01	4.62836
1.26466E-01	4.69526
1.26467E-01	4.7572
1.26469E-01	4.89675
1.26469E-01	4.9278
1.26471E-01	5.05123
1.26472E-01	5.16601
1.26472E-01	5.21502
1.26474E-01	5.39908
1.26475E-01	5.43115
1.26477E-01	5.70082
1.26478E-01	5.822
1.26481E-01	6.13224
1.26486E-01	6.69417
1.26487E-01	6.82546
1.26489E-01	7.02438
1.26490E-01	7.16015
1.26491E-01	7.24068
1.26492E-01	7.33876
1.26493E-01	7.41246
1.26494E-01	7.48589
1.26495E-01	7.54098
1.26496E-01	7.59578
1.26497E-01	7.62388
1.26498E-01	7.66394
1.26499E-01	7.66956
1.26500E-01	7.68609
1.26500E-01	7.68748
1.26502E-01	7.66901
1.26503E-01	7.66336
1.26504E-01	7.63036
1.26504E-01	7.60734
1.26505E-01	7.56565
1.26506E-01	7.50281
1.26507E-01	7.45305
1.26508E-01	7.36042
1.26509E-01	7.31512
1.26511E-01	7.15184
1.26511E-01	7.08825
1.26513E-01	6.8734
1.26514E-01	6.76582
1.26517E-01	6.4621
1.26522E-01	5.87785
1.26523E-01	5.7611
1.26525E-01	5.54623
1.26527E-01	5.37451
1.26527E-01	5.33572
1.26529E-01	5.14197
1.26530E-01	5.1129
1.26531E-01	4.9651
1.26532E-01	4.87824
1.26533E-01	4.80137
1.26535E-01	4.6632
1.26535E-01	4.64983
1.26537E-01	4.51642
1.26538E-01	4.46313
1.26539E-01	4.39438
1.26541E-01	4.29141
1.26541E-01	4.28156
1.26543E-01	4.19299
1.26544E-01	4.15368
1.26545E-01	4.112
1.26548E-01	4.00381
1.26548E-01	4.00033
1.26550E-01	3.91267
1.26551E-01	3.87956
1.26553E-01	3.8364
1.26555E-01	3.77603
1.26555E-01	3.76769
1.26558E-01	3.71056
1.26560E-01	3.65355
1.26560E-01	3.65079
1.26563E-01	3.60242
1.26566E-01	3.54412
1.26567E-01	3.54054
1.26570E-01	3.49233
1.26574E-01	3.44779
1.26574E-01	3.44505
1.26579E-01	3.39591
1.26581E-01	3.37413
1.26583E-01	3.35281
1.26588E-01	3.3145
1.26588E-01	3.31244
1.26593E-01	3.28493
1.26599E-01	3.24783
1.26600E-01	3.2432
1.26608E-01	3.20827
1.26614E-01	3.18273
1.26616E-01	3.17639
1.26627E-01	3.14481
1.26633E-01	3.12592
1.26637E-01	3.11719
1.26650E-01	3.09216
1.26656E-01	3.07804
1.26663E-01	3.06803
1.26684E-01	3.03811
1.26707E-01	3.01421
1.26736E-01	2.98498
1.26775E-01	2.95727
1.26817E-01	2.92655
1.26838E-01	2.91557
1.26911E-01	2.87833
1.27030E-01	2.81708
1.27064E-01	2.80204
1.27319E-01	2.68928
1.27336E-01	2.68177
1.27472E-01	2.62854
1.27694E-01	2.54207
1.27932E-01	2.46134
1.27949E-01	2.45558
1.28153E-01	2.39972
1.28357E-01	2.35977
1.28485E-01	2.34605
1.28528E-01	2.34509
1.28817E-01	2.33856
1.28860E-01	2.33759
1.28970E-01	2.32672
1.28987E-01	2.32505
1.29115E-01	2.30077
1.29268E-01	2.25616
1.29294E-01	2.24872
1.29498E-01	2.17214
1.29753E-01	2.06097
1.29770E-01	2.05299
1.30111E-01	1.89355
1.30162E-01	1.8718
1.30213E-01	1.85005
1.30621E-01	1.69422
1.30774E-01	1.63224
1.30800E-01	1.62191
1.31132E-01	1.52419
1.31404E-01	1.43451
1.31540E-01	1.38676
1.31745E-01	1.33394
1.31945E-01	1.30714
1.32168E-01	1.26816
1.32345E-01	1.23002
1.32455E-01	1.20287
1.32477E-01	1.19958
1.32653E-01	1.19257
1.32805E-01	1.18174
1.32812E-01	1.18208
1.33049E-01	1.24208
1.33137E-01	1.26118
1.33269E-01	1.28987
1.33402E-01	1.31496
1.33622E-01	1.35685
1.33677E-01	1.36733
1.33710E-01	1.3828
1.33820E-01	1.44637
1.33842E-01	1.46367
1.33886E-01	1.49826
1.34018E-01	1.61138
1.34106E-01	1.69374
1.34194E-01	1.7838
1.34282E-01	1.88398
1.34363E-01	1.98752
1.34370E-01	1.99708
1.34437E-01	2.09261
1.34503E-01	2.19878
1.34569E-01	2.3183
1.34635E-01	2.45246
1.34690E-01	2.5758
1.34723E-01	2.63047
1.34767E-01	2.70279
1.34811E-01	2.78577
1.34855E-01	2.88046
1.34899E-01	2.98802
1.34943E-01	3.1096
1.34987E-01	3.24646
1.35031E-01	3.39992
1.35075E-01	3.57127
1.35119E-01	3.76137
1.35163E-01	3.97203
1.35207E-01	4.20504
1.35240E-01	4.38675
1.35241E-01	4.38995
1.35295E-01	4.62994
1.35339E-01	4.845
1.35383E-01	5.08596
1.35441E-01	5.44214
1.35485E-01	5.73491
1.35559E-01	6.22579
1.35594E-01	6.47861
1.35628E-01	6.7454
1.35648E-01	6.89478
1.35714E-01	7.44604
1.35750E-01	7.7729
1.35758E-01	7.84296
1.35846E-01	8.74401
1.35934E-01	9.64495
1.35996E-01	10.2755
1.36000E-01	10.3206
1.36018E-01	10.5349
1.36110E-01	11.6603
1.36176E-01	12.4007
1.36220E-01	12.8456
1.36253E-01	13.1793
1.36264E-01	13.2641
1.36286E-01	13.434
1.36330E-01	13.6818
1.36352E-01	13.8056
1.36418E-01	14.1023
1.36496E-01	14.3575
1.36503E-01	14.3687
1.36506E-01	14.3619
1.36516E-01	14.345
1.36529E-01	14.2393
1.36529E-01	14.2387
1.36591E-01	13.4031
1.36683E-01	12.0938
1.36749E-01	11.085
1.36754E-01	10.9844
1.36759E-01	10.8837
1.36765E-01	10.7617
1.36778E-01	10.4393
1.36793E-01	10.0902
1.36922E-01	6.80889
1.36925E-01	6.7357
1.36967E-01	5.72765
1.36969E-01	5.69355
1.36985E-01	5.33277
1.37013E-01	4.80185
1.37096E-01	3.24678
1.37107E-01	3.05079
1.37115E-01	2.92056
1.37123E-01	2.80903
1.37134E-01	2.68018
1.37189E-01	2.08475
1.37199E-01	1.97362
1.37216E-01	1.80214
1.37224E-01	1.72215
1.37232E-01	1.65243
1.37240E-01	1.59643
1.37248E-01	1.55069
1.37255E-01	1.51634
1.37275E-01	1.42021
1.37302E-01	1.29966
1.37313E-01	1.25803
1.37321E-01	1.23406
1.37321E-01	1.2335
1.37330E-01	1.2179
1.37342E-01	1.20598
1.37356E-01	1.1985
1.37359E-01	1.19803
1.37365E-01	1.19883
1.37374E-01	1.2063
1.37380E-01	1.21824
1.37387E-01	1.23572
1.37390E-01	1.24727
1.37395E-01	1.26613
1.37398E-01	1.27861
1.37404E-01	1.30282
1.37413E-01	1.3452
1.37420E-01	1.38489
1.37421E-01	1.39384
1.37430E-01	1.44984
1.37436E-01	1.49268
1.37437E-01	1.50267
1.37445E-01	1.57385
1.37452E-01	1.63766
1.37454E-01	1.65362
1.37478E-01	1.89872
1.37478E-01	1.90386
1.37486E-01	1.97562
1.37490E-01	2.00097
1.37492E-01	2.01784
1.37494E-01	2.03082
1.37499E-01	2.05639
1.37503E-01	2.07169
1.37506E-01	2.08286
1.37511E-01	2.08969
1.37514E-01	2.09302
1.37515E-01	2.09306
1.37523E-01	2.08475
1.37524E-01	2.08346
1.37540E-01	2.03833
1.37553E-01	2.00557
1.37553E-01	2.00549
1.37562E-01	1.98945
1.37569E-01	1.98547
1.37573E-01	1.98334
1.37581E-01	1.98859
1.37585E-01	1.99636
1.37590E-01	2.0041
1.37601E-01	2.03871
1.37605E-01	2.05214
1.37613E-01	2.08464
1.37627E-01	2.15151
1.37630E-01	2.16743
1.37647E-01	2.26168
1.37660E-01	2.3372
1.37670E-01	2.40026
1.37688E-01	2.51589
