E(MeV)	"ENDF/B-VIII.b5: SE-77(N,TOT)"	
3.28347E-01	7.47534	
3.33322E-01	7.45351	
3.39409E-01	7.42639	
3.41389E-01	7.41738	
3.44825E-01	7.40187	
3.47399E-01	7.39297	
3.51124E-01	7.38006	
3.53226E-01	7.37263	
3.56728E-01	7.36036	
3.66752E-01	7.3244	
3.69019E-01	7.31613	
3.72776E-01	7.30253	
3.77057E-01	7.29004	
3.78117E-01	7.28686	
3.78339E-01	7.28619	
3.84976E-01	7.26631	
3.91818E-01	7.24539	
4.00125E-01	7.22021	
4.05507E-01	7.20341	
4.08845E-01	7.19276	
4.12312E-01	7.18454	
4.15242E-01	7.17765	
4.24856E-01	7.15499	
4.29678E-01	7.14369	
4.31596E-01	7.13906	
4.40413E-01	7.11732	
4.45263E-01	7.1054	
4.71736E-01	7.00612	
4.71838E-01	7.00574	
4.85246E-01	6.9556	
4.85715E-01	6.95407	
4.92699E-01	6.93132	
5.00000E-01	6.90758	
5.13530E-01	6.85894	
5.27427E-01	6.80855	
5.42078E-01	6.75962	
5.45902E-01	6.74673	
5.57135E-01	6.70895	
5.62500E-01	6.6909	
5.64820E-01	6.6831	
5.68805E-01	6.66955	
5.72611E-01	6.65663	
5.88517E-01	6.60258	
6.00219E-01	6.55683	
6.01030E-01	6.55363	
6.12154E-01	6.51518	
6.17188E-01	6.49766	
6.21261E-01	6.48348	
6.25644E-01	6.4681	
6.36741E-01	6.42919	
6.37525E-01	6.42644	
6.45724E-01	6.39739	
6.49172E-01	6.38698	
6.49402E-01	6.38628	
6.62315E-01	6.34698	
6.62723E-01	6.34576	
6.65039E-01	6.33873	
6.88152E-01	6.26858	
6.88917E-01	6.26626	
6.94436E-01	6.24894	
7.00000E-01	6.23148	
7.11782E-01	6.19001	
7.14883E-01	6.17907	
7.22254E-01	6.15599	
7.23762E-01	6.15125	
7.25227E-01	6.14661	
7.40952E-01	6.0968	
7.47347E-01	6.07649	
7.48331E-01	6.07337	
7.55292E-01	6.05111	
7.56179E-01	6.04826	
7.58889E-01	6.03955	
7.73735E-01	5.99719	
7.75602E-01	5.99195	
7.77325E-01	5.98712	
7.85118E-01	5.96521	
7.85723E-01	5.96351	
8.00000E-01	5.92332	
8.03162E-01	5.91334	
8.06337E-01	5.90334	
8.12644E-01	5.88405	
8.14493E-01	5.87839	
8.19001E-01	5.86459	
8.23749E-01	5.85018	
8.28524E-01	5.83505	
8.31702E-01	5.82733	
8.31861E-01	5.82695	
8.35211E-01	5.81863	
8.43047E-01	5.79746	
8.50957E-01	5.77602	
8.56064E-01	5.76218	
8.71503E-01	5.72013	
8.72076E-01	5.71856	
8.73116E-01	5.71571	
8.83346E-01	5.68772	
8.85637E-01	5.68143	
8.90399E-01	5.66834	
8.90594E-01	5.66781	
8.91808E-01	5.66446	
9.00000E-01	5.64187	
9.11651E-01	5.60899	
9.19136E-01	5.5878	
9.23453E-01	5.57662	
9.43087E-01	5.52844	
9.45904E-01	5.52153	
9.50297E-01	5.51075	
9.59418E-01	5.48813	
9.70949E-01	5.45973	
9.82618E-01	5.43135	
9.86612E-01	5.42072	
9.90622E-01	5.41015	
9.95300E-01	5.39773	
9.97647E-01	5.39157	
1.00000E+00	5.3854	
1.00232E+00	5.37913	
1.00796E+00	5.36607	
1.00910E+00	5.36343	
1.01828E+00	5.34211	
1.02791E+00	5.32052	
1.03276E+00	5.30957	
1.03763E+00	5.29856	
1.04639E+00	5.27801	
1.05027E+00	5.26889	
1.06146E+00	5.24258	
1.06307E+00	5.23878	
1.07057E+00	5.22107	
1.08133E+00	5.19899	
1.08914E+00	5.18292	
1.09085E+00	5.17933	
1.09648E+00	5.16755	
1.10241E+00	5.1551	
1.10798E+00	5.14338	
1.11584E+00	5.12681	
1.11960E+00	5.11904	
1.12500E+00	5.1078	
1.13134E+00	5.09463	
1.13158E+00	5.09412	
1.13302E+00	5.09113	
1.14320E+00	5.06998	
1.14507E+00	5.06662	
1.14695E+00	5.0632	
1.15234E+00	5.05189	
1.15705E+00	5.04203	
1.15730E+00	5.04149	
1.16224E+00	5.03109	
1.16313E+00	5.0292	
1.16714E+00	5.02154	
1.16724E+00	5.02136	
1.17202E+00	5.0123	
1.17236E+00	5.01165	
1.17345E+00	5.00959	
1.17686E+00	5.00311	
1.17751E+00	5.00187	
1.18168E+00	4.99395	
1.18647E+00	4.98485	
1.18788E+00	4.98217	
1.19124E+00	4.97571	
1.19132E+00	4.97556	
1.19476E+00	4.96879	
1.19597E+00	4.96685	
1.19855E+00	4.9627	
1.20068E+00	4.95908	
1.20236E+00	4.95621	
1.20535E+00	4.95088	
1.20545E+00	4.95072	
1.20854E+00	4.94513	
1.21001E+00	4.94238	
1.21084E+00	4.94081	
1.21179E+00	4.93904	
1.21463E+00	4.9337	
1.21798E+00	4.92742	
1.21923E+00	4.92507	
1.22380E+00	4.91648	
1.22749E+00	4.90954	
1.22834E+00	4.90795	
1.23228E+00	4.90058	
1.23286E+00	4.89949	
1.23708E+00	4.89157	
1.23735E+00	4.89106	
1.24181E+00	4.88267	
1.24625E+00	4.87433	
1.24674E+00	4.87341	
1.24837E+00	4.8706	
1.24854E+00	4.87029	
1.25000E+00	4.86766	
1.25066E+00	4.86642	
1.25505E+00	4.85819	
1.25829E+00	4.85212	
1.25882E+00	4.85113	
1.26087E+00	4.8478	
1.26665E+00	4.83844	
1.26903E+00	4.83458	
1.27237E+00	4.82909	
1.27806E+00	4.81974	
1.28112E+00	4.81472	
1.28370E+00	4.81047	
1.28930E+00	4.80126	
1.29179E+00	4.79716	
1.29332E+00	4.79463	
1.29485E+00	4.7921	
1.29551E+00	4.79101	
1.30036E+00	4.78297	
1.30582E+00	4.77391	
1.31068E+00	4.76586	
1.31125E+00	4.76491	
1.31184E+00	4.76392	
1.31663E+00	4.75592	
1.31808E+00	4.7535	
1.31886E+00	4.75219	
1.32197E+00	4.747	
1.32591E+00	4.7404	
1.32726E+00	4.73812	
1.33063E+00	4.73246	
1.33252E+00	4.72929	
1.33589E+00	4.72362	
1.33667E+00	4.7223	
1.33773E+00	4.72072	
1.33954E+00	4.71801	
1.34291E+00	4.71296	
1.34331E+00	4.71236	
1.34371E+00	4.71177	
1.34804E+00	4.70534	
1.34969E+00	4.7029	
1.35313E+00	4.69776	
1.35450E+00	4.69573	
1.35819E+00	4.69021	
1.36320E+00	4.68272	
1.36818E+00	4.67528	
1.36902E+00	4.67402	
1.37311E+00	4.6678	
1.37705E+00	4.66181	
1.37801E+00	4.66036	
1.38082E+00	4.65611	
1.38287E+00	4.653	
1.38513E+00	4.64957	
1.38769E+00	4.64555	
1.39204E+00	4.63871	
1.39248E+00	4.63803	
1.39490E+00	4.63422	
1.39722E+00	4.63103	
1.40193E+00	4.62457	
1.40510E+00	4.62022	
1.40660E+00	4.61816	
1.41124E+00	4.6118	
1.41300E+00	4.60939	
1.41584E+00	4.60547	
1.41663E+00	4.60439	
1.41952E+00	4.60041	
1.42040E+00	4.59919	
1.42493E+00	4.59295	
1.42942E+00	4.58677	
1.43388E+00	4.58063	
1.43426E+00	4.5801	
1.43703E+00	4.57627	
1.43830E+00	4.5745	
1.44142E+00	4.57018	
1.44269E+00	4.56844	
1.44705E+00	4.56247	
1.45137E+00	4.55655	
1.45565E+00	4.55067	
1.45580E+00	4.55047	
1.45585E+00	4.5504	
1.45991E+00	4.54481	
1.46412E+00	4.53901	
1.46425E+00	4.53884	
1.46831E+00	4.53324	
1.47042E+00	4.53034	
1.47207E+00	4.52807	
1.47246E+00	4.52753	
1.47659E+00	4.52187	
1.47776E+00	4.52026	
1.48079E+00	4.51608	
1.48271E+00	4.51379	
1.48876E+00	4.50657	
1.49474E+00	4.49942	
1.50000E+00	4.49314	
1.50065E+00	4.49237	
1.50575E+00	4.48628	
1.50649E+00	4.4854	
1.51226E+00	4.47853	
1.51797E+00	4.47172	
1.52116E+00	4.46792	
1.52138E+00	4.46766	
1.52360E+00	4.46499	
1.52918E+00	4.45829	
1.53468E+00	4.45167	
1.54013E+00	4.44513	
1.54126E+00	4.44377	
1.54213E+00	4.44271	
1.54550E+00	4.43862	
1.55082E+00	4.43216	
1.55159E+00	4.43123	
1.55607E+00	4.42579	
1.55893E+00	4.42232	
1.56127E+00	4.41947	
1.56592E+00	4.41377	
1.56639E+00	4.41319	
1.56993E+00	4.40881	
1.57147E+00	4.40717	
1.57648E+00	4.40181	
1.57830E+00	4.39986	
1.58143E+00	4.3965	
1.58633E+00	4.39126	
1.59117E+00	4.38608	
1.59275E+00	4.38438	
1.59595E+00	4.38096	
1.59816E+00	4.37859	
1.60068E+00	4.37586	
1.60465E+00	4.37154	
1.60534E+00	4.3708	
1.60996E+00	4.36585	
1.61452E+00	4.36097	
1.61903E+00	4.35614	
1.61958E+00	4.35556	
1.62019E+00	4.35491	
1.62348E+00	4.35147	
1.62789E+00	4.34689	
1.63052E+00	4.34416	
1.63371E+00	4.34085	
1.63484E+00	4.33967	
1.63943E+00	4.33481	
1.64506E+00	4.32884	
1.65061E+00	4.32297	
1.65171E+00	4.32181	
1.65463E+00	4.31868	
1.65607E+00	4.31715	
1.66144E+00	4.3114	
1.66500E+00	4.3076	
1.66673E+00	4.30574	
1.67194E+00	4.30017	
1.67501E+00	4.29689	
1.67575E+00	4.29619	
1.67671E+00	4.2953	
1.67707E+00	4.29496	
1.68211E+00	4.29022	
1.68384E+00	4.28859	
1.68426E+00	4.2882	
1.68708E+00	4.28551	
1.69197E+00	4.28083	
1.69678E+00	4.27623	
1.70014E+00	4.27301	
1.70152E+00	4.27171	
1.70618E+00	4.2673	
1.71077E+00	4.26296	
1.71529E+00	4.25868	
1.71660E+00	4.25744	
1.71712E+00	4.25696	
1.71974E+00	4.25448	
1.72120E+00	4.25311	
1.72412E+00	4.25035	
1.72781E+00	4.24687	
1.72843E+00	4.24627	
1.73267E+00	4.24221	
1.73685E+00	4.23821	
1.74299E+00	4.23234	
1.74899E+00	4.22659	
1.75000E+00	4.22563	
1.75248E+00	4.22324	
1.75485E+00	4.22096	
1.76058E+00	4.21543	
1.76234E+00	4.21373	
1.76616E+00	4.21074	
1.77163E+00	4.20645	
1.77695E+00	4.20227	
1.78216E+00	4.19818	
1.78724E+00	4.19419	
1.79222E+00	4.19029	
1.79695E+00	4.18657	
1.79706E+00	4.18649	
1.80181E+00	4.18276	
1.80563E+00	4.17976	
1.80643E+00	4.17911	
1.80941E+00	4.17668	
1.81095E+00	4.17543	
1.81391E+00	4.17303	
1.81972E+00	4.1683	
1.82535E+00	4.16373	
1.83081E+00	4.15929	
1.83418E+00	4.15656	
1.83610E+00	4.155	
1.84122E+00	4.15084	
1.84618E+00	4.14681	
1.85099E+00	4.1429	
1.85238E+00	4.14177	
1.85528E+00	4.13934	
1.85565E+00	4.13903	
1.86016E+00	4.13524	
1.86453E+00	4.13157	
1.86876E+00	4.12801	
1.87083E+00	4.12627	
1.87485E+00	4.12308	
1.87563E+00	4.12246	
1.88068E+00	4.11845	
1.88403E+00	4.11579	
1.88622E+00	4.11427	
1.89152E+00	4.11058	
1.89656E+00	4.10709	
1.89722E+00	4.10663	
1.90138E+00	4.10374	
1.90232E+00	4.10309	
1.90381E+00	4.10205	
1.90595E+00	4.1005	
1.91034E+00	4.09732	
1.91594E+00	4.09325	
1.92005E+00	4.09027	
1.92120E+00	4.08944	
1.92612E+00	4.08587	
1.93074E+00	4.08252	
1.93434E+00	4.07992	
1.93507E+00	4.07939	
1.94109E+00	4.07508	
1.94650E+00	4.07122	
1.95055E+00	4.06832	
1.95146E+00	4.06767	
1.95449E+00	4.0655	
1.96003E+00	4.06154	
1.96018E+00	4.06143	
1.96516E+00	4.05787	
1.96689E+00	4.05662	
1.96741E+00	4.05626	
1.96951E+00	4.05471	
1.97499E+00	4.05067	
1.97958E+00	4.0473	
1.98468E+00	4.04354	
1.99015E+00	4.03951	
1.99508E+00	4.03588	
2.00000E+00	4.03226	
2.02332E+00	4.02289	
2.04615E+00	4.01371	
2.05133E+00	4.01162	
2.06152E+00	4.00723	
2.07595E+00	4.00101	
2.10398E+00	3.98894	
2.10483E+00	3.98857	
2.11882E+00	3.98255	
2.12018E+00	3.98196	
2.13280E+00	3.97653	
2.15115E+00	3.96863	
2.15990E+00	3.965	
2.17517E+00	3.95866	
2.18616E+00	3.9541	
2.19939E+00	3.9486	
2.21159E+00	3.94359	
2.21336E+00	3.94286	
2.22672E+00	3.93738	
2.23623E+00	3.93347	
2.24248E+00	3.93091	
2.24459E+00	3.92996	
2.25829E+00	3.92457	
2.26010E+00	3.92386	
2.27505E+00	3.91799	
2.28322E+00	3.91479	
2.28641E+00	3.91353	
2.29912E+00	3.90913	
2.30562E+00	3.90688	
2.32036E+00	3.90177	
2.32556E+00	3.89996	
2.32732E+00	3.89936	
2.35852E+00	3.88865	
2.36287E+00	3.88716	
2.36537E+00	3.8862	
2.38206E+00	3.87994	
2.38339E+00	3.87944	
2.38843E+00	3.87755	
2.41680E+00	3.86691	
2.43670E+00	3.85944	
2.43999E+00	3.85829	
2.44399E+00	3.8569	
2.44707E+00	3.85582	
2.45726E+00	3.8524	
2.46858E+00	3.8486	
2.46978E+00	3.84815	
2.49193E+00	3.83993	
2.49451E+00	3.83897	
2.50157E+00	3.83635	
2.51018E+00	3.83348	
2.51795E+00	3.83094	
2.51933E+00	3.83049	
2.52789E+00	3.8277	
2.54043E+00	3.82361	
2.55345E+00	3.81937	
2.56674E+00	3.81504	
2.56915E+00	3.81431	
2.57492E+00	3.81256	
2.57684E+00	3.81198	
2.59189E+00	3.80746	
2.59608E+00	3.80604	
2.60927E+00	3.80159	
2.62133E+00	3.79752	
2.62458E+00	3.79642	
2.63175E+00	3.79407	
2.63879E+00	3.79178	
2.64499E+00	3.78978	
2.65811E+00	3.78553	
2.66718E+00	3.78259	
2.67518E+00	3.78	
2.68763E+00	3.776	
2.69805E+00	3.77265	
2.71378E+00	3.76759	
2.72079E+00	3.76552	
2.72577E+00	3.76405	
2.73084E+00	3.76256	
2.75120E+00	3.75575	
2.75293E+00	3.75517	
2.75569E+00	3.75425	
2.76675E+00	3.7506	
2.76845E+00	3.75004	
2.78368E+00	3.74545	
2.79591E+00	3.74176	
2.80985E+00	3.73756	
2.81677E+00	3.7355	
2.82142E+00	3.73411	
2.82193E+00	3.73396	
2.83294E+00	3.73068	
2.84374E+00	3.72749	
2.85330E+00	3.72466	
2.87182E+00	3.71961	
2.87441E+00	3.7189	
2.87976E+00	3.71745	
2.89532E+00	3.71321	
2.90745E+00	3.70991	
2.91527E+00	3.70754	
2.92149E+00	3.70568	
2.92270E+00	3.70532	
2.94953E+00	3.69728	
2.95129E+00	3.69676	
2.95733E+00	3.69495	
2.96263E+00	3.69338	
2.97423E+00	3.69001	
2.97476E+00	3.68986	
2.98350E+00	3.68732	
3.00000E+00	3.68254	
3.05443E+00	3.6815	
3.06250E+00	3.68134	
3.09180E+00	3.6808	
3.12109E+00	3.68025	
3.13178E+00	3.68006	
3.15916E+00	3.67956	
3.17603E+00	3.67959	
3.20925E+00	3.67966	
3.22371E+00	3.6797	
3.22752E+00	3.67962	
3.23189E+00	3.67952	
3.25166E+00	3.6791	
3.27580E+00	3.67859	
3.29884E+00	3.6781	
3.31184E+00	3.67806	
3.32107E+00	3.67804	
3.34228E+00	3.67799	
3.36236E+00	3.67794	
3.39092E+00	3.67788	
3.40328E+00	3.67786	
3.40593E+00	3.67786	
3.45806E+00	3.67779	
3.46167E+00	3.67779	
3.47190E+00	3.67795	
3.47561E+00	3.67802	
3.48019E+00	3.67809	
3.50832E+00	3.67856	
3.53389E+00	3.679	
3.54284E+00	3.67915	
3.56253E+00	3.67949	
3.56978E+00	3.67948	
3.57549E+00	3.67947	
3.58905E+00	3.67945	
3.59094E+00	3.67946	
3.59700E+00	3.67933	
3.60621E+00	3.67914	
3.62356E+00	3.67879	
3.62855E+00	3.67869	
3.63801E+00	3.67849	
3.64506E+00	3.67839	
3.65198E+00	3.6783	
3.67061E+00	3.67807	
3.68765E+00	3.67785	
3.72142E+00	3.6775	
3.72532E+00	3.67745	
3.73073E+00	3.67742	
3.73100E+00	3.67741	
3.75160E+00	3.6773	
3.76337E+00	3.67724	
3.79315E+00	3.67722	
3.79405E+00	3.67722	
3.81718E+00	3.67721	
3.81841E+00	3.67721	
3.82118E+00	3.67722	
3.84065E+00	3.67729	
3.84141E+00	3.6773	
3.84554E+00	3.67732	
3.86302E+00	3.67743	
3.87988E+00	3.67756	
3.88046E+00	3.67756	
3.88247E+00	3.67758	
3.88745E+00	3.67762	
3.90070E+00	3.67775	
3.91951E+00	3.67792	
3.93948E+00	3.67816	
3.94725E+00	3.67828	
3.95381E+00	3.67837	
3.95955E+00	3.67846	
3.96082E+00	3.67848	
3.96690E+00	3.67858	
4.00000E+00	3.67913	
4.11314E+00	3.69763	
4.12500E+00	3.69958	
4.16364E+00	3.70595	
4.21476E+00	3.71463	
4.22949E+00	3.71713	
4.23438E+00	3.71797	
4.26001E+00	3.72234	
4.28223E+00	3.72613	
4.30574E+00	3.73014	
4.31890E+00	3.73245	
4.37195E+00	3.74181	
4.38695E+00	3.74446	
4.39868E+00	3.74653	
4.41382E+00	3.74921	
4.46970E+00	3.75911	
4.47994E+00	3.76097	
4.48709E+00	3.76228	
4.53278E+00	3.77064	
4.53523E+00	3.77109	
4.56036E+00	3.77515	
4.59675E+00	3.78103	
4.60465E+00	3.78231	
4.61532E+00	3.78405	
4.65231E+00	3.79007	
4.65915E+00	3.79121	
4.68825E+00	3.79608	
4.71738E+00	3.80095	
4.73689E+00	3.80422	
4.74755E+00	3.80601	
4.77362E+00	3.8104	
4.79825E+00	3.81456	
4.80134E+00	3.81509	
4.82302E+00	3.81879	
4.83113E+00	3.82019	
4.85869E+00	3.82493	
4.86667E+00	3.8263	
4.88370E+00	3.82925	
4.89181E+00	3.83065	
4.92337E+00	3.83612	
4.93288E+00	3.83777	
4.94878E+00	3.84055	
4.95516E+00	3.84167	
4.96628E+00	3.84362	
5.00000E+00	3.84954	
5.10631E+00	3.87532	
5.16652E+00	3.89077	
5.20242E+00	3.89999	
5.21829E+00	3.90406	
5.23318E+00	3.90791	
5.27833E+00	3.9196	
5.31014E+00	3.92785	
5.40361E+00	3.95207	
5.41517E+00	3.95508	
5.46810E+00	3.9689	
5.47479E+00	3.97064	
5.48503E+00	3.97332	
5.50606E+00	3.97881	
5.54691E+00	3.98949	
5.55580E+00	3.99182	
5.60948E+00	4.00587	
5.64993E+00	4.0165	
5.66367E+00	4.02012	
5.69583E+00	4.02858	
5.70466E+00	4.0309	
5.74594E+00	4.04178	
5.77255E+00	4.04879	
5.77363E+00	4.04908	
5.77710E+00	4.04999	
5.79533E+00	4.05482	
5.80145E+00	4.0563	
5.80969E+00	4.05831	
5.85046E+00	4.06818	
5.88573E+00	4.07673	
5.91409E+00	4.08361	
5.92476E+00	4.0862	
5.94259E+00	4.09053	
5.94974E+00	4.09227	
5.96160E+00	4.09516	
6.00000E+00	4.1045	
6.08465E+00	4.12754	
6.20577E+00	4.1575	
6.23574E+00	4.16491	
6.41860E+00	4.21025	
6.43282E+00	4.21378	
6.48074E+00	4.22568	
6.48855E+00	4.22762	
6.50000E+00	4.23047	
6.61280E+00	4.25854	
6.66677E+00	4.27198	
6.74856E+00	4.29236	
6.78288E+00	4.30092	
6.83136E+00	4.31301	
6.88711E+00	4.32693	
6.91516E+00	4.33393	
7.00000E+00	4.35513	
7.04938E+00	4.36071	
7.23762E+00	4.38899	
7.39473E+00	4.41262	
7.45753E+00	4.42206	
7.48331E+00	4.42594	
7.49113E+00	4.42711	
7.52034E+00	4.43152	
7.66904E+00	4.45254	
7.73735E+00	4.4622	
7.83277E+00	4.47642	
7.88812E+00	4.48468	
8.00000E+00	4.50136	
8.00742E+00	4.50116	
8.06390E+00	4.49965	
8.23907E+00	4.50149	
8.33055E+00	4.50247	
8.42305E+00	4.50546	
8.48528E+00	4.50748	
8.49309E+00	4.50773	
8.55743E+00	4.50983	
8.56372E+00	4.50995	
8.61708E+00	4.51201	
8.67077E+00	4.51409	
8.67816E+00	4.51437	
8.75193E+00	4.51574	
8.83385E+00	4.51725	
8.85216E+00	4.51759	
8.91654E+00	4.51974	
8.95817E+00	4.52114	
9.00000E+00	4.52254	
9.04574E+00	4.51859	
9.05376E+00	4.5179	
9.06169E+00	4.51721	
9.07216E+00	4.51631	
9.08247E+00	4.51542	
9.09262E+00	4.51455	
9.10260E+00	4.51369	
9.11243E+00	4.51284	
9.12211E+00	4.512	
9.13164E+00	4.51118	
9.14102E+00	4.51037	
9.15025E+00	4.50958	
9.15933E+00	4.50879	
9.16828E+00	4.50802	
9.17708E+00	4.50726	
9.18575E+00	4.50651	
9.19428E+00	4.50578	
9.20268E+00	4.50505	
9.21095E+00	4.50434	
9.21909E+00	4.50364	
9.22710E+00	4.50295	
9.23498E+00	4.50227	
9.24021E+00	4.50182	
9.24275E+00	4.5016	
9.25039E+00	4.50094	
9.25791E+00	4.50029	
9.26896E+00	4.49934	
9.27978E+00	4.4984	
9.29032E+00	4.4975	
9.30064E+00	4.49661	
9.31069E+00	4.49574	
9.32053E+00	4.49489	
9.33012E+00	4.49406	
9.33193E+00	4.49391	
9.33951E+00	4.49335	
9.34866E+00	4.49267	
9.35762E+00	4.49201	
9.36590E+00	4.4914	
9.36634E+00	4.49137	
9.37488E+00	4.49074	
9.38320E+00	4.49013	
9.39135E+00	4.48953	
9.39667E+00	4.48914	
9.40714E+00	4.48837	
9.41729E+00	4.48762	
9.42712E+00	4.4869	
9.43664E+00	4.4862	
9.44586E+00	4.48552	
9.45480E+00	4.48486	
9.45737E+00	4.48467	
9.46346E+00	4.48422	
9.47011E+00	4.48373	
9.47184E+00	4.4836	
9.47997E+00	4.48301	
9.48231E+00	4.48283	
9.48683E+00	4.4825	
9.48783E+00	4.48243	
9.49388E+00	4.48198	
9.49465E+00	4.48193	
9.49546E+00	4.48187	
9.50497E+00	4.48117	
9.50642E+00	4.48106	
9.51550E+00	4.48039	
9.51693E+00	4.48029	
9.52558E+00	4.47965	
9.52690E+00	4.47956	
9.53515E+00	4.47895	
9.53645E+00	4.47885	
9.54432E+00	4.47828	
9.54551E+00	4.47819	
9.55420E+00	4.47755	
9.55603E+00	4.47741	
9.56244E+00	4.47694	
9.56524E+00	4.47674	
9.56702E+00	4.47663	
9.57034E+00	4.47642	
9.57732E+00	4.47598	
9.58043E+00	4.47579	
9.58697E+00	4.47537	
9.58989E+00	4.47519	
9.59603E+00	4.47481	
9.59876E+00	4.47464	
9.60707E+00	4.47411	
9.60862E+00	4.47402	
9.61487E+00	4.47363	
9.61992E+00	4.47331	
9.62571E+00	4.47295	
9.63030E+00	4.47266	
9.63545E+00	4.47234	
9.63664E+00	4.47226	
9.64439E+00	4.47178	
9.64854E+00	4.47152	
9.64985E+00	4.47143	
9.65895E+00	4.47086	
9.66009E+00	4.47079	
9.66805E+00	4.47029	
9.66906E+00	4.47023	
9.67213E+00	4.47004	
9.67690E+00	4.46974	
9.67951E+00	4.46957	
9.68676E+00	4.46912	
9.68909E+00	4.46897	
9.69502E+00	4.4686	
9.69977E+00	4.4683	
9.70422E+00	4.46803	
9.70778E+00	4.4678	
9.71407E+00	4.46741	
9.71979E+00	4.46705	
9.72293E+00	4.46685	
9.73180E+00	4.4663	
9.73515E+00	4.46609	
9.74343E+00	4.46543	
9.74744E+00	4.46512	
9.75921E+00	4.46418	
9.75946E+00	4.46416	
9.77038E+00	4.4633	
9.77450E+00	4.46297	
9.78109E+00	4.46245	
9.78859E+00	4.46186	
9.79124E+00	4.46165	
9.80098E+00	4.46088	
9.80180E+00	4.46081	
9.81021E+00	4.46015	
9.81419E+00	4.45983	
9.81906E+00	4.45945	
9.82580E+00	4.45892	
9.83037E+00	4.45855	
9.83470E+00	4.45821	
9.84097E+00	4.45772	
9.84179E+00	4.45765	
9.85091E+00	4.45693	
9.85293E+00	4.45677	
9.85647E+00	4.45652	
9.86023E+00	4.45625	
9.86896E+00	4.45564	
9.86964E+00	4.45559	
9.88111E+00	4.45478	
9.88173E+00	4.45474	
9.89203E+00	4.45401	
9.89652E+00	4.4537	
9.90204E+00	4.45331	
9.90816E+00	4.45288	
9.90945E+00	4.45279	
9.91964E+00	4.45207	
9.92605E+00	4.45162	
9.92969E+00	4.45136	
9.93848E+00	4.45074	
9.93934E+00	4.45068	
9.94953E+00	4.44996	
9.95046E+00	4.4499	
9.95842E+00	4.44934	
9.95879E+00	4.44931	
9.96284E+00	4.44902	
9.96909E+00	4.44858	
9.97612E+00	4.44809	
9.98013E+00	4.44781	
9.99006E+00	4.4471	
9.99204E+00	4.44697	
1.00000E+01	4.4464	
1.00156E+01	4.44386	
1.00233E+01	4.44261	
1.00310E+01	4.44136	
1.00461E+01	4.4389	
1.00611E+01	4.43648	
1.00684E+01	4.43529	
1.00757E+01	4.43409	
1.00902E+01	4.43175	
1.01044E+01	4.42943	
1.01114E+01	4.4283	
1.01184E+01	4.42716	
1.01321E+01	4.42492	
1.01411E+01	4.42347	
1.01457E+01	4.42271	
1.01524E+01	4.42163	
1.01591E+01	4.42054	
1.01722E+01	4.41841	
1.01851E+01	4.4163	
1.01915E+01	4.41527	
1.02041E+01	4.41321	
1.02104E+01	4.41219	
1.02227E+01	4.41019	
1.02288E+01	4.4092	
1.02409E+01	4.40724	
1.02468E+01	4.40627	
1.02500E+01	4.40575	
1.02586E+01	4.40435	
1.02644E+01	4.40341	
1.02759E+01	4.40155	
1.02816E+01	4.40062	
1.02842E+01	4.40021	
1.02928E+01	4.3988	
1.03040E+01	4.39698	
1.03093E+01	4.39612	
1.03255E+01	4.3935	
1.03258E+01	4.39344	
1.03330E+01	4.39227	
1.03412E+01	4.39094	
1.03469E+01	4.39002	
1.03566E+01	4.38844	
1.03673E+01	4.38671	
1.03716E+01	4.38601	
1.03863E+01	4.38362	
1.03870E+01	4.3835	
1.04006E+01	4.3813	
1.04062E+01	4.38038	
1.04146E+01	4.37902	
1.04248E+01	4.37737	
1.04292E+01	4.37664	
1.04327E+01	4.37607	
1.04427E+01	4.37445	
1.04505E+01	4.3732	
1.04601E+01	4.37162	
1.04664E+01	4.37062	
1.04676E+01	4.37041	
1.04770E+01	4.36894	
1.04843E+01	4.3678	
1.04934E+01	4.36638	
1.05000E+01	4.36534	
1.05004E+01	4.36528	
1.05160E+01	4.36283	
1.05169E+01	4.36269	
1.05311E+01	4.36045	
1.05394E+01	4.35916	
1.05458E+01	4.35816	
1.05600E+01	4.35593	
1.05608E+01	4.35581	
1.05737E+01	4.35377	
1.05764E+01	4.35336	
1.05812E+01	4.35259	
1.05871E+01	4.35168	
1.06000E+01	4.34966	
1.06007E+01	4.34955	
1.06186E+01	4.34673	
1.06193E+01	4.34663	
1.06203E+01	4.34647	
1.06250E+01	4.34573	
1.06363E+01	4.34396	
1.06369E+01	4.34386	
1.06533E+01	4.3413	
1.06539E+01	4.34121	
1.06693E+01	4.33879	
1.06755E+01	4.33782	
1.06848E+01	4.33637	
1.06958E+01	4.33465	
1.06994E+01	4.33408	
1.07134E+01	4.33189	
1.07148E+01	4.33167	
1.07256E+01	4.32998	
1.07313E+01	4.32908	
1.07326E+01	4.32888	
1.07410E+01	4.32757	
1.07481E+01	4.32646	
1.07493E+01	4.32626	
1.07500E+01	4.32616	
1.07639E+01	4.32399	
1.07726E+01	4.32262	
1.07786E+01	4.32168	
1.07924E+01	4.31952	
1.07935E+01	4.31936	
1.08115E+01	4.31653	
1.08125E+01	4.31638	
1.08126E+01	4.31636	
1.08242E+01	4.31454	
1.08243E+01	4.31453	
1.08290E+01	4.3138	
1.08303E+01	4.31359	
1.08324E+01	4.31327	
1.08402E+01	4.31208	
1.08447E+01	4.3114	
1.08463E+01	4.31115	
