E(MeV)	pendfb7/La139:1	
1.61303E-02	6.45609434	
1.61304E-02	6.58273089	
1.61305E-02	6.69821699	
1.61306E-02	6.77342309	
1.61308E-02	6.86154521	
1.61309E-02	6.98934934	
1.61310E-02	7.0144374	
1.61312E-02	7.10668577	
1.61313E-02	7.16567394	
1.61315E-02	7.26009005	
1.61316E-02	7.27926556	
1.61317E-02	7.30396265	
1.61320E-02	7.33753679	
1.61322E-02	7.31906095	
1.61323E-02	7.31054279	
1.61324E-02	7.27426424	
1.61326E-02	7.23708754	
1.61328E-02	7.11178995	
1.61330E-02	7.01229115	
1.61332E-02	6.886287	
1.61334E-02	6.77014505	
1.61337E-02	6.52633581	
1.61339E-02	6.25219831	
1.61349E-02	5.34097997	
1.61350E-02	5.22773914	
1.61351E-02	5.10869543	
1.61354E-02	4.88362923	
1.61355E-02	4.7989059	
1.61356E-02	4.70147113	
1.61357E-02	4.57143649	
1.61358E-02	4.50956668	
1.61359E-02	4.44906357	
1.61361E-02	4.33389366	
1.61362E-02	4.25392262	
1.61364E-02	4.14289548	
1.61365E-02	4.0627629	
1.61366E-02	3.99016435	
1.61367E-02	3.92230807	
1.61369E-02	3.85544339	
1.61370E-02	3.79791726	
1.61371E-02	3.742161	
1.61372E-02	3.71216402	
1.61373E-02	3.66412072	
1.61375E-02	3.62291453	
1.61376E-02	3.58246676	
1.61377E-02	3.55587483	
1.61378E-02	3.51154661	
1.61379E-02	3.49201042	
1.61380E-02	3.47273386	
1.61381E-02	3.45370548	
1.61382E-02	3.4355352	
1.61383E-02	3.4072629	
1.61384E-02	3.39343789	
1.61385E-02	3.37980612	
1.61386E-02	3.36637357	
1.61387E-02	3.34755181	
1.61388E-02	3.33837232	
1.61389E-02	3.32931673	
1.61390E-02	3.32038888	
1.61391E-02	3.30606926	
1.61392E-02	3.30043936	
1.61393E-02	3.29490153	
1.61394E-02	3.28945661	
1.61395E-02	3.27882814	
1.61396E-02	3.27362665	
1.61397E-02	3.26850202	
1.61398E-02	3.26382335	
1.61399E-02	3.25804355	
1.61400E-02	3.25523247	
1.61401E-02	3.2524734	
1.61402E-02	3.24975915	
1.61403E-02	3.24386715	
1.61404E-02	3.24155884	
1.61405E-02	3.23916975	
1.61406E-02	3.23765335	
1.61407E-02	3.23618288	
1.61408E-02	3.2347534	
1.61409E-02	3.23335917	
1.61410E-02	3.23199754	
1.61411E-02	3.23066615	
1.61412E-02	3.22936045	
1.61413E-02	3.22807636	
1.61415E-02	3.2268137	
1.61416E-02	3.22556777	
1.61417E-02	3.22433888	
1.61418E-02	3.22272151	
1.61419E-02	3.22112532	
1.61421E-02	3.21954602	
1.61422E-02	3.21824304	
1.61424E-02	3.2176741	
1.61425E-02	3.21719919	
1.61427E-02	3.21658004	
1.61429E-02	3.21597483	
1.61431E-02	3.21538041	
1.61433E-02	3.21479543	
1.61435E-02	3.21393143	
1.61438E-02	3.21308085	
1.61441E-02	3.21224028	
1.61444E-02	3.2114083	
1.61448E-02	3.21030913	
1.61451E-02	3.20921968	
1.61455E-02	3.2081385	
1.61459E-02	3.20690133	
1.61464E-02	3.20567192	
1.61468E-02	3.20444886	
1.61472E-02	3.20323128	
1.61477E-02	3.20201845	
1.61481E-02	3.2008098	
1.61488E-02	3.19900341	
1.61494E-02	3.1972865	
1.61500E-02	3.19561581	
1.61506E-02	3.19394974	
1.61512E-02	3.19228715	
1.61518E-02	3.19062808	
1.61526E-02	3.18842025	
1.61534E-02	3.18621668	
1.61542E-02	3.18401671	
1.61550E-02	3.18181983	
1.61566E-02	3.17750665	
1.61578E-02	3.17429538	
1.61589E-02	3.17108744	
1.61601E-02	3.16788276	
1.61613E-02	3.16468035	
1.61625E-02	3.16148037	
1.61643E-02	3.15668375	
1.61657E-02	3.1527797	
1.61674E-02	3.14816968	
1.61691E-02	3.14356214	
1.61708E-02	3.1389565	
1.61725E-02	3.13435252	
1.61751E-02	3.12744933	
1.61785E-02	3.11824907	
1.61808E-02	3.11184005	
1.61820E-02	3.10869125	
1.61832E-02	3.10465131	
1.61856E-02	3.09670866	
1.61880E-02	3.0887677	
1.61903E-02	3.08082844	
1.61927E-02	3.07289093	
1.61951E-02	3.06495522	
1.61975E-02	3.05702143	
1.61996E-02	3.0498514	
1.62009E-02	3.04555061	
1.62018E-02	3.04169671	
1.62039E-02	3.0320644	
1.62060E-02	3.02243429	
1.62082E-02	3.01280663	
1.62103E-02	3.00318172	
1.62125E-02	2.99355992	
1.62138E-02	2.9877887	
1.62146E-02	2.98252082	
1.62163E-02	2.97198674	
1.62181E-02	2.96145619	
1.62198E-02	2.95092893	
1.62215E-02	2.9404054	
1.62232E-02	2.92988551	
1.62249E-02	2.91937106	
1.62266E-02	2.90521571	
1.62284E-02	2.89106677	
1.62300E-02	2.87780816	
1.62316E-02	2.86455724	
1.62318E-02	2.86279247	
1.62332E-02	2.84768767	
1.62343E-02	2.83607433	
1.62353E-02	2.82446729	
1.62364E-02	2.81286501	
1.62374E-02	2.80184946	
1.62382E-02	2.79315928	
1.62384E-02	2.79090621	
1.62394E-02	2.77740708	
1.62403E-02	2.76391686	
1.62413E-02	2.75043371	
1.62423E-02	2.73696154	
1.62425E-02	2.733224	
1.62432E-02	2.72083116	
1.62442E-02	2.70368975	
1.62450E-02	2.68893844	
1.62461E-02	2.67039933	
1.62468E-02	2.65805197	
1.62475E-02	2.64257535	
1.62482E-02	2.62685007	
1.62489E-02	2.61113855	
1.62496E-02	2.59544256	
1.62501E-02	2.5821764	
1.62503E-02	2.57921959	
1.62511E-02	2.55706726	
1.62516E-02	2.54231694	
1.62521E-02	2.52758475	
1.62525E-02	2.51728093	
1.62527E-02	2.51198689	
1.62532E-02	2.4943538	
1.62537E-02	2.4767423	
1.62543E-02	2.4591584	
1.62548E-02	2.44335242	
1.62553E-02	2.42330274	
1.62558E-02	2.40433725	
1.62562E-02	2.38540395	
1.62567E-02	2.36650334	
1.62569E-02	2.35916917	
1.62572E-02	2.34535156	
1.62577E-02	2.32278565	
1.62582E-02	2.30027545	
1.62586E-02	2.2805646	
1.62589E-02	2.26414383	
1.62590E-02	2.26355952	
1.62593E-02	2.24368689	
1.62597E-02	2.22386957	
1.62600E-02	2.20411589	
1.62604E-02	2.18443595	
1.62608E-02	2.16484222	
1.62611E-02	2.15021273	
1.62613E-02	2.13564843	
1.62616E-02	2.11973883	
1.62619E-02	2.10394036	
1.62622E-02	2.09217239	
1.62624E-02	2.08048454	
1.62625E-02	2.07496186	
1.62626E-02	2.07055546	
1.62628E-02	2.06225487	
1.62631E-02	2.05407609	
1.62633E-02	2.04603843	
1.62635E-02	2.04340781	
1.62637E-02	2.04123208	
1.62638E-02	2.04085271	
1.62639E-02	2.04297788	
1.62641E-02	2.0460024	
1.62642E-02	2.05285614	
1.62644E-02	2.06120592	
1.62645E-02	2.07475515	
1.62647E-02	2.09031422	
1.62649E-02	2.11151886	
1.62650E-02	2.12555397	
1.62652E-02	2.16679667	
1.62653E-02	2.20954086	
1.62654E-02	2.22031254	
1.62655E-02	2.25587585	
1.62656E-02	2.28830656	
1.62658E-02	2.36267793	
1.62659E-02	2.4295511	
1.62660E-02	2.45013675	
1.62661E-02	2.50655861	
1.62662E-02	2.59380989	
1.62663E-02	2.62796286	
1.62664E-02	2.69337525	
1.62665E-02	2.80602642	
1.62666E-02	2.84068232	
1.62667E-02	2.9328578	
1.62668E-02	3.07517009	
1.62669E-02	3.23434304	
1.62670E-02	3.26454089	
1.62671E-02	3.38477696	
1.62672E-02	3.58588718	
1.62674E-02	3.80884015	
1.62675E-02	4.055191	
1.62677E-02	4.31164153	
1.62678E-02	4.58116612	
1.62679E-02	4.87353553	
1.62680E-02	4.95403732	
1.62681E-02	5.18966467	
1.62682E-02	5.53045371	
1.62683E-02	5.81034206	
1.62685E-02	6.3159613	
1.62687E-02	6.86469991	
1.62689E-02	7.54769474	
1.62690E-02	8.13180514	
1.62691E-02	8.54910779	
1.62692E-02	8.9673074	
1.62694E-02	9.73044379	
1.62695E-02	9.86491764	
1.62697E-02	10.8207339	
1.62699E-02	11.8301347	
1.62702E-02	13.4267857	
1.62708E-02	16.5748816	
1.62711E-02	18.2583959	
1.62713E-02	18.9298853	
1.62715E-02	19.8982191	
1.62717E-02	21.2793244	
1.62719E-02	21.8279102	
1.62720E-02	22.5083655	
1.62722E-02	23.0783314	
1.62723E-02	23.5643761	
1.62724E-02	23.8914183	
1.62726E-02	24.41771	
1.62728E-02	25.1023974	
1.62729E-02	25.232333	
1.62730E-02	25.4849407	
1.62731E-02	25.7195342	
1.62732E-02	25.8096132	
1.62734E-02	26.0010226	
1.62737E-02	26.0911304	
1.62739E-02	25.9762173	
1.62741E-02	25.7399805	
1.62742E-02	25.6385499	
1.62744E-02	25.3910668	
1.62746E-02	24.9287737	
1.62748E-02	24.2116164	
1.62749E-02	24.0399529	
1.62752E-02	23.1775211	
1.62753E-02	22.6620895	
1.62755E-02	21.7883017	
1.62760E-02	20.0461139	
1.62763E-02	18.7851055	
1.62765E-02	17.6165347	
1.62768E-02	16.7187106	
1.62770E-02	15.8537152	
1.62772E-02	15.0037228	
1.62774E-02	14.3650601	
1.62775E-02	13.7694388	
1.62777E-02	12.9991311	
1.62778E-02	12.6701635	
1.62779E-02	12.366198	
1.62781E-02	11.9116344	
1.62783E-02	11.2112954	
1.62785E-02	10.7522868	
1.62787E-02	10.3204934	
1.62788E-02	10.1095708	
1.62790E-02	9.62490902	
1.62791E-02	9.35904145	
1.62792E-02	9.18225123	
1.62794E-02	8.85952762	
1.62795E-02	8.6323207	
1.62796E-02	8.41285084	
1.62797E-02	8.21020598	
1.62799E-02	7.99167416	
1.62800E-02	7.79444526	
1.62802E-02	7.60651721	
1.62803E-02	7.5093638	
1.62805E-02	7.26983932	
1.62806E-02	7.1503801	
1.62808E-02	6.9752759	
1.62809E-02	6.8418234	
1.62810E-02	6.71767553	
1.62812E-02	6.59812697	
1.62814E-02	6.46870009	
1.62815E-02	6.34623492	
1.62816E-02	6.33301784	
1.62818E-02	6.21457542	
1.62819E-02	6.11277184	
1.62821E-02	6.00002346	
1.62823E-02	5.90126462	
1.62824E-02	5.85745268	
1.62825E-02	5.81197497	
1.62827E-02	5.73022693	
1.62829E-02	5.64643909	
1.62830E-02	5.60248716	
1.62833E-02	5.5109699	
1.62834E-02	5.4690972	
1.62835E-02	5.43244191	
1.62838E-02	5.36090417	
1.62840E-02	5.28946204	
1.62841E-02	5.27205088	
1.62843E-02	5.22671028	
1.62846E-02	5.14687278	
1.62847E-02	5.12692811	
1.62849E-02	5.07625632	
1.62852E-02	5.00877896	
1.62854E-02	4.9683482	
1.62856E-02	4.94614347	
1.62859E-02	4.89073416	
1.62863E-02	4.82613558	
1.62864E-02	4.79479862	
1.62866E-02	4.76760095	
1.62870E-02	4.71475842	
1.62874E-02	4.66198207	
1.62878E-02	4.61636578	
1.62881E-02	4.57227667	
1.62885E-02	4.53452331	
1.62889E-02	4.49353227	
1.62894E-02	4.44745902	
1.62898E-02	4.40143623	
1.62901E-02	4.38099546	
1.62903E-02	4.36063651	
1.62908E-02	4.32401887	
1.62913E-02	4.2874215	
1.62917E-02	4.25898283	
1.62918E-02	4.25238405	
1.62923E-02	4.22271461	
1.62927E-02	4.19306486	
1.62934E-02	4.15355495	
1.62940E-02	4.12137352	
1.62947E-02	4.089216	
1.62953E-02	4.05708445	
1.62960E-02	4.03141223	
1.62966E-02	4.00575639	
1.62972E-02	3.98011511	
1.62979E-02	3.95449077	
1.62986E-02	3.9312912	
1.62994E-02	3.90810558	
1.63001E-02	3.88493232	
1.63009E-02	3.86177313	
1.63011E-02	3.85515506	
1.63016E-02	3.8422462	
1.63024E-02	3.82417921	
1.63035E-02	3.79709451	
1.63043E-02	3.77775834	
1.63044E-02	3.77675321	
1.63053E-02	3.75868707	
1.63063E-02	3.74062974	
1.63073E-02	3.72258209	
1.63082E-02	3.7045395	
1.63086E-02	3.69752815	
1.63092E-02	3.68939318	
1.63107E-02	3.66943813	
1.63116E-02	3.65614169	
1.63130E-02	3.63694114	
1.63144E-02	3.61774967	
1.63151E-02	3.60889591	
1.63158E-02	3.60145047	
1.63172E-02	3.58763192	
1.63186E-02	3.57381752	
1.63200E-02	3.5600086	
1.63214E-02	3.54620364	
1.63224E-02	3.53664911	
1.63228E-02	3.53346571	
1.63245E-02	3.52073641	
1.63262E-02	3.50801203	
1.63279E-02	3.49529132	
1.63297E-02	3.48257384	
1.63314E-02	3.47333567	
1.63331E-02	3.46410056	
1.63365E-02	3.44563684	
1.63387E-02	3.43410064	
1.63408E-02	3.42256691	
1.63425E-02	3.41334175	
1.63430E-02	3.41170702	
1.63451E-02	3.40353566	
1.63472E-02	3.39536598	
1.63505E-02	3.38311405	
1.63537E-02	3.37086538	
1.63567E-02	3.35943529	
1.63571E-02	3.35839872	
1.63604E-02	3.34907345	
1.63638E-02	3.33975012	
1.63672E-02	3.33042847	
1.63706E-02	3.32110826	
1.63740E-02	3.31178931	
1.63764E-02	3.3049859	
1.63785E-02	3.30096511	
1.63830E-02	3.29207865	
1.63875E-02	3.28319357	
1.63923E-02	3.27367612	
1.63975E-02	3.26352634	
1.64026E-02	3.25337789	
1.64069E-02	3.24491498	
1.64078E-02	3.24369636	
1.64133E-02	3.2357501	
1.64193E-02	3.22719747	
1.64253E-02	3.21864563	
1.64313E-02	3.21009451	
1.64395E-02	3.19849044	
1.64472E-02	3.18749792	
1.64549E-02	3.17650632	
1.64583E-02	3.1716213	
1.64626E-02	3.16652219	
1.64703E-02	3.15734426	
1.64806E-02	3.14510798	
1.64961E-02	3.12675513	
1.65064E-02	3.11452097	
1.65166E-02	3.10228761	
1.65269E-02	3.09005498	
1.65372E-02	3.07782325	
1.65449E-02	3.06865011	
1.65527E-02	3.05947761	
1.65604E-02	3.05030594	
1.65681E-02	3.04113499	
1.65758E-02	3.03196502	
1.65835E-02	3.02279636	
1.65887E-02	3.01668475	
1.65921E-02	3.01261076	
1.65938E-02	3.00999829	
1.65989E-02	3.00216213	
1.66041E-02	2.99432689	
1.66092E-02	2.98649291	
1.66131E-02	2.98061842	
1.66170E-02	2.97474496	
1.66208E-02	2.96894773	
1.66245E-02	2.96330148	
1.66282E-02	2.9576568	
1.66319E-02	2.95201425	
1.66344E-02	2.94825391	
1.66368E-02	2.94449466	
1.66393E-02	2.94073702	
1.66406E-02	2.93877372	
1.66422E-02	2.93556934	
1.66442E-02	2.93172576	
1.66461E-02	2.92788365	
1.66480E-02	2.92404329	
1.66500E-02	2.92020498	
1.66519E-02	2.91636907	
1.66539E-02	2.91253623	
1.66555E-02	2.90934473	
1.66568E-02	2.90679345	
1.66581E-02	2.90424423	
1.66594E-02	2.90169739	
1.66606E-02	2.8991533	
1.66619E-02	2.89661241	
1.66632E-02	2.89407529	
1.66645E-02	2.89154263	
1.66656E-02	2.88948828	
1.66668E-02	2.88712199	
1.66676E-02	2.88554799	
1.66684E-02	2.88397735	
1.66692E-02	2.88241052	
1.66700E-02	2.88084809	
1.66708E-02	2.87929072	
1.66716E-02	2.87773945	
1.66723E-02	2.87650255	
1.66729E-02	2.8752707	
1.66736E-02	2.87404463	
1.66742E-02	2.87282542	
1.66749E-02	2.87161377	
1.66755E-02	2.87041116	
1.66762E-02	2.86921922	
1.66767E-02	2.86833357	
1.66773E-02	2.86723801	
1.66777E-02	2.86644407	
1.66782E-02	2.8656595	
1.66786E-02	2.86488576	
1.66790E-02	2.86412466	
1.66795E-02	2.86337847	
1.66798E-02	2.86283029	
1.66802E-02	2.86229393	
1.66805E-02	2.86169329	
1.66809E-02	2.86120496	
1.66810E-02	2.8609706	
1.66812E-02	2.86150348	
1.66814E-02	2.86231811	
1.66817E-02	2.86314936	
1.66819E-02	2.86400128	
1.66822E-02	2.86487802	
1.66823E-02	2.86547957	
1.66825E-02	2.86609745	
1.66826E-02	2.86673451	
1.66828E-02	2.86739415	
1.66829E-02	2.86790909	
1.66830E-02	2.86870791	
1.66831E-02	2.87133101	
1.66832E-02	2.87397797	
1.66834E-02	2.87665233	
1.66835E-02	2.87935605	
1.66836E-02	2.8820979	
1.66838E-02	2.88488113	
1.66839E-02	2.88771179	
1.66840E-02	2.88986947	
1.66841E-02	2.89206089	
1.66842E-02	2.89428963	
1.66843E-02	2.89655954	
1.66844E-02	2.89887728	
1.66845E-02	2.90230953	
1.66846E-02	2.90770813	
1.66847E-02	2.91316735	
1.66848E-02	2.91869877	
1.66849E-02	2.92429764	
1.66850E-02	2.93060988	
1.66851E-02	2.93910663	
1.66852E-02	2.94793568	
1.66853E-02	2.95686586	
1.66854E-02	2.96411666	
1.66855E-02	2.97949077	
1.66856E-02	2.99248128	
1.66857E-02	3.00561317	
1.66858E-02	3.01625495	
1.66859E-02	3.03846484	
1.66860E-02	3.05721993	
1.66861E-02	3.07616681	
1.66862E-02	3.09152802	
1.66863E-02	3.12174355	
1.66864E-02	3.14725295	
1.66865E-02	3.16786773	
1.66866E-02	3.20653997	
1.66867E-02	3.23913672	
1.66868E-02	3.26549337	
1.66869E-02	3.29800887	
1.66870E-02	3.34724594	
1.66871E-02	3.38871912	
1.66872E-02	3.45965727	
1.66873E-02	3.52114452	
1.66874E-02	3.54189718	
1.66875E-02	3.58994829	
1.66876E-02	3.66269739	
1.66877E-02	3.74492744	
1.66878E-02	3.80023557	
1.66879E-02	3.92627904	
1.66880E-02	4.00582798	
1.66881E-02	4.01383921	
1.66882E-02	4.11301581	
1.66883E-02	4.20382015	
1.66884E-02	4.34461513	
1.66885E-02	4.41545305	
1.66887E-02	4.60433532	
1.66888E-02	4.82126739	
1.66890E-02	4.99487148	
1.66892E-02	5.30756076	
1.66894E-02	5.60203584	
1.66895E-02	5.76587246	
1.66897E-02	5.99008145	
1.66899E-02	6.40958047	
1.66909E-02	8.0530304	
1.66910E-02	8.24362507	
1.66912E-02	8.56392459	
1.66913E-02	8.67805515	
1.66915E-02	8.95722916	
1.66916E-02	9.14150253	
1.66919E-02	9.44351061	
1.66921E-02	9.675606	
1.66923E-02	9.86434552	
1.66924E-02	9.922879	
1.66925E-02	10.0192983	
1.66926E-02	10.0519419	
1.66928E-02	10.1124722	
1.66930E-02	10.1411831	
1.66932E-02	10.1077954	
1.66933E-02	10.0983882	
1.66934E-02	10.0316555	
1.66935E-02	10.0103303	
1.66936E-02	9.92135387	
1.66937E-02	9.85041891	
1.66939E-02	9.72284399	
1.66940E-02	9.64965622	
1.66941E-02	9.48815579	
1.66943E-02	9.30471673	
1.66944E-02	9.17478224	
1.66946E-02	8.86683139	
1.66949E-02	8.42019231	
1.66952E-02	7.87688285	
1.66960E-02	6.53314347	
1.66961E-02	6.43080205	
1.66963E-02	6.05615176	
1.66965E-02	5.78091673	
1.66967E-02	5.361081	
1.66968E-02	5.33141529	
1.66969E-02	5.08413339	
1.66970E-02	4.95455893	
1.66971E-02	4.87280589	
1.66973E-02	4.67311877	
1.66974E-02	4.51308481	
1.66975E-02	4.4168146	
1.66977E-02	4.25723774	
1.66978E-02	4.13970562	
1.66979E-02	4.02970541	
1.66980E-02	3.97971589	
1.66981E-02	3.82944686	
1.66982E-02	3.79746077	
1.66983E-02	3.73983646	
1.66984E-02	3.65431738	
1.66985E-02	3.57827743	
1.66986E-02	3.52808079	
1.66987E-02	3.44178129	
1.66989E-02	3.37784552	
1.66990E-02	3.32349305	
1.66991E-02	3.27145465	
1.66992E-02	3.23713643	
1.66993E-02	3.195119	
1.66994E-02	3.16048221	
1.66995E-02	3.13301166	
1.66996E-02	3.09983554	
1.66997E-02	3.07251109	
1.66998E-02	3.05085411	
1.66999E-02	3.02489472	
1.67000E-02	3.00354274	
1.67001E-02	2.98660418	
1.67002E-02	2.966503	
1.67003E-02	2.94996234	
1.67004E-02	2.93684405	
1.67005E-02	2.92191553	
1.67006E-02	2.90962861	
1.67007E-02	2.89748444	
1.67008E-02	2.88786259	
1.67009E-02	2.87808541	
1.67010E-02	2.86904523	
1.67012E-02	2.86012801	
1.67013E-02	2.85131445	
1.67014E-02	2.84260176	
1.67015E-02	2.8365156	
1.67016E-02	2.83142589	
1.67017E-02	2.82640343	
1.67018E-02	2.82144543	
1.67020E-02	2.81653674	
1.67021E-02	2.81167591	
1.67022E-02	2.80685772	
1.67023E-02	2.80327826	
1.67024E-02	2.80045235	
1.67025E-02	2.79765641	
1.67027E-02	2.7939702	
1.67028E-02	2.79032439	
1.67030E-02	2.78671305	
1.67031E-02	2.78428525	
1.67033E-02	2.78254841	
1.67035E-02	2.78054886	
1.67037E-02	2.77829325	
1.67039E-02	2.77606383	
1.67041E-02	2.77385704	
1.67043E-02	2.77166704	
1.67046E-02	2.76840984	
1.67049E-02	2.76517888	
1.67054E-02	2.759838	
1.67058E-02	2.75559665	
1.67062E-02	2.75137657	
1.67066E-02	2.74717396	
1.67071E-02	2.74243414	
1.67075E-02	2.73771114	
1.67080E-02	2.73300161	
1.67084E-02	2.72830372	
1.67089E-02	2.72361497	
1.67096E-02	2.71659989	
1.67103E-02	2.70960182	
1.67110E-02	2.70241714	
1.67117E-02	2.69524685	
1.67124E-02	2.68808834	
1.67131E-02	2.68094043	
1.67143E-02	2.66878442	
1.67151E-02	2.66087025	
1.67153E-02	2.65876261	
1.67159E-02	2.65170944	
1.67166E-02	2.64210166	
1.67174E-02	2.63250395	
1.67182E-02	2.62291773	
1.67190E-02	2.61333974	
1.67195E-02	2.60760094	
1.67198E-02	2.60274395	
1.67206E-02	2.59061515	
1.67213E-02	2.57850112	
1.67221E-02	2.56640019	
1.67228E-02	2.55592664	
1.67230E-02	2.55290368	
1.67235E-02	2.54182591	
1.67241E-02	2.5307593	
1.67247E-02	2.51970511	
1.67253E-02	2.50866479	
1.67258E-02	2.49522062	
1.67264E-02	2.4815523	
1.67270E-02	2.46790647	
1.67275E-02	2.45675546	
1.67276E-02	2.45304423	
1.67279E-02	2.44373879	
1.67284E-02	2.42979573	
1.67289E-02	2.41587782	
1.67294E-02	2.40198228	
1.67297E-02	2.39120118	
1.67298E-02	2.38729561	
1.67303E-02	2.3697635	
1.67308E-02	2.35227061	
1.67311E-02	2.3386949	
1.67315E-02	2.32515113	
1.67317E-02	2.31936194	
1.67319E-02	2.3098239	
1.67322E-02	2.29317417	
1.67326E-02	2.27657516	
1.67329E-02	2.26416169	
1.67330E-02	2.25886625	
1.67331E-02	2.25027317	
1.67334E-02	2.23529361	
1.67337E-02	2.22037383	
1.67340E-02	2.20621514	
1.67342E-02	2.19213231	
1.67344E-02	2.18161978	
1.67346E-02	2.17116807	
1.67348E-02	2.1607757	
1.67350E-02	2.15046424	
1.67352E-02	2.14024152	
1.67354E-02	2.13012326	
1.67356E-02	2.12012823	
1.67357E-02	2.11354417	
1.67358E-02	2.10735407	
1.67359E-02	2.10510605	
1.67360E-02	2.1008959	
1.67361E-02	2.0971971	
1.67363E-02	2.09358477	
1.67364E-02	2.09006145	
1.67365E-02	2.08857369	
1.67366E-02	2.08815834	
1.67367E-02	2.08786602	
1.67368E-02	2.08776133	
1.67369E-02	2.08909671	
1.67370E-02	2.09324469	
1.67371E-02	2.09755567	
1.67372E-02	2.10204515	
1.67373E-02	2.11174297	
1.67374E-02	2.12164574	
1.67375E-02	2.12389318	
1.67376E-02	2.1359665	
1.67377E-02	2.1517325	
1.67378E-02	2.17540322	
1.67379E-02	2.20251555	
1.67380E-02	2.21037867	
1.67381E-02	2.23612708	
1.67382E-02	2.262225	
1.67384E-02	2.32088765	
1.67385E-02	2.37419492	
1.67386E-02	2.43793713	
1.67387E-02	2.47582207	
1.67388E-02	2.50793645	
1.67389E-02	2.56168122	
1.67390E-02	2.66045378	
1.67392E-02	2.77322265	
1.67393E-02	2.86623547	
1.67394E-02	2.96559632	
1.67395E-02	3.0461612	
1.67396E-02	3.2086846	
1.67397E-02	3.23024566	
1.67398E-02	3.39012614	
1.67399E-02	3.59151031	
1.67401E-02	3.81227054	
1.67402E-02	4.04787123	
1.67403E-02	4.09850473	
1.67404E-02	4.27628532	
1.67405E-02	4.43594022	
1.67406E-02	4.80944785	
1.67407E-02	4.95739125	
1.67408E-02	5.21997032	
1.67409E-02	5.34392101	
1.67410E-02	5.6678323	
1.67411E-02	5.76063452	
1.67412E-02	6.2131519	
1.67413E-02	6.52583892	
1.67415E-02	6.96632953	
1.67417E-02	7.71777765	
1.67418E-02	7.78587288	
1.67420E-02	8.43602204	
1.67423E-02	9.43617728	
1.67428E-02	11.5012953	
1.67432E-02	12.7534332	
1.67433E-02	13.206728	
1.67435E-02	13.7503357	
1.67436E-02	14.1829606	
1.67437E-02	14.5884238	
1.67438E-02	15.0587154	
1.67439E-02	15.17982	
1.67441E-02	15.7818311	
1.67442E-02	15.9312762	
1.67443E-02	16.3189549	
1.67444E-02	16.5747467	
1.67445E-02	16.7654903	
1.67446E-02	17.0184306	
1.67447E-02	17.1049601	
1.67449E-02	17.403472	
1.67450E-02	17.560991	
1.67451E-02	17.6847942	
1.67452E-02	17.7708105	
1.67453E-02	17.8368466	
1.67454E-02	17.8501354	
1.67456E-02	17.8804936	
1.67457E-02	17.843194	
1.67458E-02	17.8049808	
1.67460E-02	17.6984824	
1.67462E-02	17.4780115	
1.67463E-02	17.3439321	
1.67464E-02	17.1779105	
1.67465E-02	16.945892	
1.67467E-02	16.5940695	
1.67468E-02	16.4022664	
1.67470E-02	15.8222841	
1.67471E-02	15.6588512	
1.67473E-02	15.2208392	
1.67477E-02	14.0274736	
1.67481E-02	12.7673719	
1.67484E-02	11.9820633	
1.67486E-02	11.199167	
1.67489E-02	10.4679397	
1.67491E-02	9.91028678	
1.67492E-02	9.57356015	
1.67493E-02	9.41559502	
1.67495E-02	8.9438033	
1.67496E-02	8.50514885	
1.67498E-02	8.26437007	
1.67499E-02	7.95674206	
1.67500E-02	7.69441643	
1.67501E-02	7.61908602	
1.67502E-02	7.31959633	
1.67503E-02	7.11156858	
1.67504E-02	6.92891786	
1.67505E-02	6.90796366	
1.67506E-02	6.72041591	
1.67507E-02	6.59579331	
1.67508E-02	6.36903663	
1.67509E-02	6.29385563	
1.67510E-02	6.05522727	
1.67511E-02	6.0214061	
1.67512E-02	5.91388069	
1.67513E-02	5.77652934	
1.67514E-02	5.63239501	
1.67515E-02	5.55731232	
1.67516E-02	5.4957826	
1.67517E-02	5.36740969	
1.67518E-02	5.25345189	
1.67520E-02	5.14611844	
1.67521E-02	5.0436219	
1.67522E-02	4.96017697	
1.67524E-02	4.86361621	
1.67525E-02	4.79959535	
1.67527E-02	4.71216722	
1.67529E-02	4.60524607	
1.67530E-02	4.55517055	
1.67531E-02	4.50644923	
1.67532E-02	4.45792417	
1.67533E-02	4.43642477	
1.67535E-02	4.37460755	
1.67536E-02	4.33505457	
1.67537E-02	4.30438839	
1.67538E-02	4.26434883	
1.67539E-02	4.23172662	
1.67541E-02	4.1955814	
1.67543E-02	4.14524996	
1.67545E-02	4.1054648	
1.67546E-02	4.07756423	
1.67548E-02	4.03929976	
1.67549E-02	4.01068502	
1.67551E-02	3.98212958	
1.67553E-02	3.9478055	
1.67556E-02	3.91356396	
1.67558E-02	3.87940323	
1.67559E-02	3.86805333	
1.67560E-02	3.85023429	
1.67563E-02	3.82356277	
1.67565E-02	3.79695104	
1.67568E-02	3.76151734	
1.67571E-02	3.73319971	
1.67574E-02	3.70845159	
1.67577E-02	3.6837463	
1.67578E-02	3.67669606	
1.67581E-02	3.65617622	
1.67584E-02	3.63010381	
1.67588E-02	3.60406937	
1.67592E-02	3.57806774	
1.67595E-02	3.55736993	
1.67599E-02	3.53710747	
1.67603E-02	3.51397264	
1.67607E-02	3.49230538	
1.67608E-02	3.48895085	
1.67612E-02	3.4688557	
1.67617E-02	3.44878044	
1.67622E-02	3.42873058	
1.67627E-02	3.40869509	
